"plh0164","year","sex","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","2008","Female","903","0.0958145265448709","0.0898417676166257","0.101787285473116","6"
"6 on Scale 1 to 10","2008","Male","831","0.107054166530197","0.10051623186316","0.113592101197235","6"
"7 on Scale 1 to 10","2008","Female","1558","0.164062895251312","0.156548006919846","0.171577783582779","7"
"7 on Scale 1 to 10","2008","Male","1485","0.181432805446985","0.17328367429678","0.18958193659719","7"
"8 on Scale 1 to 10","2008","Female","2350","0.245745510175671","0.237009114555168","0.254481905796174","8"
"8 on Scale 1 to 10","2008","Male","2337","0.256425448569966","0.24719189119032","0.265659005949612","8"
"9 on Scale 1 to 10","2008","Female","1304","0.12669344262495","0.119943641551511","0.133443243698388","9"
"9 on Scale 1 to 10","2008","Male","1295","0.144794733410879","0.137353622159535","0.152235844662223","9"
"0 Completely dissatisfied","2009","Female","","","","","0"
"0 Completely dissatisfied","2009","Male","","","","","0"
"1 on Scale 1 to 10","2009","Male","","","","","1"
"1 on Scale 1 to 10","2009","Female","","","","","1"
"10 Completely satisfied","2009","Male","","","","","10"
"10 Completely satisfied","2009","Female","","","","","10"
"2 on Scale 1 to 10","2009","Female","","","","","2"
"2 on Scale 1 to 10","2009","Male","","","","","2"
"3 on Scale 1 to 10","2009","Male","","","","","3"
"3 on Scale 1 to 10","2009","Female","","","","","3"
"4 on Scale 1 to 10","2009","Female","","","","","4"
"4 on Scale 1 to 10","2009","Male","","","","","4"
"5 on Scale 1 to 10","2009","Male","","","","","5"
"5 on Scale 1 to 10","2009","Female","","","","","5"
"6 on Scale 1 to 10","2009","Male","","","","","6"
"6 on Scale 1 to 10","2009","Female","","","","","6"
"7 on Scale 1 to 10","2009","Female","","","","","7"
"7 on Scale 1 to 10","2009","Male","","","","","7"
"8 on Scale 1 to 10","2009","Male","","","","","8"
"8 on Scale 1 to 10","2009","Female","","","","","8"
"9 on Scale 1 to 10","2009","Male","","","","","9"
"9 on Scale 1 to 10","2009","Female","","","","","9"
"0 Completely dissatisfied","2010","Female","","","","","0"
"0 Completely dissatisfied","2010","Male","","","","","0"
"1 on Scale 1 to 10","2010","Male","","","","","1"
"1 on Scale 1 to 10","2010","Female","","","","","1"
"10 Completely satisfied","2010","Male","","","","","10"
"10 Completely satisfied","2010","Female","","","","","10"
"2 on Scale 1 to 10","2010","Female","","","","","2"
"2 on Scale 1 to 10","2010","Male","","","","","2"
"3 on Scale 1 to 10","2010","Male","","","","","3"
"3 on Scale 1 to 10","2010","Female","","","","","3"
"4 on Scale 1 to 10","2010","Female","","","","","4"
"4 on Scale 1 to 10","2010","Male","","","","","4"
"5 on Scale 1 to 10","2010","Male","","","","","5"
"5 on Scale 1 to 10","2010","Female","","","","","5"
"6 on Scale 1 to 10","2010","Female","","","","","6"
"6 on Scale 1 to 10","2010","Male","","","","","6"
"7 on Scale 1 to 10","2010","Female","","","","","7"
"7 on Scale 1 to 10","2010","Male","","","","","7"
"8 on Scale 1 to 10","2010","Female","","","","","8"
"8 on Scale 1 to 10","2010","Male","","","","","8"
"9 on Scale 1 to 10","2010","Female","","","","","9"
"9 on Scale 1 to 10","2010","Male","","","","","9"
"0 Completely dissatisfied","2011","Female","","","","","0"
"0 Completely dissatisfied","2011","Male","","","","","0"
"1 on Scale 1 to 10","2011","Male","","","","","1"
"1 on Scale 1 to 10","2011","Female","","","","","1"
"10 Completely satisfied","2011","Male","","","","","10"
"10 Completely satisfied","2011","Female","","","","","10"
"2 on Scale 1 to 10","2011","Female","","","","","2"
"2 on Scale 1 to 10","2011","Male","","","","","2"
"3 on Scale 1 to 10","2011","Male","","","","","3"
"3 on Scale 1 to 10","2011","Female","","","","","3"
"4 on Scale 1 to 10","2011","Male","","","","","4"
"4 on Scale 1 to 10","2011","Female","","","","","4"
"5 on Scale 1 to 10","2011","Male","","","","","5"
"5 on Scale 1 to 10","2011","Female","","","","","5"
"6 on Scale 1 to 10","2011","Male","","","","","6"
"6 on Scale 1 to 10","2011","Female","","","","","6"
"7 on Scale 1 to 10","2011","Male","","","","","7"
"7 on Scale 1 to 10","2011","Female","","","","","7"
"8 on Scale 1 to 10","2011","Male","","","","","8"
"8 on Scale 1 to 10","2011","Female","","","","","8"
"9 on Scale 1 to 10","2011","Female","","","","","9"
"9 on Scale 1 to 10","2011","Male","","","","","9"
"0 Completely dissatisfied","2012","Female","","","","","0"
"0 Completely dissatisfied","2012","Male","","","","","0"
"1 on Scale 1 to 10","2012","Male","","","","","1"
"1 on Scale 1 to 10","2012","Female","","","","","1"
"10 Completely satisfied","2012","Male","","","","","10"
"10 Completely satisfied","2012","Female","","","","","10"
"2 on Scale 1 to 10","2012","Female","","","","","2"
"2 on Scale 1 to 10","2012","Male","","","","","2"
"3 on Scale 1 to 10","2012","Male","","","","","3"
"3 on Scale 1 to 10","2012","Female","","","","","3"
"4 on Scale 1 to 10","2012","Female","","","","","4"
"4 on Scale 1 to 10","2012","Male","","","","","4"
"5 on Scale 1 to 10","2012","Male","","","","","5"
"5 on Scale 1 to 10","2012","Female","","","","","5"
"6 on Scale 1 to 10","2012","Male","","","","","6"
"6 on Scale 1 to 10","2012","Female","","","","","6"
"7 on Scale 1 to 10","2012","Female","","","","","7"
"7 on Scale 1 to 10","2012","Male","","","","","7"
"8 on Scale 1 to 10","2012","Male","","","","","8"
"8 on Scale 1 to 10","2012","Female","","","","","8"
"9 on Scale 1 to 10","2012","Female","","","","","9"
"9 on Scale 1 to 10","2012","Male","","","","","9"
"0 Completely dissatisfied","2013","Female","","","","","0"
"0 Completely dissatisfied","2013","Male","","","","","0"
"1 on Scale 1 to 10","2013","Male","","","","","1"
"1 on Scale 1 to 10","2013","Female","","","","","1"
"10 Completely satisfied","2013","Male","","","","","10"
"10 Completely satisfied","2013","Female","","","","","10"
"2 on Scale 1 to 10","2013","Male","","","","","2"
"2 on Scale 1 to 10","2013","Female","","","","","2"
"3 on Scale 1 to 10","2013","Female","","","","","3"
"3 on Scale 1 to 10","2013","Male","","","","","3"
"4 on Scale 1 to 10","2013","Male","","","","","4"
"4 on Scale 1 to 10","2013","Female","","","","","4"
"5 on Scale 1 to 10","2013","Male","","","","","5"
"5 on Scale 1 to 10","2013","Female","","","","","5"
"6 on Scale 1 to 10","2013","Male","","","","","6"
"6 on Scale 1 to 10","2013","Female","","","","","6"
"7 on Scale 1 to 10","2013","Female","","","","","7"
"7 on Scale 1 to 10","2013","Male","","","","","7"
"8 on Scale 1 to 10","2013","Male","","","","","8"
"8 on Scale 1 to 10","2013","Female","","","","","8"
"9 on Scale 1 to 10","2013","Female","","","","","9"
"9 on Scale 1 to 10","2013","Male","","","","","9"
"0 Completely dissatisfied","2014","Female","171","0.0112802007811905","0.00950562786715227","0.0130547736952288","0"
"0 Completely dissatisfied","2014","Male","122","0.0118161605423387","0.00984795872188961","0.0137843623627879","0"
"1 on Scale 1 to 10","2014","Male","54","0.00500563034541329","0.00372018900459035","0.00629107168623623","1"
"1 on Scale 1 to 10","2014","Female","118","0.00751050052927229","0.00605973837132897","0.00896126268721561","1"
"10 Completely satisfied","2014","Male","1905","0.151951206731102","0.145412752906906","0.158489660555298","10"
"10 Completely satisfied","2014","Female","2251","0.156887077708363","0.150775754150272","0.162998401266454","10"
"2 on Scale 1 to 10","2014","Female","225","0.0161435484447921","0.0140258496594156","0.0182612472301687","2"
"2 on Scale 1 to 10","2014","Male","127","0.0137091904783834","0.0115912148296858","0.015827166127081","2"
"3 on Scale 1 to 10","2014","Female","310","0.0244763145303145","0.0218798001040679","0.0270728289565611","3"
"3 on Scale 1 to 10","2014","Male","211","0.0182446427164249","0.0158069335775705","0.0206823518552793","3"
"4 on Scale 1 to 10","2014","Female","386","0.0286911866240589","0.0258860647301252","0.0314963085179926","4"
"4 on Scale 1 to 10","2014","Male","259","0.021344703967447","0.0187121789484568","0.0239772289864371","4"
"5 on Scale 1 to 10","2014","Female","1204","0.0960795934380828","0.0911276064849952","0.10103158039117","5"
"5 on Scale 1 to 10","2014","Male","896","0.0816128376497779","0.0766262356666527","0.0865994396329032","5"
"6 on Scale 1 to 10","2014","Female","1062","0.0821442085425675","0.0775302411709263","0.0867581759142088","6"
"6 on Scale 1 to 10","2014","Male","889","0.0810345577984115","0.0760640897391136","0.0860050258577093","6"
"7 on Scale 1 to 10","2014","Male","1746","0.160128973489708","0.153449321695733","0.166808625283683","7"
"7 on Scale 1 to 10","2014","Female","1996","0.153241609462605","0.147188661717734","0.159294557207475","7"
"8 on Scale 1 to 10","2014","Male","3154","0.273920678229569","0.265797667863051","0.282043688596088","8"
"8 on Scale 1 to 10","2014","Female","3436","0.25910830620304","0.251745949608935","0.266470662797146","8"
"9 on Scale 1 to 10","2014","Male","2216","0.181231418051424","0.174215089893113","0.188247746209735","9"
"9 on Scale 1 to 10","2014","Female","2446","0.164437453735713","0.158208879113674","0.170666028357753","9"
"0 Completely dissatisfied","2015","Male","","","","","0"
"0 Completely dissatisfied","2015","Female","","","","","0"
"1 on Scale 1 to 10","2015","Male","","","","","1"
"1 on Scale 1 to 10","2015","Female","","","","","1"
"10 Completely satisfied","2015","Male","","","","","10"
"10 Completely satisfied","2015","Female","","","","","10"
"2 on Scale 1 to 10","2015","Male","","","","","2"
"2 on Scale 1 to 10","2015","Female","","","","","2"
"3 on Scale 1 to 10","2015","Male","","","","","3"
"3 on Scale 1 to 10","2015","Female","","","","","3"
"4 on Scale 1 to 10","2015","Male","","","","","4"
"4 on Scale 1 to 10","2015","Female","","","","","4"
"5 on Scale 1 to 10","2015","Male","","","","","5"
"5 on Scale 1 to 10","2015","Female","","","","","5"
"6 on Scale 1 to 10","2015","Male","","","","","6"
"6 on Scale 1 to 10","2015","Female","","","","","6"
"7 on Scale 1 to 10","2015","Male","","","","","7"
"7 on Scale 1 to 10","2015","Female","","","","","7"
"8 on Scale 1 to 10","2015","Female","","","","","8"
"8 on Scale 1 to 10","2015","Male","","","","","8"
"9 on Scale 1 to 10","2015","Male","","","","","9"
"9 on Scale 1 to 10","2015","Female","","","","","9"
"0 Completely dissatisfied","2016","Female","","","","","0"
"0 Completely dissatisfied","2016","Male","","","","","0"
"1 on Scale 1 to 10","2016","Female","","","","","1"
"1 on Scale 1 to 10","2016","Male","","","","","1"
"10 Completely satisfied","2016","Male","","","","","10"
"10 Completely satisfied","2016","Female","","","","","10"
"2 on Scale 1 to 10","2016","Female","","","","","2"
"2 on Scale 1 to 10","2016","Male","","","","","2"
"3 on Scale 1 to 10","2016","Female","","","","","3"
"3 on Scale 1 to 10","2016","Male","","","","","3"
"4 on Scale 1 to 10","2016","Male","","","","","4"
"4 on Scale 1 to 10","2016","Female","","","","","4"
"5 on Scale 1 to 10","2016","Male","","","","","5"
"5 on Scale 1 to 10","2016","Female","","","","","5"
"6 on Scale 1 to 10","2016","Male","","","","","6"
"6 on Scale 1 to 10","2016","Female","","","","","6"
"7 on Scale 1 to 10","2016","Male","","","","","7"
"7 on Scale 1 to 10","2016","Female","","","","","7"
"8 on Scale 1 to 10","2016","Male","","","","","8"
"8 on Scale 1 to 10","2016","Female","","","","","8"
"9 on Scale 1 to 10","2016","Female","","","","","9"
"9 on Scale 1 to 10","2016","Male","","","","","9"
"0 Completely dissatisfied","2017","Female","","","","","0"
"0 Completely dissatisfied","2017","Male","","","","","0"
"1 on Scale 1 to 10","2017","Male","","","","","1"
"1 on Scale 1 to 10","2017","Female","","","","","1"
"10 Completely satisfied","2017","Male","","","","","10"
"10 Completely satisfied","2017","Female","","","","","10"
"2 on Scale 1 to 10","2017","Female","","","","","2"
"2 on Scale 1 to 10","2017","Male","","","","","2"
"3 on Scale 1 to 10","2017","Male","","","","","3"
"3 on Scale 1 to 10","2017","Female","","","","","3"
"4 on Scale 1 to 10","2017","Male","","","","","4"
"4 on Scale 1 to 10","2017","Female","","","","","4"
"5 on Scale 1 to 10","2017","Male","","","","","5"
"5 on Scale 1 to 10","2017","Female","","","","","5"
"6 on Scale 1 to 10","2017","Male","","","","","6"
"6 on Scale 1 to 10","2017","Female","","","","","6"
"7 on Scale 1 to 10","2017","Male","","","","","7"
"7 on Scale 1 to 10","2017","Female","","","","","7"
"8 on Scale 1 to 10","2017","Male","","","","","8"
"8 on Scale 1 to 10","2017","Female","","","","","8"
"9 on Scale 1 to 10","2017","Female","","","","","9"
"9 on Scale 1 to 10","2017","Male","","","","","9"
"0 Completely dissatisfied","2018","Female","","","","","0"
"0 Completely dissatisfied","2018","Male","","","","","0"
"1 on Scale 1 to 10","2018","Male","","","","","1"
"1 on Scale 1 to 10","2018","Female","","","","","1"
"10 Completely satisfied","2018","Male","","","","","10"
"10 Completely satisfied","2018","Female","","","","","10"
"2 on Scale 1 to 10","2018","Female","","","","","2"
"2 on Scale 1 to 10","2018","Male","","","","","2"
"3 on Scale 1 to 10","2018","Male","","","","","3"
"3 on Scale 1 to 10","2018","Female","","","","","3"
"4 on Scale 1 to 10","2018","Male","","","","","4"
"4 on Scale 1 to 10","2018","Female","","","","","4"
"5 on Scale 1 to 10","2018","Male","","","","","5"
"5 on Scale 1 to 10","2018","Female","","","","","5"
"6 on Scale 1 to 10","2018","Male","","","","","6"
"6 on Scale 1 to 10","2018","Female","","","","","6"
"7 on Scale 1 to 10","2018","Female","","","","","7"
"7 on Scale 1 to 10","2018","Male","","","","","7"
"8 on Scale 1 to 10","2018","Male","","","","","8"
"8 on Scale 1 to 10","2018","Female","","","","","8"
"9 on Scale 1 to 10","2018","Female","","","","","9"
"9 on Scale 1 to 10","2018","Male","","","","","9"
"0 Completely dissatisfied","2019","Female","134","0.0102849249786237","0.00852033621916436","0.0120495137380831","0"
"0 Completely dissatisfied","2019","Male","74","0.00708393671286445","0.00555858679621442","0.00860928662951449","0"
"1 on Scale 1 to 10","2019","Male","47","0.0035446180584323","0.00246370807157804","0.00462552804528656","1"
"1 on Scale 1 to 10","2019","Female","72","0.00657919960906896","0.00516522696399601","0.00799317225414192","1"
"10 Completely satisfied","2019","Male","2305","0.16621083096374","0.159440129533012","0.172981532394468","10"
"10 Completely satisfied","2019","Female","2384","0.173192444907781","0.166574021590175","0.179810868225388","10"
"2 on Scale 1 to 10","2019","Male","112","0.0095530879666744","0.00778394321837552","0.0113222327149733","2"
"2 on Scale 1 to 10","2019","Female","138","0.0108780602253945","0.00906384628948639","0.0126922741613026","2"
"3 on Scale 1 to 10","2019","Male","187","0.0177134050400739","0.0153143179517294","0.0201124921284185","3"
"3 on Scale 1 to 10","2019","Female","227","0.0188521120751312","0.0164734371482349","0.0212307870020276","3"
"4 on Scale 1 to 10","2019","Female","281","0.0261778824352922","0.0233853712253459","0.0289703936452386","4"
"4 on Scale 1 to 10","2019","Male","210","0.01952757211612","0.0170109518141146","0.0220441924181254","4"
"5 on Scale 1 to 10","2019","Male","729","0.0659483817492128","0.0614343626922874","0.0704624008061382","5"
"5 on Scale 1 to 10","2019","Female","881","0.0766817897904404","0.0720279688153778","0.081335610765503","5"
"6 on Scale 1 to 10","2019","Female","875","0.0729684740340234","0.0684196123084884","0.0775173357595584","6"
"6 on Scale 1 to 10","2019","Male","791","0.0784208750582507","0.0735314472924971","0.0833103028240044","6"
"7 on Scale 1 to 10","2019","Female","1869","0.158805099125692","0.152412633682238","0.165197564569146","7"
"7 on Scale 1 to 10","2019","Male","1753","0.163818916444015","0.157087475007581","0.17055035788045","7"
"8 on Scale 1 to 10","2019","Male","3151","0.277005347266273","0.268866039003368","0.285144655529178","8"
"8 on Scale 1 to 10","2019","Female","3243","0.261984700292849","0.254294130831526","0.269675269754173","8"
"9 on Scale 1 to 10","2019","Female","2454","0.183595312525703","0.176824022888257","0.190366602163149","9"
"9 on Scale 1 to 10","2019","Male","2254","0.191173028624343","0.184021201621175","0.198324855627512","9"
