"ple0040","year","education","migback","n","percent","lower_confidence","upper_confidence"
"No","1996","college entrance qualification","no migration background","1563","0.920388212606781","0.907366495437136","0.933409929776427"
"No","1996","college entrance qualification","direct migration background","175","0.899214319208846","0.855716227616765","0.942712410800926"
"No","1996","college entrance qualification","indirect migration background","70","0.969096035583578","0.929397254990195","1.00879481617696"
"No","1996","Other degree","no migration background","60","0.834136948912906","0.747617763620948","0.920656134204864"
"No","1996","Other degree","direct migration background","911","0.908506263810553","0.890751985943945","0.926260541677162"
"No","1996","Other degree","indirect migration background","11","","",""
"No","1996","no degree/no degree yet","no migration background","251","0.888286128376092","0.850429906845401","0.926142349906782"
"No","1996","no degree/no degree yet","direct migration background","443","0.88701056310995","0.859233831903961","0.914787294315939"
"No","1996","no degree/no degree yet","indirect migration background","62","0.99239794994669","0.971118206111571","1.01367769378181"
"Yes","1997","lower secondary degree","no migration background","754","0.205144591077783","0.193125335875607","0.21716384627996"
"Yes","1997","lower secondary degree","direct migration background","65","0.165305174505525","0.135152843056998","0.195457505954051"
"Yes","1997","lower secondary degree","indirect migration background","6","","",""
"Yes","1997","secondary school degree","no migration background","210","0.0876707547294464","0.0779174902573001","0.0974240192015926"
"Yes","1997","secondary school degree","direct migration background","15","","",""
"Yes","1997","secondary school degree","indirect migration background","1","","",""
"Yes","1997","college entrance qualification","no migration background","91","0.0717827253471094","0.0594431836713667","0.084122267022852"
"Yes","1997","college entrance qualification","direct migration background","10","","",""
"Yes","1997","college entrance qualification","indirect migration background","4","","",""
"Yes","1997","Other degree","no migration background","12","","",""
"Yes","1997","Other degree","direct migration background","99","0.101862925443366","0.082547600262251","0.121178250624481"
"Yes","1997","Other degree","indirect migration background","3","","",""
"Yes","1997","no degree/no degree yet","no migration background","18","","",""
"Yes","1997","no degree/no degree yet","direct migration background","55","0.116282039338406","0.0871143341671882","0.145449744509623"
"Yes","1997","no degree/no degree yet","indirect migration background","2","","",""
"No","1997","lower secondary degree","no migration background","3582","0.794855408922217","0.78283615372004","0.806874664124393"
"No","1997","lower secondary degree","direct migration background","518","0.834694825494475","0.804542494045949","0.864847156943002"
"No","1997","lower secondary degree","indirect migration background","203","0.913577583653377","0.875483207324415","0.95167195998234"
"No","1997","secondary school degree","no migration background","3020","0.912329245270554","0.902575980798407","0.9220825097427"
"No","1997","secondary school degree","direct migration background","160","0.878849707302355","0.830505036560914","0.927194378043795"
"No","1997","secondary school degree","indirect migration background","128","0.994668663725576","0.982102274935828","1.00723505251532"
"No","1997","college entrance qualification","no migration background","1590","0.928217274652891","0.915877732977148","0.940556816328633"
"No","1997","college entrance qualification","direct migration background","171","0.90800509066454","0.865899977092458","0.950110204236622"
"No","1997","college entrance qualification","indirect migration background","71","0.970905461822677","0.932867988094382","1.00894293555097"
"No","1997","Other degree","no migration background","53","0.743262964152208","0.637067266935637","0.849458661368779"
"No","1997","Other degree","direct migration background","843","0.898137074556634","0.878821749375519","0.917452399737749"
"No","1997","Other degree","indirect migration background","10","","",""
"No","1997","no degree/no degree yet","no migration background","261","0.892877037902308","0.856587360874089","0.929166714930527"
"No","1997","no degree/no degree yet","direct migration background","409","0.883717960661594","0.854550255490377","0.912885665832812"
"No","1997","no degree/no degree yet","indirect migration background","73","0.993522060350386","0.975365872581167","1.01167824811961"
"Yes","1998","lower secondary degree","no migration background","850","0.205767900056204","0.19432194023972","0.217213859872689"
"Yes","1998","lower secondary degree","direct migration background","64","0.162834761009673","0.132708908984397","0.192960613034949"
"Yes","1998","lower secondary degree","indirect migration background","7","","",""
"Yes","1998","secondary school degree","no migration background","228","0.0824402173077314","0.0733941564793004","0.0914862781361624"
"Yes","1998","secondary school degree","direct migration background","16","","",""
"Yes","1998","secondary school degree","indirect migration background","1","","",""
"Yes","1998","college entrance qualification","no migration background","121","0.0768436525267812","0.0649947820208414","0.0886925230327209"
"Yes","1998","college entrance qualification","direct migration background","12","","",""
"Yes","1998","college entrance qualification","indirect migration background","3","","",""
"Yes","1998","Other degree","no migration background","15","","",""
"Yes","1998","Other degree","direct migration background","96","0.101461199340704","0.0816355394033983","0.121286859278009"
"Yes","1998","Other degree","indirect migration background","2","","",""
"Yes","1998","no degree/no degree yet","no migration background","21","","",""
"Yes","1998","no degree/no degree yet","direct migration background","57","0.14089202229933","0.107892987981692","0.173891056616968"
"Yes","1998","no degree/no degree yet","indirect migration background","3","","",""
"No","1998","lower secondary degree","no migration background","3942","0.794232099943796","0.782786140127311","0.80567805976028"
"No","1998","lower secondary degree","direct migration background","513","0.837165238990327","0.807039386965051","0.867291091015603"
"No","1998","lower secondary degree","indirect migration background","204","0.937037118223424","0.904263260856956","0.969810975589892"
"No","1998","secondary school degree","no migration background","3323","0.917559782692269","0.908513721863837","0.9266058435207"
"No","1998","secondary school degree","direct migration background","153","0.871939215403756","0.821559475259661","0.92231895554785"
"No","1998","secondary school degree","indirect migration background","141","0.992648588511589","0.978598241519747","1.00669893550343"
"No","1998","college entrance qualification","no migration background","1820","0.923156347473219","0.911307476967279","0.935005217979159"
"No","1998","college entrance qualification","direct migration background","171","0.906795777827006","0.864675125935892","0.94891642971812"
"No","1998","college entrance qualification","indirect migration background","83","0.98603630507646","0.961236658359603","1.01083595179332"
"No","1998","Other degree","no migration background","73","0.800986449265155","0.717568278234173","0.884404620296137"
"No","1998","Other degree","direct migration background","795","0.898538800659296","0.878713140721991","0.918364460596602"
"No","1998","Other degree","indirect migration background","14","","",""
"No","1998","no degree/no degree yet","no migration background","282","0.876603977590445","0.839571814911339","0.913636140269551"
"No","1998","no degree/no degree yet","direct migration background","370","0.85910797770067","0.826108943383032","0.892107012018308"
"No","1998","no degree/no degree yet","indirect migration background","76","0.983615458321486","0.955621496445919","1.01160942019705"
"Yes","1999","lower secondary degree","no migration background","856","0.210165419579474","0.198564317067054","0.221766522091894"
"Yes","1999","lower secondary degree","direct migration background","61","0.164797511136209","0.133848286992575","0.195746735279842"
"Yes","1999","lower secondary degree","indirect migration background","6","","",""
"Yes","1999","secondary school degree","no migration background","238","0.0874405805759857","0.0781691977496161","0.0967119634023553"
"Yes","1999","secondary school degree","direct migration background","17","","",""
"Yes","1999","secondary school degree","indirect migration background","2","","",""
"Yes","1999","college entrance qualification","no migration background","119","0.0766410989691559","0.064896967327071","0.0883852306112408"
"Yes","1999","college entrance qualification","direct migration background","9","","",""
"Yes","1999","college entrance qualification","indirect migration background","3","","",""
"Yes","1999","Other degree","no migration background","16","","",""
"Yes","1999","Other degree","direct migration background","88","0.112276701777835","0.0906944967245593","0.133858906831111"
"Yes","1999","Other degree","indirect migration background","3","","",""
"Yes","1999","no degree/no degree yet","no migration background","20","","",""
"Yes","1999","no degree/no degree yet","direct migration background","58","0.133667195294072","0.100360564543533","0.166973826044611"
"Yes","1999","no degree/no degree yet","indirect migration background","5","","",""
"No","1999","lower secondary degree","no migration background","3882","0.789834580420526","0.778233477908106","0.801435682932946"
"No","1999","lower secondary degree","direct migration background","491","0.835202488863791","0.804253264720158","0.866151713007425"
"No","1999","lower secondary degree","indirect migration background","214","0.952475845238925","0.924361955530919","0.980589734946931"
"No","1999","secondary school degree","no migration background","3328","0.912559419424014","0.903288036597645","0.921830802250384"
"No","1999","secondary school degree","direct migration background","139","0.812262861881249","0.750984212177128","0.873541511585369"
"No","1999","secondary school degree","indirect migration background","134","0.985114787213331","0.964763139350844","1.00546643507582"
"No","1999","college entrance qualification","no migration background","1852","0.923358901030844","0.911614769388759","0.935103032672929"
"No","1999","college entrance qualification","direct migration background","159","0.922090263223826","0.881560316137565","0.962620210310087"
"No","1999","college entrance qualification","indirect migration background","89","0.986628558219151","0.963158177348513","1.01009893908979"
"No","1999","Other degree","no migration background","75","0.797973169523306","0.715478466268406","0.880467872778206"
"No","1999","Other degree","direct migration background","734","0.887723298222165","0.866141093168889","0.909305503275441"
"No","1999","Other degree","indirect migration background","15","","",""
"No","1999","no degree/no degree yet","no migration background","281","0.883710132486284","0.847494948294484","0.919925316678085"
"No","1999","no degree/no degree yet","direct migration background","343","0.866332804705928","0.833026173955389","0.899639435456467"
"No","1999","no degree/no degree yet","indirect migration background","71","0.934276530431352","0.878565748317941","0.989987312544763"
"Yes","2000","lower secondary degree","no migration background","1552","0.189740136569812","0.181521313723653","0.197958959415972"
"Yes","2000","lower secondary degree","direct migration background","84","0.113368314658861","0.0924568136018501","0.134279815715871"
"Yes","2000","lower secondary degree","indirect migration background","15","","",""
"Yes","2000","secondary school degree","no migration background","440","0.0807183563154745","0.0740591785891514","0.0873775340417976"
"Yes","2000","secondary school degree","direct migration background","30","0.132610669035247","0.0951574556303773","0.170063882440116"
"Yes","2000","secondary school degree","indirect migration background","3","","",""
"Yes","2000","college entrance qualification","no migration background","264","0.0761881993468271","0.0681951799106789","0.0841812187829754"
"Yes","2000","college entrance qualification","direct migration background","15","","",""
"Yes","2000","college entrance qualification","indirect migration background","3","","",""
"Yes","2000","Other degree","no migration background","30","0.209268536541494","0.13934185907992","0.279195214003068"
"Yes","2000","Other degree","direct migration background","126","0.0858220798226352","0.0710864657305916","0.100557693914679"
"Yes","2000","Other degree","indirect migration background","4","","",""
"Yes","2000","no degree/no degree yet","no migration background","29","","",""
"Yes","2000","no degree/no degree yet","direct migration background","38","0.0922726955187879","0.0633261473452668","0.121219243692309"
"Yes","2000","no degree/no degree yet","indirect migration background","3","","",""
"No","2000","lower secondary degree","no migration background","7191","0.810259863430188","0.802041040584028","0.818478686276347"
"No","2000","lower secondary degree","direct migration background","799","0.88663168534114","0.865720184284129","0.90754318639815"
"No","2000","lower secondary degree","indirect migration background","310","0.95785214903933","0.936007585724233","0.979696712354426"
"No","2000","secondary school degree","no migration background","5988","0.919281643684525","0.912622465958202","0.925940821410848"
"No","2000","secondary school degree","direct migration background","285","0.867389330964753","0.829936117559884","0.904842544369623"
"No","2000","secondary school degree","indirect migration background","234","0.968109793206429","0.945739849436618","0.990479736976239"
"No","2000","college entrance qualification","no migration background","3968","0.923811800653173","0.915818781217025","0.931804820089321"
"No","2000","college entrance qualification","direct migration background","324","0.942044848639646","0.917171740750514","0.966917956528779"
"No","2000","college entrance qualification","indirect migration background","165","0.987828521477216","0.971247705496952","1.00440933745748"
"No","2000","Other degree","no migration background","100","0.790731463458506","0.720804785996932","0.86065814092008"
"No","2000","Other degree","direct migration background","1262","0.914177920177365","0.899442306085321","0.928913534269408"
"No","2000","Other degree","indirect migration background","17","","",""
"No","2000","no degree/no degree yet","no migration background","434","0.902201524679575","0.87514478794335","0.929258261415801"
"No","2000","no degree/no degree yet","direct migration background","346","0.907727304481212","0.878780756307691","0.936673852654733"
"No","2000","no degree/no degree yet","indirect migration background","72","0.952652146279729","0.904586500339343","1.00071779222012"
"Yes","2001","lower secondary degree","no migration background","1345","0.188213662034091","0.179462478656905","0.196964845411277"
"Yes","2001","lower secondary degree","direct migration background","70","0.0969768388405962","0.0762755817460926","0.1176780959351"
"Yes","2001","lower secondary degree","indirect migration background","17","","",""
"Yes","2001","secondary school degree","no migration background","436","0.0894237087075126","0.0821639491465425","0.0966834682684827"
"Yes","2001","secondary school degree","direct migration background","26","","",""
"Yes","2001","secondary school degree","indirect migration background","4","","",""
"Yes","2001","college entrance qualification","no migration background","271","0.0821005492323801","0.0735741031639721","0.0906269953007881"
"Yes","2001","college entrance qualification","direct migration background","17","","",""
"Yes","2001","college entrance qualification","indirect migration background","4","","",""
"Yes","2001","Other degree","no migration background","24","","",""
"Yes","2001","Other degree","direct migration background","126","0.101856566288889","0.0850489832283271","0.118664149349451"
"Yes","2001","Other degree","indirect migration background","4","","",""
"Yes","2001","no degree/no degree yet","no migration background","23","","",""
"Yes","2001","no degree/no degree yet","direct migration background","27","","",""
"Yes","2001","no degree/no degree yet","indirect migration background","4","","",""
"No","2001","lower secondary degree","no migration background","6319","0.811786337965909","0.803035154588723","0.820537521343095"
"No","2001","lower secondary degree","direct migration background","715","0.903023161159404","0.8823219040649","0.923724418253907"
"No","2001","lower secondary degree","indirect migration background","277","0.934969926872451","0.906784126735853","0.96315572700905"
"No","2001","secondary school degree","no migration background","5499","0.910576291292487","0.903316531731517","0.917836050853457"
"No","2001","secondary school degree","direct migration background","259","0.885283515212902","0.848285385983551","0.922281644442254"
"No","2001","secondary school degree","indirect migration background","205","0.958967438520503","0.932074318322134","0.985860558718872"
"No","2001","college entrance qualification","no migration background","3711","0.91789945076762","0.909373004699212","0.926425896836028"
"No","2001","college entrance qualification","direct migration background","284","0.925870909530836","0.896274815498765","0.955467003562906"
"No","2001","college entrance qualification","indirect migration background","162","0.96972435811766","0.943658929005384","0.995789787229936"
"No","2001","Other degree","no migration background","77","0.760374363216856","0.677127519369561","0.843621207064152"
"No","2001","Other degree","direct migration background","1118","0.898143433711111","0.881335850650549","0.914951016771673"
"No","2001","Other degree","indirect migration background","16","","",""
"No","2001","no degree/no degree yet","no migration background","497","0.917955777772334","0.894368311064085","0.941543244480582"
"No","2001","no degree/no degree yet","direct migration background","248","0.919040180032421","0.886801016852317","0.951279343212525"
"No","2001","no degree/no degree yet","indirect migration background","72","0.957124239357203","0.911580218336837","1.00266826037757"
"Yes","2002","lower secondary degree","no migration background","1415","0.206991655131061","0.197728076024386","0.216255234237736"
"Yes","2002","lower secondary degree","direct migration background","68","0.0941253483114912","0.0728554134568485","0.115395283166134"
"Yes","2002","lower secondary degree","indirect migration background","15","","",""
"Yes","2002","secondary school degree","no migration background","474","0.09330230392766","0.0860542640638989","0.100550343791421"
"Yes","2002","secondary school degree","direct migration background","25","","",""
"Yes","2002","secondary school degree","indirect migration background","2","","",""
"Yes","2002","college entrance qualification","no migration background","322","0.0785201543490112","0.0711356004111947","0.0859047082868278"
"Yes","2002","college entrance qualification","direct migration background","19","","",""
"Yes","2002","college entrance qualification","indirect migration background","5","","",""
"Yes","2002","Other degree","no migration background","29","","",""
"Yes","2002","Other degree","direct migration background","132","0.108945272812378","0.0913021252425684","0.126588420382187"
"Yes","2002","Other degree","indirect migration background","5","","",""
"Yes","2002","no degree/no degree yet","no migration background","27","","",""
"Yes","2002","no degree/no degree yet","direct migration background","19","","",""
"Yes","2002","no degree/no degree yet","indirect migration background","4","","",""
"No","2002","lower secondary degree","no migration background","5933","0.793008344868939","0.783744765762264","0.802271923975614"
"No","2002","lower secondary degree","direct migration background","656","0.905874651688509","0.884604716833866","0.927144586543151"
"No","2002","lower secondary degree","indirect migration background","243","0.937588111926277","0.908070722530022","0.967105501322533"
"No","2002","secondary school degree","no migration background","5712","0.90669769607234","0.899449656208579","0.913945735936101"
"No","2002","secondary school degree","direct migration background","253","0.884486172303778","0.846912105393136","0.92206023921442"
"No","2002","secondary school degree","indirect migration background","207","0.975899145815335","0.955107271823639","0.996691019807032"
"No","2002","college entrance qualification","no migration background","4775","0.921479845650989","0.914095291713172","0.928864399588805"
"No","2002","college entrance qualification","direct migration background","288","0.902214042184921","0.868988510344172","0.93543957402567"
"No","2002","college entrance qualification","indirect migration background","181","0.96622013427902","0.940256910299999","0.992183358258041"
"No","2002","Other degree","no migration background","77","0.680221021519077","0.591434889065501","0.769007153972652"
"No","2002","Other degree","direct migration background","1066","0.891054727187622","0.873411579617813","0.908697874757432"
"No","2002","Other degree","indirect migration background","12","","",""
"No","2002","no degree/no degree yet","no migration background","536","0.890982680374729","0.865238665685725","0.916726695063732"
"No","2002","no degree/no degree yet","direct migration background","238","0.94185418436431","0.913243213269404","0.970465155459216"
"No","2002","no degree/no degree yet","indirect migration background","84","0.956440949725643","0.913795270385859","0.999086629065427"
"Yes","2003","lower secondary degree","no migration background","1351","0.204905702926871","0.195425774642151","0.214385631211591"
"Yes","2003","lower secondary degree","direct migration background","71","0.109626729833908","0.0861962045195241","0.133057255148291"
"Yes","2003","lower secondary degree","indirect migration background","15","","",""
"Yes","2003","secondary school degree","no migration background","482","0.09674874737745","0.0892556603619446","0.104241834392955"
"Yes","2003","secondary school degree","direct migration background","22","","",""
"Yes","2003","secondary school degree","indirect migration background","3","","",""
"Yes","2003","college entrance qualification","no migration background","333","0.0844117337110329","0.0766624710906494","0.0921609963314164"
"Yes","2003","college entrance qualification","direct migration background","19","","",""
"Yes","2003","college entrance qualification","indirect migration background","4","","",""
"Yes","2003","Other degree","no migration background","28","","",""
"Yes","2003","Other degree","direct migration background","123","0.0916640432131563","0.0747499021923505","0.108578184233962"
"Yes","2003","Other degree","indirect migration background","4","","",""
"Yes","2003","no degree/no degree yet","no migration background","26","","",""
"Yes","2003","no degree/no degree yet","direct migration background","19","","",""
"Yes","2003","no degree/no degree yet","indirect migration background","1","","",""
"No","2003","lower secondary degree","no migration background","5613","0.795094297073129","0.785614368788409","0.804574225357849"
"No","2003","lower secondary degree","direct migration background","612","0.890373270166092","0.866942744851709","0.913803795480476"
"No","2003","lower secondary degree","indirect migration background","236","0.943057147837884","0.914388986228813","0.971725309446955"
"No","2003","secondary school degree","no migration background","5497","0.90325125262255","0.895758165607044","0.910744339638055"
"No","2003","secondary school degree","direct migration background","236","0.872306271434758","0.831581606521174","0.913030936348343"
"No","2003","secondary school degree","indirect migration background","205","0.973453942725698","0.951607831457603","0.995300053993794"
"No","2003","college entrance qualification","no migration background","4611","0.915588266288967","0.907839003668584","0.923337528909351"
"No","2003","college entrance qualification","direct migration background","271","0.901975628104303","0.867752986625719","0.936198269582887"
"No","2003","college entrance qualification","indirect migration background","187","0.983946085889721","0.966121989331735","1.00177018244771"
"No","2003","Other degree","no migration background","79","0.697406395065056","0.610364359764342","0.784448430365769"
"No","2003","Other degree","direct migration background","995","0.908335956786844","0.891421815766038","0.925250097807649"
"No","2003","Other degree","indirect migration background","14","","",""
"No","2003","no degree/no degree yet","no migration background","558","0.908831919457777","0.885486329198133","0.93217750971742"
"No","2003","no degree/no degree yet","direct migration background","215","0.941194773152608","0.911051675501251","0.971337870803965"
"No","2003","no degree/no degree yet","indirect migration background","76","0.985021193638931","0.957890298733655","1.01215208854421"
"Yes","2004","lower secondary degree","no migration background","1325","0.211023076997478","0.201211690025662","0.220834463969295"
"Yes","2004","lower secondary degree","direct migration background","72","0.104406141743974","0.081006201510954","0.127806081976993"
"Yes","2004","lower secondary degree","indirect migration background","15","","",""
"Yes","2004","secondary school degree","no migration background","512","0.103734148647588","0.0959011402936167","0.11156715700156"
"Yes","2004","secondary school degree","direct migration background","25","","",""
"Yes","2004","secondary school degree","indirect migration background","5","","",""
"Yes","2004","college entrance qualification","no migration background","338","0.0874775493567809","0.0795699812099406","0.0953851175036211"
"Yes","2004","college entrance qualification","direct migration background","19","","",""
"Yes","2004","college entrance qualification","indirect migration background","4","","",""
"Yes","2004","Other degree","no migration background","28","","",""
"Yes","2004","Other degree","direct migration background","129","0.115727549916321","0.0965330276257053","0.134922072206936"
"Yes","2004","Other degree","indirect migration background","4","","",""
"Yes","2004","no degree/no degree yet","no migration background","23","","",""
"Yes","2004","no degree/no degree yet","direct migration background","21","","",""
"Yes","2004","no degree/no degree yet","indirect migration background","","","",""
"No","2004","lower secondary degree","no migration background","5319","0.788976923002522","0.779165536030705","0.798788309974338"
"No","2004","lower secondary degree","direct migration background","584","0.895593858256026","0.872193918023007","0.918993798489046"
"No","2004","lower secondary degree","indirect migration background","236","0.932788802256311","0.901812918227486","0.963764686285136"
"No","2004","secondary school degree","no migration background","5309","0.896265851352411","0.88843284299844","0.904098859706383"
"No","2004","secondary school degree","direct migration background","226","0.874316020076763","0.833306431658487","0.915325608495039"
"No","2004","secondary school degree","indirect migration background","201","0.957658546409371","0.930160445148621","0.985156647670122"
"No","2004","college entrance qualification","no migration background","4566","0.912522450643219","0.904614882496379","0.920430018790059"
"No","2004","college entrance qualification","direct migration background","266","0.896415594855707","0.861038061358477","0.931793128352937"
"No","2004","college entrance qualification","indirect migration background","189","0.987702040224091","0.972153166160315","1.00325091428787"
"No","2004","Other degree","no migration background","85","0.715071442174441","0.63184686905854","0.798296015290341"
"No","2004","Other degree","direct migration background","938","0.884272450083679","0.865077927793064","0.903466972374295"
"No","2004","Other degree","indirect migration background","14","","",""
"No","2004","no degree/no degree yet","no migration background","556","0.901069232791728","0.876749792353487","0.92538867322997"
"No","2004","no degree/no degree yet","direct migration background","217","0.907265738438037","0.870414933652621","0.944116543223453"
"No","2004","no degree/no degree yet","indirect migration background","90","1","1","1"
"Yes","2005","lower secondary degree","no migration background","1302","0.212117740101792","0.20196640359585","0.222269076607733"
"Yes","2005","lower secondary degree","direct migration background","72","0.11484128985539","0.0891798897090325","0.140502690001747"
"Yes","2005","lower secondary degree","indirect migration background","12","","",""
"Yes","2005","secondary school degree","no migration background","502","0.103588637857088","0.0955781403151785","0.111599135398997"
"Yes","2005","secondary school degree","direct migration background","21","","",""
"Yes","2005","secondary school degree","indirect migration background","4","","",""
"Yes","2005","college entrance qualification","no migration background","334","0.0862606994438823","0.0782522446067383","0.0942691542810264"
"Yes","2005","college entrance qualification","direct migration background","20","","",""
"Yes","2005","college entrance qualification","indirect migration background","2","","",""
"Yes","2005","Other degree","no migration background","24","","",""
"Yes","2005","Other degree","direct migration background","124","0.114799376184406","0.094991989942162","0.13460676242665"
"Yes","2005","Other degree","indirect migration background","4","","",""
"Yes","2005","no degree/no degree yet","no migration background","27","","",""
"Yes","2005","no degree/no degree yet","direct migration background","18","","",""
"Yes","2005","no degree/no degree yet","indirect migration background","","","",""
"No","2005","lower secondary degree","no migration background","4928","0.787882259898208","0.777730923392267","0.79803359640415"
"No","2005","lower secondary degree","direct migration background","521","0.88515871014461","0.859497309998253","0.910820110290968"
"No","2005","lower secondary degree","indirect migration background","241","0.95216231263032","0.925863967994364","0.978460657266277"
"No","2005","secondary school degree","no migration background","5057","0.896411362142912","0.888400864601003","0.904421859684821"
"No","2005","secondary school degree","direct migration background","219","0.900882480839057","0.863077262328159","0.938687699349954"
"No","2005","secondary school degree","indirect migration background","198","0.974230179613916","0.952379804777112","0.996080554450719"
"No","2005","college entrance qualification","no migration background","4387","0.913739300556118","0.905730845718974","0.921747755393262"
"No","2005","college entrance qualification","direct migration background","247","0.902011085368932","0.866350631085744","0.93767153965212"
"No","2005","college entrance qualification","indirect migration background","193","0.99171827006804","0.978998318010606","1.00443822212547"
"No","2005","Other degree","no migration background","89","0.768129476997449","0.690317068901914","0.845941885092984"
"No","2005","Other degree","direct migration background","871","0.885200623815594","0.86539323757335","0.905008010057838"
"No","2005","Other degree","indirect migration background","17","","",""
"No","2005","no degree/no degree yet","no migration background","560","0.90215983471336","0.878125651185221","0.9261940182415"
"No","2005","no degree/no degree yet","direct migration background","202","0.92423248878766","0.889264643097048","0.959200334478272"
"No","2005","no degree/no degree yet","indirect migration background","98","1","1","1"
"Yes","2006","lower secondary degree","no migration background","1393","0.212478200119169","0.202746299884971","0.222210100353367"
"Yes","2006","lower secondary degree","direct migration background","73","0.115701102471609","0.0895564749394164","0.141845730003801"
"Yes","2006","lower secondary degree","indirect migration background","14","","",""
"Yes","2006","secondary school degree","no migration background","591","0.115673309130477","0.107592684260253","0.123753934000702"
"Yes","2006","secondary school degree","direct migration background","20","","",""
"Yes","2006","secondary school degree","indirect migration background","4","","",""
"Yes","2006","college entrance qualification","no migration background","374","0.0848443183506247","0.0772191702886694","0.09246946641258"
"Yes","2006","college entrance qualification","direct migration background","23","","",""
"Yes","2006","college entrance qualification","indirect migration background","3","","",""
"Yes","2006","Other degree","no migration background","32","0.224042188971895","0.156868191815644","0.291216186128146"
"Yes","2006","Other degree","direct migration background","138","0.1280934778979","0.107703971404731","0.148482984391068"
"Yes","2006","Other degree","indirect migration background","3","","",""
"Yes","2006","no degree/no degree yet","no migration background","30","0.149149753528645","0.114498184146942","0.183801322910348"
"Yes","2006","no degree/no degree yet","direct migration background","19","","",""
"Yes","2006","no degree/no degree yet","indirect migration background","1","","",""
"No","2006","lower secondary degree","no migration background","5394","0.787521799880831","0.777789899646633","0.797253700115029"
"No","2006","lower secondary degree","direct migration background","502","0.884298897528391","0.858154269996199","0.910443525060584"
"No","2006","lower secondary degree","indirect migration background","235","0.94560221696212","0.917431801076324","0.973772632847916"
"No","2006","secondary school degree","no migration background","5427","0.884326690869523","0.876246065999298","0.892407315739747"
"No","2006","secondary school degree","direct migration background","226","0.91136468634136","0.87584819719205","0.946881175490669"
"No","2006","secondary school degree","indirect migration background","202","0.9760563591915","0.955180371943941","0.996932346439059"
"No","2006","college entrance qualification","no migration background","4756","0.915155681649375","0.90753053358742","0.922780829711331"
"No","2006","college entrance qualification","direct migration background","258","0.8882137283299","0.851371328822201","0.9250561278376"
"No","2006","college entrance qualification","indirect migration background","210","0.990620306014729","0.977675181350398","1.00356543067906"
"No","2006","Other degree","no migration background","116","0.775957811028105","0.708783813871854","0.843131808184356"
"No","2006","Other degree","direct migration background","894","0.8719065221021","0.851517015608932","0.892296028595269"
"No","2006","Other degree","indirect migration background","15","","",""
"No","2006","no degree/no degree yet","no migration background","376","0.850850246471355","0.816198677089652","0.885501815853058"
"No","2006","no degree/no degree yet","direct migration background","165","0.885211111509128","0.839152320591875","0.931269902426381"
"No","2006","no degree/no degree yet","indirect migration background","66","0.996946546573603","0.983735346294753","1.01015774685245"
"Yes","2007","lower secondary degree","no migration background","1288","0.216929455488734","0.206654536028383","0.227204374949086"
"Yes","2007","lower secondary degree","direct migration background","62","0.107713528703934","0.0807279713485344","0.134699086059334"
"Yes","2007","lower secondary degree","indirect migration background","12","","",""
"Yes","2007","secondary school degree","no migration background","563","0.11258668902436","0.104333036851323","0.120840341197397"
"Yes","2007","secondary school degree","direct migration background","19","","",""
"Yes","2007","secondary school degree","indirect migration background","6","","",""
"Yes","2007","college entrance qualification","no migration background","393","0.0894840344612223","0.081537913123843","0.0974301557986015"
"Yes","2007","college entrance qualification","direct migration background","19","","",""
"Yes","2007","college entrance qualification","indirect migration background","5","","",""
"Yes","2007","Other degree","no migration background","35","0.24462901748382","0.172383189775298","0.316874845192341"
"Yes","2007","Other degree","direct migration background","117","0.126167358717635","0.104723353053507","0.147611364381764"
"Yes","2007","Other degree","indirect migration background","1","","",""
"Yes","2007","no degree/no degree yet","no migration background","22","","",""
"Yes","2007","no degree/no degree yet","direct migration background","22","","",""
"Yes","2007","no degree/no degree yet","indirect migration background","1","","",""
"No","2007","lower secondary degree","no migration background","4893","0.783070544511266","0.772795625050914","0.793345463971617"
"No","2007","lower secondary degree","direct migration background","445","0.892286471296066","0.865300913940666","0.919272028651466"
"No","2007","lower secondary degree","indirect migration background","222","0.958750260478978","0.933270020438429","0.984230500519526"
"No","2007","secondary school degree","no migration background","5071","0.88741331097564","0.879159658802603","0.895666963148677"
"No","2007","secondary school degree","direct migration background","201","0.909523422043204","0.871617088698174","0.947429755388233"
"No","2007","secondary school degree","indirect migration background","192","0.969323318878557","0.945304369205621","0.993342268551493"
"No","2007","college entrance qualification","no migration background","4564","0.910515965538778","0.902569844201398","0.918462086876157"
"No","2007","college entrance qualification","direct migration background","250","0.916867023233308","0.883874783961402","0.949859262505215"
"No","2007","college entrance qualification","indirect migration background","203","0.971787334025762","0.949285179423258","0.994289488628265"
"No","2007","Other degree","no migration background","101","0.75537098251618","0.683125154807659","0.827616810224702"
"No","2007","Other degree","direct migration background","804","0.873832641282364","0.852388635618236","0.895276646946493"
"No","2007","Other degree","indirect migration background","15","","",""
"No","2007","no degree/no degree yet","no migration background","334","0.874137045782245","0.83968128721948","0.90859280434501"
"No","2007","no degree/no degree yet","direct migration background","126","0.841105402930663","0.782207882742848","0.900002923118477"
"No","2007","no degree/no degree yet","indirect migration background","52","0.987824747437968","0.958299802473912","1.01734969240202"
"Yes","2008","lower secondary degree","no migration background","1212","0.216876876376399","0.206242317739437","0.227511435013362"
"Yes","2008","lower secondary degree","direct migration background","56","0.112631799405173","0.0838663248801025","0.141397273930243"
"Yes","2008","lower secondary degree","indirect migration background","13","","",""
