"plh0206i06","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2014","higher vocational","","","","","2"
"2 on scale 1-7 ","2014","in school","","","","","2"
"2 on scale 1-7 ","2014","middle vocational","","","","","2"
"2 on scale 1-7 ","2014","inadequately","","","","","2"
"2 on scale 1-7 ","2014","general elemantary","","","","","2"
"3 on scale 1-7 ","2014","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2014","middle vocational","","","","","3"
"3 on scale 1-7 ","2014","higher vocational","","","","","3"
"3 on scale 1-7 ","2014","higher education","","","","","3"
"3 on scale 1-7 ","2014","inadequately","","","","","3"
"3 on scale 1-7 ","2014","general elemantary","","","","","3"
"3 on scale 1-7 ","2014","in school","","","","","3"
"4 on scale 1-7","2014","vocational + Abi","","","","","4"
"4 on scale 1-7","2014","inadequately","","","","","4"
"4 on scale 1-7","2014","middle vocational","","","","","4"
"4 on scale 1-7","2014","higher vocational","","","","","4"
"4 on scale 1-7","2014","higher education","","","","","4"
"4 on scale 1-7","2014","in school","","","","","4"
"4 on scale 1-7","2014","general elemantary","","","","","4"
"5 on scale 1-7","2014","vocational + Abi","","","","","5"
"5 on scale 1-7","2014","higher vocational","","","","","5"
"5 on scale 1-7","2014","higher education","","","","","5"
"5 on scale 1-7","2014","in school","","","","","5"
"5 on scale 1-7","2014","inadequately","","","","","5"
"5 on scale 1-7","2014","middle vocational","","","","","5"
"5 on scale 1-7","2014","general elemantary","","","","","5"
"6 on scale 1-7","2014","higher education","","","","","6"
"6 on scale 1-7","2014","higher vocational","","","","","6"
"6 on scale 1-7","2014","vocational + Abi","","","","","6"
"6 on scale 1-7","2014","middle vocational","","","","","6"
"6 on scale 1-7","2014","general elemantary","","","","","6"
"6 on scale 1-7","2014","inadequately","","","","","6"
"6 on scale 1-7","2014","in school","","","","","6"
"7 Strongly agree","2014","middle vocational","","","","","7"
"7 Strongly agree","2014","vocational + Abi","","","","","7"
"7 Strongly agree","2014","higher vocational","","","","","7"
"7 Strongly agree","2014","higher education","","","","","7"
"7 Strongly agree","2014","in school","","","","","7"
"7 Strongly agree","2014","inadequately","","","","","7"
"7 Strongly agree","2014","general elemantary","","","","","7"
"1 Strongly disagree","2015","vocational + Abi","45","0.0187418528751067","0.0130002268011158","0.0244834789490977","1"
"1 Strongly disagree","2015","higher vocational","27","","","","1"
"1 Strongly disagree","2015","higher education","69","0.0116328813489988","0.00900669691410966","0.0142590657838879","1"
"1 Strongly disagree","2015","inadequately","34","0.0700474086828376","0.0478530461251556","0.0922417712405195","1"
"1 Strongly disagree","2015","in school","6","","","","1"
"1 Strongly disagree","2015","general elemantary","140","0.0401669189678584","0.0330414739459827","0.0472923639897341","1"
"1 Strongly disagree","2015","middle vocational","343","0.0306848624612272","0.0276170180110786","0.0337527069113758","1"
"2 on scale 1-7 ","2015","inadequately","25","","","","2"
"2 on scale 1-7 ","2015","general elemantary","120","0.0363528851311135","0.0295607185088445","0.0431450517533824","2"
"2 on scale 1-7 ","2015","vocational + Abi","65","0.0293470971703402","0.0222012856105596","0.0364929087301208","2"
"2 on scale 1-7 ","2015","higher vocational","44","0.0308808609961034","0.0222294734176852","0.0395322485745215","2"
"2 on scale 1-7 ","2015","higher education","142","0.0270936796841575","0.023117262538131","0.0310700968301839","2"
"2 on scale 1-7 ","2015","in school","13","","","","2"
"2 on scale 1-7 ","2015","middle vocational","424","0.0351320992230312","0.0318569979997073","0.0384072004463551","2"
"3 on scale 1-7 ","2015","higher vocational","87","0.0645861224902209","0.0522940816800788","0.076878163300363","3"
"3 on scale 1-7 ","2015","higher education","253","0.0370587244887631","0.0324320647142014","0.0416853842633249","3"
"3 on scale 1-7 ","2015","vocational + Abi","101","0.0429276653645266","0.0343458726223732","0.05150945810668","3"
"3 on scale 1-7 ","2015","inadequately","33","0.0448245736510583","0.0268310636725672","0.0628180836295493","3"
"3 on scale 1-7 ","2015","general elemantary","176","0.066516916163608","0.0574741946584028","0.0755596376688132","3"
"3 on scale 1-7 ","2015","middle vocational","720","0.0584689903267311","0.0542953131072509","0.0626426675462113","3"
"3 on scale 1-7 ","2015","in school","23","","","","3"
"4 on scale 1-7","2015","vocational + Abi","328","0.15452385751462","0.139220544734437","0.169827170294804","4"
"4 on scale 1-7","2015","inadequately","86","0.171433093086851","0.138659250977596","0.204206935196106","4"
"4 on scale 1-7","2015","in school","68","0.183809007735181","0.14455431485017","0.223063700620193","4"
"4 on scale 1-7","2015","general elemantary","458","0.15956361233417","0.146274400324395","0.172852824343945","4"
"4 on scale 1-7","2015","middle vocational","1922","0.16027147188171","0.153745633495315","0.166797310268105","4"
"4 on scale 1-7","2015","higher vocational","227","0.136344173059079","0.119183230880148","0.153505115238009","4"
"4 on scale 1-7","2015","higher education","761","0.108967549685997","0.101335911324387","0.116599188047607","4"
"5 on scale 1-7","2015","higher education","1501","0.249304434314358","0.238708985536631","0.259899883092086","5"
"5 on scale 1-7","2015","vocational + Abi","470","0.227325276700067","0.20958096236209","0.245069591038043","5"
"5 on scale 1-7","2015","higher vocational","366","0.237113619378753","0.215843953684315","0.25838328507319","5"
"5 on scale 1-7","2015","inadequately","90","0.212788772902792","0.177198097506443","0.248379448299141","5"
"5 on scale 1-7","2015","general elemantary","555","0.195635829705674","0.181240207743898","0.210031451667451","5"
"5 on scale 1-7","2015","middle vocational","2607","0.215302674375448","0.207991038651477","0.222614310099418","5"
"5 on scale 1-7","2015","in school","84","0.213273928836282","0.171760085140465","0.254787772532099","5"
"6 on scale 1-7","2015","higher education","2228","0.347746975325279","0.336082581861296","0.359411368789262","6"
"6 on scale 1-7","2015","higher vocational","464","0.303892269965164","0.280891067649137","0.326893472281191","6"
"6 on scale 1-7","2015","inadequately","84","0.139647820859144","0.109505863719212","0.169789777999076","6"
"6 on scale 1-7","2015","vocational + Abi","586","0.303806913567367","0.284335356360661","0.323278470774073","6"
"6 on scale 1-7","2015","in school","106","0.290497766754298","0.244486883288792","0.336508650219803","6"
"6 on scale 1-7","2015","general elemantary","666","0.236746673728776","0.221320572667506","0.252172774790045","6"
"6 on scale 1-7","2015","middle vocational","3205","0.262668281024291","0.25483986274853","0.270496699300053","6"
"7 Strongly agree","2015","middle vocational","2919","0.237471620707561","0.229902026269757","0.245041215145366","7"
"7 Strongly agree","2015","vocational + Abi","548","0.223327336807972","0.205694306308979","0.240960367306966","7"
"7 Strongly agree","2015","higher vocational","321","0.210523745483603","0.190135842269733","0.230911648697473","7"
"7 Strongly agree","2015","higher education","1450","0.218195755152447","0.208080086617219","0.228311423687674","7"
"7 Strongly agree","2015","in school","74","0.170014996153192","0.131944281643529","0.208085710662856","7"
"7 Strongly agree","2015","inadequately","156","0.311143342081311","0.270884533228371","0.351402150934251","7"
"7 Strongly agree","2015","general elemantary","802","0.2650171639688","0.249001111749761","0.28103321618784","7"
"1 Strongly disagree","2016","vocational + Abi","3","","","","1"
"1 Strongly disagree","2016","higher vocational","","","","","1"
"1 Strongly disagree","2016","higher education","4","","","","1"
"1 Strongly disagree","2016","inadequately","21","","","","1"
"1 Strongly disagree","2016","middle vocational","7","","","","1"
"1 Strongly disagree","2016","in school","","","","","1"
"1 Strongly disagree","2016","general elemantary","8","","","","1"
"2 on scale 1-7 ","2016","inadequately","8","","","","2"
"2 on scale 1-7 ","2016","general elemantary","9","","","","2"
"2 on scale 1-7 ","2016","higher vocational","","","","","2"
"2 on scale 1-7 ","2016","higher education","5","","","","2"
"2 on scale 1-7 ","2016","in school","","","","","2"
"2 on scale 1-7 ","2016","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2016","middle vocational","5","","","","2"
"3 on scale 1-7 ","2016","vocational + Abi","1","","","","3"
"3 on scale 1-7 ","2016","higher vocational","","","","","3"
"3 on scale 1-7 ","2016","higher education","13","","","","3"
"3 on scale 1-7 ","2016","inadequately","13","","","","3"
"3 on scale 1-7 ","2016","general elemantary","2","","","","3"
"3 on scale 1-7 ","2016","middle vocational","8","","","","3"
"3 on scale 1-7 ","2016","in school","","","","","3"
"4 on scale 1-7","2016","vocational + Abi","2","","","","4"
"4 on scale 1-7","2016","inadequately","60","0.0740795535380436","0.0609219504858795","0.0872371565902078","4"
"4 on scale 1-7","2016","in school","2","","","","4"
"4 on scale 1-7","2016","general elemantary","31","0.101377677009068","0.0808315203623798","0.121923833655755","4"
"4 on scale 1-7","2016","middle vocational","40","0.0892075415087587","0.0692929582244798","0.109122124793038","4"
"4 on scale 1-7","2016","higher vocational","","","","","4"
"4 on scale 1-7","2016","higher education","31","0.140440191432921","0.115899517501747","0.164980865364095","4"
"5 on scale 1-7","2016","vocational + Abi","13","","","","5"
"5 on scale 1-7","2016","higher vocational","","","","","5"
"5 on scale 1-7","2016","higher education","75","0.10818091848932","0.0862419380556779","0.130119898922962","5"
"5 on scale 1-7","2016","inadequately","98","0.117914730712809","0.101712303418786","0.134117158006832","5"
"5 on scale 1-7","2016","general elemantary","55","0.0854135250864588","0.0663875669841264","0.104439483188791","5"
"5 on scale 1-7","2016","middle vocational","61","0.0756226753726771","0.0571507831709585","0.0940945675743956","5"
"5 on scale 1-7","2016","in school","3","","","","5"
"6 on scale 1-7","2016","higher education","106","0.187053049082535","0.159509732899163","0.214596365265907","6"
"6 on scale 1-7","2016","higher vocational","1","","","","6"
"6 on scale 1-7","2016","vocational + Abi","27","","","","6"
"6 on scale 1-7","2016","inadequately","168","0.12458334853099","0.107992134488379","0.1411745625736","6"
"6 on scale 1-7","2016","middle vocational","95","0.17867929520375","0.151915097716178","0.205443492691323","6"
"6 on scale 1-7","2016","in school","4","","","","6"
"6 on scale 1-7","2016","general elemantary","109","0.112387274361184","0.0908871409319172","0.133887407790452","6"
"7 Strongly agree","2016","in school","21","","","","7"
"7 Strongly agree","2016","inadequately","1154","0.637050709329072","0.612893278615769","0.661208140042376","7"
"7 Strongly agree","2016","general elemantary","615","0.625692795938769","0.592749617703597","0.658635974173941","7"
"7 Strongly agree","2016","middle vocational","571","0.555365768679657","0.52064800632709","0.590083531032224","7"
"7 Strongly agree","2016","vocational + Abi","66","0.272989891354871","0.190484450868302","0.35549533184144","7"
"7 Strongly agree","2016","higher vocational","","","","","7"
"7 Strongly agree","2016","higher education","536","0.543079188477367","0.507894413460741","0.578263963493993","7"
"1 Strongly disagree","2017","vocational + Abi","1","","","","1"
"1 Strongly disagree","2017","higher vocational","","","","","1"
"1 Strongly disagree","2017","higher education","5","","","","1"
"1 Strongly disagree","2017","middle vocational","5","","","","1"
"1 Strongly disagree","2017","inadequately","17","","","","1"
"1 Strongly disagree","2017","general elemantary","10","","","","1"
"1 Strongly disagree","2017","in school","","","","","1"
"2 on scale 1-7 ","2017","higher education","2","","","","2"
"2 on scale 1-7 ","2017","inadequately","7","","","","2"
"2 on scale 1-7 ","2017","vocational + Abi","1","","","","2"
"2 on scale 1-7 ","2017","higher vocational","","","","","2"
"2 on scale 1-7 ","2017","in school","2","","","","2"
"2 on scale 1-7 ","2017","general elemantary","2","","","","2"
"2 on scale 1-7 ","2017","middle vocational","4","","","","2"
"3 on scale 1-7 ","2017","vocational + Abi","2","","","","3"
"3 on scale 1-7 ","2017","middle vocational","7","","","","3"
"3 on scale 1-7 ","2017","higher vocational","","","","","3"
"3 on scale 1-7 ","2017","inadequately","11","","","","3"
"3 on scale 1-7 ","2017","general elemantary","3","","","","3"
"3 on scale 1-7 ","2017","higher education","4","","","","3"
"3 on scale 1-7 ","2017","in school","","","","","3"
"4 on scale 1-7","2017","inadequately","59","0.0624591210959404","0.0487332799453609","0.0761849622465199","4"
"4 on scale 1-7","2017","vocational + Abi","2","","","","4"
"4 on scale 1-7","2017","higher vocational","","","","","4"
"4 on scale 1-7","2017","higher education","18","","","","4"
"4 on scale 1-7","2017","general elemantary","23","","","","4"
"4 on scale 1-7","2017","in school","1","","","","4"
"4 on scale 1-7","2017","middle vocational","15","","","","4"
"5 on scale 1-7","2017","vocational + Abi","7","","","","5"
"5 on scale 1-7","2017","middle vocational","37","0.104587542405632","0.0760260865088473","0.133148998302416","5"
"5 on scale 1-7","2017","higher vocational","","","","","5"
"5 on scale 1-7","2017","higher education","44","0.0718051809714531","0.0478187547751683","0.095791607167738","5"
"5 on scale 1-7","2017","general elemantary","49","0.14332828306706","0.114175852937562","0.172480713196557","5"
"5 on scale 1-7","2017","inadequately","95","0.0732121121657474","0.0584371094114205","0.0879871149200744","5"
"5 on scale 1-7","2017","in school","2","","","","5"
"6 on scale 1-7","2017","higher education","55","0.129766898604688","0.0985443861516823","0.160989411057694","6"
"6 on scale 1-7","2017","higher vocational","","","","","6"
"6 on scale 1-7","2017","inadequately","119","0.101255868865115","0.0841449211732294","0.118366816557002","6"
"6 on scale 1-7","2017","general elemantary","72","0.132203698567508","0.104024262381269","0.160383134753747","6"
"6 on scale 1-7","2017","vocational + Abi","9","","","","6"
"6 on scale 1-7","2017","in school","2","","","","6"
"6 on scale 1-7","2017","middle vocational","58","0.158734069598729","0.124628090444884","0.192840048752574","6"
"7 Strongly agree","2017","middle vocational","315","0.667195545659858","0.623216081814049","0.711175009505668","7"
"7 Strongly agree","2017","vocational + Abi","46","0.648435330222741","0.534952650704971","0.76191800974051","7"
"7 Strongly agree","2017","higher vocational","","","","","7"
"7 Strongly agree","2017","higher education","317","0.713690614177432","0.671691428410094","0.75568979994477","7"
"7 Strongly agree","2017","in school","13","","","","7"
"7 Strongly agree","2017","inadequately","886","0.726997985848177","0.701728555188","0.752267416508355","7"
"7 Strongly agree","2017","general elemantary","396","0.646124823465046","0.606342983842769","0.685906663087324","7"
"1 Strongly disagree","2018","vocational + Abi","","","","","1"
"1 Strongly disagree","2018","higher vocational","","","","","1"
"1 Strongly disagree","2018","higher education","","","","","1"
"1 Strongly disagree","2018","inadequately","3","","","","1"
"1 Strongly disagree","2018","middle vocational","1","","","","1"
"1 Strongly disagree","2018","in school","","","","","1"
"1 Strongly disagree","2018","general elemantary","4","","","","1"
"2 on scale 1-7 ","2018","inadequately","6","","","","2"
"2 on scale 1-7 ","2018","general elemantary","1","","","","2"
"2 on scale 1-7 ","2018","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2018","higher vocational","","","","","2"
"2 on scale 1-7 ","2018","higher education","","","","","2"
"2 on scale 1-7 ","2018","in school","","","","","2"
"2 on scale 1-7 ","2018","middle vocational","","","","","2"
"3 on scale 1-7 ","2018","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2018","higher vocational","","","","","3"
"3 on scale 1-7 ","2018","middle vocational","","","","","3"
"3 on scale 1-7 ","2018","inadequately","1","","","","3"
"3 on scale 1-7 ","2018","general elemantary","","","","","3"
"3 on scale 1-7 ","2018","higher education","","","","","3"
"3 on scale 1-7 ","2018","in school","","","","","3"
"4 on scale 1-7","2018","inadequately","10","","","","4"
"4 on scale 1-7","2018","vocational + Abi","","","","","4"
"4 on scale 1-7","2018","higher vocational","","","","","4"
"4 on scale 1-7","2018","higher education","3","","","","4"
"4 on scale 1-7","2018","general elemantary","4","","","","4"
"4 on scale 1-7","2018","middle vocational","7","","","","4"
"4 on scale 1-7","2018","in school","","","","","4"
"5 on scale 1-7","2018","vocational + Abi","1","","","","5"
"5 on scale 1-7","2018","middle vocational","6","","","","5"
"5 on scale 1-7","2018","higher vocational","","","","","5"
"5 on scale 1-7","2018","inadequately","11","","","","5"
"5 on scale 1-7","2018","general elemantary","9","","","","5"
"5 on scale 1-7","2018","higher education","3","","","","5"
"5 on scale 1-7","2018","in school","","","","","5"
"6 on scale 1-7","2018","higher vocational","","","","","6"
"6 on scale 1-7","2018","higher education","7","","","","6"
"6 on scale 1-7","2018","inadequately","11","","","","6"
"6 on scale 1-7","2018","vocational + Abi","","","","","6"
"6 on scale 1-7","2018","in school","3","","","","6"
"6 on scale 1-7","2018","general elemantary","13","","","","6"
"6 on scale 1-7","2018","middle vocational","9","","","","6"
"7 Strongly agree","2018","middle vocational","33","0.705510439205328","0.586127916513279","0.824892961897376","7"
"7 Strongly agree","2018","vocational + Abi","5","","","","7"
"7 Strongly agree","2018","higher vocational","","","","","7"
"7 Strongly agree","2018","higher education","36","0.760947785132088","0.641528665393657","0.880366904870519","7"
"7 Strongly agree","2018","in school","6","","","","7"
"7 Strongly agree","2018","inadequately","119","0.730561827971771","0.662029860046946","0.799093795896597","7"
"7 Strongly agree","2018","general elemantary","68","0.80553571011208","0.72757194153576","0.8834994786884","7"
"1 Strongly disagree","2019","vocational + Abi","","","","","1"
"1 Strongly disagree","2019","higher vocational","","","","","1"
"1 Strongly disagree","2019","higher education","","","","","1"
"1 Strongly disagree","2019","inadequately","4","","","","1"
"1 Strongly disagree","2019","middle vocational","","","","","1"
"1 Strongly disagree","2019","general elemantary","","","","","1"
"1 Strongly disagree","2019","in school","","","","","1"
"2 on scale 1-7 ","2019","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2019","higher education","","","","","2"
"2 on scale 1-7 ","2019","higher vocational","","","","","2"
"2 on scale 1-7 ","2019","inadequately","3","","","","2"
"2 on scale 1-7 ","2019","general elemantary","1","","","","2"
"2 on scale 1-7 ","2019","middle vocational","","","","","2"
"2 on scale 1-7 ","2019","in school","","","","","2"
"3 on scale 1-7 ","2019","inadequately","5","","","","3"
"3 on scale 1-7 ","2019","general elemantary","","","","","3"
"3 on scale 1-7 ","2019","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2019","higher vocational","","","","","3"
"3 on scale 1-7 ","2019","higher education","2","","","","3"
"3 on scale 1-7 ","2019","middle vocational","1","","","","3"
"3 on scale 1-7 ","2019","in school","","","","","3"
"4 on scale 1-7","2019","inadequately","9","","","","4"
"4 on scale 1-7","2019","higher education","2","","","","4"
"4 on scale 1-7","2019","higher vocational","","","","","4"
"4 on scale 1-7","2019","in school","","","","","4"
"4 on scale 1-7","2019","general elemantary","3","","","","4"
"4 on scale 1-7","2019","vocational + Abi","","","","","4"
"4 on scale 1-7","2019","middle vocational","4","","","","4"
"5 on scale 1-7","2019","vocational + Abi","","","","","5"
"5 on scale 1-7","2019","higher vocational","","","","","5"
"5 on scale 1-7","2019","higher education","4","","","","5"
"5 on scale 1-7","2019","middle vocational","2","","","","5"
"5 on scale 1-7","2019","general elemantary","2","","","","5"
"5 on scale 1-7","2019","inadequately","22","","","","5"
"5 on scale 1-7","2019","in school","","","","","5"
"6 on scale 1-7","2019","higher education","3","","","","6"
"6 on scale 1-7","2019","higher vocational","","","","","6"
"6 on scale 1-7","2019","vocational + Abi","","","","","6"
"6 on scale 1-7","2019","inadequately","13","","","","6"
"6 on scale 1-7","2019","general elemantary","7","","","","6"
"6 on scale 1-7","2019","middle vocational","3","","","","6"
"6 on scale 1-7","2019","in school","1","","","","6"
"7 Strongly agree","2019","in school","1","","","","7"
"7 Strongly agree","2019","inadequately","76","0.58318570877593","0.499077988356854","0.667293429195007","7"
"7 Strongly agree","2019","general elemantary","39","0.601651845075477","0.468590946913346","0.734712743237608","7"
"7 Strongly agree","2019","middle vocational","23","","","","7"
"7 Strongly agree","2019","vocational + Abi","2","","","","7"
"7 Strongly agree","2019","higher vocational","","","","","7"
"7 Strongly agree","2019","higher education","16","","","","7"
