"plh0206i06","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2018","Not Employed","East Germany","38","0.836170014880952","0.731464040397184","0.940875989364721"
"7 Strongly agree","2018","Employed","West Germany","","","",""
"7 Strongly agree","2018","Employed","East Germany","","","",""
"1 Strongly disagree","2019","Not Employed","West Germany","2","","",""
"1 Strongly disagree","2019","Not Employed","East Germany","2","","",""
"1 Strongly disagree","2019","Employed","West Germany","","","",""
"1 Strongly disagree","2019","Employed","East Germany","","","",""
"2 on scale 1-7 ","2019","Not Employed","West Germany","4","","",""
"2 on scale 1-7 ","2019","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2019","Employed","West Germany","","","",""
"2 on scale 1-7 ","2019","Employed","East Germany","","","",""
"3 on scale 1-7 ","2019","Not Employed","West Germany","8","","",""
"3 on scale 1-7 ","2019","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2019","Employed","West Germany","","","",""
"3 on scale 1-7 ","2019","Employed","East Germany","","","",""
"4 on scale 1-7","2019","Not Employed","West Germany","21","","",""
"4 on scale 1-7","2019","Not Employed","East Germany","","","",""
"4 on scale 1-7","2019","Employed","West Germany","","","",""
"4 on scale 1-7","2019","Employed","East Germany","","","",""
"5 on scale 1-7","2019","Not Employed","West Germany","35","0.116771363788425","0.0773544381801012","0.156188289396749"
"5 on scale 1-7","2019","Not Employed","East Germany","","","",""
"5 on scale 1-7","2019","Employed","West Germany","","","",""
"5 on scale 1-7","2019","Employed","East Germany","","","",""
"6 on scale 1-7","2019","Not Employed","West Germany","26","","",""
"6 on scale 1-7","2019","Not Employed","East Germany","4","","",""
"6 on scale 1-7","2019","Employed","West Germany","","","",""
"6 on scale 1-7","2019","Employed","East Germany","","","",""
"7 Strongly agree","2019","Not Employed","West Germany","159","0.656441533484833","0.598153909230443","0.714729157739224"
"7 Strongly agree","2019","Not Employed","East Germany","17","","",""
"7 Strongly agree","2019","Employed","West Germany","","","",""
"7 Strongly agree","2019","Employed","East Germany","","","",""
