"plh0206i06","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2014","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2014","direct migration background","Female","","","","","5"
"5 on scale 1-7","2014","indirect migration background","Male","","","","","5"
"6 on scale 1-7","2014","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2014","no migration background","Female","","","","","6"
"6 on scale 1-7","2014","no migration background","Male","","","","","6"
"6 on scale 1-7","2014","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2014","direct migration background","Male","","","","","6"
"6 on scale 1-7","2014","direct migration background","Female","","","","","6"
"7 Strongly agree","2014","indirect migration background","Female","","","","","7"
"7 Strongly agree","2014","no migration background","Male","","","","","7"
"7 Strongly agree","2014","no migration background","Female","","","","","7"
"7 Strongly agree","2014","direct migration background","Male","","","","","7"
"7 Strongly agree","2014","direct migration background","Female","","","","","7"
"7 Strongly agree","2014","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2015","no migration background","Female","276","0.0299973752898754","0.0267153625267853","0.0332793880529656","1"
"1 Strongly disagree","2015","direct migration background","Male","83","0.0342004262696297","0.0272794656819253","0.0411213868573342","1"
"1 Strongly disagree","2015","direct migration background","Female","123","0.0280531565532492","0.0222413743275862","0.0338649387789122","1"
"1 Strongly disagree","2015","indirect migration background","Male","20","","","","1"
"1 Strongly disagree","2015","indirect migration background","Female","29","","","","1"
"1 Strongly disagree","2015","no migration background","Male","160","0.0211498956272081","0.0181513450236783","0.0241484462307378","1"
"2 on scale 1-7 ","2015","indirect migration background","Female","37","0.0339912957853216","0.0222372580021749","0.0457453335684683","2"
"2 on scale 1-7 ","2015","indirect migration background","Male","23","","","","2"
"2 on scale 1-7 ","2015","direct migration background","Male","80","0.028539421953953","0.0221986477387477","0.0348801961691583","2"
"2 on scale 1-7 ","2015","direct migration background","Female","97","0.0345570537352423","0.0281282692203238","0.0409858382501608","2"
"2 on scale 1-7 ","2015","no migration background","Female","375","0.0378464128475596","0.0341748856843786","0.0415179400107405","2"
"2 on scale 1-7 ","2015","no migration background","Male","243","0.029971075681838","0.0264176872864774","0.0335244640771985","2"
"3 on scale 1-7 ","2015","indirect migration background","Female","58","0.0701222612486484","0.0535587051138769","0.08668581738342","3"
"3 on scale 1-7 ","2015","direct migration background","Male","117","0.0397778367782815","0.0323354273953119","0.047220246161251","3"
"3 on scale 1-7 ","2015","indirect migration background","Male","45","0.0641873737713495","0.0468876106844279","0.0814871368582712","3"
"3 on scale 1-7 ","2015","no migration background","Female","611","0.0585000804817297","0.0539846354683027","0.0630155254951566","3"
"3 on scale 1-7 ","2015","direct migration background","Female","159","0.0499292168190515","0.0422635036297861","0.0575949300083168","3"
"3 on scale 1-7 ","2015","no migration background","Male","446","0.0504467903922936","0.0458856273630192","0.055007953421568","3"
"4 on scale 1-7","2015","indirect migration background","Female","148","0.15489898093218","0.131430158706003","0.178367803158356","4"
"4 on scale 1-7","2015","direct migration background","Male","342","0.125987944685687","0.113351342347147","0.138624547024227","4"
"4 on scale 1-7","2015","indirect migration background","Male","91","0.0986139712998951","0.077569135696755","0.119658806903035","4"
"4 on scale 1-7","2015","no migration background","Female","1674","0.160924801514157","0.153854724967042","0.167994878061271","4"
"4 on scale 1-7","2015","direct migration background","Female","434","0.141062261443712","0.128810924870797","0.153313598016628","4"
"4 on scale 1-7","2015","no migration background","Male","1256","0.140378447697143","0.133139039953427","0.147617855440859","4"
"5 on scale 1-7","2015","direct migration background","Male","466","0.17690733912516","0.162376041375004","0.191438636875315","5"
"5 on scale 1-7","2015","no migration background","Female","2404","0.224743163663877","0.216712004555294","0.232774322772459","5"
"5 on scale 1-7","2015","no migration background","Male","2138","0.244995649203043","0.236032655619459","0.253958642786626","5"
"5 on scale 1-7","2015","indirect migration background","Female","163","0.20457900122193","0.178412735026908","0.230745267416953","5"
"5 on scale 1-7","2015","indirect migration background","Male","136","0.206007204534172","0.177459552974273","0.234554856094072","5"
"5 on scale 1-7","2015","direct migration background","Female","510","0.158554203045131","0.145698401483955","0.171410004606307","5"
"6 on scale 1-7","2015","indirect migration background","Male","208","0.29547871507323","0.263273139728101","0.327684290418359","6"
"6 on scale 1-7","2015","indirect migration background","Female","228","0.264289257724932","0.235686625199264","0.2928918902506","6"
"6 on scale 1-7","2015","no migration background","Female","2854","0.266921171275334","0.258410201813065","0.275432140737603","6"
"6 on scale 1-7","2015","direct migration background","Female","761","0.255917908233287","0.240559083916644","0.271276732549931","6"
"6 on scale 1-7","2015","direct migration background","Male","668","0.278090251699619","0.26102779950316","0.295152703896078","6"
"6 on scale 1-7","2015","no migration background","Male","2769","0.303842993909561","0.294258319051043","0.313427668768079","6"
"7 Strongly agree","2015","indirect migration background","Female","250","0.244904823942869","0.21701073252176","0.272798915363978","7"
"7 Strongly agree","2015","no migration background","Male","1833","0.209215147488914","0.200738484720114","0.217691810257713","7"
"7 Strongly agree","2015","no migration background","Female","2183","0.221066994927468","0.213082927617741","0.229051062237195","7"
"7 Strongly agree","2015","direct migration background","Male","893","0.31649677948767","0.298785006301132","0.334208552674208","7"
"7 Strongly agree","2015","direct migration background","Female","1017","0.331926200170327","0.315352091001106","0.348500309339548","7"
"7 Strongly agree","2015","indirect migration background","Male","248","0.285860414096472","0.253967847950892","0.317752980242053","7"
"1 Strongly disagree","2016","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2016","no migration background","Female","","","","","1"
"1 Strongly disagree","2016","direct migration background","Male","29","","","","1"
"1 Strongly disagree","2016","direct migration background","Female","20","","","","1"
"1 Strongly disagree","2016","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2016","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2016","indirect migration background","Female","1","","","","2"
"2 on scale 1-7 ","2016","indirect migration background","Male","1","","","","2"
"2 on scale 1-7 ","2016","direct migration background","Male","20","","","","2"
"2 on scale 1-7 ","2016","direct migration background","Female","13","","","","2"
"2 on scale 1-7 ","2016","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2016","no migration background","Male","","","","","2"
"3 on scale 1-7 ","2016","indirect migration background","Female","1","","","","3"
"3 on scale 1-7 ","2016","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2016","direct migration background","Male","19","","","","3"
"3 on scale 1-7 ","2016","direct migration background","Female","20","","","","3"
"3 on scale 1-7 ","2016","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2016","no migration background","Male","","","","","3"
"4 on scale 1-7","2016","indirect migration background","Female","1","","","","4"
"4 on scale 1-7","2016","indirect migration background","Male","3","","","","4"
"4 on scale 1-7","2016","direct migration background","Male","108","0.0755380161188002","0.0655257507431214","0.0855502814944791","4"
"4 on scale 1-7","2016","no migration background","Female","4","","","","4"
"4 on scale 1-7","2016","direct migration background","Female","65","0.118383516494025","0.102733701055126","0.134033331932923","4"
"4 on scale 1-7","2016","no migration background","Male","1","","","","4"
"5 on scale 1-7","2016","no migration background","Female","1","","","","5"
"5 on scale 1-7","2016","direct migration background","Male","210","0.101473292255122","0.0900327553262148","0.112913829184029","5"
"5 on scale 1-7","2016","indirect migration background","Female","1","","","","5"
"5 on scale 1-7","2016","no migration background","Male","","","","","5"
"5 on scale 1-7","2016","indirect migration background","Male","1","","","","5"
"5 on scale 1-7","2016","direct migration background","Female","126","0.100577186934572","0.0860073247764425","0.115147049092702","5"
"6 on scale 1-7","2016","indirect migration background","Female","1","","","","6"
"6 on scale 1-7","2016","direct migration background","Male","341","0.178296846440601","0.163794631278599","0.192799061602602","6"
"6 on scale 1-7","2016","no migration background","Female","","","","","6"
"6 on scale 1-7","2016","indirect migration background","Male","2","","","","6"
"6 on scale 1-7","2016","no migration background","Male","2","","","","6"
"6 on scale 1-7","2016","direct migration background","Female","211","0.116029173464517","0.100515083099267","0.131543263829767","6"
"7 Strongly agree","2016","indirect migration background","Female","6","","","","7"
"7 Strongly agree","2016","no migration background","Male","3","","","","7"
"7 Strongly agree","2016","no migration background","Female","3","","","","7"
"7 Strongly agree","2016","direct migration background","Male","1949","0.613281988073991","0.594830459862969","0.631733516285012","7"
"7 Strongly agree","2016","direct migration background","Female","1182","0.566540818168211","0.542535168851825","0.590546467484597","7"
"7 Strongly agree","2016","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2017","no migration background","Female","","","","","1"
"1 Strongly disagree","2017","direct migration background","Male","24","","","","1"
"1 Strongly disagree","2017","direct migration background","Female","14","","","","1"
"1 Strongly disagree","2017","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2017","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2017","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2017","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2017","direct migration background","Female","12","","","","2"
"2 on scale 1-7 ","2017","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2017","direct migration background","Male","8","","","","2"
"2 on scale 1-7 ","2017","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2017","no migration background","Male","","","","","2"
"3 on scale 1-7 ","2017","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2017","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2017","direct migration background","Male","16","","","","3"
"3 on scale 1-7 ","2017","direct migration background","Female","14","","","","3"
"3 on scale 1-7 ","2017","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2017","no migration background","Male","","","","","3"
"4 on scale 1-7","2017","direct migration background","Male","73","0.0542293067926833","0.0432686615949572","0.0651899519904094","4"
"4 on scale 1-7","2017","direct migration background","Female","54","0.0523252736171433","0.0397730593561062","0.0648774878781804","4"
"4 on scale 1-7","2017","no migration background","Female","","","","","4"
"4 on scale 1-7","2017","no migration background","Male","","","","","4"
"4 on scale 1-7","2017","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2017","indirect migration background","Female","","","","","4"
"5 on scale 1-7","2017","no migration background","Female","","","","","5"
"5 on scale 1-7","2017","direct migration background","Male","137","0.0985006698977412","0.0840785712035584","0.112922768591924","5"
"5 on scale 1-7","2017","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2017","no migration background","Male","","","","","5"
"5 on scale 1-7","2017","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2017","direct migration background","Female","114","0.0941156802306683","0.0776567234613235","0.110574637000013","5"
"6 on scale 1-7","2017","direct migration background","Male","194","0.130612455195763","0.114303536389156","0.146921374002371","6"
"6 on scale 1-7","2017","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2017","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2017","direct migration background","Female","133","0.101823024774993","0.0847763805778613","0.118869668972124","6"
"6 on scale 1-7","2017","no migration background","Female","","","","","6"
"6 on scale 1-7","2017","no migration background","Male","","","","","6"
"7 Strongly agree","2017","no migration background","Male","","","","","7"
"7 Strongly agree","2017","no migration background","Female","","","","","7"
"7 Strongly agree","2017","direct migration background","Male","1188","0.684628465658497","0.662139737814037","0.707117193502957","7"
"7 Strongly agree","2017","direct migration background","Female","868","0.71141419051887","0.685873438030209","0.736954943007531","7"
"7 Strongly agree","2017","indirect migration background","Male","","","","","7"
"7 Strongly agree","2017","indirect migration background","Female","","","","","7"
"1 Strongly disagree","2018","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2018","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2018","no migration background","Female","","","","","1"
"1 Strongly disagree","2018","direct migration background","Male","3","","","","1"
"1 Strongly disagree","2018","direct migration background","Female","5","","","","1"
"1 Strongly disagree","2018","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2018","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2018","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2018","direct migration background","Male","3","","","","2"
"2 on scale 1-7 ","2018","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2018","direct migration background","Female","4","","","","2"
"2 on scale 1-7 ","2018","no migration background","Male","","","","","2"
"3 on scale 1-7 ","2018","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2018","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2018","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2018","direct migration background","Female","1","","","","3"
"3 on scale 1-7 ","2018","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2018","no migration background","Male","","","","","3"
"4 on scale 1-7","2018","direct migration background","Female","11","","","","4"
"4 on scale 1-7","2018","direct migration background","Male","15","","","","4"
"4 on scale 1-7","2018","no migration background","Female","","","","","4"
"4 on scale 1-7","2018","no migration background","Male","","","","","4"
"4 on scale 1-7","2018","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2018","indirect migration background","Male","","","","","4"
"5 on scale 1-7","2018","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2018","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2018","direct migration background","Female","20","","","","5"
"5 on scale 1-7","2018","direct migration background","Male","11","","","","5"
"5 on scale 1-7","2018","no migration background","Female","","","","","5"
"5 on scale 1-7","2018","no migration background","Male","","","","","5"
"6 on scale 1-7","2018","no migration background","Female","","","","","6"
"6 on scale 1-7","2018","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2018","no migration background","Male","","","","","6"
"6 on scale 1-7","2018","direct migration background","Male","27","","","","6"
"6 on scale 1-7","2018","direct migration background","Female","23","","","","6"
"6 on scale 1-7","2018","indirect migration background","Female","","","","","6"
"7 Strongly agree","2018","indirect migration background","Female","","","","","7"
"7 Strongly agree","2018","no migration background","Male","","","","","7"
"7 Strongly agree","2018","no migration background","Female","","","","","7"
"7 Strongly agree","2018","direct migration background","Male","136","0.752828277474485","0.692283297596813","0.813373257352158","7"
"7 Strongly agree","2018","direct migration background","Female","160","0.773750564720507","0.718958417098232","0.828542712342782","7"
"7 Strongly agree","2018","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2019","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2019","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2019","direct migration background","Male","2","","","","1"
"1 Strongly disagree","2019","direct migration background","Female","2","","","","1"
"1 Strongly disagree","2019","no migration background","Female","","","","","1"
"1 Strongly disagree","2019","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2019","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2019","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2019","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2019","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2019","direct migration background","Female","4","","","","2"
"2 on scale 1-7 ","2019","no migration background","Male","","","","","2"
"3 on scale 1-7 ","2019","direct migration background","Female","4","","","","3"
"3 on scale 1-7 ","2019","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2019","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2019","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2019","direct migration background","Male","4","","","","3"
"3 on scale 1-7 ","2019","no migration background","Male","","","","","3"
"4 on scale 1-7","2019","direct migration background","Male","8","","","","4"
"4 on scale 1-7","2019","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2019","no migration background","Female","","","","","4"
"4 on scale 1-7","2019","direct migration background","Female","13","","","","4"
"4 on scale 1-7","2019","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2019","no migration background","Male","","","","","4"
"5 on scale 1-7","2019","no migration background","Male","","","","","5"
"5 on scale 1-7","2019","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2019","direct migration background","Female","22","","","","5"
"5 on scale 1-7","2019","direct migration background","Male","13","","","","5"
"5 on scale 1-7","2019","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2019","no migration background","Female","","","","","5"
"6 on scale 1-7","2019","no migration background","Female","","","","","6"
"6 on scale 1-7","2019","direct migration background","Male","15","","","","6"
"6 on scale 1-7","2019","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2019","no migration background","Male","","","","","6"
"6 on scale 1-7","2019","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2019","direct migration background","Female","15","","","","6"
"7 Strongly agree","2019","no migration background","Male","","","","","7"
"7 Strongly agree","2019","no migration background","Female","","","","","7"
"7 Strongly agree","2019","direct migration background","Male","94","0.678171250664184","0.599654784809801","0.756687716518566","7"
"7 Strongly agree","2019","direct migration background","Female","82","0.628895641695884","0.54943698133774","0.708354302054028","7"
"7 Strongly agree","2019","indirect migration background","Male","","","","","7"
"7 Strongly agree","2019","indirect migration background","Female","","","","","7"
