"plh0206i06","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2010","35-65 y.","Not Working","438","0.247662157622341","0.227064073406709","0.268260241837972","6"
"6 on scale 1-7","2010","66 and older","Part Time","68","0.239649704848493","0.185188480793499","0.294110928903487","6"
"6 on scale 1-7","2010","66 and older","Full Time","22","","","","6"
"6 on scale 1-7","2010","35-65 y.","Part Time","694","0.271596651227951","0.254400561536704","0.288792740919197","6"
"6 on scale 1-7","2010","66 and older","Not Working","963","0.2407971783231","0.227044407056911","0.254549949589288","6"
"6 on scale 1-7","2010","16-34 y.","Full Time","460","0.274992217163565","0.252961627209559","0.297022807117572","6"
"6 on scale 1-7","2010","16-34 y.","Not Working","232","0.260207043591671","0.231606222850371","0.28880786433297","6"
"6 on scale 1-7","2010","35-65 y.","Full Time","1477","0.294821756766229","0.281918704723472","0.307724808808985","6"
"6 on scale 1-7","2010","16-34 y.","Part Time","294","0.274050518512426","0.247619862423598","0.300481174601255","6"
"7 Strongly agree","2010","35-65 y.","Not Working","349","0.218994958274749","0.199260076603775","0.238729839945723","7"
"7 Strongly agree","2010","66 and older","Full Time","20","","","","7"
"7 Strongly agree","2010","66 and older","Part Time","53","0.247403323477407","0.19235095572716","0.302455691227654","7"
"7 Strongly agree","2010","66 and older","Not Working","890","0.249871734781863","0.235946197911228","0.263797271652498","7"
"7 Strongly agree","2010","16-34 y.","Full Time","281","0.169946796314441","0.151415574790935","0.188478017837947","7"
"7 Strongly agree","2010","16-34 y.","Part Time","182","0.22774181309421","0.202890915628737","0.252592710559683","7"
"7 Strongly agree","2010","16-34 y.","Not Working","162","0.189532025815331","0.163983072824751","0.215080978805911","7"
"7 Strongly agree","2010","35-65 y.","Full Time","952","0.216470476141797","0.204816067259174","0.228124885024419","7"
"7 Strongly agree","2010","35-65 y.","Part Time","503","0.203849653775476","0.188274438337055","0.219424869213896","7"
"1 Strongly disagree","2011","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2011","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2011","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2011","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2011","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2011","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2011","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2011","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2011","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2011","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2011","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Not Working","","","","","2"
"3 on scale 1-7 ","2011","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2011","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2011","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Full Time","","","","","3"
"4 on scale 1-7","2011","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2011","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2011","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Not Working","","","","","4"
"5 on scale 1-7","2011","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2011","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2011","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2011","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Not Working","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Full Time","","","","","5"
"6 on scale 1-7","2011","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2011","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2011","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2011","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2011","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2011","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2011","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2011","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2011","66 and older","Full Time","","","","","7"
"7 Strongly agree","2011","66 and older","Not Working","","","","","7"
"7 Strongly agree","2011","66 and older","Part Time","","","","","7"
"7 Strongly agree","2011","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2011","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2011","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2011","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2011","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2012","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2012","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2012","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2012","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2012","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Full Time","","","","","1"
"1 Strongly disagree","2012","16-34 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2012","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2012","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2012","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2012","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Not Working","","","","","2"
"3 on scale 1-7 ","2012","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2012","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2012","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Full Time","","","","","3"
"4 on scale 1-7","2012","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2012","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2012","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2012","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2012","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2012","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2012","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2012","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2012","16-34 y.","Part Time","","","","","4"
"5 on scale 1-7","2012","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2012","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2012","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2012","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2012","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2012","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2012","16-34 y.","Not Working","","","","","5"
"5 on scale 1-7","2012","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2012","16-34 y.","Full Time","","","","","5"
"6 on scale 1-7","2012","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2012","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2012","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2012","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2012","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2012","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2012","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2012","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2012","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2012","66 and older","Not Working","","","","","7"
"7 Strongly agree","2012","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2012","66 and older","Full Time","","","","","7"
"7 Strongly agree","2012","66 and older","Part Time","","","","","7"
"7 Strongly agree","2012","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2012","35-65 y.","Part Time","","","","","7"
"7 Strongly agree","2012","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2012","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2012","16-34 y.","Not Working","","","","","7"
"1 Strongly disagree","2013","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2013","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2013","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2013","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2013","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2013","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2013","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2013","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2013","35-65 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2013","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2013","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2013","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2013","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Full Time","","","","","2"
"3 on scale 1-7 ","2013","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2013","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2013","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2013","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","Full Time","","","","","3"
"4 on scale 1-7","2013","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2013","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2013","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2013","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2013","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2013","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2013","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2013","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2013","16-34 y.","Not Working","","","","","4"
"5 on scale 1-7","2013","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2013","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2013","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2013","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2013","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2013","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2013","16-34 y.","Not Working","","","","","5"
"5 on scale 1-7","2013","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2013","16-34 y.","Full Time","","","","","5"
"6 on scale 1-7","2013","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2013","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2013","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2013","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2013","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2013","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2013","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2013","66 and older","Full Time","","","","","7"
"7 Strongly agree","2013","66 and older","Part Time","","","","","7"
"7 Strongly agree","2013","66 and older","Not Working","","","","","7"
"7 Strongly agree","2013","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2013","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2013","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2013","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2013","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2014","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2014","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2014","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2014","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2014","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2014","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2014","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2014","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2014","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2014","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Full Time","","","","","2"
"3 on scale 1-7 ","2014","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2014","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2014","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2014","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Full Time","","","","","3"
"4 on scale 1-7","2014","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2014","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2014","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Full Time","","","","","4"
"5 on scale 1-7","2014","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2014","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2014","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2014","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2014","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Not Working","","","","","5"
"5 on scale 1-7","2014","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Full Time","","","","","5"
"6 on scale 1-7","2014","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2014","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2014","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2014","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2014","66 and older","Full Time","","","","","7"
"7 Strongly agree","2014","66 and older","Not Working","","","","","7"
"7 Strongly agree","2014","66 and older","Part Time","","","","","7"
"7 Strongly agree","2014","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2014","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2014","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2014","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2014","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2015","35-65 y.","Part Time","130","0.0258468957190234","0.021327234276002","0.0303665571620448","1"
"1 Strongly disagree","2015","35-65 y.","Not Working","131","0.0373862300406915","0.0307896117368394","0.0439828483445437","1"
"1 Strongly disagree","2015","66 and older","Full Time","1","","","","1"
"1 Strongly disagree","2015","66 and older","Part Time","10","","","","1"
"1 Strongly disagree","2015","66 and older","Not Working","114","0.03358902526389","0.0282660795888918","0.0389119709388882","1"
"1 Strongly disagree","2015","16-34 y.","Full Time","51","0.0183289086761979","0.0127211986066513","0.0239366187457446","1"
"1 Strongly disagree","2015","16-34 y.","Part Time","32","0.016233591544769","0.0106058184037547","0.0218613646857832","1"
"1 Strongly disagree","2015","16-34 y.","Not Working","101","0.0412217211291796","0.0334021688967308","0.0490412733616284","1"
"1 Strongly disagree","2015","35-65 y.","Full Time","121","0.019244991954226","0.0160740413457607","0.0224159425626912","1"
"2 on scale 1-7 ","2015","66 and older","Not Working","114","0.032509716482945","0.0272700661691285","0.0377493667967615","2"
"2 on scale 1-7 ","2015","35-65 y.","Not Working","132","0.0499402118184046","0.0423659529865748","0.0575144706502345","2"
"2 on scale 1-7 ","2015","66 and older","Full Time","2","","","","2"
"2 on scale 1-7 ","2015","66 and older","Part Time","6","","","","2"
"2 on scale 1-7 ","2015","16-34 y.","Full Time","57","0.0318764109503028","0.0245323823987972","0.0392204395018083","2"
"2 on scale 1-7 ","2015","35-65 y.","Part Time","183","0.0394565790135383","0.0339115181898765","0.0450016398372002","2"
"2 on scale 1-7 ","2015","16-34 y.","Not Working","86","0.0342543334576808","0.0271003344452667","0.0414083324700948","2"
"2 on scale 1-7 ","2015","35-65 y.","Full Time","219","0.0301653164807946","0.0262175346674539","0.0341130982941352","2"
"2 on scale 1-7 ","2015","16-34 y.","Part Time","56","0.0202242734273598","0.0139554926487543","0.0264930542059654","2"
"3 on scale 1-7 ","2015","66 and older","Full Time","2","","","","3"
"3 on scale 1-7 ","2015","35-65 y.","Not Working","203","0.0671786869990405","0.058473973744899","0.075883400253182","3"
"3 on scale 1-7 ","2015","35-65 y.","Part Time","300","0.0644370160317686","0.0574435523326663","0.071430479730871","3"
"3 on scale 1-7 ","2015","66 and older","Part Time","25","","","","3"
"3 on scale 1-7 ","2015","35-65 y.","Full Time","372","0.0510841669039158","0.0460024865074113","0.0561658473004202","3"
"3 on scale 1-7 ","2015","66 and older","Not Working","188","0.0474349585171649","0.0411548233829148","0.053715093651415","3"
"3 on scale 1-7 ","2015","16-34 y.","Full Time","112","0.0528063997606155","0.0434567163805196","0.0621560831407114","3"
"3 on scale 1-7 ","2015","16-34 y.","Part Time","103","0.0432417043587752","0.0341836316899321","0.0522997770276183","3"
"3 on scale 1-7 ","2015","16-34 y.","Not Working","131","0.0580715539320423","0.0488723465109077","0.0672707613531768","3"
"4 on scale 1-7","2015","66 and older","Part Time","52","0.112973162631256","0.0830177388319416","0.142928586430571","4"
"4 on scale 1-7","2015","66 and older","Not Working","668","0.158116515697647","0.147337303550711","0.168895727844584","4"
"4 on scale 1-7","2015","16-34 y.","Full Time","311","0.133378387196905","0.119165191501711","0.1475915828921","4"
"4 on scale 1-7","2015","16-34 y.","Part Time","262","0.14266417118621","0.127089595401136","0.158238746971283","4"
"4 on scale 1-7","2015","16-34 y.","Not Working","372","0.145008811735683","0.131159195244988","0.158858428226377","4"
"4 on scale 1-7","2015","35-65 y.","Not Working","502","0.159037805819872","0.146321003877402","0.171754607762342","4"
"4 on scale 1-7","2015","66 and older","Full Time","7","","","","4"
"4 on scale 1-7","2015","35-65 y.","Part Time","748","0.158599324212974","0.148194369511398","0.16900427891455","4"
"4 on scale 1-7","2015","35-65 y.","Full Time","1023","0.137424129051251","0.129477544794451","0.145370713308051","4"
"5 on scale 1-7","2015","66 and older","Full Time","13","","","","5"
"5 on scale 1-7","2015","35-65 y.","Not Working","543","0.17385866304294","0.160680198027929","0.187037128057951","5"
"5 on scale 1-7","2015","16-34 y.","Part Time","478","0.258881576931231","0.239375153021091","0.278388000841372","5"
"5 on scale 1-7","2015","35-65 y.","Part Time","1031","0.225868667089159","0.213958347452836","0.237778986725482","5"
"5 on scale 1-7","2015","66 and older","Part Time","96","0.231865492957286","0.191930267303929","0.271800718610643","5"
"5 on scale 1-7","2015","66 and older","Not Working","981","0.21768410068908","0.205492047740842","0.229876153637318","5"
"5 on scale 1-7","2015","16-34 y.","Full Time","503","0.248185173119931","0.230126842230457","0.266243504009405","5"
"5 on scale 1-7","2015","16-34 y.","Not Working","527","0.214088422162063","0.197954380825022","0.230222463499104","5"
"5 on scale 1-7","2015","35-65 y.","Full Time","1645","0.227507785646732","0.217831792981583","0.237183778311882","5"
"6 on scale 1-7","2015","66 and older","Full Time","34","0.319086144380259","0.219994123135937","0.41817816562458","6"
"6 on scale 1-7","2015","35-65 y.","Not Working","744","0.232493204577504","0.217804424447573","0.247181984707435","6"
"6 on scale 1-7","2015","66 and older","Part Time","133","0.287160146472993","0.244346963772694","0.329973329173291","6"
"6 on scale 1-7","2015","16-34 y.","Full Time","633","0.291977463201655","0.272969636956311","0.310985289446999","6"
"6 on scale 1-7","2015","35-65 y.","Part Time","1303","0.26237489858693","0.249844436555172","0.274905360618687","6"
"6 on scale 1-7","2015","16-34 y.","Part Time","561","0.285486143316053","0.265372945485891","0.305599341146214","6"
"6 on scale 1-7","2015","16-34 y.","Not Working","613","0.296458452745336","0.278495136123929","0.314421769366743","6"
"6 on scale 1-7","2015","66 and older","Not Working","1267","0.262004448130023","0.249013118236551","0.274995778023495","6"
"6 on scale 1-7","2015","35-65 y.","Full Time","2200","0.318273068213913","0.307521903531397","0.329024232896429","6"
"7 Strongly agree","2015","35-65 y.","Not Working","922","0.280105197701547","0.264490463841018","0.295719931562076","7"
"7 Strongly agree","2015","66 and older","Full Time","26","","","","7"
"7 Strongly agree","2015","66 and older","Part Time","107","0.273224218156473","0.231056581179053","0.315391855133893","7"
"7 Strongly agree","2015","66 and older","Not Working","1069","0.24866123521925","0.235891133743467","0.261431336695033","7"
"7 Strongly agree","2015","16-34 y.","Full Time","531","0.223447257094392","0.206032908252522","0.240861605936263","7"
"7 Strongly agree","2015","16-34 y.","Part Time","445","0.233268539235602","0.214434953761392","0.252102124709813","7"
"7 Strongly agree","2015","16-34 y.","Not Working","653","0.210896704838016","0.194850898111325","0.226942511564707","7"
"7 Strongly agree","2015","35-65 y.","Full Time","1631","0.216300541749167","0.206797690742375","0.22580339275596","7"
"7 Strongly agree","2015","35-65 y.","Part Time","1040","0.223416619346607","0.211552380439048","0.235280858254166","7"
"1 Strongly disagree","2016","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2016","35-65 y.","Not Working","18","","","","1"
"1 Strongly disagree","2016","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2016","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2016","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2016","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2016","16-34 y.","Not Working","30","0.0148716959744933","0.0100925049783878","0.0196508869705988","1"
"1 Strongly disagree","2016","35-65 y.","Full Time","","","","","1"
"1 Strongly disagree","2016","16-34 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2016","35-65 y.","Not Working","17","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2016","66 and older","Not Working","1","","","","2"
"2 on scale 1-7 ","2016","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2016","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","Not Working","17","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Full Time","","","","","2"
"3 on scale 1-7 ","2016","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2016","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Not Working","16","","","","3"
"3 on scale 1-7 ","2016","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2016","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Not Working","24","","","","3"
"4 on scale 1-7","2016","66 and older","Not Working","4","","","","4"
"4 on scale 1-7","2016","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2016","35-65 y.","Not Working","40","0.0542590089803827","0.0438859370016386","0.0646320809591267","4"
"4 on scale 1-7","2016","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2016","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2016","16-34 y.","Not Working","135","0.135101818766722","0.121604707472253","0.148598930061191","4"
"4 on scale 1-7","2016","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2016","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2016","35-65 y.","Full Time","","","","","4"
"5 on scale 1-7","2016","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2016","35-65 y.","Not Working","131","0.0984412578608359","0.0847994807943441","0.112083034927328","5"
"5 on scale 1-7","2016","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2016","16-34 y.","Part Time","","","","","5"
