"plh0206i06","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","1-pers.-HH","","","",""
"4 on scale 1-7","2014","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","Single parent ","","","",""
"4 on scale 1-7","2014","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","1-pers.-HH","","","",""
"5 on scale 1-7","2014","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","Single parent ","","","",""
"5 on scale 1-7","2014","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","1-pers.-HH","","","",""
"6 on scale 1-7","2014","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","Single parent ","","","",""
"6 on scale 1-7","2014","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","1-pers.-HH","","","",""
"7 Strongly agree","2014","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Single parent ","","","",""
"7 Strongly agree","2014","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2015","1-pers.-HH","128","0.0350395578675179","0.0291202509089423","0.0409588648260934"
"1 Strongly disagree","2015","(Married) couple without C. ","141","0.0210419710949077","0.0178756694557689","0.0242082727340465"
"1 Strongly disagree","2015","Single parent ","104","0.0425395823437579","0.0344366335370599","0.050642531150456"
"1 Strongly disagree","2015","Couple + C. LE 16 ","166","0.0218803641837597","0.0183755827431734","0.025385145624346"
"1 Strongly disagree","2015","Couple + C. GT 16 ","59","0.0235025902505897","0.0180339700324589","0.0289712104687205"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","62","0.0275937029144818","0.0207689606108905","0.0344184452180731"
"2 on scale 1-7 ","2015","1-pers.-HH","122","0.0390478392239947","0.0328121252678071","0.0452835531801822"
"2 on scale 1-7 ","2015","(Married) couple without C. ","202","0.0280904195366702","0.0244452386537641","0.0317356004195762"
"2 on scale 1-7 ","2015","Single parent ","107","0.0359312501578327","0.0284585727124684","0.0434039276031969"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","211","0.0268881215733231","0.0230128753918038","0.0307633677548424"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","95","0.033349502710635","0.0268681781187087","0.0398308273025614"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","78","0.0419947555385619","0.0336379777136116","0.0503515333635123"
"3 on scale 1-7 ","2015","1-pers.-HH","189","0.0546099982130737","0.0472956036882897","0.0619243927378577"
"3 on scale 1-7 ","2015","(Married) couple without C. ","403","0.0521319116631469","0.0472278850757113","0.0570359382505825"
"3 on scale 1-7 ","2015","Single parent ","157","0.0512052140553806","0.0423554985905794","0.0600549295201818"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","360","0.0502294930430579","0.0449967860656294","0.0554622000204863"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","168","0.0623210896522435","0.0535948136597294","0.0710473656447576"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","118","0.052629996624908","0.0433267642273406","0.0619332290224754"
"4 on scale 1-7","2015","1-pers.-HH","504","0.137522202471881","0.126435633336932","0.14860877160683"
"4 on scale 1-7","2015","(Married) couple without C. ","1161","0.148893578046001","0.14104019181589","0.156746964276111"
"4 on scale 1-7","2015","Single parent ","389","0.150038874829976","0.135700910337172","0.16437683932278"
"4 on scale 1-7","2015","Couple + C. LE 16 ","991","0.155047025439079","0.146375696372616","0.163718354505541"
"4 on scale 1-7","2015","Couple + C. GT 16 ","452","0.153898749782016","0.140872690038702","0.16692480952533"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","338","0.146806933685717","0.13206160945265","0.161552257918785"
"5 on scale 1-7","2015","1-pers.-HH","785","0.216575879514952","0.20331597762504","0.229835781404863"
"5 on scale 1-7","2015","(Married) couple without C. ","1724","0.223154564251122","0.2139691819661","0.232339946536143"
"5 on scale 1-7","2015","Single parent ","472","0.207429059778231","0.191149601776966","0.223708517779496"
"5 on scale 1-7","2015","Couple + C. LE 16 ","1544","0.24349750264249","0.233215206279543","0.253779799005438"
"5 on scale 1-7","2015","Couple + C. GT 16 ","644","0.223599414232318","0.208558902618078","0.238639925846557"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","497","0.244407695316177","0.226503344241699","0.262312046390655"
"6 on scale 1-7","2015","1-pers.-HH","992","0.268013085670168","0.253754828091472","0.282271343248865"
"6 on scale 1-7","2015","(Married) couple without C. ","2345","0.286507430407356","0.276532963087173","0.296481897727538"
"6 on scale 1-7","2015","Single parent ","594","0.25703304355239","0.239487561743854","0.274578525360927"
"6 on scale 1-7","2015","Couple + C. LE 16 ","1868","0.295111253226339","0.284184507109011","0.306037999343666"
"6 on scale 1-7","2015","Couple + C. GT 16 ","893","0.306759398010994","0.290112807931827","0.323405988090161"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","602","0.25904599056541","0.240792688211255","0.277299292919565"
"7 Strongly agree","2015","1-pers.-HH","987","0.249191437038413","0.235267310420559","0.263115563656267"
"7 Strongly agree","2015","(Married) couple without C. ","1917","0.240180125000797","0.230755786044335","0.24960446395726"
"7 Strongly agree","2015","Single parent ","560","0.255822975282431","0.238304594116783","0.27334135644808"
"7 Strongly agree","2015","Couple + C. LE 16 ","1553","0.207346239891952","0.197633818370568","0.217058661413336"
"7 Strongly agree","2015","Couple + C. GT 16 ","637","0.196569255361204","0.182223732859053","0.210914777863355"
"7 Strongly agree","2015","Couple + C. LE and GT 16","518","0.227520925354744","0.210054202928986","0.244987647780502"
"1 Strongly disagree","2016","1-pers.-HH","15","","",""
"1 Strongly disagree","2016","(Married) couple without C. ","3","","",""
"1 Strongly disagree","2016","Single parent ","5","","",""
"1 Strongly disagree","2016","Couple + C. LE 16 ","17","","",""
"1 Strongly disagree","2016","Couple + C. GT 16 ","2","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2016","1-pers.-HH","12","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","3","","",""
"2 on scale 1-7 ","2016","Single parent ","3","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","9","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","4","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","14","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","1","","",""
"3 on scale 1-7 ","2016","Single parent ","5","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","14","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2016","1-pers.-HH","55","0.0669405654985485","0.0508869597481291","0.0829941712489679"
"4 on scale 1-7","2016","(Married) couple without C. ","15","","",""
"4 on scale 1-7","2016","Single parent ","17","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","61","0.0740539966577689","0.0621536749866965","0.0859543183288414"
"4 on scale 1-7","2016","Couple + C. GT 16 ","4","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","8","","",""
"5 on scale 1-7","2016","1-pers.-HH","79","0.0926743344182153","0.0740476916148856","0.111300977221545"
"5 on scale 1-7","2016","(Married) couple without C. ","19","","",""
"5 on scale 1-7","2016","Single parent ","25","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","143","0.0801983204132476","0.0678553026346189","0.0925413381918762"
"5 on scale 1-7","2016","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","25","","",""
"6 on scale 1-7","2016","1-pers.-HH","131","0.160949476926809","0.137344037384741","0.184554916468877"
"6 on scale 1-7","2016","(Married) couple without C. ","22","","",""
"6 on scale 1-7","2016","Single parent ","44","0.142888429901771","0.106172664315086","0.179604195488457"
"6 on scale 1-7","2016","Couple + C. LE 16 ","235","0.200788438999696","0.182583390118122","0.21899348788127"
"6 on scale 1-7","2016","Couple + C. GT 16 ","6","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","36","0.103799453793918","0.0742044673273221","0.133394440260514"
"7 Strongly agree","2016","1-pers.-HH","625","0.640321439245419","0.609494560941009","0.671148317549829"
"7 Strongly agree","2016","(Married) couple without C. ","106","0.396722506778313","0.322964916411182","0.470480097145444"
"7 Strongly agree","2016","Single parent ","250","0.609981052624253","0.558808579922322","0.661153525326185"
"7 Strongly agree","2016","Couple + C. LE 16 ","1381","0.558601765353051","0.536035584375992","0.581167946330109"
"7 Strongly agree","2016","Couple + C. GT 16 ","68","0.769987526155314","0.678900042601209","0.861075009709419"
"7 Strongly agree","2016","Couple + C. LE and GT 16","332","0.620480267690188","0.573393467646649","0.667567067733727"
"1 Strongly disagree","2017","1-pers.-HH","9","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Single parent ","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","16","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","5","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Single parent ","1","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","10","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","7","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","2","","",""
"3 on scale 1-7 ","2017","Single parent ","4","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","11","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","2","","",""
"4 on scale 1-7","2017","1-pers.-HH","24","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","8","","",""
"4 on scale 1-7","2017","Single parent ","10","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","58","0.0666979780292687","0.0516923813196194","0.081703574738918"
"4 on scale 1-7","2017","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","8","","",""
"5 on scale 1-7","2017","1-pers.-HH","41","0.109194916178266","0.0835008742490264","0.134888958107505"
"5 on scale 1-7","2017","(Married) couple without C. ","12","","",""
"5 on scale 1-7","2017","Single parent ","13","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","97","0.0803941888707025","0.0640411294414861","0.0967472482999189"
"5 on scale 1-7","2017","Couple + C. GT 16 ","6","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","28","","",""
"6 on scale 1-7","2017","1-pers.-HH","77","0.133775245808583","0.105731046208243","0.161819445408923"
"6 on scale 1-7","2017","(Married) couple without C. ","14","","",""
"6 on scale 1-7","2017","Single parent ","12","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","116","0.11496878445727","0.0957840807224276","0.134153488192112"
"6 on scale 1-7","2017","Couple + C. GT 16 ","12","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","30","0.124527110659167","0.0872881178513623","0.161766103466972"
"7 Strongly agree","2017","1-pers.-HH","404","0.671460828893172","0.63276681394503","0.710154843841315"
"7 Strongly agree","2017","(Married) couple without C. ","86","0.604818565206705","0.518066664399813","0.691570466013597"
"7 Strongly agree","2017","Single parent ","137","0.750910959654985","0.687197235776406","0.814624683533564"
"7 Strongly agree","2017","Couple + C. LE 16 ","754","0.697400630353935","0.66977189477969","0.725029365928181"
"7 Strongly agree","2017","Couple + C. GT 16 ","39","0.791748044118809","0.687246636995934","0.896249451241685"
"7 Strongly agree","2017","Couple + C. LE and GT 16","228","0.723947374746972","0.673528394318254","0.774366355175691"
"1 Strongly disagree","2018","1-pers.-HH","","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Single parent ","","","",""
"1 Strongly disagree","2018","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2018","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Couple + C. LE and GT 16","4","","",""
"2 on scale 1-7 ","2018","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","Single parent ","1","","",""
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","4","","",""
"3 on scale 1-7 ","2018","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Single parent ","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2018","1-pers.-HH","1","","",""
"4 on scale 1-7","2018","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Single parent ","2","","",""
"4 on scale 1-7","2018","Couple + C. LE 16 ","12","","",""
"4 on scale 1-7","2018","Couple + C. GT 16 ","1","","",""
"4 on scale 1-7","2018","Couple + C. LE and GT 16","6","","",""
"5 on scale 1-7","2018","1-pers.-HH","","","",""
"5 on scale 1-7","2018","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","Single parent ","2","","",""
"5 on scale 1-7","2018","Couple + C. LE 16 ","11","","",""
"5 on scale 1-7","2018","Couple + C. GT 16 ","2","","",""
"5 on scale 1-7","2018","Couple + C. LE and GT 16","4","","",""
"6 on scale 1-7","2018","1-pers.-HH","","","",""
"6 on scale 1-7","2018","(Married) couple without C. ","2","","",""
"6 on scale 1-7","2018","Single parent ","5","","",""
"6 on scale 1-7","2018","Couple + C. LE 16 ","21","","",""
"6 on scale 1-7","2018","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2018","Couple + C. LE and GT 16","13","","",""
"7 Strongly agree","2018","1-pers.-HH","7","","",""
"7 Strongly agree","2018","(Married) couple without C. ","17","","",""
"7 Strongly agree","2018","Single parent ","15","","",""
"7 Strongly agree","2018","Couple + C. LE 16 ","102","0.741535943663881","0.671241477321923","0.811830410005839"
"7 Strongly agree","2018","Couple + C. GT 16 ","15","","",""
"7 Strongly agree","2018","Couple + C. LE and GT 16","74","0.681268457546835","0.592559633632946","0.769977281460724"
"1 Strongly disagree","2019","1-pers.-HH","","","",""
"1 Strongly disagree","2019","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","Single parent ","","","",""
"1 Strongly disagree","2019","Couple + C. LE 16 ","3","","",""
"1 Strongly disagree","2019","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2019","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2019","Single parent ","","","",""
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","1","","",""
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","Single parent ","","","",""
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","6","","",""
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","1-pers.-HH","1","","",""
"4 on scale 1-7","2019","(Married) couple without C. ","1","","",""
"4 on scale 1-7","2019","Single parent ","","","",""
"4 on scale 1-7","2019","Couple + C. LE 16 ","8","","",""
"4 on scale 1-7","2019","Couple + C. GT 16 ","2","","",""
"4 on scale 1-7","2019","Couple + C. LE and GT 16","4","","",""
"5 on scale 1-7","2019","1-pers.-HH","","","",""
"5 on scale 1-7","2019","(Married) couple without C. ","2","","",""
"5 on scale 1-7","2019","Single parent ","2","","",""
"5 on scale 1-7","2019","Couple + C. LE 16 ","15","","",""
"5 on scale 1-7","2019","Couple + C. GT 16 ","2","","",""
"5 on scale 1-7","2019","Couple + C. LE and GT 16","8","","",""
"6 on scale 1-7","2019","1-pers.-HH","1","","",""
"6 on scale 1-7","2019","(Married) couple without C. ","2","","",""
"6 on scale 1-7","2019","Single parent ","3","","",""
"6 on scale 1-7","2019","Couple + C. LE 16 ","11","","",""
"6 on scale 1-7","2019","Couple + C. GT 16 ","4","","",""
"6 on scale 1-7","2019","Couple + C. LE and GT 16","5","","",""
"7 Strongly agree","2019","1-pers.-HH","3","","",""
"7 Strongly agree","2019","(Married) couple without C. ","10","","",""
"7 Strongly agree","2019","Single parent ","14","","",""
"7 Strongly agree","2019","Couple + C. LE 16 ","62","0.608007582455946","0.515505921057046","0.700509243854845"
"7 Strongly agree","2019","Couple + C. GT 16 ","11","","",""
"7 Strongly agree","2019","Couple + C. LE and GT 16","48","0.580905093700433","0.461867289609127","0.699942897791739"
