"plh0206i06","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2008","(2a) intermediate vocational","Female","","","",""
"5 on scale 1-7","2008","(2c_gen) general maturity certificate","Male","","","",""
"5 on scale 1-7","2008","(2c_gen) general maturity certificate","Female","","","",""
"5 on scale 1-7","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"5 on scale 1-7","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"5 on scale 1-7","2008","(3a) lower tertiary education","Male","","","",""
"5 on scale 1-7","2008","(3a) lower tertiary education","Female","","","",""
"5 on scale 1-7","2008","(3b) higher tertiary education","Male","","","",""
"5 on scale 1-7","2008","(3b) higher tertiary education","Female","","","",""
"6 on scale 1-7","2008","(0) in school","Male","","","",""
"6 on scale 1-7","2008","(0) in school","Female","","","",""
"6 on scale 1-7","2008","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2008","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2008","(1b) general elementary school","Male","","","",""
"6 on scale 1-7","2008","(1b) general elementary school","Female","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","Male","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","Female","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","Male","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","Female","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","Male","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","Female","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","Male","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","Female","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","Male","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","Female","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","Male","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","Female","","","",""
"7 Strongly agree","2008","(0) in school","Male","","","",""
"7 Strongly agree","2008","(0) in school","Female","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2008","(1b) general elementary school","Male","","","",""
"7 Strongly agree","2008","(1b) general elementary school","Female","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","Male","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","Female","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","Female","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","Male","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","Female","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","Male","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","Female","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","Female","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","Male","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","Female","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","Male","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","Female","","","",""
"1 Strongly disagree","2009","(0) in school","Male","","","",""
"1 Strongly disagree","2009","(0) in school","Female","","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2009","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2009","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2009","(1c) basic vocational qualification","Male","","","",""
"1 Strongly disagree","2009","(1c) basic vocational qualification","Female","","","",""
"1 Strongly disagree","2009","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2009","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","Female","","","",""
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2009","(0) in school","Male","","","",""
"2 on scale 1-7 ","2009","(0) in school","Female","","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","Male","","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","Female","","","",""
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","Male","","","",""
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","Female","","","",""
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","Male","","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","Female","","","",""
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"2 on scale 1-7 ","2009","(3a) lower tertiary education","Male","","","",""
"2 on scale 1-7 ","2009","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2009","(3b) higher tertiary education","Male","","","",""
"2 on scale 1-7 ","2009","(3b) higher tertiary education","Female","","","",""
"3 on scale 1-7 ","2009","(0) in school","Male","","","",""
"3 on scale 1-7 ","2009","(0) in school","Female","","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2009","(1b) general elementary school","Male","","","",""
"3 on scale 1-7 ","2009","(1b) general elementary school","Female","","","",""
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","Male","","","",""
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","Female","","","",""
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","Female","","","",""
"3 on scale 1-7 ","2009","(2a) intermediate vocational","Male","","","",""
"3 on scale 1-7 ","2009","(2a) intermediate vocational","Female","","","",""
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","Male","","","",""
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","Female","","","",""
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"3 on scale 1-7 ","2009","(3a) lower tertiary education","Male","","","",""
"3 on scale 1-7 ","2009","(3a) lower tertiary education","Female","","","",""
"3 on scale 1-7 ","2009","(3b) higher tertiary education","Male","","","",""
"3 on scale 1-7 ","2009","(3b) higher tertiary education","Female","","","",""
"4 on scale 1-7","2009","(0) in school","Male","","","",""
"4 on scale 1-7","2009","(0) in school","Female","","","",""
"4 on scale 1-7","2009","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2009","(1a) inadequately completed","Female","","","",""
"4 on scale 1-7","2009","(1b) general elementary school","Male","","","",""
"4 on scale 1-7","2009","(1b) general elementary school","Female","","","",""
"4 on scale 1-7","2009","(1c) basic vocational qualification","Male","","","",""
"4 on scale 1-7","2009","(1c) basic vocational qualification","Female","","","",""
"4 on scale 1-7","2009","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2009","(2b) intermediate general qualification","Female","","","",""
"4 on scale 1-7","2009","(2a) intermediate vocational","Male","","","",""
"4 on scale 1-7","2009","(2a) intermediate vocational","Female","","","",""
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","Male","","","",""
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","Female","","","",""
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"4 on scale 1-7","2009","(3a) lower tertiary education","Male","","","",""
"4 on scale 1-7","2009","(3a) lower tertiary education","Female","","","",""
"4 on scale 1-7","2009","(3b) higher tertiary education","Male","","","",""
"4 on scale 1-7","2009","(3b) higher tertiary education","Female","","","",""
"5 on scale 1-7","2009","(0) in school","Male","","","",""
"5 on scale 1-7","2009","(0) in school","Female","","","",""
"5 on scale 1-7","2009","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2009","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2009","(1b) general elementary school","Male","","","",""
"5 on scale 1-7","2009","(1b) general elementary school","Female","","","",""
"5 on scale 1-7","2009","(1c) basic vocational qualification","Male","","","",""
"5 on scale 1-7","2009","(1c) basic vocational qualification","Female","","","",""
"5 on scale 1-7","2009","(2b) intermediate general qualification","Male","","","",""
"5 on scale 1-7","2009","(2b) intermediate general qualification","Female","","","",""
"5 on scale 1-7","2009","(2a) intermediate vocational","Male","","","",""
"5 on scale 1-7","2009","(2a) intermediate vocational","Female","","","",""
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","Male","","","",""
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","Female","","","",""
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"5 on scale 1-7","2009","(3a) lower tertiary education","Male","","","",""
"5 on scale 1-7","2009","(3a) lower tertiary education","Female","","","",""
"5 on scale 1-7","2009","(3b) higher tertiary education","Male","","","",""
"5 on scale 1-7","2009","(3b) higher tertiary education","Female","","","",""
"6 on scale 1-7","2009","(0) in school","Male","","","",""
"6 on scale 1-7","2009","(0) in school","Female","","","",""
"6 on scale 1-7","2009","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2009","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2009","(1b) general elementary school","Male","","","",""
"6 on scale 1-7","2009","(1b) general elementary school","Female","","","",""
"6 on scale 1-7","2009","(1c) basic vocational qualification","Male","","","",""
"6 on scale 1-7","2009","(1c) basic vocational qualification","Female","","","",""
"6 on scale 1-7","2009","(2b) intermediate general qualification","Male","","","",""
"6 on scale 1-7","2009","(2b) intermediate general qualification","Female","","","",""
"6 on scale 1-7","2009","(2a) intermediate vocational","Male","","","",""
"6 on scale 1-7","2009","(2a) intermediate vocational","Female","","","",""
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","Male","","","",""
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","Female","","","",""
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"6 on scale 1-7","2009","(3a) lower tertiary education","Male","","","",""
"6 on scale 1-7","2009","(3a) lower tertiary education","Female","","","",""
"6 on scale 1-7","2009","(3b) higher tertiary education","Male","","","",""
"6 on scale 1-7","2009","(3b) higher tertiary education","Female","","","",""
"7 Strongly agree","2009","(0) in school","Male","","","",""
"7 Strongly agree","2009","(0) in school","Female","","","",""
"7 Strongly agree","2009","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2009","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2009","(1b) general elementary school","Male","","","",""
"7 Strongly agree","2009","(1b) general elementary school","Female","","","",""
"7 Strongly agree","2009","(1c) basic vocational qualification","Male","","","",""
"7 Strongly agree","2009","(1c) basic vocational qualification","Female","","","",""
"7 Strongly agree","2009","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2009","(2b) intermediate general qualification","Female","","","",""
"7 Strongly agree","2009","(2a) intermediate vocational","Male","","","",""
"7 Strongly agree","2009","(2a) intermediate vocational","Female","","","",""
"7 Strongly agree","2009","(2c_gen) general maturity certificate","Male","","","",""
"7 Strongly agree","2009","(2c_gen) general maturity certificate","Female","","","",""
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"7 Strongly agree","2009","(3a) lower tertiary education","Male","","","",""
"7 Strongly agree","2009","(3a) lower tertiary education","Female","","","",""
"7 Strongly agree","2009","(3b) higher tertiary education","Male","","","",""
"7 Strongly agree","2009","(3b) higher tertiary education","Female","","","",""
"1 Strongly disagree","2010","(0) in school","Male","","","",""
"1 Strongly disagree","2010","(0) in school","Female","","","",""
"1 Strongly disagree","2010","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2010","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2010","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2010","(1b) general elementary school","Female","45","0.0400706201680253","0.0272072420588719","0.0529339982771787"
"1 Strongly disagree","2010","(1c) basic vocational qualification","Male","68","0.0284476102917587","0.0217117019421749","0.0351835186413426"
"1 Strongly disagree","2010","(1c) basic vocational qualification","Female","81","0.0399180310098204","0.0313575762795739","0.0484784857400669"
"1 Strongly disagree","2010","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2010","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2010","(2a) intermediate vocational","Male","30","0.0212933578168769","0.014484876247408","0.0281018393863459"
"1 Strongly disagree","2010","(2a) intermediate vocational","Female","64","0.0313812809561367","0.0243262999384095","0.038436261973864"
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2010","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2010","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2010","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2010","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2010","(0) in school","Male","","","",""
"2 on scale 1-7 ","2010","(0) in school","Female","","","",""
"2 on scale 1-7 ","2010","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2010","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2010","(1b) general elementary school","Male","","","",""
"2 on scale 1-7 ","2010","(1b) general elementary school","Female","","","",""
"2 on scale 1-7 ","2010","(1c) basic vocational qualification","Male","86","0.037079172685345","0.0294231983265815","0.0447351470441085"
"2 on scale 1-7 ","2010","(1c) basic vocational qualification","Female","77","0.0392730877797662","0.0307792174812149","0.0477669580783176"
"2 on scale 1-7 ","2010","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2010","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2010","(2a) intermediate vocational","Male","63","0.0301578416105249","0.0220919463246064","0.0382237368964434"
"2 on scale 1-7 ","2010","(2a) intermediate vocational","Female","105","0.0446705246358763","0.0363111997888296","0.053029849482923"
"2 on scale 1-7 ","2010","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2010","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","Female","","","",""
"2 on scale 1-7 ","2010","(3a) lower tertiary education","Male","","","",""
"2 on scale 1-7 ","2010","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2010","(3b) higher tertiary education","Male","","","",""
"2 on scale 1-7 ","2010","(3b) higher tertiary education","Female","","","",""
"3 on scale 1-7 ","2010","(0) in school","Male","","","",""
"3 on scale 1-7 ","2010","(0) in school","Female","","","",""
"3 on scale 1-7 ","2010","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2010","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2010","(1b) general elementary school","Male","33","0.0735636757356718","0.0462139127587157","0.100913438712628"
"3 on scale 1-7 ","2010","(1b) general elementary school","Female","65","0.0689009297741","0.0522885118104637","0.0855133477377363"
"3 on scale 1-7 ","2010","(1c) basic vocational qualification","Male","158","0.0643104191567649","0.0543713267320477","0.0742495115814821"
"3 on scale 1-7 ","2010","(1c) basic vocational qualification","Female","140","0.0626016366631962","0.0520087808239159","0.0731944925024764"
"3 on scale 1-7 ","2010","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2010","(2b) intermediate general qualification","Female","","","",""
"3 on scale 1-7 ","2010","(2a) intermediate vocational","Male","114","0.0644922865189238","0.0529077277800287","0.0760768452578189"
"3 on scale 1-7 ","2010","(2a) intermediate vocational","Female","165","0.0751987580249652","0.0645275490886196","0.0858699669613109"
"3 on scale 1-7 ","2010","(2c_gen) general maturity certificate","Male","","","",""
"3 on scale 1-7 ","2010","(2c_gen) general maturity certificate","Female","","","",""
"3 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","Male","30","0.0629517089861611","0.0426537909224988","0.0832496270498235"
"3 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","Female","59","0.107392339735304","0.0846982887046218","0.130086390765986"
"3 on scale 1-7 ","2010","(3a) lower tertiary education","Male","42","0.0673969790303673","0.0500673729531061","0.0847265851076285"
"3 on scale 1-7 ","2010","(3a) lower tertiary education","Female","34","0.0581897425684246","0.0408102685750782","0.0755692165617709"
"3 on scale 1-7 ","2010","(3b) higher tertiary education","Male","57","0.0427476150950058","0.0315737248907375","0.0539215052992741"
"3 on scale 1-7 ","2010","(3b) higher tertiary education","Female","57","0.0685903616836453","0.0534386691518376","0.0837420542154531"
"4 on scale 1-7","2010","(0) in school","Male","","","",""
"4 on scale 1-7","2010","(0) in school","Female","","","",""
"4 on scale 1-7","2010","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2010","(1a) inadequately completed","Female","","","",""
"4 on scale 1-7","2010","(1b) general elementary school","Male","63","0.165120152065772","0.126222257218714","0.20401804691283"
"4 on scale 1-7","2010","(1b) general elementary school","Female","179","0.215751848076803","0.188772815298227","0.242730880855379"
"4 on scale 1-7","2010","(1c) basic vocational qualification","Male","385","0.16292587526427","0.147962927755086","0.177888822773455"
"4 on scale 1-7","2010","(1c) basic vocational qualification","Female","334","0.166373414743087","0.150088485872115","0.182658343614058"
"4 on scale 1-7","2010","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2010","(2b) intermediate general qualification","Female","51","0.258181508353776","0.203269848428458","0.313093168279093"
"4 on scale 1-7","2010","(2a) intermediate vocational","Male","276","0.155009905653267","0.137940930071253","0.172078881235281"
"4 on scale 1-7","2010","(2a) intermediate vocational","Female","436","0.189684910509473","0.173820372034638","0.205549448984308"
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","Male","48","0.154405976300367","0.114052055426935","0.1947598971738"
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","Female","54","0.189003042411643","0.147509639989498","0.230496444833789"
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Male","85","0.173681520302383","0.142021055603064","0.205341985001702"
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Female","134","0.196938009654672","0.167788290306457","0.226087729002887"
"4 on scale 1-7","2010","(3a) lower tertiary education","Male","91","0.138358874738502","0.114492481784448","0.162225267692556"
"4 on scale 1-7","2010","(3a) lower tertiary education","Female","82","0.117461683492723","0.0935590034890784","0.141364363496368"
"4 on scale 1-7","2010","(3b) higher tertiary education","Male","152","0.0986269685548849","0.0821572814530241","0.115096655656746"
"4 on scale 1-7","2010","(3b) higher tertiary education","Female","140","0.143159027781525","0.122163890377588","0.164154165185462"
"5 on scale 1-7","2010","(0) in school","Male","44","0.271544068338474","0.20107083819968","0.342017298477269"
"5 on scale 1-7","2010","(0) in school","Female","34","0.271081406801505","0.189837920702165","0.352324892900846"
"5 on scale 1-7","2010","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2010","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2010","(1b) general elementary school","Male","71","0.206689523921024","0.164267156994786","0.249111890847261"
"5 on scale 1-7","2010","(1b) general elementary school","Female","203","0.216653014295615","0.189633233725397","0.243672794865833"
"5 on scale 1-7","2010","(1c) basic vocational qualification","Male","527","0.225040499786688","0.208120123868952","0.241960875704425"
"5 on scale 1-7","2010","(1c) basic vocational qualification","Female","428","0.202882348302215","0.18529738495712","0.220467311647311"
"5 on scale 1-7","2010","(2b) intermediate general qualification","Male","47","0.31381576112721","0.241912954163119","0.385718568091302"
"5 on scale 1-7","2010","(2b) intermediate general qualification","Female","52","0.160935158275521","0.114827145430897","0.207043171120145"
"5 on scale 1-7","2010","(2a) intermediate vocational","Male","407","0.227193078189575","0.207430892679788","0.246955263699362"
"5 on scale 1-7","2010","(2a) intermediate vocational","Female","536","0.19554631399216","0.179496890858871","0.21159573712545"
"5 on scale 1-7","2010","(2c_gen) general maturity certificate","Male","87","0.258458451932794","0.209566672170281","0.307350231695308"
"5 on scale 1-7","2010","(2c_gen) general maturity certificate","Female","83","0.262898920591816","0.216244482506182","0.30955335867745"
"5 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Male","164","0.306983111330472","0.268435639726223","0.345530582934721"
"5 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Female","134","0.15989579682291","0.133031209555118","0.186760384090702"
"5 on scale 1-7","2010","(3a) lower tertiary education","Male","210","0.240751976977849","0.211199299608075","0.270304654347622"
"5 on scale 1-7","2010","(3a) lower tertiary education","Female","175","0.251619100659035","0.219403602441644","0.283834598876426"
"5 on scale 1-7","2010","(3b) higher tertiary education","Male","307","0.27488283482968","0.250221695920678","0.299543973738681"
"5 on scale 1-7","2010","(3b) higher tertiary education","Female","244","0.214511963301899","0.189905183395426","0.239118743208371"
"6 on scale 1-7","2010","(0) in school","Male","38","0.252049729088325","0.183250771980824","0.320848686195827"
"6 on scale 1-7","2010","(0) in school","Female","37","0.327854573900234","0.242057709097907","0.413651438702561"
"6 on scale 1-7","2010","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2010","(1b) general elementary school","Male","69","0.214508811938381","0.171504966104232","0.257512657772531"
"6 on scale 1-7","2010","(1b) general elementary school","Female","175","0.187472229974082","0.161873999748678","0.213070460199486"
"6 on scale 1-7","2010","(1c) basic vocational qualification","Male","589","0.219421085813222","0.202652835439514","0.23618933618693"
"6 on scale 1-7","2010","(1c) basic vocational qualification","Female","494","0.24918794837236","0.230273779711194","0.268102117033525"
"6 on scale 1-7","2010","(2b) intermediate general qualification","Male","42","0.276663184995844","0.207347092812309","0.34597927717938"
"6 on scale 1-7","2010","(2b) intermediate general qualification","Female","52","0.234009422501161","0.180886548354019","0.287132296648303"
"6 on scale 1-7","2010","(2a) intermediate vocational","Male","512","0.298190381660196","0.27661500453625","0.319765758784142"
"6 on scale 1-7","2010","(2a) intermediate vocational","Female","622","0.269460331236472","0.251506654201998","0.287414008270946"
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","Male","101","0.329904867758455","0.277395676891657","0.382414058625254"
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","Female","105","0.261062288669907","0.214513217017976","0.307611360321838"
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Male","162","0.288749585467871","0.250875801533537","0.326623369402206"
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","Female","230","0.305708692525276","0.27193956595233","0.339477819098221"
"6 on scale 1-7","2010","(3a) lower tertiary education","Male","278","0.346524565519383","0.31363169968824","0.379417431350526"
"6 on scale 1-7","2010","(3a) lower tertiary education","Female","218","0.318527046132175","0.283938749789418","0.353115342474933"
"6 on scale 1-7","2010","(3b) higher tertiary education","Male","451","0.328910406726645","0.302958797956032","0.354862015497259"
"6 on scale 1-7","2010","(3b) higher tertiary education","Female","339","0.294701458458415","0.267371632005816","0.322031284911014"
"7 Strongly agree","2010","(0) in school","Male","","","",""
"7 Strongly agree","2010","(0) in school","Female","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2010","(1b) general elementary school","Male","85","0.247085356470391","0.201898675323488","0.292272037617293"
"7 Strongly agree","2010","(1b) general elementary school","Female","198","0.236392627022875","0.208526643139848","0.264258610905902"
"7 Strongly agree","2010","(1c) basic vocational qualification","Male","527","0.262775337001951","0.244942009266156","0.280608664737746"
"7 Strongly agree","2010","(1c) basic vocational qualification","Female","455","0.239763533129556","0.221094404995678","0.258432661263434"
"7 Strongly agree","2010","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2010","(2b) intermediate general qualification","Female","53","0.204344463297565","0.153750679566521","0.254938247028608"
"7 Strongly agree","2010","(2a) intermediate vocational","Male","325","0.203663148550636","0.184669580555768","0.222656716545504"
"7 Strongly agree","2010","(2a) intermediate vocational","Female","418","0.194057880644916","0.178054871417146","0.210060889872686"
"7 Strongly agree","2010","(2c_gen) general maturity certificate","Male","48","0.174852001415477","0.132431679301893","0.217272323529061"
"7 Strongly agree","2010","(2c_gen) general maturity certificate","Female","71","0.228495700952104","0.183997420391637","0.272993981512572"
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","Male","98","0.153332552223951","0.123220499660849","0.183444604787052"
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","Female","120","0.189841174156389","0.161095310619845","0.218587037692933"
"7 Strongly agree","2010","(3a) lower tertiary education","Male","149","0.162177562305509","0.136698030451156","0.187657094159863"
"7 Strongly agree","2010","(3a) lower tertiary education","Female","152","0.209539103738646","0.179325367178796","0.239752840298496"
"7 Strongly agree","2010","(3b) higher tertiary education","Male","258","0.218893334003536","0.196052778293047","0.241733889714026"
"7 Strongly agree","2010","(3b) higher tertiary education","Female","249","0.247665877577906","0.22178984400059","0.273541911155222"
"1 Strongly disagree","2011","(0) in school","Male","","","",""
"1 Strongly disagree","2011","(0) in school","Female","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","Male","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","Female","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","Female","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","Male","","","",""
