"plh0206i06","year","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2017","lower secondary degree","","","",""
"1 Strongly disagree","2017","secondary school degree","","","",""
"1 Strongly disagree","2017","college entrance qualification","","","",""
"1 Strongly disagree","2017","Other degree","21","","",""
"1 Strongly disagree","2017","no degree/no degree yet","17","","",""
"2 on scale 1-7 ","2017","lower secondary degree","","","",""
"2 on scale 1-7 ","2017","secondary school degree","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","","","",""
"2 on scale 1-7 ","2017","Other degree","9","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","9","","",""
"3 on scale 1-7 ","2017","lower secondary degree","","","",""
"3 on scale 1-7 ","2017","secondary school degree","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","","","",""
"3 on scale 1-7 ","2017","Other degree","16","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","11","","",""
"4 on scale 1-7","2017","lower secondary degree","","","",""
"4 on scale 1-7","2017","secondary school degree","2","","",""
"4 on scale 1-7","2017","college entrance qualification","","","",""
"4 on scale 1-7","2017","Other degree","54","0.0495065302179595","0.0382986493202768","0.0607144111156422"
"4 on scale 1-7","2017","no degree/no degree yet","60","0.0602253880077063","0.0469409130450185","0.0735098629703942"
"5 on scale 1-7","2017","lower secondary degree","2","","",""
"5 on scale 1-7","2017","secondary school degree","2","","",""
"5 on scale 1-7","2017","college entrance qualification","","","",""
"5 on scale 1-7","2017","Other degree","132","0.112512554809071","0.0961858215965297","0.128839288021613"
"5 on scale 1-7","2017","no degree/no degree yet","97","0.0734331280407257","0.0588675697510087","0.0879986863304427"
"6 on scale 1-7","2017","lower secondary degree","2","","",""
"6 on scale 1-7","2017","secondary school degree","","","",""
"6 on scale 1-7","2017","college entrance qualification","3","","",""
"6 on scale 1-7","2017","Other degree","185","0.136914871146723","0.119153772683236","0.15467596961021"
"6 on scale 1-7","2017","no degree/no degree yet","121","0.097160357385758","0.0806219913779823","0.113698723393534"
"7 Strongly agree","2017","lower secondary degree","14","","",""
"7 Strongly agree","2017","secondary school degree","2","","",""
"7 Strongly agree","2017","college entrance qualification","7","","",""
"7 Strongly agree","2017","Other degree","1022","0.668550666678923","0.644228994413007","0.692872338944839"
"7 Strongly agree","2017","no degree/no degree yet","917","0.733207267190161","0.708510328970873","0.757904205409449"
"1 Strongly disagree","2018","lower secondary degree","","","",""
"1 Strongly disagree","2018","secondary school degree","","","",""
"1 Strongly disagree","2018","college entrance qualification","","","",""
"1 Strongly disagree","2018","Other degree","5","","",""
"1 Strongly disagree","2018","no degree/no degree yet","3","","",""
"2 on scale 1-7 ","2018","lower secondary degree","","","",""
"2 on scale 1-7 ","2018","secondary school degree","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","","","",""
"2 on scale 1-7 ","2018","Other degree","1","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","6","","",""
"3 on scale 1-7 ","2018","lower secondary degree","","","",""
"3 on scale 1-7 ","2018","secondary school degree","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","","","",""
"3 on scale 1-7 ","2018","Other degree","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","1","","",""
"4 on scale 1-7","2018","lower secondary degree","1","","",""
"4 on scale 1-7","2018","secondary school degree","","","",""
"4 on scale 1-7","2018","college entrance qualification","1","","",""
"4 on scale 1-7","2018","Other degree","11","","",""
"4 on scale 1-7","2018","no degree/no degree yet","11","","",""
"5 on scale 1-7","2018","lower secondary degree","2","","",""
"5 on scale 1-7","2018","secondary school degree","","","",""
"5 on scale 1-7","2018","college entrance qualification","","","",""
"5 on scale 1-7","2018","Other degree","16","","",""
"5 on scale 1-7","2018","no degree/no degree yet","11","","",""
"6 on scale 1-7","2018","lower secondary degree","2","","",""
"6 on scale 1-7","2018","secondary school degree","1","","",""
"6 on scale 1-7","2018","college entrance qualification","","","",""
"6 on scale 1-7","2018","Other degree","23","","",""
"6 on scale 1-7","2018","no degree/no degree yet","16","","",""
"7 Strongly agree","2018","lower secondary degree","11","","",""
"7 Strongly agree","2018","secondary school degree","3","","",""
"7 Strongly agree","2018","college entrance qualification","2","","",""
"7 Strongly agree","2018","Other degree","123","0.761471616824716","0.699038003868495","0.823905229780937"
"7 Strongly agree","2018","no degree/no degree yet","126","0.725244784254039","0.658918029787037","0.791571538721041"
"1 Strongly disagree","2019","lower secondary degree","","","",""
"1 Strongly disagree","2019","secondary school degree","","","",""
"1 Strongly disagree","2019","college entrance qualification","","","",""
"1 Strongly disagree","2019","Other degree","","","",""
"1 Strongly disagree","2019","no degree/no degree yet","4","","",""
"2 on scale 1-7 ","2019","lower secondary degree","","","",""
"2 on scale 1-7 ","2019","secondary school degree","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","","","",""
"2 on scale 1-7 ","2019","Other degree","1","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","3","","",""
"3 on scale 1-7 ","2019","lower secondary degree","","","",""
"3 on scale 1-7 ","2019","secondary school degree","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","","","",""
"3 on scale 1-7 ","2019","Other degree","3","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","5","","",""
"4 on scale 1-7","2019","lower secondary degree","","","",""
"4 on scale 1-7","2019","secondary school degree","","","",""
"4 on scale 1-7","2019","college entrance qualification","","","",""
"4 on scale 1-7","2019","Other degree","7","","",""
"4 on scale 1-7","2019","no degree/no degree yet","10","","",""
"5 on scale 1-7","2019","lower secondary degree","1","","",""
"5 on scale 1-7","2019","secondary school degree","","","",""
"5 on scale 1-7","2019","college entrance qualification","","","",""
"5 on scale 1-7","2019","Other degree","6","","",""
"5 on scale 1-7","2019","no degree/no degree yet","22","","",""
"6 on scale 1-7","2019","lower secondary degree","1","","",""
"6 on scale 1-7","2019","secondary school degree","1","","",""
"6 on scale 1-7","2019","college entrance qualification","","","",""
"6 on scale 1-7","2019","Other degree","11","","",""
"6 on scale 1-7","2019","no degree/no degree yet","14","","",""
"7 Strongly agree","2019","lower secondary degree","5","","",""
"7 Strongly agree","2019","secondary school degree","4","","",""
"7 Strongly agree","2019","college entrance qualification","1","","",""
"7 Strongly agree","2019","Other degree","60","0.735548743073114","0.643400872942663","0.827696613203566"
"7 Strongly agree","2019","no degree/no degree yet","82","0.613610870905301","0.532953688761446","0.694268053049155"
