"plh0206i06","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2014","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2014","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2014","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2014","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2014","Employed","no migration background","","","","","4"
"4 on scale 1-7","2014","Not Employed","direct migration background","","","","","4"
"4 on scale 1-7","2014","Not Employed","no migration background","","","","","4"
"5 on scale 1-7","2014","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Not Employed","direct migration background","","","","","5"
"5 on scale 1-7","2014","Not Employed","no migration background","","","","","5"
"5 on scale 1-7","2014","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Employed","no migration background","","","","","5"
"5 on scale 1-7","2014","Employed","direct migration background","","","","","5"
"6 on scale 1-7","2014","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Not Employed","direct migration background","","","","","6"
"6 on scale 1-7","2014","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2014","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2014","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Employed","no migration background","","","","","6"
"7 Strongly agree","2014","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2014","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2014","Not Employed","direct migration background","","","","","7"
"7 Strongly agree","2014","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2014","Employed","no migration background","","","","","7"
"7 Strongly agree","2014","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2015","Not Employed","direct migration background","131","0.037458281031404","0.0303960185644104","0.0445205434983976","1"
"1 Strongly disagree","2015","Not Employed","indirect migration background","17","","","","1"
"1 Strongly disagree","2015","Employed","no migration background","238","0.0198935904762779","0.0174393427484137","0.0223478382041421","1"
"1 Strongly disagree","2015","Employed","direct migration background","75","0.0262891841096617","0.0205380408298067","0.0320403273895168","1"
"1 Strongly disagree","2015","Employed","indirect migration background","32","0.0215137150085363","0.0132598415087176","0.0297675885083551","1"
"1 Strongly disagree","2015","Not Employed","no migration background","198","0.0350705466861068","0.0306940337571569","0.0394470596150567","1"
"2 on scale 1-7 ","2015","Employed","indirect migration background","44","0.0282336472558479","0.0188106914866556","0.0376566030250402","2"
"2 on scale 1-7 ","2015","Employed","direct migration background","84","0.0290217173755266","0.0229875556078653","0.0350558791431879","2"
"2 on scale 1-7 ","2015","Not Employed","indirect migration background","16","","","","2"
"2 on scale 1-7 ","2015","Employed","no migration background","395","0.0314978731391779","0.0284280305965394","0.0345677156818163","2"
"2 on scale 1-7 ","2015","Not Employed","direct migration background","93","0.0350895137119472","0.0282457920373447","0.0419332353865496","2"
"2 on scale 1-7 ","2015","Not Employed","no migration background","223","0.0380736158237881","0.0335206735225378","0.0426265581250385","2"
"3 on scale 1-7 ","2015","Employed","indirect migration background","68","0.0652765487119468","0.0512243949538489","0.0793287024700447","3"
"3 on scale 1-7 ","2015","Not Employed","indirect migration background","35","0.0719986926169419","0.0492735563595869","0.0947238288742969","3"
"3 on scale 1-7 ","2015","Employed","direct migration background","131","0.0419000873466892","0.0346979151473705","0.0491022595460078","3"
"3 on scale 1-7 ","2015","Not Employed","direct migration background","145","0.0490724123532426","0.0410380284669942","0.057106796239491","3"
"3 on scale 1-7 ","2015","Employed","no migration background","715","0.0546509659910624","0.0506559344726122","0.0586459975095126","3"
"3 on scale 1-7 ","2015","Not Employed","no migration background","342","0.0544474196529592","0.0490493229564988","0.0598455163494195","3"
"4 on scale 1-7","2015","Employed","indirect migration background","166","0.118805925084719","0.100399155924298","0.13721269424514","4"
"4 on scale 1-7","2015","Not Employed","indirect migration background","73","0.144304128445551","0.113410494733533","0.175197762157569","4"
"4 on scale 1-7","2015","Employed","direct migration background","362","0.120651538142027","0.108943137576368","0.132359938707686","4"
"4 on scale 1-7","2015","Not Employed","direct migration background","414","0.151173033264093","0.137849883832187","0.164496182695999","4"
"4 on scale 1-7","2015","Employed","no migration background","1875","0.146661897437236","0.14044398767798","0.152879807196492","4"
"4 on scale 1-7","2015","Not Employed","no migration background","1055","0.157788303168981","0.149115545658832","0.166461060679129","4"
"5 on scale 1-7","2015","Not Employed","indirect migration background","86","0.215963934585923","0.179787269233713","0.252140599938133","5"
"5 on scale 1-7","2015","Not Employed","direct migration background","452","0.166133786253191","0.152290559860678","0.179977012645704","5"
"5 on scale 1-7","2015","Not Employed","no migration background","1513","0.21386067289594","0.204105737618948","0.223615608172932","5"
"5 on scale 1-7","2015","Employed","indirect migration background","213","0.201633253938531","0.178808556433995","0.224457951443067","5"
"5 on scale 1-7","2015","Employed","direct migration background","524","0.168573737402788","0.155116451985874","0.182031022819703","5"
"5 on scale 1-7","2015","Employed","no migration background","3029","0.247420959067086","0.239836589292094","0.255005328842079","5"
"6 on scale 1-7","2015","Employed","direct migration background","811","0.282094407485397","0.265918019944174","0.29827079502662","6"
"6 on scale 1-7","2015","Employed","indirect migration background","307","0.291818927005821","0.265957551668288","0.317680302343354","6"
"6 on scale 1-7","2015","Not Employed","direct migration background","618","0.24620283112547","0.230180196715556","0.262225465535385","6"
"6 on scale 1-7","2015","Employed","no migration background","3746","0.298181988588862","0.290141579340285","0.306222397837439","6"
"6 on scale 1-7","2015","Not Employed","indirect migration background","129","0.248486244805072","0.210494473689594","0.28647801592055","6"
"6 on scale 1-7","2015","Not Employed","no migration background","1877","0.263428746259761","0.252949063602085","0.273908428917437","6"
"7 Strongly agree","2015","Employed","indirect migration background","357","0.272717982994598","0.247382391715725","0.298053574273471","7"
"7 Strongly agree","2015","Not Employed","no migration background","1579","0.237330695512465","0.22720897698029","0.24745241404464","7"
"7 Strongly agree","2015","Not Employed","direct migration background","924","0.314870142260652","0.297595369686792","0.332144914834512","7"
"7 Strongly agree","2015","Not Employed","indirect migration background","141","0.248151753593224","0.210177113501731","0.286126393684717","7"
"7 Strongly agree","2015","Employed","no migration background","2437","0.201692725300297","0.194640026175854","0.20874542442474","7"
"7 Strongly agree","2015","Employed","direct migration background","986","0.33146932813791","0.31454805720947","0.34839059906635","7"
"1 Strongly disagree","2016","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2016","Not Employed","direct migration background","48","0.0179505819931656","0.0139779825996161","0.0219231813867151","1"
"1 Strongly disagree","2016","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2016","Employed","no migration background","","","","","1"
"1 Strongly disagree","2016","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2016","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2016","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","indirect migration background","2","","","","2"
"2 on scale 1-7 ","2016","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","direct migration background","33","0.0142821334083365","0.0107320243824264","0.0178322424342467","2"
"2 on scale 1-7 ","2016","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2016","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","indirect migration background","1","","","","3"
"3 on scale 1-7 ","2016","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","direct migration background","39","0.0210515710363859","0.0167562958155668","0.025346846257205","3"
"3 on scale 1-7 ","2016","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2016","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2016","Not Employed","indirect migration background","4","","","","4"
"4 on scale 1-7","2016","Not Employed","direct migration background","170","0.0894507737896209","0.0809116639602269","0.0979898836190149","4"
"4 on scale 1-7","2016","Employed","no migration background","","","","","4"
"4 on scale 1-7","2016","Not Employed","no migration background","5","","","","4"
"5 on scale 1-7","2016","Not Employed","direct migration background","336","0.101500171396077","0.0924644835119634","0.110535859280192","5"
"5 on scale 1-7","2016","Not Employed","indirect migration background","2","","","","5"
"5 on scale 1-7","2016","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2016","Not Employed","no migration background","1","","","","5"
"5 on scale 1-7","2016","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2016","Employed","no migration background","","","","","5"
"6 on scale 1-7","2016","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2016","Not Employed","indirect migration background","3","","","","6"
"6 on scale 1-7","2016","Not Employed","direct migration background","551","0.158322699362199","0.147400421165501","0.169244977558896","6"
"6 on scale 1-7","2016","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2016","Not Employed","no migration background","2","","","","6"
"6 on scale 1-7","2016","Employed","no migration background","","","","","6"
"7 Strongly agree","2016","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2016","Not Employed","no migration background","6","","","","7"
"7 Strongly agree","2016","Not Employed","direct migration background","3114","0.597442069014215","0.582768663240486","0.612115474787944","7"
"7 Strongly agree","2016","Not Employed","indirect migration background","6","","","","7"
"7 Strongly agree","2016","Employed","no migration background","","","","","7"
"7 Strongly agree","2016","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2017","Not Employed","direct migration background","38","0.0137635609081875","0.00948539331871975","0.0180417284976552","1"
"1 Strongly disagree","2017","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Employed","no migration background","","","","","1"
"1 Strongly disagree","2017","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2017","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2017","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2017","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Not Employed","direct migration background","20","","","","2"
"2 on scale 1-7 ","2017","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2017","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Not Employed","direct migration background","30","0.0134594633475818","0.0092281693104393","0.0176907573847242","3"
"3 on scale 1-7 ","2017","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2017","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Employed","no migration background","","","","","4"
"4 on scale 1-7","2017","Not Employed","direct migration background","127","0.053588203773906","0.0453187554264511","0.0618576521213609","4"
"4 on scale 1-7","2017","Not Employed","no migration background","","","","","4"
"4 on scale 1-7","2017","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2017","Employed","indirect migration background","","","","","4"
"5 on scale 1-7","2017","Not Employed","direct migration background","251","0.0970242092199642","0.0861554498012096","0.107892968638719","5"
"5 on scale 1-7","2017","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Not Employed","no migration background","","","","","5"
"5 on scale 1-7","2017","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2017","Employed","no migration background","","","","","5"
"6 on scale 1-7","2017","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2017","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Employed","no migration background","","","","","6"
"6 on scale 1-7","2017","Not Employed","direct migration background","327","0.120918826435119","0.108946919895295","0.132890732974943","6"
"6 on scale 1-7","2017","Not Employed","no migration background","","","","","6"
"7 Strongly agree","2017","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2017","Not Employed","direct migration background","2056","0.693647430920619","0.676720351932253","0.710574509908985","7"
"7 Strongly agree","2017","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2017","Employed","no migration background","","","","","7"
"7 Strongly agree","2017","Employed","direct migration background","","","","","7"
"7 Strongly agree","2017","Employed","indirect migration background","","","","","7"
"1 Strongly disagree","2018","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2018","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Not Employed","direct migration background","8","","","","1"
"1 Strongly disagree","2018","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Employed","no migration background","","","","","1"
"1 Strongly disagree","2018","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2018","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","direct migration background","7","","","","2"
"2 on scale 1-7 ","2018","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2018","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","direct migration background","1","","","","3"
"3 on scale 1-7 ","2018","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2018","Employed","no migration background","","","","","4"
"4 on scale 1-7","2018","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Not Employed","direct migration background","26","","","","4"
"4 on scale 1-7","2018","Not Employed","no migration background","","","","","4"
"4 on scale 1-7","2018","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Employed","direct migration background","","","","","4"
"5 on scale 1-7","2018","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2018","Employed","no migration background","","","","","5"
"5 on scale 1-7","2018","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Not Employed","direct migration background","31","0.0617763271410191","0.0387245020877365","0.0848281521943018","5"
"5 on scale 1-7","2018","Not Employed","no migration background","","","","","5"
"6 on scale 1-7","2018","Not Employed","direct migration background","50","0.0874000250808786","0.0603581324303606","0.114441917731397","6"
"6 on scale 1-7","2018","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2018","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2018","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Employed","no migration background","","","","","6"
"6 on scale 1-7","2018","Employed","indirect migration background","","","","","6"
"7 Strongly agree","2018","Employed","indirect migration background","","","","","7"
"7 Strongly agree","2018","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2018","Not Employed","direct migration background","296","0.764801811580709","0.724191855510792","0.805411767650626","7"
"7 Strongly agree","2018","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2018","Employed","no migration background","","","","","7"
"7 Strongly agree","2018","Employed","direct migration background","","","","","7"
"1 Strongly disagree","2019","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2019","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2019","Employed","no migration background","","","","","1"
"1 Strongly disagree","2019","Not Employed","direct migration background","4","","","","1"
"1 Strongly disagree","2019","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2019","Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","direct migration background","4","","","","2"
"2 on scale 1-7 ","2019","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","no migration background","","","","","2"
"3 on scale 1-7 ","2019","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2019","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","direct migration background","8","","","","3"
"3 on scale 1-7 ","2019","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","no migration background","","","","","3"
"4 on scale 1-7","2019","Not Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Employed","indirect migration background","","","","","4"
"4 on scale 1-7","2019","Not Employed","direct migration background","21","","","","4"
"4 on scale 1-7","2019","Employed","no migration background","","","","","4"
"4 on scale 1-7","2019","Employed","direct migration background","","","","","4"
"4 on scale 1-7","2019","Not Employed","no migration background","","","","","4"
"5 on scale 1-7","2019","Not Employed","no migration background","","","","","5"
"5 on scale 1-7","2019","Employed","direct migration background","","","","","5"
"5 on scale 1-7","2019","Employed","no migration background","","","","","5"
"5 on scale 1-7","2019","Not Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Employed","indirect migration background","","","","","5"
"5 on scale 1-7","2019","Not Employed","direct migration background","35","0.104204518113827","0.0682897223003045","0.14011931392735","5"
"6 on scale 1-7","2019","Not Employed","direct migration background","30","0.12331424980467","0.0846638225235564","0.161964677085784","6"
"6 on scale 1-7","2019","Not Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Employed","direct migration background","","","","","6"
"6 on scale 1-7","2019","Not Employed","no migration background","","","","","6"
"6 on scale 1-7","2019","Employed","indirect migration background","","","","","6"
"6 on scale 1-7","2019","Employed","no migration background","","","","","6"
"7 Strongly agree","2019","Not Employed","no migration background","","","","","7"
"7 Strongly agree","2019","Not Employed","direct migration background","176","0.652872514470546","0.596911653574715","0.708833375366378","7"
"7 Strongly agree","2019","Not Employed","indirect migration background","","","","","7"
"7 Strongly agree","2019","Employed","no migration background","","","","","7"
"7 Strongly agree","2019","Employed","direct migration background","","","","","7"
"7 Strongly agree","2019","Employed","indirect migration background","","","","","7"
