"plh0206i06","year","education","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2010","secondary school degree","Female","651","0.191948290999846","0.177616979754293","0.206279602245399"
"5 on scale 1-7","2010","college entrance qualification","Male","667","0.283856349357625","0.26585193205156","0.301860766663689"
"5 on scale 1-7","2010","college entrance qualification","Female","517","0.223231502859751","0.20604075863546","0.240422247084043"
"5 on scale 1-7","2010","Other degree","Male","59","0.187563860539501","0.144659273179049","0.230468447899954"
"5 on scale 1-7","2010","Other degree","Female","97","0.203644469497457","0.163930860691119","0.243358078303795"
"5 on scale 1-7","2010","no degree/no degree yet","Male","56","0.24886377634766","0.191205532287294","0.306522020408026"
"5 on scale 1-7","2010","no degree/no degree yet","Female","53","0.266006402190066","0.204146071700403","0.32786673267973"
"6 on scale 1-7","2010","lower secondary degree","Male","645","0.223770853042951","0.207781732776537","0.239759973309364"
"6 on scale 1-7","2010","lower secondary degree","Female","635","0.229817029021843","0.214038180754376","0.24559587728931"
"6 on scale 1-7","2010","secondary school degree","Male","649","0.302890743700439","0.283444851753029","0.32233663564785"
"6 on scale 1-7","2010","secondary school degree","Female","777","0.267107880822858","0.251007446065955","0.283208315579761"
"6 on scale 1-7","2010","college entrance qualification","Male","829","0.32890103140786","0.310140048214583","0.347662014601136"
"6 on scale 1-7","2010","college entrance qualification","Female","718","0.304839501896585","0.285835314699905","0.323843689093265"
"6 on scale 1-7","2010","Other degree","Male","76","0.218004338732247","0.172623839288432","0.263384838176062"
"6 on scale 1-7","2010","Other degree","Female","93","0.238471937833486","0.196446607151232","0.280497268515741"
"6 on scale 1-7","2010","no degree/no degree yet","Male","51","0.222176995671096","0.166738536391684","0.277615454950508"
"6 on scale 1-7","2010","no degree/no degree yet","Female","50","0.227734577059803","0.169023798723013","0.286445355396592"
"7 Strongly agree","2010","lower secondary degree","Male","586","0.258821650461604","0.242018547023826","0.275624753899382"
"7 Strongly agree","2010","lower secondary degree","Female","614","0.237200553355858","0.221247262818355","0.253153843893362"
"7 Strongly agree","2010","secondary school degree","Male","414","0.202827387112141","0.185810742621746","0.219844031602536"
"7 Strongly agree","2010","secondary school degree","Female","538","0.196035554201484","0.181589139735295","0.210481968667674"
"7 Strongly agree","2010","college entrance qualification","Male","421","0.170011165664324","0.15501070700064","0.185011624328008"
"7 Strongly agree","2010","college entrance qualification","Female","443","0.201651136835665","0.18508703743078","0.21821523624055"
"7 Strongly agree","2010","Other degree","Male","92","0.267414872707924","0.218767839602715","0.316061905813132"
"7 Strongly agree","2010","Other degree","Female","114","0.311302696281596","0.265640670419879","0.356964722143313"
"7 Strongly agree","2010","no degree/no degree yet","Male","38","0.19303535535625","0.140401291999603","0.245669418712897"
"7 Strongly agree","2010","no degree/no degree yet","Female","34","0.225359423847717","0.166865865980364","0.28385298171507"
"1 Strongly disagree","2011","lower secondary degree","Male","","","",""
"1 Strongly disagree","2011","lower secondary degree","Female","","","",""
"1 Strongly disagree","2011","secondary school degree","Male","","","",""
"1 Strongly disagree","2011","secondary school degree","Female","","","",""
"1 Strongly disagree","2011","college entrance qualification","Male","","","",""
"1 Strongly disagree","2011","college entrance qualification","Female","","","",""
"1 Strongly disagree","2011","Other degree","Male","","","",""
"1 Strongly disagree","2011","Other degree","Female","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2011","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2011","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2011","Other degree","Male","","","",""
"2 on scale 1-7 ","2011","Other degree","Female","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2011","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2011","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2011","Other degree","Male","","","",""
"3 on scale 1-7 ","2011","Other degree","Female","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2011","lower secondary degree","Male","","","",""
"4 on scale 1-7","2011","lower secondary degree","Female","","","",""
"4 on scale 1-7","2011","secondary school degree","Male","","","",""
"4 on scale 1-7","2011","secondary school degree","Female","","","",""
"4 on scale 1-7","2011","college entrance qualification","Male","","","",""
"4 on scale 1-7","2011","college entrance qualification","Female","","","",""
"4 on scale 1-7","2011","Other degree","Male","","","",""
"4 on scale 1-7","2011","Other degree","Female","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2011","lower secondary degree","Male","","","",""
"5 on scale 1-7","2011","lower secondary degree","Female","","","",""
"5 on scale 1-7","2011","secondary school degree","Male","","","",""
"5 on scale 1-7","2011","secondary school degree","Female","","","",""
"5 on scale 1-7","2011","college entrance qualification","Male","","","",""
"5 on scale 1-7","2011","college entrance qualification","Female","","","",""
"5 on scale 1-7","2011","Other degree","Male","","","",""
"5 on scale 1-7","2011","Other degree","Female","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2011","lower secondary degree","Male","","","",""
"6 on scale 1-7","2011","lower secondary degree","Female","","","",""
"6 on scale 1-7","2011","secondary school degree","Male","","","",""
"6 on scale 1-7","2011","secondary school degree","Female","","","",""
"6 on scale 1-7","2011","college entrance qualification","Male","","","",""
"6 on scale 1-7","2011","college entrance qualification","Female","","","",""
"6 on scale 1-7","2011","Other degree","Male","","","",""
"6 on scale 1-7","2011","Other degree","Female","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2011","lower secondary degree","Male","","","",""
"7 Strongly agree","2011","lower secondary degree","Female","","","",""
"7 Strongly agree","2011","secondary school degree","Male","","","",""
"7 Strongly agree","2011","secondary school degree","Female","","","",""
"7 Strongly agree","2011","college entrance qualification","Male","","","",""
"7 Strongly agree","2011","college entrance qualification","Female","","","",""
"7 Strongly agree","2011","Other degree","Male","","","",""
"7 Strongly agree","2011","Other degree","Female","","","",""
"7 Strongly agree","2011","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2011","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2012","lower secondary degree","Male","","","",""
"1 Strongly disagree","2012","lower secondary degree","Female","","","",""
"1 Strongly disagree","2012","secondary school degree","Male","","","",""
"1 Strongly disagree","2012","secondary school degree","Female","","","",""
"1 Strongly disagree","2012","college entrance qualification","Male","","","",""
"1 Strongly disagree","2012","college entrance qualification","Female","","","",""
"1 Strongly disagree","2012","Other degree","Male","","","",""
"1 Strongly disagree","2012","Other degree","Female","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2012","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2012","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2012","Other degree","Male","","","",""
"2 on scale 1-7 ","2012","Other degree","Female","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2012","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2012","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2012","Other degree","Male","","","",""
"3 on scale 1-7 ","2012","Other degree","Female","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2012","lower secondary degree","Male","","","",""
"4 on scale 1-7","2012","lower secondary degree","Female","","","",""
"4 on scale 1-7","2012","secondary school degree","Male","","","",""
"4 on scale 1-7","2012","secondary school degree","Female","","","",""
"4 on scale 1-7","2012","college entrance qualification","Male","","","",""
"4 on scale 1-7","2012","college entrance qualification","Female","","","",""
"4 on scale 1-7","2012","Other degree","Male","","","",""
"4 on scale 1-7","2012","Other degree","Female","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2012","lower secondary degree","Male","","","",""
"5 on scale 1-7","2012","lower secondary degree","Female","","","",""
"5 on scale 1-7","2012","secondary school degree","Male","","","",""
"5 on scale 1-7","2012","secondary school degree","Female","","","",""
"5 on scale 1-7","2012","college entrance qualification","Male","","","",""
"5 on scale 1-7","2012","college entrance qualification","Female","","","",""
"5 on scale 1-7","2012","Other degree","Male","","","",""
"5 on scale 1-7","2012","Other degree","Female","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2012","lower secondary degree","Male","","","",""
"6 on scale 1-7","2012","lower secondary degree","Female","","","",""
"6 on scale 1-7","2012","secondary school degree","Male","","","",""
"6 on scale 1-7","2012","secondary school degree","Female","","","",""
"6 on scale 1-7","2012","college entrance qualification","Male","","","",""
"6 on scale 1-7","2012","college entrance qualification","Female","","","",""
"6 on scale 1-7","2012","Other degree","Male","","","",""
"6 on scale 1-7","2012","Other degree","Female","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2012","lower secondary degree","Male","","","",""
"7 Strongly agree","2012","lower secondary degree","Female","","","",""
"7 Strongly agree","2012","secondary school degree","Male","","","",""
"7 Strongly agree","2012","secondary school degree","Female","","","",""
"7 Strongly agree","2012","college entrance qualification","Male","","","",""
"7 Strongly agree","2012","college entrance qualification","Female","","","",""
"7 Strongly agree","2012","Other degree","Male","","","",""
"7 Strongly agree","2012","Other degree","Female","","","",""
"7 Strongly agree","2012","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2012","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2013","lower secondary degree","Male","","","",""
"1 Strongly disagree","2013","lower secondary degree","Female","","","",""
"1 Strongly disagree","2013","secondary school degree","Male","","","",""
"1 Strongly disagree","2013","secondary school degree","Female","","","",""
"1 Strongly disagree","2013","college entrance qualification","Male","","","",""
"1 Strongly disagree","2013","college entrance qualification","Female","","","",""
"1 Strongly disagree","2013","Other degree","Male","","","",""
"1 Strongly disagree","2013","Other degree","Female","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2013","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2013","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2013","Other degree","Male","","","",""
"2 on scale 1-7 ","2013","Other degree","Female","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2013","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2013","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2013","Other degree","Male","","","",""
"3 on scale 1-7 ","2013","Other degree","Female","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2013","lower secondary degree","Male","","","",""
"4 on scale 1-7","2013","lower secondary degree","Female","","","",""
"4 on scale 1-7","2013","secondary school degree","Male","","","",""
"4 on scale 1-7","2013","secondary school degree","Female","","","",""
"4 on scale 1-7","2013","college entrance qualification","Male","","","",""
"4 on scale 1-7","2013","college entrance qualification","Female","","","",""
"4 on scale 1-7","2013","Other degree","Male","","","",""
"4 on scale 1-7","2013","Other degree","Female","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2013","lower secondary degree","Male","","","",""
"5 on scale 1-7","2013","lower secondary degree","Female","","","",""
"5 on scale 1-7","2013","secondary school degree","Male","","","",""
"5 on scale 1-7","2013","secondary school degree","Female","","","",""
"5 on scale 1-7","2013","college entrance qualification","Male","","","",""
"5 on scale 1-7","2013","college entrance qualification","Female","","","",""
"5 on scale 1-7","2013","Other degree","Male","","","",""
"5 on scale 1-7","2013","Other degree","Female","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2013","lower secondary degree","Male","","","",""
"6 on scale 1-7","2013","lower secondary degree","Female","","","",""
"6 on scale 1-7","2013","secondary school degree","Male","","","",""
"6 on scale 1-7","2013","secondary school degree","Female","","","",""
"6 on scale 1-7","2013","college entrance qualification","Male","","","",""
"6 on scale 1-7","2013","college entrance qualification","Female","","","",""
"6 on scale 1-7","2013","Other degree","Male","","","",""
"6 on scale 1-7","2013","Other degree","Female","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2013","lower secondary degree","Male","","","",""
"7 Strongly agree","2013","lower secondary degree","Female","","","",""
"7 Strongly agree","2013","secondary school degree","Male","","","",""
"7 Strongly agree","2013","secondary school degree","Female","","","",""
"7 Strongly agree","2013","college entrance qualification","Male","","","",""
"7 Strongly agree","2013","college entrance qualification","Female","","","",""
"7 Strongly agree","2013","Other degree","Male","","","",""
"7 Strongly agree","2013","Other degree","Female","","","",""
"7 Strongly agree","2013","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2013","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2014","lower secondary degree","Male","","","",""
"1 Strongly disagree","2014","lower secondary degree","Female","","","",""
"1 Strongly disagree","2014","secondary school degree","Male","","","",""
"1 Strongly disagree","2014","secondary school degree","Female","","","",""
"1 Strongly disagree","2014","college entrance qualification","Male","","","",""
"1 Strongly disagree","2014","college entrance qualification","Female","","","",""
"1 Strongly disagree","2014","Other degree","Male","","","",""
"1 Strongly disagree","2014","Other degree","Female","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2014","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2014","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2014","Other degree","Male","","","",""
"2 on scale 1-7 ","2014","Other degree","Female","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2014","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2014","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2014","Other degree","Male","","","",""
"3 on scale 1-7 ","2014","Other degree","Female","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2014","lower secondary degree","Male","","","",""
"4 on scale 1-7","2014","lower secondary degree","Female","","","",""
"4 on scale 1-7","2014","secondary school degree","Male","","","",""
"4 on scale 1-7","2014","secondary school degree","Female","","","",""
"4 on scale 1-7","2014","college entrance qualification","Male","","","",""
"4 on scale 1-7","2014","college entrance qualification","Female","","","",""
"4 on scale 1-7","2014","Other degree","Male","","","",""
"4 on scale 1-7","2014","Other degree","Female","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2014","lower secondary degree","Male","","","",""
"5 on scale 1-7","2014","lower secondary degree","Female","","","",""
"5 on scale 1-7","2014","secondary school degree","Male","","","",""
"5 on scale 1-7","2014","secondary school degree","Female","","","",""
"5 on scale 1-7","2014","college entrance qualification","Male","","","",""
"5 on scale 1-7","2014","college entrance qualification","Female","","","",""
"5 on scale 1-7","2014","Other degree","Male","","","",""
"5 on scale 1-7","2014","Other degree","Female","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2014","lower secondary degree","Male","","","",""
"6 on scale 1-7","2014","lower secondary degree","Female","","","",""
"6 on scale 1-7","2014","secondary school degree","Male","","","",""
"6 on scale 1-7","2014","secondary school degree","Female","","","",""
"6 on scale 1-7","2014","college entrance qualification","Male","","","",""
"6 on scale 1-7","2014","college entrance qualification","Female","","","",""
"6 on scale 1-7","2014","Other degree","Male","","","",""
"6 on scale 1-7","2014","Other degree","Female","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2014","lower secondary degree","Male","","","",""
"7 Strongly agree","2014","lower secondary degree","Female","","","",""
"7 Strongly agree","2014","secondary school degree","Male","","","",""
"7 Strongly agree","2014","secondary school degree","Female","","","",""
"7 Strongly agree","2014","college entrance qualification","Male","","","",""
"7 Strongly agree","2014","college entrance qualification","Female","","","",""
"7 Strongly agree","2014","Other degree","Male","","","",""
"7 Strongly agree","2014","Other degree","Female","","","",""
"7 Strongly agree","2014","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2014","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2015","lower secondary degree","Male","97","0.037637167820034","0.0309952249601546","0.0442791106799134"
"1 Strongly disagree","2015","lower secondary degree","Female","145","0.0457455796199556","0.0385290763503901","0.052962082889521"
"1 Strongly disagree","2015","secondary school degree","Male","40","0.0120972287044417","0.00814292416865919","0.0160515332402242"
"1 Strongly disagree","2015","secondary school degree","Female","113","0.0296606376940008","0.0245650142269513","0.0347562611610503"
"1 Strongly disagree","2015","college entrance qualification","Male","35","0.0104190040303338","0.00703319201845225","0.0138048160422153"
"1 Strongly disagree","2015","college entrance qualification","Female","42","0.00993512832593212","0.00675698994406438","0.0131132667077999"
"1 Strongly disagree","2015","Other degree","Male","63","0.0416036096104464","0.0324946173387891","0.0507126018821037"
"1 Strongly disagree","2015","Other degree","Female","83","0.026855299141079","0.020009217624604","0.0337013806575539"
"1 Strongly disagree","2015","no degree/no degree yet","Male","7","","",""
"1 Strongly disagree","2015","no degree/no degree yet","Female","33","0.0627586131941357","0.0421690617856485","0.0833481646026229"
"2 on scale 1-7 ","2015","lower secondary degree","Male","110","0.0354437744878353","0.0289909329084889","0.0418966160671817"
"2 on scale 1-7 ","2015","lower secondary degree","Female","127","0.0362605197678452","0.029803724842432","0.0427173146932585"
"2 on scale 1-7 ","2015","secondary school degree","Male","94","0.0322150844909307","0.0258281990408841","0.0386019699409774"
"2 on scale 1-7 ","2015","secondary school degree","Female","168","0.0421699367534415","0.0361333566309599","0.0482065168759232"
"2 on scale 1-7 ","2015","college entrance qualification","Male","57","0.0196553797813862","0.0150267316192794","0.024284027943493"
"2 on scale 1-7 ","2015","college entrance qualification","Female","102","0.0316717634172444","0.0260599702323931","0.0372835566020957"
"2 on scale 1-7 ","2015","Other degree","Male","56","0.0261198921345606","0.018844260881564","0.0333955233875571"
"2 on scale 1-7 ","2015","Other degree","Female","67","0.0296550560249724","0.0224713127125652","0.0368387993373797"
"2 on scale 1-7 ","2015","no degree/no degree yet","Male","12","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","Female","29","","",""
"3 on scale 1-7 ","2015","lower secondary degree","Male","188","0.0596610071944102","0.051394829068225","0.0679271853205954"
"3 on scale 1-7 ","2015","lower secondary degree","Female","210","0.0726502496679386","0.0636850391819295","0.0816154601539477"
"3 on scale 1-7 ","2015","secondary school degree","Male","166","0.0627460735449674","0.0539742077869403","0.0715179393029945"
"3 on scale 1-7 ","2015","secondary school degree","Female","262","0.0569017616454819","0.0499437270244304","0.0638597962665333"
"3 on scale 1-7 ","2015","college entrance qualification","Male","112","0.0285475512394475","0.0229946586949374","0.0341004437839576"
"3 on scale 1-7 ","2015","college entrance qualification","Female","182","0.0484986681540428","0.0416149379054418","0.0553823984026437"
"3 on scale 1-7 ","2015","Other degree","Male","88","0.0416489423398148","0.0325352042333944","0.0507626804462353"
"3 on scale 1-7 ","2015","Other degree","Female","102","0.0478021217279716","0.0387671759774327","0.0568370674785104"
"3 on scale 1-7 ","2015","no degree/no degree yet","Male","24","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","Female","37","0.0383272182704998","0.0220285620804239","0.0546258744605758"
"4 on scale 1-7","2015","lower secondary degree","Male","480","0.153231024317538","0.140659930492533","0.165802118142542"
"4 on scale 1-7","2015","lower secondary degree","Female","516","0.164220644717201","0.151424479133743","0.177016810300658"
"4 on scale 1-7","2015","secondary school degree","Male","415","0.13803134971079","0.125554507920087","0.150508191501492"
"4 on scale 1-7","2015","secondary school degree","Female","742","0.178398660966934","0.16689935507326","0.189897966860607"
"4 on scale 1-7","2015","college entrance qualification","Male","414","0.110562200689756","0.100105728336868","0.121018673042645"
"4 on scale 1-7","2015","college entrance qualification","Female","522","0.131592873451927","0.120760288303336","0.142425458600518"
"4 on scale 1-7","2015","Other degree","Male","243","0.132621444366173","0.11714955113341","0.148093337598935"
"4 on scale 1-7","2015","Other degree","Female","312","0.156785455820643","0.141387598584427","0.172183313056858"
"4 on scale 1-7","2015","no degree/no degree yet","Male","74","0.166064904856252","0.13013098962234","0.201998820090164"
"4 on scale 1-7","2015","no degree/no degree yet","Female","84","0.150663290962002","0.120294454084292","0.181032127839712"
"5 on scale 1-7","2015","lower secondary degree","Male","672","0.21129701899289","0.197050109259364","0.225543928726415"
"5 on scale 1-7","2015","lower secondary degree","Female","646","0.197915201577142","0.184153571662306","0.211676831491979"
"5 on scale 1-7","2015","secondary school degree","Male","661","0.227161062742219","0.212005170506341","0.242316954978097"
"5 on scale 1-7","2015","secondary school degree","Female","935","0.217907288700255","0.205507614900844","0.230306962499665"
"5 on scale 1-7","2015","college entrance qualification","Male","898","0.275345375117417","0.2604507871952","0.290239963039634"
"5 on scale 1-7","2015","college entrance qualification","Female","943","0.249863588351878","0.235990413927826","0.263736762775931"
"5 on scale 1-7","2015","Other degree","Male","298","0.164517952438027","0.147605466374096","0.181430438501957"
"5 on scale 1-7","2015","Other degree","Female","341","0.151239450151604","0.136066728333418","0.16641217196979"
"5 on scale 1-7","2015","no degree/no degree yet","Male","101","0.287214482211448","0.243524478270047","0.33090448615285"
"5 on scale 1-7","2015","no degree/no degree yet","Female","95","0.172348538544224","0.140284956985873","0.204412120102575"
"6 on scale 1-7","2015","lower secondary degree","Male","836","0.26719518680973","0.251752398490937","0.282637975128523"
"6 on scale 1-7","2015","lower secondary degree","Female","786","0.237461026024676","0.222763394744577","0.252158657304776"
"6 on scale 1-7","2015","secondary school degree","Male","877","0.30127018169318","0.28467420643596","0.3178661569504"
"6 on scale 1-7","2015","secondary school degree","Female","1119","0.257768782889734","0.24463075949081","0.270906806288659"
"6 on scale 1-7","2015","college entrance qualification","Male","1281","0.366934622063302","0.350863629789416","0.383005614337187"
"6 on scale 1-7","2015","college entrance qualification","Female","1172","0.316823414579372","0.301915072176519","0.331731756982225"
"6 on scale 1-7","2015","Other degree","Male","463","0.268651512818278","0.248431144056927","0.28887188157963"
"6 on scale 1-7","2015","Other degree","Female","528","0.248862059682153","0.23055251464795","0.267171604716356"
"6 on scale 1-7","2015","no degree/no degree yet","Male","88","0.173456064238295","0.136894295366342","0.210017833110248"
"6 on scale 1-7","2015","no degree/no degree yet","Female","116","0.218275123077058","0.18320691507991","0.253343331074206"
"7 Strongly agree","2015","lower secondary degree","Male","771","0.235534820377563","0.220725891034615","0.25034374972051"
"7 Strongly agree","2015","lower secondary degree","Female","790","0.245746778625241","0.230876378350755","0.260617178899728"
"7 Strongly agree","2015","secondary school degree","Male","683","0.226479019113472","0.211339220368396","0.241618817858547"
"7 Strongly agree","2015","secondary school degree","Female","919","0.217192931350153","0.204807946627777","0.229577916072529"
"7 Strongly agree","2015","college entrance qualification","Male","658","0.188535867078357","0.17549352097767","0.201578213179044"
"7 Strongly agree","2015","college entrance qualification","Female","778","0.211614563719604","0.198525869850812","0.224703257588395"
"7 Strongly agree","2015","Other degree","Male","635","0.3248366462927","0.303473304807287","0.346199987778113"
"7 Strongly agree","2015","Other degree","Female","709","0.338800557451578","0.318756914617661","0.358844200285494"
"7 Strongly agree","2015","no degree/no degree yet","Male","106","0.243061173427204","0.201643312127168","0.28447903472724"
"7 Strongly agree","2015","no degree/no degree yet","Female","139","0.289559032965064","0.251054040418585","0.328064025511543"
"1 Strongly disagree","2016","lower secondary degree","Male","","","",""
"1 Strongly disagree","2016","lower secondary degree","Female","","","",""
"1 Strongly disagree","2016","secondary school degree","Male","","","",""
"1 Strongly disagree","2016","secondary school degree","Female","","","",""
"1 Strongly disagree","2016","college entrance qualification","Male","","","",""
"1 Strongly disagree","2016","college entrance qualification","Female","1","","",""
"1 Strongly disagree","2016","Other degree","Male","13","","",""
"1 Strongly disagree","2016","Other degree","Female","6","","",""
"1 Strongly disagree","2016","no degree/no degree yet","Male","12","","",""
"1 Strongly disagree","2016","no degree/no degree yet","Female","9","","",""
"2 on scale 1-7 ","2016","lower secondary degree","Male","2","","",""
"2 on scale 1-7 ","2016","lower secondary degree","Female","1","","",""
"2 on scale 1-7 ","2016","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2016","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2016","Other degree","Male","10","","",""
