"plh0206i06","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2008","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2008","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2008","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2008","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2008","higher education","Rural Area","","","","","6"
"7 Strongly agree","2008","higher education","Rural Area","","","","","7"
"7 Strongly agree","2008","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2008","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2008","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2008","higher education","Urban Area","","","","","7"
"7 Strongly agree","2008","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2008","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2008","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2008","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2008","in school","Urban Area","","","","","7"
"7 Strongly agree","2008","in school","Rural Area","","","","","7"
"7 Strongly agree","2008","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2008","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2008","general elemantary","Urban Area","","","","","7"
"1 Strongly disagree","2009","in school","Urban Area","","","","","1"
"1 Strongly disagree","2009","in school","Rural Area","","","","","1"
"1 Strongly disagree","2009","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2009","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2009","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2009","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2009","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2009","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2009","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2009","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2009","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2009","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2009","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2009","higher education","Rural Area","","","","","1"
"2 on scale 1-7 ","2009","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","higher education","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","general elemantary","Urban Area","","","","","2"
"3 on scale 1-7 ","2009","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","higher education","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","middle vocational","Rural Area","","","","","3"
"4 on scale 1-7","2009","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2009","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2009","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2009","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2009","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2009","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2009","higher education","Rural Area","","","","","4"
"4 on scale 1-7","2009","in school","Urban Area","","","","","4"
"4 on scale 1-7","2009","in school","Rural Area","","","","","4"
"4 on scale 1-7","2009","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2009","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2009","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2009","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2009","middle vocational","Urban Area","","","","","4"
"5 on scale 1-7","2009","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2009","higher education","Rural Area","","","","","5"
"5 on scale 1-7","2009","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2009","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2009","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2009","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2009","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2009","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2009","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2009","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2009","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2009","in school","Urban Area","","","","","5"
"5 on scale 1-7","2009","in school","Rural Area","","","","","5"
"5 on scale 1-7","2009","inadequately","Urban Area","","","","","5"
"6 on scale 1-7","2009","middle vocational","Urban Area","","","","","6"
"6 on scale 1-7","2009","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2009","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2009","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2009","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2009","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2009","in school","Urban Area","","","","","6"
"6 on scale 1-7","2009","in school","Rural Area","","","","","6"
"6 on scale 1-7","2009","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2009","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2009","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2009","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2009","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2009","higher vocational","Rural Area","","","","","6"
"7 Strongly agree","2009","higher education","Urban Area","","","","","7"
"7 Strongly agree","2009","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2009","higher education","Rural Area","","","","","7"
"7 Strongly agree","2009","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2009","general elemantary","Rural Area","","","","","7"
"7 Strongly agree","2009","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2009","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2009","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2009","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2009","in school","Urban Area","","","","","7"
"7 Strongly agree","2009","in school","Rural Area","","","","","7"
"7 Strongly agree","2009","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2009","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2009","general elemantary","Urban Area","","","","","7"
"1 Strongly disagree","2010","vocational + Abi","Rural Area","3","","","","1"
"1 Strongly disagree","2010","higher vocational","Urban Area","15","","","","1"
"1 Strongly disagree","2010","higher vocational","Rural Area","14","","","","1"
"1 Strongly disagree","2010","higher education","Urban Area","39","0.0183091615096484","0.0132726987454969","0.0233456242738","1"
"1 Strongly disagree","2010","higher education","Rural Area","13","","","","1"
"1 Strongly disagree","2010","in school","Urban Area","5","","","","1"
"1 Strongly disagree","2010","in school","Rural Area","1","","","","1"
"1 Strongly disagree","2010","inadequately","Urban Area","7","","","","1"
"1 Strongly disagree","2010","inadequately","Rural Area","2","","","","1"
"1 Strongly disagree","2010","general elemantary","Urban Area","45","0.0361035716713585","0.0250744858947356","0.0471326574479813","1"
"1 Strongly disagree","2010","general elemantary","Rural Area","19","","","","1"
"1 Strongly disagree","2010","middle vocational","Urban Area","153","0.0311310430738806","0.0264111297771043","0.035850956370657","1"
"1 Strongly disagree","2010","middle vocational","Rural Area","84","0.0276853442748234","0.0219125566115171","0.0334581319381297","1"
"1 Strongly disagree","2010","vocational + Abi","Urban Area","11","","","","1"
"2 on scale 1-7 ","2010","vocational + Abi","Rural Area","6","","","","2"
"2 on scale 1-7 ","2010","higher vocational","Rural Area","19","","","","2"
"2 on scale 1-7 ","2010","higher education","Urban Area","68","0.0214751523685465","0.0160293975226826","0.0269209072144103","2"
"2 on scale 1-7 ","2010","vocational + Abi","Urban Area","17","","","","2"
"2 on scale 1-7 ","2010","higher education","Rural Area","24","","","","2"
"2 on scale 1-7 ","2010","in school","Urban Area","8","","","","2"
"2 on scale 1-7 ","2010","in school","Rural Area","2","","","","2"
"2 on scale 1-7 ","2010","general elemantary","Rural Area","16","","","","2"
"2 on scale 1-7 ","2010","middle vocational","Urban Area","211","0.0391452264649854","0.0338744700607653","0.0444159828692055","2"
"2 on scale 1-7 ","2010","middle vocational","Rural Area","110","0.0341668281935964","0.0277752133922804","0.0405584429949124","2"
"2 on scale 1-7 ","2010","higher vocational","Urban Area","19","","","","2"
"2 on scale 1-7 ","2010","inadequately","Urban Area","5","","","","2"
"2 on scale 1-7 ","2010","inadequately","Rural Area","4","","","","2"
"2 on scale 1-7 ","2010","general elemantary","Urban Area","47","0.038349933882077","0.0269961640061411","0.0497037037580129","2"
"3 on scale 1-7 ","2010","vocational + Abi","Rural Area","22","","","","3"
"3 on scale 1-7 ","2010","higher vocational","Urban Area","62","0.0957746177224452","0.0750826809758232","0.116466554469067","3"
"3 on scale 1-7 ","2010","higher vocational","Rural Area","26","","","","3"
"3 on scale 1-7 ","2010","higher education","Urban Area","139","0.0600816031426161","0.0511543086437086","0.0690088976415237","3"
"3 on scale 1-7 ","2010","higher education","Rural Area","51","0.052593316604316","0.0394438607297811","0.065742772478851","3"
"3 on scale 1-7 ","2010","in school","Urban Area","16","","","","3"
"3 on scale 1-7 ","2010","in school","Rural Area","5","","","","3"
"3 on scale 1-7 ","2010","inadequately","Urban Area","8","","","","3"
"3 on scale 1-7 ","2010","inadequately","Rural Area","1","","","","3"
"3 on scale 1-7 ","2010","general elemantary","Urban Area","86","0.0779138388089397","0.0620670124884152","0.0937606651294641","3"
"3 on scale 1-7 ","2010","general elemantary","Rural Area","37","0.0480782632858853","0.029708471363706","0.0664480552080645","3"
"3 on scale 1-7 ","2010","middle vocational","Urban Area","334","0.0611511216051373","0.0546392665745943","0.0676629766356803","3"
"3 on scale 1-7 ","2010","middle vocational","Rural Area","221","0.0674448989225178","0.0586208276288018","0.0762689702162338","3"
"3 on scale 1-7 ","2010","vocational + Abi","Urban Area","47","0.0854522096368988","0.0646984609711523","0.106205958302645","3"
"4 on scale 1-7","2010","middle vocational","Rural Area","551","0.181113354533356","0.167563197296819","0.194663511769894","4"
"4 on scale 1-7","2010","vocational + Abi","Urban Area","122","0.19447649693068","0.165092939661001","0.223860054200358","4"
"4 on scale 1-7","2010","vocational + Abi","Rural Area","47","0.207368820122192","0.156706177200024","0.25803146304436","4"
"4 on scale 1-7","2010","higher vocational","Urban Area","100","0.135629365896876","0.11155446826187","0.159704263531882","4"
"4 on scale 1-7","2010","higher vocational","Rural Area","73","0.178215284363448","0.143908054968013","0.212522513758884","4"
"4 on scale 1-7","2010","higher education","Urban Area","324","0.123750372442788","0.111379759716479","0.136120985169097","4"
"4 on scale 1-7","2010","higher education","Rural Area","141","0.121737609162395","0.102475723190378","0.140999495134413","4"
"4 on scale 1-7","2010","in school","Urban Area","28","","","","4"
"4 on scale 1-7","2010","in school","Rural Area","12","","","","4"
"4 on scale 1-7","2010","inadequately","Urban Area","16","","","","4"
"4 on scale 1-7","2010","inadequately","Rural Area","9","","","","4"
"4 on scale 1-7","2010","general elemantary","Urban Area","197","0.193940600560172","0.170564765394","0.217316435726345","4"
"4 on scale 1-7","2010","general elemantary","Rural Area","114","0.229694437897807","0.193575415623709","0.265813460171905","4"
"4 on scale 1-7","2010","middle vocational","Urban Area","887","0.166238906983636","0.156120973637395","0.176356840329876","4"
"5 on scale 1-7","2010","higher education","Urban Area","687","0.250896319336686","0.234610030182797","0.267182608490575","5"
"5 on scale 1-7","2010","higher education","Rural Area","249","0.233996604729955","0.209056722069698","0.258936487390213","5"
"5 on scale 1-7","2010","vocational + Abi","Rural Area","63","0.286962622590527","0.230436479711473","0.343488765469581","5"
"5 on scale 1-7","2010","higher vocational","Urban Area","184","0.209505331047938","0.180890934361823","0.238119727734053","5"
"5 on scale 1-7","2010","higher vocational","Rural Area","115","0.224552018592306","0.187143633578227","0.261960403606385","5"
"5 on scale 1-7","2010","general elemantary","Rural Area","120","0.219238148019129","0.183712125681549","0.25476417035671","5"
"5 on scale 1-7","2010","middle vocational","Urban Area","1123","0.20952681632352","0.198466487420427","0.220587145226612","5"
"5 on scale 1-7","2010","middle vocational","Rural Area","761","0.230367427632747","0.215552161426271","0.245182693839223","5"
"5 on scale 1-7","2010","vocational + Abi","Urban Area","153","0.2154704929507","0.184947280053943","0.245993705847456","5"
"5 on scale 1-7","2010","inadequately","Rural Area","4","","","","5"
"5 on scale 1-7","2010","general elemantary","Urban Area","248","0.217213720374571","0.192834799694631","0.241592641054511","5"
"5 on scale 1-7","2010","in school","Urban Area","58","0.264970643503878","0.203808272075124","0.326133014932631","5"
"5 on scale 1-7","2010","in school","Rural Area","20","","","","5"
"5 on scale 1-7","2010","inadequately","Urban Area","20","","","","5"
"6 on scale 1-7","2010","higher education","Urban Area","892","0.312115613165466","0.294708790544201","0.329522435786731","6"
"6 on scale 1-7","2010","higher education","Rural Area","394","0.352253077071131","0.324114355796218","0.380391798346044","6"
"6 on scale 1-7","2010","in school","Urban Area","55","0.283259938141951","0.220813666904558","0.345706209379344","6"
"6 on scale 1-7","2010","in school","Rural Area","20","","","","6"
"6 on scale 1-7","2010","inadequately","Urban Area","21","","","","6"
"6 on scale 1-7","2010","inadequately","Rural Area","6","","","","6"
"6 on scale 1-7","2010","general elemantary","Urban Area","215","0.19080473434112","0.167573596343413","0.214035872338828","6"
"6 on scale 1-7","2010","general elemantary","Rural Area","116","0.24223418404537","0.205445483361126","0.279022884729614","6"
"6 on scale 1-7","2010","middle vocational","Urban Area","1395","0.266615766732135","0.254598287981277","0.278633245482994","6"
"6 on scale 1-7","2010","middle vocational","Rural Area","783","0.241624987186541","0.226563421059821","0.256686553313262","6"
"6 on scale 1-7","2010","vocational + Abi","Urban Area","224","0.309327748682126","0.275013290462192","0.34364220690206","6"
"6 on scale 1-7","2010","vocational + Abi","Rural Area","74","0.239781032252015","0.18642822189319","0.293133842610841","6"
"6 on scale 1-7","2010","higher vocational","Urban Area","238","0.281912309519148","0.250276180181363","0.313548438856933","6"
"6 on scale 1-7","2010","higher vocational","Rural Area","144","0.266343570738274","0.226715619903778","0.305971521572769","6"
"7 Strongly agree","2010","middle vocational","Urban Area","1098","0.226191118816706","0.214821149479685","0.237561088153727","7"
"7 Strongly agree","2010","middle vocational","Rural Area","593","0.217597159256417","0.203079418959089","0.232114899553746","7"
"7 Strongly agree","2010","vocational + Abi","Urban Area","123","0.159810168044289","0.132606803792418","0.18701353229616","7"
"7 Strongly agree","2010","vocational + Abi","Rural Area","31","0.161539676661717","0.115549889443613","0.20752946387982","7"
"7 Strongly agree","2010","higher vocational","Urban Area","159","0.239470847303506","0.209463898306435","0.269477796300576","7"
"7 Strongly agree","2010","higher vocational","Rural Area","87","0.223335639058796","0.185999462032703","0.260671816084888","7"
"7 Strongly agree","2010","higher education","Urban Area","573","0.21337177803425","0.197981116746177","0.228762439322322","7"
"7 Strongly agree","2010","higher education","Rural Area","235","0.205319503332354","0.181524506004417","0.22911450066029","7"
"7 Strongly agree","2010","general elemantary","Rural Area","99","0.19518784933961","0.1611546418835","0.229221056795719","7"
"7 Strongly agree","2010","in school","Urban Area","30","0.211190838560607","0.154624690820829","0.267756986300385","7"
"7 Strongly agree","2010","in school","Rural Area","7","","","","7"
"7 Strongly agree","2010","inadequately","Urban Area","27","","","","7"
"7 Strongly agree","2010","inadequately","Rural Area","5","","","","7"
"7 Strongly agree","2010","general elemantary","Urban Area","261","0.245673600361761","0.2202224073968","0.271124793326723","7"
"1 Strongly disagree","2011","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2011","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2011","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2011","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2011","higher education","Rural Area","","","","","1"
"1 Strongly disagree","2011","in school","Urban Area","","","","","1"
"1 Strongly disagree","2011","in school","Rural Area","","","","","1"
"1 Strongly disagree","2011","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2011","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2011","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2011","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2011","general elemantary","Rural Area","","","","","1"
"1 Strongly disagree","2011","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2011","middle vocational","Urban Area","","","","","1"
"2 on scale 1-7 ","2011","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","higher education","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","general elemantary","Urban Area","","","","","2"
"3 on scale 1-7 ","2011","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","higher education","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","middle vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","vocational + Abi","Urban Area","","","","","3"
"4 on scale 1-7","2011","higher education","Rural Area","","","","","4"
"4 on scale 1-7","2011","in school","Urban Area","","","","","4"
"4 on scale 1-7","2011","in school","Rural Area","","","","","4"
"4 on scale 1-7","2011","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2011","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2011","middle vocational","Urban Area","","","","","4"
"4 on scale 1-7","2011","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2011","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2011","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2011","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2011","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2011","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2011","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2011","general elemantary","Rural Area","","","","","4"
"5 on scale 1-7","2011","higher vocational","Rural Area","","","","","5"
"5 on scale 1-7","2011","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2011","higher education","Rural Area","","","","","5"
"5 on scale 1-7","2011","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2011","higher vocational","Urban Area","","","","","5"
"5 on scale 1-7","2011","in school","Urban Area","","","","","5"
"5 on scale 1-7","2011","in school","Rural Area","","","","","5"
"5 on scale 1-7","2011","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2011","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2011","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2011","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2011","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2011","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2011","vocational + Abi","Urban Area","","","","","5"
"6 on scale 1-7","2011","in school","Urban Area","","","","","6"
"6 on scale 1-7","2011","in school","Rural Area","","","","","6"
"6 on scale 1-7","2011","inadequately","Urban Area","","","","","6"
"6 on scale 1-7","2011","inadequately","Rural Area","","","","","6"
"6 on scale 1-7","2011","higher vocational","Rural Area","","","","","6"
"6 on scale 1-7","2011","higher education","Urban Area","","","","","6"
"6 on scale 1-7","2011","higher education","Rural Area","","","","","6"
"6 on scale 1-7","2011","higher vocational","Urban Area","","","","","6"
"6 on scale 1-7","2011","general elemantary","Urban Area","","","","","6"
"6 on scale 1-7","2011","middle vocational","Rural Area","","","","","6"
"6 on scale 1-7","2011","vocational + Abi","Urban Area","","","","","6"
"6 on scale 1-7","2011","vocational + Abi","Rural Area","","","","","6"
"6 on scale 1-7","2011","general elemantary","Rural Area","","","","","6"
"6 on scale 1-7","2011","middle vocational","Urban Area","","","","","6"
"7 Strongly agree","2011","in school","Urban Area","","","","","7"
"7 Strongly agree","2011","in school","Rural Area","","","","","7"
"7 Strongly agree","2011","middle vocational","Urban Area","","","","","7"
"7 Strongly agree","2011","middle vocational","Rural Area","","","","","7"
"7 Strongly agree","2011","vocational + Abi","Urban Area","","","","","7"
"7 Strongly agree","2011","vocational + Abi","Rural Area","","","","","7"
"7 Strongly agree","2011","higher vocational","Urban Area","","","","","7"
"7 Strongly agree","2011","higher vocational","Rural Area","","","","","7"
"7 Strongly agree","2011","higher education","Urban Area","","","","","7"
"7 Strongly agree","2011","higher education","Rural Area","","","","","7"
"7 Strongly agree","2011","inadequately","Urban Area","","","","","7"
"7 Strongly agree","2011","inadequately","Rural Area","","","","","7"
"7 Strongly agree","2011","general elemantary","Urban Area","","","","","7"
"7 Strongly agree","2011","general elemantary","Rural Area","","","","","7"
"1 Strongly disagree","2012","in school","Rural Area","","","","","1"
"1 Strongly disagree","2012","inadequately","Urban Area","","","","","1"
"1 Strongly disagree","2012","inadequately","Rural Area","","","","","1"
"1 Strongly disagree","2012","vocational + Abi","Rural Area","","","","","1"
"1 Strongly disagree","2012","higher vocational","Urban Area","","","","","1"
"1 Strongly disagree","2012","higher vocational","Rural Area","","","","","1"
"1 Strongly disagree","2012","higher education","Urban Area","","","","","1"
"1 Strongly disagree","2012","higher education","Rural Area","","","","","1"
"1 Strongly disagree","2012","middle vocational","Urban Area","","","","","1"
"1 Strongly disagree","2012","in school","Urban Area","","","","","1"
"1 Strongly disagree","2012","vocational + Abi","Urban Area","","","","","1"
"1 Strongly disagree","2012","middle vocational","Rural Area","","","","","1"
"1 Strongly disagree","2012","general elemantary","Urban Area","","","","","1"
"1 Strongly disagree","2012","general elemantary","Rural Area","","","","","1"
"2 on scale 1-7 ","2012","in school","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","in school","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","inadequately","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","inadequately","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","general elemantary","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","general elemantary","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","middle vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","middle vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","vocational + Abi","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","vocational + Abi","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","higher vocational","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","higher vocational","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","higher education","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","higher education","Rural Area","","","","","2"
"3 on scale 1-7 ","2012","inadequately","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","inadequately","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","vocational + Abi","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","higher vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","higher vocational","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","higher education","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","higher education","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","general elemantary","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","general elemantary","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","in school","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","in school","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","vocational + Abi","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","middle vocational","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","middle vocational","Rural Area","","","","","3"
"4 on scale 1-7","2012","in school","Urban Area","","","","","4"
"4 on scale 1-7","2012","in school","Rural Area","","","","","4"
"4 on scale 1-7","2012","inadequately","Urban Area","","","","","4"
"4 on scale 1-7","2012","inadequately","Rural Area","","","","","4"
"4 on scale 1-7","2012","general elemantary","Urban Area","","","","","4"
"4 on scale 1-7","2012","general elemantary","Rural Area","","","","","4"
"4 on scale 1-7","2012","middle vocational","Urban Area","","","","","4"
"4 on scale 1-7","2012","middle vocational","Rural Area","","","","","4"
"4 on scale 1-7","2012","vocational + Abi","Urban Area","","","","","4"
"4 on scale 1-7","2012","vocational + Abi","Rural Area","","","","","4"
"4 on scale 1-7","2012","higher vocational","Urban Area","","","","","4"
"4 on scale 1-7","2012","higher vocational","Rural Area","","","","","4"
"4 on scale 1-7","2012","higher education","Urban Area","","","","","4"
"4 on scale 1-7","2012","higher education","Rural Area","","","","","4"
"5 on scale 1-7","2012","middle vocational","Urban Area","","","","","5"
"5 on scale 1-7","2012","middle vocational","Rural Area","","","","","5"
"5 on scale 1-7","2012","general elemantary","Rural Area","","","","","5"
"5 on scale 1-7","2012","higher education","Urban Area","","","","","5"
"5 on scale 1-7","2012","higher education","Rural Area","","","","","5"
"5 on scale 1-7","2012","vocational + Abi","Urban Area","","","","","5"
"5 on scale 1-7","2012","vocational + Abi","Rural Area","","","","","5"
"5 on scale 1-7","2012","in school","Urban Area","","","","","5"
"5 on scale 1-7","2012","in school","Rural Area","","","","","5"
"5 on scale 1-7","2012","inadequately","Urban Area","","","","","5"
"5 on scale 1-7","2012","inadequately","Rural Area","","","","","5"
"5 on scale 1-7","2012","general elemantary","Urban Area","","","","","5"
"5 on scale 1-7","2012","higher vocational","Urban Area","","","","","5"
