"plh0206i06","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2010","(1c) basic vocational qualification","719","0.164519235947962","0.153500546151668","0.175537925744257"
"4 on scale 1-7","2010","(2b) intermediate general qualification","73","0.210198805529777","0.170467629202995","0.249929981856559"
"4 on scale 1-7","2010","(2a) intermediate vocational","712","0.173763457697696","0.162126959398977","0.185399955996415"
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","102","0.170336868580182","0.14143694875747","0.199236788402895"
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","219","0.185851921185449","0.164416202105657","0.207287640265241"
"4 on scale 1-7","2010","(3a) lower tertiary education","173","0.129612714975349","0.112620976393508","0.146604453557191"
"4 on scale 1-7","2010","(3b) higher tertiary education","292","0.118776236319445","0.105634144931058","0.131918327707831"
"5 on scale 1-7","2010","(0) in school","78","0.271346762308668","0.21811100145098","0.324582523166356"
"5 on scale 1-7","2010","(1a) inadequately completed","29","","",""
"5 on scale 1-7","2010","(1b) general elementary school","274","0.213651863473216","0.190865590268472","0.23643813667796"
"5 on scale 1-7","2010","(1c) basic vocational qualification","955","0.214799593883916","0.202593959042832","0.227005228725"
"5 on scale 1-7","2010","(2b) intermediate general qualification","99","0.227252419181551","0.186389396087651","0.26811544227545"
"5 on scale 1-7","2010","(2a) intermediate vocational","943","0.210077313047648","0.19756686808743","0.222587758007867"
"5 on scale 1-7","2010","(2c_gen) general maturity certificate","170","0.260503152129373","0.226761521442434","0.294244782816312"
"5 on scale 1-7","2010","(2c_voc) vocational maturity certificate","298","0.230010548737125","0.206819569182171","0.25320152829208"
"5 on scale 1-7","2010","(3a) lower tertiary education","385","0.245300224575515","0.22353346259986","0.26706698655117"
"5 on scale 1-7","2010","(3b) higher tertiary education","551","0.247567034107278","0.230034813880192","0.265099254334363"
"6 on scale 1-7","2010","(0) in school","75","0.28437736338427","0.230367852965921","0.338386873802619"
"6 on scale 1-7","2010","(1a) inadequately completed","26","","",""
"6 on scale 1-7","2010","(1b) general elementary school","244","0.195616048771151","0.173564125816881","0.21766797172542"
"6 on scale 1-7","2010","(1c) basic vocational qualification","1083","0.233178534790972","0.220611153190026","0.245745916391918"
"6 on scale 1-7","2010","(2b) intermediate general qualification","94","0.252511970523737","0.210147623679387","0.294876317368087"
"6 on scale 1-7","2010","(2a) intermediate vocational","1134","0.282652085469764","0.268823368022465","0.296480802917064"
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","206","0.29820496267989","0.263036450763338","0.333373474596441"
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","392","0.297624490376385","0.272429056542973","0.322819924209798"
"6 on scale 1-7","2010","(3a) lower tertiary education","496","0.334806685606601","0.310932490235092","0.35868088097811"
"6 on scale 1-7","2010","(3b) higher tertiary education","790","0.313432001492957","0.294588133665676","0.332275869320237"
"7 Strongly agree","2010","(0) in school","37","0.170465025036589","0.125443967936739","0.215486082136439"
"7 Strongly agree","2010","(1a) inadequately completed","35","0.255513520099941","0.183777171202111","0.327249868997771"
"7 Strongly agree","2010","(1b) general elementary school","283","0.239613435451308","0.215884113597822","0.263342757304795"
"7 Strongly agree","2010","(1c) basic vocational qualification","982","0.252139895761494","0.239234112880503","0.265045678642485"
"7 Strongly agree","2010","(2b) intermediate general qualification","81","0.192558527513132","0.154108707363786","0.231008347662478"
"7 Strongly agree","2010","(2a) intermediate vocational","743","0.198468256947373","0.186219365751341","0.210717148143405"
"7 Strongly agree","2010","(2c_gen) general maturity certificate","119","0.199553286664929","0.168828627908399","0.230277945421459"
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","218","0.172437953640107","0.15162088659879","0.193255020681424"
"7 Strongly agree","2010","(3a) lower tertiary education","301","0.18199992039811","0.162480360708772","0.201519480087447"
"7 Strongly agree","2010","(3b) higher tertiary education","507","0.231911947892396","0.214767493459626","0.249056402325165"
"1 Strongly disagree","2011","(0) in school","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2011","(0) in school","","","",""
"2 on scale 1-7 ","2011","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2011","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2011","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2011","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2011","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2011","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2011","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2011","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2011","(0) in school","","","",""
"3 on scale 1-7 ","2011","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2011","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2011","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2011","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2011","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2011","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2011","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2011","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2011","(0) in school","","","",""
"4 on scale 1-7","2011","(1a) inadequately completed","","","",""
"4 on scale 1-7","2011","(1b) general elementary school","","","",""
"4 on scale 1-7","2011","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2011","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2011","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2011","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2011","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2011","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2011","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2011","(0) in school","","","",""
"5 on scale 1-7","2011","(1a) inadequately completed","","","",""
"5 on scale 1-7","2011","(1b) general elementary school","","","",""
"5 on scale 1-7","2011","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2011","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2011","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2011","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2011","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2011","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2011","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2011","(0) in school","","","",""
"6 on scale 1-7","2011","(1a) inadequately completed","","","",""
"6 on scale 1-7","2011","(1b) general elementary school","","","",""
"6 on scale 1-7","2011","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2011","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2011","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2011","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2011","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2011","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2011","(3b) higher tertiary education","","","",""
"7 Strongly agree","2011","(0) in school","","","",""
"7 Strongly agree","2011","(1a) inadequately completed","","","",""
"7 Strongly agree","2011","(1b) general elementary school","","","",""
"7 Strongly agree","2011","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2011","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2011","(2a) intermediate vocational","","","",""
"7 Strongly agree","2011","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2011","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2011","(3a) lower tertiary education","","","",""
"7 Strongly agree","2011","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2012","(0) in school","","","",""
"1 Strongly disagree","2012","(1a) inadequately completed","","","",""
"1 Strongly disagree","2012","(1b) general elementary school","","","",""
"1 Strongly disagree","2012","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2012","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2012","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2012","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2012","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2012","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2012","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2012","(0) in school","","","",""
"2 on scale 1-7 ","2012","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2012","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2012","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2012","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2012","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2012","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2012","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2012","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2012","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2012","(0) in school","","","",""
"3 on scale 1-7 ","2012","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2012","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2012","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2012","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2012","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2012","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2012","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2012","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2012","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2012","(0) in school","","","",""
"4 on scale 1-7","2012","(1a) inadequately completed","","","",""
"4 on scale 1-7","2012","(1b) general elementary school","","","",""
"4 on scale 1-7","2012","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2012","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2012","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2012","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2012","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2012","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2012","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2012","(0) in school","","","",""
"5 on scale 1-7","2012","(1a) inadequately completed","","","",""
"5 on scale 1-7","2012","(1b) general elementary school","","","",""
"5 on scale 1-7","2012","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2012","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2012","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2012","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2012","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2012","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2012","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2012","(0) in school","","","",""
"6 on scale 1-7","2012","(1a) inadequately completed","","","",""
"6 on scale 1-7","2012","(1b) general elementary school","","","",""
"6 on scale 1-7","2012","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2012","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2012","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2012","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2012","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2012","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2012","(3b) higher tertiary education","","","",""
"7 Strongly agree","2012","(0) in school","","","",""
"7 Strongly agree","2012","(1a) inadequately completed","","","",""
"7 Strongly agree","2012","(1b) general elementary school","","","",""
"7 Strongly agree","2012","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2012","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2012","(2a) intermediate vocational","","","",""
"7 Strongly agree","2012","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2012","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2012","(3a) lower tertiary education","","","",""
"7 Strongly agree","2012","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2013","(0) in school","","","",""
"1 Strongly disagree","2013","(1a) inadequately completed","","","",""
"1 Strongly disagree","2013","(1b) general elementary school","","","",""
"1 Strongly disagree","2013","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2013","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2013","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2013","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2013","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2013","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2013","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2013","(0) in school","","","",""
"2 on scale 1-7 ","2013","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2013","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2013","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2013","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2013","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2013","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2013","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2013","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2013","(0) in school","","","",""
"3 on scale 1-7 ","2013","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2013","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2013","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2013","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2013","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2013","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2013","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2013","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2013","(0) in school","","","",""
"4 on scale 1-7","2013","(1a) inadequately completed","","","",""
"4 on scale 1-7","2013","(1b) general elementary school","","","",""
"4 on scale 1-7","2013","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2013","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2013","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2013","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2013","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2013","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2013","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2013","(0) in school","","","",""
"5 on scale 1-7","2013","(1a) inadequately completed","","","",""
"5 on scale 1-7","2013","(1b) general elementary school","","","",""
"5 on scale 1-7","2013","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2013","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2013","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2013","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2013","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2013","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2013","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2013","(0) in school","","","",""
"6 on scale 1-7","2013","(1a) inadequately completed","","","",""
"6 on scale 1-7","2013","(1b) general elementary school","","","",""
"6 on scale 1-7","2013","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2013","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2013","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2013","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2013","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2013","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2013","(3b) higher tertiary education","","","",""
"7 Strongly agree","2013","(0) in school","","","",""
"7 Strongly agree","2013","(1a) inadequately completed","","","",""
"7 Strongly agree","2013","(1b) general elementary school","","","",""
"7 Strongly agree","2013","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2013","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2013","(2a) intermediate vocational","","","",""
"7 Strongly agree","2013","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2013","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2013","(3a) lower tertiary education","","","",""
"7 Strongly agree","2013","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2014","(0) in school","","","",""
"1 Strongly disagree","2014","(1a) inadequately completed","","","",""
"1 Strongly disagree","2014","(1b) general elementary school","","","",""
"1 Strongly disagree","2014","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2014","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2014","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2014","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2014","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2014","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2014","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2014","(0) in school","","","",""
"2 on scale 1-7 ","2014","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2014","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2014","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2014","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2014","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2014","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2014","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2014","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2014","(0) in school","","","",""
"3 on scale 1-7 ","2014","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2014","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2014","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2014","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2014","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2014","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2014","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2014","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2014","(0) in school","","","",""
"4 on scale 1-7","2014","(1a) inadequately completed","","","",""
"4 on scale 1-7","2014","(1b) general elementary school","","","",""
"4 on scale 1-7","2014","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2014","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2014","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2014","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2014","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2014","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2014","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2014","(0) in school","","","",""
"5 on scale 1-7","2014","(1a) inadequately completed","","","",""
"5 on scale 1-7","2014","(1b) general elementary school","","","",""
"5 on scale 1-7","2014","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2014","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2014","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2014","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2014","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2014","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2014","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2014","(0) in school","","","",""
"6 on scale 1-7","2014","(1a) inadequately completed","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","","","",""
"7 Strongly agree","2014","(0) in school","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","","","",""
"7 Strongly agree","2014","(1b) general elementary school","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2015","(0) in school","6","","",""
"1 Strongly disagree","2015","(1a) inadequately completed","34","0.057399075523627","0.0381340114829042","0.0766641395643498"
"1 Strongly disagree","2015","(1b) general elementary school","125","0.0497759608594396","0.0407169221487953","0.058834999570084"
"1 Strongly disagree","2015","(1c) basic vocational qualification","197","0.038766549125329","0.033691141800167","0.0438419564504911"
"1 Strongly disagree","2015","(2b) intermediate general qualification","23","","",""
"1 Strongly disagree","2015","(2a) intermediate vocational","120","0.0213833928294307","0.0176585886708501","0.0251081969880113"
"1 Strongly disagree","2015","(2c_gen) general maturity certificate","31","0.0163141406479777","0.00999329124420891","0.0226349900517465"
"1 Strongly disagree","2015","(2c_voc) vocational maturity certificate","54","0.0188307766931021","0.0135918791395253","0.024069674246679"
"1 Strongly disagree","2015","(3a) lower tertiary education","28","","",""
"1 Strongly disagree","2015","(3b) higher tertiary education","41","0.00759213305732349","0.00504209713465704","0.01014216897999"
"2 on scale 1-7 ","2015","(0) in school","13","","",""
"2 on scale 1-7 ","2015","(1a) inadequately completed","28","","",""
"2 on scale 1-7 ","2015","(1b) general elementary school","93","0.037228328229048","0.0293423113639169","0.045114345094179"
"2 on scale 1-7 ","2015","(1c) basic vocational qualification","197","0.0325494859525169","0.027883812499255","0.0372151594057788"
"2 on scale 1-7 ","2015","(2b) intermediate general qualification","29","","",""
"2 on scale 1-7 ","2015","(2a) intermediate vocational","210","0.0386375607974806","0.0336749836494691","0.043600137945492"
"2 on scale 1-7 ","2015","(2c_gen) general maturity certificate","33","0.0279848933265053","0.0197555825574773","0.0362142040955333"
"2 on scale 1-7 ","2015","(2c_voc) vocational maturity certificate","78","0.0303143889591504","0.0237063329446295","0.0369224449736714"
"2 on scale 1-7 ","2015","(3a) lower tertiary education","51","0.0322908431620567","0.0244509690832189","0.0401307172408945"
"2 on scale 1-7 ","2015","(3b) higher tertiary education","91","0.0243579783425502","0.0198291572705409","0.0288867994145595"
"3 on scale 1-7 ","2015","(0) in school","23","","",""
"3 on scale 1-7 ","2015","(1a) inadequately completed","38","0.0513274362157861","0.0330511885838227","0.0696036838477495"
"3 on scale 1-7 ","2015","(1b) general elementary school","135","0.0719225098223583","0.0611607370117276","0.0826842826329889"
"3 on scale 1-7 ","2015","(1c) basic vocational qualification","342","0.0637469649866732","0.0573237232294097","0.0701702067439366"
"3 on scale 1-7 ","2015","(2b) intermediate general qualification","44","0.0491830470628253","0.0338690034309524","0.0644970906946983"
"3 on scale 1-7 ","2015","(2a) intermediate vocational","352","0.0597326253861281","0.0536303706813056","0.0658348800909506"
"3 on scale 1-7 ","2015","(2c_gen) general maturity certificate","69","0.0382296720098772","0.0286621140649589","0.0477972299547955"
"3 on scale 1-7 ","2015","(2c_voc) vocational maturity certificate","117","0.0438805547295163","0.0359860305222622","0.0517750789367703"
"3 on scale 1-7 ","2015","(3a) lower tertiary education","87","0.0398977756352781","0.0312175692926669","0.0485779819778893"
"3 on scale 1-7 ","2015","(3b) higher tertiary education","166","0.0355642946784559","0.0301234912671651","0.0410050980897468"
"4 on scale 1-7","2015","(0) in school","68","0.18291660815899","0.143943777320845","0.221889438997135"
"4 on scale 1-7","2015","(1a) inadequately completed","88","0.144318180607424","0.115212969583695","0.173423391631154"
"4 on scale 1-7","2015","(1b) general elementary school","350","0.161066070600685","0.145754307748554","0.176377833452817"
"4 on scale 1-7","2015","(1c) basic vocational qualification","855","0.15817263553446","0.148578516828894","0.167766754240026"
"4 on scale 1-7","2015","(2b) intermediate general qualification","120","0.157468174418174","0.131673903324409","0.183262445511938"
"4 on scale 1-7","2015","(2a) intermediate vocational","965","0.164714527777194","0.155163672543601","0.174265383010788"
"4 on scale 1-7","2015","(2c_gen) general maturity certificate","207","0.117073418435804","0.101031490031241","0.133115346840367"
"4 on scale 1-7","2015","(2c_voc) vocational maturity certificate","399","0.154008405385032","0.140096421469366","0.167920389300697"
"4 on scale 1-7","2015","(3a) lower tertiary education","244","0.117963051207204","0.10365721141432","0.132268891000089"
"4 on scale 1-7","2015","(3b) higher tertiary education","517","0.104232465695538","0.095255729580135","0.113209201810941"
"5 on scale 1-7","2015","(0) in school","86","0.215539909746202","0.174087339282247","0.256992480210156"
"5 on scale 1-7","2015","(1a) inadequately completed","108","0.229804514071001","0.194960045952826","0.264648982189175"
"5 on scale 1-7","2015","(1b) general elementary school","400","0.18885252591516","0.172549410924251","0.205155640906069"
"5 on scale 1-7","2015","(1c) basic vocational qualification","1129","0.199151732097178","0.188651592887783","0.209651871306572"
"5 on scale 1-7","2015","(2b) intermediate general qualification","165","0.216249755461509","0.187095606840028","0.245403904082989"
"5 on scale 1-7","2015","(2a) intermediate vocational","1286","0.223963853398668","0.213229181216221","0.234698525581115"
"5 on scale 1-7","2015","(2c_gen) general maturity certificate","365","0.270902276802238","0.248727241160165","0.293077312444312"
"5 on scale 1-7","2015","(2c_voc) vocational maturity certificate","579","0.2287210045239","0.212533026440783","0.244908982607017"
"5 on scale 1-7","2015","(3a) lower tertiary education","512","0.272199405450399","0.252459423168436","0.291939387732361"
"5 on scale 1-7","2015","(3b) higher tertiary education","989","0.237252898217933","0.224755622825723","0.249750173610144"
"6 on scale 1-7","2015","(0) in school","106","0.289087389280798","0.243386476560785","0.33478830200081"
"6 on scale 1-7","2015","(1a) inadequately completed","96","0.147571619728862","0.118196175037123","0.1769470644206"
"6 on scale 1-7","2015","(1b) general elementary school","478","0.218365745647982","0.201156836925592","0.235574654370373"
"6 on scale 1-7","2015","(1c) basic vocational qualification","1445","0.257950015467499","0.246446985480741","0.269453045454258"
"6 on scale 1-7","2015","(2b) intermediate general qualification","195","0.283717139507028","0.251793031450567","0.315641247563488"
"6 on scale 1-7","2015","(2a) intermediate vocational","1591","0.272227071390667","0.260766073052933","0.283688069728401"
"6 on scale 1-7","2015","(2c_gen) general maturity certificate","432","0.308214113510694","0.285174391348383","0.331253835673004"
"6 on scale 1-7","2015","(2c_voc) vocational maturity certificate","725","0.30314801375501","0.285433409060224","0.320862618449796"
"6 on scale 1-7","2015","(3a) lower tertiary education","646","0.305733524190715","0.285300549453666","0.326166498927763"
"6 on scale 1-7","2015","(3b) higher tertiary education","1582","0.369862164721021","0.355679526467289","0.384044802974754"
"7 Strongly agree","2015","(0) in school","76","0.170743170474038","0.13281006572596","0.208676275222115"
