"plh0206i06","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2008","(1b) general elementary school","West Germany","","","",""
"6 on scale 1-7","2008","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","West Germany","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","West Germany","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2008","(0) in school","West Germany","","","",""
"7 Strongly agree","2008","(0) in school","East Germany","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","West Germany","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2008","(1b) general elementary school","West Germany","","","",""
"7 Strongly agree","2008","(1b) general elementary school","East Germany","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","West Germany","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","East Germany","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","West Germany","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","East Germany","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","West Germany","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","West Germany","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","East Germany","","","",""
"1 Strongly disagree","2009","(0) in school","West Germany","","","",""
"1 Strongly disagree","2009","(0) in school","East Germany","","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2009","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2009","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2009","(1c) basic vocational qualification","West Germany","","","",""
"1 Strongly disagree","2009","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2009","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2009","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2009","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2009","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","West Germany","","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2009","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2009","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2009","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2009","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2009","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2009","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2009","(1b) general elementary school","West Germany","","","",""
"3 on scale 1-7 ","2009","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","East Germany","","","",""
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2009","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2009","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2009","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2009","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2009","(3b) higher tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2009","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2009","(0) in school","West Germany","","","",""
"4 on scale 1-7","2009","(0) in school","East Germany","","","",""
"4 on scale 1-7","2009","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2009","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2009","(1b) general elementary school","West Germany","","","",""
"4 on scale 1-7","2009","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2009","(1c) basic vocational qualification","West Germany","","","",""
"4 on scale 1-7","2009","(1c) basic vocational qualification","East Germany","","","",""
"4 on scale 1-7","2009","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2009","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2009","(2a) intermediate vocational","West Germany","","","",""
"4 on scale 1-7","2009","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2009","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2009","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2009","(3b) higher tertiary education","West Germany","","","",""
"4 on scale 1-7","2009","(3b) higher tertiary education","East Germany","","","",""
"5 on scale 1-7","2009","(0) in school","West Germany","","","",""
"5 on scale 1-7","2009","(0) in school","East Germany","","","",""
"5 on scale 1-7","2009","(1a) inadequately completed","West Germany","","","",""
"5 on scale 1-7","2009","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2009","(1b) general elementary school","West Germany","","","",""
"5 on scale 1-7","2009","(1b) general elementary school","East Germany","","","",""
"5 on scale 1-7","2009","(1c) basic vocational qualification","West Germany","","","",""
"5 on scale 1-7","2009","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2009","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2009","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2009","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2009","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2009","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2009","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2009","(3b) higher tertiary education","West Germany","","","",""
"5 on scale 1-7","2009","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2009","(0) in school","West Germany","","","",""
"6 on scale 1-7","2009","(0) in school","East Germany","","","",""
"6 on scale 1-7","2009","(1a) inadequately completed","West Germany","","","",""
"6 on scale 1-7","2009","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2009","(1b) general elementary school","West Germany","","","",""
"6 on scale 1-7","2009","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2009","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2009","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2009","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2009","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2009","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2009","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2009","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2009","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2009","(3b) higher tertiary education","West Germany","","","",""
"6 on scale 1-7","2009","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2009","(0) in school","West Germany","","","",""
"7 Strongly agree","2009","(0) in school","East Germany","","","",""
"7 Strongly agree","2009","(1a) inadequately completed","West Germany","","","",""
"7 Strongly agree","2009","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2009","(1b) general elementary school","West Germany","","","",""
"7 Strongly agree","2009","(1b) general elementary school","East Germany","","","",""
"7 Strongly agree","2009","(1c) basic vocational qualification","West Germany","","","",""
"7 Strongly agree","2009","(1c) basic vocational qualification","East Germany","","","",""
"7 Strongly agree","2009","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2009","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2009","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2009","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2009","(2c_gen) general maturity certificate","West Germany","","","",""
"7 Strongly agree","2009","(2c_gen) general maturity certificate","East Germany","","","",""
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","West Germany","","","",""
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2009","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2009","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2009","(3b) higher tertiary education","West Germany","","","",""
"7 Strongly agree","2009","(3b) higher tertiary education","East Germany","","","",""
"1 Strongly disagree","2010","(0) in school","West Germany","","","",""
"1 Strongly disagree","2010","(0) in school","East Germany","","","",""
"1 Strongly disagree","2010","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2010","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2010","(1b) general elementary school","West Germany","54","0.0463978823628423","0.0339787865717623","0.0588169781539223"
"1 Strongly disagree","2010","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2010","(1c) basic vocational qualification","West Germany","121","0.0343833406427864","0.028349352780368","0.0404173285052049"
"1 Strongly disagree","2010","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2010","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2010","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2010","(2a) intermediate vocational","West Germany","59","0.025851192394827","0.0197793691948294","0.0319230155948246"
"1 Strongly disagree","2010","(2a) intermediate vocational","East Germany","35","0.0288985375802639","0.0202730404462002","0.0375240347143275"
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2010","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2010","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2010","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2010","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2010","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2010","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2010","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2010","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2010","(1b) general elementary school","West Germany","38","0.0315030983104053","0.0211901451358942","0.0418160514849165"
"2 on scale 1-7 ","2010","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2010","(1c) basic vocational qualification","West Germany","131","0.0391893807898298","0.0327635228473826","0.045615238732277"
"2 on scale 1-7 ","2010","(1c) basic vocational qualification","East Germany","32","0.0311637719817793","0.0194549526834191","0.0428725912801396"
"2 on scale 1-7 ","2010","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2010","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2010","(2a) intermediate vocational","West Germany","118","0.0393437936142332","0.0319052435773654","0.0467823436511011"
"2 on scale 1-7 ","2010","(2a) intermediate vocational","East Germany","50","0.0348073782535464","0.025369887234541","0.0442448692725517"
"2 on scale 1-7 ","2010","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2010","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2010","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2010","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2010","(3b) higher tertiary education","West Germany","35","0.0197836011934823","0.0132924665597945","0.0262747358271702"
"2 on scale 1-7 ","2010","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2010","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2010","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2010","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2010","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2010","(1b) general elementary school","West Germany","86","0.0709430687174014","0.0557853639864002","0.0861007734484026"
"3 on scale 1-7 ","2010","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2010","(1c) basic vocational qualification","West Germany","237","0.0596336901661014","0.0517917703853678","0.0674756099468349"
"3 on scale 1-7 ","2010","(1c) basic vocational qualification","East Germany","61","0.0880903860247159","0.068991718729224","0.107189053320208"
"3 on scale 1-7 ","2010","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2010","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2010","(2a) intermediate vocational","West Germany","184","0.0739819432377701","0.063967224181089","0.0839966622944511"
"3 on scale 1-7 ","2010","(2a) intermediate vocational","East Germany","95","0.0614301371383056","0.0490667364893201","0.0737935377872912"
"3 on scale 1-7 ","2010","(2c_gen) general maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2010","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","West Germany","71","0.0852133316180798","0.0685077378600642","0.101918925376095"
"3 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2010","(3a) lower tertiary education","West Germany","52","0.0668520294716497","0.0508767725725432","0.0828272863707561"
"3 on scale 1-7 ","2010","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2010","(3b) higher tertiary education","West Germany","91","0.0551981932188088","0.0445533382334997","0.0658430482041179"
"3 on scale 1-7 ","2010","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2010","(0) in school","West Germany","37","0.173687010886649","0.125657838747867","0.221716183025432"
"4 on scale 1-7","2010","(0) in school","East Germany","","","",""
"4 on scale 1-7","2010","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2010","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2010","(1b) general elementary school","West Germany","222","0.209950531851948","0.185904527251616","0.233996536452281"
"4 on scale 1-7","2010","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2010","(1c) basic vocational qualification","West Germany","586","0.165523039249156","0.153215692867049","0.177830385631263"
"4 on scale 1-7","2010","(1c) basic vocational qualification","East Germany","133","0.158174156726061","0.133585103874734","0.182763209577387"
"4 on scale 1-7","2010","(2b) intermediate general qualification","West Germany","57","0.203023449208855","0.158812442547841","0.24723445586987"
"4 on scale 1-7","2010","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2010","(2a) intermediate vocational","West Germany","431","0.172790603876126","0.158325086666664","0.187256121085588"
"4 on scale 1-7","2010","(2a) intermediate vocational","East Germany","281","0.176091614061838","0.156479577373214","0.195703650750462"
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","West Germany","75","0.157209501424904","0.125399527794047","0.189019475055761"
"4 on scale 1-7","2010","(2c_gen) general maturity certificate","East Germany","","","",""
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","West Germany","187","0.188376599817018","0.164980741277939","0.211772458356097"
"4 on scale 1-7","2010","(2c_voc) vocational maturity certificate","East Germany","32","0.16629812916669","0.113630163177703","0.218966095155678"
"4 on scale 1-7","2010","(3a) lower tertiary education","West Germany","110","0.138296728338592","0.11621667496268","0.160376781714504"
"4 on scale 1-7","2010","(3a) lower tertiary education","East Germany","63","0.108456599992715","0.0827479559763529","0.134165244009076"
"4 on scale 1-7","2010","(3b) higher tertiary education","West Germany","207","0.113219046558747","0.0984492373379962","0.127988855779498"
"4 on scale 1-7","2010","(3b) higher tertiary education","East Germany","85","0.145070196784756","0.115902078928721","0.174238314640791"
"5 on scale 1-7","2010","(0) in school","West Germany","67","0.262239939777018","0.206475655954273","0.318004223599764"
"5 on scale 1-7","2010","(0) in school","East Germany","","","",""
"5 on scale 1-7","2010","(1a) inadequately completed","West Germany","","","",""
"5 on scale 1-7","2010","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2010","(1b) general elementary school","West Germany","241","0.213441030839903","0.189249581265715","0.237632480414091"
"5 on scale 1-7","2010","(1b) general elementary school","East Germany","33","0.215885463540299","0.147974485126388","0.283796441954211"
"5 on scale 1-7","2010","(1c) basic vocational qualification","West Germany","774","0.218085033381567","0.204410241785093","0.231759824978041"
"5 on scale 1-7","2010","(1c) basic vocational qualification","East Germany","181","0.194032204628904","0.167384570124902","0.220679839132907"
"5 on scale 1-7","2010","(2b) intermediate general qualification","West Germany","82","0.258081147746903","0.209987150398061","0.306175145095746"
"5 on scale 1-7","2010","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2010","(2a) intermediate vocational","West Germany","604","0.202983207550413","0.187593514175818","0.218372900925009"
"5 on scale 1-7","2010","(2a) intermediate vocational","East Germany","339","0.227054361906464","0.205484205292998","0.24862451851993"
"5 on scale 1-7","2010","(2c_gen) general maturity certificate","West Germany","126","0.266059571143941","0.227442089613392","0.304677052674489"
"5 on scale 1-7","2010","(2c_gen) general maturity certificate","East Germany","44","0.233319113104849","0.164948118077182","0.301690108132517"
"5 on scale 1-7","2010","(2c_voc) vocational maturity certificate","West Germany","256","0.232957700065335","0.207664928462287","0.258250471668382"
"5 on scale 1-7","2010","(2c_voc) vocational maturity certificate","East Germany","42","0.207184679575393","0.149857270704767","0.26451208844602"
"5 on scale 1-7","2010","(3a) lower tertiary education","West Germany","254","0.255399789014866","0.227507308430931","0.283292269598802"
"5 on scale 1-7","2010","(3a) lower tertiary education","East Germany","131","0.22069552423525","0.186408461559193","0.254982586911307"
"5 on scale 1-7","2010","(3b) higher tertiary education","West Germany","408","0.241955499718915","0.221992671925978","0.261918327511851"
"5 on scale 1-7","2010","(3b) higher tertiary education","East Germany","143","0.274118127323647","0.237173105187261","0.311063149460033"
"6 on scale 1-7","2010","(0) in school","West Germany","66","0.278271498695057","0.221455527851067","0.335087469539046"
"6 on scale 1-7","2010","(0) in school","East Germany","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","West Germany","","","",""
"6 on scale 1-7","2010","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2010","(1b) general elementary school","West Germany","210","0.188515342847577","0.165422850872339","0.211607834822815"
"6 on scale 1-7","2010","(1b) general elementary school","East Germany","34","0.270842245864058","0.197491001268615","0.3441934904595"
"6 on scale 1-7","2010","(1c) basic vocational qualification","West Germany","865","0.229729978090875","0.21579974588273","0.24366021029902"
"6 on scale 1-7","2010","(1c) basic vocational qualification","East Germany","218","0.254976994147808","0.225607379392274","0.284346608903341"
"6 on scale 1-7","2010","(2b) intermediate general qualification","West Germany","74","0.234950848801588","0.188352802452534","0.281548895150642"
"6 on scale 1-7","2010","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2010","(2a) intermediate vocational","West Germany","745","0.297201672763506","0.27971500092534","0.314688344601673"
"6 on scale 1-7","2010","(2a) intermediate vocational","East Germany","389","0.24783317074433","0.225602595364963","0.270063746123696"
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","West Germany","163","0.297876945882119","0.257911086009987","0.337842805754252"
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","East Germany","43","0.299809741118649","0.22574349642574","0.373875985811558"
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","West Germany","330","0.290444968061051","0.263282251581473","0.31760768454063"
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","East Germany","62","0.353230334380708","0.285621835361693","0.420838833399722"
"6 on scale 1-7","2010","(3a) lower tertiary education","West Germany","308","0.332153241183338","0.302028525722351","0.362277956644325"
"6 on scale 1-7","2010","(3a) lower tertiary education","East Germany","188","0.341271044074334","0.302071318114938","0.38047077003373"
"6 on scale 1-7","2010","(3b) higher tertiary education","West Germany","602","0.31881122930528","0.29708884435776","0.3405336142528"
"6 on scale 1-7","2010","(3b) higher tertiary education","East Germany","188","0.287980071736763","0.25047574532721","0.325484398146315"
"7 Strongly agree","2010","(0) in school","West Germany","35","0.17833538639341","0.129804838323737","0.226865934463083"
"7 Strongly agree","2010","(0) in school","East Germany","","","",""
"7 Strongly agree","2010","(1a) inadequately completed","West Germany","32","0.257107675005536","0.181098383070696","0.333116966940377"
"7 Strongly agree","2010","(1a) inadequately completed","East Germany","","","",""
"7 Strongly agree","2010","(1b) general elementary school","West Germany","251","0.239249045069923","0.214060466901545","0.2644376232383"
"7 Strongly agree","2010","(1b) general elementary school","East Germany","32","0.243473854815796","0.172634161652957","0.314313547978636"
"7 Strongly agree","2010","(1c) basic vocational qualification","West Germany","789","0.253455537679684","0.239050753569131","0.267860321790237"
"7 Strongly agree","2010","(1c) basic vocational qualification","East Germany","193","0.243823672664157","0.214889412475505","0.272757932852809"
"7 Strongly agree","2010","(2b) intermediate general qualification","West Germany","61","0.188002376907769","0.145059258345649","0.230945495469888"
"7 Strongly agree","2010","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2010","(2a) intermediate vocational","West Germany","483","0.187847586563124","0.172902867509868","0.202792305616379"
"7 Strongly agree","2010","(2a) intermediate vocational","East Germany","260","0.223884800315252","0.202421856052618","0.245347744577886"
"7 Strongly agree","2010","(2c_gen) general maturity certificate","West Germany","98","0.208548319327276","0.17304412610287","0.244052512551681"
"7 Strongly agree","2010","(2c_gen) general maturity certificate","East Germany","","","",""
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","West Germany","190","0.175256262035604","0.152508194145437","0.19800432992577"
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2010","(3a) lower tertiary education","West Germany","173","0.162846681150358","0.139230631536515","0.186462730764201"
"7 Strongly agree","2010","(3a) lower tertiary education","East Germany","128","0.228661310111133","0.193939781643803","0.263382838578463"
"7 Strongly agree","2010","(3b) higher tertiary education","West Germany","405","0.239829683328761","0.219926896967558","0.259732469689963"
"7 Strongly agree","2010","(3b) higher tertiary education","East Germany","102","0.194449015816379","0.161669429493681","0.227228602139076"
"1 Strongly disagree","2011","(0) in school","West Germany","","","",""
"1 Strongly disagree","2011","(0) in school","East Germany","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","West Germany","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","East Germany","","","",""
