"plh0206i06","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2009","vocational + Abi","Male","","","",""
"4 on scale 1-7","2009","vocational + Abi","Female","","","",""
"4 on scale 1-7","2009","higher vocational","Male","","","",""
"4 on scale 1-7","2009","higher vocational","Female","","","",""
"4 on scale 1-7","2009","higher education","Male","","","",""
"4 on scale 1-7","2009","higher education","Female","","","",""
"5 on scale 1-7","2009","in school","Male","","","",""
"5 on scale 1-7","2009","in school","Female","","","",""
"5 on scale 1-7","2009","inadequately","Male","","","",""
"5 on scale 1-7","2009","inadequately","Female","","","",""
"5 on scale 1-7","2009","general elemantary","Male","","","",""
"5 on scale 1-7","2009","general elemantary","Female","","","",""
"5 on scale 1-7","2009","middle vocational","Male","","","",""
"5 on scale 1-7","2009","middle vocational","Female","","","",""
"5 on scale 1-7","2009","vocational + Abi","Male","","","",""
"5 on scale 1-7","2009","vocational + Abi","Female","","","",""
"5 on scale 1-7","2009","higher vocational","Male","","","",""
"5 on scale 1-7","2009","higher vocational","Female","","","",""
"5 on scale 1-7","2009","higher education","Male","","","",""
"5 on scale 1-7","2009","higher education","Female","","","",""
"6 on scale 1-7","2009","in school","Male","","","",""
"6 on scale 1-7","2009","in school","Female","","","",""
"6 on scale 1-7","2009","inadequately","Male","","","",""
"6 on scale 1-7","2009","inadequately","Female","","","",""
"6 on scale 1-7","2009","general elemantary","Male","","","",""
"6 on scale 1-7","2009","general elemantary","Female","","","",""
"6 on scale 1-7","2009","middle vocational","Male","","","",""
"6 on scale 1-7","2009","middle vocational","Female","","","",""
"6 on scale 1-7","2009","vocational + Abi","Male","","","",""
"6 on scale 1-7","2009","vocational + Abi","Female","","","",""
"6 on scale 1-7","2009","higher vocational","Male","","","",""
"6 on scale 1-7","2009","higher vocational","Female","","","",""
"6 on scale 1-7","2009","higher education","Male","","","",""
"6 on scale 1-7","2009","higher education","Female","","","",""
"7 Strongly agree","2009","in school","Male","","","",""
"7 Strongly agree","2009","in school","Female","","","",""
"7 Strongly agree","2009","inadequately","Male","","","",""
"7 Strongly agree","2009","inadequately","Female","","","",""
"7 Strongly agree","2009","general elemantary","Male","","","",""
"7 Strongly agree","2009","general elemantary","Female","","","",""
"7 Strongly agree","2009","middle vocational","Male","","","",""
"7 Strongly agree","2009","middle vocational","Female","","","",""
"7 Strongly agree","2009","vocational + Abi","Male","","","",""
"7 Strongly agree","2009","vocational + Abi","Female","","","",""
"7 Strongly agree","2009","higher vocational","Male","","","",""
"7 Strongly agree","2009","higher vocational","Female","","","",""
"7 Strongly agree","2009","higher education","Male","","","",""
"7 Strongly agree","2009","higher education","Female","","","",""
"1 Strongly disagree","2010","in school","Male","","","",""
"1 Strongly disagree","2010","in school","Female","","","",""
"1 Strongly disagree","2010","inadequately","Male","","","",""
"1 Strongly disagree","2010","inadequately","Female","","","",""
"1 Strongly disagree","2010","general elemantary","Male","","","",""
"1 Strongly disagree","2010","general elemantary","Female","50","0.0358240219999933","0.0249541723289584","0.0466938716710283"
"1 Strongly disagree","2010","middle vocational","Male","92","0.0244203902852094","0.0195823735095485","0.0292584070608703"
"1 Strongly disagree","2010","middle vocational","Female","145","0.0353513842482038","0.0298912182086243","0.0408115502877833"
"1 Strongly disagree","2010","vocational + Abi","Male","","","",""
"1 Strongly disagree","2010","vocational + Abi","Female","","","",""
"1 Strongly disagree","2010","higher vocational","Male","","","",""
"1 Strongly disagree","2010","higher vocational","Female","","","",""
"1 Strongly disagree","2010","higher education","Male","","","",""
"1 Strongly disagree","2010","higher education","Female","","","",""
"2 on scale 1-7 ","2010","in school","Male","","","",""
"2 on scale 1-7 ","2010","in school","Female","","","",""
"2 on scale 1-7 ","2010","inadequately","Male","","","",""
"2 on scale 1-7 ","2010","inadequately","Female","","","",""
"2 on scale 1-7 ","2010","general elemantary","Male","","","",""
"2 on scale 1-7 ","2010","general elemantary","Female","42","0.0383163149506429","0.0270892507984304","0.0495433791028554"
"2 on scale 1-7 ","2010","middle vocational","Male","145","0.0353907731755404","0.0295994147575813","0.0411821315934996"
"2 on scale 1-7 ","2010","middle vocational","Female","176","0.0394495667796614","0.0336938519291618","0.045205281630161"
"2 on scale 1-7 ","2010","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2010","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2010","higher vocational","Male","","","",""
"2 on scale 1-7 ","2010","higher vocational","Female","","","",""
"2 on scale 1-7 ","2010","higher education","Male","39","0.0193586004300905","0.0134130705385574","0.0253041303216235"
"2 on scale 1-7 ","2010","higher education","Female","53","0.0257466637434933","0.0183599856566732","0.0331333418303133"
"3 on scale 1-7 ","2010","in school","Male","","","",""
"3 on scale 1-7 ","2010","in school","Female","","","",""
"3 on scale 1-7 ","2010","inadequately","Male","","","",""
"3 on scale 1-7 ","2010","inadequately","Female","","","",""
"3 on scale 1-7 ","2010","general elemantary","Male","42","0.0652547147523181","0.0435415820760277","0.0869678474286086"
"3 on scale 1-7 ","2010","general elemantary","Female","81","0.0703501091878195","0.055392908800178","0.0853073095754609"
"3 on scale 1-7 ","2010","middle vocational","Male","261","0.0643354591826865","0.0566451287542818","0.0720257896110913"
"3 on scale 1-7 ","2010","middle vocational","Female","294","0.0622895823922171","0.0551436295676938","0.0694355352167404"
"3 on scale 1-7 ","2010","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2010","vocational + Abi","Female","48","0.0988144572996533","0.0745077482790006","0.123121166320306"
"3 on scale 1-7 ","2010","higher vocational","Male","41","0.0547969296669794","0.0383996084055822","0.0711942509283765"
"3 on scale 1-7 ","2010","higher vocational","Female","47","0.123502534993045","0.0950868751917416","0.151918194794349"
"3 on scale 1-7 ","2010","higher education","Male","99","0.0532679605076704","0.043577485875214","0.0629584351401267"
"3 on scale 1-7 ","2010","higher education","Female","91","0.0644986754213213","0.0530422180704438","0.0759551327721989"
"4 on scale 1-7","2010","in school","Male","","","",""
"4 on scale 1-7","2010","in school","Female","","","",""
"4 on scale 1-7","2010","inadequately","Male","","","",""
"4 on scale 1-7","2010","inadequately","Female","","","",""
"4 on scale 1-7","2010","general elemantary","Male","84","0.163882316866679","0.131338412993638","0.19642622073972"
"4 on scale 1-7","2010","general elemantary","Female","227","0.224923288804538","0.200503170176261","0.249343407432816"
"4 on scale 1-7","2010","middle vocational","Male","647","0.15802580670064","0.146592466910826","0.169459146490454"
"4 on scale 1-7","2010","middle vocational","Female","791","0.184276452306603","0.172812760925434","0.195740143687771"
"4 on scale 1-7","2010","vocational + Abi","Male","58","0.18379469341444","0.144005641565562","0.223583745263319"
"4 on scale 1-7","2010","vocational + Abi","Female","111","0.209093571837891","0.175969653706676","0.242217489969105"
"4 on scale 1-7","2010","higher vocational","Male","101","0.158818302234321","0.132483660579535","0.185152943889107"
"4 on scale 1-7","2010","higher vocational","Female","72","0.13642524118062","0.106780899411171","0.166069582950069"
"4 on scale 1-7","2010","higher education","Male","243","0.115584541093119","0.101787799948246","0.129381282237993"
"4 on scale 1-7","2010","higher education","Female","222","0.133049488201249","0.117209439985582","0.148889536416916"
"5 on scale 1-7","2010","in school","Male","44","0.271544068338474","0.20107083819968","0.342017298477269"
"5 on scale 1-7","2010","in school","Female","34","0.27288940823367","0.191120303909161","0.354658512558178"
"5 on scale 1-7","2010","inadequately","Male","","","",""
"5 on scale 1-7","2010","inadequately","Female","","","",""
"5 on scale 1-7","2010","general elemantary","Male","117","0.242554506804253","0.20487109087774","0.280237922730765"
"5 on scale 1-7","2010","general elemantary","Female","251","0.205862578264871","0.182214560253449","0.229510596276293"
"5 on scale 1-7","2010","middle vocational","Male","915","0.229338665996927","0.216161253583219","0.242516078410635"
"5 on scale 1-7","2010","middle vocational","Female","969","0.204259815381667","0.192339296021321","0.216180334742012"
"5 on scale 1-7","2010","vocational + Abi","Male","102","0.305304596202636","0.257993688204522","0.352615504200749"
"5 on scale 1-7","2010","vocational + Abi","Female","114","0.171820641603192","0.14109445396818","0.202546829238205"
"5 on scale 1-7","2010","higher vocational","Male","191","0.251463631200336","0.220204545188536","0.282722717212135"
"5 on scale 1-7","2010","higher vocational","Female","108","0.160043089431465","0.128377218052822","0.191708960810109"
"5 on scale 1-7","2010","higher education","Male","517","0.260315789011645","0.241380501384449","0.279251076638842"
"5 on scale 1-7","2010","higher education","Female","419","0.229110206202282","0.209509527602596","0.248710884801969"
"6 on scale 1-7","2010","in school","Male","38","0.252049729088325","0.183250771980824","0.320848686195827"
"6 on scale 1-7","2010","in school","Female","37","0.330041228994537","0.243722745491279","0.416359712497795"
"6 on scale 1-7","2010","inadequately","Male","","","",""
"6 on scale 1-7","2010","inadequately","Female","","","",""
"6 on scale 1-7","2010","general elemantary","Male","109","0.235077512341496","0.197796804111189","0.272358220571804"
"6 on scale 1-7","2010","general elemantary","Female","222","0.192962405335371","0.169882105414909","0.216042705255833"
"6 on scale 1-7","2010","middle vocational","Male","1038","0.256419308974303","0.242732597034099","0.270106020914507"
"6 on scale 1-7","2010","middle vocational","Female","1140","0.259708577952149","0.246743875006956","0.272673280897342"
"6 on scale 1-7","2010","vocational + Abi","Male","109","0.272364257842083","0.226631281290798","0.318097234393369"
"6 on scale 1-7","2010","vocational + Abi","Female","189","0.309604759843228","0.271946389867696","0.34726312981876"
"6 on scale 1-7","2010","higher vocational","Male","239","0.285989213148859","0.253431083814992","0.318547342482726"
"6 on scale 1-7","2010","higher vocational","Female","143","0.263125907715303","0.225096205398519","0.301155610032087"
"6 on scale 1-7","2010","higher education","Male","729","0.336428127473479","0.316039470901365","0.356816784045593"
"6 on scale 1-7","2010","higher education","Female","557","0.304074634102724","0.282619848893055","0.325529419312393"
"7 Strongly agree","2010","in school","Male","","","",""
"7 Strongly agree","2010","in school","Female","","","",""
"7 Strongly agree","2010","inadequately","Male","","","",""
"7 Strongly agree","2010","inadequately","Female","","","",""
"7 Strongly agree","2010","general elemantary","Male","110","0.226550333549834","0.189748599896365","0.263352067203302"
"7 Strongly agree","2010","general elemantary","Female","250","0.231761281456764","0.207082327350328","0.256440235563199"
"7 Strongly agree","2010","middle vocational","Male","812","0.232069595684694","0.218837465455525","0.245301725913862"
"7 Strongly agree","2010","middle vocational","Female","879","0.2146646209395","0.202524419777473","0.226804822101526"
"7 Strongly agree","2010","vocational + Abi","Male","66","0.15497231765764","0.117796551183959","0.192148084131322"
"7 Strongly agree","2010","vocational + Abi","Female","88","0.164619483379554","0.134413596098011","0.194825370661096"
"7 Strongly agree","2010","higher vocational","Male","137","0.2145900433968","0.185010925649903","0.244169161143696"
"7 Strongly agree","2010","higher vocational","Female","109","0.262880582261953","0.224862285493434","0.300898879030472"
"7 Strongly agree","2010","higher education","Male","407","0.194687049810008","0.177600697752544","0.211773401867472"
"7 Strongly agree","2010","higher education","Female","401","0.232666501577632","0.212959899362767","0.252373103792496"
"1 Strongly disagree","2011","in school","Male","","","",""
"1 Strongly disagree","2011","in school","Female","","","",""
"1 Strongly disagree","2011","inadequately","Male","","","",""
"1 Strongly disagree","2011","inadequately","Female","","","",""
"1 Strongly disagree","2011","general elemantary","Male","","","",""
"1 Strongly disagree","2011","general elemantary","Female","","","",""
"1 Strongly disagree","2011","middle vocational","Male","","","",""
"1 Strongly disagree","2011","middle vocational","Female","","","",""
"1 Strongly disagree","2011","vocational + Abi","Male","","","",""
"1 Strongly disagree","2011","vocational + Abi","Female","","","",""
"1 Strongly disagree","2011","higher vocational","Male","","","",""
"1 Strongly disagree","2011","higher vocational","Female","","","",""
"1 Strongly disagree","2011","higher education","Male","","","",""
"1 Strongly disagree","2011","higher education","Female","","","",""
"2 on scale 1-7 ","2011","in school","Male","","","",""
"2 on scale 1-7 ","2011","in school","Female","","","",""
"2 on scale 1-7 ","2011","inadequately","Male","","","",""
"2 on scale 1-7 ","2011","inadequately","Female","","","",""
"2 on scale 1-7 ","2011","general elemantary","Male","","","",""
"2 on scale 1-7 ","2011","general elemantary","Female","","","",""
"2 on scale 1-7 ","2011","middle vocational","Male","","","",""
"2 on scale 1-7 ","2011","middle vocational","Female","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2011","higher vocational","Male","","","",""
"2 on scale 1-7 ","2011","higher vocational","Female","","","",""
"2 on scale 1-7 ","2011","higher education","Male","","","",""
"2 on scale 1-7 ","2011","higher education","Female","","","",""
"3 on scale 1-7 ","2011","in school","Male","","","",""
"3 on scale 1-7 ","2011","in school","Female","","","",""
"3 on scale 1-7 ","2011","inadequately","Male","","","",""
"3 on scale 1-7 ","2011","inadequately","Female","","","",""
"3 on scale 1-7 ","2011","general elemantary","Male","","","",""
"3 on scale 1-7 ","2011","general elemantary","Female","","","",""
"3 on scale 1-7 ","2011","middle vocational","Male","","","",""
"3 on scale 1-7 ","2011","middle vocational","Female","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2011","higher vocational","Male","","","",""
"3 on scale 1-7 ","2011","higher vocational","Female","","","",""
"3 on scale 1-7 ","2011","higher education","Male","","","",""
"3 on scale 1-7 ","2011","higher education","Female","","","",""
"4 on scale 1-7","2011","in school","Male","","","",""
"4 on scale 1-7","2011","in school","Female","","","",""
"4 on scale 1-7","2011","inadequately","Male","","","",""
"4 on scale 1-7","2011","inadequately","Female","","","",""
"4 on scale 1-7","2011","general elemantary","Male","","","",""
"4 on scale 1-7","2011","general elemantary","Female","","","",""
"4 on scale 1-7","2011","middle vocational","Male","","","",""
"4 on scale 1-7","2011","middle vocational","Female","","","",""
"4 on scale 1-7","2011","vocational + Abi","Male","","","",""
"4 on scale 1-7","2011","vocational + Abi","Female","","","",""
"4 on scale 1-7","2011","higher vocational","Male","","","",""
"4 on scale 1-7","2011","higher vocational","Female","","","",""
"4 on scale 1-7","2011","higher education","Male","","","",""
"4 on scale 1-7","2011","higher education","Female","","","",""
"5 on scale 1-7","2011","in school","Male","","","",""
"5 on scale 1-7","2011","in school","Female","","","",""
"5 on scale 1-7","2011","inadequately","Male","","","",""
"5 on scale 1-7","2011","inadequately","Female","","","",""
"5 on scale 1-7","2011","general elemantary","Male","","","",""
"5 on scale 1-7","2011","general elemantary","Female","","","",""
"5 on scale 1-7","2011","middle vocational","Male","","","",""
"5 on scale 1-7","2011","middle vocational","Female","","","",""
"5 on scale 1-7","2011","vocational + Abi","Male","","","",""
"5 on scale 1-7","2011","vocational + Abi","Female","","","",""
"5 on scale 1-7","2011","higher vocational","Male","","","",""
"5 on scale 1-7","2011","higher vocational","Female","","","",""
"5 on scale 1-7","2011","higher education","Male","","","",""
"5 on scale 1-7","2011","higher education","Female","","","",""
"6 on scale 1-7","2011","in school","Male","","","",""
"6 on scale 1-7","2011","in school","Female","","","",""
"6 on scale 1-7","2011","inadequately","Male","","","",""
"6 on scale 1-7","2011","inadequately","Female","","","",""
"6 on scale 1-7","2011","general elemantary","Male","","","",""
"6 on scale 1-7","2011","general elemantary","Female","","","",""
"6 on scale 1-7","2011","middle vocational","Male","","","",""
"6 on scale 1-7","2011","middle vocational","Female","","","",""
"6 on scale 1-7","2011","vocational + Abi","Male","","","",""
"6 on scale 1-7","2011","vocational + Abi","Female","","","",""
"6 on scale 1-7","2011","higher vocational","Male","","","",""
"6 on scale 1-7","2011","higher vocational","Female","","","",""
"6 on scale 1-7","2011","higher education","Male","","","",""
"6 on scale 1-7","2011","higher education","Female","","","",""
"7 Strongly agree","2011","in school","Male","","","",""
"7 Strongly agree","2011","in school","Female","","","",""
"7 Strongly agree","2011","inadequately","Male","","","",""
"7 Strongly agree","2011","inadequately","Female","","","",""
"7 Strongly agree","2011","general elemantary","Male","","","",""
"7 Strongly agree","2011","general elemantary","Female","","","",""
"7 Strongly agree","2011","middle vocational","Male","","","",""
"7 Strongly agree","2011","middle vocational","Female","","","",""
"7 Strongly agree","2011","vocational + Abi","Male","","","",""
"7 Strongly agree","2011","vocational + Abi","Female","","","",""
"7 Strongly agree","2011","higher vocational","Male","","","",""
"7 Strongly agree","2011","higher vocational","Female","","","",""
"7 Strongly agree","2011","higher education","Male","","","",""
"7 Strongly agree","2011","higher education","Female","","","",""
"1 Strongly disagree","2012","in school","Male","","","",""
"1 Strongly disagree","2012","in school","Female","","","",""
"1 Strongly disagree","2012","inadequately","Male","","","",""
"1 Strongly disagree","2012","inadequately","Female","","","",""
"1 Strongly disagree","2012","general elemantary","Male","","","",""
"1 Strongly disagree","2012","general elemantary","Female","","","",""
"1 Strongly disagree","2012","middle vocational","Male","","","",""
"1 Strongly disagree","2012","middle vocational","Female","","","",""
"1 Strongly disagree","2012","vocational + Abi","Male","","","",""
"1 Strongly disagree","2012","vocational + Abi","Female","","","",""
"1 Strongly disagree","2012","higher vocational","Male","","","",""
"1 Strongly disagree","2012","higher vocational","Female","","","",""
"1 Strongly disagree","2012","higher education","Male","","","",""
"1 Strongly disagree","2012","higher education","Female","","","",""
"2 on scale 1-7 ","2012","in school","Male","","","",""
"2 on scale 1-7 ","2012","in school","Female","","","",""
"2 on scale 1-7 ","2012","inadequately","Male","","","",""
"2 on scale 1-7 ","2012","inadequately","Female","","","",""
"2 on scale 1-7 ","2012","general elemantary","Male","","","",""
"2 on scale 1-7 ","2012","general elemantary","Female","","","",""
"2 on scale 1-7 ","2012","middle vocational","Male","","","",""
"2 on scale 1-7 ","2012","middle vocational","Female","","","",""
"2 on scale 1-7 ","2012","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2012","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2012","higher vocational","Male","","","",""
"2 on scale 1-7 ","2012","higher vocational","Female","","","",""
"2 on scale 1-7 ","2012","higher education","Male","","","",""
"2 on scale 1-7 ","2012","higher education","Female","","","",""
"3 on scale 1-7 ","2012","in school","Male","","","",""
"3 on scale 1-7 ","2012","in school","Female","","","",""
"3 on scale 1-7 ","2012","inadequately","Male","","","",""
"3 on scale 1-7 ","2012","inadequately","Female","","","",""
"3 on scale 1-7 ","2012","general elemantary","Male","","","",""
"3 on scale 1-7 ","2012","general elemantary","Female","","","",""
"3 on scale 1-7 ","2012","middle vocational","Male","","","",""
"3 on scale 1-7 ","2012","middle vocational","Female","","","",""
"3 on scale 1-7 ","2012","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2012","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2012","higher vocational","Male","","","",""
"3 on scale 1-7 ","2012","higher vocational","Female","","","",""
"3 on scale 1-7 ","2012","higher education","Male","","","",""
"3 on scale 1-7 ","2012","higher education","Female","","","",""
"4 on scale 1-7","2012","in school","Male","","","",""
"4 on scale 1-7","2012","in school","Female","","","",""
"4 on scale 1-7","2012","inadequately","Male","","","",""
"4 on scale 1-7","2012","inadequately","Female","","","",""
"4 on scale 1-7","2012","general elemantary","Male","","","",""
"4 on scale 1-7","2012","general elemantary","Female","","","",""
"4 on scale 1-7","2012","middle vocational","Male","","","",""
"4 on scale 1-7","2012","middle vocational","Female","","","",""
"4 on scale 1-7","2012","vocational + Abi","Male","","","",""
"4 on scale 1-7","2012","vocational + Abi","Female","","","",""
"4 on scale 1-7","2012","higher vocational","Male","","","",""
"4 on scale 1-7","2012","higher vocational","Female","","","",""
"4 on scale 1-7","2012","higher education","Male","","","",""
"4 on scale 1-7","2012","higher education","Female","","","",""
"5 on scale 1-7","2012","in school","Male","","","",""
"5 on scale 1-7","2012","in school","Female","","","",""
"5 on scale 1-7","2012","inadequately","Male","","","",""
"5 on scale 1-7","2012","inadequately","Female","","","",""
"5 on scale 1-7","2012","general elemantary","Male","","","",""
"5 on scale 1-7","2012","general elemantary","Female","","","",""
"5 on scale 1-7","2012","middle vocational","Male","","","",""
"5 on scale 1-7","2012","middle vocational","Female","","","",""
"5 on scale 1-7","2012","vocational + Abi","Male","","","",""
"5 on scale 1-7","2012","vocational + Abi","Female","","","",""
"5 on scale 1-7","2012","higher vocational","Male","","","",""
"5 on scale 1-7","2012","higher vocational","Female","","","",""
"5 on scale 1-7","2012","higher education","Male","","","",""
"5 on scale 1-7","2012","higher education","Female","","","",""
"6 on scale 1-7","2012","in school","Male","","","",""
"6 on scale 1-7","2012","in school","Female","","","",""
"6 on scale 1-7","2012","inadequately","Male","","","",""
"6 on scale 1-7","2012","inadequately","Female","","","",""
"6 on scale 1-7","2012","general elemantary","Male","","","",""
"6 on scale 1-7","2012","general elemantary","Female","","","",""
"6 on scale 1-7","2012","middle vocational","Male","","","",""
"6 on scale 1-7","2012","middle vocational","Female","","","",""
"6 on scale 1-7","2012","vocational + Abi","Male","","","",""
"6 on scale 1-7","2012","vocational + Abi","Female","","","",""
"6 on scale 1-7","2012","higher vocational","Male","","","",""
"6 on scale 1-7","2012","higher vocational","Female","","","",""
"6 on scale 1-7","2012","higher education","Male","","","",""
"6 on scale 1-7","2012","higher education","Female","","","",""
"7 Strongly agree","2012","in school","Male","","","",""
"7 Strongly agree","2012","in school","Female","","","",""
"7 Strongly agree","2012","inadequately","Male","","","",""
"7 Strongly agree","2012","inadequately","Female","","","",""
"7 Strongly agree","2012","general elemantary","Male","","","",""
"7 Strongly agree","2012","general elemantary","Female","","","",""
"7 Strongly agree","2012","middle vocational","Male","","","",""
"7 Strongly agree","2012","middle vocational","Female","","","",""
"7 Strongly agree","2012","vocational + Abi","Male","","","",""
"7 Strongly agree","2012","vocational + Abi","Female","","","",""
"7 Strongly agree","2012","higher vocational","Male","","","",""
"7 Strongly agree","2012","higher vocational","Female","","","",""
"7 Strongly agree","2012","higher education","Male","","","",""
"7 Strongly agree","2012","higher education","Female","","","",""
"1 Strongly disagree","2013","in school","Male","","","",""
"1 Strongly disagree","2013","in school","Female","","","",""
"1 Strongly disagree","2013","inadequately","Male","","","",""
"1 Strongly disagree","2013","inadequately","Female","","","",""
"1 Strongly disagree","2013","general elemantary","Male","","","",""
"1 Strongly disagree","2013","general elemantary","Female","","","",""
"1 Strongly disagree","2013","middle vocational","Male","","","",""
"1 Strongly disagree","2013","middle vocational","Female","","","",""
"1 Strongly disagree","2013","vocational + Abi","Male","","","",""
"1 Strongly disagree","2013","vocational + Abi","Female","","","",""
"1 Strongly disagree","2013","higher vocational","Male","","","",""
"1 Strongly disagree","2013","higher vocational","Female","","","",""
"1 Strongly disagree","2013","higher education","Male","","","",""
"1 Strongly disagree","2013","higher education","Female","","","",""
"2 on scale 1-7 ","2013","in school","Male","","","",""
"2 on scale 1-7 ","2013","in school","Female","","","",""
"2 on scale 1-7 ","2013","inadequately","Male","","","",""
"2 on scale 1-7 ","2013","inadequately","Female","","","",""
"2 on scale 1-7 ","2013","general elemantary","Male","","","",""
"2 on scale 1-7 ","2013","general elemantary","Female","","","",""
"2 on scale 1-7 ","2013","middle vocational","Male","","","",""
"2 on scale 1-7 ","2013","middle vocational","Female","","","",""
"2 on scale 1-7 ","2013","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2013","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2013","higher vocational","Male","","","",""
"2 on scale 1-7 ","2013","higher vocational","Female","","","",""
"2 on scale 1-7 ","2013","higher education","Male","","","",""
"2 on scale 1-7 ","2013","higher education","Female","","","",""
"3 on scale 1-7 ","2013","in school","Male","","","",""
"3 on scale 1-7 ","2013","in school","Female","","","",""
"3 on scale 1-7 ","2013","inadequately","Male","","","",""
"3 on scale 1-7 ","2013","inadequately","Female","","","",""
"3 on scale 1-7 ","2013","general elemantary","Male","","","",""
"3 on scale 1-7 ","2013","general elemantary","Female","","","",""
"3 on scale 1-7 ","2013","middle vocational","Male","","","",""
"3 on scale 1-7 ","2013","middle vocational","Female","","","",""
"3 on scale 1-7 ","2013","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2013","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2013","higher vocational","Male","","","",""
"3 on scale 1-7 ","2013","higher vocational","Female","","","",""
"3 on scale 1-7 ","2013","higher education","Male","","","",""
"3 on scale 1-7 ","2013","higher education","Female","","","",""
"4 on scale 1-7","2013","in school","Male","","","",""
"4 on scale 1-7","2013","in school","Female","","","",""
"4 on scale 1-7","2013","inadequately","Male","","","",""
"4 on scale 1-7","2013","inadequately","Female","","","",""
"4 on scale 1-7","2013","general elemantary","Male","","","",""
"4 on scale 1-7","2013","general elemantary","Female","","","",""
"4 on scale 1-7","2013","middle vocational","Male","","","",""
"4 on scale 1-7","2013","middle vocational","Female","","","",""
"4 on scale 1-7","2013","vocational + Abi","Male","","","",""
"4 on scale 1-7","2013","vocational + Abi","Female","","","",""
"4 on scale 1-7","2013","higher vocational","Male","","","",""
"4 on scale 1-7","2013","higher vocational","Female","","","",""
"4 on scale 1-7","2013","higher education","Male","","","",""
"4 on scale 1-7","2013","higher education","Female","","","",""
"5 on scale 1-7","2013","in school","Male","","","",""
"5 on scale 1-7","2013","in school","Female","","","",""
"5 on scale 1-7","2013","inadequately","Male","","","",""
"5 on scale 1-7","2013","inadequately","Female","","","",""
"5 on scale 1-7","2013","general elemantary","Male","","","",""
"5 on scale 1-7","2013","general elemantary","Female","","","",""
"5 on scale 1-7","2013","middle vocational","Male","","","",""
"5 on scale 1-7","2013","middle vocational","Female","","","",""
"5 on scale 1-7","2013","vocational + Abi","Male","","","",""
"5 on scale 1-7","2013","vocational + Abi","Female","","","",""
"5 on scale 1-7","2013","higher vocational","Male","","","",""
"5 on scale 1-7","2013","higher vocational","Female","","","",""
"5 on scale 1-7","2013","higher education","Male","","","",""
"5 on scale 1-7","2013","higher education","Female","","","",""
"6 on scale 1-7","2013","in school","Male","","","",""
"6 on scale 1-7","2013","in school","Female","","","",""
"6 on scale 1-7","2013","inadequately","Male","","","",""
"6 on scale 1-7","2013","inadequately","Female","","","",""
"6 on scale 1-7","2013","general elemantary","Male","","","",""
"6 on scale 1-7","2013","general elemantary","Female","","","",""
"6 on scale 1-7","2013","middle vocational","Male","","","",""
"6 on scale 1-7","2013","middle vocational","Female","","","",""
"6 on scale 1-7","2013","vocational + Abi","Male","","","",""
"6 on scale 1-7","2013","vocational + Abi","Female","","","",""
"6 on scale 1-7","2013","higher vocational","Male","","","",""
"6 on scale 1-7","2013","higher vocational","Female","","","",""
"6 on scale 1-7","2013","higher education","Male","","","",""
"6 on scale 1-7","2013","higher education","Female","","","",""
"7 Strongly agree","2013","in school","Male","","","",""
"7 Strongly agree","2013","in school","Female","","","",""
"7 Strongly agree","2013","inadequately","Male","","","",""
"7 Strongly agree","2013","inadequately","Female","","","",""
"7 Strongly agree","2013","general elemantary","Male","","","",""
"7 Strongly agree","2013","general elemantary","Female","","","",""
"7 Strongly agree","2013","middle vocational","Male","","","",""
"7 Strongly agree","2013","middle vocational","Female","","","",""
"7 Strongly agree","2013","vocational + Abi","Male","","","",""
"7 Strongly agree","2013","vocational + Abi","Female","","","",""
"7 Strongly agree","2013","higher vocational","Male","","","",""
"7 Strongly agree","2013","higher vocational","Female","","","",""
"7 Strongly agree","2013","higher education","Male","","","",""
"7 Strongly agree","2013","higher education","Female","","","",""
"1 Strongly disagree","2014","in school","Male","","","",""
"1 Strongly disagree","2014","in school","Female","","","",""
"1 Strongly disagree","2014","inadequately","Male","","","",""
"1 Strongly disagree","2014","inadequately","Female","","","",""
"1 Strongly disagree","2014","general elemantary","Male","","","",""
"1 Strongly disagree","2014","general elemantary","Female","","","",""
"1 Strongly disagree","2014","middle vocational","Male","","","",""
"1 Strongly disagree","2014","middle vocational","Female","","","",""
"1 Strongly disagree","2014","vocational + Abi","Male","","","",""
"1 Strongly disagree","2014","vocational + Abi","Female","","","",""
"1 Strongly disagree","2014","higher vocational","Male","","","",""
"1 Strongly disagree","2014","higher vocational","Female","","","",""
