"plh0206i06","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2010","lower secondary degree","East Germany","163","0.146840691767177","0.125502929361747","0.168178454172607"
"4 on scale 1-7","2010","secondary school degree","West Germany","524","0.17496456241922","0.161775914223903","0.188153210614536"
"4 on scale 1-7","2010","secondary school degree","East Germany","345","0.179046211130002","0.161613410653769","0.196479011606236"
"4 on scale 1-7","2010","college entrance qualification","West Germany","491","0.143688093507513","0.132295974770209","0.155080212244818"
"4 on scale 1-7","2010","college entrance qualification","East Germany","146","0.144519019136291","0.12295136542126","0.166086672851321"
"4 on scale 1-7","2010","Other degree","West Germany","92","0.168193290573024","0.139976231472166","0.196410349673882"
"4 on scale 1-7","2010","Other degree","East Germany","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","West Germany","60","0.188049460092054","0.148071936173339","0.228026984010769"
"4 on scale 1-7","2010","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2010","lower secondary degree","West Germany","933","0.215183061625952","0.20287721253467","0.227488910717234"
"5 on scale 1-7","2010","lower secondary degree","East Germany","228","0.196072140117174","0.172137490091075","0.220006790143273"
"5 on scale 1-7","2010","secondary school degree","West Germany","740","0.211546287071738","0.197369437223585","0.225723136919892"
"5 on scale 1-7","2010","secondary school degree","East Germany","422","0.216280166067291","0.197559814424141","0.235000517710441"
"5 on scale 1-7","2010","college entrance qualification","West Germany","912","0.256380062975525","0.242199425395221","0.270560700555828"
"5 on scale 1-7","2010","college entrance qualification","East Germany","272","0.256456795360288","0.229671562274248","0.283242028446328"
"5 on scale 1-7","2010","Other degree","West Germany","150","0.199589132227748","0.169436784150181","0.229741480305315"
"5 on scale 1-7","2010","Other degree","East Germany","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","West Germany","94","0.252576521561855","0.208124152041677","0.297028891082034"
"5 on scale 1-7","2010","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2010","lower secondary degree","West Germany","1008","0.221719881746186","0.209280647471559","0.234159116020812"
"6 on scale 1-7","2010","lower secondary degree","East Germany","272","0.25785500964399","0.231483028038388","0.284226991249592"
"6 on scale 1-7","2010","secondary school degree","West Germany","896","0.291646935994338","0.275869278206192","0.307424593782484"
"6 on scale 1-7","2010","secondary school degree","East Germany","530","0.265040283541083","0.244971874340077","0.28510869274209"
"6 on scale 1-7","2010","college entrance qualification","West Germany","1228","0.319987714082179","0.304838044813854","0.335137383350504"
"6 on scale 1-7","2010","college entrance qualification","East Germany","319","0.307889338662533","0.279574094235093","0.336204583089973"
"6 on scale 1-7","2010","Other degree","West Germany","152","0.21660480655845","0.185529122264199","0.247680490852702"
"6 on scale 1-7","2010","Other degree","East Germany","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","West Germany","88","0.216174042747683","0.174060027317598","0.258288058177768"
"6 on scale 1-7","2010","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2010","lower secondary degree","West Germany","959","0.248454810988981","0.235515098855652","0.261394523122309"
"7 Strongly agree","2010","lower secondary degree","East Germany","241","0.243073329620561","0.217214661260553","0.268931997980569"
"7 Strongly agree","2010","secondary school degree","West Germany","610","0.190850847816795","0.177209720160837","0.204491975472753"
"7 Strongly agree","2010","secondary school degree","East Germany","342","0.218652411503074","0.199858182686967","0.23744664031918"
"7 Strongly agree","2010","college entrance qualification","West Germany","674","0.182467102568612","0.169923478578672","0.195010726558553"
"7 Strongly agree","2010","college entrance qualification","East Germany","190","0.193898651768695","0.169648333745262","0.218148969792129"
"7 Strongly agree","2010","Other degree","West Germany","197","0.293902152451348","0.259536069679708","0.328268235222989"
"7 Strongly agree","2010","Other degree","East Germany","","","",""
"7 Strongly agree","2010","no degree/no degree yet","West Germany","67","0.213776410149544","0.171832589859116","0.255720230439972"
"7 Strongly agree","2010","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2011","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2011","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2011","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2011","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2011","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2011","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2011","Other degree","West Germany","","","",""
"1 Strongly disagree","2011","Other degree","East Germany","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2011","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2011","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2011","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2011","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2011","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2011","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2011","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2011","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2011","Other degree","West Germany","","","",""
"4 on scale 1-7","2011","Other degree","East Germany","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2011","Other degree","West Germany","","","",""
"5 on scale 1-7","2011","Other degree","East Germany","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2011","Other degree","West Germany","","","",""
"6 on scale 1-7","2011","Other degree","East Germany","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2011","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2011","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2011","secondary school degree","West Germany","","","",""
"7 Strongly agree","2011","secondary school degree","East Germany","","","",""
"7 Strongly agree","2011","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2011","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2011","Other degree","West Germany","","","",""
"7 Strongly agree","2011","Other degree","East Germany","","","",""
"7 Strongly agree","2011","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2011","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2012","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2012","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2012","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2012","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2012","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2012","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2012","Other degree","West Germany","","","",""
"1 Strongly disagree","2012","Other degree","East Germany","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2012","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2012","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2012","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2012","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2012","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2012","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2012","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2012","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2012","Other degree","West Germany","","","",""
"4 on scale 1-7","2012","Other degree","East Germany","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2012","Other degree","West Germany","","","",""
"5 on scale 1-7","2012","Other degree","East Germany","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2012","Other degree","West Germany","","","",""
"6 on scale 1-7","2012","Other degree","East Germany","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2012","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2012","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2012","secondary school degree","West Germany","","","",""
"7 Strongly agree","2012","secondary school degree","East Germany","","","",""
"7 Strongly agree","2012","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2012","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2012","Other degree","West Germany","","","",""
"7 Strongly agree","2012","Other degree","East Germany","","","",""
"7 Strongly agree","2012","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2012","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2013","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2013","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2013","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2013","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2013","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2013","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2013","Other degree","West Germany","","","",""
"1 Strongly disagree","2013","Other degree","East Germany","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2013","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2013","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2013","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2013","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2013","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2013","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2013","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2013","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2013","Other degree","West Germany","","","",""
"4 on scale 1-7","2013","Other degree","East Germany","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2013","Other degree","West Germany","","","",""
"5 on scale 1-7","2013","Other degree","East Germany","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2013","Other degree","West Germany","","","",""
"6 on scale 1-7","2013","Other degree","East Germany","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2013","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2013","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2013","secondary school degree","West Germany","","","",""
"7 Strongly agree","2013","secondary school degree","East Germany","","","",""
"7 Strongly agree","2013","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2013","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2013","Other degree","West Germany","","","",""
"7 Strongly agree","2013","Other degree","East Germany","","","",""
"7 Strongly agree","2013","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2013","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2014","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2014","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2014","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2014","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2014","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2014","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2014","Other degree","West Germany","","","",""
"1 Strongly disagree","2014","Other degree","East Germany","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2014","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2014","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2014","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2014","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2014","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2014","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2014","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2014","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2014","Other degree","West Germany","","","",""
"4 on scale 1-7","2014","Other degree","East Germany","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2014","Other degree","West Germany","","","",""
"5 on scale 1-7","2014","Other degree","East Germany","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2014","Other degree","West Germany","","","",""
"6 on scale 1-7","2014","Other degree","East Germany","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2014","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2014","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2014","secondary school degree","West Germany","","","",""
"7 Strongly agree","2014","secondary school degree","East Germany","","","",""
"7 Strongly agree","2014","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2014","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2014","Other degree","West Germany","","","",""
"7 Strongly agree","2014","Other degree","East Germany","","","",""
"7 Strongly agree","2014","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2014","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2015","lower secondary degree","West Germany","194","0.0394883532376213","0.0342202501052946","0.0447564563699481"
"1 Strongly disagree","2015","lower secondary degree","East Germany","48","0.0545446888478781","0.0412688591497053","0.0678205185460509"
"1 Strongly disagree","2015","secondary school degree","West Germany","101","0.0217563180179867","0.017647592952272","0.0258650430837014"
"1 Strongly disagree","2015","secondary school degree","East Germany","52","0.0215327691163201","0.0156653804025439","0.0274001578300962"
"1 Strongly disagree","2015","college entrance qualification","West Germany","55","0.0100485709710182","0.00750080126920292","0.0125963406728334"
"1 Strongly disagree","2015","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2015","Other degree","West Germany","122","0.0326696565078482","0.0268730502691966","0.0384662627464998"
"1 Strongly disagree","2015","Other degree","East Germany","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","West Germany","37","0.0401794343173723","0.0267952388419158","0.0535636297928288"
"1 Strongly disagree","2015","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","West Germany","192","0.0347367360316551","0.0297835363929299","0.0396899356703802"
"2 on scale 1-7 ","2015","lower secondary degree","East Germany","45","0.042265228917944","0.0305032830671326","0.0540271747687553"
"2 on scale 1-7 ","2015","secondary school degree","West Germany","180","0.0393227183781204","0.033848761356864","0.0447966753993768"
"2 on scale 1-7 ","2015","secondary school degree","East Germany","82","0.0336073021729084","0.0263225392634881","0.0408920650823287"
"2 on scale 1-7 ","2015","college entrance qualification","West Germany","132","0.0251265587109727","0.0211285687540115","0.0291245486679339"
"2 on scale 1-7 ","2015","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2015","Other degree","West Germany","103","0.0277760566584672","0.0224176883558979","0.0331344249610365"
"2 on scale 1-7 ","2015","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","West Germany","36","0.0542522837609782","0.0388142495437068","0.0696903179782497"
"2 on scale 1-7 ","2015","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","West Germany","339","0.0696279748632512","0.0627432174409609","0.0765127322855415"
"3 on scale 1-7 ","2015","lower secondary degree","East Germany","59","0.0466384515420178","0.034311212640255","0.0589656904437805"
"3 on scale 1-7 ","2015","secondary school degree","West Germany","284","0.0603371563458777","0.0536310675022363","0.0670432451895191"
"3 on scale 1-7 ","2015","secondary school degree","East Germany","144","0.0576557341645887","0.0482336316340173","0.0670778366951601"
"3 on scale 1-7 ","2015","college entrance qualification","West Germany","251","0.0384361408863244","0.0335252529113895","0.0433470288612593"
"3 on scale 1-7 ","2015","college entrance qualification","East Germany","43","0.0366403857717025","0.0264626187680815","0.0468181527753235"
"3 on scale 1-7 ","2015","Other degree","West Germany","167","0.0463750539513372","0.039517880645126","0.0532322272575483"
"3 on scale 1-7 ","2015","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","West Germany","54","0.0608671027100478","0.0445722597987355","0.0771619456213601"
"3 on scale 1-7 ","2015","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2015","lower secondary degree","West Germany","827","0.157933134718826","0.148068560235676","0.167797709201977"
"4 on scale 1-7","2015","lower secondary degree","East Germany","169","0.163583158925105","0.141958681806452","0.185207636043758"
"4 on scale 1-7","2015","secondary school degree","West Germany","777","0.155159943524934","0.14496304936789","0.165356837681977"
"4 on scale 1-7","2015","secondary school degree","East Germany","380","0.172003998807998","0.156749246233528","0.187258751382469"
"4 on scale 1-7","2015","college entrance qualification","West Germany","746","0.115543617727321","0.107377563418569","0.123709672036073"
"4 on scale 1-7","2015","college entrance qualification","East Germany","190","0.151431493151494","0.132012360657594","0.170850625645394"
"4 on scale 1-7","2015","Other degree","West Germany","510","0.14302577826444","0.131610009868365","0.154441546660514"
"4 on scale 1-7","2015","Other degree","East Germany","45","0.168133826954565","0.130282009364733","0.205985644544397"
"4 on scale 1-7","2015","no degree/no degree yet","West Germany","132","0.150034003518422","0.12569566310167","0.174372343935174"
"4 on scale 1-7","2015","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2015","lower secondary degree","West Germany","1046","0.200175080200054","0.189351500723605","0.210998659676504"
"5 on scale 1-7","2015","lower secondary degree","East Germany","272","0.22960374873785","0.205016411213104","0.254191086262596"
"5 on scale 1-7","2015","secondary school degree","West Germany","1094","0.232549922840212","0.220651921228542","0.244447924451882"
"5 on scale 1-7","2015","secondary school degree","East Germany","502","0.196806202073758","0.180734889795684","0.212877514351833"
"5 on scale 1-7","2015","college entrance qualification","West Germany","1518","0.268197699209849","0.256880851221873","0.279514547197825"
"5 on scale 1-7","2015","college entrance qualification","East Germany","323","0.232433499937819","0.209551939699399","0.25531506017624"
"5 on scale 1-7","2015","Other degree","West Germany","571","0.154125349497722","0.142351888417876","0.165898810577569"
"5 on scale 1-7","2015","Other degree","East Germany","68","0.201799383947186","0.161178590286664","0.242420177607708"
"5 on scale 1-7","2015","no degree/no degree yet","West Germany","163","0.226118843368357","0.197608604897277","0.254629081839438"
"5 on scale 1-7","2015","no degree/no degree yet","East Germany","33","0.211514077893037","0.137829992299024","0.28519816348705"
"6 on scale 1-7","2015","lower secondary degree","West Germany","1320","0.251006467397777","0.239277766019545","0.262735168776009"
"6 on scale 1-7","2015","lower secondary degree","East Germany","302","0.259042996811628","0.233430768365479","0.284655225257777"
"6 on scale 1-7","2015","secondary school degree","West Germany","1304","0.266070600058191","0.253624982723733","0.278516217392649"
"6 on scale 1-7","2015","secondary school degree","East Germany","692","0.305216082625351","0.286601626055863","0.32383053919484"
"6 on scale 1-7","2015","college entrance qualification","West Germany","2007","0.346227035419385","0.334073712420537","0.358380358418233"
"6 on scale 1-7","2015","college entrance qualification","East Germany","446","0.322069345805268","0.296756230390204","0.347382461220332"
"6 on scale 1-7","2015","Other degree","West Germany","904","0.259295636182123","0.245005572446399","0.273585699917847"
"6 on scale 1-7","2015","Other degree","East Germany","87","0.24971315975978","0.205903807019229","0.29352251250033"
"6 on scale 1-7","2015","no degree/no degree yet","West Germany","179","0.199864868422186","0.172609928004321","0.227119808840051"
