"plh0206i06","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2015","Not Working","Male","116","0.0342507061256079","0.0287608020732426","0.0397406101779732"
"2 on scale 1-7 ","2015","Not Working","Female","216","0.0394569274803424","0.0344660617382906","0.0444477932223941"
"3 on scale 1-7 ","2015","Full Time","Male","303","0.0476310490822215","0.0423495157425154","0.0529125824219277"
"3 on scale 1-7 ","2015","Full Time","Female","183","0.0577811623199001","0.0497555906946876","0.0658067339451125"
"3 on scale 1-7 ","2015","Part Time","Male","86","0.0401972088924549","0.0311282036837332","0.0492662141011766"
"3 on scale 1-7 ","2015","Part Time","Female","342","0.0649741163988505","0.0583377074700554","0.0716105253276456"
"3 on scale 1-7 ","2015","Not Working","Male","219","0.0566962883332331","0.0497155577702267","0.0636770188962395"
"3 on scale 1-7 ","2015","Not Working","Female","303","0.052184957208142","0.0464834418611384","0.0578864725551457"
"4 on scale 1-7","2015","Full Time","Male","833","0.126654244891264","0.118406877906154","0.134901611876374"
"4 on scale 1-7","2015","Full Time","Female","508","0.153916963798871","0.141504537454154","0.166329390143587"
"4 on scale 1-7","2015","Part Time","Male","230","0.139842783633667","0.123829527642572","0.155856039624762"
"4 on scale 1-7","2015","Part Time","Female","832","0.15487590338717","0.145134908846905","0.164616897927435"
"4 on scale 1-7","2015","Not Working","Male","626","0.14859859087418","0.137861853806261","0.159335327942098"
"4 on scale 1-7","2015","Not Working","Female","916","0.162090320873743","0.152642471127366","0.17153817062012"
"5 on scale 1-7","2015","Full Time","Male","1438","0.24242393795675","0.231796876049245","0.253050999864254"
"5 on scale 1-7","2015","Full Time","Female","723","0.213054780626767","0.198970818802999","0.227138742450535"
"5 on scale 1-7","2015","Part Time","Male","433","0.259092647478341","0.238863378250611","0.279321916706071"
"5 on scale 1-7","2015","Part Time","Female","1172","0.225782161670551","0.214525035561484","0.237039287779617"
"5 on scale 1-7","2015","Not Working","Male","869","0.206779002977145","0.194554024329302","0.219003981624987"
"5 on scale 1-7","2015","Not Working","Female","1182","0.205434617511796","0.195077057289717","0.215792177733876"
"6 on scale 1-7","2015","Full Time","Male","1947","0.325672290973653","0.314051431604432","0.337293150342874"
"6 on scale 1-7","2015","Full Time","Female","920","0.282429885772527","0.266945483578088","0.297914287966966"
"6 on scale 1-7","2015","Part Time","Male","546","0.272857334123895","0.252291405340654","0.293423262907135"
"6 on scale 1-7","2015","Part Time","Female","1451","0.270270311221039","0.258313061207213","0.282227561234864"
"6 on scale 1-7","2015","Not Working","Male","1152","0.271780395774005","0.258351570089056","0.285209221458955"
"6 on scale 1-7","2015","Not Working","Female","1472","0.251121385097238","0.240003980870381","0.262238789324096"
"7 Strongly agree","2015","Full Time","Male","1444","0.213859641595474","0.20369184612592","0.224027437065028"
"7 Strongly agree","2015","Full Time","Female","744","0.230983493596666","0.216486923815188","0.245480063378145"
"7 Strongly agree","2015","Part Time","Male","415","0.232844789406494","0.213330821825463","0.252358756987524"
"7 Strongly agree","2015","Part Time","Female","1177","0.229166434624706","0.217850069698317","0.240482799551095"
"7 Strongly agree","2015","Not Working","Male","1115","0.250747697498348","0.237664005559383","0.263831389437313"
"7 Strongly agree","2015","Not Working","Female","1529","0.250393848627905","0.239287169331013","0.261500527924796"
"1 Strongly disagree","2016","Full Time","Male","","","",""
"1 Strongly disagree","2016","Full Time","Female","","","",""
"1 Strongly disagree","2016","Part Time","Male","","","",""
"1 Strongly disagree","2016","Part Time","Female","","","",""
"1 Strongly disagree","2016","Not Working","Male","29","","",""
"1 Strongly disagree","2016","Not Working","Female","19","","",""
"2 on scale 1-7 ","2016","Full Time","Male","","","",""
"2 on scale 1-7 ","2016","Full Time","Female","","","",""
"2 on scale 1-7 ","2016","Part Time","Male","","","",""
"2 on scale 1-7 ","2016","Part Time","Female","","","",""
"2 on scale 1-7 ","2016","Not Working","Male","21","","",""
"2 on scale 1-7 ","2016","Not Working","Female","14","","",""
"3 on scale 1-7 ","2016","Full Time","Male","","","",""
"3 on scale 1-7 ","2016","Full Time","Female","","","",""
"3 on scale 1-7 ","2016","Part Time","Male","","","",""
"3 on scale 1-7 ","2016","Part Time","Female","","","",""
"3 on scale 1-7 ","2016","Not Working","Male","19","","",""
"3 on scale 1-7 ","2016","Not Working","Female","21","","",""
"4 on scale 1-7","2016","Full Time","Male","","","",""
"4 on scale 1-7","2016","Full Time","Female","","","",""
"4 on scale 1-7","2016","Part Time","Male","","","",""
"4 on scale 1-7","2016","Part Time","Female","","","",""
"4 on scale 1-7","2016","Not Working","Male","109","0.0967980561116473","0.0855993317723562","0.107996780450938"
"4 on scale 1-7","2016","Not Working","Female","70","0.155563719674316","0.138049018122591","0.173078421226041"
"5 on scale 1-7","2016","Full Time","Male","","","",""
"5 on scale 1-7","2016","Full Time","Female","","","",""
"5 on scale 1-7","2016","Part Time","Male","","","",""
"5 on scale 1-7","2016","Part Time","Female","","","",""
"5 on scale 1-7","2016","Not Working","Male","211","0.101036853683338","0.0896224387598738","0.112451268606801"
"5 on scale 1-7","2016","Not Working","Female","128","0.092909253022186","0.078880470184297","0.106938035860075"
"6 on scale 1-7","2016","Full Time","Male","","","",""
"6 on scale 1-7","2016","Full Time","Female","","","",""
"6 on scale 1-7","2016","Part Time","Male","","","",""
"6 on scale 1-7","2016","Part Time","Female","","","",""
"6 on scale 1-7","2016","Not Working","Male","345","0.184532060791925","0.169840018624808","0.199224102959043"
"6 on scale 1-7","2016","Not Working","Female","211","0.103327993626625","0.0886187295854074","0.118037257667842"
"7 Strongly agree","2016","Full Time","Male","","","",""
"7 Strongly agree","2016","Full Time","Female","","","",""
"7 Strongly agree","2016","Part Time","Male","","","",""
"7 Strongly agree","2016","Part Time","Female","","","",""
"7 Strongly agree","2016","Not Working","Male","1944","0.58431205891627","0.565646158593815","0.602977959238725"
"7 Strongly agree","2016","Not Working","Female","1182","0.541210476130357","0.517130559252405","0.565290393008309"
"1 Strongly disagree","2017","Full Time","Male","","","",""
"1 Strongly disagree","2017","Full Time","Female","","","",""
"1 Strongly disagree","2017","Part Time","Male","","","",""
"1 Strongly disagree","2017","Part Time","Female","","","",""
"1 Strongly disagree","2017","Not Working","Male","24","","",""
"1 Strongly disagree","2017","Not Working","Female","14","","",""
"2 on scale 1-7 ","2017","Full Time","Male","","","",""
"2 on scale 1-7 ","2017","Full Time","Female","","","",""
"2 on scale 1-7 ","2017","Part Time","Male","","","",""
"2 on scale 1-7 ","2017","Part Time","Female","","","",""
"2 on scale 1-7 ","2017","Not Working","Male","8","","",""
"2 on scale 1-7 ","2017","Not Working","Female","12","","",""
"3 on scale 1-7 ","2017","Full Time","Male","","","",""
"3 on scale 1-7 ","2017","Full Time","Female","","","",""
"3 on scale 1-7 ","2017","Part Time","Male","","","",""
"3 on scale 1-7 ","2017","Part Time","Female","","","",""
"3 on scale 1-7 ","2017","Not Working","Male","16","","",""
"3 on scale 1-7 ","2017","Not Working","Female","14","","",""
"4 on scale 1-7","2017","Full Time","Male","","","",""
"4 on scale 1-7","2017","Full Time","Female","","","",""
"4 on scale 1-7","2017","Part Time","Male","","","",""
"4 on scale 1-7","2017","Part Time","Female","","","",""
"4 on scale 1-7","2017","Not Working","Male","73","0.0542293067926833","0.0432686615949572","0.0651899519904094"
"4 on scale 1-7","2017","Not Working","Female","54","0.0523252736171433","0.0397730593561062","0.0648774878781804"
"5 on scale 1-7","2017","Full Time","Male","","","",""
"5 on scale 1-7","2017","Full Time","Female","","","",""
"5 on scale 1-7","2017","Part Time","Male","","","",""
"5 on scale 1-7","2017","Part Time","Female","","","",""
"5 on scale 1-7","2017","Not Working","Male","137","0.0985006698977412","0.0840785712035584","0.112922768591924"
"5 on scale 1-7","2017","Not Working","Female","114","0.0941156802306683","0.0776567234613235","0.110574637000013"
"6 on scale 1-7","2017","Full Time","Male","","","",""
"6 on scale 1-7","2017","Full Time","Female","","","",""
"6 on scale 1-7","2017","Part Time","Male","","","",""
"6 on scale 1-7","2017","Part Time","Female","","","",""
"6 on scale 1-7","2017","Not Working","Male","194","0.130612455195763","0.114303536389156","0.146921374002371"
"6 on scale 1-7","2017","Not Working","Female","133","0.101823024774993","0.0847763805778613","0.118869668972124"
"7 Strongly agree","2017","Full Time","Male","","","",""
"7 Strongly agree","2017","Full Time","Female","","","",""
"7 Strongly agree","2017","Part Time","Male","","","",""
"7 Strongly agree","2017","Part Time","Female","","","",""
"7 Strongly agree","2017","Not Working","Male","1188","0.684628465658497","0.662139737814037","0.707117193502957"
"7 Strongly agree","2017","Not Working","Female","868","0.71141419051887","0.685873438030209","0.736954943007531"
"1 Strongly disagree","2018","Full Time","Male","","","",""
"1 Strongly disagree","2018","Full Time","Female","","","",""
"1 Strongly disagree","2018","Part Time","Male","","","",""
"1 Strongly disagree","2018","Part Time","Female","","","",""
"1 Strongly disagree","2018","Not Working","Male","3","","",""
"1 Strongly disagree","2018","Not Working","Female","5","","",""
"2 on scale 1-7 ","2018","Full Time","Male","","","",""
"2 on scale 1-7 ","2018","Full Time","Female","","","",""
"2 on scale 1-7 ","2018","Part Time","Male","","","",""
"2 on scale 1-7 ","2018","Part Time","Female","","","",""
"2 on scale 1-7 ","2018","Not Working","Male","3","","",""
"2 on scale 1-7 ","2018","Not Working","Female","4","","",""
"3 on scale 1-7 ","2018","Full Time","Male","","","",""
"3 on scale 1-7 ","2018","Full Time","Female","","","",""
"3 on scale 1-7 ","2018","Part Time","Male","","","",""
"3 on scale 1-7 ","2018","Part Time","Female","","","",""
"3 on scale 1-7 ","2018","Not Working","Male","","","",""
"3 on scale 1-7 ","2018","Not Working","Female","1","","",""
"4 on scale 1-7","2018","Full Time","Male","","","",""
"4 on scale 1-7","2018","Full Time","Female","","","",""
"4 on scale 1-7","2018","Part Time","Male","","","",""
"4 on scale 1-7","2018","Part Time","Female","","","",""
"4 on scale 1-7","2018","Not Working","Male","15","","",""
"4 on scale 1-7","2018","Not Working","Female","11","","",""
"5 on scale 1-7","2018","Full Time","Male","","","",""
"5 on scale 1-7","2018","Full Time","Female","","","",""
"5 on scale 1-7","2018","Part Time","Male","","","",""
"5 on scale 1-7","2018","Part Time","Female","","","",""
"5 on scale 1-7","2018","Not Working","Male","11","","",""
"5 on scale 1-7","2018","Not Working","Female","20","","",""
"6 on scale 1-7","2018","Full Time","Male","","","",""
"6 on scale 1-7","2018","Full Time","Female","","","",""
"6 on scale 1-7","2018","Part Time","Male","","","",""
"6 on scale 1-7","2018","Part Time","Female","","","",""
"6 on scale 1-7","2018","Not Working","Male","27","","",""
"6 on scale 1-7","2018","Not Working","Female","23","","",""
"7 Strongly agree","2018","Full Time","Male","","","",""
"7 Strongly agree","2018","Full Time","Female","","","",""
"7 Strongly agree","2018","Part Time","Male","","","",""
"7 Strongly agree","2018","Part Time","Female","","","",""
"7 Strongly agree","2018","Not Working","Male","136","0.752828277474485","0.692283297596813","0.813373257352158"
"7 Strongly agree","2018","Not Working","Female","160","0.773750564720507","0.718958417098232","0.828542712342782"
"1 Strongly disagree","2019","Full Time","Male","","","",""
"1 Strongly disagree","2019","Full Time","Female","","","",""
"1 Strongly disagree","2019","Part Time","Male","","","",""
"1 Strongly disagree","2019","Part Time","Female","","","",""
"1 Strongly disagree","2019","Not Working","Male","2","","",""
"1 Strongly disagree","2019","Not Working","Female","2","","",""
"2 on scale 1-7 ","2019","Full Time","Male","","","",""
"2 on scale 1-7 ","2019","Full Time","Female","","","",""
"2 on scale 1-7 ","2019","Part Time","Male","","","",""
"2 on scale 1-7 ","2019","Part Time","Female","","","",""
"2 on scale 1-7 ","2019","Not Working","Male","","","",""
"2 on scale 1-7 ","2019","Not Working","Female","4","","",""
"3 on scale 1-7 ","2019","Full Time","Male","","","",""
"3 on scale 1-7 ","2019","Full Time","Female","","","",""
"3 on scale 1-7 ","2019","Part Time","Male","","","",""
"3 on scale 1-7 ","2019","Part Time","Female","","","",""
"3 on scale 1-7 ","2019","Not Working","Male","4","","",""
"3 on scale 1-7 ","2019","Not Working","Female","4","","",""
"4 on scale 1-7","2019","Full Time","Male","","","",""
"4 on scale 1-7","2019","Full Time","Female","","","",""
"4 on scale 1-7","2019","Part Time","Male","","","",""
"4 on scale 1-7","2019","Part Time","Female","","","",""
"4 on scale 1-7","2019","Not Working","Male","8","","",""
"4 on scale 1-7","2019","Not Working","Female","13","","",""
"5 on scale 1-7","2019","Full Time","Male","","","",""
"5 on scale 1-7","2019","Full Time","Female","","","",""
"5 on scale 1-7","2019","Part Time","Male","","","",""
"5 on scale 1-7","2019","Part Time","Female","","","",""
"5 on scale 1-7","2019","Not Working","Male","13","","",""
"5 on scale 1-7","2019","Not Working","Female","22","","",""
"6 on scale 1-7","2019","Full Time","Male","","","",""
"6 on scale 1-7","2019","Full Time","Female","","","",""
"6 on scale 1-7","2019","Part Time","Male","","","",""
"6 on scale 1-7","2019","Part Time","Female","","","",""
"6 on scale 1-7","2019","Not Working","Male","15","","",""
"6 on scale 1-7","2019","Not Working","Female","15","","",""
"7 Strongly agree","2019","Full Time","Male","","","",""
"7 Strongly agree","2019","Full Time","Female","","","",""
"7 Strongly agree","2019","Part Time","Male","","","",""
"7 Strongly agree","2019","Part Time","Female","","","",""
"7 Strongly agree","2019","Not Working","Male","94","0.678171250664184","0.599654784809801","0.756687716518566"
"7 Strongly agree","2019","Not Working","Female","82","0.628895641695884","0.54943698133774","0.708354302054028"
