"plh0206i06","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2014","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2014","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2014","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2014","Not Working","Rural Area","","","",""
"4 on scale 1-7","2014","Full Time","Urban Area","","","",""
"4 on scale 1-7","2014","Full Time","Rural Area","","","",""
"4 on scale 1-7","2014","Part Time","Urban Area","","","",""
"4 on scale 1-7","2014","Part Time","Rural Area","","","",""
"4 on scale 1-7","2014","Not Working","Urban Area","","","",""
"4 on scale 1-7","2014","Not Working","Rural Area","","","",""
"5 on scale 1-7","2014","Full Time","Urban Area","","","",""
"5 on scale 1-7","2014","Full Time","Rural Area","","","",""
"5 on scale 1-7","2014","Part Time","Urban Area","","","",""
"5 on scale 1-7","2014","Part Time","Rural Area","","","",""
"5 on scale 1-7","2014","Not Working","Urban Area","","","",""
"5 on scale 1-7","2014","Not Working","Rural Area","","","",""
"6 on scale 1-7","2014","Full Time","Urban Area","","","",""
"6 on scale 1-7","2014","Full Time","Rural Area","","","",""
"6 on scale 1-7","2014","Part Time","Urban Area","","","",""
"6 on scale 1-7","2014","Part Time","Rural Area","","","",""
"6 on scale 1-7","2014","Not Working","Urban Area","","","",""
"6 on scale 1-7","2014","Not Working","Rural Area","","","",""
"7 Strongly agree","2014","Full Time","Urban Area","","","",""
"7 Strongly agree","2014","Full Time","Rural Area","","","",""
"7 Strongly agree","2014","Part Time","Urban Area","","","",""
"7 Strongly agree","2014","Part Time","Rural Area","","","",""
"7 Strongly agree","2014","Not Working","Urban Area","","","",""
"7 Strongly agree","2014","Not Working","Rural Area","","","",""
"1 Strongly disagree","2015","Full Time","Urban Area","112","0.0198431423090491","0.0163739749476297","0.0233123096704685"
"1 Strongly disagree","2015","Full Time","Rural Area","61","0.0178611438930762","0.0133326332504863","0.022389654535666"
"1 Strongly disagree","2015","Part Time","Urban Area","105","0.0218383283690863","0.017647385982067","0.0260292707561055"
"1 Strongly disagree","2015","Part Time","Rural Area","67","0.0270655100352511","0.0206121745812072","0.0335188454892949"
"1 Strongly disagree","2015","Not Working","Urban Area","209","0.0360436217559218","0.0315679720666873","0.0405192714451564"
"1 Strongly disagree","2015","Not Working","Rural Area","137","0.0351757698628537","0.0289816114196508","0.0413699283060567"
"2 on scale 1-7 ","2015","Full Time","Urban Area","174","0.0290544914021289","0.0248764157041704","0.0332325671000874"
"2 on scale 1-7 ","2015","Full Time","Rural Area","104","0.0339270726346783","0.0277370467985444","0.0401170984708122"
"2 on scale 1-7 ","2015","Part Time","Urban Area","160","0.0314216312886026","0.0264192312283378","0.0364240313488675"
"2 on scale 1-7 ","2015","Part Time","Rural Area","85","0.0317302271845159","0.0247596440429432","0.0387008103260887"
"2 on scale 1-7 ","2015","Not Working","Urban Area","219","0.0391346632702891","0.0344785316525176","0.0437907948880605"
"2 on scale 1-7 ","2015","Not Working","Rural Area","113","0.0328471879930516","0.0268543429095175","0.0388400330765857"
"3 on scale 1-7 ","2015","Full Time","Urban Area","302","0.0475664142845358","0.0422717333412066","0.052861095227865"
"3 on scale 1-7 ","2015","Full Time","Rural Area","184","0.0584216394364324","0.0504024695158302","0.0664408093570347"
"3 on scale 1-7 ","2015","Part Time","Urban Area","278","0.0547481995583987","0.0482250798067145","0.0612713193100829"
"3 on scale 1-7 ","2015","Part Time","Rural Area","150","0.0633367699931305","0.0536505567612211","0.07302298322504"
"3 on scale 1-7 ","2015","Not Working","Urban Area","356","0.0554067965842967","0.0499137015411506","0.0608998916274428"
"3 on scale 1-7 ","2015","Not Working","Rural Area","166","0.0512896676529013","0.0438728404412102","0.0587064948645925"
"4 on scale 1-7","2015","Full Time","Urban Area","836","0.13289442683866","0.124450166584645","0.141338687092676"
"4 on scale 1-7","2015","Full Time","Rural Area","505","0.141981709070696","0.130047908270261","0.15391550987113"
"4 on scale 1-7","2015","Part Time","Urban Area","683","0.143914868989551","0.133850003288561","0.153979734690541"
"4 on scale 1-7","2015","Part Time","Rural Area","379","0.164239621911019","0.149505841565848","0.17897340225619"
"4 on scale 1-7","2015","Not Working","Urban Area","1030","0.154748966712242","0.146064964638786","0.163432968785698"
"4 on scale 1-7","2015","Not Working","Rural Area","512","0.159604799855305","0.147290742860602","0.171918856850007"
"5 on scale 1-7","2015","Full Time","Urban Area","1396","0.235706441608948","0.225148285907009","0.246264597310888"
"5 on scale 1-7","2015","Full Time","Rural Area","765","0.225901923130851","0.211604022652536","0.240199823609167"
"5 on scale 1-7","2015","Part Time","Urban Area","1054","0.234401451555085","0.22225421824405","0.246548684866119"
"5 on scale 1-7","2015","Part Time","Rural Area","551","0.239150676878434","0.222187020364951","0.256114333391917"
"5 on scale 1-7","2015","Not Working","Urban Area","1302","0.201086754701995","0.19146277434979","0.210710735054201"
"5 on scale 1-7","2015","Not Working","Rural Area","749","0.217114343952667","0.203252218334273","0.23097646957106"
"6 on scale 1-7","2015","Full Time","Urban Area","1915","0.322059131074894","0.310435656950166","0.333682605199622"
"6 on scale 1-7","2015","Full Time","Rural Area","952","0.287980292160088","0.272497770269408","0.303462814050769"
"6 on scale 1-7","2015","Part Time","Urban Area","1314","0.275957417564313","0.263140022682633","0.288774812445993"
"6 on scale 1-7","2015","Part Time","Rural Area","683","0.260382810107735","0.242930859040565","0.277834761174905"
"6 on scale 1-7","2015","Not Working","Urban Area","1731","0.25601295866359","0.245533789666186","0.266492127660994"
"6 on scale 1-7","2015","Not Working","Rural Area","893","0.269218552464777","0.254304946895362","0.284132158034192"
"7 Strongly agree","2015","Full Time","Urban Area","1473","0.212875952481783","0.202693388928482","0.223058516035085"
"7 Strongly agree","2015","Full Time","Rural Area","715","0.233926219674178","0.219452203221858","0.248400236126497"
"7 Strongly agree","2015","Part Time","Urban Area","1078","0.237718102674963","0.225511758684784","0.249924446665143"
"7 Strongly agree","2015","Part Time","Rural Area","514","0.214094383889914","0.197781822192269","0.23040694558756"
"7 Strongly agree","2015","Not Working","Urban Area","1816","0.257566238311665","0.24706630578012","0.26806617084321"
"7 Strongly agree","2015","Not Working","Rural Area","828","0.234749678218445","0.220498831560323","0.249000524876567"
"1 Strongly disagree","2016","Full Time","Urban Area","","","",""
"1 Strongly disagree","2016","Full Time","Rural Area","","","",""
"1 Strongly disagree","2016","Part Time","Urban Area","","","",""
"1 Strongly disagree","2016","Part Time","Rural Area","","","",""
"1 Strongly disagree","2016","Not Working","Urban Area","30","0.0140488778469383","0.00983457542713684","0.0182631802667397"
"1 Strongly disagree","2016","Not Working","Rural Area","18","","",""
"2 on scale 1-7 ","2016","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2016","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2016","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2016","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2016","Not Working","Urban Area","26","","",""
"2 on scale 1-7 ","2016","Not Working","Rural Area","9","","",""
"3 on scale 1-7 ","2016","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2016","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2016","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2016","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2016","Not Working","Urban Area","27","","",""
"3 on scale 1-7 ","2016","Not Working","Rural Area","13","","",""
"4 on scale 1-7","2016","Full Time","Urban Area","","","",""
"4 on scale 1-7","2016","Full Time","Rural Area","","","",""
"4 on scale 1-7","2016","Part Time","Urban Area","","","",""
"4 on scale 1-7","2016","Part Time","Rural Area","","","",""
"4 on scale 1-7","2016","Not Working","Urban Area","131","0.135032003369915","0.122794422872584","0.147269583867246"
"4 on scale 1-7","2016","Not Working","Rural Area","48","0.068809716463327","0.0551903554639271","0.0824290774627269"
"5 on scale 1-7","2016","Full Time","Urban Area","","","",""
"5 on scale 1-7","2016","Full Time","Rural Area","","","",""
"5 on scale 1-7","2016","Part Time","Urban Area","","","",""
"5 on scale 1-7","2016","Part Time","Rural Area","","","",""
"5 on scale 1-7","2016","Not Working","Urban Area","250","0.112442437072124","0.101130406349583","0.123754467794664"
"5 on scale 1-7","2016","Not Working","Rural Area","89","0.0599476670159935","0.0471752000378347","0.0727201339941524"
"6 on scale 1-7","2016","Full Time","Urban Area","","","",""
"6 on scale 1-7","2016","Full Time","Rural Area","","","",""
"6 on scale 1-7","2016","Part Time","Urban Area","","","",""
"6 on scale 1-7","2016","Part Time","Rural Area","","","",""
"6 on scale 1-7","2016","Not Working","Urban Area","414","0.167975676646856","0.154589134878139","0.181362218415573"
"6 on scale 1-7","2016","Not Working","Rural Area","142","0.125505269980399","0.10768057080617","0.143329969154628"
"7 Strongly agree","2016","Full Time","Urban Area","","","",""
"7 Strongly agree","2016","Full Time","Rural Area","","","",""
"7 Strongly agree","2016","Part Time","Urban Area","","","",""
"7 Strongly agree","2016","Part Time","Rural Area","","","",""
"7 Strongly agree","2016","Not Working","Urban Area","2118","0.522829331228247","0.504944121856573","0.54071454059992"
"7 Strongly agree","2016","Not Working","Rural Area","1008","0.694903103297042","0.670129244936142","0.719676961657943"
"1 Strongly disagree","2017","Full Time","Urban Area","","","",""
"1 Strongly disagree","2017","Full Time","Rural Area","","","",""
"1 Strongly disagree","2017","Part Time","Urban Area","","","",""
"1 Strongly disagree","2017","Part Time","Rural Area","","","",""
"1 Strongly disagree","2017","Not Working","Urban Area","18","","",""
"1 Strongly disagree","2017","Not Working","Rural Area","20","","",""
"2 on scale 1-7 ","2017","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2017","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2017","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2017","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2017","Not Working","Urban Area","13","","",""
"2 on scale 1-7 ","2017","Not Working","Rural Area","7","","",""
"3 on scale 1-7 ","2017","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2017","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2017","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2017","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2017","Not Working","Urban Area","23","","",""
"3 on scale 1-7 ","2017","Not Working","Rural Area","7","","",""
"4 on scale 1-7","2017","Full Time","Urban Area","","","",""
"4 on scale 1-7","2017","Full Time","Rural Area","","","",""
"4 on scale 1-7","2017","Part Time","Urban Area","","","",""
"4 on scale 1-7","2017","Part Time","Rural Area","","","",""
"4 on scale 1-7","2017","Not Working","Urban Area","94","0.0507432262049826","0.0413158981777343","0.0601705542322308"
"4 on scale 1-7","2017","Not Working","Rural Area","33","0.0614095431456448","0.04441903337236","0.0784000529189295"
"5 on scale 1-7","2017","Full Time","Urban Area","","","",""
"5 on scale 1-7","2017","Full Time","Rural Area","","","",""
"5 on scale 1-7","2017","Part Time","Urban Area","","","",""
"5 on scale 1-7","2017","Part Time","Rural Area","","","",""
"5 on scale 1-7","2017","Not Working","Urban Area","201","0.109437104087215","0.0960273033960882","0.122846904778343"
"5 on scale 1-7","2017","Not Working","Rural Area","50","0.0628989969852601","0.0457173231502514","0.0800806708202689"
"6 on scale 1-7","2017","Full Time","Urban Area","","","",""
"6 on scale 1-7","2017","Full Time","Rural Area","","","",""
"6 on scale 1-7","2017","Part Time","Urban Area","","","",""
"6 on scale 1-7","2017","Part Time","Rural Area","","","",""
"6 on scale 1-7","2017","Not Working","Urban Area","257","0.136234912527967","0.121499925420119","0.150969899635815"
"6 on scale 1-7","2017","Not Working","Rural Area","70","0.078812235336668","0.0597435254112342","0.0978809452621018"
"7 Strongly agree","2017","Full Time","Urban Area","","","",""
"7 Strongly agree","2017","Full Time","Rural Area","","","",""
"7 Strongly agree","2017","Part Time","Urban Area","","","",""
"7 Strongly agree","2017","Part Time","Rural Area","","","",""
"7 Strongly agree","2017","Not Working","Urban Area","1476","0.675549599824751","0.655439672271577","0.695659527377925"
"7 Strongly agree","2017","Not Working","Rural Area","580","0.743401524042257","0.712492224102941","0.774310823981573"
"1 Strongly disagree","2018","Full Time","Urban Area","","","",""
"1 Strongly disagree","2018","Full Time","Rural Area","","","",""
"1 Strongly disagree","2018","Part Time","Urban Area","","","",""
"1 Strongly disagree","2018","Part Time","Rural Area","","","",""
"1 Strongly disagree","2018","Not Working","Urban Area","6","","",""
"1 Strongly disagree","2018","Not Working","Rural Area","2","","",""
"2 on scale 1-7 ","2018","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2018","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2018","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2018","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2018","Not Working","Urban Area","5","","",""
"2 on scale 1-7 ","2018","Not Working","Rural Area","2","","",""
"3 on scale 1-7 ","2018","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2018","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2018","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2018","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2018","Not Working","Urban Area","1","","",""
"3 on scale 1-7 ","2018","Not Working","Rural Area","","","",""
"4 on scale 1-7","2018","Full Time","Urban Area","","","",""
"4 on scale 1-7","2018","Full Time","Rural Area","","","",""
"4 on scale 1-7","2018","Part Time","Urban Area","","","",""
"4 on scale 1-7","2018","Part Time","Rural Area","","","",""
"4 on scale 1-7","2018","Not Working","Urban Area","18","","",""
"4 on scale 1-7","2018","Not Working","Rural Area","8","","",""
"5 on scale 1-7","2018","Full Time","Urban Area","","","",""
"5 on scale 1-7","2018","Full Time","Rural Area","","","",""
"5 on scale 1-7","2018","Part Time","Urban Area","","","",""
"5 on scale 1-7","2018","Part Time","Rural Area","","","",""
"5 on scale 1-7","2018","Not Working","Urban Area","21","","",""
"5 on scale 1-7","2018","Not Working","Rural Area","10","","",""
"6 on scale 1-7","2018","Full Time","Urban Area","","","",""
"6 on scale 1-7","2018","Full Time","Rural Area","","","",""
"6 on scale 1-7","2018","Part Time","Urban Area","","","",""
"6 on scale 1-7","2018","Part Time","Rural Area","","","",""
"6 on scale 1-7","2018","Not Working","Urban Area","30","0.0898089326951756","0.0553206015610911","0.12429726382926"
"6 on scale 1-7","2018","Not Working","Rural Area","20","","",""
"7 Strongly agree","2018","Full Time","Urban Area","","","",""
"7 Strongly agree","2018","Full Time","Rural Area","","","",""
"7 Strongly agree","2018","Part Time","Urban Area","","","",""
"7 Strongly agree","2018","Part Time","Rural Area","","","",""
"7 Strongly agree","2018","Not Working","Urban Area","183","0.750184057667119","0.697963666833488","0.802404448500751"
"7 Strongly agree","2018","Not Working","Rural Area","113","0.792940525145274","0.729150892211255","0.856730158079294"
"1 Strongly disagree","2019","Full Time","Urban Area","","","",""
"1 Strongly disagree","2019","Full Time","Rural Area","","","",""
"1 Strongly disagree","2019","Part Time","Urban Area","","","",""
"1 Strongly disagree","2019","Part Time","Rural Area","","","",""
"1 Strongly disagree","2019","Not Working","Urban Area","2","","",""
"1 Strongly disagree","2019","Not Working","Rural Area","2","","",""
"2 on scale 1-7 ","2019","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2019","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2019","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2019","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2019","Not Working","Urban Area","3","","",""
"2 on scale 1-7 ","2019","Not Working","Rural Area","1","","",""
"3 on scale 1-7 ","2019","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2019","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2019","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2019","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2019","Not Working","Urban Area","3","","",""
"3 on scale 1-7 ","2019","Not Working","Rural Area","5","","",""
"4 on scale 1-7","2019","Full Time","Urban Area","","","",""
"4 on scale 1-7","2019","Full Time","Rural Area","","","",""
"4 on scale 1-7","2019","Part Time","Urban Area","","","",""
"4 on scale 1-7","2019","Part Time","Rural Area","","","",""
"4 on scale 1-7","2019","Not Working","Urban Area","14","","",""
"4 on scale 1-7","2019","Not Working","Rural Area","7","","",""
"5 on scale 1-7","2019","Full Time","Urban Area","","","",""
"5 on scale 1-7","2019","Full Time","Rural Area","","","",""
"5 on scale 1-7","2019","Part Time","Urban Area","","","",""
"5 on scale 1-7","2019","Part Time","Rural Area","","","",""
"5 on scale 1-7","2019","Not Working","Urban Area","21","","",""
"5 on scale 1-7","2019","Not Working","Rural Area","14","","",""
"6 on scale 1-7","2019","Full Time","Urban Area","","","",""
"6 on scale 1-7","2019","Full Time","Rural Area","","","",""
"6 on scale 1-7","2019","Part Time","Urban Area","","","",""
"6 on scale 1-7","2019","Part Time","Rural Area","","","",""
"6 on scale 1-7","2019","Not Working","Urban Area","19","","",""
"6 on scale 1-7","2019","Not Working","Rural Area","11","","",""
"7 Strongly agree","2019","Full Time","Urban Area","","","",""
"7 Strongly agree","2019","Full Time","Rural Area","","","",""
"7 Strongly agree","2019","Part Time","Urban Area","","","",""
"7 Strongly agree","2019","Part Time","Rural Area","","","",""
"7 Strongly agree","2019","Not Working","Urban Area","112","0.67897106787752","0.609601148738254","0.748340987016785"
"7 Strongly agree","2019","Not Working","Rural Area","61","0.564221356925464","0.467517201623107","0.660925512227821"
