"plh0206i06","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2018","Employed","Urban Area","","","",""
"4 on scale 1-7","2018","Employed","Rural Area","","","",""
"5 on scale 1-7","2018","Not Employed","Urban Area","21","","",""
"5 on scale 1-7","2018","Not Employed","Rural Area","10","","",""
"5 on scale 1-7","2018","Employed","Urban Area","","","",""
"5 on scale 1-7","2018","Employed","Rural Area","","","",""
"6 on scale 1-7","2018","Not Employed","Urban Area","30","0.0898089326951756","0.0553206015610911","0.12429726382926"
"6 on scale 1-7","2018","Not Employed","Rural Area","20","","",""
"6 on scale 1-7","2018","Employed","Urban Area","","","",""
"6 on scale 1-7","2018","Employed","Rural Area","","","",""
"7 Strongly agree","2018","Not Employed","Urban Area","183","0.750184057667119","0.697963666833488","0.802404448500751"
"7 Strongly agree","2018","Not Employed","Rural Area","113","0.792940525145274","0.729150892211255","0.856730158079294"
"7 Strongly agree","2018","Employed","Urban Area","","","",""
"7 Strongly agree","2018","Employed","Rural Area","","","",""
"1 Strongly disagree","2019","Not Employed","Urban Area","2","","",""
"1 Strongly disagree","2019","Not Employed","Rural Area","2","","",""
"1 Strongly disagree","2019","Employed","Urban Area","","","",""
"1 Strongly disagree","2019","Employed","Rural Area","","","",""
"2 on scale 1-7 ","2019","Not Employed","Urban Area","3","","",""
"2 on scale 1-7 ","2019","Not Employed","Rural Area","1","","",""
"2 on scale 1-7 ","2019","Employed","Urban Area","","","",""
"2 on scale 1-7 ","2019","Employed","Rural Area","","","",""
"3 on scale 1-7 ","2019","Not Employed","Urban Area","3","","",""
"3 on scale 1-7 ","2019","Not Employed","Rural Area","5","","",""
"3 on scale 1-7 ","2019","Employed","Urban Area","","","",""
"3 on scale 1-7 ","2019","Employed","Rural Area","","","",""
"4 on scale 1-7","2019","Not Employed","Urban Area","14","","",""
"4 on scale 1-7","2019","Not Employed","Rural Area","7","","",""
"4 on scale 1-7","2019","Employed","Urban Area","","","",""
"4 on scale 1-7","2019","Employed","Rural Area","","","",""
"5 on scale 1-7","2019","Not Employed","Urban Area","21","","",""
"5 on scale 1-7","2019","Not Employed","Rural Area","14","","",""
"5 on scale 1-7","2019","Employed","Urban Area","","","",""
"5 on scale 1-7","2019","Employed","Rural Area","","","",""
"6 on scale 1-7","2019","Not Employed","Urban Area","19","","",""
"6 on scale 1-7","2019","Not Employed","Rural Area","11","","",""
"6 on scale 1-7","2019","Employed","Urban Area","","","",""
"6 on scale 1-7","2019","Employed","Rural Area","","","",""
"7 Strongly agree","2019","Not Employed","Urban Area","112","0.67897106787752","0.609601148738254","0.748340987016785"
"7 Strongly agree","2019","Not Employed","Rural Area","61","0.564221356925464","0.467517201623107","0.660925512227821"
"7 Strongly agree","2019","Employed","Urban Area","","","",""
"7 Strongly agree","2019","Employed","Rural Area","","","",""
