"ple0012","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2019","Couple + C. GT 16 ","direct migration background","49","0.138337641016993","0.105474890763019","0.171200391270968"
"Yes","2019","Couple + C. GT 16 ","indirect migration background","10","","",""
"Yes","2019","Couple + C. LE and GT 16","no migration background","47","0.0196217943096553","0.01252197511037","0.0267216135089406"
"Yes","2019","Couple + C. LE and GT 16","direct migration background","28","","",""
"Yes","2019","Couple + C. LE and GT 16","indirect migration background","6","","",""
"No","2019","1-pers.-HH","no migration background","3195","0.882151130729381","0.871621565379336","0.892680696079425"
"No","2019","1-pers.-HH","direct migration background","399","0.916715243495666","0.890659335964862","0.942771151026471"
"No","2019","1-pers.-HH","indirect migration background","220","0.968471046469988","0.94573927604108","0.991202816898895"
"No","2019","(Married) couple without C. ","no migration background","6483","0.885860954625027","0.878586508043798","0.893135401206256"
"No","2019","(Married) couple without C. ","direct migration background","833","0.870359253404588","0.848793721611587","0.891924785197589"
"No","2019","(Married) couple without C. ","indirect migration background","263","0.9335209462457","0.904445393147207","0.962596499344192"
"No","2019","Single parent ","no migration background","1531","0.963962265367283","0.954795173148254","0.973129357586313"
"No","2019","Single parent ","direct migration background","260","0.961423911102817","0.938537368220152","0.984310453985483"
"No","2019","Single parent ","indirect migration background","200","0.933862203893931","0.900169085600901","0.967555322186961"
"No","2019","Couple + C. LE 16 ","no migration background","3509","0.976009336975295","0.971014244095621","0.981004429854969"
"No","2019","Couple + C. LE 16 ","direct migration background","1144","0.977323147128751","0.968810989814135","0.985835304443366"
"No","2019","Couple + C. LE 16 ","indirect migration background","412","0.975541253150601","0.960838282733316","0.990244223567887"
"No","2019","Couple + C. GT 16 ","no migration background","2198","0.950156877549159","0.94129582416878","0.959017930929538"
"No","2019","Couple + C. GT 16 ","direct migration background","375","0.861662358983007","0.828799608729032","0.894525109236981"
"No","2019","Couple + C. GT 16 ","indirect migration background","227","0.974381955512882","0.954267349884454","0.994496561141309"
"No","2019","Couple + C. LE and GT 16","no migration background","1419","0.980378205690345","0.973278386491059","0.98747802488963"
"No","2019","Couple + C. LE and GT 16","direct migration background","431","0.936387668661863","0.914060160985297","0.958715176338429"
"No","2019","Couple + C. LE and GT 16","indirect migration background","258","0.980988754149835","0.964515347052802","0.997462161246868"
