"ple0012","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2019","direct migration background","inadequately","175","0.849913048182836","0.800902255760316","0.898923840605356","2"
"No","2019","direct migration background","general elemantary","540","0.853771070819927","0.825356425728682","0.882185715911172","2"
"No","2019","direct migration background","middle vocational","1150","0.921277229738939","0.906251489932782","0.936302969545097","2"
"No","2019","direct migration background","vocational + Abi","486","0.913722572223329","0.889636354333398","0.937808790113261","2"
"No","2019","direct migration background","higher vocational","68","0.945279480330155","0.893460668224852","0.997098292435458","2"
"No","2019","direct migration background","higher education","1018","0.942859232594676","0.928945113963601","0.956773351225752","2"
"No","2019","indirect migration background","in school","81","0.98152114295341","0.952371814941367","1.01067047096545","2"
"No","2019","indirect migration background","inadequately","36","0.937091316848014","0.860890076325622","1.01329255737041","2"
"No","2019","indirect migration background","general elemantary","231","0.967409296506671","0.944897967445235","0.989920625568106","2"
"No","2019","indirect migration background","middle vocational","636","0.941917943781512","0.92418064889199","0.959655238671034","2"
"No","2019","indirect migration background","vocational + Abi","139","0.988160299520767","0.97036980675264","1.00595079228889","2"
"No","2019","indirect migration background","higher vocational","72","0.966962180211953","0.926511307719915","1.00741305270399","2"
"No","2019","indirect migration background","higher education","326","0.984628069728232","0.97149296772557","0.997763171730895","2"
"Yes","2019","indirect migration background","higher vocational","3","","","","1"
"Yes","2019","indirect migration background","higher education","11","","","","1"
"Yes","2019","indirect migration background","general elemantary","8","","","","1"
"Yes","2019","indirect migration background","middle vocational","32","0.0580820562184884","0.0403447613289665","0.0758193511080103","1"
"Yes","2019","indirect migration background","vocational + Abi","3","","","","1"
"Yes","2019","indirect migration background","in school","1","","","","1"
"Yes","2019","indirect migration background","inadequately","3","","","","1"
"Yes","2019","direct migration background","vocational + Abi","36","0.0862774277766707","0.0621912098867392","0.110363645666602","1"
"Yes","2019","direct migration background","higher vocational","6","","","","1"
"Yes","2019","direct migration background","higher education","51","0.0571407674053239","0.0432266487742484","0.0710548860363994","1"
"Yes","2019","no migration background","higher education","367","0.0666745990944586","0.0601509194173573","0.0731982787715599","1"
"Yes","2019","direct migration background","general elemantary","54","0.146228929180073","0.117814284088828","0.174643574271318","1"
"Yes","2019","direct migration background","middle vocational","84","0.0787227702610609","0.0636970304549036","0.0937485100672182","1"
"Yes","2019","no migration background","in school","2","","","","1"
"Yes","2019","direct migration background","in school","","","","","1"
"Yes","2019","direct migration background","inadequately","29","","","","1"
"Yes","2019","no migration background","vocational + Abi","60","0.0468609294817168","0.0361977417195126","0.057524117243921","1"
"Yes","2019","no migration background","middle vocational","872","0.104326194130648","0.0980913618568879","0.110561026404409","1"
"Yes","2019","no migration background","inadequately","18","","","","1"
"Yes","2019","no migration background","general elemantary","164","0.119093400170083","0.103167832504635","0.135018967835532","1"
"Yes","2019","no migration background","higher vocational","118","0.0769963127614668","0.0636077234093168","0.0903849021136167","1"
