"ple0012","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2018","66 and older","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","16-34 y.","Couple + C. GT 16 ","","","","","1"
"Yes","2018","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","35-65 y.","1-pers.-HH","","","","","1"
"Yes","2018","35-65 y.","(Married) couple without C. ","","","","","1"
"No","2019","16-34 y.","1-pers.-HH","856","0.991151164241616","0.984888422196682","0.997413906286549","2"
"No","2019","16-34 y.","(Married) couple without C. ","992","0.989860320211168","0.983663337102312","0.996057303320024","2"
"No","2019","16-34 y.","Single parent ","734","0.997222611284298","0.993428236165788","1.00101698640281","2"
"No","2019","16-34 y.","Couple + C. LE 16 ","992","0.981030767183633","0.972638462022486","0.98942307234478","2"
"No","2019","16-34 y.","Couple + C. GT 16 ","890","0.990036170781397","0.983550955999353","0.996521385563441","2"
"No","2019","16-34 y.","Couple + C. LE and GT 16","675","0.993493668746324","0.987455222950018","0.999532114542629","2"
"No","2019","35-65 y.","1-pers.-HH","1768","0.903021505518681","0.889846282657154","0.916196728380208","2"
"No","2019","35-65 y.","(Married) couple without C. ","3802","0.91381577832398","0.905261053131162","0.922370503516797","2"
"No","2019","35-65 y.","Single parent ","1193","0.949087469098957","0.936911279847034","0.96126365835088","2"
"No","2019","35-65 y.","Couple + C. LE 16 ","4066","0.974929628594542","0.970190756077281","0.979668501111803","2"
"No","2019","35-65 y.","Couple + C. GT 16 ","1747","0.919782017176326","0.907496919248808","0.932067115103845","2"
"No","2019","35-65 y.","Couple + C. LE and GT 16","1430","0.95774679815473","0.947580113818312","0.967913482491148","2"
"No","2019","66 and older","1-pers.-HH","1190","0.826101575814729","0.806686365417157","0.845516786212302","2"
"No","2019","66 and older","(Married) couple without C. ","2785","0.80979384630374","0.79663285270651","0.82295483990097","2"
"No","2019","66 and older","Single parent ","64","0.796316526739231","0.706940395797716","0.885692657680745","2"
"No","2019","66 and older","Couple + C. LE 16 ","7","","","","2"
"No","2019","66 and older","Couple + C. GT 16 ","163","0.820018518757792","0.766642362767677","0.873394674747908","2"
"No","2019","66 and older","Couple + C. LE and GT 16","3","","","","2"
"Yes","2019","35-65 y.","Single parent ","59","0.0509125309010426","0.0387363416491196","0.0630887201529656","1"
"Yes","2019","35-65 y.","Couple + C. LE 16 ","115","0.0250703714054579","0.020331498888197","0.0298092439227187","1"
"Yes","2019","35-65 y.","Couple + C. GT 16 ","131","0.0802179828236735","0.0679328848961552","0.0925030807511918","1"
"Yes","2019","35-65 y.","Couple + C. LE and GT 16","74","0.0422532018452701","0.032086517508852","0.0524198861816882","1"
"Yes","2019","66 and older","1-pers.-HH","274","0.173898424185271","0.154483213787698","0.193313634582843","1"
"Yes","2019","16-34 y.","Couple + C. LE 16 ","23","","","","1"
"Yes","2019","66 and older","Couple + C. GT 16 ","36","0.179981481242208","0.126605325252092","0.233357637232323","1"
"Yes","2019","35-65 y.","1-pers.-HH","170","0.0969784944813189","0.0838032716197917","0.110153717342846","1"
"Yes","2019","16-34 y.","1-pers.-HH","3","","","","1"
"Yes","2019","16-34 y.","(Married) couple without C. ","12","","","","1"
"Yes","2019","16-34 y.","Single parent ","5","","","","1"
"Yes","2019","16-34 y.","Couple + C. GT 16 ","11","","","","1"
"Yes","2019","16-34 y.","Couple + C. LE and GT 16","6","","","","1"
"Yes","2019","66 and older","Single parent ","14","","","","1"
"Yes","2019","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2019","35-65 y.","(Married) couple without C. ","332","0.0861842216760203","0.0776294964832029","0.0947389468688378","1"
"Yes","2019","66 and older","(Married) couple without C. ","631","0.19020615369626","0.17704516009903","0.20336714729349","1"
"Yes","2019","66 and older","Couple + C. LE and GT 16","1","","","","1"
