"ple0012","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2013","Single parent ","general elemantary","168","0.94173721648224","0.907326115242565","0.976148317721915","2"
"No","2013","Single parent ","middle vocational","514","0.939837162094039","0.919873495715538","0.95980082847254","2"
"No","2013","Single parent ","vocational + Abi","59","0.997297309031098","0.98416070877434","1.01043390928786","2"
"No","2013","Single parent ","higher vocational","34","0.979265128575508","0.932057206255332","1.02647305089568","2"
"Yes","2013","Couple + C. GT 16 ","vocational + Abi","8","","","","1"
"Yes","2013","Couple + C. GT 16 ","higher vocational","12","","","","1"
"Yes","2013","Couple + C. GT 16 ","higher education","29","","","","1"
"Yes","2013","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2013","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Yes","2013","1-pers.-HH","in school","","","","","1"
"Yes","2013","1-pers.-HH","inadequately","5","","","","1"
"Yes","2013","1-pers.-HH","general elemantary","78","0.180063034615487","0.144078693798899","0.216047375432076","1"
"Yes","2013","1-pers.-HH","middle vocational","219","0.116120430627088","0.101106166456517","0.131134694797659","1"
"Yes","2013","1-pers.-HH","vocational + Abi","8","","","","1"
"Yes","2013","1-pers.-HH","higher vocational","21","","","","1"
"Yes","2013","1-pers.-HH","higher education","61","0.062187549823657","0.0453687415340794","0.0790063581132346","1"
"Yes","2013","(Married) couple without C. ","in school","","","","","1"
"Yes","2013","(Married) couple without C. ","inadequately","7","","","","1"
"Yes","2013","(Married) couple without C. ","general elemantary","103","0.142160956534916","0.114870183278167","0.169451729791666","1"
"Yes","2013","(Married) couple without C. ","middle vocational","550","0.134592971968048","0.123932245902468","0.145253698033627","1"
"Yes","2013","(Married) couple without C. ","vocational + Abi","26","","","","1"
"Yes","2013","(Married) couple without C. ","higher vocational","85","0.12282019749739","0.0966438631604466","0.148996531834333","1"
"Yes","2013","(Married) couple without C. ","higher education","214","0.0954444823918345","0.0827313537993691","0.1081576109843","1"
"Yes","2013","Single parent ","in school","","","","","1"
"Yes","2013","Single parent ","inadequately","2","","","","1"
"Yes","2013","Single parent ","general elemantary","10","","","","1"
"Yes","2013","Single parent ","middle vocational","31","0.0601628379059612","0.04019917152746","0.0801265042844625","1"
"Yes","2013","Single parent ","vocational + Abi","1","","","","1"
"Yes","2013","Single parent ","higher vocational","1","","","","1"
"Yes","2013","Single parent ","higher education","5","","","","1"
"Yes","2013","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2013","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2013","Couple + C. LE 16 ","general elemantary","12","","","","1"
"Yes","2013","Couple + C. LE 16 ","middle vocational","35","0.0293265277719724","0.0201015903105186","0.0385514652334262","1"
"Yes","2013","Couple + C. LE 16 ","vocational + Abi","5","","","","1"
"Yes","2013","Couple + C. LE 16 ","higher vocational","5","","","","1"
"Yes","2013","Couple + C. LE 16 ","higher education","11","","","","1"
"Yes","2013","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2013","Couple + C. GT 16 ","inadequately","3","","","","1"
"Yes","2013","Couple + C. GT 16 ","general elemantary","11","","","","1"
"Yes","2013","Couple + C. GT 16 ","middle vocational","80","0.0505191572977505","0.0388577867524117","0.0621805278430893","1"
"Yes","2013","Couple + C. LE and GT 16","general elemantary","3","","","","1"
"Yes","2013","Couple + C. LE and GT 16","middle vocational","13","","","","1"
"Yes","2013","Couple + C. LE and GT 16","vocational + Abi","1","","","","1"
"Yes","2013","Couple + C. LE and GT 16","higher vocational","4","","","","1"
"Yes","2013","Couple + C. LE and GT 16","higher education","6","","","","1"
"No","2014","1-pers.-HH","in school","","","","","2"
"No","2014","1-pers.-HH","inadequately","","","","","2"
"No","2014","1-pers.-HH","general elemantary","","","","","2"
"No","2014","1-pers.-HH","middle vocational","","","","","2"
"No","2014","1-pers.-HH","vocational + Abi","","","","","2"
"No","2014","(Married) couple without C. ","middle vocational","","","","","2"
"No","2014","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2014","(Married) couple without C. ","higher vocational","","","","","2"
"No","2014","(Married) couple without C. ","higher education","","","","","2"
"No","2014","Single parent ","in school","","","","","2"
"No","2014","1-pers.-HH","higher vocational","","","","","2"
"No","2014","1-pers.-HH","higher education","","","","","2"
"No","2014","(Married) couple without C. ","in school","","","","","2"
"No","2014","(Married) couple without C. ","inadequately","","","","","2"
"No","2014","(Married) couple without C. ","general elemantary","","","","","2"
"No","2014","Single parent ","inadequately","","","","","2"
"No","2014","Single parent ","general elemantary","","","","","2"
"No","2014","Single parent ","middle vocational","","","","","2"
"No","2014","Single parent ","vocational + Abi","","","","","2"
"No","2014","Single parent ","higher vocational","","","","","2"
"No","2014","Single parent ","higher education","","","","","2"
"No","2014","Couple + C. LE 16 ","in school","","","","","2"
"No","2014","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2014","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2014","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2014","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2014","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2014","Couple + C. LE 16 ","higher education","","","","","2"
"No","2014","Couple + C. GT 16 ","in school","","","","","2"
"No","2014","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2014","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2014","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2014","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2014","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2014","Couple + C. GT 16 ","higher education","","","","","2"
"No","2014","Couple + C. LE and GT 16","in school","","","","","2"
"No","2014","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2014","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2014","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2014","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2014","Couple + C. LE and GT 16","higher education","","","","","2"
"Yes","2014","1-pers.-HH","in school","","","","","1"
"Yes","2014","1-pers.-HH","inadequately","","","","","1"
"Yes","2014","1-pers.-HH","general elemantary","","","","","1"
"Yes","2014","1-pers.-HH","middle vocational","","","","","1"
"Yes","2014","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2014","1-pers.-HH","higher vocational","","","","","1"
"Yes","2014","1-pers.-HH","higher education","","","","","1"
"Yes","2014","(Married) couple without C. ","in school","","","","","1"
"Yes","2014","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2014","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2014","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2014","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2014","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2014","(Married) couple without C. ","higher education","","","","","1"
"Yes","2014","Single parent ","in school","","","","","1"
"Yes","2014","Single parent ","inadequately","","","","","1"
"Yes","2014","Single parent ","general elemantary","","","","","1"
"Yes","2014","Single parent ","middle vocational","","","","","1"
"Yes","2014","Single parent ","vocational + Abi","","","","","1"
"Yes","2014","Single parent ","higher vocational","","","","","1"
"Yes","2014","Single parent ","higher education","","","","","1"
"Yes","2014","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2014","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2014","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2014","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2014","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2014","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2014","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2014","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2014","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2014","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2014","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2015","1-pers.-HH","in school","4","","","","2"
"No","2015","1-pers.-HH","inadequately","38","0.841057540990167","0.733025004947389","0.949090077032944","2"
"No","2015","1-pers.-HH","general elemantary","358","0.82571119841422","0.789979556586644","0.861442840241797","2"
"No","2015","1-pers.-HH","middle vocational","1503","0.881951194595951","0.866675683256546","0.897226705935357","2"
"No","2015","1-pers.-HH","vocational + Abi","216","0.923234792110322","0.888978338951369","0.957491245269275","2"
"No","2015","(Married) couple without C. ","middle vocational","3268","0.872190625277481","0.861535726916638","0.882845523638324","2"
"No","2015","(Married) couple without C. ","vocational + Abi","393","0.949177130680097","0.928196899648974","0.970157361711221","2"
"No","2015","(Married) couple without C. ","higher vocational","473","0.864912505549022","0.836345783587323","0.893479227510721","2"
"No","2015","(Married) couple without C. ","higher education","1827","0.903330921376567","0.890482390659772","0.916179452093363","2"
"No","2015","Single parent ","in school","109","1","1","1","2"
"No","2015","Single parent ","inadequately","52","0.972308132484507","0.929331522096295","1.01528474287272","2"
"No","2015","Single parent ","general elemantary","345","0.920284118399457","0.892382641249045","0.94818559554987","2"
"No","2015","Single parent ","middle vocational","1035","0.955176778949723","0.942836368002653","0.967517189896793","2"
"No","2015","Single parent ","vocational + Abi","184","0.978229742025761","0.957424661162735","0.999034822888787","2"
"No","2015","Single parent ","higher vocational","71","0.963184617176823","0.920280234206882","1.00608900014676","2"
"No","2015","Single parent ","higher education","327","0.975249717039764","0.958662209194369","0.99183722488516","2"
"No","2015","Couple + C. LE 16 ","in school","","","","","2"
"No","2015","Couple + C. LE 16 ","inadequately","121","0.977084895453961","0.950853574829484","1.00331621607844","2"
"No","2015","Couple + C. LE 16 ","general elemantary","486","0.962484312466713","0.94582847885496","0.979140146078465","2"
"No","2015","Couple + C. LE 16 ","middle vocational","2506","0.978490794022573","0.972883057323293","0.984098530721852","2"
"No","2015","Couple + C. LE 16 ","vocational + Abi","666","0.982183227016308","0.972276878905161","0.992089575127456","2"
"No","2015","Couple + C. LE 16 ","higher vocational","363","0.985754016833883","0.973727934681901","0.997780098985866","2"
"No","2015","Couple + C. LE 16 ","higher education","1747","0.980143565125552","0.973662691182703","0.986624439068402","2"
"No","2015","Couple + C. GT 16 ","in school","94","1","1","1","2"
"No","2015","Couple + C. GT 16 ","inadequately","29","","","","2"
"No","2015","Couple + C. GT 16 ","general elemantary","298","0.942484639923013","0.916650152092689","0.968319127753338","2"
"No","2015","Couple + C. GT 16 ","middle vocational","1296","0.937215242815983","0.92444458533202","0.949985900299946","2"
"No","2015","Couple + C. GT 16 ","vocational + Abi","198","0.969322208299809","0.945887338110847","0.992757078488771","2"
"No","2015","Couple + C. GT 16 ","higher vocational","194","0.955557767125667","0.927619378328743","0.983496155922591","2"
"No","2015","Couple + C. GT 16 ","higher education","485","0.944250423174771","0.9244539592946","0.964046887054942","2"
"No","2015","Couple + C. LE and GT 16","in school","133","1","1","1","2"
"No","2015","Couple + C. LE and GT 16","inadequately","55","0.934013581024418","0.870666594359343","0.997360567689493","2"
"No","2015","Couple + C. LE and GT 16","general elemantary","321","0.974935681759574","0.958095373965767","0.991775989553382","2"
"No","2015","Couple + C. LE and GT 16","middle vocational","845","0.958302418679851","0.945117590835633","0.971487246524069","2"
"No","2015","Couple + C. LE and GT 16","vocational + Abi","179","0.981587815888488","0.962215592840129","1.00096003893685","2"
"No","2015","Couple + C. LE and GT 16","higher vocational","99","0.947733784995203","0.90495926663891","0.990508303351495","2"
"No","2015","Couple + C. LE and GT 16","higher education","313","0.987754258446339","0.975704173681317","0.99980434321136","2"
"No","2015","1-pers.-HH","higher vocational","172","0.85535441429343","0.806360612760457","0.904348215826402","2"
"No","2015","1-pers.-HH","higher education","766","0.923545275821827","0.905500277383504","0.94159027426015","2"
"No","2015","(Married) couple without C. ","in school","1","","","","2"
"No","2015","(Married) couple without C. ","inadequately","52","0.815466058439784","0.718906933783398","0.912025183096171","2"
"No","2015","(Married) couple without C. ","general elemantary","528","0.891044480593938","0.866318274578918","0.915770686608958","2"
"Yes","2015","Couple + C. LE 16 ","inadequately","4","","","","1"
"Yes","2015","Couple + C. LE 16 ","general elemantary","14","","","","1"
"Yes","2015","Couple + C. LE 16 ","middle vocational","65","0.0215092059774274","0.0159014692781474","0.0271169426767073","1"
"Yes","2015","Couple + C. LE 16 ","vocational + Abi","19","","","","1"
"Yes","2015","Couple + C. LE 16 ","higher vocational","10","","","","1"
"Yes","2015","Couple + C. GT 16 ","vocational + Abi","10","","","","1"
"Yes","2015","Couple + C. GT 16 ","higher vocational","15","","","","1"
"Yes","2015","Couple + C. GT 16 ","higher education","31","0.0557495768252289","0.0359531129450579","0.0755460407054","1"
"Yes","2015","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2015","Couple + C. LE and GT 16","inadequately","4","","","","1"
"Yes","2015","1-pers.-HH","in school","","","","","1"
"Yes","2015","1-pers.-HH","inadequately","6","","","","1"
"Yes","2015","1-pers.-HH","general elemantary","75","0.17428880158578","0.138557159758204","0.210020443413356","1"
"Yes","2015","1-pers.-HH","middle vocational","211","0.118048805404049","0.102773294064643","0.133324316743454","1"
"Yes","2015","1-pers.-HH","vocational + Abi","16","","","","1"
"Yes","2015","1-pers.-HH","higher vocational","26","","","","1"
"Yes","2015","1-pers.-HH","higher education","67","0.0764547241781728","0.05840972573985","0.0944997226164957","1"
"Yes","2015","(Married) couple without C. ","in school","","","","","1"
"Yes","2015","(Married) couple without C. ","inadequately","10","","","","1"
"Yes","2015","(Married) couple without C. ","general elemantary","82","0.108955519406062","0.0842293133910424","0.133681725421082","1"
"Yes","2015","(Married) couple without C. ","middle vocational","504","0.127809374722519","0.117154476361676","0.138464273083362","1"
"Yes","2015","(Married) couple without C. ","vocational + Abi","28","","","","1"
"Yes","2015","(Married) couple without C. ","higher vocational","77","0.135087494450978","0.106520772489279","0.163654216412677","1"
"Yes","2015","(Married) couple without C. ","higher education","205","0.0966690786234327","0.0838205479066373","0.109517609340228","1"
"Yes","2015","Single parent ","in school","","","","","1"
"Yes","2015","Single parent ","inadequately","4","","","","1"
"Yes","2015","Single parent ","general elemantary","17","","","","1"
"Yes","2015","Single parent ","middle vocational","45","0.044823221050277","0.0324828101032071","0.057163631997347","1"
"Yes","2015","Single parent ","vocational + Abi","5","","","","1"
"Yes","2015","Single parent ","higher vocational","3","","","","1"
"Yes","2015","Single parent ","higher education","10","","","","1"
"Yes","2015","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2015","Couple + C. LE 16 ","higher education","33","0.0198564348744477","0.0133755609315983","0.0263373088172972","1"
"Yes","2015","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2015","Couple + C. GT 16 ","inadequately","5","","","","1"
"Yes","2015","Couple + C. GT 16 ","general elemantary","14","","","","1"
"Yes","2015","Couple + C. GT 16 ","middle vocational","90","0.062784757184017","0.0500140997000539","0.0755554146679801","1"
"Yes","2015","Couple + C. LE and GT 16","general elemantary","10","","","","1"
"Yes","2015","Couple + C. LE and GT 16","middle vocational","38","0.0416975813201492","0.0285127534759312","0.0548824091643673","1"
"Yes","2015","Couple + C. LE and GT 16","vocational + Abi","6","","","","1"
"Yes","2015","Couple + C. LE and GT 16","higher vocational","5","","","","1"
"Yes","2015","Couple + C. LE and GT 16","higher education","7","","","","1"
"No","2016","1-pers.-HH","in school","","","","","2"
"No","2016","1-pers.-HH","inadequately","","","","","2"
"No","2016","1-pers.-HH","general elemantary","","","","","2"
"No","2016","1-pers.-HH","middle vocational","","","","","2"
"No","2016","1-pers.-HH","vocational + Abi","","","","","2"
"No","2016","(Married) couple without C. ","middle vocational","","","","","2"
"No","2016","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2016","(Married) couple without C. ","higher vocational","","","","","2"
"No","2016","(Married) couple without C. ","higher education","","","","","2"
"No","2016","Single parent ","in school","","","","","2"
"No","2016","Single parent ","inadequately","","","","","2"
"No","2016","Single parent ","general elemantary","","","","","2"
"No","2016","Single parent ","middle vocational","","","","","2"
"No","2016","Single parent ","vocational + Abi","","","","","2"
"No","2016","Single parent ","higher vocational","","","","","2"
"No","2016","Single parent ","higher education","","","","","2"
"No","2016","Couple + C. LE 16 ","in school","","","","","2"
"No","2016","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2016","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2016","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2016","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2016","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2016","Couple + C. LE 16 ","higher education","","","","","2"
"No","2016","Couple + C. GT 16 ","in school","","","","","2"
"No","2016","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2016","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2016","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2016","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2016","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2016","Couple + C. GT 16 ","higher education","","","","","2"
"No","2016","Couple + C. LE and GT 16","in school","","","","","2"
"No","2016","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2016","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2016","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2016","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2016","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2016","Couple + C. LE and GT 16","higher education","","","","","2"
"No","2016","1-pers.-HH","higher vocational","","","","","2"
"No","2016","1-pers.-HH","higher education","","","","","2"
"No","2016","(Married) couple without C. ","in school","","","","","2"
"No","2016","(Married) couple without C. ","inadequately","","","","","2"
"No","2016","(Married) couple without C. ","general elemantary","","","","","2"
"Yes","2016","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2016","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2016","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2016","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2016","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2016","1-pers.-HH","in school","","","","","1"
"Yes","2016","1-pers.-HH","inadequately","","","","","1"
"Yes","2016","1-pers.-HH","general elemantary","","","","","1"
"Yes","2016","1-pers.-HH","middle vocational","","","","","1"
"Yes","2016","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2016","1-pers.-HH","higher vocational","","","","","1"
"Yes","2016","1-pers.-HH","higher education","","","","","1"
"Yes","2016","(Married) couple without C. ","in school","","","","","1"
"Yes","2016","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2016","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2016","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2016","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2016","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2016","(Married) couple without C. ","higher education","","","","","1"
"Yes","2016","Single parent ","in school","","","","","1"
"Yes","2016","Single parent ","inadequately","","","","","1"
"Yes","2016","Single parent ","general elemantary","","","","","1"
"Yes","2016","Single parent ","middle vocational","","","","","1"
"Yes","2016","Single parent ","vocational + Abi","","","","","1"
"Yes","2016","Single parent ","higher vocational","","","","","1"
"Yes","2016","Single parent ","higher education","","","","","1"
"Yes","2016","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2016","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2016","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2016","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2016","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2016","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2017","1-pers.-HH","in school","3","","","","2"
"No","2017","1-pers.-HH","inadequately","39","0.868537173063508","0.768694214485978","0.968380131641039","2"
"No","2017","1-pers.-HH","general elemantary","369","0.807868921694929","0.771628818526333","0.844109024863525","2"
"No","2017","1-pers.-HH","middle vocational","1626","0.875148816929166","0.860118694360672","0.89017893949766","2"
"No","2017","1-pers.-HH","vocational + Abi","290","0.918568334244978","0.887824099070315","0.949312569419641","2"
"No","2017","1-pers.-HH","higher vocational","208","0.90101267592157","0.862332753677707","0.939692598165433","2"
"No","2017","1-pers.-HH","higher education","905","0.918911634027238","0.901881986305246","0.93594128174923","2"
"No","2017","(Married) couple without C. ","in school","3","","","","2"
"No","2017","(Married) couple without C. ","inadequately","66","0.87854782939533","0.805108848698623","0.951986810092038","2"
"No","2017","(Married) couple without C. ","general elemantary","524","0.842462764908494","0.813969957919904","0.870955571897084","2"
"No","2017","(Married) couple without C. ","middle vocational","3584","0.87895059780101","0.868955273057542","0.888945922544479","2"
"No","2017","(Married) couple without C. ","vocational + Abi","468","0.920966153651126","0.897528313181552","0.944403994120699","2"
"No","2017","(Married) couple without C. ","higher vocational","509","0.898436775700009","0.874000161034137","0.922873390365881","2"
"No","2017","(Married) couple without C. ","higher education","2087","0.912203428254482","0.900660373556374","0.923746482952591","2"
"No","2017","Single parent ","in school","94","1","1","1","2"
"No","2017","Single parent ","inadequately","60","0.938216303322788","0.879686125274156","0.99674648137142","2"
"No","2017","Single parent ","general elemantary","305","0.942832199235724","0.91751359410978","0.968150804361668","2"
"No","2017","Single parent ","middle vocational","995","0.948813745312335","0.935439382594689","0.96218810802998","2"
"No","2017","Single parent ","vocational + Abi","198","0.989614121150829","0.975633483678148","1.00359475862351","2"
"No","2017","Single parent ","higher vocational","68","0.989371268919239","0.965175250726495","1.01356728711198","2"
"No","2017","Single parent ","higher education","321","0.973299761941678","0.955880449161791","0.990719074721565","2"
"No","2017","Couple + C. LE 16 ","in school","3","","","","2"
"No","2017","Couple + C. LE 16 ","inadequately","121","0.983684008385164","0.96165064623043","1.0057173705399","2"
"No","2017","Couple + C. LE 16 ","general elemantary","476","0.973048311856621","0.958738770050496","0.987357853662746","2"
"No","2017","Couple + C. LE 16 ","middle vocational","2276","0.973660689143424","0.967170774243747","0.980150604043101","2"
"No","2017","Couple + C. LE 16 ","vocational + Abi","720","0.970008258786383","0.957685789627647","0.98233072794512","2"
"No","2017","Couple + C. LE 16 ","higher vocational","308","0.983676087242719","0.969704596760723","0.997647577724715","2"
"No","2017","Couple + C. LE 16 ","higher education","1869","0.98903785188792","0.984344786384639","0.993730917391201","2"
"No","2017","Couple + C. GT 16 ","in school","135","0.984859873971409","0.964337357935389","1.00538239000743","2"
"No","2017","Couple + C. GT 16 ","inadequately","33","0.756496781473367","0.625121984480038","0.887871578466696","2"
"No","2017","Couple + C. GT 16 ","general elemantary","364","0.936151878382117","0.911699016327855","0.960604740436379","2"
"No","2017","Couple + C. GT 16 ","middle vocational","1419","0.941330556954262","0.929489085071449","0.953172028837076","2"
"No","2017","Couple + C. GT 16 ","vocational + Abi","241","0.941894785292077","0.913237380399488","0.970552190184667","2"
"No","2017","Couple + C. GT 16 ","higher vocational","195","0.952782781767888","0.924095751448298","0.981469812087478","2"
"No","2017","Couple + C. GT 16 ","higher education","549","0.944059221997838","0.925356795148526","0.962761648847151","2"
"No","2017","Couple + C. LE and GT 16","in school","162","1","1","1","2"
"No","2017","Couple + C. LE and GT 16","inadequately","59","0.904704928495148","0.832768842852826","0.97664101413747","2"
"No","2017","Couple + C. LE and GT 16","general elemantary","321","0.994598989469615","0.986679236035802","1.00251874290343","2"
"No","2017","Couple + C. LE and GT 16","middle vocational","880","0.961313290016361","0.948851869565681","0.973774710467041","2"
"No","2017","Couple + C. LE and GT 16","vocational + Abi","165","0.98685292263951","0.969730529858605","1.00397531542041","2"
"No","2017","Couple + C. LE and GT 16","higher vocational","102","0.936080289431171","0.889947452373257","0.982213126489086","2"
"No","2017","Couple + C. LE and GT 16","higher education","354","0.967954223525282","0.949910741245153","0.985997705805411","2"
"Yes","2017","1-pers.-HH","in school","","","","","1"
"Yes","2017","1-pers.-HH","inadequately","5","","","","1"
"Yes","2017","1-pers.-HH","general elemantary","85","0.192131078305071","0.155890975136475","0.228371181473667","1"
"Yes","2017","1-pers.-HH","middle vocational","232","0.124851183070834","0.10982106050234","0.139881305639328","1"
"Yes","2017","1-pers.-HH","vocational + Abi","14","","","","1"
"Yes","2017","1-pers.-HH","higher vocational","21","","","","1"
"Yes","2017","1-pers.-HH","higher education","82","0.0810883659727625","0.0640587182507706","0.0981180136947545","1"
"Yes","2017","(Married) couple without C. ","in school","","","","","1"
"Yes","2017","(Married) couple without C. ","inadequately","10","","","","1"
"Yes","2017","(Married) couple without C. ","general elemantary","104","0.157537235091506","0.129044428102916","0.186030042080096","1"
"Yes","2017","(Married) couple without C. ","middle vocational","507","0.121049402198989","0.111054077455521","0.131044726942458","1"
"Yes","2017","(Married) couple without C. ","vocational + Abi","41","0.0790338463488745","0.0555960058793012","0.102471686818448","1"
"Yes","2017","(Married) couple without C. ","higher vocational","78","0.101563224299991","0.0771266096341191","0.125999838965863","1"
"Yes","2017","(Married) couple without C. ","higher education","222","0.0877965717455177","0.0762535170474092","0.0993396264436261","1"
"Yes","2017","Single parent ","in school","","","","","1"
"Yes","2017","Single parent ","inadequately","5","","","","1"
"Yes","2017","Single parent ","general elemantary","18","","","","1"
"Yes","2017","Couple + C. LE 16 ","inadequately","6","","","","1"
"Yes","2017","Couple + C. LE 16 ","general elemantary","16","","","","1"
"Yes","2017","Couple + C. LE 16 ","middle vocational","63","0.0263393108565758","0.0198493959568989","0.0328292257562526","1"
"Yes","2017","Couple + C. LE 16 ","vocational + Abi","16","","","","1"
"Yes","2017","Couple + C. LE 16 ","higher vocational","8","","","","1"
"Yes","2017","Couple + C. GT 16 ","vocational + Abi","15","","","","1"
"Yes","2017","Couple + C. GT 16 ","higher vocational","15","","","","1"
"Yes","2017","Couple + C. GT 16 ","higher education","31","0.0559407780021618","0.0372383511528494","0.0746432048514742","1"
"Yes","2017","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2017","Couple + C. LE and GT 16","inadequately","5","","","","1"
"Yes","2017","Single parent ","middle vocational","48","0.0511862546876652","0.0378118919700198","0.0645606174053107","1"
"Yes","2017","Single parent ","vocational + Abi","4","","","","1"
"Yes","2017","Single parent ","higher vocational","1","","","","1"
"Yes","2017","Couple + C. LE 16 ","higher education","22","","","","1"
"Yes","2017","Couple + C. GT 16 ","in school","1","","","","1"
"Yes","2017","Couple + C. GT 16 ","inadequately","8","","","","1"
