"ple0012","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2019","16-34 y.","inadequately","102","0.944743532053933","0.901451823477358","0.988035240630508","2"
"No","2019","16-34 y.","general elemantary","830","0.986847326801696","0.979161176603568","0.994533476999825","2"
"No","2019","16-34 y.","middle vocational","2053","0.985871486015933","0.980798318041663","0.990944653990202","2"
"No","2019","16-34 y.","vocational + Abi","458","0.990638150562093","0.981847197139205","0.999429103984981","2"
"No","2019","16-34 y.","higher vocational","133","0.998273107253325","0.991269229208609","1.00527698529804","2"
"No","2019","16-34 y.","higher education","1003","0.996489941112915","0.992838944031215","1.00014093819462","2"
"No","2019","35-65 y.","in school","","","","","2"
"No","2019","35-65 y.","inadequately","214","0.866201223516742","0.823916462060193","0.90848598497329","2"
"No","2019","35-65 y.","general elemantary","930","0.893117851496781","0.874166412466448","0.912069290527114","2"
"No","2019","35-65 y.","middle vocational","6000","0.915940280795299","0.909177517181308","0.92270304440929","2"
"No","2019","35-65 y.","vocational + Abi","1482","0.949764005811899","0.938865160665077","0.96066285095872","2"
"No","2019","35-65 y.","higher vocational","1082","0.940942483391141","0.927300248871133","0.954584717911148","2"
"No","2019","35-65 y.","higher education","4373","0.956975040848086","0.951081045283614","0.962869036412558","2"
"No","2019","66 and older","in school","","","","","2"
"No","2019","66 and older","inadequately","25","","","","2"
"No","2019","66 and older","general elemantary","436","0.78086649709313","0.746513607078243","0.815219387108018","2"
"No","2019","66 and older","middle vocational","2095","0.816536007658686","0.801630001392718","0.831442013924655","2"
"No","2019","66 and older","vocational + Abi","134","0.817391715534414","0.759143839628447","0.875639591440382","2"
"No","2019","66 and older","higher vocational","330","0.854313230890017","0.81929982085476","0.889326640925273","2"
"No","2019","66 and older","higher education","1218","0.833946882649592","0.81487176979488","0.853021995504303","2"
"Yes","2019","66 and older","higher vocational","60","0.145686769109983","0.110673359074727","0.18070017914524","1"
"Yes","2019","66 and older","higher education","244","0.166053117350408","0.146978004495697","0.18512823020512","1"
"Yes","2019","66 and older","general elemantary","121","0.21913350290687","0.184780612891982","0.253486392921757","1"
"Yes","2019","66 and older","middle vocational","495","0.183463992341314","0.168557986075345","0.198369998607282","1"
"Yes","2019","66 and older","vocational + Abi","35","0.182608284465586","0.124360408559618","0.240856160371553","1"
"Yes","2019","66 and older","in school","","","","","1"
"Yes","2019","66 and older","inadequately","10","","","","1"
"Yes","2019","35-65 y.","vocational + Abi","61","0.0502359941881015","0.0393371490412796","0.0611348393349233","1"
"Yes","2019","35-65 y.","higher vocational","65","0.0590575166088595","0.0454152820888516","0.0726997511288674","1"
"Yes","2019","35-65 y.","higher education","180","0.0430249591519141","0.0371309635874419","0.0489189547163862","1"
"Yes","2019","16-34 y.","higher education","5","","","","1"
"Yes","2019","35-65 y.","general elemantary","91","0.106882148503219","0.087930709472886","0.125833587533552","1"
"Yes","2019","35-65 y.","middle vocational","467","0.084059719204701","0.0772969555907102","0.0908224828186917","1"
"Yes","2019","16-34 y.","in school","3","","","","1"
"Yes","2019","35-65 y.","in school","","","","","1"
"Yes","2019","35-65 y.","inadequately","35","0.133798776483258","0.09151401502671","0.176083537939807","1"
"Yes","2019","16-34 y.","vocational + Abi","3","","","","1"
"Yes","2019","16-34 y.","middle vocational","26","","","","1"
"Yes","2019","16-34 y.","inadequately","5","","","","1"
"Yes","2019","16-34 y.","general elemantary","14","","","","1"
"Yes","2019","16-34 y.","higher vocational","2","","","","1"
