"pli0091_h","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1993","16-34 y.","Not Working","","","","","4"
"Rarely","1993","35-65 y.","Part Time","","","","","4"
"Rarely","1993","35-65 y.","Not Working","","","","","4"
"Rarely","1993","35-65 y.","Full Time","","","","","4"
"Rarely","1993","66 and older","Part Time","","","","","4"
"Rarely","1993","66 and older","Not Working","","","","","4"
"Rarely","1993","66 and older","Full Time","","","","","4"
"Daily","1994","16-34 y.","Full Time","","","","","1"
"Daily","1994","16-34 y.","Part Time","","","","","1"
"Daily","1994","16-34 y.","Not Working","","","","","1"
"Daily","1994","35-65 y.","Full Time","","","","","1"
"Daily","1994","35-65 y.","Part Time","","","","","1"
"Daily","1994","66 and older","Part Time","","","","","1"
"Daily","1994","66 and older","Not Working","","","","","1"
"Daily","1994","35-65 y.","Not Working","","","","","1"
"Daily","1994","66 and older","Full Time","","","","","1"
"Min 1x per month","1994","16-34 y.","Full Time","721","0.29469432364932","0.276819591699876","0.312569055598765","3"
"Min 1x per month","1994","16-34 y.","Part Time","271","0.273360278555017","0.246792055083352","0.299928502026682","3"
"Min 1x per month","1994","16-34 y.","Not Working","302","0.279299137458116","0.254061362364831","0.3045369125514","3"
"Min 1x per month","1994","35-65 y.","Full Time","357","0.123047146264762","0.112052323214361","0.134041969315163","3"
"Min 1x per month","1994","35-65 y.","Part Time","108","0.102203278882388","0.085383879163139","0.119022678601638","3"
"Min 1x per month","1994","35-65 y.","Not Working","74","0.0435103810404309","0.0342318609402988","0.052788901140563","3"
"Min 1x per month","1994","66 and older","Not Working","24","","","","3"
"Min 1x per month","1994","66 and older","Part Time","","","","","3"
"Min 1x per month","1994","66 and older","Full Time","","","","","3"
"Min 1x per week","1994","16-34 y.","Full Time","441","0.178892797892763","0.163866177269374","0.193919418516152","2"
"Min 1x per week","1994","16-34 y.","Not Working","291","0.250338565860978","0.225969705895033","0.274707425826923","2"
"Min 1x per week","1994","35-65 y.","Full Time","117","0.0429748040579388","0.0361869423299875","0.04976266578589","2"
"Min 1x per week","1994","35-65 y.","Part Time","24","","","","2"
"Min 1x per week","1994","35-65 y.","Not Working","42","0.0350263113068195","0.0266645632730375","0.0433880593406015","2"
"Min 1x per week","1994","66 and older","Part Time","","","","","2"
"Min 1x per week","1994","66 and older","Not Working","13","","","","2"
"Min 1x per week","1994","16-34 y.","Part Time","196","0.183536608650011","0.160460373615569","0.206612843684453","2"
"Min 1x per week","1994","66 and older","Full Time","1","","","","2"
"Never","1994","16-34 y.","Full Time","265","0.0799759324559517","0.0693407679167444","0.0906110969951591","5"
"Never","1994","16-34 y.","Part Time","161","0.125131034374759","0.105407294472141","0.144854774277378","5"
"Never","1994","16-34 y.","Not Working","231","0.147913503354516","0.127943207408064","0.167883799300968","5"
"Never","1994","35-65 y.","Full Time","1268","0.335348192311375","0.319546287970377","0.351150096652374","5"
"Never","1994","35-65 y.","Part Time","530","0.380461402103122","0.353503967757413","0.407418836448831","5"
"Never","1994","35-65 y.","Not Working","1195","0.60503491770791","0.582801219309846","0.627268616105974","5"
"Never","1994","66 and older","Full Time","8","","","","5"
"Never","1994","66 and older","Part Time","18","","","","5"
"Never","1994","66 and older","Not Working","1234","0.859292362473197","0.841394820012356","0.877189904934038","5"
"Rarely","1994","16-34 y.","Full Time","1072","0.446436946001964","0.426946194899961","0.465927697103967","4"
"Rarely","1994","16-34 y.","Part Time","453","0.417972078420212","0.388569813306848","0.447374343533577","4"
"Rarely","1994","16-34 y.","Not Working","390","0.32244879332639","0.296155790553983","0.348741796098797","4"
"Rarely","1994","35-65 y.","Full Time","1687","0.498629857365924","0.481894587415301","0.515365127316547","4"
"Rarely","1994","35-65 y.","Part Time","584","0.496922962180777","0.469160955774627","0.524684968586927","4"
"Rarely","1994","35-65 y.","Not Working","546","0.31642838994484","0.29527539485523","0.337581385034449","4"
"Rarely","1994","66 and older","Part Time","12","","","","4"
"Rarely","1994","66 and older","Not Working","179","0.11729640707119","0.100734364685837","0.133858449456543","4"
"Rarely","1994","66 and older","Full Time","1","","","","4"
"Daily","1995","16-34 y.","Full Time","4","","","","1"
"Daily","1995","16-34 y.","Part Time","1","","","","1"
"Daily","1995","16-34 y.","Not Working","1","","","","1"
"Daily","1995","35-65 y.","Full Time","1","","","","1"
"Daily","1995","35-65 y.","Part Time","1","","","","1"
"Daily","1995","66 and older","Part Time","","","","","1"
"Daily","1995","66 and older","Not Working","","","","","1"
"Daily","1995","66 and older","Full Time","","","","","1"
"Daily","1995","35-65 y.","Not Working","","","","","1"
"Min 1x per month","1995","16-34 y.","Full Time","740","0.320174718580223","0.301575189880036","0.338774247280411","3"
"Min 1x per month","1995","16-34 y.","Part Time","312","0.29513723303119","0.268878687971397","0.321395778090983","3"
"Min 1x per month","1995","16-34 y.","Not Working","386","0.312126700251783","0.287554591538835","0.336698808964731","3"
"Min 1x per month","1995","35-65 y.","Full Time","285","0.0907517234185593","0.081195430173253","0.100308016663866","3"
"Min 1x per month","1995","35-65 y.","Part Time","124","0.107940300099631","0.0917664968083583","0.124114103390904","3"
"Min 1x per month","1995","35-65 y.","Not Working","66","0.0396982025888407","0.0310098683705786","0.0483865368071028","3"
"Min 1x per month","1995","66 and older","Not Working","14","","","","3"
"Min 1x per month","1995","66 and older","Part Time","1","","","","3"
"Min 1x per month","1995","66 and older","Full Time","","","","","3"
"Min 1x per week","1995","16-34 y.","Full Time","378","0.157320914925086","0.142805344570269","0.171836485279903","2"
"Min 1x per week","1995","16-34 y.","Part Time","214","0.178043532364259","0.156019649801793","0.200067414926724","2"
"Min 1x per week","1995","16-34 y.","Not Working","269","0.214676879585542","0.192902811823704","0.23645094734738","2"
"Min 1x per week","1995","35-65 y.","Full Time","38","0.0146774661501674","0.010676770302856","0.0186781619974789","2"
"Min 1x per week","1995","35-65 y.","Part Time","20","","","","2"
"Min 1x per week","1995","35-65 y.","Not Working","9","","","","2"
"Min 1x per week","1995","66 and older","Part Time","","","","","2"
"Min 1x per week","1995","66 and older","Not Working","5","","","","2"
"Min 1x per week","1995","66 and older","Full Time","","","","","2"
"Never","1995","16-34 y.","Full Time","320","0.119108956738477","0.106195483309238","0.132022430167717","5"
"Never","1995","16-34 y.","Part Time","195","0.143633702458625","0.123442400001586","0.163825004915664","5"
"Never","1995","16-34 y.","Not Working","296","0.172857707140699","0.152805728696302","0.192909685585096","5"
"Never","1995","35-65 y.","Full Time","1513","0.416304132001183","0.399905053138315","0.43270321086405","5"
"Never","1995","35-65 y.","Part Time","695","0.451611501134475","0.425672690894237","0.477550311374713","5"
"Never","1995","66 and older","Full Time","8","","","","5"
"Never","1995","66 and older","Part Time","24","","","","5"
"Never","1995","66 and older","Not Working","1341","0.904344082330457","0.889430033384965","0.919258131275949","5"
"Never","1995","35-65 y.","Not Working","1358","0.664471653393927","0.643460491760175","0.68548281502768","5"
"Rarely","1995","16-34 y.","Full Time","975","0.401636741595834","0.382092944614497","0.42118053857717","4"
"Rarely","1995","16-34 y.","Part Time","437","0.382940770884274","0.354955107711869","0.410926434056678","4"
"Rarely","1995","16-34 y.","Not Working","414","0.295302064573977","0.271110860643001","0.319493268504953","4"
"Rarely","1995","35-65 y.","Full Time","1634","0.478008968425626","0.461391290887428","0.494626645963824","4"
"Rarely","1995","35-65 y.","Part Time","574","0.422348985687008","0.396604045677167","0.448093925696849","4"
"Rarely","1995","35-65 y.","Not Working","507","0.288517292847251","0.268356141735131","0.308678443959371","4"
"Rarely","1995","66 and older","Full Time","2","","","","4"
"Rarely","1995","66 and older","Not Working","134","0.0819420060198448","0.0680341192445627","0.0958498927951269","4"
"Rarely","1995","66 and older","Part Time","6","","","","4"
"Daily","1996","16-34 y.","Full Time","","","","","1"
"Daily","1996","16-34 y.","Part Time","","","","","1"
"Daily","1996","16-34 y.","Not Working","","","","","1"
"Daily","1996","35-65 y.","Full Time","","","","","1"
"Daily","1996","35-65 y.","Part Time","","","","","1"
"Daily","1996","66 and older","Not Working","","","","","1"
"Daily","1996","35-65 y.","Not Working","","","","","1"
"Daily","1996","66 and older","Full Time","","","","","1"
"Daily","1996","66 and older","Part Time","","","","","1"
"Min 1x per month","1996","16-34 y.","Full Time","820","0.363857762565069","0.3444760610773","0.383239464052837","3"
"Min 1x per month","1996","16-34 y.","Part Time","345","0.320603524788985","0.293331485061065","0.347875564516906","3"
"Min 1x per month","1996","16-34 y.","Not Working","360","0.298054878675129","0.272928286745405","0.323181470604853","3"
"Min 1x per month","1996","35-65 y.","Full Time","426","0.139212161081586","0.127509072727109","0.150915249436064","3"
"Min 1x per month","1996","35-65 y.","Part Time","195","0.142226031299136","0.124707223439627","0.159744839158645","3"
"Min 1x per month","1996","66 and older","Not Working","52","0.0328293292414906","0.0238328200360673","0.041825838446914","3"
"Min 1x per month","1996","35-65 y.","Not Working","138","0.0802328517689512","0.0678440385718297","0.0926216649660727","3"
"Min 1x per month","1996","66 and older","Full Time","1","","","","3"
"Min 1x per month","1996","66 and older","Part Time","4","","","","3"
"Min 1x per week","1996","16-34 y.","Full Time","419","0.171897425700045","0.156698051198438","0.187096800201653","2"
"Min 1x per week","1996","35-65 y.","Full Time","129","0.0580813105363251","0.0501738188230512","0.065988802249599","2"
"Min 1x per week","1996","35-65 y.","Part Time","46","0.0337083776944687","0.0246562305405494","0.042760524848388","2"
"Min 1x per week","1996","35-65 y.","Not Working","26","","","","2"
"Min 1x per week","1996","66 and older","Part Time","3","","","","2"
"Min 1x per week","1996","66 and older","Not Working","12","","","","2"
"Min 1x per week","1996","16-34 y.","Not Working","278","0.24417217306371","0.22057318330006","0.267771162827359","2"
"Min 1x per week","1996","16-34 y.","Part Time","232","0.221174040139397","0.19692139485478","0.245426685424015","2"
"Min 1x per week","1996","66 and older","Full Time","","","","","2"
"Never","1996","16-34 y.","Full Time","201","0.0689369212451874","0.0587307122688199","0.0791431302215549","5"
"Never","1996","16-34 y.","Part Time","136","0.107121861404788","0.0890498296939698","0.125193893115605","5"
"Never","1996","16-34 y.","Not Working","218","0.149697888457673","0.130099139265318","0.169296637650029","5"
"Never","1996","35-65 y.","Full Time","947","0.264390995220927","0.249481577486434","0.279300412955421","5"
"Never","1996","35-65 y.","Part Time","571","0.329552442509741","0.30597627294653","0.353128612072952","5"
"Never","1996","66 and older","Full Time","9","","","","5"
"Never","1996","66 and older","Part Time","20","","","","5"
"Never","1996","66 and older","Not Working","1232","0.810147117790711","0.790346351042672","0.829947884538751","5"
"Never","1996","35-65 y.","Not Working","1028","0.521227501027464","0.498445445691722","0.544009556363206","5"
"Rarely","1996","16-34 y.","Full Time","927","0.395307890489698","0.375611626593652","0.415004154385745","4"
"Rarely","1996","16-34 y.","Not Working","417","0.308075059803488","0.282712583611621","0.333437535995354","4"
"Rarely","1996","35-65 y.","Full Time","1859","0.538315533161161","0.521461458161548","0.555169608160775","4"
"Rarely","1996","35-65 y.","Part Time","715","0.494513148496655","0.469436330616147","0.519589966377163","4"
"Rarely","1996","35-65 y.","Not Working","655","0.378461344614719","0.35634265067441","0.400580038555028","4"
"Rarely","1996","66 and older","Not Working","211","0.148891705561346","0.130918765385479","0.166864645737213","4"
"Rarely","1996","16-34 y.","Part Time","412","0.35110057366683","0.323208789592273","0.378992357741386","4"
"Rarely","1996","66 and older","Full Time","2","","","","4"
"Rarely","1996","66 and older","Part Time","12","","","","4"
"Daily","1997","16-34 y.","Full Time","","","","","1"
"Daily","1997","16-34 y.","Part Time","","","","","1"
"Daily","1997","16-34 y.","Not Working","","","","","1"
"Daily","1997","35-65 y.","Full Time","","","","","1"
"Daily","1997","35-65 y.","Part Time","","","","","1"
"Daily","1997","66 and older","Not Working","","","","","1"
"Daily","1997","66 and older","Part Time","","","","","1"
"Daily","1997","66 and older","Full Time","","","","","1"
"Daily","1997","35-65 y.","Not Working","","","","","1"
"Min 1x per month","1997","16-34 y.","Full Time","796","0.36520106406722","0.345415815868603","0.384986312265836","3"
"Min 1x per month","1997","16-34 y.","Part Time","301","0.314400743636558","0.286047259738401","0.342754227534716","3"
"Min 1x per month","1997","16-34 y.","Not Working","369","0.2920131863608","0.267419165104075","0.316607207617526","3"
"Min 1x per month","1997","35-65 y.","Full Time","446","0.15365018041722","0.141333498779031","0.16596686205541","3"
"Min 1x per month","1997","35-65 y.","Part Time","175","0.128746550485659","0.111642980313804","0.145850120657514","3"
"Min 1x per month","1997","66 and older","Not Working","36","0.0233175196941522","0.0157209703146516","0.0309140690736528","3"
"Min 1x per month","1997","66 and older","Part Time","1","","","","3"
"Min 1x per month","1997","35-65 y.","Not Working","99","0.0575587322955144","0.0469769782726051","0.0681404863184237","3"
"Min 1x per month","1997","66 and older","Full Time","","","","","3"
"Min 1x per week","1997","16-34 y.","Full Time","383","0.171795275737163","0.156295270293998","0.187295281180328","2"
"Min 1x per week","1997","16-34 y.","Not Working","285","0.222671858725506","0.200168331746905","0.245175385704107","2"
"Min 1x per week","1997","35-65 y.","Full Time","136","0.0483664585819429","0.0410389009865634","0.0556940161773223","2"
"Min 1x per week","1997","35-65 y.","Part Time","42","0.0355680787249434","0.0261097869092851","0.0450263705406017","2"
"Min 1x per week","1997","35-65 y.","Not Working","45","0.0268977170721587","0.0195473020564812","0.0342481320878362","2"
"Min 1x per week","1997","66 and older","Part Time","2","","","","2"
"Min 1x per week","1997","66 and older","Not Working","17","","","","2"
"Min 1x per week","1997","16-34 y.","Part Time","174","0.169563136977059","0.146646625352416","0.192479648601702","2"
"Min 1x per week","1997","66 and older","Full Time","1","","","","2"
"Never","1997","16-34 y.","Full Time","175","0.0631300985369407","0.0531366525966406","0.0731235444772408","5"
"Never","1997","16-34 y.","Part Time","114","0.0899624712186357","0.0724885723343558","0.107436370102915","5"
"Never","1997","16-34 y.","Not Working","210","0.13666521770907","0.118085703868826","0.155244731549314","5"
"Never","1997","35-65 y.","Full Time","963","0.278919371800246","0.263602027337296","0.294236716263196","5"
"Never","1997","35-65 y.","Part Time","567","0.343510699522087","0.319259642199685","0.367761756844488","5"
"Never","1997","66 and older","Full Time","11","","","","5"
"Never","1997","66 and older","Part Time","24","","","","5"
"Never","1997","66 and older","Not Working","1258","0.826936847028411","0.807893776839008","0.845979917217815","5"
"Never","1997","35-65 y.","Not Working","1121","0.572086606963517","0.54960725772688","0.594565956200153","5"
"Rarely","1997","16-34 y.","Full Time","921","0.399873561658676","0.379743731254624","0.420003392062729","4"
"Rarely","1997","16-34 y.","Part Time","441","0.426073648167747","0.395874137989393","0.456273158346101","4"
"Rarely","1997","16-34 y.","Not Working","449","0.348649737204623","0.322873608272395","0.374425866136851","4"
"Rarely","1997","35-65 y.","Full Time","1748","0.519063989200591","0.501998987963529","0.536128990437653","4"
"Rarely","1997","35-65 y.","Part Time","689","0.492174671267311","0.466643923987271","0.517705418547351","4"
"Rarely","1997","35-65 y.","Not Working","596","0.34345694366881","0.321882348204732","0.365031539132889","4"
"Rarely","1997","66 and older","Not Working","205","0.13829688808476","0.12091953902229","0.155674237147229","4"
"Rarely","1997","66 and older","Full Time","3","","","","4"
"Rarely","1997","66 and older","Part Time","12","","","","4"
"Daily","1998","16-34 y.","Full Time","3","","","","1"
"Daily","1998","16-34 y.","Part Time","1","","","","1"
"Daily","1998","16-34 y.","Not Working","3","","","","1"
"Daily","1998","35-65 y.","Full Time","1","","","","1"
"Daily","1998","35-65 y.","Part Time","","","","","1"
"Daily","1998","66 and older","Part Time","","","","","1"
"Daily","1998","66 and older","Full Time","","","","","1"
"Daily","1998","66 and older","Not Working","","","","","1"
"Daily","1998","35-65 y.","Not Working","","","","","1"
"Min 1x per month","1998","16-34 y.","Full Time","838","0.37317146557261","0.353550234229676","0.392792696915544","3"
"Min 1x per month","1998","16-34 y.","Part Time","377","0.341738057942387","0.31426598729977","0.369210128585003","3"
"Min 1x per month","1998","16-34 y.","Not Working","443","0.33358531077844","0.30884320113555","0.358327420421329","3"
"Min 1x per month","1998","35-65 y.","Full Time","476","0.152727674375196","0.141041623324508","0.164413725425884","3"
"Min 1x per month","1998","66 and older","Not Working","21","","","","3"
"Min 1x per month","1998","35-65 y.","Part Time","189","0.136768162874244","0.120352354858031","0.153183970890458","3"
"Min 1x per month","1998","35-65 y.","Not Working","98","0.0548183809742776","0.0453023689305446","0.0643343930180106","3"
"Min 1x per month","1998","66 and older","Full Time","","","","","3"
"Min 1x per month","1998","66 and older","Part Time","1","","","","3"
"Min 1x per week","1998","16-34 y.","Full Time","309","0.127941879897752","0.114390711438571","0.141493048356933","2"
"Min 1x per week","1998","16-34 y.","Part Time","176","0.151602927909645","0.130829951750978","0.172375904068312","2"
"Min 1x per week","1998","16-34 y.","Not Working","248","0.183668633186569","0.163349193576516","0.203988072796622","2"
"Min 1x per week","1998","35-65 y.","Full Time","42","0.0147671959251427","0.0108487320305084","0.018685659819777","2"
"Min 1x per week","1998","35-65 y.","Part Time","24","","","","2"
"Min 1x per week","1998","35-65 y.","Not Working","15","","","","2"
"Min 1x per week","1998","66 and older","Part Time","1","","","","2"
"Min 1x per week","1998","66 and older","Not Working","3","","","","2"
"Min 1x per week","1998","66 and older","Full Time","","","","","2"
"Never","1998","16-34 y.","Full Time","226","0.0879519298257389","0.0764616867547012","0.0994421728967765","5"
"Never","1998","16-34 y.","Part Time","150","0.123075535288782","0.104046695593549","0.142104374984015","5"
"Never","1998","16-34 y.","Not Working","239","0.144498123695965","0.126047860138883","0.162948387253048","5"
"Never","1998","35-65 y.","Full Time","1183","0.305537814401902","0.290573590957144","0.32050203784666","5"
"Never","1998","35-65 y.","Part Time","667","0.34917378049528","0.326398729086391","0.371948831904169","5"
"Never","1998","66 and older","Full Time","13","","","","5"
"Never","1998","66 and older","Part Time","32","0.590621198601042","0.443650400143944","0.73759199705814","5"
"Never","1998","66 and older","Not Working","1561","0.86623693235766","0.850533450902608","0.881940413812712","5"
"Never","1998","35-65 y.","Not Working","1413","0.622818832705935","0.602556468598611","0.643081196813258","5"
"Rarely","1998","16-34 y.","Full Time","958","0.409441236141503","0.389492057727623","0.429390414555382","4"
"Rarely","1998","16-34 y.","Part Time","441","0.38306922992114","0.35491120442472","0.41122725541756","4"
"Rarely","1998","35-65 y.","Full Time","1938","0.526803363423745","0.510583675522702","0.543023051324788","4"
"Rarely","1998","35-65 y.","Part Time","803","0.501585005995659","0.477697332450285","0.525472679541033","4"
"Rarely","1998","66 and older","Not Working","220","0.120053260627901","0.105059013615987","0.135047507639815","4"
"Rarely","1998","16-34 y.","Not Working","462","0.335032453892038","0.310263671859195","0.359801235924882","4"
"Rarely","1998","35-65 y.","Not Working","672","0.315802666206242","0.296369980268646","0.335235352143837","4"
"Rarely","1998","66 and older","Full Time","2","","","","4"
"Rarely","1998","66 and older","Part Time","9","","","","4"
"Daily","1999","16-34 y.","Full Time","","","","","1"
"Daily","1999","16-34 y.","Part Time","","","","","1"
"Daily","1999","16-34 y.","Not Working","","","","","1"
"Daily","1999","35-65 y.","Full Time","","","","","1"
"Daily","1999","66 and older","Part Time","","","","","1"
"Daily","1999","66 and older","Not Working","","","","","1"
"Daily","1999","35-65 y.","Part Time","","","","","1"
"Daily","1999","35-65 y.","Not Working","","","","","1"
"Daily","1999","66 and older","Full Time","","","","","1"
"Min 1x per month","1999","16-34 y.","Full Time","796","0.364391079517047","0.34433553813439","0.384446620899704","3"
"Min 1x per month","1999","35-65 y.","Full Time","564","0.169313942730716","0.157075114434827","0.181552771026604","3"
"Min 1x per month","1999","16-34 y.","Not Working","360","0.304507521752959","0.278491487943892","0.330523555562026","3"
"Min 1x per month","1999","16-34 y.","Part Time","381","0.329016622825565","0.30226477923668","0.35576846641445","3"
"Min 1x per month","1999","35-65 y.","Part Time","225","0.147614057943205","0.130687348139198","0.164540767747211","3"
"Min 1x per month","1999","35-65 y.","Not Working","134","0.0774352202432454","0.065683082804044","0.0891873576824468","3"
"Min 1x per month","1999","66 and older","Not Working","42","0.0228678260040886","0.0158259454630066","0.0299097065451706","3"
"Min 1x per month","1999","66 and older","Part Time","2","","","","3"
"Min 1x per month","1999","66 and older","Full Time","","","","","3"
"Min 1x per week","1999","16-34 y.","Full Time","382","0.171164343039403","0.155468075532236","0.18686061054657","2"
"Min 1x per week","1999","16-34 y.","Not Working","221","0.19322665969437","0.170906096444969","0.215547222943771","2"
"Min 1x per week","1999","35-65 y.","Full Time","134","0.0390300404137019","0.0327098607207584","0.0453502201066454","2"
"Min 1x per week","1999","35-65 y.","Part Time","51","0.0364796616781591","0.0275333011894785","0.0454260221668397","2"
"Min 1x per week","1999","66 and older","Full Time","","","","","2"
"Min 1x per week","1999","66 and older","Part Time","4","","","","2"
"Min 1x per week","1999","66 and older","Not Working","21","","","","2"
"Min 1x per week","1999","16-34 y.","Part Time","247","0.205791305248985","0.182773190786816","0.228809419711153","2"
"Min 1x per week","1999","35-65 y.","Not Working","40","0.0237963987691432","0.0170948531360051","0.0304979444022814","2"
"Never","1999","16-34 y.","Full Time","156","0.0715938040693088","0.0608498964800862","0.0823377116585313","5"
"Never","1999","16-34 y.","Part Time","114","0.0829252476846625","0.0672239816142559","0.0986265137550691","5"
"Never","1999","16-34 y.","Not Working","167","0.108519108963095","0.0909356227190712","0.12610259520712","5"
"Never","1999","35-65 y.","Full Time","889","0.2485328496732","0.234429511492633","0.262636187853767","5"
"Never","1999","35-65 y.","Part Time","498","0.279678731311872","0.258260510615176","0.301096952008568","5"
"Never","1999","66 and older","Full Time","7","","","","5"
"Never","1999","66 and older","Part Time","34","0.416421720660444","0.29564747022767","0.537195971093217","5"
"Never","1999","66 and older","Not Working","1355","0.792643694763829","0.773545285986173","0.811742103541484","5"
"Never","1999","35-65 y.","Not Working","1039","0.494870696569039","0.472887223372598","0.51685416976548","5"
"Rarely","1999","16-34 y.","Full Time","878","0.392850773374242","0.372498306385263","0.41320324036322","4"
"Rarely","1999","16-34 y.","Part Time","443","0.382266824240788","0.354599148120875","0.4099345003607","4"
"Rarely","1999","16-34 y.","Not Working","454","0.393746709589575","0.366126219498081","0.42136719968107","4"
"Rarely","1999","35-65 y.","Full Time","2020","0.543123167182383","0.526866790562642","0.559379543802123","4"
"Rarely","1999","35-65 y.","Part Time","913","0.536227549066764","0.512430802553476","0.560024295580052","4"
"Rarely","1999","66 and older","Not Working","313","0.173147839829268","0.155323148060284","0.190972531598252","4"
"Rarely","1999","35-65 y.","Not Working","774","0.403897684418572","0.382322960668993","0.425472408168151","4"
"Rarely","1999","66 and older","Full Time","3","","","","4"
"Rarely","1999","66 and older","Part Time","24","","","","4"
"Daily","2000","16-34 y.","Full Time","","","","","1"
"Daily","2000","16-34 y.","Part Time","","","","","1"
"Daily","2000","16-34 y.","Not Working","","","","","1"
"Daily","2000","35-65 y.","Full Time","","","","","1"
"Daily","2000","66 and older","Part Time","","","","","1"
"Daily","2000","66 and older","Not Working","","","","","1"
"Daily","2000","66 and older","Full Time","","","","","1"
"Daily","2000","35-65 y.","Not Working","","","","","1"
"Daily","2000","35-65 y.","Part Time","","","","","1"
"Min 1x per month","2000","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2000","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2000","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2000","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2000","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2000","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2000","66 and older","Not Working","","","","","3"
"Min 1x per month","2000","66 and older","Part Time","","","","","3"
"Min 1x per month","2000","66 and older","Full Time","","","","","3"
"Min 1x per week","2000","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2000","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2000","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2000","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2000","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2000","66 and older","Full Time","","","","","2"
"Min 1x per week","2000","66 and older","Part Time","","","","","2"
"Min 1x per week","2000","66 and older","Not Working","","","","","2"
"Min 1x per week","2000","35-65 y.","Not Working","","","","","2"
"Never","2000","16-34 y.","Full Time","","","","","5"
"Never","2000","16-34 y.","Part Time","","","","","5"
"Never","2000","16-34 y.","Not Working","","","","","5"
"Never","2000","35-65 y.","Full Time","","","","","5"
"Never","2000","35-65 y.","Part Time","","","","","5"
"Never","2000","66 and older","Full Time","","","","","5"
"Never","2000","66 and older","Part Time","","","","","5"
"Never","2000","66 and older","Not Working","","","","","5"
"Never","2000","35-65 y.","Not Working","","","","","5"
"Rarely","2000","16-34 y.","Full Time","","","","","4"
"Rarely","2000","16-34 y.","Part Time","","","","","4"
"Rarely","2000","16-34 y.","Not Working","","","","","4"
"Rarely","2000","35-65 y.","Full Time","","","","","4"
"Rarely","2000","35-65 y.","Part Time","","","","","4"
"Rarely","2000","66 and older","Not Working","","","","","4"
"Rarely","2000","35-65 y.","Not Working","","","","","4"
"Rarely","2000","66 and older","Full Time","","","","","4"
"Rarely","2000","66 and older","Part Time","","","","","4"
"Daily","2001","16-34 y.","Full Time","","","","","1"
"Daily","2001","16-34 y.","Part Time","","","","","1"
"Daily","2001","16-34 y.","Not Working","","","","","1"
"Daily","2001","35-65 y.","Full Time","","","","","1"
"Daily","2001","35-65 y.","Part Time","","","","","1"
"Daily","2001","35-65 y.","Not Working","","","","","1"
"Daily","2001","66 and older","Full Time","","","","","1"
"Daily","2001","66 and older","Part Time","","","","","1"
"Daily","2001","66 and older","Not Working","","","","","1"
"Min 1x per month","2001","16-34 y.","Full Time","1064","0.366835633317651","0.349334271673543","0.384336994961759","3"
"Min 1x per month","2001","16-34 y.","Part Time","571","0.330875760491871","0.308905712953947","0.352845808029794","3"
"Min 1x per month","2001","35-65 y.","Full Time","1026","0.175497027221404","0.165954315075728","0.185039739367081","3"
"Min 1x per month","2001","16-34 y.","Not Working","543","0.340442261806767","0.317187286059053","0.36369723755448","3"
"Min 1x per month","2001","35-65 y.","Part Time","429","0.144531544932498","0.13177117694606","0.157291912918936","3"
"Min 1x per month","2001","35-65 y.","Not Working","227","0.07625231738295","0.067061104480894","0.0854435302850059","3"
"Min 1x per month","2001","66 and older","Full Time","2","","","","3"
"Min 1x per month","2001","66 and older","Part Time","5","","","","3"
"Min 1x per month","2001","66 and older","Not Working","107","0.0334401691139835","0.0272630223425904","0.0396173158853766","3"
"Min 1x per week","2001","16-34 y.","Not Working","316","0.197232522327087","0.177704786262308","0.216760258391866","2"
"Min 1x per week","2001","35-65 y.","Full Time","258","0.0420905763319957","0.0370533033421031","0.0471278493218883","2"
"Min 1x per week","2001","16-34 y.","Full Time","534","0.185462824757124","0.171348446929466","0.199577202584783","2"
"Min 1x per week","2001","16-34 y.","Part Time","377","0.209692183750053","0.190684272356187","0.228700095143919","2"
"Min 1x per week","2001","35-65 y.","Part Time","80","0.0288127436693425","0.0227422547351057","0.0348832326035792","2"
"Min 1x per week","2001","35-65 y.","Not Working","80","0.0265286683749589","0.0209633638889627","0.032093972860955","2"
"Min 1x per week","2001","66 and older","Full Time","1","","","","2"
"Min 1x per week","2001","66 and older","Part Time","1","","","","2"
"Min 1x per week","2001","66 and older","Not Working","42","0.0139806367595495","0.00994654739521064","0.0180147261238883","2"
"Never","2001","16-34 y.","Full Time","233","0.0806459658034361","0.0707579178155775","0.0905340137912947","5"
"Never","2001","16-34 y.","Part Time","162","0.0952007165880734","0.0814969052298086","0.108904527946338","5"
"Never","2001","16-34 y.","Not Working","201","0.127843066305086","0.111455907759263","0.144230224850909","5"
"Never","2001","35-65 y.","Full Time","1528","0.256252436270191","0.245300583213604","0.267204289326778","5"
"Never","2001","35-65 y.","Part Time","914","0.313308758332424","0.296476325183297","0.330141191481552","5"
