"pli0091_h","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1997","no migration background","Urban Area","1123","0.175476479271551","0.165800931819839","0.185152026723263","3"
"Min 1x per month","1997","no migration background","Rural Area","619","0.14377127177728","0.132662493577276","0.154880049977284","3"
"Min 1x per month","1997","direct migration background","Urban Area","225","0.120490375541826","0.106408837477337","0.134571913606315","3"
"Min 1x per month","1997","direct migration background","Rural Area","48","0.128728888760971","0.0967002771476617","0.16075750037428","3"
"Min 1x per month","1997","indirect migration background","Urban Area","178","0.350232411438425","0.307907567120684","0.392557255756167","3"
"Min 1x per month","1997","indirect migration background","Rural Area","30","0.422544950712967","0.316910884452401","0.528179016973533","3"
"Min 1x per week","1997","no migration background","Urban Area","486","0.0777593476415969","0.0709475301759749","0.084571165107219","2"
"Min 1x per week","1997","direct migration background","Urban Area","82","0.029311804264795","0.0220153012465817","0.0366083072830083","2"
"Min 1x per week","1997","no migration background","Rural Area","345","0.0825120057313418","0.0738004823227602","0.0912235291399235","2"
"Min 1x per week","1997","indirect migration background","Urban Area","116","0.225812769631037","0.188716056590096","0.262909482671978","2"
"Min 1x per week","1997","direct migration background","Rural Area","29","","","","2"
"Min 1x per week","1997","indirect migration background","Rural Area","27","","","","2"
"Never","1997","no migration background","Urban Area","1885","0.358435057551566","0.346237015705999","0.370633099397133","5"
"Never","1997","no migration background","Rural Area","1182","0.370654071998893","0.355362066626702","0.385946077371083","5"
"Never","1997","direct migration background","Urban Area","1094","0.512526805733888","0.490905233139966","0.534148378327809","5"
"Never","1997","direct migration background","Rural Area","222","0.521369489693019","0.473594957639019","0.569144021747019","5"
"Never","1997","indirect migration background","Urban Area","49","0.134489628672596","0.104219189948493","0.1647600673967","5"
"Never","1997","indirect migration background","Rural Area","11","","","","5"
"Rarely","1997","no migration background","Urban Area","2443","0.388329115535285","0.375931920100837","0.400726310969734","4"
"Rarely","1997","no migration background","Rural Area","1686","0.403062650492486","0.387532130554164","0.418593170430807","4"
"Rarely","1997","direct migration background","Urban Area","652","0.337671014459491","0.317214229100998","0.358127799817985","4"
"Rarely","1997","direct migration background","Rural Area","121","0.278504755430162","0.235634458667672","0.321375052192651","4"
"Rarely","1997","indirect migration background","Urban Area","145","0.289465190257942","0.249227871626181","0.329702508889703","4"
"Rarely","1997","indirect migration background","Rural Area","16","","","","4"
"Daily","1998","no migration background","Urban Area","4","","","","1"
"Daily","1998","no migration background","Rural Area","2","","","","1"
"Daily","1998","direct migration background","Urban Area","","","","","1"
"Daily","1998","direct migration background","Rural Area","","","","","1"
"Daily","1998","indirect migration background","Urban Area","1","","","","1"
"Daily","1998","indirect migration background","Rural Area","1","","","","1"
"Min 1x per month","1998","no migration background","Urban Area","1305","0.179357631413759","0.170292152135849","0.188423110691669","3"
"Min 1x per month","1998","no migration background","Rural Area","667","0.138359908766597","0.128118155528903","0.14860166200429","3"
"Min 1x per month","1998","direct migration background","Urban Area","222","0.122611655910209","0.10825143762266","0.136971874197757","3"
"Min 1x per month","1998","direct migration background","Rural Area","33","0.105645926572172","0.0757462701991947","0.13554558294515","3"
"Min 1x per month","1998","indirect migration background","Urban Area","193","0.386194403927077","0.343980448138717","0.428408359715436","3"
"Min 1x per month","1998","indirect migration background","Rural Area","23","","","","3"
"Min 1x per week","1998","no migration background","Urban Area","370","0.0463209711463317","0.0413545468909144","0.0512873954017491","2"
"Min 1x per week","1998","no migration background","Rural Area","256","0.0472948374437734","0.0409984368212896","0.0535912380662573","2"
"Min 1x per week","1998","direct migration background","Urban Area","59","0.028802917744364","0.0214802191457847","0.0361256163429433","2"
"Min 1x per week","1998","direct migration background","Rural Area","14","","","","2"
"Min 1x per week","1998","indirect migration background","Urban Area","93","0.197176648694688","0.162680121254472","0.231673176134904","2"
"Min 1x per week","1998","indirect migration background","Rural Area","26","","","","2"
"Never","1998","no migration background","Urban Area","2418","0.390628774994319","0.379100164693592","0.402157385295046","5"
"Never","1998","no migration background","Rural Area","1597","0.425592910896819","0.410926855754041","0.440258966039597","5"
"Never","1998","direct migration background","Urban Area","1142","0.527135669042157","0.505276748456612","0.548994589627701","5"
"Never","1998","direct migration background","Rural Area","244","0.583391873550368","0.535437399689957","0.631346347410779","5"
"Never","1998","indirect migration background","Urban Area","73","0.158642500833441","0.126965963621237","0.190319038045645","5"
"Never","1998","indirect migration background","Rural Area","10","","","","5"
"Rarely","1998","no migration background","Urban Area","2783","0.383164615686951","0.371676965312493","0.39465226606141","4"
"Rarely","1998","no migration background","Rural Area","1844","0.388171946091341","0.373716450316176","0.402627441866506","4"
"Rarely","1998","direct migration background","Urban Area","581","0.321449757303271","0.301001947889387","0.341897566717155","4"
"Rarely","1998","indirect migration background","Urban Area","151","0.256118545247782","0.218273413627365","0.293963676868199","4"
"Rarely","1998","direct migration background","Rural Area","115","0.279363063340564","0.235718733874065","0.323007392807064","4"
"Rarely","1998","indirect migration background","Rural Area","31","0.276494815719973","0.184599851096855","0.368389780343091","4"
"Daily","1999","no migration background","Urban Area","","","","","1"
"Daily","1999","no migration background","Rural Area","","","","","1"
"Daily","1999","direct migration background","Urban Area","","","","","1"
"Daily","1999","direct migration background","Rural Area","","","","","1"
"Daily","1999","indirect migration background","Urban Area","","","","","1"
"Daily","1999","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","1999","no migration background","Urban Area","1316","0.181179601104012","0.171888668551006","0.190470533657017","3"
"Min 1x per month","1999","no migration background","Rural Area","708","0.147855419627444","0.137203866627479","0.158506972627408","3"
"Min 1x per month","1999","direct migration background","Urban Area","212","0.140059675507057","0.124266595002138","0.155852756011975","3"
"Min 1x per month","1999","direct migration background","Rural Area","25","","","","3"
"Min 1x per month","1999","indirect migration background","Urban Area","214","0.390629927194179","0.348816038035843","0.432443816352514","3"
"Min 1x per month","1999","indirect migration background","Rural Area","29","","","","3"
"Min 1x per week","1999","no migration background","Rural Area","355","0.0802125354563924","0.0720616924020465","0.0883633785107382","2"
"Min 1x per week","1999","no migration background","Urban Area","517","0.0686012873209933","0.062503893021372","0.0746986816206147","2"
"Min 1x per week","1999","direct migration background","Urban Area","55","0.0262298305881216","0.0189570227980814","0.0335026383781618","2"
"Min 1x per week","1999","direct migration background","Rural Area","24","","","","2"
"Min 1x per week","1999","indirect migration background","Urban Area","122","0.213132410843441","0.178035182281386","0.248229639405497","2"
"Min 1x per week","1999","indirect migration background","Rural Area","27","","","","2"
"Never","1999","no migration background","Urban Area","1883","0.333265162362706","0.321894602113026","0.344635722612385","5"
"Never","1999","no migration background","Rural Area","1206","0.347954431893808","0.33366095692683","0.362247906860786","5"
"Never","1999","direct migration background","Urban Area","926","0.461753292379423","0.439066566403998","0.484440018354848","5"
"Never","1999","direct migration background","Rural Area","188","0.490458009696463","0.438234306495351","0.542681712897576","5"
"Never","1999","indirect migration background","Urban Area","51","0.117959460910138","0.0903150137562323","0.145603908064043","5"
"Never","1999","indirect migration background","Rural Area","5","","","","5"
"Rarely","1999","no migration background","Urban Area","2886","0.416953949212289","0.40506055522334","0.428847343201239","4"
"Rarely","1999","no migration background","Rural Area","1997","0.423977613022356","0.409148034448408","0.438807191596304","4"
"Rarely","1999","direct migration background","Urban Area","662","0.371957201525398","0.349962542185611","0.393951860865185","4"
"Rarely","1999","indirect migration background","Urban Area","136","0.278278201052242","0.239870195861647","0.316686206242838","4"
"Rarely","1999","direct migration background","Rural Area","115","0.366084058198945","0.315759148456566","0.416408967941323","4"
"Rarely","1999","indirect migration background","Rural Area","26","","","","4"
"Daily","2000","no migration background","Urban Area","","","","","1"
"Daily","2000","no migration background","Rural Area","","","","","1"
"Daily","2000","direct migration background","Urban Area","","","","","1"
"Daily","2000","direct migration background","Rural Area","","","","","1"
"Daily","2000","indirect migration background","Rural Area","","","","","1"
"Daily","2000","indirect migration background","Urban Area","","","","","1"
"Min 1x per month","2000","no migration background","Rural Area","","","","","3"
"Min 1x per month","2000","no migration background","Urban Area","","","","","3"
"Min 1x per month","2000","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2000","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2000","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2000","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2000","no migration background","Urban Area","","","","","2"
"Min 1x per week","2000","no migration background","Rural Area","","","","","2"
"Min 1x per week","2000","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2000","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2000","indirect migration background","Rural Area","","","","","2"
"Min 1x per week","2000","indirect migration background","Urban Area","","","","","2"
"Never","2000","no migration background","Urban Area","","","","","5"
"Never","2000","no migration background","Rural Area","","","","","5"
"Never","2000","direct migration background","Urban Area","","","","","5"
"Never","2000","direct migration background","Rural Area","","","","","5"
"Never","2000","indirect migration background","Urban Area","","","","","5"
"Never","2000","indirect migration background","Rural Area","","","","","5"
"Rarely","2000","no migration background","Urban Area","","","","","4"
"Rarely","2000","no migration background","Rural Area","","","","","4"
"Rarely","2000","direct migration background","Urban Area","","","","","4"
"Rarely","2000","direct migration background","Rural Area","","","","","4"
"Rarely","2000","indirect migration background","Urban Area","","","","","4"
"Rarely","2000","indirect migration background","Rural Area","","","","","4"
"Daily","2001","no migration background","Urban Area","","","","","1"
"Daily","2001","no migration background","Rural Area","","","","","1"
"Daily","2001","direct migration background","Urban Area","","","","","1"
"Daily","2001","direct migration background","Rural Area","","","","","1"
"Daily","2001","indirect migration background","Urban Area","","","","","1"
"Daily","2001","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2001","no migration background","Urban Area","2201","0.18713497900092","0.179952767748687","0.194317190253153","3"
"Min 1x per month","2001","no migration background","Rural Area","1180","0.161754704557639","0.153051832447112","0.170457576668167","3"
"Min 1x per month","2001","direct migration background","Urban Area","301","0.122730493353551","0.10965725543491","0.135803731272192","3"
"Min 1x per month","2001","direct migration background","Rural Area","57","0.119165555410765","0.0909086292143553","0.147422481607176","3"
"Min 1x per month","2001","indirect migration background","Urban Area","203","0.27265733664457","0.23901247984124","0.3063021934479","3"
"Min 1x per month","2001","indirect migration background","Rural Area","32","0.326140947530066","0.232847869579911","0.419434025480222","3"
"Min 1x per week","2001","no migration background","Urban Area","807","0.0656035102523257","0.0610441846434839","0.0701628358611674","2"
"Min 1x per week","2001","no migration background","Rural Area","556","0.076527607350886","0.0702445705305714","0.0828106441712007","2"
"Min 1x per week","2001","direct migration background","Urban Area","111","0.0519598847704324","0.043117124428033","0.0608026451128318","2"
"Min 1x per week","2001","direct migration background","Rural Area","41","0.083648128146155","0.0595012132725992","0.107795043019711","2"
"Min 1x per week","2001","indirect migration background","Urban Area","153","0.230582430295167","0.198759899557335","0.262404961033","2"
"Min 1x per week","2001","indirect migration background","Rural Area","21","","","","2"
"Never","2001","no migration background","Urban Area","3627","0.352598024574654","0.343799731621918","0.36139631752739","5"
"Never","2001","no migration background","Rural Area","2332","0.382322229382251","0.370836876590745","0.393807582173756","5"
"Never","2001","direct migration background","Urban Area","1195","0.475540051676173","0.455642936116908","0.495437167235438","5"
"Never","2001","direct migration background","Rural Area","234","0.465956031349973","0.422448606562095","0.50946345613785","5"
"Never","2001","indirect migration background","Urban Area","93","0.149996353701999","0.123019499536878","0.17697320786712","5"
"Never","2001","indirect migration background","Rural Area","12","","","","5"
"Rarely","2001","no migration background","Urban Area","4693","0.394663486172101","0.38566263915246","0.403664333191741","4"
"Rarely","2001","no migration background","Rural Area","2809","0.379395458709224","0.367927077577392","0.390863839841056","4"
"Rarely","2001","direct migration background","Urban Area","813","0.349769570199844","0.330769068664945","0.368770071734743","4"
"Rarely","2001","direct migration background","Rural Area","173","0.331230285093107","0.29018098844917","0.372279581737044","4"
"Rarely","2001","indirect migration background","Urban Area","224","0.346763879358263","0.310806123376396","0.382721635340131","4"
"Rarely","2001","indirect migration background","Rural Area","32","0.331510289963791","0.237827871482105","0.425192708445478","4"
"Daily","2002","no migration background","Urban Area","","","","","1"
"Daily","2002","no migration background","Rural Area","","","","","1"
"Daily","2002","direct migration background","Urban Area","","","","","1"
"Daily","2002","direct migration background","Rural Area","","","","","1"
"Daily","2002","indirect migration background","Urban Area","","","","","1"
"Daily","2002","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2002","no migration background","Urban Area","","","","","3"
"Min 1x per month","2002","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2002","no migration background","Rural Area","","","","","3"
"Min 1x per month","2002","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2002","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2002","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2002","no migration background","Urban Area","","","","","2"
"Min 1x per week","2002","no migration background","Rural Area","","","","","2"
"Min 1x per week","2002","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2002","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2002","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2002","indirect migration background","Rural Area","","","","","2"
"Never","2002","no migration background","Urban Area","","","","","5"
"Never","2002","no migration background","Rural Area","","","","","5"
"Never","2002","direct migration background","Urban Area","","","","","5"
"Never","2002","direct migration background","Rural Area","","","","","5"
"Never","2002","indirect migration background","Urban Area","","","","","5"
"Never","2002","indirect migration background","Rural Area","","","","","5"
"Rarely","2002","no migration background","Urban Area","","","","","4"
"Rarely","2002","no migration background","Rural Area","","","","","4"
"Rarely","2002","direct migration background","Urban Area","","","","","4"
"Rarely","2002","direct migration background","Rural Area","","","","","4"
"Rarely","2002","indirect migration background","Urban Area","","","","","4"
"Rarely","2002","indirect migration background","Rural Area","","","","","4"
"Daily","2003","no migration background","Urban Area","3","","","","1"
"Daily","2003","no migration background","Rural Area","3","","","","1"
"Daily","2003","direct migration background","Urban Area","","","","","1"
"Daily","2003","direct migration background","Rural Area","","","","","1"
"Daily","2003","indirect migration background","Urban Area","","","","","1"
"Daily","2003","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2003","no migration background","Urban Area","2293","0.172899365929182","0.166140381815524","0.17965835004284","3"
"Min 1x per month","2003","no migration background","Rural Area","1066","0.149772966165666","0.141267567434366","0.158278364896966","3"
"Min 1x per month","2003","direct migration background","Urban Area","242","0.12382690378641","0.109961870524324","0.137691937048497","3"
"Min 1x per month","2003","direct migration background","Rural Area","58","0.149456633499765","0.11687483872195","0.18203842827758","3"
"Min 1x per month","2003","indirect migration background","Urban Area","252","0.345843790138997","0.310250612800133","0.381436967477861","3"
"Min 1x per month","2003","indirect migration background","Rural Area","31","0.276896185909505","0.18962995536322","0.364162416455791","3"
"Min 1x per week","2003","no migration background","Urban Area","557","0.0394959195767972","0.0360147011751547","0.0429771379784396","2"
"Min 1x per week","2003","no migration background","Rural Area","347","0.0455878081050042","0.0406161317098297","0.0505594845001788","2"
"Min 1x per week","2003","direct migration background","Urban Area","61","0.0328482098654865","0.0253454399995261","0.0403509797314469","2"
"Min 1x per week","2003","direct migration background","Rural Area","15","","","","2"
"Min 1x per week","2003","indirect migration background","Urban Area","101","0.152466321036937","0.12556637082356","0.179366271250314","2"
"Min 1x per week","2003","indirect migration background","Rural Area","13","","","","2"
"Never","2003","no migration background","Urban Area","4122","0.393986425224415","0.38525294474233","0.402719905706499","5"
"Never","2003","no migration background","Rural Area","2437","0.418769190521842","0.407010141996267","0.430528239047416","5"
"Never","2003","direct migration background","Urban Area","1184","0.524834798402746","0.503813861079139","0.545855735726353","5"
"Never","2003","direct migration background","Rural Area","259","0.544217384584266","0.498704510799724","0.589730258368809","5"
"Never","2003","indirect migration background","Urban Area","116","0.194012648628781","0.164421272062878","0.223604025194684","5"
"Never","2003","indirect migration background","Rural Area","20","","","","5"
"Rarely","2003","no migration background","Urban Area","5050","0.393220987694013","0.384490486648064","0.401951488739962","4"
"Rarely","2003","no migration background","Rural Area","2909","0.385584063856793","0.373982907458227","0.397185220255359","4"
"Rarely","2003","direct migration background","Urban Area","681","0.318490087945357","0.298878963263159","0.338101212627555","4"
"Rarely","2003","direct migration background","Rural Area","128","0.277355038932642","0.236443134634153","0.318266943231131","4"
"Rarely","2003","indirect migration background","Urban Area","217","0.307677240195285","0.273139968792864","0.342214511597707","4"
"Rarely","2003","indirect migration background","Rural Area","37","0.32734970214247","0.235835594637352","0.418863809647588","4"
"Daily","2004","no migration background","Urban Area","","","","","1"
"Daily","2004","no migration background","Rural Area","","","","","1"
"Daily","2004","direct migration background","Urban Area","","","","","1"
"Daily","2004","direct migration background","Rural Area","","","","","1"
"Daily","2004","indirect migration background","Urban Area","","","","","1"
"Daily","2004","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2004","no migration background","Urban Area","","","","","3"
"Min 1x per month","2004","no migration background","Rural Area","","","","","3"
"Min 1x per month","2004","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2004","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2004","indirect migration background","Rural Area","","","","","3"
"Min 1x per month","2004","indirect migration background","Urban Area","","","","","3"
"Min 1x per week","2004","no migration background","Urban Area","","","","","2"
"Min 1x per week","2004","no migration background","Rural Area","","","","","2"
"Min 1x per week","2004","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2004","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2004","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2004","indirect migration background","Rural Area","","","","","2"
"Never","2004","no migration background","Rural Area","","","","","5"
"Never","2004","no migration background","Urban Area","","","","","5"
"Never","2004","direct migration background","Urban Area","","","","","5"
"Never","2004","direct migration background","Rural Area","","","","","5"
"Never","2004","indirect migration background","Urban Area","","","","","5"
"Never","2004","indirect migration background","Rural Area","","","","","5"
"Rarely","2004","no migration background","Rural Area","","","","","4"
"Rarely","2004","no migration background","Urban Area","","","","","4"
"Rarely","2004","direct migration background","Urban Area","","","","","4"
"Rarely","2004","direct migration background","Rural Area","","","","","4"
"Rarely","2004","indirect migration background","Urban Area","","","","","4"
"Rarely","2004","indirect migration background","Rural Area","","","","","4"
"Daily","2005","no migration background","Urban Area","","","","","1"
"Daily","2005","no migration background","Rural Area","","","","","1"
"Daily","2005","direct migration background","Urban Area","","","","","1"
"Daily","2005","direct migration background","Rural Area","","","","","1"
"Daily","2005","indirect migration background","Urban Area","","","","","1"
"Daily","2005","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2005","no migration background","Urban Area","2235","0.18709876544304","0.179866151270845","0.194331379615236","3"
"Min 1x per month","2005","no migration background","Rural Area","1050","0.16299048352528","0.153890068941794","0.172090898108767","3"
"Min 1x per month","2005","direct migration background","Urban Area","242","0.126441880868415","0.111751004284795","0.141132757452035","3"
"Min 1x per month","2005","direct migration background","Rural Area","57","0.148873663711969","0.114417881369275","0.183329446054662","3"
"Min 1x per month","2005","indirect migration background","Urban Area","224","0.311327734285126","0.277645958314458","0.345009510255794","3"
"Min 1x per month","2005","indirect migration background","Rural Area","30","0.298313406456791","0.211216419036069","0.385410393877513","3"
"Min 1x per week","2005","no migration background","Urban Area","733","0.0631013950833186","0.0585921200787737","0.0676106700878635","2"
"Min 1x per week","2005","direct migration background","Urban Area","80","0.0452103320767565","0.0360263920686845","0.0543942720848286","2"
"Min 1x per week","2005","no migration background","Rural Area","390","0.0548441937938903","0.0492345938837215","0.0604537937040591","2"
"Min 1x per week","2005","direct migration background","Rural Area","15","","","","2"
"Min 1x per week","2005","indirect migration background","Urban Area","126","0.150555281318175","0.124541987980017","0.176568574656333","2"
"Min 1x per week","2005","indirect migration background","Rural Area","14","","","","2"
"Never","2005","no migration background","Urban Area","3181","0.324205973143705","0.315525195620473","0.332886750666936","5"
"Never","2005","no migration background","Rural Area","1951","0.345495564904853","0.333779213441151","0.357211916368554","5"
"Never","2005","direct migration background","Urban Area","924","0.440933208568861","0.418986237731933","0.462880179405789","5"
"Never","2005","direct migration background","Rural Area","213","0.528542479086435","0.4802235394084","0.57686141876447","5"
"Never","2005","indirect migration background","Urban Area","97","0.129520761002812","0.105096092211889","0.153945429793735","5"
"Never","2005","indirect migration background","Rural Area","16","","","","5"
"Rarely","2005","no migration background","Urban Area","5020","0.425593866329936","0.416424313435503","0.43476341922437","4"
"Rarely","2005","no migration background","Rural Area","2937","0.436669757775977","0.424449708790912","0.448889806761041","4"
"Rarely","2005","direct migration background","Urban Area","720","0.387414578485967","0.365880433018458","0.408948723953477","4"
"Rarely","2005","direct migration background","Rural Area","125","0.289157941074229","0.245273529186091","0.333042352962367","4"
"Rarely","2005","indirect migration background","Rural Area","46","0.433498425326778","0.339159813542861","0.527837037110695","4"
"Rarely","2005","indirect migration background","Urban Area","279","0.408596223393887","0.372838570727322","0.444353876060452","4"
"Daily","2006","no migration background","Urban Area","","","","","1"
"Daily","2006","no migration background","Rural Area","","","","","1"
"Daily","2006","direct migration background","Urban Area","","","","","1"
"Daily","2006","direct migration background","Rural Area","","","","","1"
"Daily","2006","indirect migration background","Urban Area","","","","","1"
"Daily","2006","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2006","no migration background","Urban Area","","","","","3"
"Min 1x per month","2006","no migration background","Rural Area","","","","","3"
"Min 1x per month","2006","direct migration background","Urban Area","","","","","3"
"Min 1x per month","2006","direct migration background","Rural Area","","","","","3"
"Min 1x per month","2006","indirect migration background","Urban Area","","","","","3"
"Min 1x per month","2006","indirect migration background","Rural Area","","","","","3"
"Min 1x per week","2006","no migration background","Urban Area","","","","","2"
"Min 1x per week","2006","direct migration background","Urban Area","","","","","2"
"Min 1x per week","2006","no migration background","Rural Area","","","","","2"
"Min 1x per week","2006","direct migration background","Rural Area","","","","","2"
"Min 1x per week","2006","indirect migration background","Urban Area","","","","","2"
"Min 1x per week","2006","indirect migration background","Rural Area","","","","","2"
"Never","2006","no migration background","Urban Area","","","","","5"
"Never","2006","no migration background","Rural Area","","","","","5"
"Never","2006","direct migration background","Urban Area","","","","","5"
"Never","2006","direct migration background","Rural Area","","","","","5"
"Never","2006","indirect migration background","Urban Area","","","","","5"
"Never","2006","indirect migration background","Rural Area","","","","","5"
"Rarely","2006","no migration background","Urban Area","","","","","4"
"Rarely","2006","no migration background","Rural Area","","","","","4"
"Rarely","2006","direct migration background","Urban Area","","","","","4"
"Rarely","2006","direct migration background","Rural Area","","","","","4"
"Rarely","2006","indirect migration background","Urban Area","","","","","4"
"Rarely","2006","indirect migration background","Rural Area","","","","","4"
"Daily","2007","no migration background","Urban Area","","","","","1"
"Daily","2007","no migration background","Rural Area","","","","","1"
"Daily","2007","direct migration background","Urban Area","","","","","1"
"Daily","2007","direct migration background","Rural Area","","","","","1"
"Daily","2007","indirect migration background","Urban Area","","","","","1"
"Daily","2007","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2007","no migration background","Urban Area","2121","0.1785846912589","0.171480693934671","0.18568868858313","3"
"Min 1x per month","2007","no migration background","Rural Area","1008","0.15241706336365","0.143638710085206","0.161195416642094","3"
"Min 1x per month","2007","direct migration background","Urban Area","245","0.146500456721314","0.129832908118005","0.163168005324622","3"
"Min 1x per month","2007","direct migration background","Rural Area","46","0.113140410882154","0.0818626043510268","0.144418217413281","3"
"Min 1x per month","2007","indirect migration background","Urban Area","230","0.305707690245079","0.270900824490517","0.34051455599964","3"
"Min 1x per month","2007","indirect migration background","Rural Area","29","","","","3"
"Min 1x per week","2007","no migration background","Urban Area","675","0.0601378746416442","0.0557282117357693","0.0645475375475192","2"
"Min 1x per week","2007","no migration background","Rural Area","372","0.0560530182154522","0.0504350605831204","0.061670975847784","2"
"Min 1x per week","2007","direct migration background","Urban Area","48","0.0307047767574455","0.0225730719880265","0.0388364815268646","2"
"Min 1x per week","2007","direct migration background","Rural Area","18","","","","2"
"Min 1x per week","2007","indirect migration background","Urban Area","88","0.12065334573296","0.0960445533995999","0.145262138066319","2"
"Min 1x per week","2007","indirect migration background","Rural Area","11","","","","2"
"Never","2007","no migration background","Urban Area","3296","0.319040145030817","0.310394792622361","0.327685497439273","5"
"Never","2007","no migration background","Rural Area","2033","0.338523815806035","0.326966502748476","0.350081128863595","5"
"Never","2007","direct migration background","Urban Area","794","0.452599513558483","0.429137773146467","0.4760612539705","5"
"Never","2007","direct migration background","Rural Area","198","0.512822006309014","0.46346746294485","0.562176549673179","5"
"Never","2007","indirect migration background","Urban Area","99","0.175918143476354","0.147152039112388","0.204684247840321","5"
"Never","2007","indirect migration background","Rural Area","11","","","","5"
"Rarely","2007","no migration background","Urban Area","5074","0.442237289068639","0.433025336419482","0.451449241717795","4"
"Rarely","2007","direct migration background","Urban Area","642","0.370195252962757","0.347435424633421","0.392955081292093","4"
"Rarely","2007","no migration background","Rural Area","3027","0.453006102614863","0.44084848655408","0.465163718675646","4"
"Rarely","2007","indirect migration background","Urban Area","256","0.397720820545607","0.360744078184728","0.434697562906487","4"
"Rarely","2007","direct migration background","Rural Area","132","0.338864663251239","0.292127935013047","0.385601391489432","4"
"Rarely","2007","indirect migration background","Rural Area","61","0.644924905375065","0.556300413186847","0.733549397563283","4"
"Daily","2008","no migration background","Urban Area","6","","","","1"
"Daily","2008","no migration background","Rural Area","1","","","","1"
"Daily","2008","direct migration background","Urban Area","1","","","","1"
"Daily","2008","direct migration background","Rural Area","","","","","1"
"Daily","2008","indirect migration background","Urban Area","","","","","1"
"Daily","2008","indirect migration background","Rural Area","","","","","1"
"Min 1x per month","2008","no migration background","Urban Area","1782","0.161565362045752","0.154555510090509","0.168575214000996","3"
"Min 1x per month","2008","no migration background","Rural Area","850","0.137550192318624","0.128904744192306","0.146195640444942","3"
"Min 1x per month","2008","direct migration background","Urban Area","197","0.144578407802295","0.12713829059679","0.162018525007801","3"
"Min 1x per month","2008","direct migration background","Rural Area","31","0.105559475177653","0.0733220963618621","0.137796853993443","3"
"Min 1x per month","2008","indirect migration background","Urban Area","203","0.305788494796636","0.270584526736517","0.340992462856755","3"
"Min 1x per month","2008","indirect migration background","Rural Area","34","0.423820170276495","0.332301665516689","0.515338675036301","3"
"Min 1x per week","2008","no migration background","Rural Area","168","0.0310031652909483","0.0266525148513512","0.0353538157305455","2"
"Min 1x per week","2008","no migration background","Urban Area","360","0.0338357694606338","0.0303921621823436","0.037279376738924","2"
"Min 1x per week","2008","direct migration background","Urban Area","30","0.0186097404066618","0.011907830190516","0.0253116506228076","2"
"Min 1x per week","2008","direct migration background","Rural Area","8","","","","2"
"Min 1x per week","2008","indirect migration background","Rural Area","9","","","","2"
"Min 1x per week","2008","indirect migration background","Urban Area","68","0.099618839632448","0.0767355170303824","0.122502162234514","2"
"Never","2008","no migration background","Rural Area","2369","0.410976327283845","0.398626389448509","0.423326265119181","5"
"Never","2008","no migration background","Urban Area","3818","0.376671105066221","0.367442418553534","0.385899791578908","5"
"Never","2008","direct migration background","Urban Area","813","0.495660116815356","0.470865281936388","0.520454951694324","5"
"Never","2008","direct migration background","Rural Area","202","0.528913945960139","0.476544496241024","0.581283395679253","5"
"Never","2008","indirect migration background","Urban Area","109","0.161681574947678","0.133551563076707","0.18981158681865","5"
"Never","2008","indirect migration background","Rural Area","21","","","","5"
"Rarely","2008","no migration background","Urban Area","4624","0.427512317552617","0.418090005126645","0.436934629978588","4"
"Rarely","2008","no migration background","Rural Area","2709","0.420423861005351","0.408033358485967","0.432814363524734","4"
"Rarely","2008","direct migration background","Urban Area","521","0.340424767491665","0.316925716664346","0.363923818318985","4"
"Rarely","2008","direct migration background","Rural Area","108","0.327596223991245","0.278356014383165","0.376836433599326","4"
"Rarely","2008","indirect migration background","Urban Area","278","0.432911090623237","0.395052880518981","0.470769300727493","4"
"Rarely","2008","indirect migration background","Rural Area","48","0.323832577722263","0.237171024325986","0.41049413111854","4"
"Daily","2009","no migration background","Urban Area","","","","","1"
"Daily","2009","no migration background","Rural Area","","","","","1"
"Daily","2009","direct migration background","Urban Area","","","","","1"
