"pli0091_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1988","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","1988","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1988","secondary school degree","(2b) intermediate general qualification","118","0.232919054492646","0.192732873799213","0.273105235186079"
"Min 1x per week","1988","secondary school degree","(2a) intermediate vocational","106","0.0783386941729091","0.0635605441186587","0.0931168442271595"
"Min 1x per week","1988","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1988","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1988","secondary school degree","(3a) lower tertiary education","4","","",""
"Min 1x per week","1988","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1988","college entrance qualification","(0) in school","","","",""
"Min 1x per week","1988","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","1988","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","1988","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","1988","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","1988","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","1988","college entrance qualification","(2c_gen) general maturity certificate","84","0.287547103425041","0.234720083293961","0.340374123556121"
"Min 1x per week","1988","college entrance qualification","(2c_voc) vocational maturity certificate","31","0.0980918443984142","0.0649278785968543","0.131255810199974"
"Min 1x per week","1988","college entrance qualification","(3a) lower tertiary education","8","","",""
"Min 1x per week","1988","college entrance qualification","(3b) higher tertiary education","33","0.0709924003916078","0.0462544631058225","0.0957303376773931"
"Min 1x per week","1988","Other degree","(0) in school","","","",""
"Min 1x per week","1988","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","1988","Other degree","(1b) general elementary school","16","","",""
"Min 1x per week","1988","Other degree","(1c) basic vocational qualification","17","","",""
"Min 1x per week","1988","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1988","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1988","Other degree","(2c_gen) general maturity certificate","3","","",""
"Min 1x per week","1988","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","1988","Other degree","(3a) lower tertiary education","1","","",""
"Min 1x per week","1988","Other degree","(3b) higher tertiary education","1","","",""
"Min 1x per week","1988","no degree/no degree yet","(0) in school","59","0.372386070967434","0.297710568458538","0.447061573476331"
"Min 1x per week","1988","no degree/no degree yet","(1a) inadequately completed","21","","",""
"Min 1x per week","1988","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","1988","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","1988","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","1988","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","1988","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1988","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1988","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","1988","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","1988","lower secondary degree","(0) in school","","","",""
"Min 1x per month","1988","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","1988","lower secondary degree","(1b) general elementary school","201","0.07882559677503","0.0661860781011697","0.0914651154488903"
"Min 1x per month","1988","lower secondary degree","(1c) basic vocational qualification","399","0.11512174648022","0.103820557003919","0.12642293595652"
"Min 1x per month","1988","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1988","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1988","lower secondary degree","(2c_gen) general maturity certificate","3","","",""
"Min 1x per month","1988","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per month","1988","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1988","lower secondary degree","(3b) higher tertiary education","1","","",""
"Min 1x per month","1988","secondary school degree","(0) in school","","","",""
"Min 1x per month","1988","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","1988","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","1988","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1988","secondary school degree","(2b) intermediate general qualification","120","0.256776193852319","0.215243432122242","0.298308955582397"
"Min 1x per month","1988","secondary school degree","(2a) intermediate vocational","240","0.17820423411608","0.157157380062554","0.199251088169607"
"Min 1x per month","1988","secondary school degree","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","1988","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1988","secondary school degree","(3a) lower tertiary education","10","","",""
"Min 1x per month","1988","secondary school degree","(3b) higher tertiary education","3","","",""
"Min 1x per month","1988","college entrance qualification","(0) in school","","","",""
"Min 1x per month","1988","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","1988","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","1988","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","1988","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","1988","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","1988","college entrance qualification","(2c_gen) general maturity certificate","109","0.380811891347449","0.324137078958991","0.437486703735906"
"Min 1x per month","1988","college entrance qualification","(2c_voc) vocational maturity certificate","70","0.235204905004163","0.187915419891218","0.282494390117108"
"Min 1x per month","1988","college entrance qualification","(3a) lower tertiary education","37","0.23145253005152","0.168238081945792","0.294666978157249"
"Min 1x per month","1988","college entrance qualification","(3b) higher tertiary education","81","0.193008862624442","0.154992467853226","0.231025257395659"
"Min 1x per month","1988","Other degree","(0) in school","","","",""
"Min 1x per month","1988","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","1988","Other degree","(1b) general elementary school","36","0.0730640620762666","0.0517558236793556","0.0943723004731775"
"Min 1x per month","1988","Other degree","(1c) basic vocational qualification","34","0.0973231578757618","0.0651485296384658","0.129497786113058"
"Min 1x per month","1988","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1988","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1988","Other degree","(2c_gen) general maturity certificate","10","","",""
"Min 1x per month","1988","Other degree","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per month","1988","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1988","Other degree","(3b) higher tertiary education","8","","",""
"Min 1x per month","1988","no degree/no degree yet","(0) in school","59","0.389636525895525","0.314308037542831","0.464965014248219"
"Min 1x per month","1988","no degree/no degree yet","(1a) inadequately completed","46","0.0826952889313666","0.0629444755030048","0.102446102359728"
"Min 1x per month","1988","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","1988","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","1988","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","1988","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","1988","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1988","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1988","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","1988","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","1988","lower secondary degree","(0) in school","","","",""
"Rarely","1988","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","1988","lower secondary degree","(1b) general elementary school","407","0.205782629218784","0.186819936045437","0.22474532239213"
"Rarely","1988","lower secondary degree","(1c) basic vocational qualification","1103","0.342533578815403","0.325730375778777","0.35933678185203"
"Rarely","1988","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","1988","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","1988","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1988","lower secondary degree","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","1988","lower secondary degree","(3a) lower tertiary education","1","","",""
"Rarely","1988","lower secondary degree","(3b) higher tertiary education","2","","",""
"Rarely","1988","secondary school degree","(0) in school","","","",""
"Rarely","1988","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","1988","secondary school degree","(1b) general elementary school","","","",""
"Rarely","1988","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","1988","secondary school degree","(2b) intermediate general qualification","106","0.241655157731476","0.200956036781983","0.28235427868097"
"Rarely","1988","secondary school degree","(2a) intermediate vocational","547","0.407152497486334","0.380131817163593","0.434173177809075"
"Rarely","1988","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1988","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1988","secondary school degree","(3a) lower tertiary education","19","","",""
"Rarely","1988","secondary school degree","(3b) higher tertiary education","5","","",""
"Rarely","1988","college entrance qualification","(0) in school","","","",""
"Rarely","1988","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","1988","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","1988","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","1988","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","1988","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","1988","college entrance qualification","(2c_gen) general maturity certificate","66","0.231537675612278","0.182305881637976","0.28076946958658"
"Rarely","1988","college entrance qualification","(2c_voc) vocational maturity certificate","120","0.35885655110182","0.305374642768725","0.412338459434915"
"Rarely","1988","college entrance qualification","(3a) lower tertiary education","68","0.372746123965033","0.300272783286387","0.445219464643679"
"Rarely","1988","college entrance qualification","(3b) higher tertiary education","192","0.447589093265961","0.399690937676861","0.495487248855062"
"Rarely","1988","Other degree","(0) in school","","","",""
"Rarely","1988","Other degree","(1a) inadequately completed","","","",""
"Rarely","1988","Other degree","(1b) general elementary school","136","0.262454823341791","0.226430786931351","0.298478859752232"
"Rarely","1988","Other degree","(1c) basic vocational qualification","83","0.281898349169586","0.233058027023692","0.33073867131548"
"Rarely","1988","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","1988","Other degree","(2a) intermediate vocational","","","",""
"Rarely","1988","Other degree","(2c_gen) general maturity certificate","9","","",""
"Rarely","1988","Other degree","(2c_voc) vocational maturity certificate","12","","",""
"Rarely","1988","Other degree","(3a) lower tertiary education","1","","",""
"Rarely","1988","Other degree","(3b) higher tertiary education","7","","",""
"Rarely","1988","no degree/no degree yet","(0) in school","34","0.200674839147549","0.138810075701296","0.262539602593803"
"Rarely","1988","no degree/no degree yet","(1a) inadequately completed","126","0.203303212184585","0.174442539896064","0.232163884473105"
"Rarely","1988","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","1988","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","1988","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","1988","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","1988","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","1988","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1988","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","1988","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","1988","lower secondary degree","(0) in school","","","",""
"Never","1988","lower secondary degree","(1a) inadequately completed","","","",""
"Never","1988","lower secondary degree","(1b) general elementary school","990","0.66500388229889","0.64286488492809","0.687142879669689"
"Never","1988","lower secondary degree","(1c) basic vocational qualification","1378","0.488695144966799","0.470995576374206","0.506394713559391"
"Never","1988","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","1988","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","1988","lower secondary degree","(2c_gen) general maturity certificate","4","","",""
"Never","1988","lower secondary degree","(2c_voc) vocational maturity certificate","2","","",""
"Never","1988","lower secondary degree","(3a) lower tertiary education","8","","",""
"Never","1988","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","1988","secondary school degree","(0) in school","","","",""
"Never","1988","secondary school degree","(1a) inadequately completed","","","",""
"Never","1988","secondary school degree","(1b) general elementary school","","","",""
"Never","1988","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","1988","secondary school degree","(2b) intermediate general qualification","81","0.268649593923558","0.226508144025441","0.310791043821675"
"Never","1988","secondary school degree","(2a) intermediate vocational","377","0.336304574224677","0.310321111351776","0.362288037097578"
"Never","1988","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","1988","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1988","secondary school degree","(3a) lower tertiary education","15","","",""
"Never","1988","secondary school degree","(3b) higher tertiary education","5","","",""
"Never","1988","college entrance qualification","(0) in school","","","",""
"Never","1988","college entrance qualification","(1a) inadequately completed","","","",""
"Never","1988","college entrance qualification","(1b) general elementary school","","","",""
"Never","1988","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","1988","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","1988","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","1988","college entrance qualification","(2c_gen) general maturity certificate","23","","",""
"Never","1988","college entrance qualification","(2c_voc) vocational maturity certificate","88","0.307846699495603","0.256378704593676","0.359314694397529"
"Never","1988","college entrance qualification","(3a) lower tertiary education","58","0.347907024782659","0.276517186914637","0.419296862650681"
"Never","1988","college entrance qualification","(3b) higher tertiary education","108","0.288409643717988","0.244771342437334","0.332047944998643"
"Never","1988","Other degree","(0) in school","","","",""
"Never","1988","Other degree","(1a) inadequately completed","","","",""
"Never","1988","Other degree","(1b) general elementary school","385","0.622263052850433","0.58256652510244","0.661959580598427"
"Never","1988","Other degree","(1c) basic vocational qualification","192","0.536458795510087","0.48232709772197","0.590590493298204"
"Never","1988","Other degree","(2b) intermediate general qualification","","","",""
"Never","1988","Other degree","(2a) intermediate vocational","","","",""
"Never","1988","Other degree","(2c_gen) general maturity certificate","33","0.553237498220553","0.421847923245566","0.684627073195541"
"Never","1988","Other degree","(2c_voc) vocational maturity certificate","51","0.683994435221617","0.578776176862578","0.789212693580656"
"Never","1988","Other degree","(3a) lower tertiary education","","","",""
"Never","1988","Other degree","(3b) higher tertiary education","17","","",""
"Never","1988","no degree/no degree yet","(0) in school","9","","",""
"Never","1988","no degree/no degree yet","(1a) inadequately completed","554","0.660425839599813","0.626465882230823","0.694385796968804"
"Never","1988","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","1988","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","1988","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","1988","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","1988","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","1988","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","1988","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","1988","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Daily","1989","lower secondary degree","(0) in school","","","",""
"Daily","1989","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","1989","lower secondary degree","(1b) general elementary school","","","",""
"Daily","1989","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","1989","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","1989","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","1989","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","1989","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1989","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","1989","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","1989","secondary school degree","(0) in school","","","",""
"Daily","1989","secondary school degree","(1a) inadequately completed","","","",""
"Daily","1989","secondary school degree","(1b) general elementary school","","","",""
"Daily","1989","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","1989","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","1989","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","1989","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","1989","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1989","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","1989","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","1989","college entrance qualification","(0) in school","","","",""
"Daily","1989","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","1989","college entrance qualification","(1b) general elementary school","","","",""
"Daily","1989","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","1989","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","1989","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","1989","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","1989","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","1989","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","1989","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","1989","Other degree","(0) in school","","","",""
"Daily","1989","Other degree","(1a) inadequately completed","","","",""
"Daily","1989","Other degree","(1b) general elementary school","","","",""
"Daily","1989","Other degree","(1c) basic vocational qualification","","","",""
"Daily","1989","Other degree","(2b) intermediate general qualification","","","",""
"Daily","1989","Other degree","(2a) intermediate vocational","","","",""
"Daily","1989","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","1989","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1989","Other degree","(3a) lower tertiary education","","","",""
"Daily","1989","Other degree","(3b) higher tertiary education","","","",""
"Daily","1989","no degree/no degree yet","(0) in school","","","",""
"Daily","1989","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","1989","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","1989","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","1989","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","1989","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","1989","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","1989","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","1989","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","1989","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","1989","lower secondary degree","(0) in school","","","",""
"Min 1x per week","1989","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","1989","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per week","1989","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1989","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1989","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1989","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1989","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1989","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1989","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1989","secondary school degree","(0) in school","","","",""
"Min 1x per week","1989","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","1989","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","1989","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1989","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1989","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1989","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1989","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1989","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1989","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1989","college entrance qualification","(0) in school","","","",""
"Min 1x per week","1989","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","1989","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","1989","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","1989","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","1989","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","1989","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1989","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1989","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per week","1989","college entrance qualification","(3b) higher tertiary education","","","",""
"Min 1x per week","1989","Other degree","(0) in school","","","",""
"Min 1x per week","1989","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","1989","Other degree","(1b) general elementary school","","","",""
"Min 1x per week","1989","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1989","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1989","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1989","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1989","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1989","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1989","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1989","no degree/no degree yet","(0) in school","","","",""
"Min 1x per week","1989","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per week","1989","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","1989","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","1989","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","1989","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","1989","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1989","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1989","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","1989","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","1989","lower secondary degree","(0) in school","","","",""
"Min 1x per month","1989","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","1989","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per month","1989","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1989","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1989","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1989","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1989","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1989","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1989","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1989","secondary school degree","(0) in school","","","",""
"Min 1x per month","1989","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","1989","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","1989","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1989","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1989","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1989","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1989","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1989","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1989","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1989","college entrance qualification","(0) in school","","","",""
"Min 1x per month","1989","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","1989","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","1989","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","1989","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","1989","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","1989","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1989","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1989","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per month","1989","college entrance qualification","(3b) higher tertiary education","","","",""
"Min 1x per month","1989","Other degree","(0) in school","","","",""
"Min 1x per month","1989","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","1989","Other degree","(1b) general elementary school","","","",""
"Min 1x per month","1989","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1989","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1989","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1989","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1989","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1989","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1989","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1989","no degree/no degree yet","(0) in school","","","",""
"Min 1x per month","1989","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per month","1989","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","1989","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","1989","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","1989","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","1989","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1989","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1989","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","1989","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","1989","lower secondary degree","(0) in school","","","",""
"Rarely","1989","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","1989","lower secondary degree","(1b) general elementary school","","","",""
"Rarely","1989","lower secondary degree","(1c) basic vocational qualification","","","",""
"Rarely","1989","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","1989","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","1989","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1989","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1989","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely","1989","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","1989","secondary school degree","(0) in school","","","",""
"Rarely","1989","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","1989","secondary school degree","(1b) general elementary school","","","",""
"Rarely","1989","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","1989","secondary school degree","(2b) intermediate general qualification","","","",""
"Rarely","1989","secondary school degree","(2a) intermediate vocational","","","",""
"Rarely","1989","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1989","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1989","secondary school degree","(3a) lower tertiary education","","","",""
"Rarely","1989","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely","1989","college entrance qualification","(0) in school","","","",""
"Rarely","1989","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","1989","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","1989","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","1989","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","1989","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","1989","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Rarely","1989","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1989","college entrance qualification","(3a) lower tertiary education","","","",""
"Rarely","1989","college entrance qualification","(3b) higher tertiary education","","","",""
"Rarely","1989","Other degree","(0) in school","","","",""
"Rarely","1989","Other degree","(1a) inadequately completed","","","",""
"Rarely","1989","Other degree","(1b) general elementary school","","","",""
"Rarely","1989","Other degree","(1c) basic vocational qualification","","","",""
"Rarely","1989","Other degree","(2b) intermediate general qualification","","","",""
