"pli0091_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1998","(1b) general elementary school","higher vocational","","","",""
"Never","1998","(1b) general elementary school","higher education","","","",""
"Never","1998","(1c) basic vocational qualification","in school","","","",""
"Never","1998","(1c) basic vocational qualification","inadequately","","","",""
"Never","1998","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1998","(1c) basic vocational qualification","middle vocational","1978","0.539443355127114","0.523767799965691","0.555118910288537"
"Never","1998","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1998","(1c) basic vocational qualification","higher vocational","126","0.457103652523166","0.399470424056092","0.514736880990239"
"Never","1998","(1c) basic vocational qualification","higher education","","","",""
"Never","1998","(2b) intermediate general qualification","in school","","","",""
"Never","1998","(2b) intermediate general qualification","inadequately","","","",""
"Never","1998","(2b) intermediate general qualification","general elemantary","85","0.227727865139789","0.192225362692476","0.263230367587103"
"Never","1998","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1998","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1998","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1998","(2b) intermediate general qualification","higher education","","","",""
"Never","1998","(2a) intermediate vocational","in school","","","",""
"Never","1998","(2a) intermediate vocational","inadequately","","","",""
"Never","1998","(2a) intermediate vocational","general elemantary","","","",""
"Never","1998","(2a) intermediate vocational","middle vocational","540","0.24595692433239","0.229028164887829","0.262885683776951"
"Never","1998","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1998","(2a) intermediate vocational","higher vocational","83","0.25544106910148","0.210516004943221","0.300366133259738"
"Never","1998","(2a) intermediate vocational","higher education","","","",""
"Never","1998","(2c_gen) general maturity certificate","in school","","","",""
"Never","1998","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1998","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1998","(2c_gen) general maturity certificate","middle vocational","64","0.126333035212615","0.0967659410687738","0.155900129356456"
"Never","1998","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1998","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1998","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1998","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1998","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1998","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1998","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1998","(2c_voc) vocational maturity certificate","vocational + Abi","115","0.205114111917037","0.170035745217207","0.240192478616866"
"Never","1998","(2c_voc) vocational maturity certificate","higher vocational","29","","",""
"Never","1998","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1998","(3a) lower tertiary education","in school","","","",""
"Never","1998","(3a) lower tertiary education","inadequately","","","",""
"Never","1998","(3a) lower tertiary education","general elemantary","","","",""
"Never","1998","(3a) lower tertiary education","middle vocational","","","",""
"Never","1998","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1998","(3a) lower tertiary education","higher vocational","","","",""
"Never","1998","(3a) lower tertiary education","higher education","289","0.320995006552693","0.291554508681374","0.350435504424011"
"Never","1998","(3b) higher tertiary education","in school","","","",""
"Never","1998","(3b) higher tertiary education","inadequately","","","",""
"Never","1998","(3b) higher tertiary education","general elemantary","","","",""
"Never","1998","(3b) higher tertiary education","middle vocational","","","",""
"Never","1998","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","1998","(3b) higher tertiary education","higher vocational","","","",""
"Never","1998","(3b) higher tertiary education","higher education","256","0.280087673130121","0.252394405236026","0.307780941024216"
"Daily","1999","(0) in school","in school","","","",""
"Daily","1999","(0) in school","inadequately","","","",""
"Daily","1999","(0) in school","general elemantary","","","",""
"Daily","1999","(0) in school","middle vocational","","","",""
"Daily","1999","(0) in school","vocational + Abi","","","",""
"Daily","1999","(0) in school","higher vocational","","","",""
"Daily","1999","(0) in school","higher education","","","",""
"Daily","1999","(1a) inadequately completed","in school","","","",""
"Daily","1999","(1a) inadequately completed","inadequately","","","",""
"Daily","1999","(1a) inadequately completed","general elemantary","","","",""
"Daily","1999","(1a) inadequately completed","middle vocational","","","",""
"Daily","1999","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","1999","(1a) inadequately completed","higher vocational","","","",""
"Daily","1999","(1a) inadequately completed","higher education","","","",""
"Daily","1999","(1b) general elementary school","in school","","","",""
"Daily","1999","(1b) general elementary school","inadequately","","","",""
"Daily","1999","(1b) general elementary school","general elemantary","","","",""
"Daily","1999","(1b) general elementary school","middle vocational","","","",""
"Daily","1999","(1b) general elementary school","vocational + Abi","","","",""
"Daily","1999","(1b) general elementary school","higher vocational","","","",""
"Daily","1999","(1b) general elementary school","higher education","","","",""
"Daily","1999","(1c) basic vocational qualification","in school","","","",""
"Daily","1999","(1c) basic vocational qualification","inadequately","","","",""
"Daily","1999","(1c) basic vocational qualification","general elemantary","","","",""
"Daily","1999","(1c) basic vocational qualification","middle vocational","","","",""
"Daily","1999","(1c) basic vocational qualification","vocational + Abi","","","",""
"Daily","1999","(1c) basic vocational qualification","higher vocational","","","",""
"Daily","1999","(1c) basic vocational qualification","higher education","","","",""
"Daily","1999","(2b) intermediate general qualification","in school","","","",""
"Daily","1999","(2b) intermediate general qualification","inadequately","","","",""
"Daily","1999","(2b) intermediate general qualification","general elemantary","","","",""
"Daily","1999","(2b) intermediate general qualification","middle vocational","","","",""
"Daily","1999","(2b) intermediate general qualification","vocational + Abi","","","",""
"Daily","1999","(2b) intermediate general qualification","higher vocational","","","",""
"Daily","1999","(2b) intermediate general qualification","higher education","","","",""
"Daily","1999","(2a) intermediate vocational","in school","","","",""
"Daily","1999","(2a) intermediate vocational","inadequately","","","",""
"Daily","1999","(2a) intermediate vocational","general elemantary","","","",""
"Daily","1999","(2a) intermediate vocational","middle vocational","","","",""
"Daily","1999","(2a) intermediate vocational","vocational + Abi","","","",""
"Daily","1999","(2a) intermediate vocational","higher vocational","","","",""
"Daily","1999","(2a) intermediate vocational","higher education","","","",""
"Daily","1999","(2c_gen) general maturity certificate","in school","","","",""
"Daily","1999","(2c_gen) general maturity certificate","inadequately","","","",""
"Daily","1999","(2c_gen) general maturity certificate","general elemantary","","","",""
"Daily","1999","(2c_gen) general maturity certificate","middle vocational","","","",""
"Daily","1999","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Daily","1999","(2c_gen) general maturity certificate","higher vocational","","","",""
"Daily","1999","(2c_gen) general maturity certificate","higher education","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","in school","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","higher education","","","",""
"Daily","1999","(3a) lower tertiary education","in school","","","",""
"Daily","1999","(3a) lower tertiary education","inadequately","","","",""
"Daily","1999","(3a) lower tertiary education","general elemantary","","","",""
"Daily","1999","(3a) lower tertiary education","middle vocational","","","",""
"Daily","1999","(3a) lower tertiary education","vocational + Abi","","","",""
"Daily","1999","(3a) lower tertiary education","higher vocational","","","",""
"Daily","1999","(3a) lower tertiary education","higher education","","","",""
"Daily","1999","(3b) higher tertiary education","in school","","","",""
"Daily","1999","(3b) higher tertiary education","inadequately","","","",""
"Daily","1999","(3b) higher tertiary education","general elemantary","","","",""
"Daily","1999","(3b) higher tertiary education","middle vocational","","","",""
"Daily","1999","(3b) higher tertiary education","vocational + Abi","","","",""
"Daily","1999","(3b) higher tertiary education","higher vocational","","","",""
"Daily","1999","(3b) higher tertiary education","higher education","","","",""
"Min 1x per week","1999","(0) in school","in school","102","0.331835705806984","0.2800824447893","0.383588966824667"
"Min 1x per week","1999","(0) in school","inadequately","","","",""
"Min 1x per week","1999","(0) in school","general elemantary","","","",""
"Min 1x per week","1999","(0) in school","middle vocational","","","",""
"Min 1x per week","1999","(0) in school","vocational + Abi","","","",""
"Min 1x per week","1999","(0) in school","higher vocational","","","",""
"Min 1x per week","1999","(0) in school","higher education","","","",""
"Min 1x per week","1999","(1a) inadequately completed","in school","","","",""
"Min 1x per week","1999","(1a) inadequately completed","inadequately","5","","",""
"Min 1x per week","1999","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per week","1999","(1a) inadequately completed","middle vocational","6","","",""
"Min 1x per week","1999","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per week","1999","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per week","1999","(1a) inadequately completed","higher education","","","",""
"Min 1x per week","1999","(1b) general elementary school","in school","","","",""
"Min 1x per week","1999","(1b) general elementary school","inadequately","5","","",""
"Min 1x per week","1999","(1b) general elementary school","general elemantary","97","0.0437333241956665","0.0345716914224517","0.0528949569688813"
"Min 1x per week","1999","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","1999","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","1999","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","1999","(1b) general elementary school","higher education","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","middle vocational","189","0.0444608249524813","0.0379082475017206","0.051013402403242"
"Min 1x per week","1999","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","higher vocational","8","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","general elemantary","136","0.215627681607755","0.180681022726443","0.250574340489066"
"Min 1x per week","1999","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","middle vocational","196","0.0764778354809368","0.0660161590643589","0.0869395118975147"
"Min 1x per week","1999","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","higher vocational","21","","",""
"Min 1x per week","1999","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","middle vocational","122","0.243435441054366","0.205003242105257","0.281867640003474"
"Min 1x per week","1999","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","vocational + Abi","48","0.104484207561905","0.0778581992956278","0.131110215828182"
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","higher vocational","11","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","higher education","39","0.0378494610914934","0.0257081287058466","0.0499907934771402"
"Min 1x per week","1999","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","higher education","61","0.0486021429340015","0.0353470948713045","0.0618571909966985"
"Min 1x per month","1999","(0) in school","in school","129","0.401117513947283","0.347248236569616","0.45498679132495"
"Min 1x per month","1999","(0) in school","inadequately","","","",""
"Min 1x per month","1999","(0) in school","general elemantary","","","",""
"Min 1x per month","1999","(0) in school","middle vocational","1","","",""
"Min 1x per month","1999","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1999","(0) in school","higher vocational","","","",""
"Min 1x per month","1999","(0) in school","higher education","","","",""
"Min 1x per month","1999","(1a) inadequately completed","in school","1","","",""
"Min 1x per month","1999","(1a) inadequately completed","inadequately","9","","",""
"Min 1x per month","1999","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1999","(1a) inadequately completed","middle vocational","8","","",""
"Min 1x per month","1999","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1999","(1a) inadequately completed","higher vocational","2","","",""
"Min 1x per month","1999","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1999","(1b) general elementary school","in school","","","",""
"Min 1x per month","1999","(1b) general elementary school","inadequately","6","","",""
"Min 1x per month","1999","(1b) general elementary school","general elemantary","198","0.0751469453282698","0.0633364215665592","0.0869574690899804"
"Min 1x per month","1999","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1999","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1999","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1999","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","middle vocational","434","0.114512123058031","0.104388960766949","0.124635285349114"
"Min 1x per month","1999","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","higher vocational","32","0.129956008230076","0.0904998517774247","0.169412164682727"
"Min 1x per month","1999","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","general elemantary","152","0.27253773235073","0.234701243328234","0.310374221373227"
"Min 1x per month","1999","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","middle vocational","558","0.219901277104818","0.203597114916903","0.236205439292734"
"Min 1x per month","1999","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","1999","(2a) intermediate vocational","higher vocational","63","0.160735708816362","0.123004305605472","0.198467112027251"
"Min 1x per month","1999","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","middle vocational","193","0.393258766608741","0.349514484292405","0.437003048925077"
"Min 1x per month","1999","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","vocational + Abi","141","0.279735250880646","0.240663417501566","0.318807084259726"
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","higher vocational","37","0.151534936920733","0.0964886971878806","0.206581176653585"
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1999","(3a) lower tertiary education","higher education","182","0.18945400049572","0.16452208143949","0.214385919551949"
"Min 1x per month","1999","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1999","(3b) higher tertiary education","higher education","258","0.23028357829482","0.204331665456025","0.256235491133616"
"Rarely","1999","(0) in school","in school","77","0.239757209011656","0.192833047220179","0.286681370803133"
"Rarely","1999","(0) in school","inadequately","","","",""
"Rarely","1999","(0) in school","general elemantary","","","",""
"Rarely","1999","(0) in school","middle vocational","","","",""
"Rarely","1999","(0) in school","vocational + Abi","","","",""
"Rarely","1999","(0) in school","higher vocational","","","",""
"Rarely","1999","(0) in school","higher education","","","",""
"Rarely","1999","(1a) inadequately completed","in school","1","","",""
"Rarely","1999","(1a) inadequately completed","inadequately","94","0.251442982889872","0.208495544978619","0.294390420801126"
"Rarely","1999","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1999","(1a) inadequately completed","middle vocational","31","0.390661665342561","0.280241826612669","0.501081504072454"
"Rarely","1999","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1999","(1a) inadequately completed","higher vocational","","","",""
"Rarely","1999","(1a) inadequately completed","higher education","","","",""
"Rarely","1999","(1b) general elementary school","in school","","","",""
"Rarely","1999","(1b) general elementary school","inadequately","11","","",""
"Rarely","1999","(1b) general elementary school","general elemantary","529","0.265428606106241","0.245646706504004","0.285210505708479"
"Rarely","1999","(1b) general elementary school","middle vocational","","","",""
"Rarely","1999","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1999","(1b) general elementary school","higher vocational","","","",""
"Rarely","1999","(1b) general elementary school","higher education","","","",""
"Rarely","1999","(1c) basic vocational qualification","in school","","","",""
"Rarely","1999","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1999","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1999","(1c) basic vocational qualification","middle vocational","1601","0.403145721611226","0.387551477100176","0.418739966122275"
"Rarely","1999","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1999","(1c) basic vocational qualification","higher vocational","140","0.423601526399075","0.365620465356818","0.481582587441333"
"Rarely","1999","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1999","(2b) intermediate general qualification","in school","","","",""
"Rarely","1999","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1999","(2b) intermediate general qualification","general elemantary","179","0.321227830657138","0.281548816723966","0.360906844590311"
"Rarely","1999","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1999","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1999","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1999","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1999","(2a) intermediate vocational","in school","","","",""
"Rarely","1999","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1999","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1999","(2a) intermediate vocational","middle vocational","1321","0.502796227404691","0.483114054600956","0.522478400208426"
"Rarely","1999","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1999","(2a) intermediate vocational","higher vocational","217","0.550235192346661","0.499130083640441","0.601340301052881"
"Rarely","1999","(2a) intermediate vocational","higher education","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","middle vocational","118","0.25115910090685","0.212321752402072","0.289996449411628"
"Rarely","1999","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1999","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","1999","(2c_voc) vocational maturity certificate","vocational + Abi","219","0.413895401379793","0.371023082292598","0.456767720466987"
"Rarely","1999","(2c_voc) vocational maturity certificate","higher vocational","95","0.623069193289949","0.548672566416143","0.697465820163755"
"Rarely","1999","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","1999","(3a) lower tertiary education","in school","","","",""
"Rarely","1999","(3a) lower tertiary education","inadequately","","","",""
"Rarely","1999","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","1999","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","1999","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","1999","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","1999","(3a) lower tertiary education","higher education","526","0.515841855568949","0.48404626508708","0.547637446050817"
"Rarely","1999","(3b) higher tertiary education","in school","","","",""
"Rarely","1999","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1999","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1999","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1999","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1999","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1999","(3b) higher tertiary education","higher education","526","0.514957123527006","0.484150215379044","0.545764031674967"
"Never","1999","(0) in school","in school","10","","",""
"Never","1999","(0) in school","inadequately","","","",""
"Never","1999","(0) in school","general elemantary","","","",""
"Never","1999","(0) in school","middle vocational","","","",""
"Never","1999","(0) in school","vocational + Abi","","","",""
"Never","1999","(0) in school","higher vocational","","","",""
"Never","1999","(0) in school","higher education","","","",""
"Never","1999","(1a) inadequately completed","in school","","","",""
"Never","1999","(1a) inadequately completed","inadequately","284","0.697288378043072","0.651807816481533","0.742768939604612"
"Never","1999","(1a) inadequately completed","general elemantary","","","",""
"Never","1999","(1a) inadequately completed","middle vocational","30","0.408334923185357","0.297094229190634","0.519575617180081"
"Never","1999","(1a) inadequately completed","vocational + Abi","","","",""
"Never","1999","(1a) inadequately completed","higher vocational","2","","",""
"Never","1999","(1a) inadequately completed","higher education","","","",""
"Never","1999","(1b) general elementary school","in school","","","",""
"Never","1999","(1b) general elementary school","inadequately","11","","",""
"Never","1999","(1b) general elementary school","general elemantary","1090","0.615691124369822","0.593899039675988","0.637483209063656"
"Never","1999","(1b) general elementary school","middle vocational","","","",""
"Never","1999","(1b) general elementary school","vocational + Abi","","","",""
"Never","1999","(1b) general elementary school","higher vocational","","","",""
"Never","1999","(1b) general elementary school","higher education","","","",""
"Never","1999","(1c) basic vocational qualification","in school","","","",""
"Never","1999","(1c) basic vocational qualification","inadequately","","","",""
"Never","1999","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1999","(1c) basic vocational qualification","middle vocational","1577","0.437881330378262","0.422109163063036","0.453653497693488"
"Never","1999","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1999","(1c) basic vocational qualification","higher vocational","99","0.424307960746869","0.366314144072448","0.48230177742129"
"Never","1999","(1c) basic vocational qualification","higher education","","","",""
"Never","1999","(2b) intermediate general qualification","in school","","","",""
"Never","1999","(2b) intermediate general qualification","inadequately","","","",""
"Never","1999","(2b) intermediate general qualification","general elemantary","65","0.190606755384377","0.157230223562523","0.22398328720623"
"Never","1999","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1999","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1999","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1999","(2b) intermediate general qualification","higher education","","","",""
"Never","1999","(2a) intermediate vocational","in school","","","",""
"Never","1999","(2a) intermediate vocational","inadequately","","","",""
"Never","1999","(2a) intermediate vocational","general elemantary","","","",""
"Never","1999","(2a) intermediate vocational","middle vocational","404","0.200824660009554","0.185054380706401","0.216594939312707"
"Never","1999","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1999","(2a) intermediate vocational","higher vocational","63","0.239931085790408","0.196061135297353","0.283801036283463"
"Never","1999","(2a) intermediate vocational","higher education","","","",""
"Never","1999","(2c_gen) general maturity certificate","in school","","","",""
"Never","1999","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1999","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1999","(2c_gen) general maturity certificate","middle vocational","46","0.112146691430043","0.0838885121732596","0.140404870686827"
"Never","1999","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1999","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1999","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1999","(2c_voc) vocational maturity certificate","vocational + Abi","99","0.201885140177656","0.166944650541152","0.23682562981416"
"Never","1999","(2c_voc) vocational maturity certificate","higher vocational","20","","",""
"Never","1999","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1999","(3a) lower tertiary education","in school","","","",""
"Never","1999","(3a) lower tertiary education","inadequately","","","",""
"Never","1999","(3a) lower tertiary education","general elemantary","","","",""
"Never","1999","(3a) lower tertiary education","middle vocational","","","",""
"Never","1999","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1999","(3a) lower tertiary education","higher vocational","","","",""
"Never","1999","(3a) lower tertiary education","higher education","202","0.256854682843838","0.229057831689974","0.284651533997702"
"Never","1999","(3b) higher tertiary education","in school","","","",""
"Never","1999","(3b) higher tertiary education","inadequately","","","",""
"Never","1999","(3b) higher tertiary education","general elemantary","","","",""
