"pli0091_h","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1998","Employed","Full Time","2898","0.485475671591165","0.472817889136845","0.498133454045484","4"
"Rarely","1998","Employed","Not Working","","","","","4"
"Daily","1999","Not Employed","Full Time","","","","","1"
"Daily","1999","Not Employed","Part Time","","","","","1"
"Daily","1999","Not Employed","Not Working","","","","","1"
"Daily","1999","Employed","Full Time","","","","","1"
"Daily","1999","Employed","Part Time","","","","","1"
"Daily","1999","Employed","Not Working","","","","","1"
"Min 1x per month","1999","Not Employed","Full Time","","","","","3"
"Min 1x per month","1999","Not Employed","Part Time","","","","","3"
"Min 1x per month","1999","Not Employed","Not Working","536","0.0912455332205276","0.0831992627757247","0.0992918036653305","3"
"Min 1x per month","1999","Employed","Full Time","1360","0.234062262302919","0.22319266395501","0.244931860650829","3"
"Min 1x per month","1999","Employed","Part Time","608","0.209587817502404","0.194865374023307","0.224310260981501","3"
"Min 1x per month","1999","Employed","Not Working","","","","","3"
"Min 1x per week","1999","Not Employed","Part Time","","","","","2"
"Min 1x per week","1999","Not Employed","Full Time","","","","","2"
"Min 1x per week","1999","Not Employed","Not Working","282","0.0472084427409283","0.041282269719537","0.0531346157623195","2"
"Min 1x per week","1999","Employed","Full Time","516","0.0830314707491963","0.0759479422735998","0.0901149992247928","2"
"Min 1x per week","1999","Employed","Part Time","302","0.0988845422408565","0.0880870105112246","0.109682073970489","2"
"Min 1x per week","1999","Employed","Not Working","","","","","2"
"Never","1999","Not Employed","Full Time","","","","","5"
"Never","1999","Not Employed","Part Time","","","","","5"
"Never","1999","Not Employed","Not Working","2561","0.566423685401272","0.552576260545062","0.580271110257482","5"
"Never","1999","Employed","Full Time","1052","0.190566318608262","0.18048389891693","0.200648738299594","5"
"Never","1999","Employed","Part Time","646","0.213626564834172","0.198800970557062","0.228452159111282","5"
"Never","1999","Employed","Not Working","","","","","5"
"Rarely","1999","Not Employed","Full Time","","","","","4"
"Rarely","1999","Not Employed","Part Time","","","","","4"
"Rarely","1999","Not Employed","Not Working","1541","0.295122338637272","0.282377819459294","0.30786685781525","4"
"Rarely","1999","Employed","Part Time","1380","0.477901075422567","0.45983285131599","0.495969299529145","4"
"Rarely","1999","Employed","Full Time","2901","0.492339948339623","0.479505710121003","0.505174186558242","4"
"Rarely","1999","Employed","Not Working","","","","","4"
"Daily","2000","Not Employed","Full Time","","","","","1"
"Daily","2000","Not Employed","Part Time","","","","","1"
"Daily","2000","Not Employed","Not Working","","","","","1"
"Daily","2000","Employed","Full Time","","","","","1"
"Daily","2000","Employed","Not Working","","","","","1"
"Daily","2000","Employed","Part Time","","","","","1"
"Min 1x per month","2000","Not Employed","Part Time","","","","","3"
"Min 1x per month","2000","Not Employed","Full Time","","","","","3"
"Min 1x per month","2000","Not Employed","Not Working","","","","","3"
"Min 1x per month","2000","Employed","Full Time","","","","","3"
"Min 1x per month","2000","Employed","Part Time","","","","","3"
"Min 1x per month","2000","Employed","Not Working","","","","","3"
"Min 1x per week","2000","Not Employed","Full Time","","","","","2"
"Min 1x per week","2000","Not Employed","Part Time","","","","","2"
"Min 1x per week","2000","Not Employed","Not Working","","","","","2"
"Min 1x per week","2000","Employed","Full Time","","","","","2"
"Min 1x per week","2000","Employed","Not Working","","","","","2"
"Min 1x per week","2000","Employed","Part Time","","","","","2"
"Never","2000","Not Employed","Full Time","","","","","5"
"Never","2000","Not Employed","Part Time","","","","","5"
"Never","2000","Not Employed","Not Working","","","","","5"
"Never","2000","Employed","Full Time","","","","","5"
"Never","2000","Employed","Part Time","","","","","5"
"Never","2000","Employed","Not Working","","","","","5"
"Rarely","2000","Not Employed","Full Time","","","","","4"
"Rarely","2000","Not Employed","Part Time","","","","","4"
"Rarely","2000","Not Employed","Not Working","","","","","4"
"Rarely","2000","Employed","Full Time","","","","","4"
"Rarely","2000","Employed","Part Time","","","","","4"
"Rarely","2000","Employed","Not Working","","","","","4"
"Daily","2001","Not Employed","Full Time","","","","","1"
"Daily","2001","Not Employed","Part Time","","","","","1"
"Daily","2001","Not Employed","Not Working","","","","","1"
"Daily","2001","Employed","Full Time","","","","","1"
"Daily","2001","Employed","Part Time","","","","","1"
"Daily","2001","Employed","Not Working","","","","","1"
"Min 1x per month","2001","Not Employed","Full Time","","","","","3"
"Min 1x per month","2001","Not Employed","Part Time","","","","","3"
"Min 1x per month","2001","Not Employed","Not Working","877","0.0957888151860131","0.089360627536308","0.102217002835718","3"
"Min 1x per month","2001","Employed","Full Time","2092","0.234300197115071","0.225571299488895","0.243029094741247","3"
"Min 1x per month","2001","Employed","Part Time","1005","0.20617076091438","0.194729631970963","0.217611889857798","3"
"Min 1x per month","2001","Employed","Not Working","","","","","3"
"Min 1x per week","2001","Not Employed","Full Time","","","","","2"
"Min 1x per week","2001","Not Employed","Part Time","","","","","2"
"Min 1x per week","2001","Not Employed","Not Working","438","0.0465855004263513","0.041982272633785","0.0511887282189177","2"
"Min 1x per week","2001","Employed","Full Time","793","0.0868204547304336","0.0810177172801934","0.0926231921806737","2"
"Min 1x per week","2001","Employed","Part Time","458","0.0916895285737857","0.0835280503145421","0.0998510068330293","2"
"Min 1x per week","2001","Employed","Not Working","","","","","2"
"Never","2001","Not Employed","Full Time","","","","","5"
"Never","2001","Not Employed","Part Time","","","","","5"
"Never","2001","Not Employed","Not Working","4552","0.606398525196466","0.595727561691","0.617069488701932","5"
"Never","2001","Employed","Full Time","1783","0.204054049618345","0.195748694565414","0.212359404671275","5"
"Never","2001","Employed","Part Time","1158","0.248539588608689","0.23631757850986","0.260761598707518","5"
"Never","2001","Employed","Not Working","","","","","5"
"Rarely","2001","Not Employed","Full Time","","","","","4"
"Rarely","2001","Not Employed","Part Time","","","","","4"
"Rarely","2001","Not Employed","Not Working","2185","0.25122715919117","0.241753788240653","0.260700530141686","4"
"Rarely","2001","Employed","Full Time","4377","0.47482529853615","0.464534178851648","0.485116418220653","4"
"Rarely","2001","Employed","Part Time","2182","0.453600121903145","0.439520737193678","0.467679506612612","4"
"Rarely","2001","Employed","Not Working","","","","","4"
"Daily","2002","Not Employed","Full Time","","","","","1"
"Daily","2002","Not Employed","Part Time","","","","","1"
"Daily","2002","Not Employed","Not Working","","","","","1"
"Daily","2002","Employed","Full Time","","","","","1"
"Daily","2002","Employed","Part Time","","","","","1"
"Daily","2002","Employed","Not Working","","","","","1"
"Min 1x per month","2002","Not Employed","Full Time","","","","","3"
"Min 1x per month","2002","Not Employed","Not Working","","","","","3"
"Min 1x per month","2002","Not Employed","Part Time","","","","","3"
"Min 1x per month","2002","Employed","Part Time","","","","","3"
"Min 1x per month","2002","Employed","Full Time","","","","","3"
"Min 1x per month","2002","Employed","Not Working","","","","","3"
"Min 1x per week","2002","Not Employed","Full Time","","","","","2"
"Min 1x per week","2002","Not Employed","Part Time","","","","","2"
"Min 1x per week","2002","Not Employed","Not Working","","","","","2"
"Min 1x per week","2002","Employed","Full Time","","","","","2"
"Min 1x per week","2002","Employed","Part Time","","","","","2"
"Min 1x per week","2002","Employed","Not Working","","","","","2"
"Never","2002","Not Employed","Full Time","","","","","5"
"Never","2002","Not Employed","Part Time","","","","","5"
"Never","2002","Not Employed","Not Working","","","","","5"
"Never","2002","Employed","Full Time","","","","","5"
"Never","2002","Employed","Part Time","","","","","5"
"Never","2002","Employed","Not Working","","","","","5"
"Rarely","2002","Not Employed","Full Time","","","","","4"
"Rarely","2002","Not Employed","Part Time","","","","","4"
"Rarely","2002","Not Employed","Not Working","","","","","4"
"Rarely","2002","Employed","Full Time","","","","","4"
"Rarely","2002","Employed","Part Time","","","","","4"
"Rarely","2002","Employed","Not Working","","","","","4"
"Daily","2003","Not Employed","Full Time","","","","","1"
"Daily","2003","Not Employed","Part Time","","","","","1"
"Daily","2003","Not Employed","Not Working","2","","","","1"
"Daily","2003","Employed","Full Time","2","","","","1"
"Daily","2003","Employed","Part Time","2","","","","1"
"Daily","2003","Employed","Not Working","","","","","1"
"Min 1x per month","2003","Not Employed","Full Time","","","","","3"
"Min 1x per month","2003","Not Employed","Part Time","","","","","3"
"Min 1x per month","2003","Not Employed","Not Working","886","0.0879741556750357","0.0818316612736416","0.0941166500764297","3"
"Min 1x per month","2003","Employed","Full Time","1960","0.229691785025759","0.220957273792734","0.238426296258784","3"
"Min 1x per month","2003","Employed","Part Time","1096","0.202101872130544","0.191106690148644","0.213097054112443","3"
"Min 1x per month","2003","Employed","Not Working","","","","","3"
"Min 1x per week","2003","Not Employed","Full Time","","","","","2"
"Min 1x per week","2003","Not Employed","Part Time","","","","","2"
"Min 1x per week","2003","Not Employed","Not Working","316","0.0280925307046438","0.024509326698574","0.0316757347107136","2"
"Min 1x per week","2003","Employed","Full Time","438","0.0503526472138674","0.0458119144147068","0.0548933800130281","2"
"Min 1x per week","2003","Employed","Part Time","340","0.0612360981067958","0.0546712379954779","0.0678009582181137","2"
"Min 1x per week","2003","Employed","Not Working","","","","","2"
"Never","2003","Not Employed","Full Time","","","","","5"
"Never","2003","Not Employed","Part Time","","","","","5"
"Never","2003","Not Employed","Not Working","4813","0.636504553092907","0.62607384268766","0.646935263498154","5"
"Never","2003","Employed","Full Time","1944","0.236584621541418","0.22775977180412","0.245409471278715","5"
"Never","2003","Employed","Part Time","1381","0.292289927297882","0.279836808143598","0.304743046452165","5"
"Never","2003","Employed","Not Working","","","","","5"
"Rarely","2003","Not Employed","Full Time","","","","","4"
"Rarely","2003","Not Employed","Part Time","","","","","4"
"Rarely","2003","Not Employed","Not Working","2152","0.246943144763159","0.237591758127186","0.256294531399132","4"
"Rarely","2003","Employed","Full Time","4565","0.483145456512618","0.472768816972573","0.493522096052664","4"
"Rarely","2003","Employed","Part Time","2305","0.444285049793131","0.430679991074051","0.457890108512211","4"
"Rarely","2003","Employed","Not Working","","","","","4"
"Daily","2004","Not Employed","Full Time","","","","","1"
"Daily","2004","Not Employed","Part Time","","","","","1"
"Daily","2004","Not Employed","Not Working","","","","","1"
"Daily","2004","Employed","Full Time","","","","","1"
"Daily","2004","Employed","Part Time","","","","","1"
"Daily","2004","Employed","Not Working","","","","","1"
"Min 1x per month","2004","Not Employed","Full Time","","","","","3"
"Min 1x per month","2004","Not Employed","Part Time","","","","","3"
"Min 1x per month","2004","Not Employed","Not Working","","","","","3"
"Min 1x per month","2004","Employed","Full Time","","","","","3"
"Min 1x per month","2004","Employed","Not Working","","","","","3"
"Min 1x per month","2004","Employed","Part Time","","","","","3"
"Min 1x per week","2004","Not Employed","Full Time","","","","","2"
"Min 1x per week","2004","Not Employed","Part Time","","","","","2"
"Min 1x per week","2004","Not Employed","Not Working","","","","","2"
"Min 1x per week","2004","Employed","Full Time","","","","","2"
"Min 1x per week","2004","Employed","Part Time","","","","","2"
"Min 1x per week","2004","Employed","Not Working","","","","","2"
"Never","2004","Not Employed","Part Time","","","","","5"
"Never","2004","Not Employed","Full Time","","","","","5"
"Never","2004","Not Employed","Not Working","","","","","5"
"Never","2004","Employed","Full Time","","","","","5"
"Never","2004","Employed","Part Time","","","","","5"
"Never","2004","Employed","Not Working","","","","","5"
"Rarely","2004","Not Employed","Part Time","","","","","4"
"Rarely","2004","Not Employed","Full Time","","","","","4"
"Rarely","2004","Not Employed","Not Working","","","","","4"
"Rarely","2004","Employed","Full Time","","","","","4"
"Rarely","2004","Employed","Part Time","","","","","4"
"Rarely","2004","Employed","Not Working","","","","","4"
"Daily","2005","Not Employed","Full Time","","","","","1"
"Daily","2005","Not Employed","Part Time","","","","","1"
"Daily","2005","Not Employed","Not Working","","","","","1"
"Daily","2005","Employed","Full Time","","","","","1"
"Daily","2005","Employed","Part Time","","","","","1"
"Daily","2005","Employed","Not Working","","","","","1"
"Min 1x per month","2005","Not Employed","Full Time","","","","","3"
"Min 1x per month","2005","Not Employed","Part Time","","","","","3"
"Min 1x per month","2005","Not Employed","Not Working","987","0.110597090631572","0.103669230843781","0.117524950419363","3"
"Min 1x per month","2005","Employed","Full Time","1825","0.232105753549864","0.222870728687997","0.241340778411731","3"
"Min 1x per month","2005","Employed","Part Time","1026","0.206641365810082","0.195191774108774","0.218090957511389","3"
"Min 1x per month","2005","Employed","Not Working","","","","","3"
"Min 1x per week","2005","Not Employed","Full Time","","","","","2"
"Min 1x per week","2005","Not Employed","Not Working","434","0.0450400897311258","0.0404589856505596","0.0496211938116921","2"
"Min 1x per week","2005","Not Employed","Part Time","","","","","2"
"Min 1x per week","2005","Employed","Full Time","547","0.068362205533504","0.0628417363328242","0.0738826747341838","2"
"Min 1x per week","2005","Employed","Part Time","377","0.0785683590851451","0.0709598074236529","0.0861769107466374","2"
"Min 1x per week","2005","Employed","Not Working","","","","","2"
"Never","2005","Not Employed","Full Time","","","","","5"
"Never","2005","Not Employed","Part Time","","","","","5"
"Never","2005","Not Employed","Not Working","4037","0.558590779263772","0.547622322010186","0.569559236517358","5"
"Never","2005","Employed","Full Time","1351","0.176089402430806","0.16775736785579","0.184421437005822","5"
"Never","2005","Employed","Part Time","994","0.221622121226135","0.209877246528165","0.233366995924105","5"
"Never","2005","Employed","Not Working","","","","","5"
"Rarely","2005","Not Employed","Full Time","","","","","4"
"Rarely","2005","Not Employed","Part Time","","","","","4"
"Rarely","2005","Not Employed","Not Working","2415","0.28577204037353","0.275792598410677","0.295751482336384","4"
"Rarely","2005","Employed","Full Time","4305","0.523442638485826","0.512517258552547","0.534368018419105","4"
"Rarely","2005","Employed","Not Working","","","","","4"
"Rarely","2005","Employed","Part Time","2407","0.493168153878638","0.47903054210343","0.507305765653847","4"
"Daily","2006","Not Employed","Full Time","","","","","1"
"Daily","2006","Not Employed","Part Time","","","","","1"
"Daily","2006","Not Employed","Not Working","","","","","1"
"Daily","2006","Employed","Full Time","","","","","1"
"Daily","2006","Employed","Part Time","","","","","1"
"Daily","2006","Employed","Not Working","","","","","1"
"Min 1x per month","2006","Not Employed","Full Time","","","","","3"
"Min 1x per month","2006","Not Employed","Part Time","","","","","3"
"Min 1x per month","2006","Not Employed","Not Working","","","","","3"
"Min 1x per month","2006","Employed","Full Time","","","","","3"
"Min 1x per month","2006","Employed","Part Time","","","","","3"
"Min 1x per month","2006","Employed","Not Working","","","","","3"
"Min 1x per week","2006","Not Employed","Full Time","","","","","2"
"Min 1x per week","2006","Not Employed","Not Working","","","","","2"
"Min 1x per week","2006","Not Employed","Part Time","","","","","2"
"Min 1x per week","2006","Employed","Full Time","","","","","2"
"Min 1x per week","2006","Employed","Part Time","","","","","2"
"Min 1x per week","2006","Employed","Not Working","","","","","2"
"Never","2006","Not Employed","Full Time","","","","","5"
"Never","2006","Not Employed","Part Time","","","","","5"
"Never","2006","Not Employed","Not Working","","","","","5"
"Never","2006","Employed","Full Time","","","","","5"
"Never","2006","Employed","Part Time","","","","","5"
"Never","2006","Employed","Not Working","","","","","5"
"Rarely","2006","Not Employed","Full Time","","","","","4"
"Rarely","2006","Not Employed","Part Time","","","","","4"
"Rarely","2006","Not Employed","Not Working","","","","","4"
"Rarely","2006","Employed","Full Time","","","","","4"
"Rarely","2006","Employed","Part Time","","","","","4"
"Rarely","2006","Employed","Not Working","","","","","4"
"Daily","2007","Not Employed","Full Time","","","","","1"
"Daily","2007","Not Employed","Part Time","","","","","1"
"Daily","2007","Not Employed","Not Working","","","","","1"
"Daily","2007","Employed","Full Time","","","","","1"
"Daily","2007","Employed","Part Time","","","","","1"
"Daily","2007","Employed","Not Working","","","","","1"
"Min 1x per month","2007","Not Employed","Full Time","","","","","3"
"Min 1x per month","2007","Not Employed","Part Time","","","","","3"
"Min 1x per month","2007","Not Employed","Not Working","921","0.103860401958701","0.097152923013735","0.110567880903667","3"
"Min 1x per month","2007","Employed","Full Time","1795","0.229071573035673","0.219777139602076","0.238366006469271","3"
"Min 1x per month","2007","Employed","Part Time","963","0.194021670753621","0.182733070237635","0.205310271269607","3"
"Min 1x per month","2007","Employed","Not Working","","","","","3"
"Min 1x per week","2007","Not Employed","Full Time","","","","","2"
"Min 1x per week","2007","Not Employed","Part Time","","","","","2"
"Min 1x per week","2007","Not Employed","Not Working","386","0.0413328925654321","0.0369563788134802","0.0457094063173839","2"
"Min 1x per week","2007","Employed","Full Time","488","0.067055657867332","0.0615237380862607","0.0725875776484033","2"
"Min 1x per week","2007","Employed","Part Time","338","0.071564712622794","0.0642063940390748","0.0789230312065131","2"
"Min 1x per week","2007","Employed","Not Working","","","","","2"
"Never","2007","Not Employed","Full Time","","","","","5"
"Never","2007","Not Employed","Part Time","","","","","5"
"Never","2007","Not Employed","Not Working","4145","0.553581334619763","0.542651631233802","0.564511038005724","5"
"Never","2007","Employed","Full Time","1289","0.166733924169738","0.158489997336792","0.174977851002683","5"
"Never","2007","Employed","Part Time","997","0.230031303317803","0.218017422852113","0.242045183783493","5"
"Never","2007","Employed","Not Working","","","","","5"
"Rarely","2007","Not Employed","Full Time","","","","","4"
"Rarely","2007","Not Employed","Not Working","2495","0.301225370856104","0.291138398686896","0.311312343025312","4"
"Rarely","2007","Not Employed","Part Time","","","","","4"
"Rarely","2007","Employed","Part Time","2416","0.504382313305782","0.49010959729212","0.518655029319444","4"
"Rarely","2007","Employed","Full Time","4281","0.537138844927257","0.526110789501543","0.548166900352971","4"
"Rarely","2007","Employed","Not Working","","","","","4"
"Daily","2008","Not Employed","Full Time","","","","","1"
"Daily","2008","Not Employed","Part Time","","","","","1"
"Daily","2008","Not Employed","Not Working","3","","","","1"
"Daily","2008","Employed","Full Time","3","","","","1"
"Daily","2008","Employed","Part Time","2","","","","1"
"Daily","2008","Employed","Not Working","","","","","1"
"Min 1x per month","2008","Not Employed","Full Time","","","","","3"
"Min 1x per month","2008","Not Employed","Part Time","","","","","3"
"Min 1x per month","2008","Not Employed","Not Working","728","0.0873724397097304","0.0809658724276701","0.0937790069917906","3"
"Min 1x per month","2008","Employed","Full Time","1519","0.212458362538833","0.203192884061435","0.221723841016231","3"
"Min 1x per month","2008","Employed","Part Time","850","0.194901701549094","0.183221038260533","0.206582364837655","3"
"Min 1x per month","2008","Employed","Not Working","","","","","3"
"Min 1x per week","2008","Not Employed","Part Time","","","","","2"
"Min 1x per week","2008","Not Employed","Full Time","","","","","2"
"Min 1x per week","2008","Not Employed","Not Working","175","0.0217007538750453","0.0183950447219103","0.0250064630281803","2"
"Min 1x per week","2008","Employed","Full Time","279","0.041769091525367","0.0372374371753625","0.0463007458753714","2"
"Min 1x per week","2008","Employed","Not Working","","","","","2"
"Min 1x per week","2008","Employed","Part Time","189","0.045980481270226","0.0398045760599706","0.0521563864804814","2"
"Never","2008","Not Employed","Part Time","","","","","5"
"Never","2008","Not Employed","Full Time","","","","","5"
"Never","2008","Not Employed","Not Working","4495","0.627411432404598","0.616442045707248","0.638380819101948","5"
"Never","2008","Employed","Full Time","1643","0.21557762581316","0.206262880106958","0.224892371519362","5"
"Never","2008","Employed","Part Time","1194","0.280864563070757","0.26761233034728","0.294116795794233","5"
"Never","2008","Employed","Not Working","","","","","5"
"Rarely","2008","Not Employed","Full Time","","","","","4"
"Rarely","2008","Not Employed","Part Time","","","","","4"
"Rarely","2008","Not Employed","Not Working","2062","0.263269158939227","0.253277311633936","0.273261006244518","4"
"Rarely","2008","Employed","Full Time","4043","0.529815887829967","0.518510365341775","0.541121410318158","4"
"Rarely","2008","Employed","Part Time","2183","0.477933904530797","0.46320461156724","0.492663197494355","4"
"Rarely","2008","Employed","Not Working","","","","","4"
"Daily","2009","Not Employed","Full Time","","","","","1"
"Daily","2009","Not Employed","Part Time","","","","","1"
"Daily","2009","Not Employed","Not Working","","","","","1"
"Daily","2009","Employed","Full Time","","","","","1"
"Daily","2009","Employed","Part Time","","","","","1"
"Daily","2009","Employed","Not Working","","","","","1"
"Min 1x per month","2009","Not Employed","Full Time","","","","","3"
"Min 1x per month","2009","Not Employed","Part Time","","","","","3"
"Min 1x per month","2009","Not Employed","Not Working","763","0.101513285564947","0.0943551352356908","0.108671435894204","3"
"Min 1x per month","2009","Employed","Full Time","1550","0.237711649222499","0.227735334276442","0.247687964168557","3"
"Min 1x per month","2009","Employed","Not Working","","","","","3"
"Min 1x per month","2009","Employed","Part Time","876","0.211174880980792","0.198843215921989","0.223506546039595","3"
"Min 1x per week","2009","Not Employed","Full Time","","","","","2"
"Min 1x per week","2009","Not Employed","Part Time","","","","","2"
"Min 1x per week","2009","Not Employed","Not Working","311","0.0459960516274725","0.0410310556012109","0.050961047653734","2"
"Min 1x per week","2009","Employed","Part Time","249","0.0597790667718756","0.0526159876393288","0.0669421459044224","2"
"Min 1x per week","2009","Employed","Full Time","423","0.0636777196846714","0.057955141863639","0.0694002975057039","2"
"Min 1x per week","2009","Employed","Not Working","","","","","2"
"Never","2009","Not Employed","Full Time","","","","","5"
"Never","2009","Not Employed","Part Time","","","","","5"
"Never","2009","Not Employed","Not Working","3494","0.535752868086894","0.523932243905929","0.547573492267859","5"
"Never","2009","Employed","Full Time","1034","0.142033128961989","0.133851959970113","0.150214297953864","5"
"Never","2009","Employed","Part Time","831","0.203009676437563","0.190856351229812","0.215163001645313","5"
"Never","2009","Employed","Not Working","","","","","5"
"Rarely","2009","Not Employed","Part Time","","","","","4"
"Rarely","2009","Not Employed","Full Time","","","","","4"
"Rarely","2009","Not Employed","Not Working","2270","0.316737794720686","0.305711561193229","0.327764028248143","4"
"Rarely","2009","Employed","Full Time","3987","0.55657750213084","0.544934714850097","0.568220289411584","4"
"Rarely","2009","Employed","Part Time","2252","0.52603637580977","0.51094980207216","0.54112294954738","4"
"Rarely","2009","Employed","Not Working","","","","","4"
"Daily","2010","Not Employed","Full Time","","","","","1"
"Daily","2010","Not Employed","Part Time","","","","","1"
"Daily","2010","Not Employed","Not Working","","","","","1"
"Daily","2010","Employed","Full Time","","","","","1"
"Daily","2010","Employed","Part Time","","","","","1"
"Daily","2010","Employed","Not Working","","","","","1"
"Min 1x per month","2010","Not Employed","Full Time","","","","","3"
"Min 1x per month","2010","Not Employed","Not Working","","","","","3"
"Min 1x per month","2010","Not Employed","Part Time","","","","","3"
"Min 1x per month","2010","Employed","Full Time","","","","","3"
"Min 1x per month","2010","Employed","Part Time","","","","","3"
"Min 1x per month","2010","Employed","Not Working","","","","","3"
"Min 1x per week","2010","Not Employed","Full Time","","","","","2"
"Min 1x per week","2010","Not Employed","Not Working","","","","","2"
"Min 1x per week","2010","Not Employed","Part Time","","","","","2"
"Min 1x per week","2010","Employed","Part Time","","","","","2"
"Min 1x per week","2010","Employed","Full Time","","","","","2"
"Min 1x per week","2010","Employed","Not Working","","","","","2"
"Never","2010","Not Employed","Full Time","","","","","5"
"Never","2010","Not Employed","Part Time","","","","","5"
"Never","2010","Not Employed","Not Working","","","","","5"
"Never","2010","Employed","Full Time","","","","","5"
"Never","2010","Employed","Part Time","","","","","5"
"Never","2010","Employed","Not Working","","","","","5"
"Rarely","2010","Not Employed","Full Time","","","","","4"
"Rarely","2010","Not Employed","Not Working","","","","","4"
"Rarely","2010","Not Employed","Part Time","","","","","4"
"Rarely","2010","Employed","Part Time","","","","","4"
"Rarely","2010","Employed","Full Time","","","","","4"
"Rarely","2010","Employed","Not Working","","","","","4"
"Daily","2011","Not Employed","Full Time","","","","","1"
"Daily","2011","Not Employed","Part Time","","","","","1"
"Daily","2011","Not Employed","Not Working","","","","","1"
"Daily","2011","Employed","Full Time","","","","","1"
"Daily","2011","Employed","Part Time","","","","","1"
"Daily","2011","Employed","Not Working","","","","","1"
"Min 1x per month","2011","Not Employed","Full Time","","","","","3"
"Min 1x per month","2011","Not Employed","Part Time","","","","","3"
"Min 1x per month","2011","Not Employed","Not Working","1120","0.104084594392547","0.0981323909711876","0.110036797813906","3"
"Min 1x per month","2011","Employed","Full Time","2297","0.244971347533576","0.23679264703952","0.253150048027632","3"
"Min 1x per month","2011","Employed","Part Time","1465","0.213394392436817","0.204221836614422","0.222566948259212","3"
"Min 1x per month","2011","Employed","Not Working","","","","","3"
"Min 1x per week","2011","Not Employed","Full Time","","","","","2"
"Min 1x per week","2011","Not Employed","Part Time","","","","","2"
"Min 1x per week","2011","Not Employed","Not Working","431","0.0443359414230429","0.0403237501435062","0.0483481327025796","2"
"Min 1x per week","2011","Employed","Full Time","561","0.0622606391066291","0.0576655620094461","0.066855716203812","2"
"Min 1x per week","2011","Employed","Not Working","","","","","2"
"Min 1x per week","2011","Employed","Part Time","389","0.0594256257435282","0.0541326025640076","0.0647186489230489","2"
"Never","2011","Not Employed","Full Time","","","","","5"
"Never","2011","Not Employed","Part Time","","","","","5"
"Never","2011","Not Employed","Not Working","5032","0.551102571746934","0.541407728012496","0.560797415481372","5"
"Never","2011","Employed","Full Time","1821","0.158831942566049","0.151880815100244","0.165783070031855","5"
"Never","2011","Employed","Part Time","1712","0.224626827668087","0.215283393282504","0.233970262053669","5"
"Never","2011","Employed","Not Working","","","","","5"
"Rarely","2011","Not Employed","Full Time","","","","","4"
"Rarely","2011","Not Employed","Part Time","","","","","4"
"Rarely","2011","Not Employed","Not Working","3528","0.300476892437476","0.291540595154223","0.30941318972073","4"
"Rarely","2011","Employed","Full Time","5943","0.533936070793745","0.524449433000931","0.543422708586559","4"
"Rarely","2011","Employed","Part Time","4098","0.502553154151568","0.491359170062659","0.513747138240477","4"
"Rarely","2011","Employed","Not Working","","","","","4"
"Daily","2012","Not Employed","Full Time","","","","","1"
"Daily","2012","Not Employed","Part Time","","","","","1"
"Daily","2012","Not Employed","Not Working","","","","","1"
"Daily","2012","Employed","Full Time","","","","","1"
"Daily","2012","Employed","Part Time","","","","","1"
"Daily","2012","Employed","Not Working","","","","","1"
"Min 1x per month","2012","Not Employed","Full Time","","","","","3"
"Min 1x per month","2012","Not Employed","Part Time","","","","","3"
"Min 1x per month","2012","Not Employed","Not Working","","","","","3"
"Min 1x per month","2012","Employed","Full Time","","","","","3"
"Min 1x per month","2012","Employed","Not Working","","","","","3"
"Min 1x per month","2012","Employed","Part Time","","","","","3"
"Min 1x per week","2012","Not Employed","Full Time","","","","","2"
"Min 1x per week","2012","Not Employed","Part Time","","","","","2"
"Min 1x per week","2012","Employed","Full Time","","","","","2"
"Min 1x per week","2012","Not Employed","Not Working","","","","","2"
"Min 1x per week","2012","Employed","Part Time","","","","","2"
"Min 1x per week","2012","Employed","Not Working","","","","","2"
"Never","2012","Not Employed","Full Time","","","","","5"
"Never","2012","Not Employed","Part Time","","","","","5"
"Never","2012","Not Employed","Not Working","","","","","5"
"Never","2012","Employed","Full Time","","","","","5"
"Never","2012","Employed","Part Time","","","","","5"
"Never","2012","Employed","Not Working","","","","","5"
"Rarely","2012","Not Employed","Part Time","","","","","4"
"Rarely","2012","Not Employed","Full Time","","","","","4"
"Rarely","2012","Not Employed","Not Working","","","","","4"
"Rarely","2012","Employed","Full Time","","","","","4"
"Rarely","2012","Employed","Part Time","","","","","4"
"Rarely","2012","Employed","Not Working","","","","","4"
"Daily","2013","Not Employed","Full Time","","","","","1"
"Daily","2013","Not Employed","Part Time","","","","","1"
"Daily","2013","Not Employed","Not Working","2","","","","1"
"Daily","2013","Employed","Full Time","4","","","","1"
"Daily","2013","Employed","Part Time","3","","","","1"
"Daily","2013","Employed","Not Working","","","","","1"
"Min 1x per month","2013","Not Employed","Full Time","","","","","3"
"Min 1x per month","2013","Not Employed","Part Time","","","","","3"
"Min 1x per month","2013","Not Employed","Not Working","1096","0.100111583843499","0.0938308480716577","0.106392319615341","3"
"Min 1x per month","2013","Employed","Full Time","2150","0.247192732054022","0.23858231320744","0.255803150900604","3"
"Min 1x per month","2013","Employed","Part Time","1478","0.21672656950799","0.207156372675768","0.226296766340212","3"
"Min 1x per month","2013","Employed","Not Working","","","","","3"
"Min 1x per week","2013","Not Employed","Full Time","","","","","2"
