"pli0091_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1991","Other degree","direct migration background","","","",""
"Min 1x per month","1991","Other degree","indirect migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1991","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1991","lower secondary degree","no migration background","","","",""
"Rarely","1991","lower secondary degree","direct migration background","","","",""
"Rarely","1991","lower secondary degree","indirect migration background","","","",""
"Rarely","1991","secondary school degree","no migration background","","","",""
"Rarely","1991","secondary school degree","direct migration background","","","",""
"Rarely","1991","secondary school degree","indirect migration background","","","",""
"Rarely","1991","college entrance qualification","no migration background","","","",""
"Rarely","1991","college entrance qualification","direct migration background","","","",""
"Rarely","1991","college entrance qualification","indirect migration background","","","",""
"Rarely","1991","Other degree","no migration background","","","",""
"Rarely","1991","Other degree","direct migration background","","","",""
"Rarely","1991","Other degree","indirect migration background","","","",""
"Rarely","1991","no degree/no degree yet","no migration background","","","",""
"Rarely","1991","no degree/no degree yet","direct migration background","","","",""
"Rarely","1991","no degree/no degree yet","indirect migration background","","","",""
"Never","1991","lower secondary degree","no migration background","","","",""
"Never","1991","lower secondary degree","direct migration background","","","",""
"Never","1991","lower secondary degree","indirect migration background","","","",""
"Never","1991","secondary school degree","no migration background","","","",""
"Never","1991","secondary school degree","direct migration background","","","",""
"Never","1991","secondary school degree","indirect migration background","","","",""
"Never","1991","college entrance qualification","no migration background","","","",""
"Never","1991","college entrance qualification","direct migration background","","","",""
"Never","1991","college entrance qualification","indirect migration background","","","",""
"Never","1991","Other degree","no migration background","","","",""
"Never","1991","Other degree","direct migration background","","","",""
"Never","1991","Other degree","indirect migration background","","","",""
"Never","1991","no degree/no degree yet","no migration background","","","",""
"Never","1991","no degree/no degree yet","direct migration background","","","",""
"Never","1991","no degree/no degree yet","indirect migration background","","","",""
"Daily","1992","lower secondary degree","no migration background","","","",""
"Daily","1992","lower secondary degree","direct migration background","","","",""
"Daily","1992","lower secondary degree","indirect migration background","","","",""
"Daily","1992","secondary school degree","no migration background","","","",""
"Daily","1992","secondary school degree","direct migration background","","","",""
"Daily","1992","secondary school degree","indirect migration background","","","",""
"Daily","1992","college entrance qualification","no migration background","","","",""
"Daily","1992","college entrance qualification","direct migration background","","","",""
"Daily","1992","college entrance qualification","indirect migration background","","","",""
"Daily","1992","Other degree","no migration background","","","",""
"Daily","1992","Other degree","direct migration background","","","",""
"Daily","1992","Other degree","indirect migration background","","","",""
"Daily","1992","no degree/no degree yet","no migration background","","","",""
"Daily","1992","no degree/no degree yet","direct migration background","","","",""
"Daily","1992","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1992","lower secondary degree","no migration background","237","0.0474519590380442","0.0415394539357376","0.0533644641403507"
"Min 1x per week","1992","lower secondary degree","direct migration background","56","0.0586066740195727","0.0403086020559981","0.0769047459831474"
"Min 1x per week","1992","lower secondary degree","indirect migration background","36","0.170673499651696","0.115248298715808","0.226098700587584"
"Min 1x per week","1992","secondary school degree","no migration background","322","0.0939209198595157","0.0840098473694458","0.103831992349586"
"Min 1x per week","1992","secondary school degree","direct migration background","20","","",""
"Min 1x per week","1992","secondary school degree","indirect migration background","23","","",""
"Min 1x per week","1992","college entrance qualification","no migration background","168","0.11101183175116","0.0953977834255847","0.126625880076735"
"Min 1x per week","1992","college entrance qualification","direct migration background","18","","",""
"Min 1x per week","1992","college entrance qualification","indirect migration background","19","","",""
"Min 1x per week","1992","Other degree","no migration background","8","","",""
"Min 1x per week","1992","Other degree","direct migration background","31","0.0285692181698241","0.0177393976894588","0.0393990386501894"
"Min 1x per week","1992","Other degree","indirect migration background","6","","",""
"Min 1x per week","1992","no degree/no degree yet","no migration background","55","0.261343688117526","0.201198847972662","0.321488528262389"
"Min 1x per week","1992","no degree/no degree yet","direct migration background","17","","",""
"Min 1x per week","1992","no degree/no degree yet","indirect migration background","17","","",""
"Min 1x per month","1992","lower secondary degree","no migration background","419","0.0812638587135452","0.0736650566545021","0.0888626607725884"
"Min 1x per month","1992","lower secondary degree","direct migration background","95","0.0877876655611697","0.0657426222520364","0.109832708870303"
"Min 1x per month","1992","lower secondary degree","indirect migration background","58","0.261052025745742","0.19634790751853","0.325756143972953"
"Min 1x per month","1992","secondary school degree","no migration background","575","0.179472083161069","0.166434365710175","0.192509800611964"
"Min 1x per month","1992","secondary school degree","direct migration background","33","0.150781784087","0.0979158577349248","0.203647710439075"
"Min 1x per month","1992","secondary school degree","indirect migration background","27","","",""
"Min 1x per month","1992","college entrance qualification","no migration background","367","0.254018173424409","0.232382051882015","0.275654294966803"
"Min 1x per month","1992","college entrance qualification","direct migration background","31","0.188919701863476","0.125854791156135","0.251984612570817"
"Min 1x per month","1992","college entrance qualification","indirect migration background","9","","",""
"Min 1x per month","1992","Other degree","no migration background","8","","",""
"Min 1x per month","1992","Other degree","direct migration background","59","0.0642124689046838","0.0482770141824894","0.0801479236268781"
"Min 1x per month","1992","Other degree","indirect migration background","4","","",""
"Min 1x per month","1992","no degree/no degree yet","no migration background","50","0.2324827390353","0.174658411220064","0.290307066850535"
"Min 1x per month","1992","no degree/no degree yet","direct migration background","24","","",""
"Min 1x per month","1992","no degree/no degree yet","indirect migration background","23","","",""
"Rarely","1992","lower secondary degree","no migration background","1706","0.317079511329919","0.304138441748144","0.330020580911693"
"Rarely","1992","lower secondary degree","direct migration background","222","0.368547469686902","0.330966904539273","0.406128034834532"
"Rarely","1992","lower secondary degree","indirect migration background","58","0.343703001626111","0.273734378251649","0.413671625000574"
"Rarely","1992","secondary school degree","no migration background","1602","0.439436039496396","0.422573737829025","0.456298341163768"
"Rarely","1992","secondary school degree","direct migration background","74","0.431646516587481","0.358471110639061","0.504821922535901"
"Rarely","1992","secondary school degree","indirect migration background","22","","",""
"Rarely","1992","college entrance qualification","no migration background","700","0.409246228812826","0.384807506947816","0.433684950677837"
"Rarely","1992","college entrance qualification","direct migration background","61","0.443085436772591","0.36305498680599","0.523115886739191"
"Rarely","1992","college entrance qualification","indirect migration background","6","","",""
"Rarely","1992","Other degree","no migration background","29","","",""
"Rarely","1992","Other degree","direct migration background","236","0.258021718999563","0.229577770869209","0.286465667129918"
"Rarely","1992","Other degree","indirect migration background","","","",""
"Rarely","1992","no degree/no degree yet","no migration background","53","0.234712734232876","0.176696206852964","0.292729261612787"
"Rarely","1992","no degree/no degree yet","direct migration background","116","0.193123742706173","0.161025494744546","0.2252219906678"
"Rarely","1992","no degree/no degree yet","indirect migration background","22","","",""
"Never","1992","lower secondary degree","no migration background","2605","0.554204670918492","0.540381621559895","0.568027720277089"
"Never","1992","lower secondary degree","direct migration background","260","0.485058190732355","0.446124799441265","0.523991582023446"
"Never","1992","lower secondary degree","indirect migration background","25","","",""
"Never","1992","secondary school degree","no migration background","829","0.287170957483019","0.271799346566313","0.302542568399725"
"Never","1992","secondary school degree","direct migration background","49","0.348022411559781","0.277648499048069","0.418396324071493"
"Never","1992","secondary school degree","indirect migration background","11","","",""
"Never","1992","college entrance qualification","no migration background","320","0.225723766011605","0.204945011958633","0.246502520064577"
"Never","1992","college entrance qualification","direct migration background","38","0.254613987316126","0.184428231385334","0.324799743246919"
"Never","1992","college entrance qualification","indirect migration background","1","","",""
"Never","1992","Other degree","no migration background","32","0.378779195785823","0.270431723704149","0.487126667867497"
"Never","1992","Other degree","direct migration background","583","0.649196593925929","0.618173424373727","0.680219763478131"
"Never","1992","Other degree","indirect migration background","7","","",""
"Never","1992","no degree/no degree yet","no migration background","47","0.271460838614299","0.21058412428152","0.332337552947078"
"Never","1992","no degree/no degree yet","direct migration background","424","0.709263986501546","0.672339590941311","0.746188382061782"
"Never","1992","no degree/no degree yet","indirect migration background","8","","",""
"Daily","1993","lower secondary degree","no migration background","","","",""
"Daily","1993","lower secondary degree","direct migration background","","","",""
"Daily","1993","lower secondary degree","indirect migration background","","","",""
"Daily","1993","secondary school degree","no migration background","","","",""
"Daily","1993","secondary school degree","direct migration background","","","",""
"Daily","1993","secondary school degree","indirect migration background","","","",""
"Daily","1993","college entrance qualification","no migration background","","","",""
"Daily","1993","college entrance qualification","direct migration background","","","",""
"Daily","1993","college entrance qualification","indirect migration background","","","",""
"Daily","1993","Other degree","no migration background","","","",""
"Daily","1993","Other degree","direct migration background","","","",""
"Daily","1993","Other degree","indirect migration background","","","",""
"Daily","1993","no degree/no degree yet","no migration background","","","",""
"Daily","1993","no degree/no degree yet","direct migration background","","","",""
"Daily","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1993","lower secondary degree","no migration background","","","",""
"Min 1x per week","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1993","secondary school degree","no migration background","","","",""
"Min 1x per week","1993","secondary school degree","direct migration background","","","",""
"Min 1x per week","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1993","college entrance qualification","no migration background","","","",""
"Min 1x per week","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1993","Other degree","no migration background","","","",""
"Min 1x per week","1993","Other degree","direct migration background","","","",""
"Min 1x per week","1993","Other degree","indirect migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1993","lower secondary degree","no migration background","","","",""
"Min 1x per month","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1993","secondary school degree","no migration background","","","",""
"Min 1x per month","1993","secondary school degree","direct migration background","","","",""
"Min 1x per month","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1993","college entrance qualification","no migration background","","","",""
"Min 1x per month","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1993","Other degree","no migration background","","","",""
"Min 1x per month","1993","Other degree","direct migration background","","","",""
"Min 1x per month","1993","Other degree","indirect migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1993","lower secondary degree","no migration background","","","",""
"Rarely","1993","lower secondary degree","direct migration background","","","",""
"Rarely","1993","lower secondary degree","indirect migration background","","","",""
"Rarely","1993","secondary school degree","no migration background","","","",""
"Rarely","1993","secondary school degree","direct migration background","","","",""
"Rarely","1993","secondary school degree","indirect migration background","","","",""
"Rarely","1993","college entrance qualification","no migration background","","","",""
"Rarely","1993","college entrance qualification","direct migration background","","","",""
"Rarely","1993","college entrance qualification","indirect migration background","","","",""
"Rarely","1993","Other degree","no migration background","","","",""
"Rarely","1993","Other degree","direct migration background","","","",""
"Rarely","1993","Other degree","indirect migration background","","","",""
"Rarely","1993","no degree/no degree yet","no migration background","","","",""
"Rarely","1993","no degree/no degree yet","direct migration background","","","",""
"Rarely","1993","no degree/no degree yet","indirect migration background","","","",""
"Never","1993","lower secondary degree","no migration background","","","",""
"Never","1993","lower secondary degree","direct migration background","","","",""
"Never","1993","lower secondary degree","indirect migration background","","","",""
"Never","1993","secondary school degree","no migration background","","","",""
"Never","1993","secondary school degree","direct migration background","","","",""
"Never","1993","secondary school degree","indirect migration background","","","",""
"Never","1993","college entrance qualification","no migration background","","","",""
"Never","1993","college entrance qualification","direct migration background","","","",""
"Never","1993","college entrance qualification","indirect migration background","","","",""
"Never","1993","Other degree","no migration background","","","",""
"Never","1993","Other degree","direct migration background","","","",""
"Never","1993","Other degree","indirect migration background","","","",""
"Never","1993","no degree/no degree yet","no migration background","","","",""
"Never","1993","no degree/no degree yet","direct migration background","","","",""
"Never","1993","no degree/no degree yet","indirect migration background","","","",""
"Daily","1994","lower secondary degree","no migration background","","","",""
"Daily","1994","lower secondary degree","direct migration background","","","",""
"Daily","1994","lower secondary degree","indirect migration background","","","",""
"Daily","1994","secondary school degree","no migration background","","","",""
"Daily","1994","secondary school degree","direct migration background","","","",""
"Daily","1994","secondary school degree","indirect migration background","","","",""
"Daily","1994","college entrance qualification","no migration background","","","",""
"Daily","1994","college entrance qualification","direct migration background","","","",""
"Daily","1994","college entrance qualification","indirect migration background","","","",""
"Daily","1994","Other degree","no migration background","","","",""
"Daily","1994","Other degree","direct migration background","","","",""
"Daily","1994","Other degree","indirect migration background","","","",""
"Daily","1994","no degree/no degree yet","no migration background","","","",""
"Daily","1994","no degree/no degree yet","direct migration background","","","",""
"Daily","1994","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1994","lower secondary degree","no migration background","239","0.0495751928517259","0.0433509323345876","0.0557994533688643"
"Min 1x per week","1994","lower secondary degree","direct migration background","51","0.0597499734943595","0.040608252609275","0.0788916943794439"
"Min 1x per week","1994","lower secondary degree","indirect migration background","59","0.249564842196054","0.188510335797193","0.310619348594914"
"Min 1x per week","1994","secondary school degree","no migration background","305","0.0925210847696229","0.0825190305585374","0.102523138980708"
"Min 1x per week","1994","secondary school degree","direct migration background","15","","",""
"Min 1x per week","1994","secondary school degree","indirect migration background","36","0.299066098369478","0.213891768180457","0.384240428558499"
"Min 1x per week","1994","college entrance qualification","no migration background","182","0.114531732820707","0.0990099180055548","0.130053547635859"
"Min 1x per week","1994","college entrance qualification","direct migration background","14","","",""
"Min 1x per week","1994","college entrance qualification","indirect migration background","17","","",""
"Min 1x per week","1994","Other degree","no migration background","5","","",""
"Min 1x per week","1994","Other degree","direct migration background","25","","",""
"Min 1x per week","1994","Other degree","indirect migration background","6","","",""
"Min 1x per week","1994","no degree/no degree yet","no migration background","74","0.327696770420378","0.266502247851477","0.388891292989279"
"Min 1x per week","1994","no degree/no degree yet","direct migration background","19","","",""
"Min 1x per week","1994","no degree/no degree yet","indirect migration background","26","","",""
"Min 1x per month","1994","lower secondary degree","no migration background","395","0.0829915420176104","0.0750811089231204","0.0909019751121003"
"Min 1x per month","1994","lower secondary degree","direct migration background","69","0.0830591617867651","0.0607719944737533","0.105346329099777"
"Min 1x per month","1994","lower secondary degree","indirect migration background","49","0.25580112148249","0.194245862308536","0.317356380656443"
"Min 1x per month","1994","secondary school degree","no migration background","572","0.175347955515867","0.162221837708672","0.188474073323062"
"Min 1x per month","1994","secondary school degree","direct migration background","30","0.135478323026516","0.08211505759657","0.188841588456463"
"Min 1x per month","1994","secondary school degree","indirect migration background","41","0.343716003655888","0.255360748486417","0.432071258825359"
"Min 1x per month","1994","college entrance qualification","no migration background","395","0.243367941514748","0.222452495286859","0.264283387742638"
"Min 1x per month","1994","college entrance qualification","direct migration background","34","0.190051484948645","0.126627465149788","0.253475504747502"
"Min 1x per month","1994","college entrance qualification","indirect migration background","19","","",""
"Min 1x per month","1994","Other degree","no migration background","8","","",""
"Min 1x per month","1994","Other degree","direct migration background","57","0.0706176892080503","0.0530509556204569","0.0881844227956437"
"Min 1x per month","1994","Other degree","indirect migration background","3","","",""
"Min 1x per month","1994","no degree/no degree yet","no migration background","59","0.240514221068164","0.184792557376442","0.296235884759885"
"Min 1x per month","1994","no degree/no degree yet","direct migration background","25","","",""
"Min 1x per month","1994","no degree/no degree yet","indirect migration background","25","","",""
"Rarely","1994","lower secondary degree","no migration background","1589","0.322997561572306","0.309588715284314","0.336406407860299"
"Rarely","1994","lower secondary degree","direct migration background","201","0.319640065464006","0.281979189736313","0.357300941191699"
"Rarely","1994","lower secondary degree","indirect migration background","65","0.324759715494239","0.258693461186826","0.390825969801653"
"Rarely","1994","secondary school degree","no migration background","1605","0.469370881410611","0.452144098316262","0.48659766450496"
"Rarely","1994","secondary school degree","direct migration background","68","0.462569797142908","0.384825378799304","0.540314215486513"
"Rarely","1994","secondary school degree","indirect migration background","25","","",""
"Rarely","1994","college entrance qualification","no migration background","751","0.442720507444621","0.418510527387845","0.466930487501398"
"Rarely","1994","college entrance qualification","direct migration background","65","0.537600366413663","0.457001683987356","0.61819904883997"
"Rarely","1994","college entrance qualification","indirect migration background","13","","",""
"Rarely","1994","Other degree","no migration background","23","","",""
"Rarely","1994","Other degree","direct migration background","228","0.281493926610116","0.25065588436316","0.312331968857072"
"Rarely","1994","Other degree","indirect migration background","1","","",""
"Rarely","1994","no degree/no degree yet","no migration background","62","0.266901720698259","0.209231626823209","0.324571814573309"
"Rarely","1994","no degree/no degree yet","direct migration background","104","0.17589367583292","0.14351063955385","0.20827671211199"
"Rarely","1994","no degree/no degree yet","indirect migration background","12","","",""
"Never","1994","lower secondary degree","no migration background","2449","0.544435703558357","0.530155157539446","0.558716249577269"
"Never","1994","lower secondary degree","direct migration background","268","0.53755079925487","0.497285380859037","0.577816217650702"
"Never","1994","lower secondary degree","indirect migration background","20","","",""
"Never","1994","secondary school degree","no migration background","742","0.262760078303899","0.247567387898921","0.277952768708877"
"Never","1994","secondary school degree","direct migration background","45","0.309430495922224","0.237352151601116","0.381508840243331"
"Never","1994","secondary school degree","indirect migration background","9","","",""
"Never","1994","college entrance qualification","no migration background","289","0.199379818219924","0.179906186806533","0.218853449633314"
"Never","1994","college entrance qualification","direct migration background","34","0.223961138639282","0.156567719265747","0.291354558012818"
"Never","1994","college entrance qualification","indirect migration background","3","","",""
"Never","1994","Other degree","no migration background","30","0.454303396587484","0.334180791962147","0.574426001212822"
"Never","1994","Other degree","direct migration background","507","0.620059358948406","0.586777193758263","0.653341524138548"
"Never","1994","Other degree","indirect migration background","3","","",""
"Never","1994","no degree/no degree yet","no migration background","31","0.164887287813199","0.116507940388376","0.213266635238022"
"Never","1994","no degree/no degree yet","direct migration background","383","0.699315786515985","0.660313253758796","0.738318319273173"
"Never","1994","no degree/no degree yet","indirect migration background","10","","",""
"Daily","1995","lower secondary degree","no migration background","2","","",""
"Daily","1995","lower secondary degree","direct migration background","","","",""
"Daily","1995","lower secondary degree","indirect migration background","1","","",""
"Daily","1995","secondary school degree","no migration background","1","","",""
"Daily","1995","secondary school degree","direct migration background","","","",""
"Daily","1995","secondary school degree","indirect migration background","","","",""
"Daily","1995","college entrance qualification","no migration background","2","","",""
"Daily","1995","college entrance qualification","direct migration background","","","",""
"Daily","1995","college entrance qualification","indirect migration background","","","",""
"Daily","1995","Other degree","no migration background","","","",""
"Daily","1995","Other degree","direct migration background","","","",""
"Daily","1995","Other degree","indirect migration background","1","","",""
"Daily","1995","no degree/no degree yet","no migration background","","","",""
"Daily","1995","no degree/no degree yet","direct migration background","","","",""
"Daily","1995","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1995","lower secondary degree","no migration background","156","0.0309049521714777","0.0258907446018397","0.0359191597411158"
"Min 1x per week","1995","lower secondary degree","direct migration background","40","0.0369609194967537","0.0222402775128524","0.0516815614806551"
"Min 1x per week","1995","lower secondary degree","indirect migration background","49","0.207980696938247","0.150118277824558","0.265843116051936"
"Min 1x per week","1995","secondary school degree","no migration background","234","0.0648316368590322","0.0563922166564436","0.0732710570616207"
"Min 1x per week","1995","secondary school degree","direct migration background","18","","",""
"Min 1x per week","1995","secondary school degree","indirect migration background","40","0.293141440245197","0.211355343915808","0.374927536574585"
"Min 1x per week","1995","college entrance qualification","no migration background","137","0.0764525807711941","0.0636583991510545","0.0892467623913336"
"Min 1x per week","1995","college entrance qualification","direct migration background","12","","",""
"Min 1x per week","1995","college entrance qualification","indirect migration background","21","","",""
"Min 1x per week","1995","Other degree","no migration background","9","","",""
"Min 1x per week","1995","Other degree","direct migration background","20","","",""
"Min 1x per week","1995","Other degree","indirect migration background","5","","",""
"Min 1x per week","1995","no degree/no degree yet","no migration background","86","0.366739943298497","0.306395789258485","0.427084097338509"
"Min 1x per week","1995","no degree/no degree yet","direct migration background","20","","",""
"Min 1x per week","1995","no degree/no degree yet","indirect migration background","20","","",""
"Min 1x per month","1995","lower secondary degree","no migration background","360","0.0721008071515827","0.0646066025645263","0.0795950117386391"
"Min 1x per month","1995","lower secondary degree","direct migration background","85","0.0904567027034226","0.0680764247101344","0.112836980696711"
"Min 1x per month","1995","lower secondary degree","indirect migration background","58","0.281018571289686","0.216935467810451","0.345101674768922"
"Min 1x per month","1995","secondary school degree","no migration background","599","0.175207214245288","0.162177867746133","0.188236560744444"
"Min 1x per month","1995","secondary school degree","direct migration background","23","","",""
"Min 1x per month","1995","secondary school degree","indirect migration background","34","0.275151016054239","0.194912306036745","0.355389726071732"
"Min 1x per month","1995","college entrance qualification","no migration background","404","0.239130988444674","0.218592914429552","0.259669062459795"
"Min 1x per month","1995","college entrance qualification","direct migration background","46","0.241216054234091","0.180701526546128","0.301730581922053"
"Min 1x per month","1995","college entrance qualification","indirect migration background","29","","",""
"Min 1x per month","1995","Other degree","no migration background","5","","",""
"Min 1x per month","1995","Other degree","direct migration background","69","0.084759944484153","0.0682554483152738","0.101264440653032"
"Min 1x per month","1995","Other degree","indirect migration background","4","","",""
"Min 1x per month","1995","no degree/no degree yet","no migration background","75","0.292384884362797","0.235428677593184","0.349341091132411"
"Min 1x per month","1995","no degree/no degree yet","direct migration background","29","","",""
"Min 1x per month","1995","no degree/no degree yet","indirect migration background","22","","",""
"Rarely","1995","lower secondary degree","no migration background","1400","0.280022613700242","0.267013099977031","0.293032127423452"
"Rarely","1995","lower secondary degree","direct migration background","187","0.2780306188808","0.243073219657412","0.312988018104189"
"Rarely","1995","lower secondary degree","indirect migration background","47","0.307566272662676","0.241773884567733","0.373358660757618"
"Rarely","1995","secondary school degree","no migration background","1576","0.444279934122534","0.427249308451984","0.461310559793084"
"Rarely","1995","secondary school degree","direct migration background","88","0.45197204091999","0.381018457825463","0.522925624014516"
"Rarely","1995","secondary school degree","indirect migration background","30","0.22645143087905","0.15125349175247","0.301649370005631"
"Rarely","1995","college entrance qualification","no migration background","763","0.43648832602468","0.412608859954124","0.460367792095235"
"Rarely","1995","college entrance qualification","direct migration background","72","0.384858480328879","0.316035174801383","0.453681785856375"
"Rarely","1995","college entrance qualification","indirect migration background","7","","",""
"Rarely","1995","Other degree","no migration background","24","","",""
"Rarely","1995","Other degree","direct migration background","246","0.223367757911454","0.198687063162386","0.248048452660522"
"Rarely","1995","Other degree","indirect migration background","2","","",""
"Rarely","1995","no degree/no degree yet","no migration background","47","0.167838060795495","0.121041471681516","0.214634649909474"
"Rarely","1995","no degree/no degree yet","direct migration background","77","0.159677472949324","0.129091864809893","0.190263081088754"
"Rarely","1995","no degree/no degree yet","indirect migration background","15","","",""
"Never","1995","lower secondary degree","no migration background","2658","0.616713605099478","0.60262692832161","0.630800281877346"
"Never","1995","lower secondary degree","direct migration background","319","0.594551758919023","0.55624318758365","0.632860330254397"
"Never","1995","lower secondary degree","indirect migration background","34","0.200587404945018","0.143498132007316","0.257676677882719"
"Never","1995","secondary school degree","no migration background","860","0.315595729880874","0.299666450506909","0.331525009254838"
"Never","1995","secondary school degree","direct migration background","60","0.393757200084104","0.324101808205499","0.46341259196271"
"Never","1995","secondary school degree","indirect migration background","15","","",""
"Never","1995","college entrance qualification","no migration background","351","0.244653332250833","0.223954990023845","0.265351674477822"
"Never","1995","college entrance qualification","direct migration background","62","0.346778194154128","0.279456706558019","0.414099681750236"
"Never","1995","college entrance qualification","indirect migration background","4","","",""
"Never","1995","Other degree","no migration background","32","0.515942696544949","0.398872002199005","0.633013390890893"
"Never","1995","Other degree","direct migration background","759","0.646907453330123","0.618586701224749","0.675228205435497"
"Never","1995","Other degree","indirect migration background","3","","",""
"Never","1995","no degree/no degree yet","no migration background","37","0.173037111543211","0.125669914355967","0.220404308730455"
"Never","1995","no degree/no degree yet","direct migration background","425","0.701307797044746","0.663092383093381","0.739523210996111"
"Never","1995","no degree/no degree yet","indirect migration background","9","","",""
"Daily","1996","lower secondary degree","no migration background","","","",""
"Daily","1996","lower secondary degree","direct migration background","","","",""
"Daily","1996","lower secondary degree","indirect migration background","","","",""
"Daily","1996","secondary school degree","no migration background","","","",""
"Daily","1996","secondary school degree","direct migration background","","","",""
"Daily","1996","secondary school degree","indirect migration background","","","",""
"Daily","1996","college entrance qualification","no migration background","","","",""
"Daily","1996","college entrance qualification","direct migration background","","","",""
"Daily","1996","college entrance qualification","indirect migration background","","","",""
"Daily","1996","Other degree","no migration background","","","",""
"Daily","1996","Other degree","direct migration background","","","",""
"Daily","1996","Other degree","indirect migration background","","","",""
"Daily","1996","no degree/no degree yet","no migration background","","","",""
"Daily","1996","no degree/no degree yet","direct migration background","","","",""
"Daily","1996","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1996","lower secondary degree","no migration background","220","0.0524263050430433","0.0458828383364231","0.0589697717496634"
"Min 1x per week","1996","lower secondary degree","direct migration background","38","0.052426642852875","0.0346662385261556","0.0701870471795945"
"Min 1x per week","1996","lower secondary degree","indirect migration background","57","0.303498257163463","0.239457759178668","0.367538755148259"
"Min 1x per week","1996","secondary school degree","no migration background","316","0.0915451111283999","0.0816714292241722","0.101418793032628"
"Min 1x per week","1996","secondary school degree","direct migration background","10","","",""
"Min 1x per week","1996","secondary school degree","indirect migration background","30","0.254001217653386","0.17859102248427","0.329411412822503"
"Min 1x per week","1996","college entrance qualification","no migration background","199","0.120944229047629","0.10523518049837","0.136653277596888"
"Min 1x per week","1996","college entrance qualification","direct migration background","13","","",""
"Min 1x per week","1996","college entrance qualification","indirect migration background","25","","",""
"Min 1x per week","1996","Other degree","no migration background","8","","",""
"Min 1x per week","1996","Other degree","direct migration background","38","0.0486027011349881","0.0353672035338526","0.0618381987361236"
"Min 1x per week","1996","Other degree","indirect migration background","3","","",""
"Min 1x per week","1996","no degree/no degree yet","no migration background","93","0.339180222065316","0.282286538999977","0.396073905130655"
"Min 1x per week","1996","no degree/no degree yet","direct migration background","17","","",""
"Min 1x per week","1996","no degree/no degree yet","indirect migration background","15","","",""
"Min 1x per month","1996","lower secondary degree","no migration background","515","0.105473912654796","0.0964562121450594","0.114491613164533"
"Min 1x per month","1996","lower secondary degree","direct migration background","95","0.10868412732392","0.0838831220178852","0.133485132629956"
"Min 1x per month","1996","lower secondary degree","indirect migration background","52","0.232606033418858","0.173757563735053","0.291454503102663"
"Min 1x per month","1996","secondary school degree","no migration background","709","0.209524261081205","0.195590405600575","0.223458116561836"
"Min 1x per month","1996","secondary school degree","direct migration background","36","0.197483399452853","0.13883532369434","0.256131475211367"
"Min 1x per month","1996","secondary school degree","indirect migration background","53","0.383292458875999","0.299066129741562","0.467518788010437"
"Min 1x per month","1996","college entrance qualification","no migration background","461","0.264620886127191","0.243368054717847","0.285873717536534"
"Min 1x per month","1996","college entrance qualification","direct migration background","44","0.216462396167356","0.156794091436818","0.276130700897894"
"Min 1x per month","1996","college entrance qualification","indirect migration background","29","","",""
"Min 1x per month","1996","Other degree","no migration background","12","","",""
"Min 1x per month","1996","Other degree","direct migration background","73","0.0936654460822225","0.0757320275057341","0.111598864658711"
"Min 1x per month","1996","Other degree","indirect migration background","3","","",""
"Min 1x per month","1996","no degree/no degree yet","no migration background","93","0.312669156443605","0.256959213944465","0.368379098942746"
"Min 1x per month","1996","no degree/no degree yet","direct migration background","33","0.131319639252851","0.101595992263643","0.161043286242059"
"Min 1x per month","1996","no degree/no degree yet","indirect migration background","19","","",""
"Rarely","1996","lower secondary degree","no migration background","1685","0.348155825985018","0.334170084332075","0.36214156763796"
"Rarely","1996","lower secondary degree","direct migration background","217","0.341466467853509","0.303680253688086","0.379252682018932"
"Rarely","1996","lower secondary degree","indirect migration background","60","0.309605525565133","0.245208100738814","0.374002950391452"
"Rarely","1996","secondary school degree","no migration background","1646","0.474474076776201","0.45737734150866","0.491570812043742"
