"ple0182","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2018","Couple + C. GT 16 ","general elemantary","325","0.973954438586485","0.956822155917663","0.991086721255307"
"No","2018","Couple + C. GT 16 ","middle vocational","1359","0.95444480198174","0.943599333995138","0.965290269968342"
"No","2018","Couple + C. GT 16 ","vocational + Abi","223","0.954983408096513","0.928586191412302","0.981380624780725"
"No","2018","Couple + C. GT 16 ","higher vocational","186","0.979887731104152","0.959978701114013","0.999796761094292"
"No","2018","Couple + C. GT 16 ","higher education","469","0.93102780909951","0.908969996192248","0.953085622006772"
"No","2018","Couple + C. LE and GT 16","in school","129","0.934458983450172","0.893317741371338","0.975600225529005"
"No","2018","Couple + C. LE and GT 16","inadequately","63","0.981401991697359","0.949052506349831","1.01375147704489"
"No","2018","Couple + C. LE and GT 16","general elemantary","309","0.942748830071672","0.917644980372013","0.967852679771331"
"No","2018","Couple + C. LE and GT 16","middle vocational","815","0.96878747471492","0.957199200898091","0.980375748531749"
"No","2018","Couple + C. LE and GT 16","vocational + Abi","168","0.949425638632334","0.917324735069612","0.981526542195057"
"No","2018","Couple + C. LE and GT 16","higher vocational","100","0.98641916826117","0.964066806667531","1.00877152985481"
"No","2018","Couple + C. LE and GT 16","higher education","323","0.958115002756928","0.937246825071352","0.978983180442504"
