"pgnation","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"52","1987","inadequately","East Germany","","","",""
"52","1987","general elemantary","West Germany","","","",""
"52","1987","general elemantary","East Germany","","","",""
"52","1987","middle vocational","West Germany","","","",""
"52","1987","middle vocational","East Germany","","","",""
"52","1987","vocational + Abi","West Germany","","","",""
"52","1987","vocational + Abi","East Germany","","","",""
"52","1987","higher vocational","West Germany","","","",""
"52","1987","higher vocational","East Germany","","","",""
"52","1987","higher education","West Germany","","","",""
"52","1987","higher education","East Germany","","","",""
"53","1987","in school","West Germany","","","",""
"53","1987","in school","East Germany","","","",""
"53","1987","inadequately","West Germany","","","",""
"53","1987","inadequately","East Germany","","","",""
"53","1987","general elemantary","West Germany","","","",""
"53","1987","general elemantary","East Germany","","","",""
"53","1987","middle vocational","West Germany","","","",""
"53","1987","middle vocational","East Germany","","","",""
"53","1987","vocational + Abi","West Germany","","","",""
"53","1987","vocational + Abi","East Germany","","","",""
"53","1987","higher vocational","West Germany","","","",""
"53","1987","higher vocational","East Germany","","","",""
"53","1987","higher education","West Germany","","","",""
"53","1987","higher education","East Germany","","","",""
"54","1987","in school","West Germany","","","",""
"54","1987","in school","East Germany","","","",""
"54","1987","inadequately","West Germany","","","",""
"54","1987","inadequately","East Germany","","","",""
"54","1987","general elemantary","West Germany","","","",""
"54","1987","general elemantary","East Germany","","","",""
"54","1987","middle vocational","West Germany","","","",""
"54","1987","middle vocational","East Germany","","","",""
"54","1987","vocational + Abi","West Germany","","","",""
"54","1987","vocational + Abi","East Germany","","","",""
"54","1987","higher vocational","West Germany","","","",""
"54","1987","higher vocational","East Germany","","","",""
"54","1987","higher education","West Germany","","","",""
"54","1987","higher education","East Germany","","","",""
"55","1987","in school","West Germany","","","",""
"55","1987","in school","East Germany","","","",""
"55","1987","inadequately","West Germany","","","",""
"55","1987","inadequately","East Germany","","","",""
"55","1987","general elemantary","West Germany","","","",""
"55","1987","general elemantary","East Germany","","","",""
"55","1987","middle vocational","West Germany","","","",""
"55","1987","middle vocational","East Germany","","","",""
"55","1987","vocational + Abi","West Germany","","","",""
"55","1987","vocational + Abi","East Germany","","","",""
"55","1987","higher vocational","West Germany","","","",""
"55","1987","higher vocational","East Germany","","","",""
"55","1987","higher education","West Germany","","","",""
"55","1987","higher education","East Germany","","","",""
"56","1987","in school","West Germany","","","",""
"56","1987","in school","East Germany","","","",""
"56","1987","inadequately","West Germany","","","",""
"56","1987","inadequately","East Germany","","","",""
"56","1987","general elemantary","West Germany","","","",""
"56","1987","general elemantary","East Germany","","","",""
"56","1987","middle vocational","West Germany","","","",""
"56","1987","middle vocational","East Germany","","","",""
"56","1987","vocational + Abi","West Germany","","","",""
"56","1987","vocational + Abi","East Germany","","","",""
"56","1987","higher vocational","West Germany","","","",""
"56","1987","higher vocational","East Germany","","","",""
"56","1987","higher education","West Germany","","","",""
"56","1987","higher education","East Germany","","","",""
"59","1987","in school","West Germany","","","",""
"59","1987","in school","East Germany","","","",""
"59","1987","inadequately","West Germany","","","",""
"59","1987","inadequately","East Germany","","","",""
"59","1987","general elemantary","West Germany","","","",""
"59","1987","general elemantary","East Germany","","","",""
"59","1987","middle vocational","West Germany","","","",""
"59","1987","middle vocational","East Germany","","","",""
"59","1987","vocational + Abi","West Germany","","","",""
"59","1987","vocational + Abi","East Germany","","","",""
"59","1987","higher vocational","West Germany","","","",""
"59","1987","higher vocational","East Germany","","","",""
"59","1987","higher education","West Germany","","","",""
"59","1987","higher education","East Germany","","","",""
"60","1987","in school","West Germany","","","",""
"60","1987","in school","East Germany","","","",""
"60","1987","inadequately","West Germany","","","",""
"60","1987","inadequately","East Germany","","","",""
"60","1987","general elemantary","West Germany","","","",""
"60","1987","general elemantary","East Germany","","","",""
"60","1987","middle vocational","West Germany","","","",""
"60","1987","middle vocational","East Germany","","","",""
"60","1987","vocational + Abi","West Germany","","","",""
"60","1987","vocational + Abi","East Germany","","","",""
"60","1987","higher vocational","West Germany","","","",""
"60","1987","higher vocational","East Germany","","","",""
"60","1987","higher education","West Germany","","","",""
"60","1987","higher education","East Germany","","","",""
"61","1987","in school","West Germany","","","",""
"61","1987","in school","East Germany","","","",""
"61","1987","inadequately","West Germany","","","",""
"61","1987","inadequately","East Germany","","","",""
"61","1987","general elemantary","West Germany","","","",""
"61","1987","general elemantary","East Germany","","","",""
"61","1987","middle vocational","West Germany","","","",""
"61","1987","middle vocational","East Germany","","","",""
"61","1987","vocational + Abi","West Germany","","","",""
"61","1987","vocational + Abi","East Germany","","","",""
"61","1987","higher vocational","West Germany","","","",""
"61","1987","higher vocational","East Germany","","","",""
"61","1987","higher education","West Germany","","","",""
"61","1987","higher education","East Germany","","","",""
"64","1987","in school","West Germany","","","",""
"64","1987","in school","East Germany","","","",""
"64","1987","inadequately","West Germany","","","",""
"64","1987","inadequately","East Germany","","","",""
"64","1987","general elemantary","West Germany","","","",""
"64","1987","general elemantary","East Germany","","","",""
"64","1987","middle vocational","West Germany","","","",""
"64","1987","middle vocational","East Germany","","","",""
"64","1987","vocational + Abi","West Germany","","","",""
"64","1987","vocational + Abi","East Germany","","","",""
"64","1987","higher vocational","West Germany","","","",""
"64","1987","higher vocational","East Germany","","","",""
"64","1987","higher education","West Germany","","","",""
"64","1987","higher education","East Germany","","","",""
"65","1987","in school","West Germany","","","",""
"65","1987","in school","East Germany","","","",""
"65","1987","inadequately","West Germany","","","",""
"65","1987","inadequately","East Germany","","","",""
"65","1987","general elemantary","West Germany","","","",""
"65","1987","general elemantary","East Germany","","","",""
"65","1987","middle vocational","West Germany","","","",""
"65","1987","middle vocational","East Germany","","","",""
"65","1987","vocational + Abi","West Germany","","","",""
"65","1987","vocational + Abi","East Germany","","","",""
"65","1987","higher vocational","West Germany","","","",""
"65","1987","higher vocational","East Germany","","","",""
"65","1987","higher education","West Germany","","","",""
"65","1987","higher education","East Germany","","","",""
"66","1987","in school","West Germany","","","",""
"66","1987","in school","East Germany","","","",""
"66","1987","inadequately","West Germany","","","",""
"66","1987","inadequately","East Germany","","","",""
"66","1987","general elemantary","West Germany","","","",""
"66","1987","general elemantary","East Germany","","","",""
"66","1987","middle vocational","West Germany","","","",""
"66","1987","middle vocational","East Germany","","","",""
"66","1987","vocational + Abi","West Germany","","","",""
"66","1987","vocational + Abi","East Germany","","","",""
"66","1987","higher vocational","West Germany","","","",""
"66","1987","higher vocational","East Germany","","","",""
"66","1987","higher education","West Germany","","","",""
"66","1987","higher education","East Germany","","","",""
"67","1987","in school","West Germany","","","",""
"67","1987","in school","East Germany","","","",""
"67","1987","inadequately","West Germany","","","",""
"67","1987","inadequately","East Germany","","","",""
"67","1987","general elemantary","West Germany","","","",""
"67","1987","general elemantary","East Germany","","","",""
"67","1987","middle vocational","West Germany","","","",""
"67","1987","middle vocational","East Germany","","","",""
"67","1987","vocational + Abi","West Germany","","","",""
"67","1987","vocational + Abi","East Germany","","","",""
"67","1987","higher vocational","West Germany","","","",""
"67","1987","higher vocational","East Germany","","","",""
"67","1987","higher education","West Germany","","","",""
"67","1987","higher education","East Germany","","","",""
"68","1987","in school","West Germany","","","",""
"68","1987","in school","East Germany","","","",""
"68","1987","inadequately","West Germany","","","",""
"68","1987","inadequately","East Germany","","","",""
"68","1987","general elemantary","West Germany","","","",""
"68","1987","general elemantary","East Germany","","","",""
"68","1987","middle vocational","West Germany","","","",""
"68","1987","middle vocational","East Germany","","","",""
"68","1987","vocational + Abi","West Germany","","","",""
"68","1987","vocational + Abi","East Germany","","","",""
"68","1987","higher vocational","West Germany","","","",""
"68","1987","higher vocational","East Germany","","","",""
"68","1987","higher education","West Germany","","","",""
"68","1987","higher education","East Germany","","","",""
"71","1987","in school","West Germany","","","",""
"71","1987","in school","East Germany","","","",""
"71","1987","inadequately","West Germany","","","",""
"71","1987","inadequately","East Germany","","","",""
"71","1987","general elemantary","West Germany","","","",""
"71","1987","general elemantary","East Germany","","","",""
"71","1987","middle vocational","West Germany","","","",""
"71","1987","middle vocational","East Germany","","","",""
"71","1987","vocational + Abi","West Germany","","","",""
"71","1987","vocational + Abi","East Germany","","","",""
"71","1987","higher vocational","West Germany","","","",""
"71","1987","higher vocational","East Germany","","","",""
"71","1987","higher education","West Germany","","","",""
"71","1987","higher education","East Germany","","","",""
"73","1987","in school","West Germany","","","",""
"73","1987","in school","East Germany","","","",""
"73","1987","inadequately","West Germany","","","",""
"73","1987","inadequately","East Germany","","","",""
"73","1987","general elemantary","West Germany","","","",""
"73","1987","general elemantary","East Germany","","","",""
"73","1987","middle vocational","West Germany","","","",""
"73","1987","middle vocational","East Germany","","","",""
"73","1987","vocational + Abi","West Germany","","","",""
"73","1987","vocational + Abi","East Germany","","","",""
"73","1987","higher vocational","West Germany","","","",""
"73","1987","higher vocational","East Germany","","","",""
"73","1987","higher education","West Germany","","","",""
"73","1987","higher education","East Germany","","","",""
"74","1987","in school","West Germany","","","",""
"74","1987","in school","East Germany","","","",""
"74","1987","inadequately","West Germany","","","",""
"74","1987","inadequately","East Germany","","","",""
"74","1987","general elemantary","West Germany","","","",""
"74","1987","general elemantary","East Germany","","","",""
"74","1987","middle vocational","West Germany","","","",""
"74","1987","middle vocational","East Germany","","","",""
"74","1987","vocational + Abi","West Germany","","","",""
"74","1987","vocational + Abi","East Germany","","","",""
"74","1987","higher vocational","West Germany","","","",""
"74","1987","higher vocational","East Germany","","","",""
"74","1987","higher education","West Germany","","","",""
"74","1987","higher education","East Germany","","","",""
"75","1987","in school","West Germany","","","",""
"75","1987","in school","East Germany","","","",""
"75","1987","inadequately","West Germany","","","",""
"75","1987","inadequately","East Germany","","","",""
"75","1987","general elemantary","West Germany","","","",""
"75","1987","general elemantary","East Germany","","","",""
"75","1987","middle vocational","West Germany","","","",""
"75","1987","middle vocational","East Germany","","","",""
"75","1987","vocational + Abi","West Germany","","","",""
"75","1987","vocational + Abi","East Germany","","","",""
"75","1987","higher vocational","West Germany","","","",""
"75","1987","higher vocational","East Germany","","","",""
"75","1987","higher education","West Germany","","","",""
"75","1987","higher education","East Germany","","","",""
"76","1987","in school","West Germany","","","",""
"76","1987","in school","East Germany","","","",""
"76","1987","inadequately","West Germany","","","",""
"76","1987","inadequately","East Germany","","","",""
"76","1987","general elemantary","West Germany","","","",""
"76","1987","general elemantary","East Germany","","","",""
"76","1987","middle vocational","West Germany","","","",""
"76","1987","middle vocational","East Germany","","","",""
"76","1987","vocational + Abi","West Germany","","","",""
"76","1987","vocational + Abi","East Germany","","","",""
"76","1987","higher vocational","West Germany","","","",""
"76","1987","higher vocational","East Germany","","","",""
"76","1987","higher education","West Germany","","","",""
"76","1987","higher education","East Germany","","","",""
"77","1987","in school","West Germany","","","",""
"77","1987","in school","East Germany","","","",""
"77","1987","inadequately","West Germany","","","",""
"77","1987","inadequately","East Germany","","","",""
"77","1987","general elemantary","West Germany","","","",""
"77","1987","general elemantary","East Germany","","","",""
"77","1987","middle vocational","West Germany","","","",""
"77","1987","middle vocational","East Germany","","","",""
"77","1987","vocational + Abi","West Germany","","","",""
"77","1987","vocational + Abi","East Germany","","","",""
"77","1987","higher vocational","West Germany","","","",""
"77","1987","higher vocational","East Germany","","","",""
"77","1987","higher education","West Germany","","","",""
"77","1987","higher education","East Germany","","","",""
"78","1987","in school","West Germany","","","",""
"78","1987","in school","East Germany","","","",""
"78","1987","inadequately","West Germany","","","",""
"78","1987","inadequately","East Germany","","","",""
"78","1987","general elemantary","West Germany","","","",""
"78","1987","general elemantary","East Germany","","","",""
"78","1987","middle vocational","West Germany","","","",""
"78","1987","middle vocational","East Germany","","","",""
"78","1987","vocational + Abi","West Germany","","","",""
"78","1987","vocational + Abi","East Germany","","","",""
"78","1987","higher vocational","West Germany","","","",""
"78","1987","higher vocational","East Germany","","","",""
"78","1987","higher education","West Germany","","","",""
"78","1987","higher education","East Germany","","","",""
"79","1987","in school","West Germany","","","",""
"79","1987","in school","East Germany","","","",""
"79","1987","inadequately","West Germany","","","",""
"79","1987","inadequately","East Germany","","","",""
"79","1987","general elemantary","West Germany","","","",""
"79","1987","general elemantary","East Germany","","","",""
"79","1987","middle vocational","West Germany","","","",""
"79","1987","middle vocational","East Germany","","","",""
"79","1987","vocational + Abi","West Germany","","","",""
"79","1987","vocational + Abi","East Germany","","","",""
"79","1987","higher vocational","West Germany","","","",""
"79","1987","higher vocational","East Germany","","","",""
"79","1987","higher education","West Germany","","","",""
"79","1987","higher education","East Germany","","","",""
"80","1987","in school","West Germany","","","",""
"80","1987","in school","East Germany","","","",""
"80","1987","inadequately","West Germany","","","",""
"80","1987","inadequately","East Germany","","","",""
"80","1987","general elemantary","West Germany","","","",""
"80","1987","general elemantary","East Germany","","","",""
"80","1987","middle vocational","West Germany","","","",""
"80","1987","middle vocational","East Germany","","","",""
"80","1987","vocational + Abi","West Germany","","","",""
"80","1987","vocational + Abi","East Germany","","","",""
"80","1987","higher vocational","West Germany","","","",""
"80","1987","higher vocational","East Germany","","","",""
"80","1987","higher education","West Germany","","","",""
"80","1987","higher education","East Germany","","","",""
"81","1987","in school","West Germany","","","",""
"81","1987","in school","East Germany","","","",""
"81","1987","inadequately","West Germany","","","",""
"81","1987","inadequately","East Germany","","","",""
"81","1987","general elemantary","West Germany","","","",""
"81","1987","general elemantary","East Germany","","","",""
"81","1987","middle vocational","West Germany","","","",""
"81","1987","middle vocational","East Germany","","","",""
"81","1987","vocational + Abi","West Germany","","","",""
"81","1987","vocational + Abi","East Germany","","","",""
"81","1987","higher vocational","West Germany","","","",""
"81","1987","higher vocational","East Germany","","","",""
"81","1987","higher education","West Germany","","","",""
"81","1987","higher education","East Germany","","","",""
"82","1987","in school","West Germany","","","",""
"82","1987","in school","East Germany","","","",""
"82","1987","inadequately","West Germany","","","",""
"82","1987","inadequately","East Germany","","","",""
"82","1987","general elemantary","West Germany","","","",""
"82","1987","general elemantary","East Germany","","","",""
"82","1987","middle vocational","West Germany","","","",""
"82","1987","middle vocational","East Germany","","","",""
"82","1987","vocational + Abi","West Germany","","","",""
"82","1987","vocational + Abi","East Germany","","","",""
"82","1987","higher vocational","West Germany","","","",""
"82","1987","higher vocational","East Germany","","","",""
"82","1987","higher education","West Germany","","","",""
"82","1987","higher education","East Germany","","","",""
"83","1987","in school","West Germany","","","",""
"83","1987","in school","East Germany","","","",""
"83","1987","inadequately","West Germany","","","",""
"83","1987","inadequately","East Germany","","","",""
"83","1987","general elemantary","West Germany","","","",""
"83","1987","general elemantary","East Germany","","","",""
"83","1987","middle vocational","West Germany","","","",""
"83","1987","middle vocational","East Germany","","","",""
"83","1987","vocational + Abi","West Germany","","","",""
"83","1987","vocational + Abi","East Germany","","","",""
"83","1987","higher vocational","West Germany","","","",""
"83","1987","higher vocational","East Germany","","","",""
"83","1987","higher education","West Germany","","","",""
"83","1987","higher education","East Germany","","","",""
"84","1987","in school","West Germany","","","",""
"84","1987","in school","East Germany","","","",""
"84","1987","inadequately","West Germany","","","",""
"84","1987","inadequately","East Germany","","","",""
"84","1987","general elemantary","West Germany","","","",""
"84","1987","general elemantary","East Germany","","","",""
"84","1987","middle vocational","West Germany","","","",""
"84","1987","middle vocational","East Germany","","","",""
"84","1987","vocational + Abi","West Germany","","","",""
"84","1987","vocational + Abi","East Germany","","","",""
"84","1987","higher vocational","West Germany","","","",""
"84","1987","higher vocational","East Germany","","","",""
"84","1987","higher education","West Germany","","","",""
"84","1987","higher education","East Germany","","","",""
"85","1987","in school","West Germany","","","",""
"85","1987","in school","East Germany","","","",""
"85","1987","inadequately","West Germany","","","",""
"85","1987","inadequately","East Germany","","","",""
"85","1987","general elemantary","West Germany","","","",""
"85","1987","general elemantary","East Germany","","","",""
"85","1987","middle vocational","West Germany","","","",""
"85","1987","middle vocational","East Germany","","","",""
"85","1987","vocational + Abi","West Germany","","","",""
"85","1987","vocational + Abi","East Germany","","","",""
"85","1987","higher vocational","West Germany","","","",""
"85","1987","higher vocational","East Germany","","","",""
"85","1987","higher education","West Germany","","","",""
"85","1987","higher education","East Germany","","","",""
"86","1987","in school","West Germany","","","",""
"86","1987","in school","East Germany","","","",""
"86","1987","inadequately","West Germany","","","",""
"86","1987","inadequately","East Germany","","","",""
"86","1987","general elemantary","West Germany","","","",""
"86","1987","general elemantary","East Germany","","","",""
"86","1987","middle vocational","West Germany","","","",""
"86","1987","middle vocational","East Germany","","","",""
"86","1987","vocational + Abi","West Germany","","","",""
"86","1987","vocational + Abi","East Germany","","","",""
"86","1987","higher vocational","West Germany","","","",""
"86","1987","higher vocational","East Germany","","","",""
"86","1987","higher education","West Germany","","","",""
"86","1987","higher education","East Germany","","","",""
"89","1987","in school","West Germany","","","",""
"89","1987","in school","East Germany","","","",""
"89","1987","inadequately","West Germany","","","",""
"89","1987","inadequately","East Germany","","","",""
"89","1987","general elemantary","West Germany","","","",""
"89","1987","general elemantary","East Germany","","","",""
"89","1987","middle vocational","West Germany","","","",""
"89","1987","middle vocational","East Germany","","","",""
"89","1987","vocational + Abi","West Germany","","","",""
"89","1987","vocational + Abi","East Germany","","","",""
"89","1987","higher vocational","West Germany","","","",""
"89","1987","higher vocational","East Germany","","","",""
"89","1987","higher education","West Germany","","","",""
"89","1987","higher education","East Germany","","","",""
"90","1987","in school","West Germany","","","",""
"90","1987","in school","East Germany","","","",""
"90","1987","inadequately","West Germany","","","",""
"90","1987","inadequately","East Germany","","","",""
"90","1987","general elemantary","West Germany","","","",""
"90","1987","general elemantary","East Germany","","","",""
"90","1987","middle vocational","West Germany","","","",""
"90","1987","middle vocational","East Germany","","","",""
"90","1987","vocational + Abi","West Germany","","","",""
"90","1987","vocational + Abi","East Germany","","","",""
"90","1987","higher vocational","West Germany","","","",""
"90","1987","higher vocational","East Germany","","","",""
"90","1987","higher education","West Germany","","","",""
"90","1987","higher education","East Germany","","","",""
"92","1987","in school","West Germany","","","",""
"92","1987","in school","East Germany","","","",""
"92","1987","inadequately","West Germany","","","",""
"92","1987","inadequately","East Germany","","","",""
"92","1987","general elemantary","West Germany","","","",""
"92","1987","general elemantary","East Germany","","","",""
"92","1987","middle vocational","West Germany","","","",""
"92","1987","middle vocational","East Germany","","","",""
"92","1987","vocational + Abi","West Germany","","","",""
"92","1987","vocational + Abi","East Germany","","","",""
"92","1987","higher vocational","West Germany","","","",""
"92","1987","higher vocational","East Germany","","","",""
"92","1987","higher education","West Germany","","","",""
"92","1987","higher education","East Germany","","","",""
"94","1987","in school","West Germany","","","",""
"94","1987","in school","East Germany","","","",""
"94","1987","inadequately","West Germany","","","",""
"94","1987","inadequately","East Germany","","","",""
"94","1987","general elemantary","West Germany","","","",""
"94","1987","general elemantary","East Germany","","","",""
"94","1987","middle vocational","West Germany","","","",""
"94","1987","middle vocational","East Germany","","","",""
"94","1987","vocational + Abi","West Germany","","","",""
"94","1987","vocational + Abi","East Germany","","","",""
"94","1987","higher vocational","West Germany","","","",""
"94","1987","higher vocational","East Germany","","","",""
"94","1987","higher education","West Germany","","","",""
"94","1987","higher education","East Germany","","","",""
"95","1987","in school","West Germany","","","",""
"95","1987","in school","East Germany","","","",""
"95","1987","inadequately","West Germany","","","",""
"95","1987","inadequately","East Germany","","","",""
"95","1987","general elemantary","West Germany","","","",""
"95","1987","general elemantary","East Germany","","","",""
"95","1987","middle vocational","West Germany","","","",""
"95","1987","middle vocational","East Germany","","","",""
"95","1987","vocational + Abi","West Germany","","","",""
"95","1987","vocational + Abi","East Germany","","","",""
"95","1987","higher vocational","West Germany","","","",""
"95","1987","higher vocational","East Germany","","","",""
"95","1987","higher education","West Germany","","","",""
"95","1987","higher education","East Germany","","","",""
"96","1987","in school","West Germany","","","",""
"96","1987","in school","East Germany","","","",""
"96","1987","inadequately","West Germany","","","",""
"96","1987","inadequately","East Germany","","","",""
"96","1987","general elemantary","West Germany","","","",""
"96","1987","general elemantary","East Germany","","","",""
"96","1987","middle vocational","West Germany","","","",""
"96","1987","middle vocational","East Germany","","","",""
"96","1987","vocational + Abi","West Germany","","","",""
"96","1987","vocational + Abi","East Germany","","","",""
"96","1987","higher vocational","West Germany","","","",""
"96","1987","higher vocational","East Germany","","","",""
"96","1987","higher education","West Germany","","","",""
"96","1987","higher education","East Germany","","","",""
"97","1987","in school","West Germany","","","",""
"97","1987","in school","East Germany","","","",""
"97","1987","inadequately","West Germany","","","",""
"97","1987","inadequately","East Germany","","","",""
"97","1987","general elemantary","West Germany","","","",""
"97","1987","general elemantary","East Germany","","","",""
"97","1987","middle vocational","West Germany","","","",""
"97","1987","middle vocational","East Germany","","","",""
"97","1987","vocational + Abi","West Germany","","","",""
"97","1987","vocational + Abi","East Germany","","","",""
"97","1987","higher vocational","West Germany","","","",""
"97","1987","higher vocational","East Germany","","","",""
"97","1987","higher education","West Germany","","","",""
"97","1987","higher education","East Germany","","","",""
"98","1987","in school","West Germany","","","",""
"98","1987","in school","East Germany","","","",""
"98","1987","inadequately","West Germany","","","",""
"98","1987","inadequately","East Germany","","","",""
"98","1987","general elemantary","West Germany","3","","",""
"98","1987","general elemantary","East Germany","","","",""
"98","1987","middle vocational","West Germany","3","","",""
"98","1987","middle vocational","East Germany","","","",""
"98","1987","vocational + Abi","West Germany","","","",""
"98","1987","vocational + Abi","East Germany","","","",""
"98","1987","higher vocational","West Germany","","","",""
"98","1987","higher vocational","East Germany","","","",""
"98","1987","higher education","West Germany","1","","",""
"98","1987","higher education","East Germany","","","",""
"101","1987","in school","West Germany","","","",""
"101","1987","in school","East Germany","","","",""
"101","1987","inadequately","West Germany","","","",""
"101","1987","inadequately","East Germany","","","",""
"101","1987","general elemantary","West Germany","","","",""
"101","1987","general elemantary","East Germany","","","",""
"101","1987","middle vocational","West Germany","","","",""
"101","1987","middle vocational","East Germany","","","",""
"101","1987","vocational + Abi","West Germany","","","",""
"101","1987","vocational + Abi","East Germany","","","",""
"101","1987","higher vocational","West Germany","","","",""
"101","1987","higher vocational","East Germany","","","",""
"101","1987","higher education","West Germany","","","",""
"101","1987","higher education","East Germany","","","",""
"102","1987","in school","West Germany","","","",""
"102","1987","in school","East Germany","","","",""
"102","1987","inadequately","West Germany","","","",""
"102","1987","inadequately","East Germany","","","",""
"102","1987","general elemantary","West Germany","","","",""
"102","1987","general elemantary","East Germany","","","",""
"102","1987","middle vocational","West Germany","","","",""
"102","1987","middle vocational","East Germany","","","",""
"102","1987","vocational + Abi","West Germany","","","",""
"102","1987","vocational + Abi","East Germany","","","",""
"102","1987","higher vocational","West Germany","","","",""
"102","1987","higher vocational","East Germany","","","",""
"102","1987","higher education","West Germany","","","",""
"102","1987","higher education","East Germany","","","",""
"103","1987","in school","West Germany","","","",""
"103","1987","in school","East Germany","","","",""
"103","1987","inadequately","West Germany","","","",""
"103","1987","inadequately","East Germany","","","",""
"103","1987","general elemantary","West Germany","","","",""
"103","1987","general elemantary","East Germany","","","",""
"103","1987","middle vocational","West Germany","","","",""
"103","1987","middle vocational","East Germany","","","",""
"103","1987","vocational + Abi","West Germany","","","",""
"103","1987","vocational + Abi","East Germany","","","",""
"103","1987","higher vocational","West Germany","","","",""
"103","1987","higher vocational","East Germany","","","",""
"103","1987","higher education","West Germany","","","",""
"103","1987","higher education","East Germany","","","",""
"108","1987","in school","West Germany","","","",""
"108","1987","in school","East Germany","","","",""
"108","1987","inadequately","West Germany","","","",""
"108","1987","inadequately","East Germany","","","",""
"108","1987","general elemantary","West Germany","","","",""
"108","1987","general elemantary","East Germany","","","",""
"108","1987","middle vocational","West Germany","","","",""
"108","1987","middle vocational","East Germany","","","",""
"108","1987","vocational + Abi","West Germany","","","",""
"108","1987","vocational + Abi","East Germany","","","",""
"108","1987","higher vocational","West Germany","","","",""
"108","1987","higher vocational","East Germany","","","",""
"108","1987","higher education","West Germany","","","",""
"108","1987","higher education","East Germany","","","",""
"110","1987","in school","West Germany","","","",""
"110","1987","in school","East Germany","","","",""
"110","1987","inadequately","West Germany","","","",""
"110","1987","inadequately","East Germany","","","",""
"110","1987","general elemantary","West Germany","","","",""
"110","1987","general elemantary","East Germany","","","",""
"110","1987","middle vocational","West Germany","","","",""
"110","1987","middle vocational","East Germany","","","",""
"110","1987","vocational + Abi","West Germany","","","",""
"110","1987","vocational + Abi","East Germany","","","",""
"110","1987","higher vocational","West Germany","","","",""
"110","1987","higher vocational","East Germany","","","",""
"110","1987","higher education","West Germany","","","",""
"110","1987","higher education","East Germany","","","",""
"111","1987","in school","West Germany","","","",""
"111","1987","in school","East Germany","","","",""
"111","1987","inadequately","West Germany","","","",""
"111","1987","inadequately","East Germany","","","",""
"111","1987","general elemantary","West Germany","","","",""
"111","1987","general elemantary","East Germany","","","",""
"111","1987","middle vocational","West Germany","","","",""
"111","1987","middle vocational","East Germany","","","",""
"111","1987","vocational + Abi","West Germany","","","",""
"111","1987","vocational + Abi","East Germany","","","",""
"111","1987","higher vocational","West Germany","","","",""
"111","1987","higher vocational","East Germany","","","",""
"111","1987","higher education","West Germany","","","",""
"111","1987","higher education","East Germany","","","",""
"113","1987","in school","West Germany","","","",""
"113","1987","in school","East Germany","","","",""
"113","1987","inadequately","West Germany","","","",""
"113","1987","inadequately","East Germany","","","",""
"113","1987","general elemantary","West Germany","","","",""
"113","1987","general elemantary","East Germany","","","",""
"113","1987","middle vocational","West Germany","","","",""
"113","1987","middle vocational","East Germany","","","",""
"113","1987","vocational + Abi","West Germany","","","",""
"113","1987","vocational + Abi","East Germany","","","",""
"113","1987","higher vocational","West Germany","","","",""
"113","1987","higher vocational","East Germany","","","",""
"113","1987","higher education","West Germany","","","",""
"113","1987","higher education","East Germany","","","",""
"116","1987","in school","West Germany","","","",""
"116","1987","in school","East Germany","","","",""
"116","1987","inadequately","West Germany","","","",""
"116","1987","inadequately","East Germany","","","",""
"116","1987","general elemantary","West Germany","","","",""
"116","1987","general elemantary","East Germany","","","",""
"116","1987","middle vocational","West Germany","","","",""
"116","1987","middle vocational","East Germany","","","",""
"116","1987","vocational + Abi","West Germany","","","",""
"116","1987","vocational + Abi","East Germany","","","",""
"116","1987","higher vocational","West Germany","","","",""
"116","1987","higher vocational","East Germany","","","",""
"116","1987","higher education","West Germany","","","",""
"116","1987","higher education","East Germany","","","",""
"117","1987","in school","West Germany","","","",""
"117","1987","in school","East Germany","","","",""
"117","1987","inadequately","West Germany","","","",""
"117","1987","inadequately","East Germany","","","",""
"117","1987","general elemantary","West Germany","","","",""
"117","1987","general elemantary","East Germany","","","",""
"117","1987","middle vocational","West Germany","","","",""
"117","1987","middle vocational","East Germany","","","",""
"117","1987","vocational + Abi","West Germany","","","",""
"117","1987","vocational + Abi","East Germany","","","",""
"117","1987","higher vocational","West Germany","","","",""
"117","1987","higher vocational","East Germany","","","",""
"117","1987","higher education","West Germany","","","",""
"117","1987","higher education","East Germany","","","",""
"118","1987","in school","West Germany","","","",""
"118","1987","in school","East Germany","","","",""
"118","1987","inadequately","West Germany","","","",""
"118","1987","inadequately","East Germany","","","",""
"118","1987","general elemantary","West Germany","","","",""
"118","1987","general elemantary","East Germany","","","",""
"118","1987","middle vocational","West Germany","","","",""
"118","1987","middle vocational","East Germany","","","",""
"118","1987","vocational + Abi","West Germany","","","",""
"118","1987","vocational + Abi","East Germany","","","",""
"118","1987","higher vocational","West Germany","","","",""
"118","1987","higher vocational","East Germany","","","",""
"118","1987","higher education","West Germany","","","",""
"118","1987","higher education","East Germany","","","",""
"119","1987","in school","West Germany","","","",""
"119","1987","in school","East Germany","","","",""
"119","1987","inadequately","West Germany","","","",""
"119","1987","inadequately","East Germany","","","",""
"119","1987","general elemantary","West Germany","","","",""
"119","1987","general elemantary","East Germany","","","",""
"119","1987","middle vocational","West Germany","","","",""
"119","1987","middle vocational","East Germany","","","",""
"119","1987","vocational + Abi","West Germany","","","",""
"119","1987","vocational + Abi","East Germany","","","",""
