"pgnation","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"108","1993","Employed","indirect migration background","","","",""
"110","1993","Not Employed","no migration background","","","",""
"110","1993","Not Employed","direct migration background","","","",""
"110","1993","Not Employed","indirect migration background","","","",""
"110","1993","Employed","no migration background","","","",""
"110","1993","Employed","direct migration background","","","",""
"110","1993","Employed","indirect migration background","","","",""
"111","1993","Not Employed","no migration background","","","",""
"111","1993","Not Employed","direct migration background","","","",""
"111","1993","Not Employed","indirect migration background","","","",""
"111","1993","Employed","no migration background","","","",""
"111","1993","Employed","direct migration background","","","",""
"111","1993","Employed","indirect migration background","","","",""
"113","1993","Not Employed","no migration background","","","",""
"113","1993","Not Employed","direct migration background","","","",""
"113","1993","Not Employed","indirect migration background","","","",""
"113","1993","Employed","no migration background","","","",""
"113","1993","Employed","direct migration background","","","",""
"113","1993","Employed","indirect migration background","","","",""
"116","1993","Not Employed","no migration background","","","",""
"116","1993","Not Employed","direct migration background","","","",""
"116","1993","Not Employed","indirect migration background","","","",""
"116","1993","Employed","no migration background","","","",""
"116","1993","Employed","direct migration background","","","",""
"116","1993","Employed","indirect migration background","","","",""
"117","1993","Not Employed","no migration background","","","",""
"117","1993","Not Employed","direct migration background","","","",""
"117","1993","Not Employed","indirect migration background","","","",""
"117","1993","Employed","no migration background","","","",""
"117","1993","Employed","direct migration background","","","",""
"117","1993","Employed","indirect migration background","","","",""
"118","1993","Not Employed","no migration background","","","",""
"118","1993","Not Employed","direct migration background","","","",""
"118","1993","Not Employed","indirect migration background","","","",""
"118","1993","Employed","no migration background","","","",""
"118","1993","Employed","direct migration background","","","",""
"118","1993","Employed","indirect migration background","","","",""
"119","1993","Not Employed","no migration background","","","",""
"119","1993","Not Employed","direct migration background","","","",""
"119","1993","Not Employed","indirect migration background","","","",""
"119","1993","Employed","no migration background","","","",""
"119","1993","Employed","direct migration background","","","",""
"119","1993","Employed","indirect migration background","","","",""
"120","1993","Not Employed","no migration background","","","",""
"120","1993","Not Employed","direct migration background","","","",""
"120","1993","Not Employed","indirect migration background","","","",""
"120","1993","Employed","no migration background","","","",""
"120","1993","Employed","direct migration background","","","",""
"120","1993","Employed","indirect migration background","","","",""
"121","1993","Not Employed","no migration background","","","",""
"121","1993","Not Employed","direct migration background","","","",""
"121","1993","Not Employed","indirect migration background","","","",""
"121","1993","Employed","no migration background","","","",""
"121","1993","Employed","direct migration background","","","",""
"121","1993","Employed","indirect migration background","","","",""
"122","1993","Not Employed","no migration background","","","",""
"122","1993","Not Employed","direct migration background","","","",""
"122","1993","Not Employed","indirect migration background","","","",""
"122","1993","Employed","no migration background","","","",""
"122","1993","Employed","direct migration background","","","",""
"122","1993","Employed","indirect migration background","","","",""
"123","1993","Not Employed","no migration background","","","",""
"123","1993","Not Employed","direct migration background","","","",""
"123","1993","Not Employed","indirect migration background","","","",""
"123","1993","Employed","no migration background","","","",""
"123","1993","Employed","direct migration background","","","",""
"123","1993","Employed","indirect migration background","","","",""
"124","1993","Not Employed","no migration background","","","",""
"124","1993","Not Employed","direct migration background","","","",""
"124","1993","Not Employed","indirect migration background","","","",""
"124","1993","Employed","no migration background","","","",""
"124","1993","Employed","direct migration background","","","",""
"124","1993","Employed","indirect migration background","","","",""
"125","1993","Not Employed","no migration background","","","",""
"125","1993","Not Employed","direct migration background","","","",""
"125","1993","Not Employed","indirect migration background","","","",""
"125","1993","Employed","no migration background","","","",""
"125","1993","Employed","direct migration background","","","",""
"125","1993","Employed","indirect migration background","","","",""
"127","1993","Not Employed","no migration background","","","",""
"127","1993","Not Employed","direct migration background","","","",""
"127","1993","Not Employed","indirect migration background","","","",""
"127","1993","Employed","no migration background","","","",""
"127","1993","Employed","direct migration background","","","",""
"127","1993","Employed","indirect migration background","","","",""
"128","1993","Not Employed","no migration background","","","",""
"128","1993","Not Employed","direct migration background","","","",""
"128","1993","Not Employed","indirect migration background","","","",""
"128","1993","Employed","no migration background","","","",""
"128","1993","Employed","direct migration background","","","",""
"128","1993","Employed","indirect migration background","","","",""
"129","1993","Not Employed","no migration background","","","",""
"129","1993","Not Employed","direct migration background","","","",""
"129","1993","Not Employed","indirect migration background","","","",""
"129","1993","Employed","no migration background","","","",""
"129","1993","Employed","direct migration background","","","",""
"129","1993","Employed","indirect migration background","","","",""
"130","1993","Not Employed","no migration background","","","",""
"130","1993","Not Employed","direct migration background","","","",""
"130","1993","Not Employed","indirect migration background","","","",""
"130","1993","Employed","no migration background","","","",""
"130","1993","Employed","direct migration background","","","",""
"130","1993","Employed","indirect migration background","","","",""
"131","1993","Not Employed","no migration background","","","",""
"131","1993","Not Employed","direct migration background","","","",""
"131","1993","Not Employed","indirect migration background","","","",""
"131","1993","Employed","no migration background","","","",""
"131","1993","Employed","direct migration background","","","",""
"131","1993","Employed","indirect migration background","","","",""
"132","1993","Not Employed","no migration background","","","",""
"132","1993","Not Employed","direct migration background","","","",""
"132","1993","Not Employed","indirect migration background","","","",""
"132","1993","Employed","no migration background","","","",""
"132","1993","Employed","direct migration background","","","",""
"132","1993","Employed","indirect migration background","","","",""
"133","1993","Not Employed","no migration background","","","",""
"133","1993","Not Employed","direct migration background","","","",""
"133","1993","Not Employed","indirect migration background","","","",""
"133","1993","Employed","no migration background","","","",""
"133","1993","Employed","direct migration background","","","",""
"133","1993","Employed","indirect migration background","","","",""
"135","1993","Not Employed","no migration background","","","",""
"135","1993","Not Employed","direct migration background","","","",""
"135","1993","Not Employed","indirect migration background","","","",""
"135","1993","Employed","no migration background","","","",""
"135","1993","Employed","direct migration background","","","",""
"135","1993","Employed","indirect migration background","","","",""
"138","1993","Not Employed","no migration background","","","",""
"138","1993","Not Employed","direct migration background","","","",""
"138","1993","Not Employed","indirect migration background","","","",""
"138","1993","Employed","no migration background","","","",""
"138","1993","Employed","direct migration background","","","",""
"138","1993","Employed","indirect migration background","","","",""
"139","1993","Not Employed","no migration background","","","",""
"139","1993","Not Employed","direct migration background","","","",""
"139","1993","Not Employed","indirect migration background","","","",""
"139","1993","Employed","no migration background","","","",""
"139","1993","Employed","direct migration background","","","",""
"139","1993","Employed","indirect migration background","","","",""
"140","1993","Not Employed","no migration background","","","",""
"140","1993","Not Employed","direct migration background","","","",""
"140","1993","Not Employed","indirect migration background","","","",""
"140","1993","Employed","no migration background","","","",""
"140","1993","Employed","direct migration background","","","",""
"140","1993","Employed","indirect migration background","","","",""
"141","1993","Not Employed","no migration background","","","",""
"141","1993","Not Employed","direct migration background","","","",""
"141","1993","Not Employed","indirect migration background","","","",""
"141","1993","Employed","no migration background","","","",""
"141","1993","Employed","direct migration background","","","",""
"141","1993","Employed","indirect migration background","","","",""
"142","1993","Not Employed","no migration background","","","",""
"142","1993","Not Employed","direct migration background","","","",""
"142","1993","Not Employed","indirect migration background","","","",""
"142","1993","Employed","no migration background","","","",""
"142","1993","Employed","direct migration background","","","",""
"142","1993","Employed","indirect migration background","","","",""
"143","1993","Not Employed","no migration background","","","",""
"143","1993","Not Employed","direct migration background","","","",""
"143","1993","Not Employed","indirect migration background","","","",""
"143","1993","Employed","no migration background","","","",""
"143","1993","Employed","direct migration background","","","",""
"143","1993","Employed","indirect migration background","","","",""
"144","1993","Not Employed","no migration background","","","",""
"144","1993","Not Employed","direct migration background","","","",""
"144","1993","Not Employed","indirect migration background","","","",""
"144","1993","Employed","no migration background","","","",""
"144","1993","Employed","direct migration background","","","",""
"144","1993","Employed","indirect migration background","","","",""
"145","1993","Not Employed","no migration background","","","",""
"145","1993","Not Employed","direct migration background","","","",""
"145","1993","Not Employed","indirect migration background","","","",""
"145","1993","Employed","no migration background","","","",""
"145","1993","Employed","direct migration background","","","",""
"145","1993","Employed","indirect migration background","","","",""
"146","1993","Not Employed","no migration background","","","",""
"146","1993","Not Employed","direct migration background","","","",""
"146","1993","Not Employed","indirect migration background","","","",""
"146","1993","Employed","no migration background","","","",""
"146","1993","Employed","direct migration background","","","",""
"146","1993","Employed","indirect migration background","","","",""
"147","1993","Not Employed","no migration background","","","",""
"147","1993","Not Employed","direct migration background","","","",""
"147","1993","Not Employed","indirect migration background","","","",""
"147","1993","Employed","no migration background","","","",""
"147","1993","Employed","direct migration background","","","",""
"147","1993","Employed","indirect migration background","","","",""
"148","1993","Not Employed","no migration background","","","",""
"148","1993","Not Employed","direct migration background","","","",""
"148","1993","Not Employed","indirect migration background","","","",""
"148","1993","Employed","no migration background","","","",""
"148","1993","Employed","direct migration background","","","",""
"148","1993","Employed","indirect migration background","","","",""
"149","1993","Not Employed","no migration background","","","",""
"149","1993","Not Employed","direct migration background","","","",""
"149","1993","Not Employed","indirect migration background","","","",""
"149","1993","Employed","no migration background","","","",""
"149","1993","Employed","direct migration background","","","",""
"149","1993","Employed","indirect migration background","","","",""
"151","1993","Not Employed","no migration background","","","",""
"151","1993","Not Employed","direct migration background","","","",""
"151","1993","Not Employed","indirect migration background","","","",""
"151","1993","Employed","no migration background","","","",""
"151","1993","Employed","direct migration background","","","",""
"151","1993","Employed","indirect migration background","","","",""
"152","1993","Not Employed","no migration background","","","",""
"152","1993","Not Employed","direct migration background","","","",""
"152","1993","Not Employed","indirect migration background","","","",""
"152","1993","Employed","no migration background","","","",""
"152","1993","Employed","direct migration background","","","",""
"152","1993","Employed","indirect migration background","","","",""
"154","1993","Not Employed","no migration background","","","",""
"154","1993","Not Employed","direct migration background","","","",""
"154","1993","Not Employed","indirect migration background","","","",""
"154","1993","Employed","no migration background","","","",""
"154","1993","Employed","direct migration background","","","",""
"154","1993","Employed","indirect migration background","","","",""
"155","1993","Not Employed","no migration background","","","",""
"155","1993","Not Employed","direct migration background","","","",""
"155","1993","Not Employed","indirect migration background","","","",""
"155","1993","Employed","no migration background","","","",""
"155","1993","Employed","direct migration background","","","",""
"155","1993","Employed","indirect migration background","","","",""
"156","1993","Not Employed","no migration background","","","",""
"156","1993","Not Employed","direct migration background","","","",""
"156","1993","Not Employed","indirect migration background","","","",""
"156","1993","Employed","no migration background","","","",""
"156","1993","Employed","direct migration background","","","",""
"156","1993","Employed","indirect migration background","","","",""
"158","1993","Not Employed","no migration background","","","",""
"158","1993","Not Employed","direct migration background","","","",""
"158","1993","Not Employed","indirect migration background","","","",""
"158","1993","Employed","no migration background","","","",""
"158","1993","Employed","direct migration background","","","",""
"158","1993","Employed","indirect migration background","","","",""
"162","1993","Not Employed","no migration background","","","",""
"162","1993","Not Employed","direct migration background","","","",""
"162","1993","Not Employed","indirect migration background","","","",""
"162","1993","Employed","no migration background","","","",""
"162","1993","Employed","direct migration background","","","",""
"162","1993","Employed","indirect migration background","","","",""
"164","1993","Not Employed","no migration background","","","",""
"164","1993","Not Employed","direct migration background","","","",""
"164","1993","Not Employed","indirect migration background","","","",""
"164","1993","Employed","no migration background","","","",""
"164","1993","Employed","direct migration background","","","",""
"164","1993","Employed","indirect migration background","","","",""
"165","1993","Not Employed","no migration background","","","",""
"165","1993","Not Employed","direct migration background","","","",""
"165","1993","Not Employed","indirect migration background","","","",""
"165","1993","Employed","no migration background","","","",""
"165","1993","Employed","direct migration background","","","",""
"165","1993","Employed","indirect migration background","","","",""
"166","1993","Not Employed","no migration background","","","",""
"166","1993","Not Employed","direct migration background","","","",""
"166","1993","Not Employed","indirect migration background","","","",""
"166","1993","Employed","no migration background","","","",""
"166","1993","Employed","direct migration background","","","",""
"166","1993","Employed","indirect migration background","","","",""
"167","1993","Not Employed","no migration background","","","",""
"167","1993","Not Employed","direct migration background","","","",""
"167","1993","Not Employed","indirect migration background","","","",""
"167","1993","Employed","no migration background","","","",""
"167","1993","Employed","direct migration background","","","",""
"167","1993","Employed","indirect migration background","","","",""
"168","1993","Not Employed","no migration background","","","",""
"168","1993","Not Employed","direct migration background","","","",""
"168","1993","Not Employed","indirect migration background","","","",""
"168","1993","Employed","no migration background","","","",""
"168","1993","Employed","direct migration background","","","",""
"168","1993","Employed","indirect migration background","","","",""
"169","1993","Not Employed","no migration background","","","",""
"169","1993","Not Employed","direct migration background","","","",""
"169","1993","Not Employed","indirect migration background","","","",""
"169","1993","Employed","no migration background","","","",""
"169","1993","Employed","direct migration background","","","",""
"169","1993","Employed","indirect migration background","","","",""
"172","1993","Not Employed","no migration background","","","",""
"172","1993","Not Employed","direct migration background","","","",""
"172","1993","Not Employed","indirect migration background","","","",""
"172","1993","Employed","no migration background","","","",""
"172","1993","Employed","direct migration background","","","",""
"172","1993","Employed","indirect migration background","","","",""
"173","1993","Not Employed","no migration background","","","",""
"173","1993","Not Employed","direct migration background","","","",""
"173","1993","Not Employed","indirect migration background","","","",""
"173","1993","Employed","no migration background","","","",""
"173","1993","Employed","direct migration background","","","",""
"173","1993","Employed","indirect migration background","","","",""
"178","1993","Not Employed","no migration background","","","",""
"178","1993","Not Employed","direct migration background","","","",""
"178","1993","Not Employed","indirect migration background","","","",""
"178","1993","Employed","no migration background","","","",""
"178","1993","Employed","direct migration background","","","",""
"178","1993","Employed","indirect migration background","","","",""
"181","1993","Not Employed","no migration background","","","",""
"181","1993","Not Employed","direct migration background","","","",""
"181","1993","Not Employed","indirect migration background","","","",""
"181","1993","Employed","no migration background","","","",""
"181","1993","Employed","direct migration background","","","",""
"181","1993","Employed","indirect migration background","","","",""
"183","1993","Not Employed","no migration background","","","",""
"183","1993","Not Employed","direct migration background","","","",""
"183","1993","Not Employed","indirect migration background","","","",""
"183","1993","Employed","no migration background","","","",""
"183","1993","Employed","direct migration background","","","",""
"183","1993","Employed","indirect migration background","","","",""
"188","1993","Not Employed","no migration background","","","",""
"188","1993","Not Employed","direct migration background","","","",""
"188","1993","Not Employed","indirect migration background","","","",""
"188","1993","Employed","no migration background","","","",""
"188","1993","Employed","direct migration background","","","",""
"188","1993","Employed","indirect migration background","","","",""
"195","1993","Not Employed","no migration background","","","",""
"195","1993","Not Employed","direct migration background","","","",""
"195","1993","Not Employed","indirect migration background","","","",""
"195","1993","Employed","no migration background","","","",""
"195","1993","Employed","direct migration background","","","",""
"195","1993","Employed","indirect migration background","","","",""
"196","1993","Not Employed","no migration background","","","",""
"196","1993","Not Employed","direct migration background","","","",""
"196","1993","Not Employed","indirect migration background","","","",""
"196","1993","Employed","no migration background","","","",""
"196","1993","Employed","direct migration background","","","",""
"196","1993","Employed","indirect migration background","","","",""
"999","1993","Not Employed","no migration background","","","",""
"999","1993","Not Employed","direct migration background","","","",""
"999","1993","Not Employed","indirect migration background","","","",""
"999","1993","Employed","no migration background","","","",""
"999","1993","Employed","direct migration background","","","",""
"999","1993","Employed","indirect migration background","","","",""
"1","1994","Not Employed","no migration background","3571","0.999105880114585","0.998125996599799","1.00008576362937"
"1","1994","Not Employed","direct migration background","249","0.535379810989096","0.501631880633025","0.569127741345168"
"1","1994","Not Employed","indirect migration background","41","0.435318364752528","0.361437772904576","0.50919895660048"
"1","1994","Employed","no migration background","6494","0.999535827014729","0.999011988258518","1.00005966577094"
"1","1994","Employed","direct migration background","273","0.355153674942963","0.331166416223207","0.379140933662718"
"1","1994","Employed","indirect migration background","72","0.329365005894498","0.278031374447357","0.380698637341639"
"2","1994","Not Employed","no migration background","2","","",""
"2","1994","Not Employed","direct migration background","288","0.216719838177876","0.188840978360742","0.24459869799501"
"2","1994","Not Employed","indirect migration background","50","0.250121272675918","0.18558618993851","0.314656355413327"
"2","1994","Employed","no migration background","","","",""
"2","1994","Employed","direct migration background","425","0.218271555606951","0.197566763342363","0.23897634787154"
"2","1994","Employed","indirect migration background","74","0.247546984889261","0.200407083569009","0.294686886209513"
"3","1994","Not Employed","no migration background","","","",""
"3","1994","Not Employed","direct migration background","88","0.0861883351178518","0.0671985650957073","0.105178105139996"
"3","1994","Not Employed","indirect migration background","21","","",""
"3","1994","Employed","no migration background","","","",""
"3","1994","Employed","direct migration background","297","0.155832895918138","0.137653136519928","0.174012655316349"
"3","1994","Employed","indirect migration background","55","0.146605123630765","0.107971117447594","0.185239129813936"
"4","1994","Not Employed","no migration background","","","",""
"4","1994","Not Employed","direct migration background","67","0.0241242607764086","0.013742013257742","0.0345065082950752"
"4","1994","Not Employed","indirect migration background","27","","",""
"4","1994","Employed","no migration background","","","",""
"4","1994","Employed","direct migration background","165","0.0538550225098079","0.0425404982399901","0.0651695467796256"
"4","1994","Employed","indirect migration background","42","0.0605525356035758","0.0345016452298702","0.0866034259772814"
"5","1994","Not Employed","no migration background","","","",""
"5","1994","Not Employed","direct migration background","101","0.0670236576317897","0.0501030292036215","0.083944286059958"
"5","1994","Not Employed","indirect migration background","18","","",""
"5","1994","Employed","no migration background","","","",""
"5","1994","Employed","direct migration background","230","0.0919111577931963","0.0774303550879951","0.106391960498397"
"5","1994","Employed","indirect migration background","54","0.118059421714681","0.0828150199330594","0.153303823496302"
"6","1994","Not Employed","no migration background","","","",""
"6","1994","Not Employed","direct migration background","27","","",""
"6","1994","Not Employed","indirect migration background","13","","",""
"6","1994","Employed","no migration background","","","",""
"6","1994","Employed","direct migration background","92","0.0223461516971284","0.0149375153716235","0.0297547880226332"
"6","1994","Employed","indirect migration background","21","","",""
"10","1994","Not Employed","no migration background","1","","",""
"10","1994","Not Employed","direct migration background","4","","",""
"10","1994","Not Employed","indirect migration background","1","","",""
"10","1994","Employed","no migration background","1","","",""
"10","1994","Employed","direct migration background","12","","",""
"10","1994","Employed","indirect migration background","2","","",""
"11","1994","Not Employed","no migration background","","","",""
"11","1994","Not Employed","direct migration background","2","","",""
"11","1994","Not Employed","indirect migration background","","","",""
"11","1994","Employed","no migration background","","","",""
"11","1994","Employed","direct migration background","7","","",""
"11","1994","Employed","indirect migration background","","","",""
"12","1994","Not Employed","no migration background","","","",""
"12","1994","Not Employed","direct migration background","1","","",""
"12","1994","Not Employed","indirect migration background","2","","",""
"12","1994","Employed","no migration background","","","",""
"12","1994","Employed","direct migration background","3","","",""
"12","1994","Employed","indirect migration background","","","",""
"13","1994","Not Employed","no migration background","","","",""
"13","1994","Not Employed","direct migration background","","","",""
"13","1994","Not Employed","indirect migration background","","","",""
"13","1994","Employed","no migration background","","","",""
"13","1994","Employed","direct migration background","","","",""
"13","1994","Employed","indirect migration background","","","",""
"14","1994","Not Employed","no migration background","","","",""
"14","1994","Not Employed","direct migration background","","","",""
"14","1994","Not Employed","indirect migration background","","","",""
"14","1994","Employed","no migration background","","","",""
"14","1994","Employed","direct migration background","6","","",""
"14","1994","Employed","indirect migration background","","","",""
"15","1994","Not Employed","no migration background","","","",""
"15","1994","Not Employed","direct migration background","","","",""
"15","1994","Not Employed","indirect migration background","","","",""
"15","1994","Employed","no migration background","","","",""
"15","1994","Employed","direct migration background","","","",""
"15","1994","Employed","indirect migration background","","","",""
"16","1994","Not Employed","no migration background","","","",""
"16","1994","Not Employed","direct migration background","","","",""
"16","1994","Not Employed","indirect migration background","","","",""
"16","1994","Employed","no migration background","","","",""
"16","1994","Employed","direct migration background","","","",""
"16","1994","Employed","indirect migration background","","","",""
"17","1994","Not Employed","no migration background","","","",""
"17","1994","Not Employed","direct migration background","","","",""
"17","1994","Not Employed","indirect migration background","","","",""
"17","1994","Employed","no migration background","","","",""
"17","1994","Employed","direct migration background","","","",""
"17","1994","Employed","indirect migration background","","","",""
"18","1994","Not Employed","no migration background","","","",""
"18","1994","Not Employed","direct migration background","","","",""
"18","1994","Not Employed","indirect migration background","","","",""
"18","1994","Employed","no migration background","","","",""
"18","1994","Employed","direct migration background","2","","",""
"18","1994","Employed","indirect migration background","1","","",""
"19","1994","Not Employed","no migration background","","","",""
"19","1994","Not Employed","direct migration background","1","","",""
"19","1994","Not Employed","indirect migration background","","","",""
"19","1994","Employed","no migration background","","","",""
"19","1994","Employed","direct migration background","2","","",""
"19","1994","Employed","indirect migration background","","","",""
"20","1994","Not Employed","no migration background","","","",""
"20","1994","Not Employed","direct migration background","","","",""
"20","1994","Not Employed","indirect migration background","","","",""
"20","1994","Employed","no migration background","","","",""
"20","1994","Employed","direct migration background","1","","",""
"20","1994","Employed","indirect migration background","","","",""
"21","1994","Not Employed","no migration background","","","",""
"21","1994","Not Employed","direct migration background","1","","",""
"21","1994","Not Employed","indirect migration background","","","",""
"21","1994","Employed","no migration background","","","",""
"21","1994","Employed","direct migration background","","","",""
"21","1994","Employed","indirect migration background","","","",""
"22","1994","Not Employed","no migration background","","","",""
"22","1994","Not Employed","direct migration background","3","","",""
"22","1994","Not Employed","indirect migration background","","","",""
"22","1994","Employed","no migration background","","","",""
"22","1994","Employed","direct migration background","1","","",""
"22","1994","Employed","indirect migration background","","","",""
"23","1994","Not Employed","no migration background","","","",""
"23","1994","Not Employed","direct migration background","","","",""
"23","1994","Not Employed","indirect migration background","","","",""
"23","1994","Employed","no migration background","","","",""
"23","1994","Employed","direct migration background","","","",""
"23","1994","Employed","indirect migration background","","","",""
"24","1994","Not Employed","no migration background","","","",""
"24","1994","Not Employed","direct migration background","1","","",""
"24","1994","Not Employed","indirect migration background","","","",""
"24","1994","Employed","no migration background","","","",""
"24","1994","Employed","direct migration background","1","","",""
"24","1994","Employed","indirect migration background","","","",""
"25","1994","Not Employed","no migration background","","","",""
"25","1994","Not Employed","direct migration background","","","",""
"25","1994","Not Employed","indirect migration background","","","",""
"25","1994","Employed","no migration background","","","",""
"25","1994","Employed","direct migration background","","","",""
"25","1994","Employed","indirect migration background","","","",""
"26","1994","Not Employed","no migration background","","","",""
"26","1994","Not Employed","direct migration background","1","","",""
"26","1994","Not Employed","indirect migration background","","","",""
"26","1994","Employed","no migration background","","","",""
"26","1994","Employed","direct migration background","4","","",""
"26","1994","Employed","indirect migration background","","","",""
"27","1994","Not Employed","no migration background","","","",""
"27","1994","Not Employed","direct migration background","","","",""
"27","1994","Not Employed","indirect migration background","","","",""
"27","1994","Employed","no migration background","","","",""
"27","1994","Employed","direct migration background","","","",""
"27","1994","Employed","indirect migration background","","","",""
"28","1994","Not Employed","no migration background","","","",""
"28","1994","Not Employed","direct migration background","","","",""
"28","1994","Not Employed","indirect migration background","","","",""
"28","1994","Employed","no migration background","","","",""
"28","1994","Employed","direct migration background","","","",""
"28","1994","Employed","indirect migration background","","","",""
"29","1994","Not Employed","no migration background","","","",""
"29","1994","Not Employed","direct migration background","","","",""
"29","1994","Not Employed","indirect migration background","","","",""
"29","1994","Employed","no migration background","","","",""
"29","1994","Employed","direct migration background","2","","",""
"29","1994","Employed","indirect migration background","","","",""
"30","1994","Not Employed","no migration background","","","",""
"30","1994","Not Employed","direct migration background","","","",""
"30","1994","Not Employed","indirect migration background","","","",""
"30","1994","Employed","no migration background","","","",""
"30","1994","Employed","direct migration background","","","",""
"30","1994","Employed","indirect migration background","","","",""
"31","1994","Not Employed","no migration background","","","",""
"31","1994","Not Employed","direct migration background","","","",""
"31","1994","Not Employed","indirect migration background","","","",""
"31","1994","Employed","no migration background","","","",""
"31","1994","Employed","direct migration background","2","","",""
"31","1994","Employed","indirect migration background","","","",""
"32","1994","Not Employed","no migration background","","","",""
"32","1994","Not Employed","direct migration background","","","",""
"32","1994","Not Employed","indirect migration background","","","",""
"32","1994","Employed","no migration background","","","",""
"32","1994","Employed","direct migration background","2","","",""
"32","1994","Employed","indirect migration background","","","",""
"34","1994","Not Employed","no migration background","","","",""
"34","1994","Not Employed","direct migration background","","","",""
"34","1994","Not Employed","indirect migration background","","","",""
"34","1994","Employed","no migration background","","","",""
"34","1994","Employed","direct migration background","","","",""
"34","1994","Employed","indirect migration background","","","",""
"35","1994","Not Employed","no migration background","","","",""
"35","1994","Not Employed","direct migration background","","","",""
"35","1994","Not Employed","indirect migration background","","","",""
"35","1994","Employed","no migration background","","","",""
"35","1994","Employed","direct migration background","","","",""
"35","1994","Employed","indirect migration background","","","",""
"36","1994","Not Employed","no migration background","","","",""
"36","1994","Not Employed","direct migration background","","","",""
"36","1994","Not Employed","indirect migration background","","","",""
"36","1994","Employed","no migration background","","","",""
"36","1994","Employed","direct migration background","","","",""
"36","1994","Employed","indirect migration background","","","",""
"37","1994","Not Employed","no migration background","","","",""
"37","1994","Not Employed","direct migration background","","","",""
"37","1994","Not Employed","indirect migration background","","","",""
"37","1994","Employed","no migration background","","","",""
"37","1994","Employed","direct migration background","","","",""
"37","1994","Employed","indirect migration background","","","",""
"38","1994","Not Employed","no migration background","","","",""
"38","1994","Not Employed","direct migration background","1","","",""
"38","1994","Not Employed","indirect migration background","","","",""
"38","1994","Employed","no migration background","","","",""
"38","1994","Employed","direct migration background","","","",""
"38","1994","Employed","indirect migration background","","","",""
"39","1994","Not Employed","no migration background","","","",""
"39","1994","Not Employed","direct migration background","","","",""
"39","1994","Not Employed","indirect migration background","","","",""
"39","1994","Employed","no migration background","","","",""
"39","1994","Employed","direct migration background","","","",""
"39","1994","Employed","indirect migration background","","","",""
"40","1994","Not Employed","no migration background","","","",""
"40","1994","Not Employed","direct migration background","","","",""
"40","1994","Not Employed","indirect migration background","","","",""
"40","1994","Employed","no migration background","","","",""
"40","1994","Employed","direct migration background","","","",""
"40","1994","Employed","indirect migration background","","","",""
"41","1994","Not Employed","no migration background","","","",""
"41","1994","Not Employed","direct migration background","1","","",""
"41","1994","Not Employed","indirect migration background","","","",""
"41","1994","Employed","no migration background","","","",""
"41","1994","Employed","direct migration background","","","",""
"41","1994","Employed","indirect migration background","","","",""
"42","1994","Not Employed","no migration background","","","",""
"42","1994","Not Employed","direct migration background","","","",""
"42","1994","Not Employed","indirect migration background","","","",""
"42","1994","Employed","no migration background","","","",""
"42","1994","Employed","direct migration background","","","",""
"42","1994","Employed","indirect migration background","","","",""
"43","1994","Not Employed","no migration background","","","",""
"43","1994","Not Employed","direct migration background","","","",""
"43","1994","Not Employed","indirect migration background","","","",""
"43","1994","Employed","no migration background","","","",""
"43","1994","Employed","direct migration background","","","",""
"43","1994","Employed","indirect migration background","","","",""
"44","1994","Not Employed","no migration background","","","",""
"44","1994","Not Employed","direct migration background","","","",""
"44","1994","Not Employed","indirect migration background","","","",""
"44","1994","Employed","no migration background","","","",""
"44","1994","Employed","direct migration background","","","",""
"44","1994","Employed","indirect migration background","","","",""
"45","1994","Not Employed","no migration background","","","",""
"45","1994","Not Employed","direct migration background","","","",""
"45","1994","Not Employed","indirect migration background","","","",""
"45","1994","Employed","no migration background","","","",""
"45","1994","Employed","direct migration background","","","",""
"45","1994","Employed","indirect migration background","","","",""
"46","1994","Not Employed","no migration background","","","",""
"46","1994","Not Employed","direct migration background","","","",""
"46","1994","Not Employed","indirect migration background","","","",""
"46","1994","Employed","no migration background","","","",""
"46","1994","Employed","direct migration background","","","",""
"46","1994","Employed","indirect migration background","","","",""
"47","1994","Not Employed","no migration background","","","",""
"47","1994","Not Employed","direct migration background","","","",""
"47","1994","Not Employed","indirect migration background","","","",""
"47","1994","Employed","no migration background","","","",""
"47","1994","Employed","direct migration background","","","",""
"47","1994","Employed","indirect migration background","","","",""
"48","1994","Not Employed","no migration background","","","",""
"48","1994","Not Employed","direct migration background","","","",""
"48","1994","Not Employed","indirect migration background","","","",""
"48","1994","Employed","no migration background","","","",""
"48","1994","Employed","direct migration background","","","",""
"48","1994","Employed","indirect migration background","","","",""
"49","1994","Not Employed","no migration background","","","",""
"49","1994","Not Employed","direct migration background","","","",""
"49","1994","Not Employed","indirect migration background","","","",""
"49","1994","Employed","no migration background","","","",""
"49","1994","Employed","direct migration background","","","",""
"49","1994","Employed","indirect migration background","","","",""
"50","1994","Not Employed","no migration background","","","",""
"50","1994","Not Employed","direct migration background","","","",""
"50","1994","Not Employed","indirect migration background","","","",""
"50","1994","Employed","no migration background","","","",""
"50","1994","Employed","direct migration background","","","",""
"50","1994","Employed","indirect migration background","","","",""
"51","1994","Not Employed","no migration background","","","",""
"51","1994","Not Employed","direct migration background","1","","",""
"51","1994","Not Employed","indirect migration background","","","",""
"51","1994","Employed","no migration background","","","",""
"51","1994","Employed","direct migration background","","","",""
