"pgnation","year","sex","n","percent","lower_confidence","upper_confidence"
"41","1991","Male","2","","",""
"41","1991","Female","","","",""
"42","1991","Male","","","",""
"42","1991","Female","","","",""
"43","1991","Male","","","",""
"43","1991","Female","","","",""
"44","1991","Male","","","",""
"44","1991","Female","","","",""
"45","1991","Male","","","",""
"45","1991","Female","","","",""
"46","1991","Male","","","",""
"46","1991","Female","","","",""
"47","1991","Male","","","",""
"47","1991","Female","","","",""
"48","1991","Male","","","",""
"48","1991","Female","","","",""
"49","1991","Male","1","","",""
"49","1991","Female","","","",""
"50","1991","Male","1","","",""
"50","1991","Female","","","",""
"51","1991","Male","1","","",""
"51","1991","Female","","","",""
"52","1991","Male","1","","",""
"52","1991","Female","","","",""
"53","1991","Male","","","",""
"53","1991","Female","","","",""
"54","1991","Male","","","",""
"54","1991","Female","","","",""
"55","1991","Male","","","",""
"55","1991","Female","","","",""
"56","1991","Male","","","",""
"56","1991","Female","","","",""
"59","1991","Male","","","",""
"59","1991","Female","","","",""
"60","1991","Male","","","",""
"60","1991","Female","","","",""
"61","1991","Male","","","",""
"61","1991","Female","","","",""
"64","1991","Male","","","",""
"64","1991","Female","","","",""
"65","1991","Male","","","",""
"65","1991","Female","","","",""
"66","1991","Male","","","",""
"66","1991","Female","","","",""
"67","1991","Male","","","",""
"67","1991","Female","","","",""
"68","1991","Male","","","",""
"68","1991","Female","","","",""
"71","1991","Male","","","",""
"71","1991","Female","","","",""
"72","1991","Male","","","",""
"72","1991","Female","","","",""
"73","1991","Male","","","",""
"73","1991","Female","","","",""
"74","1991","Male","","","",""
"74","1991","Female","","","",""
"75","1991","Male","","","",""
"75","1991","Female","","","",""
"76","1991","Male","","","",""
"76","1991","Female","","","",""
"77","1991","Male","","","",""
"77","1991","Female","","","",""
"78","1991","Male","","","",""
"78","1991","Female","","","",""
"79","1991","Male","","","",""
"79","1991","Female","","","",""
"80","1991","Male","","","",""
"80","1991","Female","","","",""
"81","1991","Male","","","",""
"81","1991","Female","","","",""
"82","1991","Male","","","",""
"82","1991","Female","","","",""
"83","1991","Male","","","",""
"83","1991","Female","","","",""
"84","1991","Male","","","",""
"84","1991","Female","","","",""
"85","1991","Male","","","",""
"85","1991","Female","","","",""
"86","1991","Male","","","",""
"86","1991","Female","","","",""
"89","1991","Male","","","",""
"89","1991","Female","","","",""
"90","1991","Male","","","",""
"90","1991","Female","","","",""
"92","1991","Male","","","",""
"92","1991","Female","","","",""
"94","1991","Male","","","",""
"94","1991","Female","","","",""
"95","1991","Male","","","",""
"95","1991","Female","","","",""
"96","1991","Male","","","",""
"96","1991","Female","","","",""
"97","1991","Male","","","",""
"97","1991","Female","","","",""
"98","1991","Male","3","","",""
"98","1991","Female","1","","",""
"101","1991","Male","","","",""
"101","1991","Female","","","",""
"102","1991","Male","","","",""
"102","1991","Female","","","",""
"103","1991","Male","","","",""
"103","1991","Female","","","",""
"105","1991","Male","","","",""
"105","1991","Female","","","",""
"108","1991","Male","","","",""
"108","1991","Female","","","",""
"110","1991","Male","","","",""
"110","1991","Female","","","",""
"111","1991","Male","","","",""
"111","1991","Female","","","",""
"113","1991","Male","","","",""
"113","1991","Female","","","",""
"116","1991","Male","","","",""
"116","1991","Female","","","",""
"117","1991","Male","","","",""
"117","1991","Female","","","",""
"118","1991","Male","","","",""
"118","1991","Female","","","",""
"119","1991","Male","","","",""
"119","1991","Female","","","",""
"120","1991","Male","","","",""
"120","1991","Female","","","",""
"121","1991","Male","","","",""
"121","1991","Female","","","",""
"122","1991","Male","","","",""
"122","1991","Female","","","",""
"123","1991","Male","","","",""
"123","1991","Female","","","",""
"124","1991","Male","","","",""
"124","1991","Female","","","",""
"125","1991","Male","","","",""
"125","1991","Female","","","",""
"127","1991","Male","","","",""
"127","1991","Female","","","",""
"128","1991","Male","","","",""
"128","1991","Female","","","",""
"129","1991","Male","","","",""
"129","1991","Female","","","",""
"130","1991","Male","","","",""
"130","1991","Female","","","",""
"131","1991","Male","","","",""
"131","1991","Female","","","",""
"132","1991","Male","","","",""
"132","1991","Female","","","",""
"133","1991","Male","","","",""
"133","1991","Female","","","",""
"135","1991","Male","","","",""
"135","1991","Female","","","",""
"138","1991","Male","","","",""
"138","1991","Female","","","",""
"139","1991","Male","","","",""
"139","1991","Female","","","",""
"140","1991","Male","","","",""
"140","1991","Female","","","",""
"141","1991","Male","","","",""
"141","1991","Female","","","",""
"142","1991","Male","","","",""
"142","1991","Female","","","",""
"143","1991","Male","","","",""
"143","1991","Female","","","",""
"144","1991","Male","","","",""
"144","1991","Female","","","",""
"145","1991","Male","","","",""
"145","1991","Female","","","",""
"146","1991","Male","","","",""
"146","1991","Female","","","",""
"147","1991","Male","","","",""
"147","1991","Female","","","",""
"148","1991","Male","","","",""
"148","1991","Female","","","",""
"149","1991","Male","","","",""
"149","1991","Female","","","",""
"151","1991","Male","","","",""
"151","1991","Female","","","",""
"152","1991","Male","","","",""
"152","1991","Female","","","",""
"154","1991","Male","","","",""
"154","1991","Female","","","",""
"155","1991","Male","","","",""
"155","1991","Female","","","",""
"156","1991","Male","","","",""
"156","1991","Female","","","",""
"158","1991","Male","","","",""
"158","1991","Female","","","",""
"162","1991","Male","","","",""
"162","1991","Female","","","",""
"164","1991","Male","","","",""
"164","1991","Female","","","",""
"165","1991","Male","","","",""
"165","1991","Female","","","",""
"166","1991","Male","","","",""
"166","1991","Female","","","",""
"167","1991","Male","","","",""
"167","1991","Female","","","",""
"168","1991","Male","","","",""
"168","1991","Female","","","",""
"169","1991","Male","","","",""
"169","1991","Female","","","",""
"172","1991","Male","","","",""
"172","1991","Female","","","",""
"173","1991","Male","","","",""
"173","1991","Female","","","",""
"178","1991","Male","","","",""
"178","1991","Female","","","",""
"181","1991","Male","","","",""
"181","1991","Female","","","",""
"183","1991","Male","","","",""
"183","1991","Female","","","",""
"188","1991","Male","","","",""
"188","1991","Female","","","",""
"195","1991","Male","","","",""
"195","1991","Female","","","",""
"196","1991","Male","","","",""
"196","1991","Female","","","",""
"999","1991","Male","","","",""
"999","1991","Female","","","",""
"1","1992","Male","5215","0.91833504422355","0.911671410539925","0.924998677907174"
"1","1992","Female","5793","0.936900264481026","0.931163275762298","0.942637253199754"
"2","1992","Male","479","0.0303074158354399","0.0261359935070011","0.0344788381638787"
"2","1992","Female","425","0.0241347650614869","0.0205136693279256","0.0277558607950481"
"3","1992","Male","228","0.015922947018571","0.0128770238250586","0.0189688702120834"
"3","1992","Female","217","0.0131051777396544","0.0104218084900894","0.0157885469892193"
"4","1992","Male","170","0.00678724502011006","0.00478940559916511","0.00878508444105501"
"4","1992","Female","158","0.00485345616431066","0.00321364959883012","0.0064932627297912"
"5","1992","Male","248","0.0133958013109246","0.0105984404203813","0.016193162201468"
"5","1992","Female","185","0.00796752324854746","0.00586980014971777","0.0100652463473771"
"6","1992","Male","107","0.00294830975916786","0.00162902646693106","0.00426759305140465"
"6","1992","Female","76","0.00165769177916433","0.000697815685039816","0.00261756787328885"
"10","1992","Male","11","","",""
"10","1992","Female","13","","",""
"11","1992","Male","3","","",""
"11","1992","Female","4","","",""
"12","1992","Male","2","","",""
"12","1992","Female","2","","",""
"13","1992","Male","1","","",""
"13","1992","Female","","","",""
"14","1992","Male","4","","",""
"14","1992","Female","2","","",""
"15","1992","Male","","","",""
"15","1992","Female","","","",""
"16","1992","Male","","","",""
"16","1992","Female","","","",""
"17","1992","Male","","","",""
"17","1992","Female","","","",""
"18","1992","Male","2","","",""
"18","1992","Female","3","","",""
"19","1992","Male","1","","",""
"19","1992","Female","4","","",""
"20","1992","Male","","","",""
"20","1992","Female","1","","",""
"21","1992","Male","","","",""
"21","1992","Female","","","",""
"22","1992","Male","2","","",""
"22","1992","Female","5","","",""
"23","1992","Male","","","",""
"23","1992","Female","","","",""
"24","1992","Male","1","","",""
"24","1992","Female","1","","",""
"25","1992","Male","","","",""
"25","1992","Female","","","",""
"26","1992","Male","2","","",""
"26","1992","Female","2","","",""
"27","1992","Male","","","",""
"27","1992","Female","","","",""
"28","1992","Male","","","",""
"28","1992","Female","","","",""
"29","1992","Male","2","","",""
"29","1992","Female","1","","",""
"30","1992","Male","","","",""
"30","1992","Female","","","",""
"31","1992","Male","1","","",""
"31","1992","Female","2","","",""
"32","1992","Male","1","","",""
"32","1992","Female","3","","",""
"34","1992","Male","","","",""
"34","1992","Female","","","",""
"35","1992","Male","","","",""
"35","1992","Female","","","",""
"36","1992","Male","","","",""
"36","1992","Female","","","",""
"37","1992","Male","","","",""
"37","1992","Female","","","",""
"38","1992","Male","","","",""
"38","1992","Female","1","","",""
"39","1992","Male","","","",""
"39","1992","Female","","","",""
"40","1992","Male","","","",""
"40","1992","Female","","","",""
"41","1992","Male","1","","",""
"41","1992","Female","","","",""
"42","1992","Male","","","",""
"42","1992","Female","","","",""
"43","1992","Male","","","",""
"43","1992","Female","","","",""
"44","1992","Male","","","",""
"44","1992","Female","","","",""
"45","1992","Male","","","",""
"45","1992","Female","","","",""
"46","1992","Male","","","",""
"46","1992","Female","","","",""
"47","1992","Male","","","",""
"47","1992","Female","","","",""
"48","1992","Male","","","",""
"48","1992","Female","","","",""
"49","1992","Male","1","","",""
"49","1992","Female","","","",""
"50","1992","Male","","","",""
"50","1992","Female","","","",""
"51","1992","Male","1","","",""
"51","1992","Female","","","",""
"52","1992","Male","1","","",""
"52","1992","Female","","","",""
"53","1992","Male","","","",""
"53","1992","Female","1","","",""
"54","1992","Male","1","","",""
"54","1992","Female","","","",""
"55","1992","Male","","","",""
"55","1992","Female","","","",""
"56","1992","Male","","","",""
"56","1992","Female","","","",""
"59","1992","Male","","","",""
"59","1992","Female","","","",""
"60","1992","Male","","","",""
"60","1992","Female","","","",""
"61","1992","Male","","","",""
"61","1992","Female","","","",""
"64","1992","Male","","","",""
"64","1992","Female","","","",""
"65","1992","Male","","","",""
"65","1992","Female","","","",""
"66","1992","Male","","","",""
"66","1992","Female","","","",""
"67","1992","Male","","","",""
"67","1992","Female","","","",""
"68","1992","Male","","","",""
"68","1992","Female","","","",""
"71","1992","Male","","","",""
"71","1992","Female","","","",""
"72","1992","Male","","","",""
"72","1992","Female","","","",""
"73","1992","Male","","","",""
"73","1992","Female","","","",""
"74","1992","Male","","","",""
"74","1992","Female","","","",""
"75","1992","Male","","","",""
"75","1992","Female","","","",""
"76","1992","Male","","","",""
"76","1992","Female","","","",""
"77","1992","Male","","","",""
"77","1992","Female","","","",""
"78","1992","Male","","","",""
"78","1992","Female","","","",""
"79","1992","Male","","","",""
"79","1992","Female","","","",""
"80","1992","Male","","","",""
"80","1992","Female","","","",""
"81","1992","Male","","","",""
"81","1992","Female","","","",""
"82","1992","Male","","","",""
"82","1992","Female","","","",""
"83","1992","Male","","","",""
"83","1992","Female","","","",""
"84","1992","Male","","","",""
"84","1992","Female","","","",""
"85","1992","Male","","","",""
"85","1992","Female","","","",""
"86","1992","Male","","","",""
"86","1992","Female","","","",""
"89","1992","Male","","","",""
"89","1992","Female","","","",""
"90","1992","Male","","","",""
"90","1992","Female","","","",""
"92","1992","Male","","","",""
"92","1992","Female","","","",""
"94","1992","Male","","","",""
"94","1992","Female","","","",""
"95","1992","Male","","","",""
"95","1992","Female","","","",""
"96","1992","Male","","","",""
"96","1992","Female","","","",""
"97","1992","Male","","","",""
"97","1992","Female","","","",""
"98","1992","Male","3","","",""
"98","1992","Female","1","","",""
"101","1992","Male","","","",""
"101","1992","Female","","","",""
"102","1992","Male","","","",""
"102","1992","Female","","","",""
"103","1992","Male","","","",""
"103","1992","Female","","","",""
"105","1992","Male","","","",""
"105","1992","Female","","","",""
"108","1992","Male","","","",""
"108","1992","Female","","","",""
"110","1992","Male","","","",""
"110","1992","Female","","","",""
"111","1992","Male","","","",""
"111","1992","Female","","","",""
"113","1992","Male","","","",""
"113","1992","Female","","","",""
"116","1992","Male","","","",""
"116","1992","Female","","","",""
"117","1992","Male","","","",""
"117","1992","Female","","","",""
"118","1992","Male","","","",""
"118","1992","Female","","","",""
"119","1992","Male","","","",""
"119","1992","Female","","","",""
"120","1992","Male","","","",""
"120","1992","Female","","","",""
"121","1992","Male","","","",""
"121","1992","Female","","","",""
"122","1992","Male","","","",""
"122","1992","Female","","","",""
"123","1992","Male","","","",""
"123","1992","Female","","","",""
"124","1992","Male","","","",""
"124","1992","Female","","","",""
"125","1992","Male","","","",""
"125","1992","Female","","","",""
"127","1992","Male","","","",""
"127","1992","Female","","","",""
"128","1992","Male","","","",""
"128","1992","Female","","","",""
"129","1992","Male","","","",""
"129","1992","Female","","","",""
"130","1992","Male","","","",""
"130","1992","Female","","","",""
"131","1992","Male","","","",""
"131","1992","Female","","","",""
"132","1992","Male","","","",""
"132","1992","Female","","","",""
"133","1992","Male","","","",""
"133","1992","Female","","","",""
"135","1992","Male","","","",""
"135","1992","Female","","","",""
"138","1992","Male","","","",""
"138","1992","Female","","","",""
"139","1992","Male","","","",""
"139","1992","Female","","","",""
"140","1992","Male","","","",""
"140","1992","Female","","","",""
"141","1992","Male","","","",""
"141","1992","Female","","","",""
"142","1992","Male","","","",""
"142","1992","Female","","","",""
"143","1992","Male","","","",""
"143","1992","Female","","","",""
"144","1992","Male","","","",""
"144","1992","Female","","","",""
"145","1992","Male","","","",""
"145","1992","Female","","","",""
"146","1992","Male","","","",""
"146","1992","Female","","","",""
"147","1992","Male","","","",""
"147","1992","Female","","","",""
"148","1992","Male","","","",""
"148","1992","Female","","","",""
"149","1992","Male","","","",""
"149","1992","Female","","","",""
"151","1992","Male","","","",""
"151","1992","Female","","","",""
"152","1992","Male","","","",""
"152","1992","Female","","","",""
"154","1992","Male","","","",""
"154","1992","Female","","","",""
"155","1992","Male","","","",""
"155","1992","Female","","","",""
"156","1992","Male","","","",""
"156","1992","Female","","","",""
"158","1992","Male","","","",""
"158","1992","Female","","","",""
"162","1992","Male","","","",""
"162","1992","Female","","","",""
"164","1992","Male","","","",""
"164","1992","Female","","","",""
"165","1992","Male","","","",""
"165","1992","Female","","","",""
"166","1992","Male","","","",""
"166","1992","Female","","","",""
"167","1992","Male","","","",""
"167","1992","Female","","","",""
"168","1992","Male","","","",""
"168","1992","Female","","","",""
"169","1992","Male","","","",""
"169","1992","Female","","","",""
"172","1992","Male","","","",""
"172","1992","Female","","","",""
"173","1992","Male","","","",""
"173","1992","Female","","","",""
"178","1992","Male","","","",""
"178","1992","Female","","","",""
"181","1992","Male","","","",""
"181","1992","Female","","","",""
"183","1992","Male","","","",""
"183","1992","Female","","","",""
"188","1992","Male","","","",""
"188","1992","Female","","","",""
"195","1992","Male","","","",""
"195","1992","Female","","","",""
"196","1992","Male","","","",""
"196","1992","Female","","","",""
"999","1992","Male","","","",""
"999","1992","Female","","","",""
"1","1993","Male","5138","0.911133108610715","0.904157908890752","0.918108308330678"
"1","1993","Female","5693","0.931934110031882","0.925941299703137","0.937926920360627"
"2","1993","Male","478","0.0339163551348721","0.0294791685553908","0.0383535417143534"
"2","1993","Female","412","0.0257674240180743","0.0219974358197074","0.0295374122164413"
"3","1993","Male","234","0.018141795132974","0.0148701947165558","0.0214133955493922"
"3","1993","Female","225","0.0142988452167247","0.0114739894372754","0.017123700996174"
"4","1993","Male","167","0.0073265921625603","0.00523609327244144","0.00941709105267916"
"4","1993","Female","154","0.00499101087216404","0.00331421218562127","0.00666780955870681"
"5","1993","Male","239","0.013670543803438","0.010824119519763","0.0165169680871131"
"5","1993","Female","187","0.00945086547674685","0.00714864470936959","0.0117530862441241"
"6","1993","Male","98","0.00334864639145337","0.00193252000808023","0.00476477277482651"
"6","1993","Female","69","0.00189490602622122","0.000860109077314248","0.00292970297512819"
"10","1993","Male","12","","",""
"10","1993","Female","13","","",""
"11","1993","Male","4","","",""
"11","1993","Female","5","","",""
"12","1993","Male","3","","",""
"12","1993","Female","3","","",""
"13","1993","Male","","","",""
"13","1993","Female","","","",""
"14","1993","Male","5","","",""
"14","1993","Female","1","","",""
"15","1993","Male","","","",""
"15","1993","Female","","","",""
"16","1993","Male","","","",""
"16","1993","Female","","","",""
"17","1993","Male","","","",""
"17","1993","Female","","","",""
"18","1993","Male","1","","",""
"18","1993","Female","3","","",""
"19","1993","Male","1","","",""
"19","1993","Female","2","","",""
"20","1993","Male","","","",""
"20","1993","Female","1","","",""
"21","1993","Male","","","",""
"21","1993","Female","1","","",""
"22","1993","Male","2","","",""
"22","1993","Female","5","","",""
"23","1993","Male","","","",""
"23","1993","Female","","","",""
"24","1993","Male","1","","",""
"24","1993","Female","1","","",""
"25","1993","Male","","","",""
"25","1993","Female","","","",""
"26","1993","Male","2","","",""
"26","1993","Female","3","","",""
"27","1993","Male","","","",""
"27","1993","Female","","","",""
"28","1993","Male","","","",""
"28","1993","Female","","","",""
"29","1993","Male","2","","",""
"29","1993","Female","2","","",""
"30","1993","Male","","","",""
"30","1993","Female","","","",""
"31","1993","Male","1","","",""
"31","1993","Female","1","","",""
"32","1993","Male","","","",""
"32","1993","Female","1","","",""
"34","1993","Male","","","",""
"34","1993","Female","","","",""
"35","1993","Male","","","",""
"35","1993","Female","","","",""
"36","1993","Male","","","",""
"36","1993","Female","","","",""
"37","1993","Male","","","",""
"37","1993","Female","","","",""
"38","1993","Male","","","",""
"38","1993","Female","1","","",""
"39","1993","Male","","","",""
"39","1993","Female","","","",""
"40","1993","Male","","","",""
"40","1993","Female","","","",""
"41","1993","Male","1","","",""
"41","1993","Female","","","",""
"42","1993","Male","","","",""
"42","1993","Female","","","",""
"43","1993","Male","","","",""
"43","1993","Female","","","",""
"44","1993","Male","","","",""
"44","1993","Female","","","",""
"45","1993","Male","","","",""
"45","1993","Female","","","",""
"46","1993","Male","","","",""
"46","1993","Female","","","",""
"47","1993","Male","","","",""
"47","1993","Female","","","",""
"48","1993","Male","","","",""
"48","1993","Female","","","",""
"49","1993","Male","","","",""
"49","1993","Female","","","",""
"50","1993","Male","","","",""
"50","1993","Female","","","",""
"51","1993","Male","1","","",""
"51","1993","Female","","","",""
"52","1993","Male","1","","",""
"52","1993","Female","","","",""
"53","1993","Male","","","",""
"53","1993","Female","1","","",""
"54","1993","Male","1","","",""
"54","1993","Female","","","",""
"55","1993","Male","","","",""
"55","1993","Female","","","",""
"56","1993","Male","","","",""
"56","1993","Female","","","",""
"59","1993","Male","","","",""
"59","1993","Female","","","",""
"60","1993","Male","","","",""
"60","1993","Female","","","",""
"61","1993","Male","","","",""
"61","1993","Female","","","",""
"64","1993","Male","","","",""
"64","1993","Female","","","",""
"65","1993","Male","","","",""
"65","1993","Female","","","",""
"66","1993","Male","","","",""
"66","1993","Female","","","",""
"67","1993","Male","","","",""
"67","1993","Female","","","",""
"68","1993","Male","","","",""
"68","1993","Female","","","",""
"71","1993","Male","","","",""
"71","1993","Female","","","",""
"72","1993","Male","","","",""
"72","1993","Female","","","",""
"73","1993","Male","","","",""
"73","1993","Female","","","",""
"74","1993","Male","","","",""
"74","1993","Female","","","",""
"75","1993","Male","","","",""
"75","1993","Female","","","",""
"76","1993","Male","","","",""
"76","1993","Female","","","",""
"77","1993","Male","","","",""
"77","1993","Female","","","",""
"78","1993","Male","","","",""
"78","1993","Female","","","",""
"79","1993","Male","","","",""
"79","1993","Female","","","",""
"80","1993","Male","","","",""
"80","1993","Female","","","",""
"81","1993","Male","","","",""
"81","1993","Female","","","",""
"82","1993","Male","","","",""
"82","1993","Female","","","",""
"83","1993","Male","","","",""
"83","1993","Female","","","",""
"84","1993","Male","","","",""
"84","1993","Female","","","",""
"85","1993","Male","","","",""
"85","1993","Female","","","",""
"86","1993","Male","","","",""
"86","1993","Female","","","",""
"89","1993","Male","","","",""
"89","1993","Female","","","",""
"90","1993","Male","","","",""
"90","1993","Female","","","",""
"92","1993","Male","","","",""
"92","1993","Female","","","",""
"94","1993","Male","","","",""
"94","1993","Female","","","",""
"95","1993","Male","","","",""
"95","1993","Female","","","",""
"96","1993","Male","","","",""
"96","1993","Female","","","",""
"97","1993","Male","","","",""
"97","1993","Female","","","",""
"98","1993","Male","1","","",""
"98","1993","Female","1","","",""
"101","1993","Male","","","",""
"101","1993","Female","","","",""
"102","1993","Male","","","",""
"102","1993","Female","","","",""
"103","1993","Male","","","",""
"103","1993","Female","","","",""
"105","1993","Male","","","",""
"105","1993","Female","","","",""
"108","1993","Male","","","",""
"108","1993","Female","","","",""
"110","1993","Male","","","",""
"110","1993","Female","","","",""
"111","1993","Male","","","",""
"111","1993","Female","","","",""
"113","1993","Male","","","",""
"113","1993","Female","","","",""
"116","1993","Male","","","",""
"116","1993","Female","","","",""
"117","1993","Male","","","",""
"117","1993","Female","","","",""
"118","1993","Male","","","",""
"118","1993","Female","","","",""
"119","1993","Male","","","",""
"119","1993","Female","","","",""
"120","1993","Male","","","",""
"120","1993","Female","","","",""
"121","1993","Male","","","",""
"121","1993","Female","","","",""
"122","1993","Male","","","",""
"122","1993","Female","","","",""
"123","1993","Male","","","",""
"123","1993","Female","","","",""
"124","1993","Male","","","",""
"124","1993","Female","","","",""
"125","1993","Male","","","",""
"125","1993","Female","","","",""
"127","1993","Male","","","",""
"127","1993","Female","","","",""
"128","1993","Male","","","",""
"128","1993","Female","","","",""
"129","1993","Male","","","",""
"129","1993","Female","","","",""
"130","1993","Male","","","",""
"130","1993","Female","","","",""
"131","1993","Male","","","",""
"131","1993","Female","","","",""
"132","1993","Male","","","",""
"132","1993","Female","","","",""
"133","1993","Male","","","",""
"133","1993","Female","","","",""
"135","1993","Male","","","",""
"135","1993","Female","","","",""
"138","1993","Male","","","",""
"138","1993","Female","","","",""
"139","1993","Male","","","",""
"139","1993","Female","","","",""
"140","1993","Male","","","",""
"140","1993","Female","","","",""
"141","1993","Male","","","",""
"141","1993","Female","","","",""
"142","1993","Male","","","",""
"142","1993","Female","","","",""
"143","1993","Male","","","",""
"143","1993","Female","","","",""
"144","1993","Male","","","",""
"144","1993","Female","","","",""
"145","1993","Male","","","",""
"145","1993","Female","","","",""
"146","1993","Male","","","",""
"146","1993","Female","","","",""
"147","1993","Male","","","",""
"147","1993","Female","","","",""
"148","1993","Male","","","",""
"148","1993","Female","","","",""
"149","1993","Male","","","",""
"149","1993","Female","","","",""
"151","1993","Male","","","",""
"151","1993","Female","","","",""
"152","1993","Male","","","",""
"152","1993","Female","","","",""
"154","1993","Male","","","",""
"154","1993","Female","","","",""
"155","1993","Male","","","",""
"155","1993","Female","","","",""
"156","1993","Male","","","",""
"156","1993","Female","","","",""
"158","1993","Male","","","",""
"158","1993","Female","","","",""
"162","1993","Male","","","",""
"162","1993","Female","","","",""
"164","1993","Male","","","",""
"164","1993","Female","","","",""
"165","1993","Male","","","",""
"165","1993","Female","","","",""
"166","1993","Male","","","",""
"166","1993","Female","","","",""
"167","1993","Male","","","",""
"167","1993","Female","","","",""
"168","1993","Male","","","",""
"168","1993","Female","","","",""
"169","1993","Male","","","",""
"169","1993","Female","","","",""
"172","1993","Male","","","",""
"172","1993","Female","","","",""
"173","1993","Male","","","",""
"173","1993","Female","","","",""
"178","1993","Male","","","",""
"178","1993","Female","","","",""
"181","1993","Male","","","",""
"181","1993","Female","","","",""
"183","1993","Male","","","",""
"183","1993","Female","","","",""
"188","1993","Male","","","",""
"188","1993","Female","","","",""
"195","1993","Male","","","",""
"195","1993","Female","","","",""
"196","1993","Male","","","",""
"196","1993","Female","","","",""
"999","1993","Male","","","",""
"999","1993","Female","","","",""
"1","1994","Male","5057","0.909901127648696","0.90279241191089","0.917009843386502"
"1","1994","Female","5643","0.928071739627139","0.921885150952393","0.934258328301884"
"2","1994","Male","446","0.0340632039095846","0.0295596903885181","0.0385667174306511"
"2","1994","Female","393","0.0274169263760073","0.0235068663364958","0.0313269864155188"
"3","1994","Male","235","0.0199500759336209","0.0164784674188718","0.0234216844483699"
"3","1994","Female","226","0.0156283390723089","0.0126584060628379","0.0185982720817799"
"4","1994","Male","154","0.00727726674318097","0.00516702359254264","0.0093875098938193"
"4","1994","Female","147","0.00510883942004419","0.00340173690602322","0.00681594193406516"
"5","1994","Male","220","0.013544675370292","0.010674837384718","0.0164145133558659"
"5","1994","Female","183","0.00976409301570133","0.00740960774022804","0.0121185782911746"
"6","1994","Male","87","0.00333129762483961","0.00190070330417345","0.00476189194550576"
"6","1994","Female","66","0.00218670321007046","0.0010682179775738","0.00330518844256711"
"10","1994","Male","9","","",""
"10","1994","Female","12","","",""
"11","1994","Male","4","","",""
"11","1994","Female","5","","",""
"12","1994","Male","3","","",""
"12","1994","Female","3","","",""
"13","1994","Male","","","",""
"13","1994","Female","","","",""
"14","1994","Male","4","","",""
"14","1994","Female","2","","",""
"15","1994","Male","","","",""
"15","1994","Female","","","",""
"16","1994","Male","","","",""
"16","1994","Female","","","",""
"17","1994","Male","","","",""
"17","1994","Female","","","",""
"18","1994","Male","","","",""
"18","1994","Female","3","","",""
"19","1994","Male","1","","",""
"19","1994","Female","2","","",""
"20","1994","Male","","","",""
"20","1994","Female","1","","",""
"21","1994","Male","","","",""
"21","1994","Female","1","","",""
"22","1994","Male","1","","",""
"22","1994","Female","3","","",""
"23","1994","Male","","","",""
"23","1994","Female","","","",""
"24","1994","Male","1","","",""
"24","1994","Female","1","","",""
"25","1994","Male","","","",""
"25","1994","Female","","","",""
"26","1994","Male","2","","",""
"26","1994","Female","3","","",""
"27","1994","Male","","","",""
"27","1994","Female","","","",""
"28","1994","Male","","","",""
"28","1994","Female","","","",""
"29","1994","Male","1","","",""
"29","1994","Female","1","","",""
"30","1994","Male","","","",""
"30","1994","Female","","","",""
"31","1994","Male","1","","",""
"31","1994","Female","1","","",""
"32","1994","Male","1","","",""
"32","1994","Female","1","","",""
"34","1994","Male","","","",""
"34","1994","Female","","","",""
"35","1994","Male","","","",""
"35","1994","Female","","","",""
"36","1994","Male","","","",""
"36","1994","Female","","","",""
"37","1994","Male","","","",""
"37","1994","Female","","","",""
"38","1994","Male","","","",""
"38","1994","Female","1","","",""
"39","1994","Male","","","",""
"39","1994","Female","","","",""
"40","1994","Male","","","",""
"40","1994","Female","","","",""
"41","1994","Male","1","","",""
"41","1994","Female","","","",""
"42","1994","Male","","","",""
"42","1994","Female","","","",""
"43","1994","Male","","","",""
"43","1994","Female","","","",""
"44","1994","Male","","","",""
"44","1994","Female","","","",""
"45","1994","Male","","","",""
"45","1994","Female","","","",""
"46","1994","Male","","","",""
"46","1994","Female","","","",""
"47","1994","Male","","","",""
"47","1994","Female","","","",""
"48","1994","Male","","","",""
"48","1994","Female","","","",""
"49","1994","Male","","","",""
"49","1994","Female","","","",""
"50","1994","Male","","","",""
"50","1994","Female","","","",""
"51","1994","Male","1","","",""
"51","1994","Female","","","",""
"52","1994","Male","1","","",""
"52","1994","Female","","","",""
"53","1994","Male","","","",""
"53","1994","Female","1","","",""
"54","1994","Male","1","","",""
"54","1994","Female","","","",""
"55","1994","Male","","","",""
"55","1994","Female","","","",""
"56","1994","Male","","","",""
"56","1994","Female","","","",""
"59","1994","Male","","","",""
"59","1994","Female","","","",""
"60","1994","Male","","","",""
"60","1994","Female","","","",""
"61","1994","Male","","","",""
"61","1994","Female","","","",""
"64","1994","Male","","","",""
"64","1994","Female","","","",""
"65","1994","Male","","","",""
"65","1994","Female","","","",""
"66","1994","Male","","","",""
"66","1994","Female","","","",""
"67","1994","Male","","","",""
"67","1994","Female","","","",""
"68","1994","Male","","","",""
"68","1994","Female","","","",""
"71","1994","Male","","","",""
"71","1994","Female","","","",""
"72","1994","Male","","","",""
"72","1994","Female","","","",""
"73","1994","Male","","","",""
"73","1994","Female","","","",""
"74","1994","Male","","","",""
"74","1994","Female","","","",""
"75","1994","Male","","","",""
"75","1994","Female","","","",""
"76","1994","Male","","","",""
"76","1994","Female","","","",""
"77","1994","Male","","","",""
"77","1994","Female","","","",""
"78","1994","Male","","","",""
