"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1999","35-65 y.","vocational + Abi","7.14","7","214","5","6","8","9","6.94","7.34","7","8"
"1999","66 and older","general elemantary","6.67","7","564","4","5","8","9","6.5","6.84","7","7"
"1999","66 and older","higher education","7.08","8","199","5","6","8","9","6.83","7.33","7","8"
"1999","66 and older","higher vocational","7.08","7.53","85","5","5","8","10","6.65","7.51","7","8"
"1999","66 and older","in school","","","","","","","","","","",""
"1999","66 and older","inadequately","6.32","6","57","4","5","8","9","5.84","6.8","5","7"
"1999","66 and older","middle vocational","7","8","881","4","6","8","9","6.87","7.13","7","8"
"1999","66 and older","vocational + Abi","7.48","8","32","6","7","8","9","6.82","8.14","7","8"
"2000","16-34 y.","general elemantary","7.06","8","1262","5","6","8","9","6.96","7.16","7","8"
"2000","16-34 y.","higher education","7.58","8","761","6","7","8","9","7.48","7.68","8","8"
"2000","16-34 y.","higher vocational","7.51","8","423","5","7","9","9","7.36","7.66","8","8"
"2000","16-34 y.","in school","7.51","8","487","5","7","9","9","7.37","7.65","8","8"
"2000","16-34 y.","inadequately","6.68","7","100","5","5","8","9","6.26","7.1","6","7"
"2000","16-34 y.","middle vocational","7.22","8","3567","5","6","8","9","7.17","7.27","7","8"
"2000","16-34 y.","vocational + Abi","7.31","8","519","5","7","8","9","7.18","7.44","7","8"
"2000","35-65 y.","general elemantary","6.72","7","1382","4","5","8","9","6.61","6.83","7","7"
"2000","35-65 y.","higher education","7.18","8","2653","5","6","8","9","7.12","7.24","7","8"
"2000","35-65 y.","higher vocational","7.14","7","1221","5","6","8","9","7.04","7.24","7","8"
"2000","35-65 y.","in school","","","","","","","","","","",""
"2000","35-65 y.","inadequately","6.37","6","241","4","5","8","9","6.14","6.6","6","7"
"2000","35-65 y.","middle vocational","7.04","7","7413","5","6","8","9","7","7.08","7","7"
"2000","35-65 y.","vocational + Abi","7.15","7","508","5","6","8","9","7","7.3","7","8"
"2000","66 and older","general elemantary","6.75","7","922","4","5","8","9","6.62","6.88","7","7"
"2000","66 and older","higher education","7.28","8","418","5","7","8","9","7.11","7.45","8","8"
"2000","66 and older","higher vocational","7.25","8","242","5","6","8","10","7","7.5","8","8"
"2000","66 and older","in school","","","","","","","","","","",""
"2000","66 and older","inadequately","6.76","7","62","4","5","8","10","6.2","7.32","5","7"
"2000","66 and older","middle vocational","7.02","7","1873","5","6","8","9","6.93","7.11","7","7"
"2000","66 and older","vocational + Abi","7.65","8","100","5","7","9","10","7.31","7.99","7","8"
"2001","16-34 y.","general elemantary","7.08","8","1137","5","6","8","9","6.98","7.18","7","8"
"2001","16-34 y.","higher education","7.62","8","633","6","7","9","9","7.51","7.73","8","8"
"2001","16-34 y.","higher vocational","7.51","8","326","5","7","9","9","7.34","7.68","8","8"
"2001","16-34 y.","in school","7.72","8","546","6","7","9","9","7.59","7.85","8","8"
"2001","16-34 y.","inadequately","6.98","7","73","5","5","9","10","6.48","7.48","6","8"
"2001","16-34 y.","middle vocational","7.21","8","3048","5","6","8","9","7.15","7.27","7","8"
"2001","16-34 y.","vocational + Abi","7.36","8","454","5","7","8","9","7.23","7.49","8","8"
"2001","35-65 y.","general elemantary","6.75","7","1156","4","5","8","9","6.64","6.86","7","7"
"2001","35-65 y.","higher education","7.2","8","2504","5","6","8","9","7.14","7.26","8","8"
"2001","35-65 y.","higher vocational","7","7","1119","5","6","8","9","6.9","7.1","7","7"
"2001","35-65 y.","in school","","","","","","","","","","",""
"2001","35-65 y.","inadequately","6.28","6","182","4","5","8","9","6.02","6.54","6","7"
"2001","35-65 y.","middle vocational","7.02","7","6794","5","6","8","9","6.98","7.06","7","7"
"2001","35-65 y.","vocational + Abi","7.21","8","521","5","7","8","9","7.06","7.36","7","8"
"2001","66 and older","general elemantary","6.8","7","816","5","5","8","9","6.67","6.93","7","7"
"2001","66 and older","higher education","7.36","8","423","5","7","8","9","7.2","7.52","7","8"
"2001","66 and older","higher vocational","7.42","8","233","5","7","8","10","7.2","7.64","8","8"
"2001","66 and older","in school","","","","","","","","","","",""
"2001","66 and older","inadequately","6.41","7","54","3","5","8","9","5.84","6.98","5","7"
"2001","66 and older","middle vocational","7.07","8","1794","5","6","8","9","6.98","7.16","7","8"
"2001","66 and older","vocational + Abi","7.55","8","103","5","7","9","10","7.25","7.85","7","8"
"2002","16-34 y.","general elemantary","6.96","7","1043","5","6","8","9","6.86","7.06","7","8"
"2002","16-34 y.","higher education","7.23","8","628","5","7","8","9","7.11","7.35","8","8"
"2002","16-34 y.","higher vocational","7.25","7","309","5","6","8","9","7.07","7.43","7","8"
"2002","16-34 y.","in school","7.67","8","614","6","7","9","9","7.56","7.78","8","8"
"2002","16-34 y.","inadequately","6.23","6","64","3","5","8","10","5.63","6.83","6","7"
"2002","16-34 y.","middle vocational","7.03","7","2912","5","6","8","9","6.97","7.09","7","7"
"2002","16-34 y.","vocational + Abi","7.22","8","460","5","7","8","9","7.08","7.36","7","8"
"2002","35-65 y.","general elemantary","6.61","7","1072","4","5","8","9","6.5","6.72","7","7"
"2002","35-65 y.","higher education","7.11","7","3395","5","6","8","9","7.06","7.16","8","8"
"2002","35-65 y.","higher vocational","6.85","7","1196","5","6","8","9","6.75","6.95","7","7"
"2002","35-65 y.","in school","","","","","","","","","","",""
"2002","35-65 y.","inadequately","6.42","6","162","4","5","8","9","6.14","6.7","6","7"
"2002","35-65 y.","middle vocational","6.78","7","6846","4","6","8","9","6.74","6.82","7","7"
"2002","35-65 y.","vocational + Abi","6.95","7","617","5","6","8","9","6.81","7.09","7","8"
"2002","66 and older","general elemantary","6.67","7","803","4","5","8","9","6.53","6.81","7","7"
"2002","66 and older","higher education","7.16","8","544","5","6","8","9","7.02","7.3","8","8"
"2002","66 and older","higher vocational","7.13","8","244","5","6","8","9","6.91","7.35","7","8"
"2002","66 and older","in school","","","","","","","","","","",""
"2002","66 and older","inadequately","6.22","6","56","5","5","8","9","5.67","6.77","5","7"
"2002","66 and older","middle vocational","6.89","7","1876","5","6","8","9","6.8","6.98","7","7"
"2002","66 and older","vocational + Abi","7.22","7","101","5","6","8","9","6.92","7.52","7","8"
"2003","16-34 y.","general elemantary","6.74","7","981","5","5","8","9","6.63","6.85","7","7"
"2003","16-34 y.","higher education","7.21","8","566","5","7","8","9","7.08","7.34","8","8"
"2003","16-34 y.","higher vocational","7.22","8","274","5","7","8","9","7.03","7.41","7","8"
"2003","16-34 y.","in school","7.74","8","616","6","7","9","10","7.62","7.86","8","8"
"2003","16-34 y.","inadequately","6.78","7","63","4","5","8","10","6.17","7.39","6","8"
"2003","16-34 y.","middle vocational","7","7","2721","5","6","8","9","6.94","7.06","7","7"
"2003","16-34 y.","vocational + Abi","7.2","7","448","5","7","8","9","7.06","7.34","7","8"
"2003","35-65 y.","general elemantary","6.51","7","980","4","5","8","9","6.39","6.63","7","7"
"2003","35-65 y.","higher education","7.04","7","3217","5","6","8","9","6.98","7.1","8","8"
"2003","35-65 y.","higher vocational","6.78","7","1169","5","6","8","9","6.68","6.88","7","7"
"2003","35-65 y.","in school","","","","","","","","","","",""
"2003","35-65 y.","inadequately","5.94","6","151","3","5","7","8","5.63","6.25","5","7"
"2003","35-65 y.","middle vocational","6.73","7","6526","4","5","8","9","6.69","6.77","7","7"
"2003","35-65 y.","vocational + Abi","6.84","7","614","5","6","8","9","6.7","6.98","7","8"
"2003","66 and older","general elemantary","6.72","7","796","4","5","8","9","6.59","6.85","7","7"
"2003","66 and older","higher education","7.17","8","579","5","6","8","9","7.03","7.31","8","8"
"2003","66 and older","higher vocational","6.91","7","250","5","6","8","9","6.7","7.12","7","8"
"2003","66 and older","in school","","","","","","","","","","",""
"2003","66 and older","inadequately","5.82","6","53","1","5","8","8","5.17","6.47","5","7"
"2003","66 and older","middle vocational","6.91","7","1914","5","6","8","9","6.83","6.99","7","7"
"2003","66 and older","vocational + Abi","7.63","8","100","6","7","9","9","7.3","7.96","7","8"
"2004","16-34 y.","general elemantary","6.68","7","909","5","5","8","9","6.56","6.8","7","7"
"2004","16-34 y.","higher education","7","7","542","5","6","8","9","6.87","7.13","7","8"
"2004","16-34 y.","higher vocational","6.72","7","254","4","5","8","9","6.51","6.93","7","8"
"2004","16-34 y.","in school","7.31","8","638","5","7","8","9","7.2","7.42","8","8"
"2004","16-34 y.","inadequately","6.92","7","56","5","6","8","9","6.41","7.43","6","8"
"2004","16-34 y.","middle vocational","6.76","7","2545","4","6","8","9","6.69","6.83","7","7"
"2004","16-34 y.","vocational + Abi","7","7","450","5","6","8","9","6.85","7.15","7","7"
"2004","35-65 y.","general elemantary","6.16","6","907","4","5","8","8","6.03","6.29","6","7"
"2004","35-65 y.","higher education","6.9","7","3133","4","6","8","9","6.84","6.96","7","8"
"2004","35-65 y.","higher vocational","6.65","7","1134","4","6","8","8","6.55","6.75","7","7"
"2004","35-65 y.","in school","","","","","","","","","","",""
"2004","35-65 y.","inadequately","6.04","6","142","3","5","8","9","5.7","6.38","6","7"
"2004","35-65 y.","middle vocational","6.51","7","6300","4","5","8","9","6.46","6.56","7","7"
"2004","35-65 y.","vocational + Abi","6.64","7","615","4","6","8","9","6.5","6.78","7","7"
"2004","66 and older","general elemantary","6.44","7","777","4","5","8","9","6.3","6.58","7","7"
"2004","66 and older","higher education","6.96","7","627","4","6","8","9","6.82","7.1","7","8"
"2004","66 and older","higher vocational","6.89","7","255","4","6","8","10","6.66","7.12","7","8"
"2004","66 and older","in school","","","","","","","","","","",""
"2004","66 and older","inadequately","6.14","7","54","3","5","7","9","5.55","6.73","5","7"
"2004","66 and older","middle vocational","6.7","7","1978","4","5","8","9","6.61","6.79","7","7"
"2004","66 and older","vocational + Abi","7.05","7","100","5","5","8","10","6.69","7.41","7","8"
"2005","16-34 y.","general elemantary","6.7","7","834","4","5","8","9","6.57","6.83","7","7"
"2005","16-34 y.","higher education","7.44","8","522","5","7","8","9","7.32","7.56","8","8"
"2005","16-34 y.","higher vocational","7.39","8","208","5","7","8","9","7.2","7.58","7","8"
"2005","16-34 y.","in school","7.55","8","648","5","7","9","9","7.43","7.67","8","8"
"2005","16-34 y.","inadequately","5.99","6","60","3","5","8","9","5.45","6.53","5","7"
"2005","16-34 y.","middle vocational","6.96","7","2338","5","6","8","9","6.89","7.03","7","8"
"2005","16-34 y.","vocational + Abi","7.31","7","438","6","7","8","9","7.16","7.46","7","8"
"2005","35-65 y.","general elemantary","6.5","7","829","4","5","8","9","6.37","6.63","7","7"
"2005","35-65 y.","higher education","7.06","8","2986","5","6","8","9","7","7.12","8","8"
"2005","35-65 y.","higher vocational","6.75","7","1098","4","6","8","9","6.64","6.86","7","7"
"2005","35-65 y.","in school","","","","","","","","","","",""
"2005","35-65 y.","inadequately","6.29","6","129","3","5","8","9","5.91","6.67","6","7"
"2005","35-65 y.","middle vocational","6.64","7","5966","4","5","8","9","6.59","6.69","7","7"
"2005","35-65 y.","vocational + Abi","6.67","7","595","3","6","8","9","6.52","6.82","7","8"
"2005","66 and older","general elemantary","6.52","7","743","4","5","8","9","6.37","6.67","7","7"
"2005","66 and older","higher education","7.23","8","666","5","6","8","9","7.1","7.36","8","8"
"2005","66 and older","higher vocational","7.07","7","255","5","6","8","9","6.85","7.29","7","8"
"2005","66 and older","in school","","","","","","","","","","",""
"2005","66 and older","inadequately","6.12","6","50","4","5","7","9","5.46","6.78","5","7"
"2005","66 and older","middle vocational","6.9","7","1975","5","6","8","9","6.82","6.98","7","7"
"2005","66 and older","vocational + Abi","7.18","7","102","5","6","8","10","6.8","7.56","7","8"
"2006","16-34 y.","general elemantary","6.8","7","796","4","6","8","9","6.68","6.92","7","7"
"2006","16-34 y.","higher education","7.4","8","574","5","7","8","9","7.29","7.51","8","8"
"2006","16-34 y.","higher vocational","7.16","8","189","5","7","8","9","6.93","7.39","7","8"
"2006","16-34 y.","in school","7.69","8","388","6","7","8","9","7.56","7.82","8","8"
"2006","16-34 y.","inadequately","6.6","7","57","2","6","8","9","6.03","7.17","6","8"
"2006","16-34 y.","middle vocational","6.9","7","2387","4","6","8","9","6.83","6.97","7","7"
"2006","16-34 y.","vocational + Abi","7.17","7","453","5","7","8","9","7.03","7.31","7","7"
"2006","35-65 y.","general elemantary","6.39","7","857","4","5","8","9","6.26","6.52","7","7"
"2006","35-65 y.","higher education","7.01","7","3203","5","6","8","9","6.95","7.07","8","8"
"2006","35-65 y.","higher vocational","6.67","7","1150","4","6","8","9","6.57","6.77","7","7"
"2006","35-65 y.","in school","","","","","","","","","","",""
"2006","35-65 y.","inadequately","5.57","6","125","3","5","7","8","5.19","5.95","5","6"
"2006","35-65 y.","middle vocational","6.56","7","6393","4","5","8","9","6.52","6.6","7","7"
"2006","35-65 y.","vocational + Abi","6.88","7","655","4","6","8","9","6.75","7.01","7","8"
"2006","66 and older","general elemantary","6.55","7","840","4","5","8","9","6.41","6.69","7","7"
"2006","66 and older","higher education","7.19","8","800","5","6","8","9","7.07","7.31","7","8"
"2006","66 and older","higher vocational","6.89","7","312","5","6","8","9","6.68","7.1","7","8"
"2006","66 and older","in school","","","","","","","","","","",""
"2006","66 and older","inadequately","6.38","7","54","3","5","8","9","5.77","6.99","5","7"
"2006","66 and older","middle vocational","6.81","7","2327","5","6","8","9","6.73","6.89","7","7"
"2006","66 and older","vocational + Abi","6.58","7","110","3","5","8","9","6.18","6.98","7","8"
"2007","16-34 y.","general elemantary","6.84","7","687","4","5","8","9","6.7","6.98","7","8"
"2007","16-34 y.","higher education","7.55","8","557","6","7","8","9","7.44","7.66","8","8"
"2007","16-34 y.","higher vocational","7.13","7","153","5","7","8","8","6.91","7.35","7","8"
"2007","16-34 y.","in school","7.64","8","341","6","7","9","9","7.5","7.78","8","8"
"2007","16-34 y.","inadequately","6.78","7","55","5","6","8","9","6.29","7.27","6","8"
"2007","16-34 y.","middle vocational","7.17","7","2186","5","6","8","9","7.1","7.24","7","8"
"2007","16-34 y.","vocational + Abi","7.21","7","426","5","7","8","9","7.07","7.35","7","8"
"2007","35-65 y.","general elemantary","6.26","6","749","4","5","8","8","6.12","6.4","7","7"
"2007","35-65 y.","higher education","7.07","7","3019","5","6","8","9","7.01","7.13","8","8"
"2007","35-65 y.","higher vocational","6.63","7","1070","4","5","8","9","6.52","6.74","7","7"
"2007","35-65 y.","in school","","","","","","","","","","",""
"2007","35-65 y.","inadequately","6","6","109","4","5","7","8","5.63","6.37","5","7"
"2007","35-65 y.","middle vocational","6.66","7","5878","4","5","8","9","6.61","6.71","7","7"
"2007","35-65 y.","vocational + Abi","6.8","7","628","4","6","8","9","6.67","6.93","7","7"
"2007","66 and older","general elemantary","6.49","7","779","4","5","8","9","6.35","6.63","7","7"
"2007","66 and older","higher education","7.08","7","821","5","6","8","9","6.96","7.2","7","8"
"2007","66 and older","higher vocational","6.97","7","312","5","6","8","9","6.78","7.16","7","8"
"2007","66 and older","in school","","","","","","","","","","",""
"2007","66 and older","inadequately","6.24","7","54","3","5","7","9","5.65","6.83","5","7"
"2007","66 and older","middle vocational","6.85","7","2296","5","6","8","9","6.78","6.92","7","7"
"2007","66 and older","vocational + Abi","7.08","7.43","117","4","7","8","9","6.7","7.46","7","8"
"2008","16-34 y.","general elemantary","7.2","7","622","5","6","8","10","7.06","7.34","7","8"
"2008","16-34 y.","higher education","7.41","8","531","6","7","8","9","7.3","7.52","8","8"
"2008","16-34 y.","higher vocational","7.26","7","126","5","6","8","9","7.01","7.51","7","8"
"2008","16-34 y.","in school","7.42","8","354","5","7","8","9","7.27","7.57","7","8"
"2008","16-34 y.","inadequately","6.96","7","49","5","6","8","9","6.45","7.47","6","8"
"2008","16-34 y.","middle vocational","6.99","7","1992","5","6","8","9","6.92","7.06","7","8"
"2008","16-34 y.","vocational + Abi","7.14","7","377","6","7","8","9","6.98","7.3","7","8"
"2008","35-65 y.","general elemantary","6.5","7","673","4","5","8","9","6.35","6.65","7","7"
"2008","35-65 y.","higher education","7.09","7","2794","5","6","8","9","7.03","7.15","8","8"
"2008","35-65 y.","higher vocational","6.67","7","977","4","6","8","9","6.56","6.78","7","7"
"2008","35-65 y.","in school","","","","","","","","","","",""
"2008","35-65 y.","inadequately","5.8","6","95","4","5","7","8","5.4","6.2","5","7"
"2008","35-65 y.","middle vocational","6.72","7","5514","4","5","8","9","6.67","6.77","7","7"
"2008","35-65 y.","vocational + Abi","6.99","7","612","5","6","8","9","6.86","7.12","7","8"
"2008","66 and older","general elemantary","6.56","7","737","4","5","8","9","6.41","6.71","7","7"
"2008","66 and older","higher education","7.2","8","875","5","6","8","9","7.09","7.31","8","8"
"2008","66 and older","higher vocational","7.01","7","315","5","6","8","9","6.82","7.2","7","7"
"2008","66 and older","in school","","","","","","","","","","",""
"2008","66 and older","inadequately","6.22","6","43","4","5","7","8","5.63","6.81","5","7"
"2008","66 and older","middle vocational","6.87","7","2259","5","6","8","9","6.79","6.95","7","7"
"2008","66 and older","vocational + Abi","6.95","7","110","4","6","8","9","6.58","7.32","7","8"
"2009","16-34 y.","general elemantary","6.83","7","549","5","5","8","9","6.69","6.97","7","7"
"2009","16-34 y.","higher education","7.44","8","539","6","7","8","9","7.32","7.56","8","8"
"2009","16-34 y.","higher vocational","6.99","7","109","5","6","8","9","6.67","7.31","7","8"
"2009","16-34 y.","in school","7.38","8","311","6","7","8","9","7.23","7.53","8","8"
"2009","16-34 y.","inadequately","6.3","7","41","3","5","8","10","5.57","7.03","6","8"
"2009","16-34 y.","middle vocational","7","7","1795","5","6","8","9","6.92","7.08","7","7"
"2009","16-34 y.","vocational + Abi","7.05","7","338","5","7","8","9","6.88","7.22","7","7"
"2009","35-65 y.","general elemantary","6.46","7","589","4","5","8","9","6.3","6.62","6","7"
"2009","35-65 y.","higher education","7.1","7","2612","5","6","8","9","7.04","7.16","7","8"
"2009","35-65 y.","higher vocational","6.57","7","903","4","5","8","9","6.45","6.69","7","7"
"2009","35-65 y.","in school","","","","","","","","","","",""
"2009","35-65 y.","inadequately","5.31","6","84","2","3","7","8","4.82","5.8","5","7"
"2009","35-65 y.","middle vocational","6.59","7","5105","4","5","8","9","6.54","6.64","7","7"
"2009","35-65 y.","vocational + Abi","6.62","7","566","4","5","8","8","6.48","6.76","7","7"
"2009","66 and older","general elemantary","6.53","7","667","4","5","8","9","6.38","6.68","7","7"
"2009","66 and older","higher education","7.15","8","885","5","6","8","9","7.04","7.26","7","8"
"2009","66 and older","higher vocational","6.99","7","319","5","6","8","9","6.8","7.18","7","8"
"2009","66 and older","in school","","","","","","","","","","",""
"2009","66 and older","inadequately","6.21","6","43","4","5","7","9","5.62","6.8","5","7"
"2009","66 and older","middle vocational","6.89","7","2189","5","6","8","9","6.81","6.97","7","7"
"2009","66 and older","vocational + Abi","6.94","7","97","5","6","8","9","6.55","7.33","7","8"
"2010","16-34 y.","general elemantary","7.03","7","979","5","6","8","9","6.92","7.14","7","8"
"2010","16-34 y.","higher education","7.59","8","921","6","7","8","9","7.51","7.67","8","8"
"2010","16-34 y.","higher vocational","7.78","8","192","6","8","8","9","7.57","7.99","8","8"
"2010","16-34 y.","in school","7.72","8","416","6","7","9","9","7.58","7.86","8","8"
"2010","16-34 y.","inadequately","6.77","7","152","5","5","8","9","6.44","7.1","7","8"
"2010","16-34 y.","middle vocational","7.24","8","3027","5","6","8","9","7.18","7.3","8","8"
"2010","16-34 y.","vocational + Abi","7.55","8","605","6","7","8","9","7.43","7.67","8","8"
"2010","35-65 y.","general elemantary","6.6","7","865","4","5","8","9","6.47","6.73","7","7"
"2010","35-65 y.","higher education","7.26","8","3559","5","7","8","9","7.21","7.31","8","8"
"2010","35-65 y.","higher vocational","6.85","7","1103","4","6","8","9","6.74","6.96","7","8"
"2010","35-65 y.","in school","","","","","","","","","","",""
"2010","35-65 y.","inadequately","5.97","6","156","2","5","8","8","5.62","6.32","6","7"
"2010","35-65 y.","middle vocational","6.81","7","6665","4","6","8","9","6.77","6.85","7","7"
"2010","35-65 y.","vocational + Abi","7.01","7","1012","5","6","8","9","6.91","7.11","8","8"
"2010","66 and older","general elemantary","6.76","7","622","4","5","8","9","6.6","6.92","7","7"
"2010","66 and older","higher education","7.29","8","902","5","7","8","9","7.18","7.4","8","8"
"2010","66 and older","higher vocational","7.16","7.39","318","5","6","8","9","6.98","7.34","7","8"
"2010","66 and older","in school","","","","","","","","","","",""
"2010","66 and older","inadequately","6.09","6","36","3","5","7","9","5.43","6.75","5","7"
"2010","66 and older","middle vocational","7.03","7","2087","5","6","8","9","6.95","7.11","7","7"
"2010","66 and older","vocational + Abi","7.27","8","96","5","7","8","10","6.86","7.68","7","8"
"2011","16-34 y.","general elemantary","7.01","7","923","5","6","8","9","6.9","7.12","7","8"
"2011","16-34 y.","higher education","7.58","8","871","6","7","9","9","7.49","7.67","8","8"
"2011","16-34 y.","higher vocational","7.68","8","174","6","7","9","9","7.48","7.88","8","8"
"2011","16-34 y.","in school","7.86","8","431","6","7","9","9","7.72","8","8","8"
"2011","16-34 y.","inadequately","6.43","7","137","4","5","8","9","6.09","6.77","7","7"
"2011","16-34 y.","middle vocational","7.23","7","2821","5","6","8","9","7.17","7.29","8","8"
"2011","16-34 y.","vocational + Abi","7.46","8","554","6","7","8","9","7.34","7.58","8","8"
"2011","35-65 y.","general elemantary","6.58","7","984","4","5","8","9","6.45","6.71","7","7"
"2011","35-65 y.","higher education","7.25","8","3915","5","7","8","9","7.2","7.3","8","8"
"2011","35-65 y.","higher vocational","6.9","7","1186","4","6","8","9","6.8","7","7","8"
"2011","35-65 y.","in school","","","","","","","","","","",""
"2011","35-65 y.","inadequately","6.4","6","174","4","5","8","9","6.07","6.73","6","8"
"2011","35-65 y.","middle vocational","6.76","7","7474","4","5","8","9","6.72","6.8","7","7"
"2011","35-65 y.","vocational + Abi","7.13","8","1183","5","6","8","9","7.04","7.22","8","8"
"2011","66 and older","general elemantary","6.47","7","688","4","5","8","9","6.32","6.62","7","7"
"2011","66 and older","higher education","7.3","8","984","5","6","8","9","7.2","7.4","8","8"
"2011","66 and older","higher vocational","6.87","7","341","5","6","8","9","6.68","7.06","7","7"
"2011","66 and older","in school","","","","","","","","","","",""
"2011","66 and older","inadequately","6.13","6","45","3","5","8","10","5.43","6.83","5","7"
"2011","66 and older","middle vocational","6.88","7","2335","5","6","8","9","6.8","6.96","7","7"
"2011","66 and older","vocational + Abi","6.91","7.35","107","4","6","8","9","6.57","7.25","7","8"
"2012","16-34 y.","general elemantary","7.1","7","939","5","6","8","9","6.99","7.21","7","8"
"2012","16-34 y.","higher education","7.65","8","845","6","7","8","9","7.56","7.74","8","8"
"2012","16-34 y.","higher vocational","7.79","8","162","6","7","9","9","7.56","8.02","8","8"
"2012","16-34 y.","in school","7.68","8","452","6","7","9","9","7.56","7.8","8","8"
"2012","16-34 y.","inadequately","7.22","8","138","5","6","9","10","6.84","7.6","7","8"
"2012","16-34 y.","middle vocational","7.34","8","2679","5","7","8","9","7.28","7.4","8","8"
"2012","16-34 y.","vocational + Abi","7.56","8","507","6","7","8","9","7.44","7.68","8","8"
"2012","35-65 y.","general elemantary","6.81","7","1060","5","5","8","9","6.69","6.93","7","7"
"2012","35-65 y.","higher education","7.35","8","3981","5","7","8","9","7.3","7.4","8","8"
"2012","35-65 y.","higher vocational","6.96","7","1226","5","6","8","9","6.87","7.05","7","8"
"2012","35-65 y.","in school","","","","","","","","","","",""
"2012","35-65 y.","inadequately","6.53","7","177","4","5","8","9","6.2","6.86","6","7"
"2012","35-65 y.","middle vocational","6.83","7","7721","4","6","8","9","6.79","6.87","7","7"
"2012","35-65 y.","vocational + Abi","7.12","7","1258","5","6","8","9","7.03","7.21","7","8"
"2012","66 and older","general elemantary","6.91","7","773","5","5","8","9","6.77","7.05","7","8"
"2012","66 and older","higher education","7.43","8","1106","5","7","8","9","7.34","7.52","8","8"
"2012","66 and older","higher vocational","7.1","7","355","5","6","8","9","6.92","7.28","7","8"
"2012","66 and older","in school","","","","","","","","","","",""
"2012","66 and older","inadequately","6.09","6","52","3","5","7","9","5.46","6.72","5","7"
"2012","66 and older","middle vocational","7","7","2537","5","6","8","9","6.93","7.07","7","8"
"2012","66 and older","vocational + Abi","7.28","8","111","5","6","8","10","6.95","7.61","7","8"
"2013","16-34 y.","general elemantary","7.19","8","1456","5","6","8","9","7.1","7.28","8","8"
"2013","16-34 y.","higher education","7.7","8","1121","6","7","9","9","7.62","7.78","8","8"
"2013","16-34 y.","higher vocational","7.85","8","158","7","7","9","9","7.63","8.07","8","8"
"2013","16-34 y.","in school","7.55","8","625","6","7","8","9","7.43","7.67","8","8"
"2013","16-34 y.","inadequately","6.88","7","209","4","5","8","10","6.59","7.17","7","8"
"2013","16-34 y.","middle vocational","7.35","8","3266","5","7","8","9","7.29","7.41","8","8"
"2013","16-34 y.","vocational + Abi","7.46","8","612","5","7","8","9","7.34","7.58","8","8"
"2013","35-65 y.","general elemantary","6.91","7","1503","5","5","8","9","6.81","7.01","7","7"
"2013","35-65 y.","higher education","7.38","8","4570","5","7","8","9","7.33","7.43","8","8"
"2013","35-65 y.","higher vocational","7.07","8","1220","5","6","8","9","6.98","7.16","8","8"
"2013","35-65 y.","in school","","","","","","","","","","",""
"2013","35-65 y.","inadequately","6.58","7","363","4","5","8","10","6.35","6.81","7","7"
"2013","35-65 y.","middle vocational","6.98","7","8335","5","6","8","9","6.94","7.02","8","8"
"2013","35-65 y.","vocational + Abi","7.17","8","1632","5","7","8","9","7.09","7.25","8","8"
"2013","66 and older","general elemantary","6.89","7","756","4","5","8","9","6.75","7.03","7","8"
"2013","66 and older","higher education","7.44","8","1173","5","7","8","9","7.35","7.53","8","8"
"2013","66 and older","higher vocational","7.02","7","355","5","6","8","9","6.83","7.21","7","8"
"2013","66 and older","in school","","","","","","","","","","",""
"2013","66 and older","inadequately","6.33","6.21","62","3","5","8","10","5.78","6.88","6","7"
"2013","66 and older","middle vocational","7.15","8","2584","5","6","8","9","7.08","7.22","7","8"
"2013","66 and older","vocational + Abi","7.53","8","129","5","6","9","10","7.23","7.83","7","8"
"2014","16-34 y.","general elemantary","7.14","7","1187","5","6","8","9","7.04","7.24","7","8"
"2014","16-34 y.","higher education","7.74","8","951","6","7","8","9","7.65","7.83","8","8"
"2014","16-34 y.","higher vocational","7.73","8","131","6","7","8","9","7.51","7.95","8","8"
"2014","16-34 y.","in school","7.84","8","447","6","7","9","10","7.7","7.98","8","8"
"2014","16-34 y.","inadequately","6.34","7","161","4","5","8","9","6.03","6.65","7","8"
"2014","16-34 y.","middle vocational","7.34","8","2704","5","7","8","9","7.28","7.4","8","8"
"2014","16-34 y.","vocational + Abi","7.62","8","502","6","7","8","9","7.5","7.74","8","8"
"2014","35-65 y.","general elemantary","6.82","7","1232","5","5","8","9","6.71","6.93","7","7"
"2014","35-65 y.","higher education","7.33","8","4100","5","7","8","9","7.28","7.38","8","8"
"2014","35-65 y.","higher vocational","7","7","1121","5","6","8","9","6.9","7.1","7","8"
"2014","35-65 y.","in school","","","","","","","","","","",""
"2014","35-65 y.","inadequately","6.17","6","293","3","5","8","10","5.9","6.44","6","7"
"2014","35-65 y.","middle vocational","6.98","7","7284","5","6","8","9","6.94","7.02","7","8"
"2014","35-65 y.","vocational + Abi","7.23","8","1423","5","6","8","9","7.14","7.32","8","8"
"2014","66 and older","general elemantary","6.95","7","695","4","6","8","9","6.8","7.1","7","8"
"2014","66 and older","higher education","7.34","8","1166","5","7","8","9","7.25","7.43","8","8"
"2014","66 and older","higher vocational","7.15","8","346","5","6","8","9","6.98","7.32","7","8"
"2014","66 and older","in school","","","","","","","","","","",""
"2014","66 and older","inadequately","5.98","5.71","50","4","4","8","9","5.26","6.7","5","8"
