"plh0107","year","education","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","2015","no degree/no degree yet","","","",""
"Very important","2016","lower secondary degree","857","0.148175848736254","0.138552816105639","0.157798881366868"
"Very important","2016","secondary school degree","1117","0.177979860174567","0.168516009359676","0.187443710989458"
"Very important","2016","college entrance qualification","1112","0.172509224984738","0.163389927944305","0.181628522025172"
"Very important","2016","Other degree","824","0.237278515255997","0.222582493008649","0.251974537503346"
"Very important","2016","no degree/no degree yet","234","0.258204797190837","0.227705908646119","0.288703685735556"
"Important","2016","lower secondary degree","2406","0.452209600601242","0.438728499381088","0.465690701821395"
"Important","2016","secondary school degree","3294","0.510670653750484","0.498302288334525","0.523039019166443"
"Important","2016","college entrance qualification","3682","0.556905510636255","0.544915693714431","0.56889532755808"
"Important","2016","Other degree","1664","0.482905701744599","0.46564320364372","0.500168199845478"
"Important","2016","no degree/no degree yet","367","0.434705636552848","0.400159871697342","0.469251401408353"
"Less important","2016","lower secondary degree","1041","0.203614500421251","0.192707274831602","0.2145217260109"
"Less important","2016","secondary school degree","1333","0.212747032618475","0.20262121420907","0.222872851027879"
"Less important","2016","college entrance qualification","1429","0.205414259438142","0.195663031749678","0.215165487126606"
"Less important","2016","Other degree","492","0.167015932024451","0.154130917842665","0.179900946206237"
"Less important","2016","no degree/no degree yet","117","0.176923533148163","0.150330201887727","0.203516864408599"
"Quite unimportant","2016","lower secondary degree","932","0.196000050241253","0.185247675939664","0.206752424542843"
"Quite unimportant","2016","secondary school degree","531","0.0986024534564742","0.091226073612869","0.105978833300079"
"Quite unimportant","2016","college entrance qualification","371","0.0651710049408646","0.0592134656445718","0.0711285442371574"
"Quite unimportant","2016","Other degree","239","0.112799850974953","0.101871549463723","0.123728152486182"
"Quite unimportant","2016","no degree/no degree yet","73","0.130166033108152","0.10671689602623","0.153615170190074"
