"transab_cat","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1995","Rhineland-Palatinate,Saarland","lower secondary degree","2","","",""
"Very high transfer dependency","1995","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Very high transfer dependency","1995","Rhineland-Palatinate,Saarland","college entrance qualification","3","","",""
"Very high transfer dependency","1995","Rhineland-Palatinate,Saarland","Other degree","4","","",""
"Very high transfer dependency","1995","Rhineland-Palatinate,Saarland","no degree/no degree yet","4","","",""
"Very high transfer dependency","1995","Baden-Württemberg","lower secondary degree","4","","",""
"Very high transfer dependency","1995","Baden-Württemberg","secondary school degree","1","","",""
"Very high transfer dependency","1995","Baden-Württemberg","college entrance qualification","2","","",""
"Very high transfer dependency","1995","Baden-Württemberg","Other degree","3","","",""
"Very high transfer dependency","1995","Baden-Württemberg","no degree/no degree yet","1","","",""
"Very high transfer dependency","1995","Bavaria","lower secondary degree","10","","",""
"Very high transfer dependency","1995","Bavaria","secondary school degree","","","",""
"Very high transfer dependency","1995","Bavaria","college entrance qualification","2","","",""
"Very high transfer dependency","1995","Bavaria","Other degree","","","",""
"Very high transfer dependency","1995","Bavaria","no degree/no degree yet","1","","",""
"Very high transfer dependency","1995","Berlin","lower secondary degree","7","","",""
"Very high transfer dependency","1995","Berlin","secondary school degree","4","","",""
"Very high transfer dependency","1995","Berlin","college entrance qualification","","","",""
"Very high transfer dependency","1995","Berlin","Other degree","2","","",""
"Very high transfer dependency","1995","Berlin","no degree/no degree yet","","","",""
"Very high transfer dependency","1995","Brandenburg","lower secondary degree","2","","",""
"Very high transfer dependency","1995","Brandenburg","secondary school degree","2","","",""
"Very high transfer dependency","1995","Brandenburg","college entrance qualification","2","","",""
"Very high transfer dependency","1995","Brandenburg","Other degree","","","",""
"Very high transfer dependency","1995","Brandenburg","no degree/no degree yet","1","","",""
"Very high transfer dependency","1995","Mecklenburg-Western Pomerania","lower secondary degree","5","","",""
"Very high transfer dependency","1995","Mecklenburg-Western Pomerania","secondary school degree","6","","",""
"Very high transfer dependency","1995","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Very high transfer dependency","1995","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very high transfer dependency","1995","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very high transfer dependency","1995","Saxony","lower secondary degree","12","","",""
"Very high transfer dependency","1995","Saxony","secondary school degree","11","","",""
"Very high transfer dependency","1995","Saxony","college entrance qualification","3","","",""
"Very high transfer dependency","1995","Saxony","Other degree","","","",""
"Very high transfer dependency","1995","Saxony","no degree/no degree yet","1","","",""
"Very high transfer dependency","1995","Saxony-Anhalt","lower secondary degree","4","","",""
"Very high transfer dependency","1995","Saxony-Anhalt","secondary school degree","1","","",""
"Very high transfer dependency","1995","Saxony-Anhalt","college entrance qualification","1","","",""
"Very high transfer dependency","1995","Saxony-Anhalt","Other degree","","","",""
"Very high transfer dependency","1995","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very high transfer dependency","1995","Thuringia","lower secondary degree","4","","",""
"Very high transfer dependency","1995","Thuringia","secondary school degree","3","","",""
"Very high transfer dependency","1995","Thuringia","college entrance qualification","","","",""
"Very high transfer dependency","1995","Thuringia","Other degree","","","",""
"Very high transfer dependency","1995","Thuringia","no degree/no degree yet","1","","",""
"Complete transfer dependency","1995","Schleswig-Holstein","lower secondary degree","1","","",""
"Complete transfer dependency","1995","Schleswig-Holstein","secondary school degree","1","","",""
"Complete transfer dependency","1995","Schleswig-Holstein","college entrance qualification","","","",""
"Complete transfer dependency","1995","Schleswig-Holstein","Other degree","2","","",""
"Complete transfer dependency","1995","Schleswig-Holstein","no degree/no degree yet","","","",""
"Complete transfer dependency","1995","Hamburg","lower secondary degree","","","",""
"Complete transfer dependency","1995","Hamburg","secondary school degree","","","",""
"Complete transfer dependency","1995","Hamburg","college entrance qualification","","","",""
"Complete transfer dependency","1995","Hamburg","Other degree","1","","",""
"Complete transfer dependency","1995","Hamburg","no degree/no degree yet","","","",""
"Complete transfer dependency","1995","Lower Saxony","lower secondary degree","4","","",""
"Complete transfer dependency","1995","Lower Saxony","secondary school degree","2","","",""
"Complete transfer dependency","1995","Lower Saxony","college entrance qualification","2","","",""
"Complete transfer dependency","1995","Lower Saxony","Other degree","8","","",""
"Complete transfer dependency","1995","Lower Saxony","no degree/no degree yet","3","","",""
"Complete transfer dependency","1995","Bremen","lower secondary degree","","","",""
"Complete transfer dependency","1995","Bremen","secondary school degree","","","",""
"Complete transfer dependency","1995","Bremen","college entrance qualification","","","",""
"Complete transfer dependency","1995","Bremen","Other degree","","","",""
"Complete transfer dependency","1995","Bremen","no degree/no degree yet","","","",""
"Complete transfer dependency","1995","North Rhine-Westphalia","lower secondary degree","12","","",""
"Complete transfer dependency","1995","North Rhine-Westphalia","secondary school degree","1","","",""
"Complete transfer dependency","1995","North Rhine-Westphalia","college entrance qualification","6","","",""
"Complete transfer dependency","1995","North Rhine-Westphalia","Other degree","5","","",""
"Complete transfer dependency","1995","North Rhine-Westphalia","no degree/no degree yet","2","","",""
"Complete transfer dependency","1995","Hesse","lower secondary degree","2","","",""
"Complete transfer dependency","1995","Hesse","secondary school degree","1","","",""
"Complete transfer dependency","1995","Hesse","college entrance qualification","","","",""
"Complete transfer dependency","1995","Hesse","Other degree","3","","",""
"Complete transfer dependency","1995","Hesse","no degree/no degree yet","","","",""
"Complete transfer dependency","1995","Rhineland-Palatinate,Saarland","lower secondary degree","4","","",""
"Complete transfer dependency","1995","Rhineland-Palatinate,Saarland","secondary school degree","1","","",""
"Complete transfer dependency","1995","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Complete transfer dependency","1995","Rhineland-Palatinate,Saarland","Other degree","6","","",""
"Complete transfer dependency","1995","Rhineland-Palatinate,Saarland","no degree/no degree yet","4","","",""
"Complete transfer dependency","1995","Baden-Württemberg","lower secondary degree","4","","",""
"Complete transfer dependency","1995","Baden-Württemberg","secondary school degree","","","",""
"Complete transfer dependency","1995","Baden-Württemberg","college entrance qualification","","","",""
"Complete transfer dependency","1995","Baden-Württemberg","Other degree","5","","",""
"Complete transfer dependency","1995","Baden-Württemberg","no degree/no degree yet","4","","",""
"Complete transfer dependency","1995","Bavaria","lower secondary degree","4","","",""
"Complete transfer dependency","1995","Bavaria","secondary school degree","1","","",""
"Complete transfer dependency","1995","Bavaria","college entrance qualification","1","","",""
"Complete transfer dependency","1995","Bavaria","Other degree","","","",""
"Complete transfer dependency","1995","Bavaria","no degree/no degree yet","2","","",""
"Complete transfer dependency","1995","Berlin","lower secondary degree","","","",""
"Complete transfer dependency","1995","Berlin","secondary school degree","3","","",""
"Complete transfer dependency","1995","Berlin","college entrance qualification","","","",""
"Complete transfer dependency","1995","Berlin","Other degree","2","","",""
"Complete transfer dependency","1995","Berlin","no degree/no degree yet","3","","",""
"Complete transfer dependency","1995","Brandenburg","lower secondary degree","","","",""
"Complete transfer dependency","1995","Brandenburg","secondary school degree","","","",""
"Complete transfer dependency","1995","Brandenburg","college entrance qualification","","","",""
"Complete transfer dependency","1995","Brandenburg","Other degree","","","",""
"Complete transfer dependency","1995","Brandenburg","no degree/no degree yet","","","",""
"Complete transfer dependency","1995","Mecklenburg-Western Pomerania","lower secondary degree","2","","",""
"Complete transfer dependency","1995","Mecklenburg-Western Pomerania","secondary school degree","3","","",""
"Complete transfer dependency","1995","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Complete transfer dependency","1995","Mecklenburg-Western Pomerania","Other degree","","","",""
"Complete transfer dependency","1995","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Complete transfer dependency","1995","Saxony","lower secondary degree","1","","",""
"Complete transfer dependency","1995","Saxony","secondary school degree","2","","",""
"Complete transfer dependency","1995","Saxony","college entrance qualification","","","",""
"Complete transfer dependency","1995","Saxony","Other degree","","","",""
"Complete transfer dependency","1995","Saxony","no degree/no degree yet","","","",""
"Complete transfer dependency","1995","Saxony-Anhalt","lower secondary degree","","","",""
"Complete transfer dependency","1995","Saxony-Anhalt","secondary school degree","","","",""
"Complete transfer dependency","1995","Saxony-Anhalt","college entrance qualification","","","",""
"Complete transfer dependency","1995","Saxony-Anhalt","Other degree","","","",""
"Complete transfer dependency","1995","Saxony-Anhalt","no degree/no degree yet","","","",""
"Complete transfer dependency","1995","Thuringia","lower secondary degree","3","","",""
"Complete transfer dependency","1995","Thuringia","secondary school degree","3","","",""
"Complete transfer dependency","1995","Thuringia","college entrance qualification","1","","",""
"Complete transfer dependency","1995","Thuringia","Other degree","","","",""
"Complete transfer dependency","1995","Thuringia","no degree/no degree yet","","","",""
"No transfer dependency","1996","Schleswig-Holstein","lower secondary degree","76","0.562145728523028","0.479069444897914","0.645222012148143"
"No transfer dependency","1996","Schleswig-Holstein","secondary school degree","38","0.576481109831566","0.468205152840449","0.684757066822683"
"No transfer dependency","1996","Schleswig-Holstein","college entrance qualification","9","","",""
"No transfer dependency","1996","Schleswig-Holstein","Other degree","3","","",""
"No transfer dependency","1996","Schleswig-Holstein","no degree/no degree yet","3","","",""
"No transfer dependency","1996","Hamburg","lower secondary degree","31","0.683353628749505","0.554417953504978","0.812289303994032"
"No transfer dependency","1996","Hamburg","secondary school degree","17","","",""
"No transfer dependency","1996","Hamburg","college entrance qualification","7","","",""
"No transfer dependency","1996","Hamburg","Other degree","5","","",""
"No transfer dependency","1996","Hamburg","no degree/no degree yet","2","","",""
"No transfer dependency","1996","Lower Saxony","lower secondary degree","231","0.6089947442694","0.562601825586445","0.655387662952355"
"No transfer dependency","1996","Lower Saxony","secondary school degree","115","0.507603012081216","0.44550635706129","0.569699667101141"
"No transfer dependency","1996","Lower Saxony","college entrance qualification","59","0.48945783409664","0.409460426807054","0.569455241386225"
"No transfer dependency","1996","Lower Saxony","Other degree","15","","",""
"No transfer dependency","1996","Lower Saxony","no degree/no degree yet","10","","",""
"No transfer dependency","1996","Bremen","lower secondary degree","33","0.718374170312823","0.594928858974081","0.841819481651566"
"No transfer dependency","1996","Bremen","secondary school degree","9","","",""
"No transfer dependency","1996","Bremen","college entrance qualification","6","","",""
"No transfer dependency","1996","Bremen","Other degree","1","","",""
"No transfer dependency","1996","Bremen","no degree/no degree yet","1","","",""
"No transfer dependency","1996","North Rhine-Westphalia","lower secondary degree","506","0.602798754495354","0.572471048240374","0.633126460750334"
"No transfer dependency","1996","North Rhine-Westphalia","secondary school degree","186","0.475527131707768","0.430663566974127","0.520390696441408"
"No transfer dependency","1996","North Rhine-Westphalia","college entrance qualification","189","0.503545602257118","0.455556884231961","0.551534320282274"
"No transfer dependency","1996","North Rhine-Westphalia","Other degree","73","0.337888589723942","0.28147048298591","0.394306696461975"
"No transfer dependency","1996","North Rhine-Westphalia","no degree/no degree yet","54","0.205807414874161","0.151891790589726","0.259723039158596"
"No transfer dependency","1996","Hesse","lower secondary degree","199","0.651213203473786","0.602050460383328","0.700375946564243"
"No transfer dependency","1996","Hesse","secondary school degree","83","0.62748585915171","0.552572123702591","0.702399594600829"
"No transfer dependency","1996","Hesse","college entrance qualification","72","0.548625806440084","0.465599632171927","0.63165198070824"
"No transfer dependency","1996","Hesse","Other degree","28","","",""
"No transfer dependency","1996","Hesse","no degree/no degree yet","23","","",""
"No transfer dependency","1996","Rhineland-Palatinate,Saarland","lower secondary degree","187","0.599725759120242","0.548686820704037","0.650764697536448"
"No transfer dependency","1996","Rhineland-Palatinate,Saarland","secondary school degree","46","0.530638906247542","0.433788578815113","0.627489233679972"
"No transfer dependency","1996","Rhineland-Palatinate,Saarland","college entrance qualification","23","","",""
"No transfer dependency","1996","Rhineland-Palatinate,Saarland","Other degree","24","","",""
"No transfer dependency","1996","Rhineland-Palatinate,Saarland","no degree/no degree yet","9","","",""
"No transfer dependency","1996","Baden-Württemberg","lower secondary degree","338","0.562236207892375","0.525405418583496","0.599066997201255"
"No transfer dependency","1996","Baden-Württemberg","secondary school degree","114","0.524514631525955","0.464612835657713","0.584416427394196"
"No transfer dependency","1996","Baden-Württemberg","college entrance qualification","86","0.46419292432892","0.396254354764046","0.532131493893793"
"No transfer dependency","1996","Baden-Württemberg","Other degree","81","0.377089958738452","0.31512455128194","0.439055366194965"
"No transfer dependency","1996","Baden-Württemberg","no degree/no degree yet","45","0.154151169390628","0.101545979573866","0.206756359207389"
"No transfer dependency","1996","Bavaria","lower secondary degree","352","0.578538692385054","0.542619642479573","0.614457742290536"
"No transfer dependency","1996","Bavaria","secondary school degree","156","0.537857422495154","0.484706437762739","0.591008407227569"
"No transfer dependency","1996","Bavaria","college entrance qualification","106","0.574732555709294","0.509255370482095","0.640209740936493"
"No transfer dependency","1996","Bavaria","Other degree","67","0.408602775279504","0.335771256958409","0.481434293600599"
"No transfer dependency","1996","Bavaria","no degree/no degree yet","24","","",""
"No transfer dependency","1996","Berlin","lower secondary degree","73","0.624128329003243","0.542726271543521","0.705530386462965"
"No transfer dependency","1996","Berlin","secondary school degree","70","0.518273298562216","0.447225427730651","0.589321169393781"
"No transfer dependency","1996","Berlin","college entrance qualification","44","0.464539807549854","0.373386121852665","0.555693493247043"
"No transfer dependency","1996","Berlin","Other degree","8","","",""
"No transfer dependency","1996","Berlin","no degree/no degree yet","2","","",""
"No transfer dependency","1996","Brandenburg","lower secondary degree","102","0.661236493010462","0.593219357824922","0.729253628196001"
"No transfer dependency","1996","Brandenburg","secondary school degree","72","0.302333272395936","0.24910626459633","0.355560280195542"
"No transfer dependency","1996","Brandenburg","college entrance qualification","28","","",""
"No transfer dependency","1996","Brandenburg","Other degree","4","","",""
"No transfer dependency","1996","Brandenburg","no degree/no degree yet","","","",""
"No transfer dependency","1996","Mecklenburg-Western Pomerania","lower secondary degree","50","0.456275200527336","0.366022924421184","0.546527476633489"
"No transfer dependency","1996","Mecklenburg-Western Pomerania","secondary school degree","46","0.241554548510013","0.18163206000258","0.301477037017446"
"No transfer dependency","1996","Mecklenburg-Western Pomerania","college entrance qualification","17","","",""
"No transfer dependency","1996","Mecklenburg-Western Pomerania","Other degree","1","","",""
"No transfer dependency","1996","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
"No transfer dependency","1996","Saxony","lower secondary degree","201","0.576688071052195","0.527839422459883","0.625536719644506"
"No transfer dependency","1996","Saxony","secondary school degree","109","0.279171472009067","0.238615887653465","0.319727056364668"
"No transfer dependency","1996","Saxony","college entrance qualification","35","0.261713122950113","0.194024464280019","0.329401781620207"
"No transfer dependency","1996","Saxony","Other degree","5","","",""
"No transfer dependency","1996","Saxony","no degree/no degree yet","3","","",""
"No transfer dependency","1996","Saxony-Anhalt","lower secondary degree","116","0.585873280709182","0.525177807403043","0.646568754015321"
"No transfer dependency","1996","Saxony-Anhalt","secondary school degree","64","0.310046492603773","0.257087757259853","0.363005227947692"
"No transfer dependency","1996","Saxony-Anhalt","college entrance qualification","12","","",""
"No transfer dependency","1996","Saxony-Anhalt","Other degree","","","",""
"No transfer dependency","1996","Saxony-Anhalt","no degree/no degree yet","","","",""
"No transfer dependency","1996","Thuringia","lower secondary degree","128","0.605685412978997","0.545466514195425","0.66590431176257"
"No transfer dependency","1996","Thuringia","secondary school degree","63","0.251552443563459","0.2029360951921","0.300168791934819"
"No transfer dependency","1996","Thuringia","college entrance qualification","11","","",""
"No transfer dependency","1996","Thuringia","Other degree","1","","",""
"No transfer dependency","1996","Thuringia","no degree/no degree yet","","","",""
"Very low transfer dependency","1996","Schleswig-Holstein","lower secondary degree","51","0.372061287328511","0.291123061798808","0.452999512858214"
"Very low transfer dependency","1996","Schleswig-Holstein","secondary school degree","35","0.335541520249258","0.232072543168669","0.439010497329846"
"Very low transfer dependency","1996","Schleswig-Holstein","college entrance qualification","25","","",""
"Very low transfer dependency","1996","Schleswig-Holstein","Other degree","5","","",""
"Very low transfer dependency","1996","Schleswig-Holstein","no degree/no degree yet","9","","",""
"Very low transfer dependency","1996","Hamburg","lower secondary degree","14","","",""
"Very low transfer dependency","1996","Hamburg","secondary school degree","13","","",""
"Very low transfer dependency","1996","Hamburg","college entrance qualification","11","","",""
"Very low transfer dependency","1996","Hamburg","Other degree","9","","",""
"Very low transfer dependency","1996","Hamburg","no degree/no degree yet","3","","",""
"Very low transfer dependency","1996","Lower Saxony","lower secondary degree","157","0.305815955905148","0.262011225681703","0.349620686128593"
"Very low transfer dependency","1996","Lower Saxony","secondary school degree","124","0.464207088537698","0.402262584051021","0.526151593024374"
"Very low transfer dependency","1996","Lower Saxony","college entrance qualification","82","0.45698592865803","0.377267373797064","0.536704483518995"
"Very low transfer dependency","1996","Lower Saxony","Other degree","52","0.466009186697421","0.363516818812475","0.568501554582368"
"Very low transfer dependency","1996","Lower Saxony","no degree/no degree yet","30","0.584552082406352","0.45311403150263","0.715990133310075"
"Very low transfer dependency","1996","Bremen","lower secondary degree","13","","",""
"Very low transfer dependency","1996","Bremen","secondary school degree","6","","",""
"Very low transfer dependency","1996","Bremen","college entrance qualification","3","","",""
"Very low transfer dependency","1996","Bremen","Other degree","4","","",""
"Very low transfer dependency","1996","Bremen","no degree/no degree yet","3","","",""
"Very low transfer dependency","1996","North Rhine-Westphalia","lower secondary degree","422","0.329742221612559","0.300604452194307","0.358879991030811"
"Very low transfer dependency","1996","North Rhine-Westphalia","secondary school degree","249","0.461715277921589","0.416929743174166","0.506500812669011"
"Very low transfer dependency","1996","North Rhine-Westphalia","college entrance qualification","206","0.45342734317245","0.405646053538551","0.501208632806348"
"Very low transfer dependency","1996","North Rhine-Westphalia","Other degree","151","0.487949764152589","0.428327282253301","0.547572246051877"
"Very low transfer dependency","1996","North Rhine-Westphalia","no degree/no degree yet","134","0.654602872301057","0.5911911528424","0.718014591759714"
"Very low transfer dependency","1996","Hesse","lower secondary degree","143","0.309744669235388","0.262046545579302","0.357442792891474"
"Very low transfer dependency","1996","Hesse","secondary school degree","73","0.355502490792712","0.281333896957402","0.429671084628021"
"Very low transfer dependency","1996","Hesse","college entrance qualification","61","0.411349350954708","0.329249424208446","0.49344927770097"
"Very low transfer dependency","1996","Hesse","Other degree","66","0.427885167596087","0.335424512074509","0.520345823117665"
"Very low transfer dependency","1996","Hesse","no degree/no degree yet","44","0.487971846232458","0.374846020332177","0.601097672132738"
"Very low transfer dependency","1996","Rhineland-Palatinate,Saarland","lower secondary degree","145","0.347894030651338","0.29827719808779","0.397510863214885"
"Very low transfer dependency","1996","Rhineland-Palatinate,Saarland","secondary school degree","54","0.440188010446373","0.343852099678325","0.53652392121442"
"Very low transfer dependency","1996","Rhineland-Palatinate,Saarland","college entrance qualification","42","0.464616514906165","0.346074189799428","0.583158840012901"
"Very low transfer dependency","1996","Rhineland-Palatinate,Saarland","Other degree","47","0.495106331669232","0.385546261961038","0.604666401377425"
"Very low transfer dependency","1996","Rhineland-Palatinate,Saarland","no degree/no degree yet","16","","",""
"Very low transfer dependency","1996","Baden-Württemberg","lower secondary degree","301","0.349918920349913","0.314511101234093","0.385326739465733"
"Very low transfer dependency","1996","Baden-Württemberg","secondary school degree","142","0.429076247712935","0.3697087487837","0.48844374664217"
"Very low transfer dependency","1996","Baden-Württemberg","college entrance qualification","110","0.511404728463623","0.443308992539902","0.579500464387344"
"Very low transfer dependency","1996","Baden-Württemberg","Other degree","126","0.52438538156889","0.460534478316416","0.588236284821365"
"Very low transfer dependency","1996","Baden-Württemberg","no degree/no degree yet","103","0.696225209839534","0.629227564312101","0.763222855366967"
"Very low transfer dependency","1996","Bavaria","lower secondary degree","315","0.340074610567782","0.30561468745913","0.374534533676435"
"Very low transfer dependency","1996","Bavaria","secondary school degree","166","0.434310383588787","0.381468419599845","0.487152347577729"
"Very low transfer dependency","1996","Bavaria","college entrance qualification","108","0.406326451142615","0.341277929499255","0.471374972785975"
"Very low transfer dependency","1996","Bavaria","Other degree","94","0.528201598843647","0.454239852860685","0.602163344826609"
"Very low transfer dependency","1996","Bavaria","no degree/no degree yet","53","0.692346181340133","0.595918980363652","0.788773382316613"
"Very low transfer dependency","1996","Berlin","lower secondary degree","48","0.279221064090941","0.203824115653287","0.354618012528596"
"Very low transfer dependency","1996","Berlin","secondary school degree","101","0.415182876360604","0.345117889092669","0.485247863628539"
"Very low transfer dependency","1996","Berlin","college entrance qualification","62","0.436540071395218","0.345895302433338","0.527184840357098"
"Very low transfer dependency","1996","Berlin","Other degree","24","","",""
"Very low transfer dependency","1996","Berlin","no degree/no degree yet","21","","",""
"Very low transfer dependency","1996","Brandenburg","lower secondary degree","45","0.163096498441613","0.110001742363198","0.216191254520029"
"Very low transfer dependency","1996","Brandenburg","secondary school degree","169","0.512553634358772","0.454624351592236","0.570482917125309"
"Very low transfer dependency","1996","Brandenburg","college entrance qualification","41","0.442175763643284","0.332658974517827","0.55169255276874"
"Very low transfer dependency","1996","Brandenburg","Other degree","4","","",""
"Very low transfer dependency","1996","Brandenburg","no degree/no degree yet","13","","",""
"Very low transfer dependency","1996","Mecklenburg-Western Pomerania","lower secondary degree","26","","",""
"Very low transfer dependency","1996","Mecklenburg-Western Pomerania","secondary school degree","108","0.509036491043542","0.439049210177417","0.579023771909668"
"Very low transfer dependency","1996","Mecklenburg-Western Pomerania","college entrance qualification","29","","",""
"Very low transfer dependency","1996","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Very low transfer dependency","1996","Mecklenburg-Western Pomerania","no degree/no degree yet","7","","",""
"Very low transfer dependency","1996","Saxony","lower secondary degree","111","0.228640838749173","0.187120867979494","0.270160809518852"
"Very low transfer dependency","1996","Saxony","secondary school degree","267","0.502693126718867","0.45749058387626","0.547895669561475"
"Very low transfer dependency","1996","Saxony","college entrance qualification","108","0.611261458031293","0.536197252755276","0.686325663307309"
"Very low transfer dependency","1996","Saxony","Other degree","","","",""
"Very low transfer dependency","1996","Saxony","no degree/no degree yet","30","0.764464655533344","0.627737752199384","0.901191558867304"
"Very low transfer dependency","1996","Saxony-Anhalt","lower secondary degree","72","0.203781947191211","0.154147099402971","0.25341679497945"
"Very low transfer dependency","1996","Saxony-Anhalt","secondary school degree","179","0.543678018649799","0.486645721712741","0.600710315586856"
"Very low transfer dependency","1996","Saxony-Anhalt","college entrance qualification","56","0.578158694683225","0.469940277097136","0.686377112269314"
"Very low transfer dependency","1996","Saxony-Anhalt","Other degree","5","","",""
"Very low transfer dependency","1996","Saxony-Anhalt","no degree/no degree yet","13","","",""
"Very low transfer dependency","1996","Thuringia","lower secondary degree","60","0.198510596766375","0.149360025456387","0.247661168076363"
"Very low transfer dependency","1996","Thuringia","secondary school degree","201","0.584150030246496","0.528927294656036","0.639372765836956"
"Very low transfer dependency","1996","Thuringia","college entrance qualification","43","0.577601308305935","0.453647880900808","0.701554735711062"
"Very low transfer dependency","1996","Thuringia","Other degree","1","","",""
"Very low transfer dependency","1996","Thuringia","no degree/no degree yet","10","","",""
"Low transfer dependency","1996","Schleswig-Holstein","lower secondary degree","6","","",""
"Low transfer dependency","1996","Schleswig-Holstein","secondary school degree","3","","",""
"Low transfer dependency","1996","Schleswig-Holstein","college entrance qualification","1","","",""
"Low transfer dependency","1996","Schleswig-Holstein","Other degree","2","","",""
"Low transfer dependency","1996","Schleswig-Holstein","no degree/no degree yet","2","","",""
"Low transfer dependency","1996","Hamburg","lower secondary degree","4","","",""
"Low transfer dependency","1996","Hamburg","secondary school degree","1","","",""
"Low transfer dependency","1996","Hamburg","college entrance qualification","","","",""
"Low transfer dependency","1996","Hamburg","Other degree","","","",""
"Low transfer dependency","1996","Hamburg","no degree/no degree yet","","","",""
"Low transfer dependency","1996","Lower Saxony","lower secondary degree","15","","",""
"Low transfer dependency","1996","Lower Saxony","secondary school degree","6","","",""
"Low transfer dependency","1996","Lower Saxony","college entrance qualification","6","","",""
"Low transfer dependency","1996","Lower Saxony","Other degree","11","","",""
"Low transfer dependency","1996","Lower Saxony","no degree/no degree yet","4","","",""
"Low transfer dependency","1996","Bremen","lower secondary degree","3","","",""
"Low transfer dependency","1996","Bremen","secondary school degree","1","","",""
"Low transfer dependency","1996","Bremen","college entrance qualification","","","",""
"Low transfer dependency","1996","Bremen","Other degree","","","",""
"Low transfer dependency","1996","Bremen","no degree/no degree yet","","","",""
"Low transfer dependency","1996","North Rhine-Westphalia","lower secondary degree","28","","",""
"Low transfer dependency","1996","North Rhine-Westphalia","secondary school degree","26","","",""
"Low transfer dependency","1996","North Rhine-Westphalia","college entrance qualification","15","","",""
"Low transfer dependency","1996","North Rhine-Westphalia","Other degree","22","","",""
"Low transfer dependency","1996","North Rhine-Westphalia","no degree/no degree yet","17","","",""
"Low transfer dependency","1996","Hesse","lower secondary degree","9","","",""
"Low transfer dependency","1996","Hesse","secondary school degree","1","","",""
"Low transfer dependency","1996","Hesse","college entrance qualification","2","","",""
"Low transfer dependency","1996","Hesse","Other degree","10","","",""
"Low transfer dependency","1996","Hesse","no degree/no degree yet","5","","",""
"Low transfer dependency","1996","Rhineland-Palatinate,Saarland","lower secondary degree","10","","",""
"Low transfer dependency","1996","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Low transfer dependency","1996","Rhineland-Palatinate,Saarland","college entrance qualification","1","","",""
"Low transfer dependency","1996","Rhineland-Palatinate,Saarland","Other degree","2","","",""
"Low transfer dependency","1996","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"Low transfer dependency","1996","Baden-Württemberg","lower secondary degree","31","0.047349047335506","0.0315818599976957","0.0631162346733163"
"Low transfer dependency","1996","Baden-Württemberg","secondary school degree","7","","",""
"Low transfer dependency","1996","Baden-Württemberg","college entrance qualification","5","","",""
"Low transfer dependency","1996","Baden-Württemberg","Other degree","15","","",""
"Low transfer dependency","1996","Baden-Württemberg","no degree/no degree yet","16","","",""
"Low transfer dependency","1996","Bavaria","lower secondary degree","35","0.0503614545342228","0.0344537293315151","0.0662691797369305"
"Low transfer dependency","1996","Bavaria","secondary school degree","13","","",""
"Low transfer dependency","1996","Bavaria","college entrance qualification","4","","",""
"Low transfer dependency","1996","Bavaria","Other degree","12","","",""
"Low transfer dependency","1996","Bavaria","no degree/no degree yet","6","","",""
"Low transfer dependency","1996","Berlin","lower secondary degree","7","","",""
"Low transfer dependency","1996","Berlin","secondary school degree","16","","",""
"Low transfer dependency","1996","Berlin","college entrance qualification","6","","",""
"Low transfer dependency","1996","Berlin","Other degree","2","","",""
"Low transfer dependency","1996","Berlin","no degree/no degree yet","1","","",""
"Low transfer dependency","1996","Brandenburg","lower secondary degree","26","","",""
"Low transfer dependency","1996","Brandenburg","secondary school degree","34","0.159209958244953","0.116807213618011","0.201612702871894"
"Low transfer dependency","1996","Brandenburg","college entrance qualification","9","","",""
"Low transfer dependency","1996","Brandenburg","Other degree","3","","",""
"Low transfer dependency","1996","Brandenburg","no degree/no degree yet","2","","",""
"Low transfer dependency","1996","Mecklenburg-Western Pomerania","lower secondary degree","22","","",""
"Low transfer dependency","1996","Mecklenburg-Western Pomerania","secondary school degree","27","","",""
"Low transfer dependency","1996","Mecklenburg-Western Pomerania","college entrance qualification","5","","",""
"Low transfer dependency","1996","Mecklenburg-Western Pomerania","Other degree","","","",""
"Low transfer dependency","1996","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
"Low transfer dependency","1996","Saxony","lower secondary degree","42","0.115152155296502","0.0835932340213092","0.146711076571694"
"Low transfer dependency","1996","Saxony","secondary school degree","74","0.159342199734654","0.12625391992018","0.192430479549127"
"Low transfer dependency","1996","Saxony","college entrance qualification","15","","",""
"Low transfer dependency","1996","Saxony","Other degree","1","","",""
"Low transfer dependency","1996","Saxony","no degree/no degree yet","3","","",""
"Low transfer dependency","1996","Saxony-Anhalt","lower secondary degree","38","0.144500308618952","0.10117594957176","0.187824667666144"
