"transab_cat","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1995","lower secondary degree","general elemantary","30","0.0178386027917212","0.0111423846547057","0.0245348209287368"
"Very high transfer dependency","1995","lower secondary degree","middle vocational","34","0.0105483555597655","0.00709604572891228","0.0140006653906187"
"Very high transfer dependency","1995","lower secondary degree","vocational + Abi","1","","",""
"Very high transfer dependency","1995","lower secondary degree","higher vocational","6","","",""
"Very high transfer dependency","1995","lower secondary degree","higher education","1","","",""
"Very high transfer dependency","1995","secondary school degree","in school","","","",""
"Very high transfer dependency","1995","secondary school degree","inadequately","","","",""
"Very high transfer dependency","1995","secondary school degree","general elemantary","7","","",""
"Very high transfer dependency","1995","secondary school degree","middle vocational","21","","",""
"Very high transfer dependency","1995","secondary school degree","vocational + Abi","","","",""
"Very high transfer dependency","1995","secondary school degree","higher vocational","2","","",""
"Very high transfer dependency","1995","secondary school degree","higher education","5","","",""
"Very high transfer dependency","1995","college entrance qualification","in school","","","",""
"Very high transfer dependency","1995","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","1995","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","1995","college entrance qualification","middle vocational","4","","",""
"Very high transfer dependency","1995","college entrance qualification","vocational + Abi","10","","",""
"Very high transfer dependency","1995","college entrance qualification","higher vocational","4","","",""
"Very high transfer dependency","1995","college entrance qualification","higher education","5","","",""
"Very high transfer dependency","1995","Other degree","in school","","","",""
"Very high transfer dependency","1995","Other degree","inadequately","4","","",""
"Very high transfer dependency","1995","Other degree","general elemantary","13","","",""
"Very high transfer dependency","1995","Other degree","middle vocational","9","","",""
"Very high transfer dependency","1995","Other degree","vocational + Abi","1","","",""
"Very high transfer dependency","1995","Other degree","higher vocational","","","",""
"Very high transfer dependency","1995","Other degree","higher education","3","","",""
"Very high transfer dependency","1995","no degree/no degree yet","in school","3","","",""
"Very high transfer dependency","1995","no degree/no degree yet","inadequately","8","","",""
"Very high transfer dependency","1995","no degree/no degree yet","general elemantary","","","",""
"Very high transfer dependency","1995","no degree/no degree yet","middle vocational","","","",""
"Very high transfer dependency","1995","no degree/no degree yet","vocational + Abi","","","",""
"Very high transfer dependency","1995","no degree/no degree yet","higher vocational","","","",""
"Very high transfer dependency","1995","no degree/no degree yet","higher education","","","",""
"Complete transfer dependency","1995","lower secondary degree","in school","","","",""
"Complete transfer dependency","1995","lower secondary degree","inadequately","","","",""
"Complete transfer dependency","1995","lower secondary degree","general elemantary","12","","",""
"Complete transfer dependency","1995","lower secondary degree","middle vocational","24","","",""
"Complete transfer dependency","1995","lower secondary degree","vocational + Abi","","","",""
"Complete transfer dependency","1995","lower secondary degree","higher vocational","1","","",""
"Complete transfer dependency","1995","lower secondary degree","higher education","","","",""
"Complete transfer dependency","1995","secondary school degree","in school","","","",""
"Complete transfer dependency","1995","secondary school degree","inadequately","","","",""
"Complete transfer dependency","1995","secondary school degree","general elemantary","4","","",""
"Complete transfer dependency","1995","secondary school degree","middle vocational","12","","",""
"Complete transfer dependency","1995","secondary school degree","vocational + Abi","1","","",""
"Complete transfer dependency","1995","secondary school degree","higher vocational","","","",""
"Complete transfer dependency","1995","secondary school degree","higher education","1","","",""
"Complete transfer dependency","1995","college entrance qualification","in school","","","",""
"Complete transfer dependency","1995","college entrance qualification","inadequately","","","",""
"Complete transfer dependency","1995","college entrance qualification","general elemantary","","","",""
"Complete transfer dependency","1995","college entrance qualification","middle vocational","1","","",""
"Complete transfer dependency","1995","college entrance qualification","vocational + Abi","3","","",""
"Complete transfer dependency","1995","college entrance qualification","higher vocational","1","","",""
"Complete transfer dependency","1995","college entrance qualification","higher education","5","","",""
"Complete transfer dependency","1995","Other degree","in school","","","",""
"Complete transfer dependency","1995","Other degree","inadequately","","","",""
"Complete transfer dependency","1995","Other degree","general elemantary","11","","",""
"Complete transfer dependency","1995","Other degree","middle vocational","9","","",""
"Complete transfer dependency","1995","Other degree","vocational + Abi","5","","",""
"Complete transfer dependency","1995","Other degree","higher vocational","2","","",""
"Complete transfer dependency","1995","Other degree","higher education","5","","",""
"Complete transfer dependency","1995","no degree/no degree yet","in school","4","","",""
"Complete transfer dependency","1995","no degree/no degree yet","inadequately","12","","",""
"Complete transfer dependency","1995","no degree/no degree yet","general elemantary","","","",""
"Complete transfer dependency","1995","no degree/no degree yet","middle vocational","2","","",""
"Complete transfer dependency","1995","no degree/no degree yet","vocational + Abi","","","",""
"Complete transfer dependency","1995","no degree/no degree yet","higher vocational","","","",""
"Complete transfer dependency","1995","no degree/no degree yet","higher education","","","",""
"No transfer dependency","1996","lower secondary degree","in school","","","",""
"No transfer dependency","1996","lower secondary degree","inadequately","","","",""
"No transfer dependency","1996","lower secondary degree","general elemantary","764","0.64358322555179","0.618897529897831","0.668268921205748"
"No transfer dependency","1996","lower secondary degree","middle vocational","1662","0.578786859848954","0.561950881499786","0.595622838198121"
"No transfer dependency","1996","lower secondary degree","vocational + Abi","4","","",""
"No transfer dependency","1996","lower secondary degree","higher vocational","127","0.560124511072048","0.500473962373624","0.619775059770473"
"No transfer dependency","1996","lower secondary degree","higher education","66","0.626510297241317","0.536521173144887","0.716499421337748"
"No transfer dependency","1996","secondary school degree","in school","","","",""
"No transfer dependency","1996","secondary school degree","inadequately","","","",""
"No transfer dependency","1996","secondary school degree","general elemantary","137","0.41724595043685","0.37168628257179","0.46280561830191"
"No transfer dependency","1996","secondary school degree","middle vocational","804","0.473155005536678","0.452324967021214","0.493985044052142"
"No transfer dependency","1996","secondary school degree","vocational + Abi","1","","",""
"No transfer dependency","1996","secondary school degree","higher vocational","105","0.396577306821838","0.34480759112409","0.448347022519586"
"No transfer dependency","1996","secondary school degree","higher education","141","0.424436926148367","0.379072156323592","0.469801695973141"
"No transfer dependency","1996","college entrance qualification","in school","","","",""
"No transfer dependency","1996","college entrance qualification","inadequately","","","",""
"No transfer dependency","1996","college entrance qualification","general elemantary","","","",""
"No transfer dependency","1996","college entrance qualification","middle vocational","99","0.392359704928134","0.340305571195875","0.444413838660394"
"No transfer dependency","1996","college entrance qualification","vocational + Abi","139","0.436123026267264","0.384095633092797","0.488150419441732"
"No transfer dependency","1996","college entrance qualification","higher vocational","51","0.474754815090164","0.384655224753988","0.56485440542634"
"No transfer dependency","1996","college entrance qualification","higher education","416","0.509379539247728","0.478549009985617","0.540210068509839"
"No transfer dependency","1996","Other degree","in school","","","",""
"No transfer dependency","1996","Other degree","inadequately","6","","",""
"No transfer dependency","1996","Other degree","general elemantary","134","0.313265860834668","0.270074480750847","0.356457240918488"
"No transfer dependency","1996","Other degree","middle vocational","131","0.385942981644479","0.339274263338081","0.432611699950877"
"No transfer dependency","1996","Other degree","vocational + Abi","18","","",""
"No transfer dependency","1996","Other degree","higher vocational","1","","",""
"No transfer dependency","1996","Other degree","higher education","26","","",""
"No transfer dependency","1996","no degree/no degree yet","in school","4","","",""
"No transfer dependency","1996","no degree/no degree yet","inadequately","150","0.353462314365492","0.308996619187191","0.397928009543794"
"No transfer dependency","1996","no degree/no degree yet","general elemantary","","","",""
"No transfer dependency","1996","no degree/no degree yet","middle vocational","23","","",""
"No transfer dependency","1996","no degree/no degree yet","vocational + Abi","","","",""
"No transfer dependency","1996","no degree/no degree yet","higher vocational","1","","",""
"No transfer dependency","1996","no degree/no degree yet","higher education","","","",""
"Very low transfer dependency","1996","lower secondary degree","in school","","","",""
"Very low transfer dependency","1996","lower secondary degree","inadequately","","","",""
"Very low transfer dependency","1996","lower secondary degree","general elemantary","498","0.255981687150171","0.233488023040192","0.27847535126015"
"Very low transfer dependency","1996","lower secondary degree","middle vocational","1273","0.3267878983624","0.310794637849911","0.342781158874888"
"Very low transfer dependency","1996","lower secondary degree","vocational + Abi","7","","",""
"Very low transfer dependency","1996","lower secondary degree","higher vocational","118","0.367196209350412","0.309267893380912","0.425124525319913"
"Very low transfer dependency","1996","lower secondary degree","higher education","27","","",""
"Very low transfer dependency","1996","secondary school degree","in school","","","",""
"Very low transfer dependency","1996","secondary school degree","inadequately","","","",""
"Very low transfer dependency","1996","secondary school degree","general elemantary","255","0.487001470160688","0.440820289639202","0.533182650682174"
"Very low transfer dependency","1996","secondary school degree","middle vocational","1146","0.440640640453261","0.419928038744613","0.461353242161909"
"Very low transfer dependency","1996","secondary school degree","vocational + Abi","3","","",""
"Very low transfer dependency","1996","secondary school degree","higher vocational","214","0.516627596320397","0.463742809552514","0.569512383088279"
"Very low transfer dependency","1996","secondary school degree","higher education","269","0.47913001488013","0.433278147806089","0.524981881954171"
"Very low transfer dependency","1996","college entrance qualification","in school","","","",""
"Very low transfer dependency","1996","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","1996","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","1996","college entrance qualification","middle vocational","206","0.543563828335201","0.490462541920173","0.596665114750228"
"Very low transfer dependency","1996","college entrance qualification","vocational + Abi","178","0.472868745507113","0.42048879712896","0.525248693885267"
"Very low transfer dependency","1996","college entrance qualification","higher vocational","61","0.458754004552606","0.368846825866278","0.548661183238934"
"Very low transfer dependency","1996","college entrance qualification","higher education","542","0.451849338485929","0.421156701643678","0.48254197532818"
"Very low transfer dependency","1996","Other degree","in school","","","",""
"Very low transfer dependency","1996","Other degree","inadequately","15","","",""
"Very low transfer dependency","1996","Other degree","general elemantary","232","0.485290957748228","0.438750759758789","0.531831155737667"
"Very low transfer dependency","1996","Other degree","middle vocational","235","0.4693139593521","0.421471828101875","0.517156090602324"
"Very low transfer dependency","1996","Other degree","vocational + Abi","66","0.612904208376883","0.514957055836299","0.710851360917467"
"Very low transfer dependency","1996","Other degree","higher vocational","1","","",""
"Very low transfer dependency","1996","Other degree","higher education","42","0.40843892387862","0.29864808959632","0.518229758160919"
"Very low transfer dependency","1996","no degree/no degree yet","in school","236","0.894351583331821","0.857550014698396","0.931153151965246"
"Very low transfer dependency","1996","no degree/no degree yet","inadequately","207","0.432516727172394","0.386434379904202","0.478599074440587"
"Very low transfer dependency","1996","no degree/no degree yet","general elemantary","","","",""
"Very low transfer dependency","1996","no degree/no degree yet","middle vocational","42","0.640926221651646","0.529338918313952","0.752513524989339"
"Very low transfer dependency","1996","no degree/no degree yet","vocational + Abi","","","",""
"Very low transfer dependency","1996","no degree/no degree yet","higher vocational","3","","",""
"Very low transfer dependency","1996","no degree/no degree yet","higher education","1","","",""
"Low transfer dependency","1996","lower secondary degree","in school","","","",""
"Low transfer dependency","1996","lower secondary degree","inadequately","","","",""
"Low transfer dependency","1996","lower secondary degree","general elemantary","96","0.0533970206235395","0.0418090765418467","0.0649849647052324"
"Low transfer dependency","1996","lower secondary degree","middle vocational","198","0.0476443095274514","0.0403810229313859","0.054907596123517"
"Low transfer dependency","1996","lower secondary degree","vocational + Abi","","","",""
"Low transfer dependency","1996","lower secondary degree","higher vocational","9","","",""
"Low transfer dependency","1996","lower secondary degree","higher education","12","","",""
"Low transfer dependency","1996","secondary school degree","in school","","","",""
"Low transfer dependency","1996","secondary school degree","inadequately","","","",""
"Low transfer dependency","1996","secondary school degree","general elemantary","37","0.0613871120102087","0.0392090449748604","0.0835651790455569"
"Low transfer dependency","1996","secondary school degree","middle vocational","184","0.0572905668996236","0.047594906160485","0.0669862276387622"
"Low transfer dependency","1996","secondary school degree","vocational + Abi","","","",""
"Low transfer dependency","1996","secondary school degree","higher vocational","16","","",""
"Low transfer dependency","1996","secondary school degree","higher education","35","0.0762053965465414","0.0518527456075754","0.100558047485507"
"Low transfer dependency","1996","college entrance qualification","in school","","","",""
"Low transfer dependency","1996","college entrance qualification","inadequately","","","",""
"Low transfer dependency","1996","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","1996","college entrance qualification","middle vocational","19","","",""
"Low transfer dependency","1996","college entrance qualification","vocational + Abi","23","","",""
"Low transfer dependency","1996","college entrance qualification","higher vocational","3","","",""
"Low transfer dependency","1996","college entrance qualification","higher education","38","0.0231761855867438","0.0138968580704136","0.0324555131030739"
"Low transfer dependency","1996","Other degree","in school","","","",""
"Low transfer dependency","1996","Other degree","inadequately","2","","",""
"Low transfer dependency","1996","Other degree","general elemantary","42","0.0758721002150521","0.0512143572091403","0.100529843220964"
"Low transfer dependency","1996","Other degree","middle vocational","29","","",""
"Low transfer dependency","1996","Other degree","vocational + Abi","7","","",""
"Low transfer dependency","1996","Other degree","higher vocational","","","",""
"Low transfer dependency","1996","Other degree","higher education","2","","",""
"Low transfer dependency","1996","no degree/no degree yet","in school","11","","",""
"Low transfer dependency","1996","no degree/no degree yet","inadequately","47","0.0966144586684836","0.0691346163677787","0.124094300969188"
"Low transfer dependency","1996","no degree/no degree yet","general elemantary","","","",""
"Low transfer dependency","1996","no degree/no degree yet","middle vocational","3","","",""
"Low transfer dependency","1996","no degree/no degree yet","vocational + Abi","","","",""
"Low transfer dependency","1996","no degree/no degree yet","higher vocational","","","",""
"Low transfer dependency","1996","no degree/no degree yet","higher education","","","",""
"High transfer dependency","1996","lower secondary degree","in school","","","",""
"High transfer dependency","1996","lower secondary degree","inadequately","","","",""
"High transfer dependency","1996","lower secondary degree","general elemantary","43","0.0232094015627775","0.0154487774054588","0.0309700257200961"
"High transfer dependency","1996","lower secondary degree","middle vocational","101","0.0245614196604174","0.0192835972988318","0.0298392420220031"
"High transfer dependency","1996","lower secondary degree","vocational + Abi","","","",""
"High transfer dependency","1996","lower secondary degree","higher vocational","4","","",""
"High transfer dependency","1996","lower secondary degree","higher education","3","","",""
"High transfer dependency","1996","secondary school degree","in school","","","",""
"High transfer dependency","1996","secondary school degree","inadequately","","","",""
"High transfer dependency","1996","secondary school degree","general elemantary","15","","",""
"High transfer dependency","1996","secondary school degree","middle vocational","50","0.0195509185443016","0.0137747078059386","0.0253271292826645"
"High transfer dependency","1996","secondary school degree","vocational + Abi","","","",""
"High transfer dependency","1996","secondary school degree","higher vocational","5","","",""
"High transfer dependency","1996","secondary school degree","higher education","6","","",""
"High transfer dependency","1996","college entrance qualification","in school","","","",""
"High transfer dependency","1996","college entrance qualification","inadequately","","","",""
"High transfer dependency","1996","college entrance qualification","general elemantary","","","",""
"High transfer dependency","1996","college entrance qualification","middle vocational","7","","",""
"High transfer dependency","1996","college entrance qualification","vocational + Abi","4","","",""
"High transfer dependency","1996","college entrance qualification","higher vocational","1","","",""
"High transfer dependency","1996","college entrance qualification","higher education","5","","",""
"High transfer dependency","1996","Other degree","in school","","","",""
"High transfer dependency","1996","Other degree","inadequately","","","",""
"High transfer dependency","1996","Other degree","general elemantary","14","","",""
"High transfer dependency","1996","Other degree","middle vocational","7","","",""
"High transfer dependency","1996","Other degree","vocational + Abi","1","","",""
"High transfer dependency","1996","Other degree","higher vocational","","","",""
"High transfer dependency","1996","Other degree","higher education","2","","",""
"High transfer dependency","1996","no degree/no degree yet","in school","6","","",""
"High transfer dependency","1996","no degree/no degree yet","inadequately","17","","",""
"High transfer dependency","1996","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","1996","no degree/no degree yet","middle vocational","2","","",""
"High transfer dependency","1996","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","1996","no degree/no degree yet","higher vocational","","","",""
"High transfer dependency","1996","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","1996","lower secondary degree","in school","","","",""
"Very high transfer dependency","1996","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","1996","lower secondary degree","general elemantary","32","0.0167359204884343","0.0101240576841827","0.023347783292686"
"Very high transfer dependency","1996","lower secondary degree","middle vocational","50","0.0133907604841886","0.00947150764294163","0.0173100133254355"
"Very high transfer dependency","1996","lower secondary degree","vocational + Abi","","","",""
"Very high transfer dependency","1996","lower secondary degree","higher vocational","6","","",""
"Very high transfer dependency","1996","lower secondary degree","higher education","3","","",""
"Very high transfer dependency","1996","secondary school degree","in school","","","",""
"Very high transfer dependency","1996","secondary school degree","inadequately","","","",""
"Very high transfer dependency","1996","secondary school degree","general elemantary","2","","",""
"Very high transfer dependency","1996","secondary school degree","middle vocational","15","","",""
"Very high transfer dependency","1996","secondary school degree","vocational + Abi","","","",""
"Very high transfer dependency","1996","secondary school degree","higher vocational","3","","",""
"Very high transfer dependency","1996","secondary school degree","higher education","2","","",""
"Very high transfer dependency","1996","college entrance qualification","in school","","","",""
"Very high transfer dependency","1996","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","1996","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","1996","college entrance qualification","middle vocational","4","","",""
"Very high transfer dependency","1996","college entrance qualification","vocational + Abi","4","","",""
"Very high transfer dependency","1996","college entrance qualification","higher vocational","1","","",""
"Very high transfer dependency","1996","college entrance qualification","higher education","7","","",""
"Very high transfer dependency","1996","Other degree","in school","","","",""
"Very high transfer dependency","1996","Other degree","inadequately","2","","",""
"Very high transfer dependency","1996","Other degree","general elemantary","10","","",""
"Very high transfer dependency","1996","Other degree","middle vocational","7","","",""
"Very high transfer dependency","1996","Other degree","vocational + Abi","","","",""
"Very high transfer dependency","1996","Other degree","higher vocational","1","","",""
"Very high transfer dependency","1996","Other degree","higher education","2","","",""
"Very high transfer dependency","1996","no degree/no degree yet","in school","10","","",""
"Very high transfer dependency","1996","no degree/no degree yet","inadequately","12","","",""
"Very high transfer dependency","1996","no degree/no degree yet","general elemantary","","","",""
"Very high transfer dependency","1996","no degree/no degree yet","middle vocational","1","","",""
"Very high transfer dependency","1996","no degree/no degree yet","vocational + Abi","","","",""
"Very high transfer dependency","1996","no degree/no degree yet","higher vocational","","","",""
"Very high transfer dependency","1996","no degree/no degree yet","higher education","","","",""
"Complete transfer dependency","1996","lower secondary degree","in school","","","",""
"Complete transfer dependency","1996","lower secondary degree","inadequately","","","",""
"Complete transfer dependency","1996","lower secondary degree","general elemantary","13","","",""
"Complete transfer dependency","1996","lower secondary degree","middle vocational","20","","",""
"Complete transfer dependency","1996","lower secondary degree","vocational + Abi","1","","",""
"Complete transfer dependency","1996","lower secondary degree","higher vocational","2","","",""
"Complete transfer dependency","1996","lower secondary degree","higher education","","","",""
"Complete transfer dependency","1996","secondary school degree","in school","","","",""
"Complete transfer dependency","1996","secondary school degree","inadequately","","","",""
"Complete transfer dependency","1996","secondary school degree","general elemantary","4","","",""
"Complete transfer dependency","1996","secondary school degree","middle vocational","8","","",""
"Complete transfer dependency","1996","secondary school degree","vocational + Abi","1","","",""
"Complete transfer dependency","1996","secondary school degree","higher vocational","","","",""
"Complete transfer dependency","1996","secondary school degree","higher education","3","","",""
"Complete transfer dependency","1996","college entrance qualification","in school","","","",""
"Complete transfer dependency","1996","college entrance qualification","inadequately","","","",""
"Complete transfer dependency","1996","college entrance qualification","general elemantary","","","",""
"Complete transfer dependency","1996","college entrance qualification","middle vocational","3","","",""
"Complete transfer dependency","1996","college entrance qualification","vocational + Abi","1","","",""
"Complete transfer dependency","1996","college entrance qualification","higher vocational","1","","",""
"Complete transfer dependency","1996","college entrance qualification","higher education","2","","",""
"Complete transfer dependency","1996","Other degree","in school","","","",""
"Complete transfer dependency","1996","Other degree","inadequately","1","","",""
"Complete transfer dependency","1996","Other degree","general elemantary","11","","",""
"Complete transfer dependency","1996","Other degree","middle vocational","9","","",""
"Complete transfer dependency","1996","Other degree","vocational + Abi","3","","",""
"Complete transfer dependency","1996","Other degree","higher vocational","","","",""
"Complete transfer dependency","1996","Other degree","higher education","3","","",""
"Complete transfer dependency","1996","no degree/no degree yet","in school","1","","",""
"Complete transfer dependency","1996","no degree/no degree yet","inadequately","11","","",""
"Complete transfer dependency","1996","no degree/no degree yet","general elemantary","","","",""
"Complete transfer dependency","1996","no degree/no degree yet","middle vocational","","","",""
"Complete transfer dependency","1996","no degree/no degree yet","vocational + Abi","","","",""
"Complete transfer dependency","1996","no degree/no degree yet","higher vocational","","","",""
"Complete transfer dependency","1996","no degree/no degree yet","higher education","","","",""
"No transfer dependency","1997","lower secondary degree","in school","","","",""
"No transfer dependency","1997","lower secondary degree","inadequately","","","",""
"No transfer dependency","1997","lower secondary degree","general elemantary","700","0.608738069056365","0.583505077922801","0.633971060189929"
"No transfer dependency","1997","lower secondary degree","middle vocational","1616","0.560145988545033","0.543174528537158","0.577117448552909"
"No transfer dependency","1997","lower secondary degree","vocational + Abi","4","","",""
"No transfer dependency","1997","lower secondary degree","higher vocational","120","0.466110699744928","0.406386431301963","0.525834968187894"
"No transfer dependency","1997","lower secondary degree","higher education","68","0.642084583080856","0.552903462383428","0.731265703778283"
"No transfer dependency","1997","secondary school degree","in school","","","",""
"No transfer dependency","1997","secondary school degree","inadequately","","","",""
"No transfer dependency","1997","secondary school degree","general elemantary","121","0.358540513138885","0.315091601859462","0.401989424418308"
"No transfer dependency","1997","secondary school degree","middle vocational","763","0.438998948517939","0.418332073962553","0.459665823073325"
"No transfer dependency","1997","secondary school degree","vocational + Abi","","","",""
"No transfer dependency","1997","secondary school degree","higher vocational","97","0.385598301284474","0.333631390515653","0.437565212053294"
"No transfer dependency","1997","secondary school degree","higher education","137","0.408339343047093","0.363519115010276","0.453159571083911"
"No transfer dependency","1997","college entrance qualification","in school","","","",""
"No transfer dependency","1997","college entrance qualification","inadequately","","","",""
"No transfer dependency","1997","college entrance qualification","general elemantary","","","",""
"No transfer dependency","1997","college entrance qualification","middle vocational","101","0.336424677599537","0.287412610570653","0.385436744628422"
"No transfer dependency","1997","college entrance qualification","vocational + Abi","134","0.420357284339174","0.368569794914911","0.472144773763438"
"No transfer dependency","1997","college entrance qualification","higher vocational","63","0.525453536541631","0.440588500340056","0.610318572743207"
"No transfer dependency","1997","college entrance qualification","higher education","436","0.487017233526076","0.457276150848414","0.516758316203737"
"No transfer dependency","1997","Other degree","in school","","","",""
"No transfer dependency","1997","Other degree","inadequately","2","","",""
"No transfer dependency","1997","Other degree","general elemantary","128","0.320413509955888","0.275786147117057","0.365040872794719"
"No transfer dependency","1997","Other degree","middle vocational","120","0.344539321377006","0.297555911344475","0.391522731409538"
"No transfer dependency","1997","Other degree","vocational + Abi","18","","",""
"No transfer dependency","1997","Other degree","higher vocational","","","",""
"No transfer dependency","1997","Other degree","higher education","22","","",""
"No transfer dependency","1997","no degree/no degree yet","in school","4","","",""
"No transfer dependency","1997","no degree/no degree yet","inadequately","146","0.356150165476391","0.310836591800322","0.40146373915246"
"No transfer dependency","1997","no degree/no degree yet","general elemantary","","","",""
"No transfer dependency","1997","no degree/no degree yet","middle vocational","24","","",""
"No transfer dependency","1997","no degree/no degree yet","vocational + Abi","","","",""
"No transfer dependency","1997","no degree/no degree yet","higher vocational","1","","",""
"No transfer dependency","1997","no degree/no degree yet","higher education","","","",""
"Very low transfer dependency","1997","lower secondary degree","in school","","","",""
"Very low transfer dependency","1997","lower secondary degree","inadequately","","","",""
"Very low transfer dependency","1997","lower secondary degree","general elemantary","527","0.2637459753037","0.240962159104529","0.286529791502871"
"Very low transfer dependency","1997","lower secondary degree","middle vocational","1288","0.332753351540272","0.316642491263189","0.348864211817356"
"Very low transfer dependency","1997","lower secondary degree","vocational + Abi","6","","",""
"Very low transfer dependency","1997","lower secondary degree","higher vocational","126","0.445083834804976","0.385584064000303","0.50458360560965"
"Very low transfer dependency","1997","lower secondary degree","higher education","23","","",""
"Very low transfer dependency","1997","secondary school degree","in school","","","",""
"Very low transfer dependency","1997","secondary school degree","inadequately","","","",""
"Very low transfer dependency","1997","secondary school degree","general elemantary","277","0.536929010756906","0.491753051152402","0.58210497036141"
"Very low transfer dependency","1997","secondary school degree","middle vocational","1133","0.443508319199865","0.422819226325004","0.464197412074725"
"Very low transfer dependency","1997","secondary school degree","vocational + Abi","2","","",""
"Very low transfer dependency","1997","secondary school degree","higher vocational","216","0.542292850870994","0.489101143821721","0.595484557920267"
"Very low transfer dependency","1997","secondary school degree","higher education","276","0.496323543808265","0.450731887807885","0.541915199808645"
"Very low transfer dependency","1997","college entrance qualification","in school","","","",""
"Very low transfer dependency","1997","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","1997","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","1997","college entrance qualification","middle vocational","217","0.591933409146888","0.540951519436921","0.642915298856855"
"Very low transfer dependency","1997","college entrance qualification","vocational + Abi","176","0.436298504394398","0.384268743124568","0.488328265664229"
"Very low transfer dependency","1997","college entrance qualification","higher vocational","65","0.438861312354828","0.354523753674945","0.523198871034711"
"Very low transfer dependency","1997","college entrance qualification","higher education","588","0.470562674216816","0.440863167395199","0.500262181038433"
"Very low transfer dependency","1997","Other degree","in school","","","",""
"Very low transfer dependency","1997","Other degree","inadequately","20","","",""
"Very low transfer dependency","1997","Other degree","general elemantary","207","0.44777052172603","0.400213900861784","0.495327142590275"
"Very low transfer dependency","1997","Other degree","middle vocational","204","0.453291997864969","0.40407461035483","0.502509385375108"
"Very low transfer dependency","1997","Other degree","vocational + Abi","53","0.593464465261791","0.491417591617762","0.695511338905819"
"Very low transfer dependency","1997","Other degree","higher vocational","1","","",""
"Very low transfer dependency","1997","Other degree","higher education","40","0.450096875042069","0.338246514702258","0.56194723538188"
"Very low transfer dependency","1997","no degree/no degree yet","in school","271","0.873843288132053","0.836641883700001","0.911044692564105"
"Very low transfer dependency","1997","no degree/no degree yet","inadequately","188","0.407558903164758","0.361060587018193","0.454057219311322"
"Very low transfer dependency","1997","no degree/no degree yet","general elemantary","","","",""
"Very low transfer dependency","1997","no degree/no degree yet","middle vocational","40","0.559034394604607","0.443545416307832","0.674523372901382"
"Very low transfer dependency","1997","no degree/no degree yet","vocational + Abi","","","",""
"Very low transfer dependency","1997","no degree/no degree yet","higher vocational","1","","",""
"Very low transfer dependency","1997","no degree/no degree yet","higher education","1","","",""
"Low transfer dependency","1997","lower secondary degree","in school","","","",""
"Low transfer dependency","1997","lower secondary degree","inadequately","","","",""
"Low transfer dependency","1997","lower secondary degree","general elemantary","106","0.0550104821524297","0.0432220532575884","0.0667989110472711"
"Low transfer dependency","1997","lower secondary degree","middle vocational","229","0.0588449891220465","0.0507986258793461","0.066891352364747"
"Low transfer dependency","1997","lower secondary degree","vocational + Abi","1","","",""
"Low transfer dependency","1997","lower secondary degree","higher vocational","14","","",""
"Low transfer dependency","1997","lower secondary degree","higher education","14","","",""
"Low transfer dependency","1997","secondary school degree","in school","","","",""
"Low transfer dependency","1997","secondary school degree","inadequately","","","",""
"Low transfer dependency","1997","secondary school degree","general elemantary","44","0.0610812833695717","0.039384605582821","0.0827779611563224"
"Low transfer dependency","1997","secondary school degree","middle vocational","213","0.0719930588844131","0.0612288491465635","0.0827572686222626"
"Low transfer dependency","1997","secondary school degree","vocational + Abi","1","","",""
"Low transfer dependency","1997","secondary school degree","higher vocational","21","","",""
"Low transfer dependency","1997","secondary school degree","higher education","36","0.0645325327049051","0.0421282624557486","0.0869368029540615"
"Low transfer dependency","1997","college entrance qualification","in school","","","",""
"Low transfer dependency","1997","college entrance qualification","inadequately","","","",""
"Low transfer dependency","1997","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","1997","college entrance qualification","middle vocational","20","","",""
"Low transfer dependency","1997","college entrance qualification","vocational + Abi","25","","",""
"Low transfer dependency","1997","college entrance qualification","higher vocational","4","","",""
"Low transfer dependency","1997","college entrance qualification","higher education","43","0.0303598923281881","0.0201507649855297","0.0405690196708465"
"Low transfer dependency","1997","Other degree","in school","","","",""
"Low transfer dependency","1997","Other degree","inadequately","3","","",""
"Low transfer dependency","1997","Other degree","general elemantary","47","0.105009995357246","0.0756910828146402","0.134328907899853"
"Low transfer dependency","1997","Other degree","middle vocational","48","0.119502149634856","0.08743179040494","0.151572508864771"
"Low transfer dependency","1997","Other degree","vocational + Abi","11","","",""
"Low transfer dependency","1997","Other degree","higher vocational","","","",""
"Low transfer dependency","1997","Other degree","higher education","6","","",""
"Low transfer dependency","1997","no degree/no degree yet","in school","19","","",""
