"transab_cat","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1997","Employed","Rural Area","61","0.0251937108705944","0.0193354871525623","0.0310519345886264"
"Very high transfer dependency","1997","Not Employed","Urban Area","88","0.0251082072960001","0.0196148806187914","0.0306015339732088"
"Very high transfer dependency","1997","Not Employed","Rural Area","65","0.0392253826666043","0.0294916196402074","0.0489591456930013"
"Very high transfer dependency","1997","Employed","Urban Area","33","0.00426545833711171","0.00251602101118067","0.00601489566304276"
"Very high transfer dependency","1997","Employed","Rural Area","18","","",""
"Complete transfer dependency","1997","Not Employed","Urban Area","84","0.0309969436836581","0.0249117924373928","0.0370820949299235"
"Complete transfer dependency","1997","Not Employed","Rural Area","20","","",""
"Complete transfer dependency","1997","Employed","Urban Area","","","",""
"Complete transfer dependency","1997","Employed","Rural Area","","","",""
"No transfer dependency","1998","Not Employed","Urban Area","1755","0.59226523922836","0.576156666617403","0.608373811839318"
"No transfer dependency","1998","Not Employed","Rural Area","838","0.568608378025008","0.545600287878115","0.591616468171902"
"No transfer dependency","1998","Employed","Urban Area","2202","0.445060781619816","0.432224340502608","0.457897222737024"
"No transfer dependency","1998","Employed","Rural Area","862","0.32647622947551","0.309801589983621","0.343150868967398"
"Very low transfer dependency","1998","Not Employed","Urban Area","1206","0.267927648735574","0.253410014954147","0.282445282517002"
"Very low transfer dependency","1998","Not Employed","Rural Area","557","0.261484373184593","0.241069776497821","0.281898969871365"
"Very low transfer dependency","1998","Employed","Urban Area","3152","0.494223078561124","0.481309301759957","0.507136855362291"
"Very low transfer dependency","1998","Employed","Rural Area","1839","0.572084461863037","0.554490513595954","0.58967841013012"
"Low transfer dependency","1998","Not Employed","Urban Area","277","0.0514576331099839","0.0442155527793327","0.0586997134406352"
"Low transfer dependency","1998","Not Employed","Rural Area","233","0.0941766365398261","0.0806081491051964","0.107745123974456"
"Low transfer dependency","1998","Employed","Urban Area","292","0.0434252096507311","0.0381608847098603","0.048689534591602"
"Low transfer dependency","1998","Employed","Rural Area","249","0.0718276231834205","0.0626461097552169","0.0810091366116242"
"High transfer dependency","1998","Not Employed","Urban Area","117","0.0266514432694561","0.0213717993996235","0.0319310871392886"
"High transfer dependency","1998","Not Employed","Rural Area","56","0.0195341303436876","0.0131050127316368","0.0259632479557384"
"High transfer dependency","1998","Employed","Urban Area","87","0.0140228430984443","0.0109857106989407","0.0170599754979479"
"High transfer dependency","1998","Employed","Rural Area","63","0.0200556970521529","0.0150705981047503","0.0250407959995554"
"Very high transfer dependency","1998","Not Employed","Urban Area","122","0.0298630862120803","0.0242836036204588","0.0354425688037018"
"Very high transfer dependency","1998","Not Employed","Rural Area","54","0.0316059961976389","0.0234786477949631","0.0397333446003146"
"Very high transfer dependency","1998","Employed","Urban Area","25","","",""
"Very high transfer dependency","1998","Employed","Rural Area","25","","",""
"Complete transfer dependency","1998","Not Employed","Urban Area","98","0.031834949444545","0.0260800617777753","0.0375898371113147"
"Complete transfer dependency","1998","Not Employed","Rural Area","42","0.0245904857092464","0.0173957451651635","0.0317852262533292"
"Complete transfer dependency","1998","Employed","Urban Area","","","",""
"Complete transfer dependency","1998","Employed","Rural Area","","","",""
"No transfer dependency","1999","Not Employed","Urban Area","1639","0.615937442514311","0.59916423510238","0.632710649926241"
"No transfer dependency","1999","Not Employed","Rural Area","815","0.592009978977321","0.568339491126129","0.615680466828514"
"No transfer dependency","1999","Employed","Urban Area","2158","0.432932301826602","0.420081818548157","0.445782785105046"
"No transfer dependency","1999","Employed","Rural Area","834","0.314704361962295","0.298072531755669","0.331336192168922"
"Very low transfer dependency","1999","Not Employed","Urban Area","1091","0.262626188603871","0.247450105366374","0.277802271841369"
"Very low transfer dependency","1999","Not Employed","Rural Area","509","0.257984309194048","0.236911564008489","0.279057054379607"
"Very low transfer dependency","1999","Employed","Urban Area","3164","0.509977908952674","0.497012819351954","0.522942998553395"
"Very low transfer dependency","1999","Employed","Rural Area","1806","0.576402681018481","0.55870610381458","0.594099258222383"
"Low transfer dependency","1999","Not Employed","Urban Area","254","0.0554539802175014","0.0475612955395382","0.0633466648954646"
"Low transfer dependency","1999","Not Employed","Rural Area","173","0.0674253714101823","0.0553480285234312","0.0795027142969335"
"Low transfer dependency","1999","Employed","Urban Area","283","0.0403009879181973","0.0352004335524345","0.0454015422839602"
"Low transfer dependency","1999","Employed","Rural Area","268","0.0806078110375417","0.0708581695452819","0.0903574525298015"
"High transfer dependency","1999","Not Employed","Urban Area","96","0.0229619477337946","0.0177965123753165","0.0281273830922727"
"High transfer dependency","1999","Not Employed","Rural Area","66","0.0241699824207292","0.0167731942979274","0.031566770543531"
"High transfer dependency","1999","Employed","Urban Area","88","0.0137703776752607","0.0107479636340395","0.0167927917164819"
"High transfer dependency","1999","Employed","Rural Area","66","0.0214536488260845","0.01626456170453","0.026642735947639"
"Very high transfer dependency","1999","Not Employed","Urban Area","71","0.0183387250853436","0.0137115894579858","0.0229658607127014"
"Very high transfer dependency","1999","Not Employed","Rural Area","63","0.0357409325736231","0.0267996930207243","0.044682172126522"
"Very high transfer dependency","1999","Employed","Urban Area","18","","",""
"Very high transfer dependency","1999","Employed","Rural Area","21","","",""
"Complete transfer dependency","1999","Not Employed","Urban Area","79","0.0246817158451784","0.0193310517593186","0.0300323799310383"
"Complete transfer dependency","1999","Not Employed","Rural Area","30","0.0226694254240957","0.0155004197549391","0.0298384310932522"
"Complete transfer dependency","1999","Employed","Urban Area","","","",""
"Complete transfer dependency","1999","Employed","Rural Area","","","",""
"No transfer dependency","2000","Not Employed","Urban Area","3315","0.638977243393938","0.6267279410463","0.651226545741575"
"No transfer dependency","2000","Not Employed","Rural Area","1662","0.628264510056213","0.610991435261932","0.645537584850493"
"No transfer dependency","2000","Employed","Urban Area","3891","0.448786441994609","0.438984102158141","0.458588781831078"
"No transfer dependency","2000","Employed","Rural Area","1581","0.3618871341499","0.348784332025585","0.374989936274215"
"Very low transfer dependency","2000","Not Employed","Urban Area","1773","0.245885594232197","0.234903465480639","0.256867722983755"
"Very low transfer dependency","2000","Not Employed","Rural Area","806","0.22590562493998","0.210959044106743","0.240852205773217"
"Very low transfer dependency","2000","Employed","Urban Area","5360","0.49285191250144","0.482998751838507","0.502705073164372"
"Very low transfer dependency","2000","Employed","Rural Area","3024","0.537641107816239","0.524046562049148","0.55123565358333"
"Low transfer dependency","2000","Not Employed","Urban Area","390","0.0502567720667296","0.0446848918952866","0.0558286522381726"
"Low transfer dependency","2000","Not Employed","Rural Area","279","0.0738559414446104","0.0645080562780558","0.0832038266111651"
"Low transfer dependency","2000","Employed","Urban Area","465","0.040128483282602","0.0362605153035239","0.0439964512616802"
"Low transfer dependency","2000","Employed","Rural Area","420","0.0737748622378643","0.0666472946271186","0.08090242984861"
"High transfer dependency","2000","Not Employed","Urban Area","131","0.0183141539854941","0.0148945086575023","0.0217337993134858"
"High transfer dependency","2000","Not Employed","Rural Area","117","0.0294549327832311","0.0234117149607953","0.0354981506056668"
"High transfer dependency","2000","Employed","Urban Area","114","0.0117301226785336","0.00960815384258273","0.0138520915144844"
"High transfer dependency","2000","Employed","Rural Area","106","0.0189290994168956","0.0152133704038745","0.0226448284299166"
"Very high transfer dependency","2000","Not Employed","Urban Area","122","0.0196311631747461","0.0160930710646352","0.0231692552848571"
"Very high transfer dependency","2000","Not Employed","Rural Area","84","0.0244053097119202","0.0188901479797864","0.0299204714440539"
"Very high transfer dependency","2000","Employed","Urban Area","60","0.00650303954281559","0.00491890737118735","0.00808717171444383"
"Very high transfer dependency","2000","Employed","Rural Area","36","0.00776779637910128","0.00537401526794853","0.010161577490254"
"Complete transfer dependency","2000","Not Employed","Urban Area","175","0.0269350731468959","0.0228062017222431","0.0310639445715486"
"Complete transfer dependency","2000","Not Employed","Rural Area","59","0.0181136810640455","0.0133470082842164","0.0228803538438745"
"Complete transfer dependency","2000","Employed","Urban Area","","","",""
"Complete transfer dependency","2000","Employed","Rural Area","","","",""
"No transfer dependency","2001","Not Employed","Urban Area","2858","0.625130887633431","0.612032499155537","0.638229276111325"
"No transfer dependency","2001","Not Employed","Rural Area","1453","0.61123121833629","0.592975432577117","0.629487004095463"
"No transfer dependency","2001","Employed","Urban Area","3270","0.420679168927974","0.410524537634894","0.430833800221054"
"No transfer dependency","2001","Employed","Rural Area","1222","0.332560397071058","0.319013190926455","0.346107603215662"
"Very low transfer dependency","2001","Not Employed","Urban Area","1668","0.256328360359306","0.244514781123404","0.268141939595207"
"Very low transfer dependency","2001","Not Employed","Rural Area","796","0.249265060732937","0.233064647474537","0.265465473991338"
"Very low transfer dependency","2001","Employed","Urban Area","5188","0.514271501713864","0.503990815480396","0.524552187947332"
"Very low transfer dependency","2001","Employed","Rural Area","2850","0.562881795698289","0.548618609993398","0.57714498140318"
"Low transfer dependency","2001","Not Employed","Urban Area","340","0.0504481883044577","0.0445261027185537","0.0563702738903617"
"Low transfer dependency","2001","Not Employed","Rural Area","263","0.069297274409074","0.0597865051704961","0.0788080436476519"
"Low transfer dependency","2001","Employed","Urban Area","434","0.0429205792977063","0.0387515412416916","0.047089617353721"
"Low transfer dependency","2001","Employed","Rural Area","428","0.0730049269344212","0.0655245533734228","0.0804853004954196"
"High transfer dependency","2001","Not Employed","Urban Area","131","0.0211429227360536","0.0172503681375141","0.0250354773345931"
"High transfer dependency","2001","Not Employed","Rural Area","88","0.0217399086101822","0.016278456871804","0.0272013603485603"
"High transfer dependency","2001","Employed","Urban Area","127","0.0149010184509694","0.0124088522932106","0.0173931846087283"
"High transfer dependency","2001","Employed","Rural Area","97","0.0187339892858213","0.0148353145836832","0.0226326639879595"
"Very high transfer dependency","2001","Not Employed","Urban Area","118","0.0208179935169428","0.0169548245337343","0.0246811625001513"
"Very high transfer dependency","2001","Not Employed","Rural Area","84","0.031065386527225","0.0245680151485948","0.0375627579058553"
"Very high transfer dependency","2001","Employed","Urban Area","60","0.00722773160948692","0.00548530333300569","0.00897015988596815"
"Very high transfer dependency","2001","Employed","Rural Area","49","0.0128188910104104","0.00958420497366026","0.0160535770471605"
"Complete transfer dependency","2001","Not Employed","Urban Area","132","0.0261316474498094","0.0218152037512415","0.0304480911483774"
"Complete transfer dependency","2001","Not Employed","Rural Area","55","0.0174011513842914","0.0125041616570177","0.022298141111565"
"Complete transfer dependency","2001","Employed","Urban Area","","","",""
"Complete transfer dependency","2001","Employed","Rural Area","","","",""
"No transfer dependency","2002","Not Employed","Urban Area","2970","0.621902206283492","0.608954363487651","0.634850049079333"
"No transfer dependency","2002","Not Employed","Rural Area","1453","0.6048337645333","0.586594745415508","0.623072783651093"
"No transfer dependency","2002","Employed","Urban Area","3562","0.418835891670624","0.409079813932099","0.428591969409148"
"No transfer dependency","2002","Employed","Rural Area","1277","0.33145483545352","0.318115626947417","0.344794043959623"
"Very low transfer dependency","2002","Not Employed","Urban Area","1716","0.241138447556875","0.229716272740074","0.252560622373675"
"Very low transfer dependency","2002","Not Employed","Rural Area","849","0.243905053992824","0.227883961884043","0.259926146101606"
"Very low transfer dependency","2002","Employed","Urban Area","5685","0.511347887561423","0.501463220690328","0.521232554432518"
"Very low transfer dependency","2002","Employed","Rural Area","3000","0.553946885150959","0.539861139042537","0.568032631259381"
"Low transfer dependency","2002","Not Employed","Urban Area","300","0.0500015782370985","0.0441820524673912","0.0558211040068059"
"Low transfer dependency","2002","Not Employed","Rural Area","234","0.0724462166059116","0.0627752261297769","0.0821172070820464"
"Low transfer dependency","2002","Employed","Urban Area","412","0.0468662984799653","0.0426869252739871","0.0510456716859435"
"Low transfer dependency","2002","Employed","Rural Area","381","0.0834945621004538","0.0756557703978681","0.0913333538030395"
"High transfer dependency","2002","Not Employed","Urban Area","147","0.031829687468219","0.0271423484517393","0.0365170264846987"
"High transfer dependency","2002","Not Employed","Rural Area","92","0.0301401443754002","0.0237616128571056","0.0365186758936948"
"High transfer dependency","2002","Employed","Urban Area","129","0.0187345319173212","0.0160533974524918","0.0214156663821506"
"High transfer dependency","2002","Employed","Rural Area","91","0.0234518135841017","0.0191634898752645","0.027740137292939"
"Very high transfer dependency","2002","Not Employed","Urban Area","107","0.0197541600218892","0.016038541790143","0.0234697782536354"
"Very high transfer dependency","2002","Not Employed","Rural Area","65","0.0251230892453526","0.0192845397956789","0.0309616386950264"
"Very high transfer dependency","2002","Employed","Urban Area","36","0.00421539037066642","0.00293422403478769","0.00549655670654514"
"Very high transfer dependency","2002","Employed","Rural Area","35","0.00765190371096567","0.0051826297644683","0.010121177657463"
"Complete transfer dependency","2002","Not Employed","Urban Area","148","0.0353739204324268","0.0304415533074032","0.0403062875574505"
"Complete transfer dependency","2002","Not Employed","Rural Area","67","0.0235517312472111","0.0178941657780052","0.0292092967164169"
"Complete transfer dependency","2002","Employed","Urban Area","","","",""
"Complete transfer dependency","2002","Employed","Rural Area","","","",""
"No transfer dependency","2003","Not Employed","Urban Area","2954","0.605961556086158","0.592908033201991","0.619015078970326"
"No transfer dependency","2003","Not Employed","Rural Area","1404","0.577873295671036","0.559216017376209","0.596530573965864"
"No transfer dependency","2003","Employed","Urban Area","3268","0.409296776687155","0.399333926292303","0.419259627082008"
"No transfer dependency","2003","Employed","Rural Area","1240","0.335730083923649","0.32194302176432","0.349517146082979"
"Very low transfer dependency","2003","Not Employed","Urban Area","1719","0.258131265332069","0.246441124571321","0.269821406092816"
"Very low transfer dependency","2003","Not Employed","Rural Area","813","0.258257522314631","0.241724066896986","0.274790977732275"
"Very low transfer dependency","2003","Employed","Urban Area","5434","0.511808311415996","0.501680196179103","0.52193642665289"
"Very low transfer dependency","2003","Employed","Rural Area","2734","0.539577585141718","0.525026027257217","0.554129143026219"
"Low transfer dependency","2003","Not Employed","Urban Area","320","0.0517470694681793","0.0458295338883928","0.0576646050479658"
"Low transfer dependency","2003","Not Employed","Rural Area","238","0.0752271310341722","0.0652635523962083","0.085190709672136"
"Low transfer dependency","2003","Employed","Urban Area","458","0.0507254442426213","0.046279248013591","0.0551716404716516"
"Low transfer dependency","2003","Employed","Rural Area","389","0.0895000734075367","0.081166026024414","0.0978341207906594"
"High transfer dependency","2003","Not Employed","Urban Area","121","0.0200010871492207","0.0162610535898074","0.023741120708634"
"High transfer dependency","2003","Not Employed","Rural Area","91","0.0328111493359939","0.0260817403190959","0.0395405583528919"
"High transfer dependency","2003","Employed","Urban Area","129","0.0168529814256006","0.0142448625597688","0.0194611002914324"
"High transfer dependency","2003","Employed","Rural Area","97","0.0235552527836191","0.019127615525429","0.0279828900418091"
"Very high transfer dependency","2003","Not Employed","Urban Area","110","0.0236611758784401","0.0196009112222877","0.0277214405345926"
"Very high transfer dependency","2003","Not Employed","Rural Area","67","0.0245474485037974","0.0187020137599178","0.030392883247677"
"Very high transfer dependency","2003","Employed","Urban Area","68","0.0113164862286267","0.0091732787201529","0.0134596937371005"
"Very high transfer dependency","2003","Employed","Rural Area","47","0.0116370047434772","0.0085060041056578","0.0147680053812966"
"Complete transfer dependency","2003","Not Employed","Urban Area","159","0.0404978460859332","0.0352319190066834","0.0457637731651829"
"Complete transfer dependency","2003","Not Employed","Rural Area","79","0.0312834531403695","0.0247073856002281","0.0378595206805109"
"Complete transfer dependency","2003","Employed","Urban Area","","","",""
"Complete transfer dependency","2003","Employed","Rural Area","","","",""
"No transfer dependency","2004","Not Employed","Urban Area","2928","0.603743039171626","0.590663434748328","0.616822643594924"
"No transfer dependency","2004","Not Employed","Rural Area","1386","0.576036174139124","0.557375016771366","0.594697331506882"
"No transfer dependency","2004","Employed","Urban Area","3053","0.392618095778559","0.38248861742244","0.402747574134679"
"No transfer dependency","2004","Employed","Rural Area","1216","0.345122769449268","0.331012938859219","0.359232600039317"
"Very low transfer dependency","2004","Not Employed","Urban Area","1734","0.262975773768205","0.25120299883114","0.27474854870527"
"Very low transfer dependency","2004","Not Employed","Rural Area","833","0.252588812457978","0.236181549143415","0.26899607577254"
"Very low transfer dependency","2004","Employed","Urban Area","5226","0.523386011125703","0.513025875326801","0.533746146924604"
"Very low transfer dependency","2004","Employed","Rural Area","2603","0.515903441436987","0.501071252200648","0.530735630673327"
"Low transfer dependency","2004","Not Employed","Urban Area","314","0.0534214249817928","0.047408079465167","0.0594347704984187"
"Low transfer dependency","2004","Not Employed","Rural Area","240","0.0828228725058594","0.0724152615970746","0.0932304834146443"
"Low transfer dependency","2004","Employed","Urban Area","432","0.0535070082397248","0.0488389632191817","0.0581750532602678"
"Low transfer dependency","2004","Employed","Rural Area","402","0.0948616563538359","0.0861648884307196","0.103558424276952"
"High transfer dependency","2004","Not Employed","Urban Area","118","0.0208659190320273","0.0170436616187726","0.024688176445282"
"High transfer dependency","2004","Not Employed","Rural Area","81","0.0257035280507278","0.0197277944337282","0.0316792616677273"
"High transfer dependency","2004","Employed","Urban Area","149","0.0180943882537854","0.0153294984708067","0.0208592780367642"
"High transfer dependency","2004","Employed","Rural Area","92","0.0307363435396036","0.0256136059145936","0.0358590811646136"
"Very high transfer dependency","2004","Not Employed","Urban Area","125","0.0250411183633186","0.0208628137394552","0.0292194229871821"
"Very high transfer dependency","2004","Not Employed","Rural Area","92","0.0335750945769775","0.0267730108335768","0.0403771783203783"
"Very high transfer dependency","2004","Employed","Urban Area","68","0.0123944966022279","0.0100995256272815","0.0146894675771743"
"Very high transfer dependency","2004","Employed","Rural Area","48","0.0133757892203055","0.00996628964964022","0.0167852887909708"
"Complete transfer dependency","2004","Not Employed","Urban Area","153","0.0339527246830303","0.0291097009764804","0.0387957483895802"
"Complete transfer dependency","2004","Not Employed","Rural Area","62","0.0292735182693334","0.0229079790988396","0.0356390574398272"
"Complete transfer dependency","2004","Employed","Urban Area","","","",""
"Complete transfer dependency","2004","Employed","Rural Area","","","",""
"No transfer dependency","2005","Not Employed","Urban Area","2858","0.593004724445299","0.579595137598196","0.606414311292401"
"No transfer dependency","2005","Not Employed","Rural Area","1369","0.566020635505388","0.547060819902345","0.584980451108431"
"No transfer dependency","2005","Employed","Urban Area","2943","0.386762650559444","0.376439149769646","0.397086151349241"
"No transfer dependency","2005","Employed","Rural Area","1213","0.342552016670201","0.328090984453028","0.357013048887374"
"Very low transfer dependency","2005","Not Employed","Urban Area","1588","0.264009376007186","0.251977386268037","0.276041365746336"
"Very low transfer dependency","2005","Not Employed","Rural Area","722","0.234094551368801","0.217896354632069","0.250292748105533"
"Very low transfer dependency","2005","Employed","Urban Area","4963","0.527835239195193","0.517252784726126","0.53841769366426"
"Very low transfer dependency","2005","Employed","Rural Area","2389","0.505833906566277","0.490598790368073","0.521069022764481"
"Low transfer dependency","2005","Not Employed","Urban Area","305","0.0539478140403238","0.047781351333368","0.0601142767472797"
"Low transfer dependency","2005","Not Employed","Rural Area","260","0.0942085080624421","0.0830336344817195","0.105383381643165"
"Low transfer dependency","2005","Employed","Urban Area","440","0.052067042064666","0.0473576950078404","0.0567763891214915"
"Low transfer dependency","2005","Employed","Rural Area","383","0.10891289826866","0.099419863601531","0.11840593293579"
"High transfer dependency","2005","Not Employed","Urban Area","139","0.0288316591606813","0.0242642101002115","0.0333991082211511"
"High transfer dependency","2005","Not Employed","Rural Area","109","0.0355899858774363","0.0285027285659645","0.042677243188908"
"High transfer dependency","2005","Employed","Urban Area","126","0.0194335199736683","0.0165073153678106","0.0223597245795259"
"High transfer dependency","2005","Employed","Rural Area","96","0.0239439912190152","0.0192855462168653","0.028602436221165"
"Very high transfer dependency","2005","Not Employed","Urban Area","115","0.0258934057431478","0.0215584021011533","0.0302284093851423"
"Very high transfer dependency","2005","Not Employed","Rural Area","97","0.0391699151602057","0.03174856285111","0.0465912674693014"
"Very high transfer dependency","2005","Employed","Urban Area","77","0.0139015482070295","0.0114196603398563","0.0163834360742027"
"Very high transfer dependency","2005","Employed","Rural Area","56","0.0187571872758465","0.0146231210248635","0.0228912535268294"
"Complete transfer dependency","2005","Not Employed","Urban Area","151","0.0343130206033625","0.0293443603676092","0.0392816808391158"
"Complete transfer dependency","2005","Not Employed","Rural Area","68","0.0309164040257264","0.024294871063599","0.0375379369878539"
"Complete transfer dependency","2005","Employed","Urban Area","","","",""
"Complete transfer dependency","2005","Employed","Rural Area","","","",""
"No transfer dependency","2006","Not Employed","Urban Area","3267","0.599798623359037","0.587110756643086","0.612486490074988"
"No transfer dependency","2006","Not Employed","Rural Area","1637","0.571843758504615","0.554087097782597","0.589600419226632"
"No transfer dependency","2006","Employed","Urban Area","3198","0.395617553475084","0.385459221812657","0.405775885137512"
"No transfer dependency","2006","Employed","Rural Area","1332","0.347612970057871","0.333558015635322","0.36166792448042"
"Very low transfer dependency","2006","Not Employed","Urban Area","1661","0.243450909624091","0.232336898071646","0.254564921176536"
"Very low transfer dependency","2006","Not Employed","Rural Area","835","0.248093676508077","0.232594408769854","0.2635929442463"
"Very low transfer dependency","2006","Employed","Urban Area","4986","0.505685051219695","0.495298517858249","0.516071584581142"
"Very low transfer dependency","2006","Employed","Rural Area","2509","0.509965891284433","0.495211798302472","0.524719984266395"
"Low transfer dependency","2006","Not Employed","Urban Area","319","0.0557648839343901","0.0498224130632471","0.061707354805533"
"Low transfer dependency","2006","Not Employed","Rural Area","213","0.066303603964312","0.0573748085260196","0.0752323994026043"
"Low transfer dependency","2006","Employed","Urban Area","460","0.0616334267799062","0.0566374189268011","0.0666294346330114"
"Low transfer dependency","2006","Employed","Rural Area","362","0.0820029146139345","0.0739051697034893","0.0901006595243796"
"High transfer dependency","2006","Not Employed","Urban Area","165","0.0316669434267923","0.0271321026990955","0.036201784154489"
"High transfer dependency","2006","Not Employed","Rural Area","109","0.0359403302926903","0.0292605149980666","0.042620145587314"
"High transfer dependency","2006","Employed","Urban Area","158","0.0211242880860352","0.0181369559711127","0.0241116202009578"
"High transfer dependency","2006","Employed","Rural Area","126","0.0346553768978236","0.0292570982214701","0.0400536555741771"
"Very high transfer dependency","2006","Not Employed","Urban Area","140","0.0267698354417992","0.0225898264338386","0.0309498444497598"
"Very high transfer dependency","2006","Not Employed","Rural Area","108","0.0397911859724379","0.0327766693269507","0.046805702617925"
"Very high transfer dependency","2006","Employed","Urban Area","99","0.0159396804392793","0.0133378478107784","0.0185415130677801"
"Very high transfer dependency","2006","Employed","Rural Area","81","0.0257628471459377","0.0210870240861102","0.0304386702057653"
"Complete transfer dependency","2006","Not Employed","Urban Area","176","0.0425488042138899","0.0373218512869518","0.0477757571408281"
"Complete transfer dependency","2006","Not Employed","Rural Area","81","0.0380274447578684","0.0311638540538445","0.0448910354618922"
"Complete transfer dependency","2006","Employed","Urban Area","","","",""
"Complete transfer dependency","2006","Employed","Rural Area","","","",""
"No transfer dependency","2007","Not Employed","Urban Area","3089","0.599245340689842","0.586165129008121","0.612325552371563"
"No transfer dependency","2007","Not Employed","Rural Area","1571","0.56733282069147","0.549072671610458","0.585592969772481"
"No transfer dependency","2007","Employed","Urban Area","2965","0.394849800550543","0.384331753775489","0.405367847325597"
"No transfer dependency","2007","Employed","Rural Area","1319","0.366469919353336","0.35183130938405","0.381108529322623"
"Very low transfer dependency","2007","Not Employed","Urban Area","1566","0.244668447472474","0.233194022098058","0.25614287284689"
"Very low transfer dependency","2007","Not Employed","Rural Area","773","0.253210751146894","0.237183889504423","0.269237612789366"
"Very low transfer dependency","2007","Employed","Urban Area","4684","0.505424522019144","0.494666510865932","0.516182533172355"
"Very low transfer dependency","2007","Employed","Rural Area","2333","0.504024175043346","0.488834342327494","0.519214007759198"
"Low transfer dependency","2007","Not Employed","Urban Area","280","0.0517729499958867","0.0458589574178135","0.0576869425739598"
"Low transfer dependency","2007","Not Employed","Rural Area","219","0.072990043103191","0.0634030503750821","0.0825770358312999"
"Low transfer dependency","2007","Employed","Urban Area","389","0.057988096589657","0.0529590556843138","0.0630171374950002"
"Low transfer dependency","2007","Employed","Rural Area","349","0.0818864765710311","0.0735563550387779","0.0902165981032844"
"High transfer dependency","2007","Not Employed","Urban Area","140","0.0290454673270893","0.0245630552435118","0.0335278794106667"
"High transfer dependency","2007","Not Employed","Rural Area","88","0.0337018782580508","0.0270508160650479","0.0403529404510539"
"High transfer dependency","2007","Employed","Urban Area","168","0.0275717572246635","0.0240484659299944","0.0310950485193327"
"High transfer dependency","2007","Employed","Rural Area","92","0.0270607113184513","0.0221311357585037","0.031990286878399"
"Very high transfer dependency","2007","Not Employed","Urban Area","153","0.0353042160169276","0.0303783609961296","0.0402300710377256"
"Very high transfer dependency","2007","Not Employed","Rural Area","89","0.0332506880804937","0.0266427549002417","0.0398586212607457"
"Very high transfer dependency","2007","Employed","Urban Area","91","0.0141658236159932","0.0116230341949917","0.0167086130369948"
"Very high transfer dependency","2007","Employed","Rural Area","69","0.0205587177138352","0.0162476557281064","0.0248697796995639"
"Complete transfer dependency","2007","Not Employed","Urban Area","164","0.0399635784977798","0.0347354146597929","0.0451917423357667"
"Complete transfer dependency","2007","Not Employed","Rural Area","88","0.0395138187199009","0.032333752486333","0.0466938849534688"
"Complete transfer dependency","2007","Employed","Urban Area","","","",""
"Complete transfer dependency","2007","Employed","Rural Area","","","",""
"No transfer dependency","2008","Not Employed","Urban Area","2985","0.61204010027387","0.598549666388208","0.625530534159532"
"No transfer dependency","2008","Not Employed","Rural Area","1505","0.590298562673012","0.57147860889845","0.609118516447574"
"No transfer dependency","2008","Employed","Urban Area","2841","0.402829978237262","0.391973917750193","0.41368603872433"
"No transfer dependency","2008","Employed","Rural Area","1299","0.373447991169459","0.358322805873894","0.388573176465024"
"Very low transfer dependency","2008","Not Employed","Urban Area","1421","0.238177416336475","0.226384539272306","0.249970293400644"
"Very low transfer dependency","2008","Not Employed","Rural Area","703","0.240931271147913","0.224565514773619","0.257297027522206"
"Very low transfer dependency","2008","Employed","Urban Area","4401","0.509061992589748","0.497996747738033","0.520127237441463"
"Very low transfer dependency","2008","Employed","Rural Area","2223","0.505232436010867","0.489599041083236","0.520865830938499"
"Low transfer dependency","2008","Not Employed","Urban Area","240","0.0514221145331446","0.0453077120448977","0.0575365170213916"
"Low transfer dependency","2008","Not Employed","Rural Area","183","0.0761836570501506","0.0660311646199484","0.0863361494803528"
"Low transfer dependency","2008","Employed","Urban Area","381","0.0495223333137933","0.0447202037660974","0.0543244628614892"
"Low transfer dependency","2008","Employed","Rural Area","256","0.0746606021091128","0.0664418979599429","0.0828793062582826"
"High transfer dependency","2008","Not Employed","Urban Area","110","0.0242680169132275","0.0200078660909597","0.0285281677354953"
"High transfer dependency","2008","Not Employed","Rural Area","59","0.0210269801110535","0.015536342771855","0.026517617450252"
"High transfer dependency","2008","Employed","Urban Area","143","0.0270358209778259","0.0234459356934258","0.0306257062622259"
"High transfer dependency","2008","Employed","Rural Area","82","0.0270092536238218","0.0219403069418936","0.0320782003057501"
"Very high transfer dependency","2008","Not Employed","Urban Area","109","0.0277289188517314","0.0231831985245969","0.0322746391788658"
"Very high transfer dependency","2008","Not Employed","Rural Area","103","0.0320391032225536","0.0252997529641959","0.0387784534809114"
"Very high transfer dependency","2008","Employed","Urban Area","75","0.0115498748813712","0.00918488991573587","0.0139148598470066"
"Very high transfer dependency","2008","Employed","Rural Area","69","0.0196497170867392","0.0153098556176965","0.023989578555782"
"Complete transfer dependency","2008","Not Employed","Urban Area","147","0.0463634330915514","0.0405421086972759","0.0521847574858268"
"Complete transfer dependency","2008","Not Employed","Rural Area","70","0.0395204257953174","0.0320644614937124","0.0469763900969224"
"Complete transfer dependency","2008","Employed","Urban Area","","","",""
"Complete transfer dependency","2008","Employed","Rural Area","","","",""
"No transfer dependency","2009","Not Employed","Urban Area","2818","0.617286663005706","0.603230068600451","0.63134325741096"
"No transfer dependency","2009","Not Employed","Rural Area","1483","0.622339305309461","0.603023851453439","0.641654759165484"
"No transfer dependency","2009","Employed","Urban Area","2786","0.415079392904677","0.403787806211224","0.426370979598131"
