"transab_cat","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1994","(1a) inadequately completed","Female","8","","",""
"High transfer dependency","1994","(1b) general elementary school","Male","16","","",""
"High transfer dependency","1994","(1b) general elementary school","Female","28","","",""
"High transfer dependency","1994","(1c) basic vocational qualification","Male","39","0.0160727942705871","0.0108083201687193","0.0213372683724549"
"High transfer dependency","1994","(1c) basic vocational qualification","Female","24","","",""
"High transfer dependency","1994","(2b) intermediate general qualification","Male","4","","",""
"High transfer dependency","1994","(2b) intermediate general qualification","Female","6","","",""
"High transfer dependency","1994","(2a) intermediate vocational","Male","20","","",""
"High transfer dependency","1994","(2a) intermediate vocational","Female","29","","",""
"High transfer dependency","1994","(2c_gen) general maturity certificate","Male","4","","",""
"High transfer dependency","1994","(2c_gen) general maturity certificate","Female","2","","",""
"High transfer dependency","1994","(2c_voc) vocational maturity certificate","Male","3","","",""
"High transfer dependency","1994","(2c_voc) vocational maturity certificate","Female","4","","",""
"High transfer dependency","1994","(3a) lower tertiary education","Male","6","","",""
"High transfer dependency","1994","(3a) lower tertiary education","Female","9","","",""
"High transfer dependency","1994","(3b) higher tertiary education","Male","7","","",""
"High transfer dependency","1994","(3b) higher tertiary education","Female","4","","",""
"Very high transfer dependency","1994","(0) in school","Male","2","","",""
"Very high transfer dependency","1994","(0) in school","Female","1","","",""
"Very high transfer dependency","1994","(1a) inadequately completed","Male","3","","",""
"Very high transfer dependency","1994","(1a) inadequately completed","Female","5","","",""
"Very high transfer dependency","1994","(1b) general elementary school","Male","11","","",""
"Very high transfer dependency","1994","(1b) general elementary school","Female","17","","",""
"Very high transfer dependency","1994","(1c) basic vocational qualification","Male","13","","",""
"Very high transfer dependency","1994","(1c) basic vocational qualification","Female","20","","",""
"Very high transfer dependency","1994","(2b) intermediate general qualification","Male","3","","",""
"Very high transfer dependency","1994","(2b) intermediate general qualification","Female","4","","",""
"Very high transfer dependency","1994","(2a) intermediate vocational","Male","11","","",""
"Very high transfer dependency","1994","(2a) intermediate vocational","Female","14","","",""
"Very high transfer dependency","1994","(2c_gen) general maturity certificate","Male","1","","",""
"Very high transfer dependency","1994","(2c_gen) general maturity certificate","Female","1","","",""
"Very high transfer dependency","1994","(2c_voc) vocational maturity certificate","Male","2","","",""
"Very high transfer dependency","1994","(2c_voc) vocational maturity certificate","Female","3","","",""
"Very high transfer dependency","1994","(3a) lower tertiary education","Male","3","","",""
"Very high transfer dependency","1994","(3a) lower tertiary education","Female","1","","",""
"Very high transfer dependency","1994","(3b) higher tertiary education","Male","2","","",""
"Very high transfer dependency","1994","(3b) higher tertiary education","Female","3","","",""
"Complete transfer dependency","1994","(0) in school","Male","1","","",""
"Complete transfer dependency","1994","(0) in school","Female","1","","",""
"Complete transfer dependency","1994","(1a) inadequately completed","Male","4","","",""
"Complete transfer dependency","1994","(1a) inadequately completed","Female","8","","",""
"Complete transfer dependency","1994","(1b) general elementary school","Male","5","","",""
"Complete transfer dependency","1994","(1b) general elementary school","Female","11","","",""
"Complete transfer dependency","1994","(1c) basic vocational qualification","Male","12","","",""
"Complete transfer dependency","1994","(1c) basic vocational qualification","Female","7","","",""
"Complete transfer dependency","1994","(2b) intermediate general qualification","Male","1","","",""
"Complete transfer dependency","1994","(2b) intermediate general qualification","Female","2","","",""
"Complete transfer dependency","1994","(2a) intermediate vocational","Male","1","","",""
"Complete transfer dependency","1994","(2a) intermediate vocational","Female","7","","",""
"Complete transfer dependency","1994","(2c_gen) general maturity certificate","Male","3","","",""
"Complete transfer dependency","1994","(2c_gen) general maturity certificate","Female","","","",""
"Complete transfer dependency","1994","(2c_voc) vocational maturity certificate","Male","5","","",""
"Complete transfer dependency","1994","(2c_voc) vocational maturity certificate","Female","1","","",""
"Complete transfer dependency","1994","(3a) lower tertiary education","Male","1","","",""
"Complete transfer dependency","1994","(3a) lower tertiary education","Female","1","","",""
"Complete transfer dependency","1994","(3b) higher tertiary education","Male","","","",""
"Complete transfer dependency","1994","(3b) higher tertiary education","Female","","","",""
"No transfer dependency","1995","(0) in school","Male","3","","",""
"No transfer dependency","1995","(0) in school","Female","1","","",""
"No transfer dependency","1995","(1a) inadequately completed","Male","80","0.327567130835832","0.269505951138603","0.385628310533062"
"No transfer dependency","1995","(1a) inadequately completed","Female","99","0.339753898049599","0.289848768349907","0.389659027749291"
"No transfer dependency","1995","(1b) general elementary school","Male","249","0.477148563209116","0.439826139840382","0.51447098657785"
"No transfer dependency","1995","(1b) general elementary school","Female","720","0.668222778923262","0.642812489369021","0.693633068477502"
"No transfer dependency","1995","(1c) basic vocational qualification","Male","1103","0.577817589524136","0.557267444711678","0.598367734336594"
"No transfer dependency","1995","(1c) basic vocational qualification","Female","913","0.598390439542216","0.575487770272901","0.621293108811531"
"No transfer dependency","1995","(2b) intermediate general qualification","Male","43","0.363288673791809","0.290562512141299","0.436014835442319"
"No transfer dependency","1995","(2b) intermediate general qualification","Female","96","0.4982397575318","0.440494122698224","0.555985392365376"
"No transfer dependency","1995","(2a) intermediate vocational","Male","430","0.497531881477841","0.468696758226716","0.526367004728966"
"No transfer dependency","1995","(2a) intermediate vocational","Female","493","0.462465602140492","0.436159809275204","0.48877139500578"
"No transfer dependency","1995","(2c_gen) general maturity certificate","Male","70","0.388082464953318","0.324266029696011","0.451898900210626"
"No transfer dependency","1995","(2c_gen) general maturity certificate","Female","72","0.494071841070302","0.426771132316996","0.561372549823608"
"No transfer dependency","1995","(2c_voc) vocational maturity certificate","Male","117","0.456516141335888","0.400888054138169","0.512144228533607"
"No transfer dependency","1995","(2c_voc) vocational maturity certificate","Female","100","0.495635320911986","0.436862146276987","0.554408495546986"
"No transfer dependency","1995","(3a) lower tertiary education","Male","193","0.561706112667924","0.512335387060554","0.611076838275294"
"No transfer dependency","1995","(3a) lower tertiary education","Female","145","0.418498117094945","0.372193194428969","0.464803039760921"
"No transfer dependency","1995","(3b) higher tertiary education","Male","221","0.533203810571302","0.489342644851527","0.577064976291077"
"No transfer dependency","1995","(3b) higher tertiary education","Female","127","0.517014560541092","0.462602647896011","0.571426473186173"
"Very low transfer dependency","1995","(0) in school","Male","102","0.852068375994125","0.788546223798738","0.915590528189512"
"Very low transfer dependency","1995","(0) in school","Female","107","0.86421037865095","0.803915520761943","0.924505236539957"
"Very low transfer dependency","1995","(1a) inadequately completed","Male","137","0.523737515149749","0.461951347464956","0.585523682834542"
"Very low transfer dependency","1995","(1a) inadequately completed","Female","196","0.507884170044536","0.455206561866398","0.560561778222675"
"Very low transfer dependency","1995","(1b) general elementary school","Male","344","0.379164005865827","0.342910011127572","0.415418000604082"
"Very low transfer dependency","1995","(1b) general elementary school","Female","458","0.243894548518102","0.220719645548508","0.267069451487696"
"Very low transfer dependency","1995","(1c) basic vocational qualification","Male","912","0.338501111739622","0.318812547412953","0.35818967606629"
"Very low transfer dependency","1995","(1c) basic vocational qualification","Female","681","0.323065026278555","0.301217100783632","0.344912951773477"
"Very low transfer dependency","1995","(2b) intermediate general qualification","Male","108","0.549947334346619","0.474718268331044","0.625176400362194"
"Very low transfer dependency","1995","(2b) intermediate general qualification","Female","155","0.414819957640091","0.357918103040812","0.471721812239369"
"Very low transfer dependency","1995","(2a) intermediate vocational","Male","618","0.431332806785311","0.402770555758146","0.459895057812476"
"Very low transfer dependency","1995","(2a) intermediate vocational","Female","726","0.449848497264287","0.423601305961182","0.476095688567391"
"Very low transfer dependency","1995","(2c_gen) general maturity certificate","Male","130","0.532895508057126","0.467559569608171","0.598231446506082"
"Very low transfer dependency","1995","(2c_gen) general maturity certificate","Female","121","0.437813698458906","0.371030846282751","0.504596550635061"
"Very low transfer dependency","1995","(2c_voc) vocational maturity certificate","Male","147","0.404927763086271","0.350106838699328","0.459748687473214"
"Very low transfer dependency","1995","(2c_voc) vocational maturity certificate","Female","149","0.42044106970746","0.362414478259996","0.478467661154925"
"Very low transfer dependency","1995","(3a) lower tertiary education","Male","164","0.376303092276425","0.32809855512571","0.424507629427141"
"Very low transfer dependency","1995","(3a) lower tertiary education","Female","260","0.518091290683547","0.471189396791638","0.564993184575457"
"Very low transfer dependency","1995","(3b) higher tertiary education","Male","252","0.419254752849613","0.375873536379127","0.4626359693201"
"Very low transfer dependency","1995","(3b) higher tertiary education","Female","176","0.428284691738093","0.374404172506955","0.482165210969231"
"Low transfer dependency","1995","(0) in school","Male","8","","",""
"Low transfer dependency","1995","(0) in school","Female","7","","",""
"Low transfer dependency","1995","(1a) inadequately completed","Male","15","","",""
"Low transfer dependency","1995","(1a) inadequately completed","Female","26","","",""
"Low transfer dependency","1995","(1b) general elementary school","Male","52","0.0632199255731774","0.0450354959129592","0.0814043552333957"
"Low transfer dependency","1995","(1b) general elementary school","Female","65","0.0391774230463614","0.0287069759680963","0.0496478701246265"
"Low transfer dependency","1995","(1c) basic vocational qualification","Male","128","0.0482081178381581","0.0392955976614086","0.0571206380149075"
"Low transfer dependency","1995","(1c) basic vocational qualification","Female","98","0.0385586140292924","0.0295633509178489","0.047553877140736"
"Low transfer dependency","1995","(2b) intermediate general qualification","Male","8","","",""
"Low transfer dependency","1995","(2b) intermediate general qualification","Female","21","","",""
"Low transfer dependency","1995","(2a) intermediate vocational","Male","78","0.0463301414826595","0.0342077601779936","0.0584525227873254"
"Low transfer dependency","1995","(2a) intermediate vocational","Female","107","0.0525042898560176","0.0407365091028494","0.0642720706091858"
"Low transfer dependency","1995","(2c_gen) general maturity certificate","Male","13","","",""
"Low transfer dependency","1995","(2c_gen) general maturity certificate","Female","12","","",""
"Low transfer dependency","1995","(2c_voc) vocational maturity certificate","Male","24","","",""
"Low transfer dependency","1995","(2c_voc) vocational maturity certificate","Female","12","","",""
"Low transfer dependency","1995","(3a) lower tertiary education","Male","21","","",""
"Low transfer dependency","1995","(3a) lower tertiary education","Female","22","","",""
"Low transfer dependency","1995","(3b) higher tertiary education","Male","14","","",""
"Low transfer dependency","1995","(3b) higher tertiary education","Female","11","","",""
"High transfer dependency","1995","(0) in school","Male","3","","",""
"High transfer dependency","1995","(0) in school","Female","6","","",""
"High transfer dependency","1995","(1a) inadequately completed","Male","8","","",""
"High transfer dependency","1995","(1a) inadequately completed","Female","13","","",""
"High transfer dependency","1995","(1b) general elementary school","Male","17","","",""
"High transfer dependency","1995","(1b) general elementary school","Female","32","0.0168017599660912","0.00986552769975433","0.023737992232428"
"High transfer dependency","1995","(1c) basic vocational qualification","Male","35","0.0126968401267099","0.00803837842956226","0.0173553018238576"
"High transfer dependency","1995","(1c) basic vocational qualification","Female","32","0.015697987502588","0.00989063841100952","0.0215053365941666"
"High transfer dependency","1995","(2b) intermediate general qualification","Male","6","","",""
"High transfer dependency","1995","(2b) intermediate general qualification","Female","8","","",""
"High transfer dependency","1995","(2a) intermediate vocational","Male","18","","",""
"High transfer dependency","1995","(2a) intermediate vocational","Female","31","0.0219735134754989","0.0142389891765296","0.0297080377744683"
"High transfer dependency","1995","(2c_gen) general maturity certificate","Male","5","","",""
"High transfer dependency","1995","(2c_gen) general maturity certificate","Female","","","",""
"High transfer dependency","1995","(2c_voc) vocational maturity certificate","Male","6","","",""
"High transfer dependency","1995","(2c_voc) vocational maturity certificate","Female","4","","",""
"High transfer dependency","1995","(3a) lower tertiary education","Male","6","","",""
"High transfer dependency","1995","(3a) lower tertiary education","Female","4","","",""
"High transfer dependency","1995","(3b) higher tertiary education","Male","2","","",""
"High transfer dependency","1995","(3b) higher tertiary education","Female","2","","",""
"Very high transfer dependency","1995","(0) in school","Male","1","","",""
"Very high transfer dependency","1995","(0) in school","Female","2","","",""
"Very high transfer dependency","1995","(1a) inadequately completed","Male","6","","",""
"Very high transfer dependency","1995","(1a) inadequately completed","Female","3","","",""
"Very high transfer dependency","1995","(1b) general elementary school","Male","15","","",""
"Very high transfer dependency","1995","(1b) general elementary school","Female","32","0.0219406887874211","0.0140351146116408","0.0298462629632013"
"Very high transfer dependency","1995","(1c) basic vocational qualification","Male","23","","",""
"Very high transfer dependency","1995","(1c) basic vocational qualification","Female","22","","",""
"Very high transfer dependency","1995","(2b) intermediate general qualification","Male","2","","",""
"Very high transfer dependency","1995","(2b) intermediate general qualification","Female","5","","",""
"Very high transfer dependency","1995","(2a) intermediate vocational","Male","6","","",""
"Very high transfer dependency","1995","(2a) intermediate vocational","Female","18","","",""
"Very high transfer dependency","1995","(2c_gen) general maturity certificate","Male","3","","",""
"Very high transfer dependency","1995","(2c_gen) general maturity certificate","Female","4","","",""
"Very high transfer dependency","1995","(2c_voc) vocational maturity certificate","Male","9","","",""
"Very high transfer dependency","1995","(2c_voc) vocational maturity certificate","Female","7","","",""
"Very high transfer dependency","1995","(3a) lower tertiary education","Male","4","","",""
"Very high transfer dependency","1995","(3a) lower tertiary education","Female","4","","",""
"Very high transfer dependency","1995","(3b) higher tertiary education","Male","3","","",""
"Very high transfer dependency","1995","(3b) higher tertiary education","Female","3","","",""
"Complete transfer dependency","1995","(0) in school","Male","3","","",""
"Complete transfer dependency","1995","(0) in school","Female","1","","",""
"Complete transfer dependency","1995","(1a) inadequately completed","Male","5","","",""
"Complete transfer dependency","1995","(1a) inadequately completed","Female","9","","",""
"Complete transfer dependency","1995","(1b) general elementary school","Male","11","","",""
"Complete transfer dependency","1995","(1b) general elementary school","Female","12","","",""
"Complete transfer dependency","1995","(1c) basic vocational qualification","Male","18","","",""
"Complete transfer dependency","1995","(1c) basic vocational qualification","Female","14","","",""
"Complete transfer dependency","1995","(2b) intermediate general qualification","Male","1","","",""
"Complete transfer dependency","1995","(2b) intermediate general qualification","Female","3","","",""
"Complete transfer dependency","1995","(2a) intermediate vocational","Male","5","","",""
"Complete transfer dependency","1995","(2a) intermediate vocational","Female","5","","",""
"Complete transfer dependency","1995","(2c_gen) general maturity certificate","Male","3","","",""
"Complete transfer dependency","1995","(2c_gen) general maturity certificate","Female","3","","",""
"Complete transfer dependency","1995","(2c_voc) vocational maturity certificate","Male","5","","",""
"Complete transfer dependency","1995","(2c_voc) vocational maturity certificate","Female","6","","",""
"Complete transfer dependency","1995","(3a) lower tertiary education","Male","","","",""
"Complete transfer dependency","1995","(3a) lower tertiary education","Female","1","","",""
"Complete transfer dependency","1995","(3b) higher tertiary education","Male","5","","",""
"Complete transfer dependency","1995","(3b) higher tertiary education","Female","5","","",""
"No transfer dependency","1996","(0) in school","Male","2","","",""
"No transfer dependency","1996","(0) in school","Female","2","","",""
"No transfer dependency","1996","(1a) inadequately completed","Male","79","0.310751038822991","0.250940388065566","0.370561689580416"
"No transfer dependency","1996","(1a) inadequately completed","Female","101","0.367817657197536","0.313788916452943","0.421846397942129"
"No transfer dependency","1996","(1b) general elementary school","Male","232","0.456678873623211","0.418296687465596","0.495061059780826"
"No transfer dependency","1996","(1b) general elementary school","Female","672","0.660938696957942","0.634851793463372","0.687025600452513"
"No transfer dependency","1996","(1c) basic vocational qualification","Male","1033","0.558033223330247","0.537099567183156","0.578966879477338"
"No transfer dependency","1996","(1c) basic vocational qualification","Female","865","0.585337267626748","0.562121896544256","0.60855263870924"
"No transfer dependency","1996","(2b) intermediate general qualification","Male","43","0.320461794467036","0.248822820284651","0.392100768649421"
"No transfer dependency","1996","(2b) intermediate general qualification","Female","94","0.457751173102285","0.400410453927942","0.515091892276628"
"No transfer dependency","1996","(2a) intermediate vocational","Male","434","0.493559958925398","0.464985474207678","0.522134443643119"
"No transfer dependency","1996","(2a) intermediate vocational","Female","480","0.436411578811424","0.410311667964783","0.462511489658065"
"No transfer dependency","1996","(2c_gen) general maturity certificate","Male","59","0.363060220748393","0.298480403825049","0.427640037671737"
"No transfer dependency","1996","(2c_gen) general maturity certificate","Female","57","0.400449509747029","0.33369975372143","0.467199265772629"
"No transfer dependency","1996","(2c_voc) vocational maturity certificate","Male","108","0.388343746289987","0.332442880607258","0.444244611972716"
"No transfer dependency","1996","(2c_voc) vocational maturity certificate","Female","106","0.458339485732569","0.401091683055538","0.515587288409599"
"No transfer dependency","1996","(3a) lower tertiary education","Male","183","0.515491399970102","0.467057672442574","0.56392512749763"
"No transfer dependency","1996","(3a) lower tertiary education","Female","140","0.435867200585747","0.389107256017288","0.482627145154207"
"No transfer dependency","1996","(3b) higher tertiary education","Male","214","0.525410285294355","0.481640790390729","0.56917978019798"
"No transfer dependency","1996","(3b) higher tertiary education","Female","119","0.48807239242569","0.43414151103804","0.54200327381334"
"Very low transfer dependency","1996","(0) in school","Male","111","0.932848638704958","0.88861745755601","0.977079819853907"
"Very low transfer dependency","1996","(0) in school","Female","125","0.862383720662167","0.806311304446658","0.918456136877675"
"Very low transfer dependency","1996","(1a) inadequately completed","Male","116","0.544757646022143","0.480398959746938","0.609116332297348"
"Very low transfer dependency","1996","(1a) inadequately completed","Female","146","0.422214955728693","0.366875187965298","0.477554723492089"
"Very low transfer dependency","1996","(1b) general elementary school","Male","312","0.405207963801271","0.367379604159141","0.443036323443402"
"Very low transfer dependency","1996","(1b) general elementary school","Female","430","0.236453351491168","0.213038395119396","0.259868307862941"
"Very low transfer dependency","1996","(1c) basic vocational qualification","Male","892","0.347997744732415","0.327919164058625","0.368076325406205"
"Very low transfer dependency","1996","(1c) basic vocational qualification","Female","672","0.318315156724827","0.296364601114599","0.340265712335055"
"Very low transfer dependency","1996","(2b) intermediate general qualification","Male","96","0.538367859135262","0.461836069276519","0.614899648994006"
"Very low transfer dependency","1996","(2b) intermediate general qualification","Female","162","0.467009922358644","0.409588795890348","0.524431048826939"
"Very low transfer dependency","1996","(2a) intermediate vocational","Male","621","0.428795197147524","0.400509602619058","0.45708079167599"
"Very low transfer dependency","1996","(2a) intermediate vocational","Female","747","0.471634717963043","0.445363519789086","0.497905916136999"
"Very low transfer dependency","1996","(2c_gen) general maturity certificate","Male","130","0.567826706645835","0.501300132502358","0.634353280789313"
"Very low transfer dependency","1996","(2c_gen) general maturity certificate","Female","129","0.503456310355536","0.43534448078454","0.571568139926533"
"Very low transfer dependency","1996","(2c_voc) vocational maturity certificate","Male","153","0.477787883232","0.420495392468009","0.535080373995991"
"Very low transfer dependency","1996","(2c_voc) vocational maturity certificate","Female","164","0.486152347101354","0.428726821547668","0.54357787265504"
"Very low transfer dependency","1996","(3a) lower tertiary education","Male","194","0.427282193468298","0.379340410969165","0.475223975967431"
"Very low transfer dependency","1996","(3a) lower tertiary education","Female","253","0.492684310239441","0.445539951731002","0.539828668747881"
"Very low transfer dependency","1996","(3b) higher tertiary education","Male","259","0.431811105613698","0.388394450357027","0.47522776087037"
"Very low transfer dependency","1996","(3b) higher tertiary education","Female","184","0.437530509487662","0.384006975915489","0.491054043059836"
"Low transfer dependency","1996","(0) in school","Male","6","","",""
"Low transfer dependency","1996","(0) in school","Female","5","","",""
"Low transfer dependency","1996","(1a) inadequately completed","Male","21","","",""
"Low transfer dependency","1996","(1a) inadequately completed","Female","30","0.0884851374534002","0.056664826458881","0.120305448447919"
"Low transfer dependency","1996","(1b) general elementary school","Male","53","0.0591786930521035","0.0409970884990169","0.0773602976051901"
"Low transfer dependency","1996","(1b) general elementary school","Female","87","0.0549193427150516","0.0423648279717558","0.0674738574583473"
"Low transfer dependency","1996","(1c) basic vocational qualification","Male","140","0.0544536875635001","0.0448889007100744","0.0640184744169259"
"Low transfer dependency","1996","(1c) basic vocational qualification","Female","92","0.0413251470646345","0.0319459014023084","0.0507043927269607"
"Low transfer dependency","1996","(2b) intermediate general qualification","Male","13","","",""
"Low transfer dependency","1996","(2b) intermediate general qualification","Female","24","","",""
"Low transfer dependency","1996","(2a) intermediate vocational","Male","94","0.0564023557796155","0.0432171632420988","0.0695875483171323"
"Low transfer dependency","1996","(2a) intermediate vocational","Female","107","0.0562536397648003","0.0441277722416195","0.0683795072879811"
"Low transfer dependency","1996","(2c_gen) general maturity certificate","Male","11","","",""
"Low transfer dependency","1996","(2c_gen) general maturity certificate","Female","11","","",""
"Low transfer dependency","1996","(2c_voc) vocational maturity certificate","Male","20","","",""
"Low transfer dependency","1996","(2c_voc) vocational maturity certificate","Female","13","","",""
"Low transfer dependency","1996","(3a) lower tertiary education","Male","19","","",""
"Low transfer dependency","1996","(3a) lower tertiary education","Female","30","0.0512404973227798","0.030448751605862","0.0720322430396976"
"Low transfer dependency","1996","(3b) higher tertiary education","Male","18","","",""
"Low transfer dependency","1996","(3b) higher tertiary education","Female","20","","",""
"High transfer dependency","1996","(0) in school","Male","2","","",""
"High transfer dependency","1996","(0) in school","Female","4","","",""
"High transfer dependency","1996","(1a) inadequately completed","Male","7","","",""
"High transfer dependency","1996","(1a) inadequately completed","Female","12","","",""
"High transfer dependency","1996","(1b) general elementary school","Male","24","","",""
"High transfer dependency","1996","(1b) general elementary school","Female","33","0.0214004459032589","0.0134257019812355","0.0293751898252823"
"High transfer dependency","1996","(1c) basic vocational qualification","Male","54","0.0208939974937753","0.0148649893307818","0.0269230056567687"
"High transfer dependency","1996","(1c) basic vocational qualification","Female","57","0.0271756663347503","0.0195138391361089","0.0348374935333916"
"High transfer dependency","1996","(2b) intermediate general qualification","Male","8","","",""
"High transfer dependency","1996","(2b) intermediate general qualification","Female","7","","",""
"High transfer dependency","1996","(2a) intermediate vocational","Male","18","","",""
"High transfer dependency","1996","(2a) intermediate vocational","Female","36","0.0256116834053167","0.0172979717688199","0.0339253950418134"
"High transfer dependency","1996","(2c_gen) general maturity certificate","Male","5","","",""
"High transfer dependency","1996","(2c_gen) general maturity certificate","Female","4","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","Male","3","","",""
"High transfer dependency","1996","(2c_voc) vocational maturity certificate","Female","3","","",""
"High transfer dependency","1996","(3a) lower tertiary education","Male","8","","",""
"High transfer dependency","1996","(3a) lower tertiary education","Female","6","","",""
"High transfer dependency","1996","(3b) higher tertiary education","Male","1","","",""
"High transfer dependency","1996","(3b) higher tertiary education","Female","1","","",""
"Very high transfer dependency","1996","(0) in school","Male","2","","",""
"Very high transfer dependency","1996","(0) in school","Female","8","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","Male","4","","",""
"Very high transfer dependency","1996","(1a) inadequately completed","Female","9","","",""
"Very high transfer dependency","1996","(1b) general elementary school","Male","14","","",""
"Very high transfer dependency","1996","(1b) general elementary school","Female","30","0.0178541295659027","0.0105568637452117","0.0251513953865937"
"Very high transfer dependency","1996","(1c) basic vocational qualification","Male","27","","",""
"Very high transfer dependency","1996","(1c) basic vocational qualification","Female","33","0.019358001308054","0.0128655224889533","0.0258504801271547"
"Very high transfer dependency","1996","(2b) intermediate general qualification","Male","2","","",""
"Very high transfer dependency","1996","(2b) intermediate general qualification","Female","","","",""
"Very high transfer dependency","1996","(2a) intermediate vocational","Male","7","","",""
"Very high transfer dependency","1996","(2a) intermediate vocational","Female","11","","",""
"Very high transfer dependency","1996","(2c_gen) general maturity certificate","Male","6","","",""
"Very high transfer dependency","1996","(2c_gen) general maturity certificate","Female","1","","",""
"Very high transfer dependency","1996","(2c_voc) vocational maturity certificate","Male","4","","",""
"Very high transfer dependency","1996","(2c_voc) vocational maturity certificate","Female","2","","",""
"Very high transfer dependency","1996","(3a) lower tertiary education","Male","3","","",""
"Very high transfer dependency","1996","(3a) lower tertiary education","Female","3","","",""
"Very high transfer dependency","1996","(3b) higher tertiary education","Male","6","","",""
"Very high transfer dependency","1996","(3b) higher tertiary education","Female","2","","",""
"Complete transfer dependency","1996","(0) in school","Male","","","",""
"Complete transfer dependency","1996","(0) in school","Female","1","","",""
"Complete transfer dependency","1996","(1a) inadequately completed","Male","3","","",""
"Complete transfer dependency","1996","(1a) inadequately completed","Female","8","","",""
"Complete transfer dependency","1996","(1b) general elementary school","Male","12","","",""
"Complete transfer dependency","1996","(1b) general elementary school","Female","13","","",""
"Complete transfer dependency","1996","(1c) basic vocational qualification","Male","16","","",""
"Complete transfer dependency","1996","(1c) basic vocational qualification","Female","11","","",""
"Complete transfer dependency","1996","(2b) intermediate general qualification","Male","1","","",""
"Complete transfer dependency","1996","(2b) intermediate general qualification","Female","3","","",""
"Complete transfer dependency","1996","(2a) intermediate vocational","Male","2","","",""
"Complete transfer dependency","1996","(2a) intermediate vocational","Female","6","","",""
"Complete transfer dependency","1996","(2c_gen) general maturity certificate","Male","2","","",""
"Complete transfer dependency","1996","(2c_gen) general maturity certificate","Female","5","","",""
"Complete transfer dependency","1996","(2c_voc) vocational maturity certificate","Male","4","","",""
"Complete transfer dependency","1996","(2c_voc) vocational maturity certificate","Female","3","","",""
"Complete transfer dependency","1996","(3a) lower tertiary education","Male","2","","",""
"Complete transfer dependency","1996","(3a) lower tertiary education","Female","","","",""
"Complete transfer dependency","1996","(3b) higher tertiary education","Male","2","","",""
"Complete transfer dependency","1996","(3b) higher tertiary education","Female","4","","",""
"No transfer dependency","1997","(0) in school","Male","3","","",""
"No transfer dependency","1997","(0) in school","Female","1","","",""
"No transfer dependency","1997","(1a) inadequately completed","Male","70","0.30081028809168","0.240070972910287","0.361549603273073"
"No transfer dependency","1997","(1a) inadequately completed","Female","106","0.405398107124594","0.349654642109271","0.461141572139917"
"No transfer dependency","1997","(1b) general elementary school","Male","195","0.401864057168844","0.364460263227724","0.439267851109964"
"No transfer dependency","1997","(1b) general elementary school","Female","635","0.638093437949544","0.611183021743691","0.665003854155398"
"No transfer dependency","1997","(1c) basic vocational qualification","Male","1009","0.540360633398","0.519225843899473","0.561495422896527"
"No transfer dependency","1997","(1c) basic vocational qualification","Female","831","0.550356134036332","0.526867287280326","0.573844980792338"
"No transfer dependency","1997","(2b) intermediate general qualification","Male","39","0.277600411264817","0.212718842247799","0.342481980281836"
"No transfer dependency","1997","(2b) intermediate general qualification","Female","82","0.397582102333879","0.340863251850187","0.454300952817571"
"No transfer dependency","1997","(2a) intermediate vocational","Male","401","0.455555602775972","0.426957804990305","0.484153400561639"
"No transfer dependency","1997","(2a) intermediate vocational","Female","463","0.410797659548429","0.385063454973425","0.436531864123434"
"No transfer dependency","1997","(2c_gen) general maturity certificate","Male","55","0.306615381150866","0.244838600161079","0.368392162140653"
"No transfer dependency","1997","(2c_gen) general maturity certificate","Female","58","0.346518129028958","0.282612657800221","0.410423600257696"
"No transfer dependency","1997","(2c_voc) vocational maturity certificate","Male","113","0.391964058835594","0.336995477885892","0.446932639785295"
"No transfer dependency","1997","(2c_voc) vocational maturity certificate","Female","106","0.451123684737659","0.393554218548643","0.508693150926675"
"No transfer dependency","1997","(3a) lower tertiary education","Male","184","0.504337321428167","0.456803000990424","0.551871641865909"
"No transfer dependency","1997","(3a) lower tertiary education","Female","155","0.450741219962569","0.404196762458382","0.497285677466756"
"No transfer dependency","1997","(3b) higher tertiary education","Male","214","0.486397471291558","0.444084363236741","0.528710579346375"
"No transfer dependency","1997","(3b) higher tertiary education","Female","118","0.450910135072745","0.399002953237489","0.502817316908001"
"Very low transfer dependency","1997","(0) in school","Male","133","0.873627366176315","0.82063061456011","0.92662411779252"
"Very low transfer dependency","1997","(0) in school","Female","140","0.875881640293957","0.824306669575454","0.92745661101246"
"Very low transfer dependency","1997","(1a) inadequately completed","Male","112","0.544277187586774","0.4783163010539","0.610238074119649"
"Very low transfer dependency","1997","(1a) inadequately completed","Female","126","0.355776674071835","0.301420745755954","0.410132602387715"
"Very low transfer dependency","1997","(1b) general elementary school","Male","336","0.413948174744781","0.376371605988447","0.451524743501115"
"Very low transfer dependency","1997","(1b) general elementary school","Female","417","0.238960846760734","0.215080153999789","0.26284153952168"
"Very low transfer dependency","1997","(1c) basic vocational qualification","Male","871","0.347473062720271","0.327279764443378","0.367666360997163"
"Very low transfer dependency","1997","(1c) basic vocational qualification","Female","689","0.341744817147634","0.319349688356702","0.364139945938566"
"Very low transfer dependency","1997","(2b) intermediate general qualification","Male","114","0.583072772739748","0.51163727815906","0.654508267320436"
