"transab_cat","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1995","indirect migration background","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1995","no migration background","(0) in school","2","","",""
"Very high transfer dependency","1995","no migration background","(1a) inadequately completed","4","","",""
"Very high transfer dependency","1995","no migration background","(1b) general elementary school","25","","",""
"Very high transfer dependency","1995","no migration background","(1c) basic vocational qualification","37","0.0115773012888578","0.00788074278938026","0.0152738597883353"
"Very high transfer dependency","1995","no migration background","(2b) intermediate general qualification","6","","",""
"Very high transfer dependency","1995","no migration background","(2a) intermediate vocational","22","","",""
"Very high transfer dependency","1995","no migration background","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","1995","no migration background","(2c_voc) vocational maturity certificate","11","","",""
"Very high transfer dependency","1995","no migration background","(3a) lower tertiary education","8","","",""
"Very high transfer dependency","1995","no migration background","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","1995","direct migration background","(0) in school","","","",""
"Very high transfer dependency","1995","direct migration background","(1a) inadequately completed","5","","",""
"Very high transfer dependency","1995","direct migration background","(1b) general elementary school","20","","",""
"Very high transfer dependency","1995","direct migration background","(1c) basic vocational qualification","8","","",""
"Very high transfer dependency","1995","direct migration background","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1995","direct migration background","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","1995","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Very high transfer dependency","1995","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"Very high transfer dependency","1995","direct migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1995","direct migration background","(3b) higher tertiary education","4","","",""
"Very high transfer dependency","1995","indirect migration background","(0) in school","1","","",""
"Very high transfer dependency","1995","indirect migration background","(1a) inadequately completed","","","",""
"Very high transfer dependency","1995","indirect migration background","(1b) general elementary school","2","","",""
"Very high transfer dependency","1995","indirect migration background","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","1995","indirect migration background","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1995","indirect migration background","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1995","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1995","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1995","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1995","indirect migration background","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1995","no migration background","(0) in school","1","","",""
"Complete transfer dependency","1995","no migration background","(1a) inadequately completed","1","","",""
"Complete transfer dependency","1995","no migration background","(1b) general elementary school","7","","",""
"Complete transfer dependency","1995","no migration background","(1c) basic vocational qualification","22","","",""
"Complete transfer dependency","1995","no migration background","(2b) intermediate general qualification","4","","",""
"Complete transfer dependency","1995","no migration background","(2a) intermediate vocational","10","","",""
"Complete transfer dependency","1995","no migration background","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1995","no migration background","(2c_voc) vocational maturity certificate","2","","",""
"Complete transfer dependency","1995","no migration background","(3a) lower tertiary education","1","","",""
"Complete transfer dependency","1995","no migration background","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1995","direct migration background","(0) in school","1","","",""
"Complete transfer dependency","1995","direct migration background","(1a) inadequately completed","13","","",""
"Complete transfer dependency","1995","direct migration background","(1b) general elementary school","16","","",""
"Complete transfer dependency","1995","direct migration background","(1c) basic vocational qualification","10","","",""
"Complete transfer dependency","1995","direct migration background","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1995","direct migration background","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1995","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Complete transfer dependency","1995","direct migration background","(2c_voc) vocational maturity certificate","9","","",""
"Complete transfer dependency","1995","direct migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1995","direct migration background","(3b) higher tertiary education","10","","",""
"Complete transfer dependency","1995","indirect migration background","(0) in school","2","","",""
"Complete transfer dependency","1995","indirect migration background","(1a) inadequately completed","","","",""
"Complete transfer dependency","1995","indirect migration background","(1b) general elementary school","","","",""
"Complete transfer dependency","1995","indirect migration background","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1995","indirect migration background","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1995","indirect migration background","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1995","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1995","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1995","indirect migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1995","indirect migration background","(3b) higher tertiary education","","","",""
"No transfer dependency","1996","no migration background","(0) in school","","","",""
"No transfer dependency","1996","no migration background","(1a) inadequately completed","16","","",""
"No transfer dependency","1996","no migration background","(1b) general elementary school","660","0.667069648484417","0.639653121117574","0.694486175851259"
"No transfer dependency","1996","no migration background","(1c) basic vocational qualification","1610","0.581342161048414","0.564135858613569","0.598548463483259"
"No transfer dependency","1996","no migration background","(2b) intermediate general qualification","111","0.429722903080115","0.377934591962942","0.481511214197287"
"No transfer dependency","1996","no migration background","(2a) intermediate vocational","835","0.455998382304574","0.436068042028055","0.475928722581094"
"No transfer dependency","1996","no migration background","(2c_gen) general maturity certificate","82","0.432845351822567","0.370676863855282","0.495013839789851"
"No transfer dependency","1996","no migration background","(2c_voc) vocational maturity certificate","170","0.457565017377956","0.409517238401335","0.505612796354577"
"No transfer dependency","1996","no migration background","(3a) lower tertiary education","297","0.482228158148377","0.447295445199327","0.517160871097427"
"No transfer dependency","1996","no migration background","(3b) higher tertiary education","276","0.506122208626623","0.468871675756727","0.543372741496519"
"No transfer dependency","1996","direct migration background","(0) in school","1","","",""
"No transfer dependency","1996","direct migration background","(1a) inadequately completed","159","0.392578640057566","0.347758415025031","0.437398865090102"
"No transfer dependency","1996","direct migration background","(1b) general elementary school","214","0.413668386126611","0.376349140724677","0.450987631528544"
"No transfer dependency","1996","direct migration background","(1c) basic vocational qualification","249","0.487870656992642","0.449265321015251","0.526475992970033"
"No transfer dependency","1996","direct migration background","(2b) intermediate general qualification","16","","",""
"No transfer dependency","1996","direct migration background","(2a) intermediate vocational","48","0.548757223491851","0.453576566568806","0.643937880414896"
"No transfer dependency","1996","direct migration background","(2c_gen) general maturity certificate","24","","",""
"No transfer dependency","1996","direct migration background","(2c_voc) vocational maturity certificate","37","0.289058444257089","0.21814835281957","0.359968535694608"
"No transfer dependency","1996","direct migration background","(3a) lower tertiary education","19","","",""
"No transfer dependency","1996","direct migration background","(3b) higher tertiary education","52","0.516026587281699","0.430449158357213","0.601604016206186"
"No transfer dependency","1996","indirect migration background","(0) in school","3","","",""
"No transfer dependency","1996","indirect migration background","(1a) inadequately completed","5","","",""
"No transfer dependency","1996","indirect migration background","(1b) general elementary school","30","0.287310304279803","0.201968454062344","0.372652154497262"
"No transfer dependency","1996","indirect migration background","(1c) basic vocational qualification","39","0.476784809257369","0.373597042441648","0.579972576073091"
"No transfer dependency","1996","indirect migration background","(2b) intermediate general qualification","10","","",""
"No transfer dependency","1996","indirect migration background","(2a) intermediate vocational","31","0.597299149030262","0.472155358063609","0.722442939996915"
"No transfer dependency","1996","indirect migration background","(2c_gen) general maturity certificate","10","","",""
"No transfer dependency","1996","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"No transfer dependency","1996","indirect migration background","(3a) lower tertiary education","7","","",""
"No transfer dependency","1996","indirect migration background","(3b) higher tertiary education","5","","",""
"Very low transfer dependency","1996","no migration background","(0) in school","169","0.927365290692864","0.890364184425716","0.964366396960011"
"Very low transfer dependency","1996","no migration background","(1a) inadequately completed","40","0.605754655615542","0.48960302750497","0.721906283726115"
"Very low transfer dependency","1996","no migration background","(1b) general elementary school","340","0.237109569754981","0.212366374342102","0.26185276516786"
"Very low transfer dependency","1996","no migration background","(1c) basic vocational qualification","1196","0.32320752804951","0.306895403766672","0.339519652332348"
"Very low transfer dependency","1996","no migration background","(2b) intermediate general qualification","194","0.470152153504622","0.41793786861625","0.522366438392995"
"Very low transfer dependency","1996","no migration background","(2a) intermediate vocational","1294","0.456586604411096","0.436654198630335","0.476519010191857"
"Very low transfer dependency","1996","no migration background","(2c_gen) general maturity certificate","146","0.514282150469185","0.451570831482538","0.576993469455831"
"Very low transfer dependency","1996","no migration background","(2c_voc) vocational maturity certificate","211","0.459140490125265","0.411080010888835","0.507200969361695"
"Very low transfer dependency","1996","no migration background","(3a) lower tertiary education","423","0.455311575864896","0.420496669072857","0.490126482656935"
"Very low transfer dependency","1996","no migration background","(3b) higher tertiary education","377","0.452094395752545","0.415012453192796","0.489176338312295"
"Very low transfer dependency","1996","direct migration background","(0) in school","22","","",""
"Very low transfer dependency","1996","direct migration background","(1a) inadequately completed","216","0.423688409454237","0.378334196130332","0.469042622778142"
"Very low transfer dependency","1996","direct migration background","(1b) general elementary school","344","0.414544467816411","0.377213645971702","0.45187528966112"
"Very low transfer dependency","1996","direct migration background","(1c) basic vocational qualification","328","0.421771004291194","0.38362988355601","0.459912125026378"
"Very low transfer dependency","1996","direct migration background","(2b) intermediate general qualification","22","","",""
"Very low transfer dependency","1996","direct migration background","(2a) intermediate vocational","49","0.389431235159111","0.296162492082778","0.482699978235444"
"Very low transfer dependency","1996","direct migration background","(2c_gen) general maturity certificate","86","0.564870357727887","0.480294803416215","0.649445912039559"
"Very low transfer dependency","1996","direct migration background","(2c_voc) vocational maturity certificate","100","0.562496524793777","0.484898808490888","0.640094241096665"
"Very low transfer dependency","1996","direct migration background","(3a) lower tertiary education","22","","",""
"Very low transfer dependency","1996","direct migration background","(3b) higher tertiary education","64","0.364580185891429","0.282158906654493","0.447001465128365"
"Very low transfer dependency","1996","indirect migration background","(0) in school","45","0.800695651642432","0.692118475790902","0.909272827493961"
"Very low transfer dependency","1996","indirect migration background","(1a) inadequately completed","6","","",""
"Very low transfer dependency","1996","indirect migration background","(1b) general elementary school","58","0.576571312993104","0.483384841507984","0.669757784478224"
"Very low transfer dependency","1996","indirect migration background","(1c) basic vocational qualification","40","0.410058400517563","0.308444247008804","0.511672554026323"
"Very low transfer dependency","1996","indirect migration background","(2b) intermediate general qualification","42","0.730890321246691","0.619595760995244","0.842184881498138"
"Very low transfer dependency","1996","indirect migration background","(2a) intermediate vocational","25","","",""
"Very low transfer dependency","1996","indirect migration background","(2c_gen) general maturity certificate","27","","",""
"Very low transfer dependency","1996","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"Very low transfer dependency","1996","indirect migration background","(3a) lower tertiary education","2","","",""
"Very low transfer dependency","1996","indirect migration background","(3b) higher tertiary education","2","","",""
"Low transfer dependency","1996","no migration background","(0) in school","10","","",""
"Low transfer dependency","1996","no migration background","(1a) inadequately completed","5","","",""
"Low transfer dependency","1996","no migration background","(1b) general elementary school","75","0.0544932236342843","0.0412877575803086","0.06769868968826"
"Low transfer dependency","1996","no migration background","(1c) basic vocational qualification","190","0.0488718781850168","0.0413523419874782","0.0563914143825553"
"Low transfer dependency","1996","no migration background","(2b) intermediate general qualification","28","","",""
"Low transfer dependency","1996","no migration background","(2a) intermediate vocational","195","0.0580037809026727","0.0486500321874878","0.0673575296178576"
"Low transfer dependency","1996","no migration background","(2c_gen) general maturity certificate","8","","",""
"Low transfer dependency","1996","no migration background","(2c_voc) vocational maturity certificate","23","","",""
"Low transfer dependency","1996","no migration background","(3a) lower tertiary education","45","0.0411123737610186","0.0272318149133221","0.054992932608715"
"Low transfer dependency","1996","no migration background","(3b) higher tertiary education","34","0.0354461038866458","0.0216694881008839","0.0492227196724076"
"Low transfer dependency","1996","direct migration background","(0) in school","1","","",""
"Low transfer dependency","1996","direct migration background","(1a) inadequately completed","45","0.0943827172541227","0.0675487887149409","0.121216645793304"
"Low transfer dependency","1996","direct migration background","(1b) general elementary school","54","0.0608790149338536","0.0427602073466206","0.0789978225210867"
"Low transfer dependency","1996","direct migration background","(1c) basic vocational qualification","36","0.0451547139087514","0.029117710960297","0.0611917168572059"
"Low transfer dependency","1996","direct migration background","(2b) intermediate general qualification","2","","",""
"Low transfer dependency","1996","direct migration background","(2a) intermediate vocational","4","","",""
"Low transfer dependency","1996","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Low transfer dependency","1996","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"Low transfer dependency","1996","direct migration background","(3a) lower tertiary education","3","","",""
"Low transfer dependency","1996","direct migration background","(3b) higher tertiary education","4","","",""
"Low transfer dependency","1996","indirect migration background","(0) in school","","","",""
"Low transfer dependency","1996","indirect migration background","(1a) inadequately completed","1","","",""
"Low transfer dependency","1996","indirect migration background","(1b) general elementary school","11","","",""
"Low transfer dependency","1996","indirect migration background","(1c) basic vocational qualification","6","","",""
"Low transfer dependency","1996","indirect migration background","(2b) intermediate general qualification","7","","",""
"Low transfer dependency","1996","indirect migration background","(2a) intermediate vocational","2","","",""
"Low transfer dependency","1996","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Low transfer dependency","1996","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Low transfer dependency","1996","indirect migration background","(3a) lower tertiary education","1","","",""
"Low transfer dependency","1996","indirect migration background","(3b) higher tertiary education","","","",""
"High transfer dependency","1996","no migration background","(0) in school","3","","",""
"High transfer dependency","1996","no migration background","(1a) inadequately completed","1","","",""
"High transfer dependency","1996","no migration background","(1b) general elementary school","25","","",""
"High transfer dependency","1996","no migration background","(1c) basic vocational qualification","94","0.0243784840023374","0.018999675774803","0.0297572922298717"
"High transfer dependency","1996","no migration background","(2b) intermediate general qualification","13","","",""
"High transfer dependency","1996","no migration background","(2a) intermediate vocational","52","0.0207551127390487","0.015050302909046","0.0264599225690514"
"High transfer dependency","1996","no migration background","(2c_gen) general maturity certificate","6","","",""
"High transfer dependency","1996","no migration background","(2c_voc) vocational maturity certificate","5","","",""
"High transfer dependency","1996","no migration background","(3a) lower tertiary education","13","","",""
"High transfer dependency","1996","no migration background","(3b) higher tertiary education","","","",""
"High transfer dependency","1996","direct migration background","(0) in school","2","","",""
"High transfer dependency","1996","direct migration background","(1a) inadequately completed","18","","",""
"High transfer dependency","1996","direct migration background","(1b) general elementary school","28","","",""
"High transfer dependency","1996","direct migration background","(1c) basic vocational qualification","14","","",""
"High transfer dependency","1996","direct migration background","(2b) intermediate general qualification","1","","",""
"High transfer dependency","1996","direct migration background","(2a) intermediate vocational","1","","",""
"High transfer dependency","1996","direct migration background","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","1996","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","1996","direct migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","1996","direct migration background","(3b) higher tertiary education","2","","",""
"High transfer dependency","1996","indirect migration background","(0) in school","1","","",""
"High transfer dependency","1996","indirect migration background","(1a) inadequately completed","","","",""
"High transfer dependency","1996","indirect migration background","(1b) general elementary school","4","","",""
"High transfer dependency","1996","indirect migration background","(1c) basic vocational qualification","3","","",""
"High transfer dependency","1996","indirect migration background","(2b) intermediate general qualification","1","","",""
"High transfer dependency","1996","indirect migration background","(2a) intermediate vocational","1","","",""
"High transfer dependency","1996","indirect migration background","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1996","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","1996","indirect migration background","(3a) lower tertiary education","","","",""
"High transfer dependency","1996","indirect migration background","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1996","no migration background","(0) in school","7","","",""
"Very high transfer dependency","1996","no migration background","(1a) inadequately completed","4","","",""
"Very high transfer dependency","1996","no migration background","(1b) general elementary school","23","","",""
"Very high transfer dependency","1996","no migration background","(1c) basic vocational qualification","49","0.0132774646565582","0.00928540402545065","0.0172695252876656"
"Very high transfer dependency","1996","no migration background","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1996","no migration background","(2a) intermediate vocational","16","","",""
"Very high transfer dependency","1996","no migration background","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1996","no migration background","(2c_voc) vocational maturity certificate","4","","",""
"Very high transfer dependency","1996","no migration background","(3a) lower tertiary education","6","","",""
"Very high transfer dependency","1996","no migration background","(3b) higher tertiary education","4","","",""
"Very high transfer dependency","1996","direct migration background","(0) in school","","","",""
"Very high transfer dependency","1996","direct migration background","(1a) inadequately completed","9","","",""
"Very high transfer dependency","1996","direct migration background","(1b) general elementary school","16","","",""
"Very high transfer dependency","1996","direct migration background","(1c) basic vocational qualification","9","","",""
"Very high transfer dependency","1996","direct migration background","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1996","direct migration background","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","1996","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Very high transfer dependency","1996","direct migration background","(2c_voc) vocational maturity certificate","2","","",""
"Very high transfer dependency","1996","direct migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1996","direct migration background","(3b) higher tertiary education","4","","",""
"Very high transfer dependency","1996","indirect migration background","(0) in school","3","","",""
"Very high transfer dependency","1996","indirect migration background","(1a) inadequately completed","","","",""
"Very high transfer dependency","1996","indirect migration background","(1b) general elementary school","5","","",""
"Very high transfer dependency","1996","indirect migration background","(1c) basic vocational qualification","2","","",""
"Very high transfer dependency","1996","indirect migration background","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1996","indirect migration background","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1996","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1996","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1996","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1996","indirect migration background","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1996","no migration background","(0) in school","","","",""
"Complete transfer dependency","1996","no migration background","(1a) inadequately completed","2","","",""
"Complete transfer dependency","1996","no migration background","(1b) general elementary school","12","","",""
"Complete transfer dependency","1996","no migration background","(1c) basic vocational qualification","19","","",""
"Complete transfer dependency","1996","no migration background","(2b) intermediate general qualification","4","","",""
"Complete transfer dependency","1996","no migration background","(2a) intermediate vocational","7","","",""
"Complete transfer dependency","1996","no migration background","(2c_gen) general maturity certificate","1","","",""
"Complete transfer dependency","1996","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1996","no migration background","(3a) lower tertiary education","2","","",""
"Complete transfer dependency","1996","no migration background","(3b) higher tertiary education","1","","",""
"Complete transfer dependency","1996","direct migration background","(0) in school","1","","",""
"Complete transfer dependency","1996","direct migration background","(1a) inadequately completed","9","","",""
"Complete transfer dependency","1996","direct migration background","(1b) general elementary school","13","","",""
"Complete transfer dependency","1996","direct migration background","(1c) basic vocational qualification","8","","",""
"Complete transfer dependency","1996","direct migration background","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1996","direct migration background","(2a) intermediate vocational","1","","",""
"Complete transfer dependency","1996","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Complete transfer dependency","1996","direct migration background","(2c_voc) vocational maturity certificate","7","","",""
"Complete transfer dependency","1996","direct migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1996","direct migration background","(3b) higher tertiary education","5","","",""
"Complete transfer dependency","1996","indirect migration background","(0) in school","","","",""
"Complete transfer dependency","1996","indirect migration background","(1a) inadequately completed","","","",""
"Complete transfer dependency","1996","indirect migration background","(1b) general elementary school","","","",""
"Complete transfer dependency","1996","indirect migration background","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1996","indirect migration background","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1996","indirect migration background","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1996","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1996","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1996","indirect migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1996","indirect migration background","(3b) higher tertiary education","","","",""
"No transfer dependency","1997","no migration background","(0) in school","2","","",""
"No transfer dependency","1997","no migration background","(1a) inadequately completed","18","","",""
"No transfer dependency","1997","no migration background","(1b) general elementary school","602","0.634561700370928","0.606245497157257","0.662877903584598"
"No transfer dependency","1997","no migration background","(1c) basic vocational qualification","1564","0.557409238910664","0.540030835487062","0.574787642334267"
"No transfer dependency","1997","no migration background","(2b) intermediate general qualification","98","0.37532806506584","0.324381504382729","0.42627462574895"
"No transfer dependency","1997","no migration background","(2a) intermediate vocational","793","0.422446035431238","0.402733551908191","0.442158518954285"
"No transfer dependency","1997","no migration background","(2c_gen) general maturity certificate","85","0.3737258868539","0.31547749027002","0.43197428343778"
"No transfer dependency","1997","no migration background","(2c_voc) vocational maturity certificate","174","0.449005468574558","0.401717235654181","0.496293701494935"
"No transfer dependency","1997","no migration background","(3a) lower tertiary education","310","0.481511748073095","0.446995541866664","0.516027954279526"
"No transfer dependency","1997","no migration background","(3b) higher tertiary education","284","0.481880125022493","0.446119747703428","0.517640502341557"
"No transfer dependency","1997","direct migration background","(0) in school","1","","",""
"No transfer dependency","1997","direct migration background","(1a) inadequately completed","155","0.403449007894229","0.357557329335402","0.449340686453056"
"No transfer dependency","1997","direct migration background","(1b) general elementary school","202","0.404113932632704","0.366331134702766","0.441896730562643"
"No transfer dependency","1997","direct migration background","(1c) basic vocational qualification","244","0.460347902769445","0.421427454346334","0.499268351192556"
"No transfer dependency","1997","direct migration background","(2b) intermediate general qualification","13","","",""
"No transfer dependency","1997","direct migration background","(2a) intermediate vocational","48","0.556521569953011","0.461947427964867","0.651095711941156"
"No transfer dependency","1997","direct migration background","(2c_gen) general maturity certificate","21","","",""
"No transfer dependency","1997","direct migration background","(2c_voc) vocational maturity certificate","39","0.304097052786381","0.230232614373169","0.377961491199593"
"No transfer dependency","1997","direct migration background","(3a) lower tertiary education","22","","",""
"No transfer dependency","1997","direct migration background","(3b) higher tertiary education","42","0.41246069608038","0.328161741160555","0.496759651000206"
"No transfer dependency","1997","indirect migration background","(0) in school","1","","",""
"No transfer dependency","1997","indirect migration background","(1a) inadequately completed","3","","",""
"No transfer dependency","1997","indirect migration background","(1b) general elementary school","26","","",""
"No transfer dependency","1997","indirect migration background","(1c) basic vocational qualification","32","0.39121192408653","0.290942965248615","0.491480882924446"
"No transfer dependency","1997","indirect migration background","(2b) intermediate general qualification","10","","",""
"No transfer dependency","1997","indirect migration background","(2a) intermediate vocational","23","","",""
"No transfer dependency","1997","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"No transfer dependency","1997","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"No transfer dependency","1997","indirect migration background","(3a) lower tertiary education","7","","",""
"No transfer dependency","1997","indirect migration background","(3b) higher tertiary education","6","","",""
"Very low transfer dependency","1997","no migration background","(0) in school","202","0.931340006746177","0.897694720170399","0.964985293321955"
"Very low transfer dependency","1997","no migration background","(1a) inadequately completed","34","0.540647120876962","0.421319533936691","0.659974707817234"
"Very low transfer dependency","1997","no migration background","(1b) general elementary school","374","0.252564589067938","0.22701616440958","0.278113013726296"
"Very low transfer dependency","1997","no migration background","(1c) basic vocational qualification","1200","0.331953137031808","0.315476693492808","0.348429580570807"
"Very low transfer dependency","1997","no migration background","(2b) intermediate general qualification","198","0.52096526298572","0.468403340625822","0.573527185345618"
"Very low transfer dependency","1997","no migration background","(2a) intermediate vocational","1293","0.464057589346622","0.444155235571216","0.483959943122029"
"Very low transfer dependency","1997","no migration background","(2c_gen) general maturity certificate","155","0.561189340850391","0.501442018716167","0.620936662984616"
"Very low transfer dependency","1997","no migration background","(2c_voc) vocational maturity certificate","213","0.44164626373246","0.394435000647619","0.488857526817301"
"Very low transfer dependency","1997","no migration background","(3a) lower tertiary education","416","0.437829754985658","0.40355797075478","0.472101539216535"
"Very low transfer dependency","1997","no migration background","(3b) higher tertiary education","429","0.488815242800561","0.453040314087669","0.524590171513452"
"Very low transfer dependency","1997","direct migration background","(0) in school","18","","",""
"Very low transfer dependency","1997","direct migration background","(1a) inadequately completed","199","0.398561323120424","0.352761997485754","0.444360648755093"
"Very low transfer dependency","1997","direct migration background","(1b) general elementary school","309","0.367737052366111","0.330611053314506","0.404863051417716"
"Very low transfer dependency","1997","direct migration background","(1c) basic vocational qualification","309","0.429083333364995","0.390434623621206","0.467732043108784"
"Very low transfer dependency","1997","direct migration background","(2b) intermediate general qualification","25","","",""
"Very low transfer dependency","1997","direct migration background","(2a) intermediate vocational","46","0.370790605918777","0.278839465755777","0.462741746081776"
"Very low transfer dependency","1997","direct migration background","(2c_gen) general maturity certificate","77","0.617237512041368","0.529537848378579","0.704937175704157"
"Very low transfer dependency","1997","direct migration background","(2c_voc) vocational maturity certificate","83","0.521678822143555","0.441471066335863","0.601886577951246"
"Very low transfer dependency","1997","direct migration background","(3a) lower tertiary education","20","","",""
"Very low transfer dependency","1997","direct migration background","(3b) higher tertiary education","66","0.41247628452671","0.328176854962088","0.496775714091332"
"Very low transfer dependency","1997","indirect migration background","(0) in school","53","0.76775122177313","0.664297747258157","0.871204696288103"
"Very low transfer dependency","1997","indirect migration background","(1a) inadequately completed","5","","",""
"Very low transfer dependency","1997","indirect migration background","(1b) general elementary school","70","0.587412570686652","0.501453357327233","0.673371784046071"
"Very low transfer dependency","1997","indirect migration background","(1c) basic vocational qualification","51","0.544247450799965","0.441920472450192","0.646574429149737"
"Very low transfer dependency","1997","indirect migration background","(2b) intermediate general qualification","55","0.795393663303503","0.704696877137743","0.886090449469262"
"Very low transfer dependency","1997","indirect migration background","(2a) intermediate vocational","23","","",""
"Very low transfer dependency","1997","indirect migration background","(2c_gen) general maturity certificate","29","","",""
"Very low transfer dependency","1997","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Very low transfer dependency","1997","indirect migration background","(3a) lower tertiary education","4","","",""
"Very low transfer dependency","1997","indirect migration background","(3b) higher tertiary education","2","","",""
"Low transfer dependency","1997","no migration background","(0) in school","8","","",""
"Low transfer dependency","1997","no migration background","(1a) inadequately completed","5","","",""
"Low transfer dependency","1997","no migration background","(1b) general elementary school","65","0.04740203272693","0.0349067994164105","0.0598972660374494"
"Low transfer dependency","1997","no migration background","(1c) basic vocational qualification","223","0.0602688397917846","0.0519421985961944","0.0685954809873748"
"Low transfer dependency","1997","no migration background","(2b) intermediate general qualification","31","0.0562142815290645","0.0319792613083327","0.0804493017497964"
"Low transfer dependency","1997","no migration background","(2a) intermediate vocational","222","0.072217919708921","0.0618878104168245","0.0825480290010176"
"Low transfer dependency","1997","no migration background","(2c_gen) general maturity certificate","13","","",""
"Low transfer dependency","1997","no migration background","(2c_voc) vocational maturity certificate","25","","",""
"Low transfer dependency","1997","no migration background","(3a) lower tertiary education","56","0.0570419203352124","0.0410207804363892","0.0730630602340355"
"Low transfer dependency","1997","no migration background","(3b) higher tertiary education","27","","",""
"Low transfer dependency","1997","direct migration background","(0) in school","3","","",""
"Low transfer dependency","1997","direct migration background","(1a) inadequately completed","54","0.131481029947566","0.0998701173510849","0.163091942544048"
"Low transfer dependency","1997","direct migration background","(1b) general elementary school","74","0.0994813732544947","0.0764363142656442","0.122526432243345"
"Low transfer dependency","1997","direct migration background","(1c) basic vocational qualification","52","0.070066368512419","0.050134014222606","0.089998722802232"
"Low transfer dependency","1997","direct migration background","(2b) intermediate general qualification","7","","",""
"Low transfer dependency","1997","direct migration background","(2a) intermediate vocational","7","","",""
"Low transfer dependency","1997","direct migration background","(2c_gen) general maturity certificate","10","","",""
"Low transfer dependency","1997","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"Low transfer dependency","1997","direct migration background","(3a) lower tertiary education","4","","",""
"Low transfer dependency","1997","direct migration background","(3b) higher tertiary education","12","","",""
