"transab_cat","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Very low transfer dependency","1992","35-65 y.","Not Employed","580","0.326675528673425","0.303379908030783","0.349971149316067","1"
"Very low transfer dependency","1992","16-34 y.","Not Employed","760","0.700760037285002","0.67323195750427","0.728288117065733","1"
"Very low transfer dependency","1992","16-34 y.","Employed","2073","0.50502687942078","0.488777959629559","0.521275799212001","1"
"Very low transfer dependency","1992","66 and older","Not Employed","238","0.144446615626412","0.126032056933857","0.162861174318968","1"
"Very low transfer dependency","1992","66 and older","Employed","4","","","","1"
"Complete transfer dependency","1993","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","1993","16-34 y.","Not Employed","34","0.045921970748784","0.033635904194327","0.058208037303241","5"
"Complete transfer dependency","1993","35-65 y.","Not Employed","23","","","","5"
"Complete transfer dependency","1993","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","1993","66 and older","Not Employed","","","","","5"
"Complete transfer dependency","1993","66 and older","Employed","","","","","5"
"High transfer dependency","1993","16-34 y.","Not Employed","43","0.0346442907490121","0.0239100784754744","0.0453785030225498","3"
"High transfer dependency","1993","16-34 y.","Employed","61","0.0173283126227641","0.013060923106145","0.0215957021393832","3"
"High transfer dependency","1993","35-65 y.","Not Employed","61","0.0307504101923192","0.0226595172270292","0.0388413031576093","3"
"High transfer dependency","1993","35-65 y.","Employed","42","0.00754573054558223","0.00506959173180457","0.0100218693593599","3"
"High transfer dependency","1993","66 and older","Not Employed","5","","","","3"
"High transfer dependency","1993","66 and older","Employed","","","","","3"
"Low transfer dependency","1993","16-34 y.","Not Employed","166","0.120668968034918","0.101549110296201","0.139788825773636","2"
"Low transfer dependency","1993","16-34 y.","Employed","224","0.0496082562367463","0.0425074406275342","0.0567090718459583","2"
"Low transfer dependency","1993","35-65 y.","Not Employed","166","0.0643643126881428","0.0528634837590792","0.0758651416172063","2"
"Low transfer dependency","1993","35-65 y.","Employed","209","0.0311063584876334","0.0261389287994447","0.036073788175822","2"
"Low transfer dependency","1993","66 and older","Not Employed","19","","","","2"
"Low transfer dependency","1993","66 and older","Employed","","","","","2"
"No transfer dependency","1993","16-34 y.","Not Employed","95","0.108681240823788","0.0904126741347652","0.126949807512811","0"
"No transfer dependency","1993","16-34 y.","Employed","1326","0.445131832450586","0.428879370476222","0.461384294424949","0"
"No transfer dependency","1993","35-65 y.","Not Employed","785","0.517921099106991","0.494503409234304","0.541338788979677","0"
"No transfer dependency","1993","35-65 y.","Employed","1744","0.469288320354075","0.455008646614162","0.483567994093987","0"
"No transfer dependency","1993","66 and older","Not Employed","1192","0.852287327670842","0.834043448928703","0.870531206412982","0"
"No transfer dependency","1993","66 and older","Employed","36","0.965991761699551","0.907589991933736","1.02439353146537","0"
"Very high transfer dependency","1993","16-34 y.","Not Employed","38","0.0320868592880643","0.021742765365284","0.0424309532108446","4"
"Very high transfer dependency","1993","35-65 y.","Employed","11","","","","4"
"Very high transfer dependency","1993","35-65 y.","Not Employed","44","0.0292098549422524","0.0213179732537534","0.0371017366307514","4"
"Very high transfer dependency","1993","16-34 y.","Employed","23","","","","4"
"Very high transfer dependency","1993","66 and older","Employed","","","","","4"
"Very high transfer dependency","1993","66 and older","Not Employed","4","","","","4"
"Very low transfer dependency","1993","35-65 y.","Not Employed","670","0.342589872403065","0.320348650581786","0.364831094224344","1"
"Very low transfer dependency","1993","35-65 y.","Employed","2686","0.490383458754054","0.476079417515632","0.504687499992476","1"
"Very low transfer dependency","1993","16-34 y.","Employed","1958","0.483134383873137","0.466792477370645","0.49947629037563","1"
"Very low transfer dependency","1993","16-34 y.","Not Employed","739","0.657996670355433","0.630152282638242","0.685841058072624","1"
"Very low transfer dependency","1993","66 and older","Not Employed","233","0.133929823962973","0.116418036621868","0.151441611304079","1"
"Very low transfer dependency","1993","66 and older","Employed","1","","","","1"
"Complete transfer dependency","1994","16-34 y.","Not Employed","41","0.0473047069207528","0.0350776200113974","0.0595317938301082","5"
"Complete transfer dependency","1994","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","1994","35-65 y.","Not Employed","35","0.0244868113417038","0.0173803513128814","0.0315932713705263","5"
"Complete transfer dependency","1994","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","1994","66 and older","Not Employed","","","","","5"
"Complete transfer dependency","1994","66 and older","Employed","","","","","5"
"High transfer dependency","1994","16-34 y.","Not Employed","46","0.0431089175139598","0.0314109981382913","0.0548068368896283","3"
"High transfer dependency","1994","16-34 y.","Employed","50","0.0155637447338644","0.0114464772521309","0.0196810122155979","3"
"High transfer dependency","1994","35-65 y.","Not Employed","75","0.0335618322384933","0.0252808758942496","0.0418427885827369","3"
"High transfer dependency","1994","35-65 y.","Employed","53","0.0110178932883571","0.00795982943025704","0.0140759571464571","3"
"High transfer dependency","1994","66 and older","Not Employed","5","","","","3"
"High transfer dependency","1994","66 and older","Employed","","","","","3"
"Low transfer dependency","1994","16-34 y.","Employed","232","0.0547567976905393","0.0471893568412353","0.0623242385398432","2"
"Low transfer dependency","1994","16-34 y.","Not Employed","158","0.110102367031657","0.0920737603135805","0.128130973749734","2"
"Low transfer dependency","1994","35-65 y.","Not Employed","175","0.0634559020614912","0.0522468017912939","0.0746650023316885","2"
"Low transfer dependency","1994","66 and older","Not Employed","20","","","","2"
"Low transfer dependency","1994","66 and older","Employed","1","","","","2"
"Low transfer dependency","1994","35-65 y.","Employed","191","0.0304964933171005","0.0254591367146208","0.0355338499195801","2"
"No transfer dependency","1994","16-34 y.","Not Employed","97","0.102322006752883","0.0848662522625853","0.119777761243182","0"
"No transfer dependency","1994","16-34 y.","Employed","1318","0.449540617352751","0.432994147934751","0.466087086770751","0"
"No transfer dependency","1994","35-65 y.","Not Employed","829","0.524848089947514","0.501886409028445","0.547809770866582","0"
"No transfer dependency","1994","35-65 y.","Employed","1677","0.466419806794729","0.451805056669744","0.481034556919715","0"
"No transfer dependency","1994","66 and older","Not Employed","1255","0.875807085812309","0.85893620724505","0.892677964379567","0"
"No transfer dependency","1994","66 and older","Employed","36","0.950157256634891","0.881858232054525","1.01845628121526","0"
"Very high transfer dependency","1994","35-65 y.","Employed","10","","","","4"
"Very high transfer dependency","1994","16-34 y.","Not Employed","42","0.0447301659752927","0.0328244066799607","0.0566359252706247","4"
"Very high transfer dependency","1994","35-65 y.","Not Employed","42","0.0236171710142046","0.016634933290329","0.0305994087380803","4"
"Very high transfer dependency","1994","16-34 y.","Employed","28","","","","4"
"Very high transfer dependency","1994","66 and older","Employed","","","","","4"
"Very high transfer dependency","1994","66 and older","Not Employed","5","","","","4"
"Very low transfer dependency","1994","16-34 y.","Employed","1844","0.471488387424681","0.454884071031968","0.488092703817395","1"
"Very low transfer dependency","1994","35-65 y.","Not Employed","661","0.330030193396593","0.308409228097452","0.351651158695734","1"
"Very low transfer dependency","1994","35-65 y.","Employed","2545","0.488110445605101","0.47346676537799","0.502754125832212","1"
"Very low transfer dependency","1994","16-34 y.","Not Employed","774","0.652431835805454","0.625004641793281","0.679859029817627","1"
"Very low transfer dependency","1994","66 and older","Not Employed","183","0.110327643335183","0.0943010106918729","0.126354275978493","1"
"Very low transfer dependency","1994","66 and older","Employed","2","","","","1"
"Complete transfer dependency","1995","16-34 y.","Not Employed","59","0.0710311088151545","0.0569751768839329","0.0850870407463761","5"
"Complete transfer dependency","1995","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","1995","35-65 y.","Not Employed","60","0.0409143836683078","0.0319695074020715","0.0498592599345442","5"
"Complete transfer dependency","1995","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","1995","66 and older","Not Employed","3","","","","5"
"Complete transfer dependency","1995","66 and older","Employed","","","","","5"
"High transfer dependency","1995","16-34 y.","Not Employed","57","0.0466998780680275","0.0351545185709739","0.058245237565081","3"
"High transfer dependency","1995","16-34 y.","Employed","56","0.0183060427714493","0.0138399001610792","0.0227721853818195","3"
"High transfer dependency","1995","35-65 y.","Not Employed","81","0.0364723690760917","0.0280074713463467","0.0449372668058367","3"
"High transfer dependency","1995","35-65 y.","Employed","47","0.00720557342232832","0.00477561501124081","0.00963553183341584","3"
"High transfer dependency","1995","66 and older","Not Employed","7","","","","3"
"High transfer dependency","1995","66 and older","Employed","","","","","3"
"Low transfer dependency","1995","16-34 y.","Employed","209","0.051919819151771","0.0445282539727297","0.0593113843308124","2"
"Low transfer dependency","1995","16-34 y.","Not Employed","151","0.100559148717652","0.0841028614008777","0.117015436034425","2"
"Low transfer dependency","1995","35-65 y.","Not Employed","180","0.0658250306795186","0.054627628165616","0.0770224331934213","2"
"Low transfer dependency","1995","66 and older","Not Employed","18","","","","2"
"Low transfer dependency","1995","66 and older","Employed","","","","","2"
"Low transfer dependency","1995","35-65 y.","Employed","209","0.0370342998782412","0.0316087672436301","0.0424598325128523","2"
"No transfer dependency","1995","16-34 y.","Not Employed","119","0.115532481382597","0.0980409530608803","0.133024009704314","0"
"No transfer dependency","1995","16-34 y.","Employed","1374","0.468839431566743","0.452214025166287","0.4854648379672","0"
"No transfer dependency","1995","35-65 y.","Not Employed","835","0.505972095935571","0.483396113169314","0.528548078701828","0"
"No transfer dependency","1995","35-65 y.","Employed","1725","0.460017164345432","0.445698190447215","0.474336138243648","0"
"No transfer dependency","1995","66 and older","Not Employed","1316","0.902301945404123","0.887271696265329","0.917332194542917","0"
"No transfer dependency","1995","66 and older","Employed","36","0.938014498988327","0.863289153963497","1.01273984401316","0"
"Very high transfer dependency","1995","16-34 y.","Not Employed","71","0.0616222812517119","0.048464202167368","0.0747803603360558","4"
"Very high transfer dependency","1995","16-34 y.","Employed","24","","","","4"
"Very high transfer dependency","1995","35-65 y.","Not Employed","65","0.0366159861839359","0.028135070856279","0.0450969015115927","4"
"Very high transfer dependency","1995","35-65 y.","Employed","16","","","","4"
"Very high transfer dependency","1995","66 and older","Employed","","","","","4"
"Very high transfer dependency","1995","66 and older","Not Employed","3","","","","4"
"Very low transfer dependency","1995","16-34 y.","Not Employed","826","0.604555101764857","0.577800672151488","0.631309531378226","1"
"Very low transfer dependency","1995","16-34 y.","Employed","1798","0.455269380433113","0.438678386423839","0.471860374442386","1"
"Very low transfer dependency","1995","35-65 y.","Not Employed","663","0.314200134456575","0.293239253915174","0.335161014997976","1"
"Very low transfer dependency","1995","35-65 y.","Employed","2657","0.492475837149313","0.478112487693199","0.506839186605426","1"
"Very low transfer dependency","1995","66 and older","Not Employed","152","0.0837172676913217","0.069696572478997","0.0977379629036464","1"
"Very low transfer dependency","1995","66 and older","Employed","4","","","","1"
"Complete transfer dependency","1996","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","1996","16-34 y.","Not Employed","50","0.0486001685026048","0.0365191590399421","0.0606811779652675","5"
"Complete transfer dependency","1996","35-65 y.","Not Employed","52","0.0418607195685733","0.0325517870950464","0.0511696520421002","5"
"Complete transfer dependency","1996","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","1996","66 and older","Not Employed","4","","","","5"
"Complete transfer dependency","1996","66 and older","Employed","","","","","5"
"High transfer dependency","1996","16-34 y.","Not Employed","52","0.0399230359788689","0.0289236711592491","0.0509224007984886","3"
"High transfer dependency","1996","16-34 y.","Employed","66","0.0189110511777715","0.0143292079155861","0.023492894439957","3"
"High transfer dependency","1996","35-65 y.","Not Employed","116","0.0567803548977317","0.0460234412369567","0.0675372685585066","3"
"High transfer dependency","1996","35-65 y.","Employed","67","0.0117019798271137","0.00862388772989723","0.0147800719243301","3"
"High transfer dependency","1996","66 and older","Not Employed","5","","","","3"
"High transfer dependency","1996","66 and older","Employed","","","","","3"
"Low transfer dependency","1996","16-34 y.","Not Employed","135","0.0928897300315859","0.0765811295341671","0.109198330529005","2"
"Low transfer dependency","1996","16-34 y.","Employed","214","0.0537116321381787","0.0461280546749638","0.0612952096013935","2"
"Low transfer dependency","1996","35-65 y.","Not Employed","232","0.0989287093509454","0.0850508346950132","0.112806584006878","2"
"Low transfer dependency","1996","35-65 y.","Employed","222","0.0392030043693701","0.0336480119792825","0.0447579967594577","2"
"Low transfer dependency","1996","66 and older","Not Employed","33","0.014178042273444","0.00821698580456013","0.0201390987423278","2"
"Low transfer dependency","1996","66 and older","Employed","","","","","2"
"No transfer dependency","1996","16-34 y.","Not Employed","88","0.0930219203649534","0.0767029088889661","0.109340931840941","0"
"No transfer dependency","1996","16-34 y.","Employed","1383","0.460698573885807","0.443931687558195","0.477465460213418","0"
"No transfer dependency","1996","35-65 y.","Not Employed","697","0.467605353100741","0.444413321724928","0.490797384476554","0"
"No transfer dependency","1996","35-65 y.","Employed","1622","0.427291304326913","0.413132163847145","0.441450444806681","0"
"No transfer dependency","1996","66 and older","Employed","45","0.9714435018875","0.925277279740053","1.01760972403495","0"
"No transfer dependency","1996","66 and older","Not Employed","1304","0.892003545753741","0.876353922111392","0.90765316939609","0"
"Very high transfer dependency","1996","35-65 y.","Employed","14","","","","4"
"Very high transfer dependency","1996","35-65 y.","Not Employed","92","0.0436658973049913","0.0341673272817423","0.0531644673282403","4"
"Very high transfer dependency","1996","16-34 y.","Not Employed","59","0.0464202383697814","0.034599761496463","0.0582407152430997","4"
"Very high transfer dependency","1996","16-34 y.","Employed","17","","","","4"
"Very high transfer dependency","1996","66 and older","Employed","1","","","","4"
"Very high transfer dependency","1996","66 and older","Not Employed","2","","","","4"
"Very low transfer dependency","1996","16-34 y.","Not Employed","833","0.679144906752206","0.652918517980718","0.705371295523694","1"
"Very low transfer dependency","1996","16-34 y.","Employed","1715","0.463601037244716","0.446826738789958","0.480375335699474","1"
"Very low transfer dependency","1996","35-65 y.","Not Employed","589","0.291158965777017","0.270042476218113","0.312275455335922","1"
"Very low transfer dependency","1996","35-65 y.","Employed","2764","0.51872655306781","0.50442533051579","0.533027775619829","1"
"Very low transfer dependency","1996","66 and older","Not Employed","163","0.0863310996218433","0.0721700998277239","0.100492099415963","1"
"Very low transfer dependency","1996","66 and older","Employed","4","","","","1"
"Complete transfer dependency","1997","16-34 y.","Not Employed","48","0.0525110627690573","0.0402675658409796","0.064754559697135","5"
"Complete transfer dependency","1997","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","1997","35-65 y.","Not Employed","53","0.0414305432946582","0.0322724756073093","0.050588610982007","5"
"Complete transfer dependency","1997","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","1997","66 and older","Not Employed","3","","","","5"
"Complete transfer dependency","1997","66 and older","Employed","","","","","5"
"High transfer dependency","1997","16-34 y.","Not Employed","64","0.0450364487021266","0.0336531412656242","0.0564197561386291","3"
"High transfer dependency","1997","16-34 y.","Employed","65","0.0233602123873983","0.0181958119225059","0.0285246128522907","3"
"High transfer dependency","1997","35-65 y.","Not Employed","112","0.0530262267829158","0.042728388211887","0.0633240653539446","3"
"High transfer dependency","1997","35-65 y.","Employed","68","0.0123037191031313","0.00916545974041707","0.0154419784658454","3"
"High transfer dependency","1997","66 and older","Not Employed","10","","","","3"
"High transfer dependency","1997","66 and older","Employed","1","","","","3"
"Low transfer dependency","1997","16-34 y.","Not Employed","158","0.107091237147215","0.0901176549049566","0.124064819389473","2"
"Low transfer dependency","1997","16-34 y.","Employed","263","0.071387708352071","0.0625844540870926","0.0801909626170495","2"
"Low transfer dependency","1997","35-65 y.","Not Employed","257","0.106441182111857","0.0922686268691543","0.12061373735456","2"
"Low transfer dependency","1997","35-65 y.","Employed","283","0.0507531487195921","0.0445045879436349","0.0570017094955493","2"
"Low transfer dependency","1997","66 and older","Not Employed","30","0.0148805996138687","0.00885504754354268","0.0209061516841947","2"
"Low transfer dependency","1997","66 and older","Employed","","","","","2"
"No transfer dependency","1997","16-34 y.","Not Employed","94","0.0835803304218457","0.0683891248230213","0.0987715360206701","0"
"No transfer dependency","1997","16-34 y.","Employed","1247","0.424491939833026","0.407592405380008","0.441391474286043","0"
"No transfer dependency","1997","35-65 y.","Not Employed","695","0.446070161944288","0.423226763857521","0.468913560031055","0"
"No transfer dependency","1997","35-65 y.","Employed","1538","0.397222234875818","0.383292132523842","0.411152337227793","0"
"No transfer dependency","1997","66 and older","Employed","47","0.934403555208511","0.86837092396621","1.00043618645081","0"
"No transfer dependency","1997","66 and older","Not Employed","1331","0.878534505958385","0.862277219264407","0.894791792652364","0"
"Very high transfer dependency","1997","35-65 y.","Employed","16","","","","4"
"Very high transfer dependency","1997","16-34 y.","Not Employed","57","0.0510600234016211","0.0389776327100296","0.0631424140932126","4"
"Very high transfer dependency","1997","35-65 y.","Not Employed","95","0.0536081400164587","0.0432571328510959","0.0639591471818216","4"
"Very high transfer dependency","1997","16-34 y.","Employed","35","0.0104190146540454","0.00694722578203643","0.0138908035260544","4"
"Very high transfer dependency","1997","66 and older","Employed","","","","","4"
"Very high transfer dependency","1997","66 and older","Not Employed","1","","","","4"
"Very low transfer dependency","1997","16-34 y.","Not Employed","854","0.660720897558134","0.634732435751316","0.686709359364952","1"
"Very low transfer dependency","1997","16-34 y.","Employed","1676","0.47034112477346","0.453275628781647","0.487406620765273","1"
"Very low transfer dependency","1997","35-65 y.","Not Employed","607","0.299423745849823","0.278376146530702","0.320471345168943","1"
"Very low transfer dependency","1997","35-65 y.","Employed","2835","0.536930483020336","0.522735298339277","0.551125667701395","1"
"Very low transfer dependency","1997","66 and older","Not Employed","176","0.0924267410571792","0.0780128293380164","0.106840652776342","1"
"Very low transfer dependency","1997","66 and older","Employed","6","","","","1"
"Complete transfer dependency","1998","16-34 y.","Not Employed","64","0.0620319284507748","0.0492450215630291","0.0748188353385205","5"
"Complete transfer dependency","1998","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","1998","35-65 y.","Not Employed","73","0.0466893615181071","0.0377902231978294","0.0555884998383848","5"
"Complete transfer dependency","1998","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","1998","66 and older","Not Employed","3","","","","5"
"Complete transfer dependency","1998","66 and older","Employed","","","","","5"
"High transfer dependency","1998","16-34 y.","Not Employed","69","0.0417774817595314","0.031171078157776","0.0523838853612868","3"
"High transfer dependency","1998","16-34 y.","Employed","66","0.0212364075800882","0.0164221102686941","0.0260507048914823","3"
"High transfer dependency","1998","35-65 y.","Not Employed","99","0.0432305830558115","0.0346518933669754","0.0518092727446475","3"
"High transfer dependency","1998","35-65 y.","Employed","84","0.0130526467328234","0.00999524570009845","0.0161100477655484","3"
"High transfer dependency","1998","66 and older","Not Employed","5","","","","3"
"High transfer dependency","1998","66 and older","Employed","","","","","3"
"Low transfer dependency","1998","16-34 y.","Employed","254","0.063917994813406","0.0557498769228446","0.0720861127039674","2"
"Low transfer dependency","1998","16-34 y.","Not Employed","180","0.105219329503264","0.0889537367112918","0.121484922295236","2"
"Low transfer dependency","1998","35-65 y.","Not Employed","286","0.103390144232607","0.0905472444193442","0.116233044045869","2"
"Low transfer dependency","1998","35-65 y.","Employed","285","0.0456265584504227","0.0400054216982457","0.0512476952025997","2"
"Low transfer dependency","1998","66 and older","Not Employed","44","0.0153612755055121","0.00972498546684231","0.0209975655441819","2"
"Low transfer dependency","1998","66 and older","Employed","2","","","","2"
"No transfer dependency","1998","16-34 y.","Not Employed","86","0.0761290492806345","0.0620703645216454","0.0901877340396237","0"
"No transfer dependency","1998","16-34 y.","Employed","1296","0.42705068056128","0.410532915259499","0.44356844586306","0"
"No transfer dependency","1998","35-65 y.","Not Employed","938","0.484175276943391","0.463095104875105","0.505255449011677","0"
"No transfer dependency","1998","35-65 y.","Employed","1721","0.39407262952015","0.380909639751806","0.407235619288494","0"
"No transfer dependency","1998","66 and older","Employed","47","0.884574005198318","0.801621489262285","0.967526521134351","0"
"No transfer dependency","1998","66 and older","Not Employed","1569","0.882773322891004","0.868030553717718","0.897516092064291","0"
"Very high transfer dependency","1998","16-34 y.","Not Employed","67","0.0624361213404766","0.0496103874400675","0.0752618552408857","4"
"Very high transfer dependency","1998","16-34 y.","Employed","23","","","","4"
"Very high transfer dependency","1998","35-65 y.","Not Employed","104","0.0457250255694654","0.0369138163059753","0.0545362348329556","4"
"Very high transfer dependency","1998","35-65 y.","Employed","27","","","","4"
"Very high transfer dependency","1998","66 and older","Employed","","","","","4"
"Very high transfer dependency","1998","66 and older","Not Employed","5","","","","4"
"Very low transfer dependency","1998","16-34 y.","Not Employed","901","0.652406089665319","0.627162046365174","0.677650132965464","1"
"Very low transfer dependency","1998","16-34 y.","Employed","1806","0.481988787554196","0.465303199172814","0.498674375935578","1"
"Very low transfer dependency","1998","35-65 y.","Not Employed","659","0.276789608680618","0.257917127998994","0.295662089362242","1"
"Very low transfer dependency","1998","35-65 y.","Employed","3177","0.542423734385721","0.529003589347098","0.555843879424343","1"
"Very low transfer dependency","1998","66 and older","Not Employed","203","0.0943361082949392","0.0809404598062274","0.107731756783651","1"
"Very low transfer dependency","1998","66 and older","Employed","8","","","","1"
"Complete transfer dependency","1999","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","1999","16-34 y.","Not Employed","44","0.0447878209704529","0.0329360008209079","0.0566396411199979","5"
"Complete transfer dependency","1999","35-65 y.","Not Employed","65","0.045952028378316","0.036687228583674","0.055216828172958","5"
"Complete transfer dependency","1999","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","1999","66 and older","Not Employed","","","","","5"
"Complete transfer dependency","1999","66 and older","Employed","","","","","5"
"High transfer dependency","1999","16-34 y.","Not Employed","56","0.0417266369233904","0.0302686964998204","0.0531845773469604","3"
"High transfer dependency","1999","16-34 y.","Employed","93","0.0295846802466973","0.0238623316411618","0.0353070288522328","3"
"High transfer dependency","1999","35-65 y.","Not Employed","96","0.0350362003101846","0.0269001692022406","0.0431722314181286","3"
"High transfer dependency","1999","35-65 y.","Employed","61","0.00915355628448455","0.00658110588966885","0.0117260066793002","3"
"High transfer dependency","1999","66 and older","Not Employed","10","","","","3"
"High transfer dependency","1999","66 and older","Employed","","","","","3"
"Low transfer dependency","1999","16-34 y.","Employed","249","0.0639161609449313","0.0556553104156153","0.0721770114742474","2"
"Low transfer dependency","1999","16-34 y.","Not Employed","159","0.111068050341607","0.0930634289935144","0.129072671689701","2"
"Low transfer dependency","1999","35-65 y.","Not Employed","234","0.098778148450254","0.0855759916411546","0.111980305259353","2"
"Low transfer dependency","1999","35-65 y.","Employed","300","0.0461387922341467","0.040472165480603","0.0518054189876904","2"
"Low transfer dependency","1999","66 and older","Not Employed","34","0.0105040390114965","0.00573293952604358","0.0152751384969493","2"
"Low transfer dependency","1999","66 and older","Employed","2","","","","2"
"No transfer dependency","1999","16-34 y.","Not Employed","71","0.0680301678308321","0.0536021437474934","0.0824581919141707","0"
"No transfer dependency","1999","16-34 y.","Employed","1261","0.400516622871304","0.383968036728677","0.41706520901393","0"
"No transfer dependency","1999","35-65 y.","Not Employed","865","0.487729818196249","0.465612229275015","0.509847407117483","0"
"No transfer dependency","1999","35-65 y.","Employed","1670","0.388051737254886","0.374888852698246","0.401214621811526","0"
"No transfer dependency","1999","66 and older","Employed","61","0.863060373850725","0.784197641776172","0.941923105925278","0"
"No transfer dependency","1999","66 and older","Not Employed","1518","0.892676425808753","0.878191112498753","0.907161739118753","0"
"Very high transfer dependency","1999","16-34 y.","Not Employed","52","0.0511156231871462","0.0384962251721621","0.0637350212021303","4"
"Very high transfer dependency","1999","16-34 y.","Employed","26","","","","4"
"Very high transfer dependency","1999","35-65 y.","Not Employed","80","0.0390859406974047","0.0305106046563455","0.047661276738464","4"
"Very high transfer dependency","1999","35-65 y.","Employed","13","","","","4"
"Very high transfer dependency","1999","66 and older","Not Employed","2","","","","4"
"Very high transfer dependency","1999","66 and older","Employed","","","","","4"
"Very low transfer dependency","1999","16-34 y.","Not Employed","788","0.683271700746571","0.656615680388117","0.709927721105025","1"
"Very low transfer dependency","1999","16-34 y.","Employed","1739","0.497255945787844","0.480369995222569","0.514141896353119","1"
"Very low transfer dependency","1999","35-65 y.","Not Employed","622","0.293417863967592","0.273270269918362","0.313565458016821","1"
"Very low transfer dependency","1999","66 and older","Employed","10","","","","1"
"Very low transfer dependency","1999","66 and older","Not Employed","190","0.0866623259619729","0.0734960136344663","0.0998286382894795","1"
"Very low transfer dependency","1999","35-65 y.","Employed","3221","0.554872402699599","0.541448223954489","0.568296581444708","1"
"Complete transfer dependency","2000","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2000","16-34 y.","Not Employed","84","0.0491743393666715","0.0391347961132333","0.0592138826201096","5"
"Complete transfer dependency","2000","35-65 y.","Not Employed","144","0.043384721725975","0.0367720521337153","0.0499973913182346","5"
"Complete transfer dependency","2000","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2000","66 and older","Not Employed","6","","","","5"
"Complete transfer dependency","2000","66 and older","Employed","","","","","5"
"High transfer dependency","2000","16-34 y.","Not Employed","93","0.0558681533318186","0.0452048264417427","0.0665314802218945","3"
"High transfer dependency","2000","35-65 y.","Employed","119","0.011520009144043","0.00939333818628311","0.013646680101803","3"
"High transfer dependency","2000","16-34 y.","Employed","101","0.0192153099315788","0.0154990154661719","0.0229316043969857","3"
"High transfer dependency","2000","35-65 y.","Not Employed","139","0.0302642694576077","0.0247035427002871","0.0358249962149284","3"
"High transfer dependency","2000","66 and older","Not Employed","16","","","","3"
"High transfer dependency","2000","66 and older","Employed","","","","","3"
"Low transfer dependency","2000","16-34 y.","Not Employed","226","0.119093783570341","0.104055314567739","0.134132252572944","2"
"Low transfer dependency","2000","16-34 y.","Employed","387","0.0677301737908203","0.0609277843526961","0.0745325632289444","2"
"Low transfer dependency","2000","35-65 y.","Not Employed","365","0.0819998379713746","0.0730941467144843","0.0909055292282649","2"
"Low transfer dependency","2000","35-65 y.","Employed","496","0.0424920529376772","0.0384721552701185","0.0465119506052359","2"
"Low transfer dependency","2000","66 and older","Not Employed","78","0.0192522160692406","0.0146901062950959","0.0238143258433854","2"
"Low transfer dependency","2000","66 and older","Employed","2","","","","2"
"No transfer dependency","2000","16-34 y.","Not Employed","115","0.0833966782177635","0.0705598026681252","0.0962335537674019","0"
"No transfer dependency","2000","16-34 y.","Employed","1945","0.415858763883637","0.402516441055408","0.429201086711865","0"
"No transfer dependency","2000","35-65 y.","Not Employed","1785","0.530088390769618","0.513888130472482","0.546288651066753","0"
"No transfer dependency","2000","35-65 y.","Employed","3406","0.415451393744213","0.405630288344348","0.425272499144077","0"
"No transfer dependency","2000","66 and older","Employed","121","0.88964757123746","0.838292892225733","0.941002250249187","0"
"No transfer dependency","2000","66 and older","Not Employed","3077","0.89590692036606","0.885768061581311","0.906045779150808","0"
"Very high transfer dependency","2000","16-34 y.","Not Employed","81","0.0455565417167695","0.0358749956051055","0.0552380878284335","4"
"Very high transfer dependency","2000","16-34 y.","Employed","44","0.00758627409009723","0.00523739734259757","0.00993515083759688","4"
"Very high transfer dependency","2000","35-65 y.","Not Employed","122","0.0375972382984611","0.031422818388209","0.0437716582087132","4"
"Very high transfer dependency","2000","35-65 y.","Employed","52","0.00667948445926418","0.00505615705005272","0.00830281186847565","4"
"Very high transfer dependency","2000","66 and older","Employed","","","","","4"
"Very high transfer dependency","2000","66 and older","Not Employed","3","","","","4"
"Very low transfer dependency","2000","16-34 y.","Not Employed","1183","0.646910503796635","0.624720430248613","0.669100577344658","1"
"Very low transfer dependency","2000","16-34 y.","Employed","2765","0.489609478303867","0.476077048238147","0.503141908369587","1"
"Very low transfer dependency","2000","35-65 y.","Not Employed","1091","0.276665541776964","0.262144864541793","0.291186219012135","1"
"Very low transfer dependency","2000","66 and older","Not Employed","305","0.0781018004176828","0.0691930107425715","0.0870105900927942","1"
"Very low transfer dependency","2000","66 and older","Employed","20","","","","1"
"Very low transfer dependency","2000","35-65 y.","Employed","5599","0.523857059714803","0.513903807198872","0.533810312230733","1"
"Complete transfer dependency","2001","16-34 y.","Employed","","","","","5"
