"plh0191","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Rather not true","1995","Rhineland-Palatinate,Saarland","Rural Area","54","0.371827115344746","0.290302017553132","0.453352213136359"
"Rather not true","1995","Baden-Württemberg","Urban Area","600","0.391616616516853","0.367495191715867","0.415738041317839"
"Rather not true","1995","Baden-Württemberg","Rural Area","79","0.345070997893986","0.2825360280143","0.407605967773671"
"Rather not true","1995","Bavaria","Urban Area","253","0.275701418963235","0.24555364950383","0.305849188422641"
"Rather not true","1995","Bavaria","Rural Area","299","0.355669915459284","0.323315924206432","0.388023906712136"
"Rather not true","1995","Berlin","Urban Area","218","0.366770496032216","0.327032895992325","0.406508096072108"
"Rather not true","1995","Berlin","Rural Area","","","",""
"Rather not true","1995","Brandenburg","Urban Area","4","","",""
"Rather not true","1995","Brandenburg","Rural Area","258","0.460565380872287","0.419682161296108","0.501448600448467"
"Rather not true","1995","Mecklenburg-Western Pomerania","Urban Area","28","","",""
"Rather not true","1995","Mecklenburg-Western Pomerania","Rural Area","148","0.408026716688733","0.357116853328112","0.458936580049355"
"Rather not true","1995","Saxony","Urban Area","205","0.333642009983973","0.295102309258508","0.372181710709438"
"Rather not true","1995","Saxony","Rural Area","221","0.392584578596829","0.350572522482103","0.434596634711554"
"Rather not true","1995","Saxony-Anhalt","Urban Area","67","0.306763190010687","0.239581452179182","0.373944927842191"
"Rather not true","1995","Saxony-Anhalt","Rural Area","200","0.370563876189913","0.328358140909542","0.412769611470285"
"Rather not true","1995","Thuringia","Urban Area","62","0.32019316030179","0.253323967923689","0.38706235267989"
"Rather not true","1995","Thuringia","Rural Area","200","0.379942015891158","0.335635006050653","0.424249025731662"
"Totally disagree","1995","Schleswig-Holstein","Urban Area","74","0.562731170236897","0.479667225231504","0.64579511524229"
"Totally disagree","1995","Schleswig-Holstein","Rural Area","72","0.460754508557232","0.379341293973866","0.542167723140598"
"Totally disagree","1995","Hamburg","Urban Area","62","0.398570296860857","0.315047308023922","0.482093285697791"
"Totally disagree","1995","Hamburg","Rural Area","","","",""
"Totally disagree","1995","Lower Saxony","Urban Area","315","0.52413778868383","0.482921215184439","0.565354362183221"
"Totally disagree","1995","Lower Saxony","Rural Area","224","0.405823923094836","0.361894664284815","0.449753181904856"
"Totally disagree","1995","Bremen","Urban Area","42","0.406988608532499","0.308715403681487","0.505261813383511"
"Totally disagree","1995","Bremen","Rural Area","","","",""
"Totally disagree","1995","North Rhine-Westphalia","Urban Area","1314","0.519504432590899","0.499943170173761","0.539065695008037"
"Totally disagree","1995","North Rhine-Westphalia","Rural Area","33","0.457760114267636","0.341048580756358","0.574471647778914"
"Totally disagree","1995","Hesse","Urban Area","440","0.532401632884451","0.497912978594516","0.566890287174385"
"Totally disagree","1995","Hesse","Rural Area","79","0.487932706988314","0.40629132852144","0.569574085455188"
"Totally disagree","1995","Rhineland-Palatinate,Saarland","Urban Area","335","0.597823699590678","0.557640466377246","0.63800693280411"
"Totally disagree","1995","Rhineland-Palatinate,Saarland","Rural Area","64","0.502472835591194","0.418130446311234","0.586815224871154"
"Totally disagree","1995","Baden-Württemberg","Urban Area","650","0.420843182950897","0.396445871837023","0.445240494064772"
"Totally disagree","1995","Baden-Württemberg","Rural Area","99","0.477484942078819","0.411779574506409","0.543190309651228"
"Totally disagree","1995","Bavaria","Urban Area","455","0.529006975128656","0.495331416818201","0.562682533439111"
"Totally disagree","1995","Bavaria","Rural Area","412","0.464781887316761","0.431073335731931","0.498490438901591"
"Totally disagree","1995","Berlin","Urban Area","240","0.433348256560106","0.392488054627853","0.474208458492359"
"Totally disagree","1995","Berlin","Rural Area","","","",""
"Totally disagree","1995","Brandenburg","Urban Area","8","","",""
"Totally disagree","1995","Brandenburg","Rural Area","187","0.297973505671982","0.260459312236561","0.335487699107403"
"Totally disagree","1995","Mecklenburg-Western Pomerania","Urban Area","16","","",""
"Totally disagree","1995","Mecklenburg-Western Pomerania","Rural Area","135","0.346914568875506","0.297608219933119","0.396220917817894"
"Totally disagree","1995","Saxony","Urban Area","231","0.372068386749174","0.332560688471513","0.411576085026835"
"Totally disagree","1995","Saxony","Rural Area","140","0.268796898613491","0.230655593354791","0.306938203872191"
"Totally disagree","1995","Saxony-Anhalt","Urban Area","61","0.349245876539938","0.279794171598171","0.418697581481704"
"Totally disagree","1995","Saxony-Anhalt","Rural Area","187","0.352826740445025","0.311067256128461","0.394586224761589"
"Totally disagree","1995","Thuringia","Urban Area","74","0.385796581349053","0.31602756662821","0.455565596069896"
"Totally disagree","1995","Thuringia","Rural Area","108","0.209160836972429","0.172034517476187","0.246287156468671"
"True entirely","1996","Schleswig-Holstein","Urban Area","6","","",""
"True entirely","1996","Schleswig-Holstein","Rural Area","9","","",""
"True entirely","1996","Hamburg","Urban Area","9","","",""
"True entirely","1996","Hamburg","Rural Area","","","",""
"True entirely","1996","Lower Saxony","Urban Area","27","","",""
"True entirely","1996","Lower Saxony","Rural Area","19","","",""
"True entirely","1996","Bremen","Urban Area","8","","",""
"True entirely","1996","Bremen","Rural Area","","","",""
"True entirely","1996","North Rhine-Westphalia","Urban Area","95","0.04091753347736","0.0331319189548104","0.0487031479999095"
"True entirely","1996","North Rhine-Westphalia","Rural Area","2","","",""
"True entirely","1996","Hesse","Urban Area","25","","",""
"True entirely","1996","Hesse","Rural Area","5","","",""
"True entirely","1996","Rhineland-Palatinate,Saarland","Urban Area","20","","",""
"True entirely","1996","Rhineland-Palatinate,Saarland","Rural Area","2","","",""
"True entirely","1996","Baden-Württemberg","Urban Area","85","0.0486450371233637","0.0377219469114003","0.0595681273353272"
"True entirely","1996","Baden-Württemberg","Rural Area","6","","",""
"True entirely","1996","Bavaria","Urban Area","28","","",""
"True entirely","1996","Bavaria","Rural Area","22","","",""
"True entirely","1996","Berlin","Urban Area","31","0.0644155467411638","0.0437481729297806","0.085082920552547"
"True entirely","1996","Berlin","Rural Area","","","",""
"True entirely","1996","Brandenburg","Urban Area","1","","",""
"True entirely","1996","Brandenburg","Rural Area","24","","",""
"True entirely","1996","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"True entirely","1996","Mecklenburg-Western Pomerania","Rural Area","21","","",""
"True entirely","1996","Saxony","Urban Area","25","","",""
"True entirely","1996","Saxony","Rural Area","36","0.0707018752836522","0.0490422993167722","0.0923614512505323"
"True entirely","1996","Saxony-Anhalt","Urban Area","17","","",""
"True entirely","1996","Saxony-Anhalt","Rural Area","22","","",""
"True entirely","1996","Thuringia","Urban Area","12","","",""
"True entirely","1996","Thuringia","Rural Area","43","0.113402597029904","0.0847361486384623","0.142069045421346"
"Tends to agree","1996","Schleswig-Holstein","Urban Area","15","","",""
"Tends to agree","1996","Schleswig-Holstein","Rural Area","13","","",""
"Tends to agree","1996","Hamburg","Urban Area","29","","",""
"Tends to agree","1996","Hamburg","Rural Area","","","",""
"Tends to agree","1996","Lower Saxony","Urban Area","55","0.11513824169443","0.0886307885102739","0.141645694878586"
"Tends to agree","1996","Lower Saxony","Rural Area","55","0.140124040486208","0.109358263270158","0.170889817702258"
"Tends to agree","1996","Bremen","Urban Area","17","","",""
"Tends to agree","1996","Bremen","Rural Area","","","",""
"Tends to agree","1996","North Rhine-Westphalia","Urban Area","273","0.115797743988548","0.103221931392525","0.128373556584571"
"Tends to agree","1996","North Rhine-Westphalia","Rural Area","6","","",""
"Tends to agree","1996","Hesse","Urban Area","89","0.131684961649624","0.107691518564954","0.155678404734295"
"Tends to agree","1996","Hesse","Rural Area","20","","",""
"Tends to agree","1996","Rhineland-Palatinate,Saarland","Urban Area","49","0.109041450093633","0.0831798405409307","0.134903059646336"
"Tends to agree","1996","Rhineland-Palatinate,Saarland","Rural Area","16","","",""
"Tends to agree","1996","Baden-Württemberg","Urban Area","238","0.14654213448634","0.128585404347075","0.164498864625605"
"Tends to agree","1996","Baden-Württemberg","Rural Area","40","0.195146516925231","0.142416605707246","0.247876428143217"
"Tends to agree","1996","Bavaria","Urban Area","77","0.10422435806687","0.0832981577147626","0.125150558418977"
"Tends to agree","1996","Bavaria","Rural Area","102","0.124873496991141","0.102464856581049","0.147282137401233"
"Tends to agree","1996","Berlin","Urban Area","73","0.138072689194748","0.109029944276854","0.167115434112642"
"Tends to agree","1996","Berlin","Rural Area","","","",""
"Tends to agree","1996","Brandenburg","Urban Area","4","","",""
"Tends to agree","1996","Brandenburg","Rural Area","105","0.203502207735338","0.170392848655381","0.236611566815296"
"Tends to agree","1996","Mecklenburg-Western Pomerania","Urban Area","10","","",""
"Tends to agree","1996","Mecklenburg-Western Pomerania","Rural Area","62","0.221800618480494","0.178024539557","0.265576697403987"
"Tends to agree","1996","Saxony","Urban Area","95","0.199988507061129","0.16715167170565","0.232825342416608"
"Tends to agree","1996","Saxony","Rural Area","113","0.201770195285853","0.167858505546505","0.2356818850252"
"Tends to agree","1996","Saxony-Anhalt","Urban Area","42","0.219549235049136","0.162746175725857","0.276352294372414"
"Tends to agree","1996","Saxony-Anhalt","Rural Area","76","0.176801580821667","0.142348110457294","0.211255051186039"
"Tends to agree","1996","Thuringia","Urban Area","28","","",""
"Tends to agree","1996","Thuringia","Rural Area","117","0.280676914853575","0.240054614933399","0.321299214773752"
"Rather not true","1996","Schleswig-Holstein","Urban Area","46","0.330068381204835","0.251612456177989","0.408524306231681"
"Rather not true","1996","Schleswig-Holstein","Rural Area","54","0.408555215412911","0.329090943906615","0.488019486919206"
"Rather not true","1996","Hamburg","Urban Area","33","0.29476730778955","0.215471156993675","0.374063458585424"
"Rather not true","1996","Hamburg","Rural Area","","","",""
"Rather not true","1996","Lower Saxony","Urban Area","168","0.300576750870267","0.262499269142492","0.338654232598041"
"Rather not true","1996","Lower Saxony","Rural Area","197","0.37817457075511","0.3351938135881","0.421155327922121"
"Rather not true","1996","Bremen","Urban Area","28","","",""
"Rather not true","1996","Bremen","Rural Area","","","",""
"Rather not true","1996","North Rhine-Westphalia","Urban Area","921","0.365063925652086","0.346142247135676","0.383985604168496"
"Rather not true","1996","North Rhine-Westphalia","Rural Area","26","","",""
"Rather not true","1996","Hesse","Urban Area","290","0.384279301833141","0.349764832920874","0.418793770745408"
"Rather not true","1996","Hesse","Rural Area","50","0.363135606159382","0.283189265004293","0.443081947314472"
"Rather not true","1996","Rhineland-Palatinate,Saarland","Urban Area","174","0.316563915640543","0.277970728205277","0.355157103075809"
"Rather not true","1996","Rhineland-Palatinate,Saarland","Rural Area","60","0.449591594367099","0.365365374017671","0.533817814716527"
"Rather not true","1996","Baden-Württemberg","Urban Area","570","0.383428661256348","0.358740490656227","0.408116831856469"
"Rather not true","1996","Baden-Württemberg","Rural Area","91","0.418428681977393","0.352794445539028","0.484062918415758"
"Rather not true","1996","Bavaria","Urban Area","272","0.348599485123619","0.31596373798555","0.381235232261688"
"Rather not true","1996","Bavaria","Rural Area","355","0.435206252464786","0.401598655874917","0.468813849054656"
"Rather not true","1996","Berlin","Urban Area","212","0.395243928851749","0.354084326526467","0.436403531177032"
"Rather not true","1996","Berlin","Rural Area","","","",""
"Rather not true","1996","Brandenburg","Urban Area","15","","",""
"Rather not true","1996","Brandenburg","Rural Area","271","0.470293992705951","0.429247496787","0.511340488624901"
"Rather not true","1996","Mecklenburg-Western Pomerania","Urban Area","22","","",""
"Rather not true","1996","Mecklenburg-Western Pomerania","Rural Area","148","0.423756637788122","0.371688593382254","0.475824682193991"
"Rather not true","1996","Saxony","Urban Area","272","0.446914873915686","0.406099943799444","0.487729804031929"
"Rather not true","1996","Saxony","Rural Area","223","0.402639833243714","0.361198525504995","0.444081140982433"
"Rather not true","1996","Saxony-Anhalt","Urban Area","86","0.361453150801248","0.295527352428109","0.427378949174386"
"Rather not true","1996","Saxony-Anhalt","Rural Area","206","0.421096186616224","0.376506800123631","0.465685573108817"
"Rather not true","1996","Thuringia","Urban Area","90","0.444491030144794","0.373835146992402","0.515146913297186"
"Rather not true","1996","Thuringia","Rural Area","206","0.402861591032097","0.358519660508028","0.447203521556165"
"Totally disagree","1996","Schleswig-Holstein","Urban Area","71","0.531437644352945","0.44818109595178","0.614694192754109"
"Totally disagree","1996","Schleswig-Holstein","Rural Area","71","0.448106737826425","0.367715686789231","0.528497788863619"
"Totally disagree","1996","Hamburg","Urban Area","56","0.409110698488634","0.32360014602677","0.494621250950497"
"Totally disagree","1996","Hamburg","Rural Area","","","",""
"Totally disagree","1996","Lower Saxony","Urban Area","307","0.52522298831683","0.48375268633075","0.56669329030291"
"Totally disagree","1996","Lower Saxony","Rural Area","218","0.439965114181769","0.395969404982828","0.48396082338071"
"Totally disagree","1996","Bremen","Urban Area","42","0.395567955333727","0.297241455414805","0.493894455252649"
"Totally disagree","1996","Bremen","Rural Area","","","",""
"Totally disagree","1996","North Rhine-Westphalia","Urban Area","1198","0.478220796882006","0.458588649289956","0.497852944474056"
"Totally disagree","1996","North Rhine-Westphalia","Rural Area","29","","",""
"Totally disagree","1996","Hesse","Urban Area","359","0.441821566395015","0.406584819748944","0.477058313041086"
"Totally disagree","1996","Hesse","Rural Area","64","0.40505832403112","0.323449584918908","0.486667063143332"
"Totally disagree","1996","Rhineland-Palatinate,Saarland","Urban Area","315","0.530986270785632","0.489580066975007","0.572392474596256"
"Totally disagree","1996","Rhineland-Palatinate,Saarland","Rural Area","56","0.413466031052731","0.330085972829127","0.496846089276334"
"Totally disagree","1996","Baden-Württemberg","Urban Area","597","0.421384167133948","0.396312153214231","0.446456181053666"
"Totally disagree","1996","Baden-Württemberg","Rural Area","80","0.355730761956168","0.292034692593162","0.419426831319174"
"Totally disagree","1996","Bavaria","Urban Area","442","0.505725253085349","0.471484155959376","0.539966350211321"
"Totally disagree","1996","Bavaria","Rural Area","357","0.400982983767326","0.367760851446958","0.434205116087695"
"Totally disagree","1996","Berlin","Urban Area","226","0.402267835212339","0.360985960148419","0.443549710276259"
"Totally disagree","1996","Berlin","Rural Area","","","",""
"Totally disagree","1996","Brandenburg","Urban Area","12","","",""
"Totally disagree","1996","Brandenburg","Rural Area","168","0.283110192995129","0.246061074543574","0.320159311446684"
"Totally disagree","1996","Mecklenburg-Western Pomerania","Urban Area","21","","",""
"Totally disagree","1996","Mecklenburg-Western Pomerania","Rural Area","115","0.273784375090021","0.226800680408253","0.32076806977179"
"Totally disagree","1996","Saxony","Urban Area","178","0.283438264734891","0.246441247670016","0.320435281799766"
"Totally disagree","1996","Saxony","Rural Area","166","0.324888096186781","0.285313933423581","0.364462258949981"
"Totally disagree","1996","Saxony-Anhalt","Urban Area","59","0.313003293043081","0.249369942912466","0.376636643173695"
"Totally disagree","1996","Saxony-Anhalt","Rural Area","167","0.337800142201695","0.295086943793471","0.380513340609918"
"Totally disagree","1996","Thuringia","Urban Area","60","0.311847441514044","0.245977883754898","0.37771699927319"
"Totally disagree","1996","Thuringia","Rural Area","104","0.203058897084424","0.166690573140109","0.239427221028738"
"True entirely","1997","Schleswig-Holstein","Urban Area","8","","",""
"True entirely","1997","Schleswig-Holstein","Rural Area","4","","",""
"True entirely","1997","Hamburg","Urban Area","10","","",""
"True entirely","1997","Hamburg","Rural Area","","","",""
"True entirely","1997","Lower Saxony","Urban Area","24","","",""
"True entirely","1997","Lower Saxony","Rural Area","18","","",""
"True entirely","1997","Bremen","Urban Area","20","","",""
"True entirely","1997","Bremen","Rural Area","","","",""
"True entirely","1997","North Rhine-Westphalia","Urban Area","92","0.0476001464409158","0.0391397475246039","0.0560605453572277"
"True entirely","1997","North Rhine-Westphalia","Rural Area","12","","",""
"True entirely","1997","Hesse","Urban Area","30","0.04257928735987","0.0277798340228948","0.0573787406968452"
"True entirely","1997","Hesse","Rural Area","5","","",""
"True entirely","1997","Rhineland-Palatinate,Saarland","Urban Area","26","","",""
"True entirely","1997","Rhineland-Palatinate,Saarland","Rural Area","4","","",""
"True entirely","1997","Baden-Württemberg","Urban Area","86","0.0663615503741879","0.0537692414054568","0.078953859342919"
"True entirely","1997","Baden-Württemberg","Rural Area","10","","",""
"True entirely","1997","Bavaria","Urban Area","38","0.0757570106067047","0.057500582104671","0.0940134391087384"
"True entirely","1997","Bavaria","Rural Area","32","0.0591327565372511","0.0429091160809872","0.075356396993515"
"True entirely","1997","Berlin","Urban Area","40","0.0840072033932966","0.0599085101965176","0.108105896590076"
"True entirely","1997","Berlin","Rural Area","","","",""
"True entirely","1997","Brandenburg","Urban Area","1","","",""
"True entirely","1997","Brandenburg","Rural Area","27","","",""
"True entirely","1997","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"True entirely","1997","Mecklenburg-Western Pomerania","Rural Area","15","","",""
"True entirely","1997","Saxony","Urban Area","25","","",""
"True entirely","1997","Saxony","Rural Area","30","0.0694415508501603","0.0478405532352626","0.091042548465058"
"True entirely","1997","Saxony-Anhalt","Urban Area","19","","",""
"True entirely","1997","Saxony-Anhalt","Rural Area","19","","",""
"True entirely","1997","Thuringia","Urban Area","12","","",""
"True entirely","1997","Thuringia","Rural Area","36","0.096611240652845","0.0697594788855991","0.123463002420091"
"Tends to agree","1997","Schleswig-Holstein","Urban Area","14","","",""
"Tends to agree","1997","Schleswig-Holstein","Rural Area","13","","",""
"Tends to agree","1997","Hamburg","Urban Area","25","","",""
"Tends to agree","1997","Hamburg","Rural Area","","","",""
"Tends to agree","1997","Lower Saxony","Urban Area","52","0.106107599342096","0.0805313792551799","0.131683819429012"
"Tends to agree","1997","Lower Saxony","Rural Area","51","0.115442768543371","0.0868851565776943","0.144000380509049"
"Tends to agree","1997","Bremen","Urban Area","15","","",""
"Tends to agree","1997","Bremen","Rural Area","","","",""
"Tends to agree","1997","North Rhine-Westphalia","Urban Area","322","0.128289428323193","0.115001458659706","0.141577397986681"
"Tends to agree","1997","North Rhine-Westphalia","Rural Area","12","","",""
"Tends to agree","1997","Hesse","Urban Area","103","0.159278508397542","0.13245597869517","0.186101038099914"
"Tends to agree","1997","Hesse","Rural Area","16","","",""
"Tends to agree","1997","Rhineland-Palatinate,Saarland","Urban Area","70","0.118261934550608","0.0917523484094292","0.144771520691787"
"Tends to agree","1997","Rhineland-Palatinate,Saarland","Rural Area","17","","",""
"Tends to agree","1997","Baden-Württemberg","Urban Area","273","0.168525708456455","0.14958853145086","0.187462885462051"
"Tends to agree","1997","Baden-Württemberg","Rural Area","34","0.143349827386902","0.0954962046564611","0.191203450117343"
"Tends to agree","1997","Bavaria","Urban Area","85","0.118639241889786","0.0963290985753061","0.140949385204266"
"Tends to agree","1997","Bavaria","Rural Area","95","0.142784469410727","0.118721147673974","0.166847791147479"
"Tends to agree","1997","Berlin","Urban Area","66","0.132987501746586","0.103488501829702","0.162486501663471"
"Tends to agree","1997","Berlin","Rural Area","","","",""
"Tends to agree","1997","Brandenburg","Urban Area","2","","",""
"Tends to agree","1997","Brandenburg","Rural Area","99","0.181879396742859","0.150295101003025","0.213463692482692"
"Tends to agree","1997","Mecklenburg-Western Pomerania","Urban Area","10","","",""
"Tends to agree","1997","Mecklenburg-Western Pomerania","Rural Area","44","0.140878600877009","0.103568653126537","0.178188548627481"
"Tends to agree","1997","Saxony","Urban Area","93","0.178918827658472","0.14708846679915","0.210749188517793"
"Tends to agree","1997","Saxony","Rural Area","114","0.211073132354777","0.17639728154438","0.245748983165174"
"Tends to agree","1997","Saxony-Anhalt","Urban Area","44","0.221577603370461","0.163875433550759","0.279279773190163"
"Tends to agree","1997","Saxony-Anhalt","Rural Area","75","0.16698310436613","0.133193093232643","0.200773115499616"
"Tends to agree","1997","Thuringia","Urban Area","27","","",""
"Tends to agree","1997","Thuringia","Rural Area","99","0.238931523317581","0.200172733581199","0.277690313053964"
"Rather not true","1997","Schleswig-Holstein","Urban Area","45","0.404542844661287","0.319517064138974","0.4895686251836"
"Rather not true","1997","Schleswig-Holstein","Rural Area","37","0.286306222019916","0.211428017580418","0.361184426459414"
"Rather not true","1997","Hamburg","Urban Area","33","0.272659559051627","0.194277533885725","0.351041584217528"
"Rather not true","1997","Hamburg","Rural Area","","","",""
"Rather not true","1997","Lower Saxony","Urban Area","176","0.314330450357369","0.275776298615942","0.352884602098797"
"Rather not true","1997","Lower Saxony","Rural Area","198","0.406732480389901","0.36283341578227","0.450631544997531"
"Rather not true","1997","Bremen","Urban Area","23","","",""
"Rather not true","1997","Bremen","Rural Area","","","",""
"Rather not true","1997","North Rhine-Westphalia","Urban Area","872","0.3595476384513","0.340479922550313","0.378615354352287"
"Rather not true","1997","North Rhine-Westphalia","Rural Area","20","","",""
"Rather not true","1997","Hesse","Urban Area","261","0.338155483112649","0.303479301037301","0.372831665187997"
"Rather not true","1997","Hesse","Rural Area","49","0.408336149105074","0.324485282058606","0.492187016151543"
"Rather not true","1997","Rhineland-Palatinate,Saarland","Urban Area","181","0.292563104656836","0.255215367453182","0.32991084186049"
"Rather not true","1997","Rhineland-Palatinate,Saarland","Rural Area","61","0.45313372538366","0.3709676963644","0.535299754402921"
"Rather not true","1997","Baden-Württemberg","Urban Area","552","0.344314818272836","0.320277650969698","0.368351985575975"
"Rather not true","1997","Baden-Württemberg","Rural Area","83","0.431848746456866","0.364207391731031","0.499490101182702"
"Rather not true","1997","Bavaria","Urban Area","280","0.307124908365642","0.275297863368768","0.338951953362515"
"Rather not true","1997","Bavaria","Rural Area","299","0.353790244813669","0.320902828330744","0.386677661296593"
"Rather not true","1997","Berlin","Urban Area","177","0.34756629048605","0.306197176448165","0.388935404523936"
"Rather not true","1997","Berlin","Rural Area","","","",""
"Rather not true","1997","Brandenburg","Urban Area","15","","",""
"Rather not true","1997","Brandenburg","Rural Area","267","0.463824185522557","0.422992144837539","0.504656226207575"
"Rather not true","1997","Mecklenburg-Western Pomerania","Urban Area","26","","",""
"Rather not true","1997","Mecklenburg-Western Pomerania","Rural Area","144","0.429118355964313","0.376037680186475","0.482199031742152"
"Rather not true","1997","Saxony","Urban Area","236","0.416601096164906","0.375659619558753","0.457542572771059"
"Rather not true","1997","Saxony","Rural Area","216","0.388412869700115","0.346996860395309","0.42982887900492"
"Rather not true","1997","Saxony-Anhalt","Urban Area","74","0.306643165450673","0.242578789808908","0.370707541092438"
"Rather not true","1997","Saxony-Anhalt","Rural Area","206","0.430414478173","0.385555634864897","0.475273321481103"
"Rather not true","1997","Thuringia","Urban Area","95","0.508120768925022","0.43758942606239","0.578652111787654"
"Rather not true","1997","Thuringia","Rural Area","207","0.414366321026144","0.369592221373238","0.45914042067905"
"Totally disagree","1997","Schleswig-Holstein","Urban Area","61","0.42981507259364","0.344053686194047","0.515576458993233"
"Totally disagree","1997","Schleswig-Holstein","Rural Area","86","0.584044042562016","0.502398863334563","0.665689221789469"
"Totally disagree","1997","Hamburg","Urban Area","56","0.459348501426997","0.371634867102431","0.547062135751562"
"Totally disagree","1997","Hamburg","Rural Area","","","",""
"Totally disagree","1997","Lower Saxony","Urban Area","305","0.516713248515815","0.475213282903976","0.558213214127654"
"Totally disagree","1997","Lower Saxony","Rural Area","214","0.425602087836236","0.381416172706964","0.469788002965508"
"Totally disagree","1997","Bremen","Urban Area","36","0.335731383186012","0.24026466319825","0.431198103173773"
"Totally disagree","1997","Bremen","Rural Area","","","",""
"Totally disagree","1997","North Rhine-Westphalia","Urban Area","1147","0.464562786784591","0.444745074385836","0.484380499183346"
"Totally disagree","1997","North Rhine-Westphalia","Rural Area","24","","",""
"Totally disagree","1997","Hesse","Urban Area","321","0.459986721129939","0.423455016544055","0.496518425715823"
"Totally disagree","1997","Hesse","Rural Area","62","0.379446080118309","0.296665984749129","0.46222617548749"
"Totally disagree","1997","Rhineland-Palatinate,Saarland","Urban Area","293","0.523216586051508","0.482213930575627","0.56421924152739"
"Totally disagree","1997","Rhineland-Palatinate,Saarland","Rural Area","59","0.362118694985288","0.282789336001056","0.441448053969521"
"Totally disagree","1997","Baden-Württemberg","Urban Area","590","0.420797922896521","0.395822687287147","0.445773158505894"
"Totally disagree","1997","Baden-Württemberg","Rural Area","79","0.335818928436488","0.271326264863153","0.400311592009824"
"Totally disagree","1997","Bavaria","Urban Area","404","0.498478839137868","0.463981998841037","0.532975679434699"
"Totally disagree","1997","Bavaria","Rural Area","386","0.444292529238354","0.410116020216641","0.478469038260066"
"Totally disagree","1997","Berlin","Urban Area","226","0.435439004374067","0.392365689172911","0.478512319575223"
"Totally disagree","1997","Berlin","Rural Area","","","",""
"Totally disagree","1997","Brandenburg","Urban Area","9","","",""
"Totally disagree","1997","Brandenburg","Rural Area","180","0.301575989863641","0.263998415622052","0.339153564105231"
"Totally disagree","1997","Mecklenburg-Western Pomerania","Urban Area","18","","",""
"Totally disagree","1997","Mecklenburg-Western Pomerania","Rural Area","131","0.388463225287481","0.336192189907174","0.440734260667788"
"Totally disagree","1997","Saxony","Urban Area","203","0.350972407727072","0.311336522589501","0.390608292864643"
"Totally disagree","1997","Saxony","Rural Area","172","0.331072447094948","0.291083189940535","0.371061704249361"
"Totally disagree","1997","Saxony-Anhalt","Urban Area","62","0.304755998759251","0.240802205384031","0.368709792134471"
"Totally disagree","1997","Saxony-Anhalt","Rural Area","168","0.351172663050645","0.307926250714506","0.394419075386784"
"Totally disagree","1997","Thuringia","Urban Area","59","0.267075993235622","0.204657060855061","0.329494925616182"
"Totally disagree","1997","Thuringia","Rural Area","123","0.25009091500343","0.210729121392935","0.289452708613924"
"True entirely","1998","Schleswig-Holstein","Urban Area","","","",""
"True entirely","1998","Schleswig-Holstein","Rural Area","","","",""
"True entirely","1998","Hamburg","Urban Area","","","",""
"True entirely","1998","Hamburg","Rural Area","","","",""
"True entirely","1998","Lower Saxony","Urban Area","","","",""
"True entirely","1998","Lower Saxony","Rural Area","","","",""
"True entirely","1998","Bremen","Urban Area","","","",""
"True entirely","1998","Bremen","Rural Area","","","",""
"True entirely","1998","North Rhine-Westphalia","Urban Area","","","",""
"True entirely","1998","North Rhine-Westphalia","Rural Area","","","",""
"True entirely","1998","Hesse","Urban Area","","","",""
"True entirely","1998","Hesse","Rural Area","","","",""
"True entirely","1998","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"True entirely","1998","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"True entirely","1998","Baden-Württemberg","Urban Area","","","",""
"True entirely","1998","Baden-Württemberg","Rural Area","","","",""
"True entirely","1998","Bavaria","Urban Area","","","",""
"True entirely","1998","Bavaria","Rural Area","","","",""
"True entirely","1998","Berlin","Urban Area","","","",""
"True entirely","1998","Berlin","Rural Area","","","",""
"True entirely","1998","Brandenburg","Urban Area","","","",""
"True entirely","1998","Brandenburg","Rural Area","","","",""
"True entirely","1998","Mecklenburg-Western Pomerania","Urban Area","","","",""
"True entirely","1998","Mecklenburg-Western Pomerania","Rural Area","","","",""
"True entirely","1998","Saxony","Urban Area","","","",""
"True entirely","1998","Saxony","Rural Area","","","",""
"True entirely","1998","Saxony-Anhalt","Urban Area","","","",""
"True entirely","1998","Saxony-Anhalt","Rural Area","","","",""
"True entirely","1998","Thuringia","Urban Area","","","",""
"True entirely","1998","Thuringia","Rural Area","","","",""
"Tends to agree","1998","Schleswig-Holstein","Urban Area","","","",""
"Tends to agree","1998","Schleswig-Holstein","Rural Area","","","",""
"Tends to agree","1998","Hamburg","Urban Area","","","",""
"Tends to agree","1998","Hamburg","Rural Area","","","",""
"Tends to agree","1998","Lower Saxony","Urban Area","","","",""
"Tends to agree","1998","Lower Saxony","Rural Area","","","",""
"Tends to agree","1998","Bremen","Urban Area","","","",""
"Tends to agree","1998","Bremen","Rural Area","","","",""
"Tends to agree","1998","North Rhine-Westphalia","Urban Area","","","",""
"Tends to agree","1998","North Rhine-Westphalia","Rural Area","","","",""
"Tends to agree","1998","Hesse","Urban Area","","","",""
"Tends to agree","1998","Hesse","Rural Area","","","",""
"Tends to agree","1998","Rhineland-Palatinate,Saarland","Urban Area","","","",""
