"plh0191","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"True entirely","1999","16-34 y.","direct migration background","","","","","1"
"True entirely","1999","16-34 y.","indirect migration background","","","","","1"
"True entirely","1999","35-65 y.","no migration background","","","","","1"
"True entirely","1999","35-65 y.","direct migration background","","","","","1"
"True entirely","1999","35-65 y.","indirect migration background","","","","","1"
"True entirely","1999","66 and older","no migration background","","","","","1"
"True entirely","1999","66 and older","direct migration background","","","","","1"
"True entirely","1999","66 and older","indirect migration background","","","","","1"
"Rather not true","2000","16-34 y.","no migration background","","","","","3"
"Rather not true","2000","16-34 y.","direct migration background","","","","","3"
"Rather not true","2000","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2000","35-65 y.","no migration background","","","","","3"
"Rather not true","2000","35-65 y.","direct migration background","","","","","3"
"Rather not true","2000","66 and older","direct migration background","","","","","3"
"Rather not true","2000","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2000","66 and older","no migration background","","","","","3"
"Rather not true","2000","66 and older","indirect migration background","","","","","3"
"Tends to agree","2000","16-34 y.","no migration background","","","","","2"
"Tends to agree","2000","16-34 y.","direct migration background","","","","","2"
"Tends to agree","2000","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","2000","35-65 y.","no migration background","","","","","2"
"Tends to agree","2000","66 and older","direct migration background","","","","","2"
"Tends to agree","2000","66 and older","indirect migration background","","","","","2"
"Tends to agree","2000","35-65 y.","direct migration background","","","","","2"
"Tends to agree","2000","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","2000","66 and older","no migration background","","","","","2"
"Totally disagree","2000","16-34 y.","no migration background","","","","","4"
"Totally disagree","2000","16-34 y.","direct migration background","","","","","4"
"Totally disagree","2000","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","2000","35-65 y.","no migration background","","","","","4"
"Totally disagree","2000","35-65 y.","direct migration background","","","","","4"
"Totally disagree","2000","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","2000","66 and older","direct migration background","","","","","4"
"Totally disagree","2000","66 and older","indirect migration background","","","","","4"
"Totally disagree","2000","66 and older","no migration background","","","","","4"
"True entirely","2000","16-34 y.","no migration background","","","","","1"
"True entirely","2000","16-34 y.","direct migration background","","","","","1"
"True entirely","2000","16-34 y.","indirect migration background","","","","","1"
"True entirely","2000","35-65 y.","no migration background","","","","","1"
"True entirely","2000","35-65 y.","direct migration background","","","","","1"
"True entirely","2000","35-65 y.","indirect migration background","","","","","1"
"True entirely","2000","66 and older","no migration background","","","","","1"
"True entirely","2000","66 and older","direct migration background","","","","","1"
"True entirely","2000","66 and older","indirect migration background","","","","","1"
"Rather not true","2001","16-34 y.","no migration background","","","","","3"
"Rather not true","2001","16-34 y.","direct migration background","","","","","3"
"Rather not true","2001","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2001","35-65 y.","no migration background","","","","","3"
"Rather not true","2001","35-65 y.","direct migration background","","","","","3"
"Rather not true","2001","66 and older","direct migration background","","","","","3"
"Rather not true","2001","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2001","66 and older","indirect migration background","","","","","3"
"Rather not true","2001","66 and older","no migration background","","","","","3"
"Tends to agree","2001","16-34 y.","no migration background","","","","","2"
"Tends to agree","2001","16-34 y.","direct migration background","","","","","2"
"Tends to agree","2001","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","2001","35-65 y.","no migration background","","","","","2"
"Tends to agree","2001","66 and older","direct migration background","","","","","2"
"Tends to agree","2001","66 and older","indirect migration background","","","","","2"
"Tends to agree","2001","35-65 y.","direct migration background","","","","","2"
"Tends to agree","2001","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","2001","66 and older","no migration background","","","","","2"
"Totally disagree","2001","16-34 y.","no migration background","","","","","4"
"Totally disagree","2001","16-34 y.","direct migration background","","","","","4"
"Totally disagree","2001","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","2001","35-65 y.","no migration background","","","","","4"
"Totally disagree","2001","35-65 y.","direct migration background","","","","","4"
"Totally disagree","2001","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","2001","66 and older","direct migration background","","","","","4"
"Totally disagree","2001","66 and older","indirect migration background","","","","","4"
"Totally disagree","2001","66 and older","no migration background","","","","","4"
"True entirely","2001","16-34 y.","no migration background","","","","","1"
"True entirely","2001","16-34 y.","direct migration background","","","","","1"
"True entirely","2001","16-34 y.","indirect migration background","","","","","1"
"True entirely","2001","35-65 y.","no migration background","","","","","1"
"True entirely","2001","35-65 y.","direct migration background","","","","","1"
"True entirely","2001","35-65 y.","indirect migration background","","","","","1"
"True entirely","2001","66 and older","no migration background","","","","","1"
"True entirely","2001","66 and older","direct migration background","","","","","1"
"True entirely","2001","66 and older","indirect migration background","","","","","1"
"Rather not true","2002","16-34 y.","no migration background","","","","","3"
"Rather not true","2002","16-34 y.","direct migration background","","","","","3"
"Rather not true","2002","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2002","35-65 y.","no migration background","","","","","3"
"Rather not true","2002","35-65 y.","direct migration background","","","","","3"
"Rather not true","2002","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2002","66 and older","no migration background","","","","","3"
"Rather not true","2002","66 and older","direct migration background","","","","","3"
"Rather not true","2002","66 and older","indirect migration background","","","","","3"
"Tends to agree","2002","16-34 y.","no migration background","","","","","2"
"Tends to agree","2002","16-34 y.","direct migration background","","","","","2"
"Tends to agree","2002","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","2002","35-65 y.","no migration background","","","","","2"
"Tends to agree","2002","35-65 y.","direct migration background","","","","","2"
"Tends to agree","2002","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","2002","66 and older","no migration background","","","","","2"
"Tends to agree","2002","66 and older","direct migration background","","","","","2"
"Tends to agree","2002","66 and older","indirect migration background","","","","","2"
"Totally disagree","2002","16-34 y.","no migration background","","","","","4"
"Totally disagree","2002","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","2002","35-65 y.","no migration background","","","","","4"
"Totally disagree","2002","16-34 y.","direct migration background","","","","","4"
"Totally disagree","2002","35-65 y.","direct migration background","","","","","4"
"Totally disagree","2002","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","2002","66 and older","no migration background","","","","","4"
"Totally disagree","2002","66 and older","direct migration background","","","","","4"
"Totally disagree","2002","66 and older","indirect migration background","","","","","4"
"True entirely","2002","16-34 y.","no migration background","","","","","1"
"True entirely","2002","16-34 y.","direct migration background","","","","","1"
"True entirely","2002","16-34 y.","indirect migration background","","","","","1"
"True entirely","2002","35-65 y.","no migration background","","","","","1"
"True entirely","2002","35-65 y.","direct migration background","","","","","1"
"True entirely","2002","35-65 y.","indirect migration background","","","","","1"
"True entirely","2002","66 and older","no migration background","","","","","1"
"True entirely","2002","66 and older","direct migration background","","","","","1"
"True entirely","2002","66 and older","indirect migration background","","","","","1"
"Rather not true","2003","16-34 y.","no migration background","","","","","3"
"Rather not true","2003","16-34 y.","direct migration background","","","","","3"
"Rather not true","2003","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2003","35-65 y.","no migration background","","","","","3"
"Rather not true","2003","35-65 y.","direct migration background","","","","","3"
"Rather not true","2003","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2003","66 and older","no migration background","","","","","3"
"Rather not true","2003","66 and older","direct migration background","","","","","3"
"Rather not true","2003","66 and older","indirect migration background","","","","","3"
"Tends to agree","2003","16-34 y.","no migration background","","","","","2"
"Tends to agree","2003","16-34 y.","direct migration background","","","","","2"
"Tends to agree","2003","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","2003","35-65 y.","no migration background","","","","","2"
"Tends to agree","2003","35-65 y.","direct migration background","","","","","2"
"Tends to agree","2003","66 and older","direct migration background","","","","","2"
"Tends to agree","2003","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","2003","66 and older","no migration background","","","","","2"
"Tends to agree","2003","66 and older","indirect migration background","","","","","2"
"Totally disagree","2003","16-34 y.","no migration background","","","","","4"
"Totally disagree","2003","16-34 y.","direct migration background","","","","","4"
"Totally disagree","2003","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","2003","35-65 y.","no migration background","","","","","4"
"Totally disagree","2003","35-65 y.","direct migration background","","","","","4"
"Totally disagree","2003","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","2003","66 and older","no migration background","","","","","4"
"Totally disagree","2003","66 and older","direct migration background","","","","","4"
"Totally disagree","2003","66 and older","indirect migration background","","","","","4"
"True entirely","2003","16-34 y.","no migration background","","","","","1"
"True entirely","2003","16-34 y.","direct migration background","","","","","1"
"True entirely","2003","16-34 y.","indirect migration background","","","","","1"
"True entirely","2003","35-65 y.","no migration background","","","","","1"
"True entirely","2003","35-65 y.","direct migration background","","","","","1"
"True entirely","2003","66 and older","direct migration background","","","","","1"
"True entirely","2003","35-65 y.","indirect migration background","","","","","1"
"True entirely","2003","66 and older","no migration background","","","","","1"
"True entirely","2003","66 and older","indirect migration background","","","","","1"
"Rather not true","2004","16-34 y.","no migration background","","","","","3"
"Rather not true","2004","16-34 y.","direct migration background","","","","","3"
"Rather not true","2004","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2004","35-65 y.","no migration background","","","","","3"
"Rather not true","2004","35-65 y.","direct migration background","","","","","3"
"Rather not true","2004","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2004","66 and older","direct migration background","","","","","3"
"Rather not true","2004","66 and older","no migration background","","","","","3"
"Rather not true","2004","66 and older","indirect migration background","","","","","3"
"Tends to agree","2004","16-34 y.","no migration background","","","","","2"
"Tends to agree","2004","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","2004","16-34 y.","direct migration background","","","","","2"
"Tends to agree","2004","35-65 y.","no migration background","","","","","2"
"Tends to agree","2004","35-65 y.","direct migration background","","","","","2"
"Tends to agree","2004","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","2004","66 and older","no migration background","","","","","2"
"Tends to agree","2004","66 and older","direct migration background","","","","","2"
"Tends to agree","2004","66 and older","indirect migration background","","","","","2"
"Totally disagree","2004","16-34 y.","no migration background","","","","","4"
"Totally disagree","2004","16-34 y.","direct migration background","","","","","4"
"Totally disagree","2004","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","2004","35-65 y.","no migration background","","","","","4"
"Totally disagree","2004","35-65 y.","direct migration background","","","","","4"
"Totally disagree","2004","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","2004","66 and older","no migration background","","","","","4"
"Totally disagree","2004","66 and older","direct migration background","","","","","4"
"Totally disagree","2004","66 and older","indirect migration background","","","","","4"
"True entirely","2004","16-34 y.","no migration background","","","","","1"
"True entirely","2004","16-34 y.","direct migration background","","","","","1"
"True entirely","2004","16-34 y.","indirect migration background","","","","","1"
"True entirely","2004","35-65 y.","no migration background","","","","","1"
"True entirely","2004","35-65 y.","direct migration background","","","","","1"
"True entirely","2004","35-65 y.","indirect migration background","","","","","1"
"True entirely","2004","66 and older","no migration background","","","","","1"
"True entirely","2004","66 and older","direct migration background","","","","","1"
"True entirely","2004","66 and older","indirect migration background","","","","","1"
"Rather not true","2005","16-34 y.","no migration background","","","","","3"
"Rather not true","2005","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2005","35-65 y.","no migration background","","","","","3"
"Rather not true","2005","16-34 y.","direct migration background","","","","","3"
"Rather not true","2005","35-65 y.","direct migration background","","","","","3"
"Rather not true","2005","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2005","66 and older","no migration background","","","","","3"
"Rather not true","2005","66 and older","direct migration background","","","","","3"
"Rather not true","2005","66 and older","indirect migration background","","","","","3"
"Tends to agree","2005","16-34 y.","no migration background","","","","","2"
"Tends to agree","2005","16-34 y.","direct migration background","","","","","2"
"Tends to agree","2005","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","2005","35-65 y.","no migration background","","","","","2"
"Tends to agree","2005","35-65 y.","direct migration background","","","","","2"
"Tends to agree","2005","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","2005","66 and older","no migration background","","","","","2"
"Tends to agree","2005","66 and older","direct migration background","","","","","2"
"Tends to agree","2005","66 and older","indirect migration background","","","","","2"
"Totally disagree","2005","16-34 y.","no migration background","","","","","4"
"Totally disagree","2005","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","2005","35-65 y.","no migration background","","","","","4"
"Totally disagree","2005","16-34 y.","direct migration background","","","","","4"
"Totally disagree","2005","35-65 y.","direct migration background","","","","","4"
"Totally disagree","2005","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","2005","66 and older","no migration background","","","","","4"
"Totally disagree","2005","66 and older","direct migration background","","","","","4"
"Totally disagree","2005","66 and older","indirect migration background","","","","","4"
"True entirely","2005","16-34 y.","no migration background","","","","","1"
"True entirely","2005","16-34 y.","direct migration background","","","","","1"
"True entirely","2005","16-34 y.","indirect migration background","","","","","1"
"True entirely","2005","35-65 y.","no migration background","","","","","1"
"True entirely","2005","35-65 y.","direct migration background","","","","","1"
"True entirely","2005","35-65 y.","indirect migration background","","","","","1"
"True entirely","2005","66 and older","no migration background","","","","","1"
"True entirely","2005","66 and older","direct migration background","","","","","1"
"True entirely","2005","66 and older","indirect migration background","","","","","1"
"Rather not true","2006","16-34 y.","no migration background","","","","","3"
"Rather not true","2006","16-34 y.","direct migration background","","","","","3"
"Rather not true","2006","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2006","35-65 y.","no migration background","","","","","3"
"Rather not true","2006","35-65 y.","direct migration background","","","","","3"
"Rather not true","2006","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2006","66 and older","no migration background","","","","","3"
"Rather not true","2006","66 and older","direct migration background","","","","","3"
"Rather not true","2006","66 and older","indirect migration background","","","","","3"
"Tends to agree","2006","16-34 y.","no migration background","","","","","2"
"Tends to agree","2006","16-34 y.","direct migration background","","","","","2"
"Tends to agree","2006","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","2006","35-65 y.","no migration background","","","","","2"
"Tends to agree","2006","35-65 y.","direct migration background","","","","","2"
"Tends to agree","2006","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","2006","66 and older","no migration background","","","","","2"
"Tends to agree","2006","66 and older","direct migration background","","","","","2"
"Tends to agree","2006","66 and older","indirect migration background","","","","","2"
"Totally disagree","2006","16-34 y.","no migration background","","","","","4"
"Totally disagree","2006","16-34 y.","direct migration background","","","","","4"
"Totally disagree","2006","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","2006","35-65 y.","no migration background","","","","","4"
"Totally disagree","2006","35-65 y.","direct migration background","","","","","4"
"Totally disagree","2006","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","2006","66 and older","no migration background","","","","","4"
"Totally disagree","2006","66 and older","direct migration background","","","","","4"
"Totally disagree","2006","66 and older","indirect migration background","","","","","4"
"True entirely","2006","16-34 y.","no migration background","","","","","1"
"True entirely","2006","16-34 y.","direct migration background","","","","","1"
"True entirely","2006","16-34 y.","indirect migration background","","","","","1"
"True entirely","2006","35-65 y.","no migration background","","","","","1"
"True entirely","2006","35-65 y.","direct migration background","","","","","1"
"True entirely","2006","66 and older","direct migration background","","","","","1"
"True entirely","2006","35-65 y.","indirect migration background","","","","","1"
"True entirely","2006","66 and older","no migration background","","","","","1"
"True entirely","2006","66 and older","indirect migration background","","","","","1"
"Rather not true","2007","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2007","35-65 y.","no migration background","","","","","3"
"Rather not true","2007","35-65 y.","direct migration background","","","","","3"
"Rather not true","2007","16-34 y.","no migration background","","","","","3"
"Rather not true","2007","16-34 y.","direct migration background","","","","","3"
"Rather not true","2007","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2007","66 and older","no migration background","","","","","3"
"Rather not true","2007","66 and older","direct migration background","","","","","3"
"Rather not true","2007","66 and older","indirect migration background","","","","","3"
"Tends to agree","2007","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","2007","16-34 y.","no migration background","","","","","2"
"Tends to agree","2007","35-65 y.","no migration background","","","","","2"
"Tends to agree","2007","16-34 y.","direct migration background","","","","","2"
"Tends to agree","2007","35-65 y.","direct migration background","","","","","2"
"Tends to agree","2007","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","2007","66 and older","no migration background","","","","","2"
"Tends to agree","2007","66 and older","direct migration background","","","","","2"
"Tends to agree","2007","66 and older","indirect migration background","","","","","2"
"Totally disagree","2007","16-34 y.","no migration background","","","","","4"
"Totally disagree","2007","16-34 y.","direct migration background","","","","","4"
"Totally disagree","2007","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","2007","35-65 y.","no migration background","","","","","4"
"Totally disagree","2007","35-65 y.","direct migration background","","","","","4"
"Totally disagree","2007","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","2007","66 and older","no migration background","","","","","4"
"Totally disagree","2007","66 and older","direct migration background","","","","","4"
"Totally disagree","2007","66 and older","indirect migration background","","","","","4"
"True entirely","2007","16-34 y.","indirect migration background","","","","","1"
"True entirely","2007","16-34 y.","no migration background","","","","","1"
"True entirely","2007","16-34 y.","direct migration background","","","","","1"
"True entirely","2007","35-65 y.","no migration background","","","","","1"
"True entirely","2007","35-65 y.","direct migration background","","","","","1"
"True entirely","2007","35-65 y.","indirect migration background","","","","","1"
"True entirely","2007","66 and older","no migration background","","","","","1"
"True entirely","2007","66 and older","direct migration background","","","","","1"
"True entirely","2007","66 and older","indirect migration background","","","","","1"
"Rather not true","2008","16-34 y.","indirect migration background","201","0.370855858752251","0.330991370848275","0.410720346656227","3"
"Rather not true","2008","35-65 y.","no migration background","3530","0.38317642971318","0.373291505041578","0.393061354384782","3"
"Rather not true","2008","35-65 y.","direct migration background","432","0.398115849470172","0.369994718161385","0.426236980778958","3"
"Rather not true","2008","16-34 y.","no migration background","1304","0.389245986194464","0.372900144137895","0.405591828251032","3"
"Rather not true","2008","16-34 y.","direct migration background","127","0.360154755956651","0.310974634325296","0.409334877588005","3"
"Rather not true","2008","35-65 y.","indirect migration background","65","0.294804548764187","0.230141936013583","0.359467161514792","3"
"Rather not true","2008","66 and older","no migration background","1418","0.360015004819001","0.345000253618084","0.375029756019918","3"
"Rather not true","2008","66 and older","direct migration background","123","0.360990884247044","0.311650895782996","0.410330872711092","3"
"Rather not true","2008","66 and older","indirect migration background","1","","","","3"
"Tends to agree","2008","16-34 y.","no migration background","328","0.10054313458991","0.0904615582554935","0.110624710924326","2"
"Tends to agree","2008","16-34 y.","indirect migration background","68","0.141838999534439","0.113045745054029","0.170632254014849","2"
"Tends to agree","2008","35-65 y.","no migration background","1052","0.120366277005427","0.113750256543342","0.126982297467512","2"
"Tends to agree","2008","16-34 y.","direct migration background","44","0.121842943098373","0.0883314454955434","0.155354440701202","2"
"Tends to agree","2008","35-65 y.","direct migration background","236","0.204738448071933","0.181557761357569","0.227919134786298","2"
"Tends to agree","2008","35-65 y.","indirect migration background","16","","","","2"
"Tends to agree","2008","66 and older","no migration background","797","0.215221887977782","0.202366369329533","0.228077406626031","2"
"Tends to agree","2008","66 and older","direct migration background","96","0.276309618810694","0.230371648661681","0.322247588959706","2"
"Tends to agree","2008","66 and older","indirect migration background","4","","","","2"
"Totally disagree","2008","16-34 y.","no migration background","1719","0.487291467415015","0.470534642273044","0.504048292556986","4"
"Totally disagree","2008","16-34 y.","direct migration background","187","0.501636253249963","0.450412048216996","0.55286045828293","4"
"Totally disagree","2008","16-34 y.","indirect migration background","272","0.425934807864995","0.385125360597183","0.466744255132807","4"
"Totally disagree","2008","35-65 y.","no migration background","4350","0.453562467925512","0.443440095640798","0.463684840210225","4"
"Totally disagree","2008","35-65 y.","direct migration background","424","0.334744150179414","0.307634591352744","0.361853709006084","4"
"Totally disagree","2008","35-65 y.","indirect migration background","105","0.509217649656514","0.438320691932464","0.580114607380563","4"
"Totally disagree","2008","66 and older","no migration background","1425","0.349128886162874","0.334217660812956","0.364040111512792","4"
"Totally disagree","2008","66 and older","direct migration background","106","0.269058597425694","0.22350086313744","0.314616331713947","4"
"Totally disagree","2008","66 and older","indirect migration background","4","","","","4"
"True entirely","2008","16-34 y.","indirect migration background","23","","","","1"
"True entirely","2008","16-34 y.","no migration background","67","0.0229194118006113","0.0179025863807213","0.0279362372205014","1"
"True entirely","2008","16-34 y.","direct migration background","8","","","","1"
"True entirely","2008","35-65 y.","no migration background","360","0.0428948253558814","0.0387750287585104","0.0470146219532524","1"
"True entirely","2008","35-65 y.","direct migration background","72","0.0624015522784806","0.0485059384146994","0.0762971661422618","1"
"True entirely","2008","35-65 y.","indirect migration background","5","","","","1"
"True entirely","2008","66 and older","no migration background","286","0.0756342210403428","0.0673632968129641","0.0839051452677215","1"
"True entirely","2008","66 and older","direct migration background","39","0.0936408995165685","0.0637127174295151","0.123569081603622","1"
"True entirely","2008","66 and older","indirect migration background","2","","","","1"
"Rather not true","2009","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2009","35-65 y.","no migration background","","","","","3"
"Rather not true","2009","35-65 y.","direct migration background","","","","","3"
"Rather not true","2009","16-34 y.","no migration background","","","","","3"
"Rather not true","2009","16-34 y.","direct migration background","","","","","3"
"Rather not true","2009","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2009","66 and older","no migration background","","","","","3"
"Rather not true","2009","66 and older","direct migration background","","","","","3"
"Rather not true","2009","66 and older","indirect migration background","","","","","3"
"Tends to agree","2009","16-34 y.","no migration background","","","","","2"
"Tends to agree","2009","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","2009","35-65 y.","no migration background","","","","","2"
"Tends to agree","2009","16-34 y.","direct migration background","","","","","2"
"Tends to agree","2009","35-65 y.","direct migration background","","","","","2"
"Tends to agree","2009","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","2009","66 and older","no migration background","","","","","2"
"Tends to agree","2009","66 and older","direct migration background","","","","","2"
"Tends to agree","2009","66 and older","indirect migration background","","","","","2"
"Totally disagree","2009","16-34 y.","no migration background","","","","","4"
"Totally disagree","2009","16-34 y.","direct migration background","","","","","4"
"Totally disagree","2009","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","2009","35-65 y.","no migration background","","","","","4"
"Totally disagree","2009","35-65 y.","direct migration background","","","","","4"
"Totally disagree","2009","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","2009","66 and older","no migration background","","","","","4"
"Totally disagree","2009","66 and older","direct migration background","","","","","4"
"Totally disagree","2009","66 and older","indirect migration background","","","","","4"
"True entirely","2009","16-34 y.","indirect migration background","","","","","1"
"True entirely","2009","16-34 y.","no migration background","","","","","1"
"True entirely","2009","16-34 y.","direct migration background","","","","","1"
"True entirely","2009","35-65 y.","no migration background","","","","","1"
"True entirely","2009","35-65 y.","direct migration background","","","","","1"
"True entirely","2009","35-65 y.","indirect migration background","","","","","1"
"True entirely","2009","66 and older","no migration background","","","","","1"
"True entirely","2009","66 and older","direct migration background","","","","","1"
"True entirely","2009","66 and older","indirect migration background","","","","","1"
"Rather not true","2010","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2010","35-65 y.","no migration background","","","","","3"
"Rather not true","2010","35-65 y.","direct migration background","","","","","3"
"Rather not true","2010","66 and older","no migration background","","","","","3"
"Rather not true","2010","66 and older","direct migration background","","","","","3"
"Rather not true","2010","16-34 y.","no migration background","","","","","3"
"Rather not true","2010","16-34 y.","direct migration background","","","","","3"
"Rather not true","2010","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2010","66 and older","indirect migration background","","","","","3"
"Tends to agree","2010","16-34 y.","no migration background","","","","","2"
"Tends to agree","2010","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","2010","35-65 y.","no migration background","","","","","2"
"Tends to agree","2010","35-65 y.","direct migration background","","","","","2"
"Tends to agree","2010","66 and older","no migration background","","","","","2"
"Tends to agree","2010","16-34 y.","direct migration background","","","","","2"
"Tends to agree","2010","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","2010","66 and older","indirect migration background","","","","","2"
"Tends to agree","2010","66 and older","direct migration background","","","","","2"
"Totally disagree","2010","16-34 y.","no migration background","","","","","4"
"Totally disagree","2010","16-34 y.","direct migration background","","","","","4"
"Totally disagree","2010","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","2010","35-65 y.","no migration background","","","","","4"
"Totally disagree","2010","35-65 y.","direct migration background","","","","","4"
"Totally disagree","2010","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","2010","66 and older","no migration background","","","","","4"
"Totally disagree","2010","66 and older","direct migration background","","","","","4"
"Totally disagree","2010","66 and older","indirect migration background","","","","","4"
"True entirely","2010","16-34 y.","indirect migration background","","","","","1"
"True entirely","2010","35-65 y.","no migration background","","","","","1"
"True entirely","2010","66 and older","no migration background","","","","","1"
"True entirely","2010","16-34 y.","direct migration background","","","","","1"
"True entirely","2010","16-34 y.","no migration background","","","","","1"
"True entirely","2010","35-65 y.","indirect migration background","","","","","1"
"True entirely","2010","35-65 y.","direct migration background","","","","","1"
"True entirely","2010","66 and older","direct migration background","","","","","1"
"True entirely","2010","66 and older","indirect migration background","","","","","1"
"Rather not true","2011","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2011","35-65 y.","no migration background","","","","","3"
"Rather not true","2011","35-65 y.","direct migration background","","","","","3"
"Rather not true","2011","66 and older","no migration background","","","","","3"
"Rather not true","2011","66 and older","direct migration background","","","","","3"
"Rather not true","2011","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2011","16-34 y.","direct migration background","","","","","3"
"Rather not true","2011","66 and older","indirect migration background","","","","","3"
"Rather not true","2011","16-34 y.","no migration background","","","","","3"
"Tends to agree","2011","16-34 y.","no migration background","","","","","2"
"Tends to agree","2011","16-34 y.","indirect migration background","","","","","2"
"Tends to agree","2011","35-65 y.","no migration background","","","","","2"
"Tends to agree","2011","35-65 y.","direct migration background","","","","","2"
"Tends to agree","2011","66 and older","no migration background","","","","","2"
"Tends to agree","2011","35-65 y.","indirect migration background","","","","","2"
"Tends to agree","2011","66 and older","indirect migration background","","","","","2"
"Tends to agree","2011","16-34 y.","direct migration background","","","","","2"
"Tends to agree","2011","66 and older","direct migration background","","","","","2"
"Totally disagree","2011","16-34 y.","no migration background","","","","","4"
"Totally disagree","2011","16-34 y.","direct migration background","","","","","4"
"Totally disagree","2011","16-34 y.","indirect migration background","","","","","4"
"Totally disagree","2011","35-65 y.","no migration background","","","","","4"
"Totally disagree","2011","35-65 y.","direct migration background","","","","","4"
"Totally disagree","2011","35-65 y.","indirect migration background","","","","","4"
"Totally disagree","2011","66 and older","no migration background","","","","","4"
"Totally disagree","2011","66 and older","direct migration background","","","","","4"
"Totally disagree","2011","66 and older","indirect migration background","","","","","4"
"True entirely","2011","16-34 y.","indirect migration background","","","","","1"
"True entirely","2011","16-34 y.","no migration background","","","","","1"
"True entirely","2011","16-34 y.","direct migration background","","","","","1"
"True entirely","2011","35-65 y.","no migration background","","","","","1"
"True entirely","2011","35-65 y.","direct migration background","","","","","1"
"True entirely","2011","35-65 y.","indirect migration background","","","","","1"
"True entirely","2011","66 and older","no migration background","","","","","1"
"True entirely","2011","66 and older","direct migration background","","","","","1"
"True entirely","2011","66 and older","indirect migration background","","","","","1"
"Rather not true","2012","16-34 y.","indirect migration background","","","","","3"
"Rather not true","2012","35-65 y.","no migration background","","","","","3"
"Rather not true","2012","35-65 y.","direct migration background","","","","","3"
"Rather not true","2012","16-34 y.","no migration background","","","","","3"
"Rather not true","2012","16-34 y.","direct migration background","","","","","3"
"Rather not true","2012","35-65 y.","indirect migration background","","","","","3"
"Rather not true","2012","66 and older","no migration background","","","","","3"
"Rather not true","2012","66 and older","direct migration background","","","","","3"
"Rather not true","2012","66 and older","indirect migration background","","","","","3"
"Tends to agree","2012","16-34 y.","indirect migration background","","","","","2"
