"plb0195_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1991","no migration background","in school","","","",""
"Partly, partly","1991","no migration background","inadequately","1","","",""
"Partly, partly","1991","no migration background","general elemantary","61","0.106067441230763","0.0781099268851231","0.134024955576403"
"Partly, partly","1991","no migration background","middle vocational","424","0.15571149446174","0.14205278277324","0.169370206150239"
"Partly, partly","1991","no migration background","vocational + Abi","22","","",""
"Partly, partly","1991","no migration background","higher vocational","55","0.170199550697589","0.129591122534895","0.210807978860283"
"Partly, partly","1991","no migration background","higher education","107","0.128349728053599","0.106448790967977","0.150250665139222"
"Partly, partly","1991","direct migration background","in school","","","",""
"Partly, partly","1991","direct migration background","inadequately","18","","",""
"Partly, partly","1991","direct migration background","general elemantary","36","0.120700345648524","0.0853362953907155","0.156064395906332"
"Partly, partly","1991","direct migration background","middle vocational","45","0.117752028888587","0.0859665267435732","0.149537531033601"
"Partly, partly","1991","direct migration background","vocational + Abi","2","","",""
"Partly, partly","1991","direct migration background","higher vocational","5","","",""
"Partly, partly","1991","direct migration background","higher education","14","","",""
"Partly, partly","1991","indirect migration background","in school","","","",""
"Partly, partly","1991","indirect migration background","inadequately","","","",""
"Partly, partly","1991","indirect migration background","general elemantary","8","","",""
"Partly, partly","1991","indirect migration background","middle vocational","9","","",""
"Partly, partly","1991","indirect migration background","vocational + Abi","2","","",""
"Partly, partly","1991","indirect migration background","higher vocational","1","","",""
"Partly, partly","1991","indirect migration background","higher education","","","",""
"Paid","1991","no migration background","in school","1","","",""
"Paid","1991","no migration background","inadequately","20","","",""
"Paid","1991","no migration background","general elemantary","213","0.472313351501342","0.426986213636886","0.517640489365797"
"Paid","1991","no migration background","middle vocational","954","0.359645233763917","0.341567189688565","0.377723277839269"
"Paid","1991","no migration background","vocational + Abi","30","0.218313170590913","0.148106458234279","0.288519882947546"
"Paid","1991","no migration background","higher vocational","82","0.251544953037391","0.204659209599345","0.298430696475436"
"Paid","1991","no migration background","higher education","106","0.115941498154271","0.094978468791578","0.136904527516963"
"Paid","1991","direct migration background","in school","","","",""
"Paid","1991","direct migration background","inadequately","115","0.686010500994058","0.614761753755884","0.757259248232233"
"Paid","1991","direct migration background","general elemantary","228","0.651148141883321","0.599411323940609","0.702884959826032"
"Paid","1991","direct migration background","middle vocational","239","0.557526964660646","0.50854616328","0.606507766041292"
"Paid","1991","direct migration background","vocational + Abi","25","","",""
"Paid","1991","direct migration background","higher vocational","9","","",""
"Paid","1991","direct migration background","higher education","9","","",""
"Paid","1991","indirect migration background","in school","","","",""
"Paid","1991","indirect migration background","inadequately","4","","",""
"Paid","1991","indirect migration background","general elemantary","19","","",""
"Paid","1991","indirect migration background","middle vocational","22","","",""
"Paid","1991","indirect migration background","vocational + Abi","2","","",""
"Paid","1991","indirect migration background","higher vocational","1","","",""
"Paid","1991","indirect migration background","higher education","","","",""
"Not paid","1991","no migration background","in school","","","",""
"Not paid","1991","no migration background","inadequately","","","",""
"Not paid","1991","no migration background","general elemantary","43","0.0893244884207383","0.0634291118649523","0.115219864976524"
"Not paid","1991","no migration background","middle vocational","254","0.113061576516568","0.101132461762121","0.124990691271016"
"Not paid","1991","no migration background","vocational + Abi","22","","",""
"Not paid","1991","no migration background","higher vocational","52","0.188968110308386","0.146665870043362","0.23127035057341"
"Not paid","1991","no migration background","higher education","352","0.421682680023063","0.389347888331797","0.45401747171433"
"Not paid","1991","direct migration background","in school","","","",""
"Not paid","1991","direct migration background","inadequately","6","","",""
"Not paid","1991","direct migration background","general elemantary","10","","",""
"Not paid","1991","direct migration background","middle vocational","17","","",""
"Not paid","1991","direct migration background","vocational + Abi","6","","",""
"Not paid","1991","direct migration background","higher vocational","","","",""
"Not paid","1991","direct migration background","higher education","15","","",""
"Not paid","1991","indirect migration background","in school","","","",""
"Not paid","1991","indirect migration background","inadequately","","","",""
"Not paid","1991","indirect migration background","general elemantary","5","","",""
"Not paid","1991","indirect migration background","middle vocational","6","","",""
"Not paid","1991","indirect migration background","vocational + Abi","","","",""
"Not paid","1991","indirect migration background","higher vocational","1","","",""
"Not paid","1991","indirect migration background","higher education","","","",""
"Acclaimed","1992","no migration background","in school","1","","",""
"Acclaimed","1992","no migration background","inadequately","5","","",""
"Acclaimed","1992","no migration background","general elemantary","154","0.357507298269743","0.311888722938888","0.403125873600598"
"Acclaimed","1992","no migration background","middle vocational","964","0.366613350005435","0.347946686496379","0.385280013514492"
"Acclaimed","1992","no migration background","vocational + Abi","56","0.411937857534538","0.328912898372873","0.494962816696203"
"Acclaimed","1992","no migration background","higher vocational","125","0.379416164520921","0.327531788674214","0.431300540367629"
"Acclaimed","1992","no migration background","higher education","294","0.338494364039651","0.306282688113777","0.370706039965525"
"Acclaimed","1992","direct migration background","in school","","","",""
"Acclaimed","1992","direct migration background","inadequately","20","","",""
"Acclaimed","1992","direct migration background","general elemantary","41","0.160705524735671","0.118725082276501","0.202685967194842"
"Acclaimed","1992","direct migration background","middle vocational","89","0.223073547905618","0.18065447032432","0.265492625486917"
"Acclaimed","1992","direct migration background","vocational + Abi","11","","",""
"Acclaimed","1992","direct migration background","higher vocational","11","","",""
"Acclaimed","1992","direct migration background","higher education","21","","",""
"Acclaimed","1992","indirect migration background","in school","","","",""
"Acclaimed","1992","indirect migration background","inadequately","","","",""
"Acclaimed","1992","indirect migration background","general elemantary","13","","",""
"Acclaimed","1992","indirect migration background","middle vocational","18","","",""
"Acclaimed","1992","indirect migration background","vocational + Abi","2","","",""
"Acclaimed","1992","indirect migration background","higher vocational","1","","",""
"Acclaimed","1992","indirect migration background","higher education","1","","",""
"Partly, partly","1992","no migration background","in school","","","",""
"Partly, partly","1992","no migration background","inadequately","2","","",""
"Partly, partly","1992","no migration background","general elemantary","63","0.126320390693088","0.0946992164875964","0.157941564898579"
"Partly, partly","1992","no migration background","middle vocational","464","0.174221474676621","0.159528465716519","0.188914483636722"
"Partly, partly","1992","no migration background","vocational + Abi","20","","",""
"Partly, partly","1992","no migration background","higher vocational","76","0.209946169958734","0.166398916224883","0.253493423692585"
"Partly, partly","1992","no migration background","higher education","116","0.149937260495633","0.125634752107675","0.17423976888359"
"Partly, partly","1992","direct migration background","in school","","","",""
"Partly, partly","1992","direct migration background","inadequately","19","","",""
"Partly, partly","1992","direct migration background","general elemantary","34","0.110368620840656","0.0745505426537148","0.146186699027597"
"Partly, partly","1992","direct migration background","middle vocational","56","0.201162930676858","0.16031685751629","0.242009003837426"
"Partly, partly","1992","direct migration background","vocational + Abi","6","","",""
"Partly, partly","1992","direct migration background","higher vocational","8","","",""
"Partly, partly","1992","direct migration background","higher education","10","","",""
"Partly, partly","1992","indirect migration background","in school","1","","",""
"Partly, partly","1992","indirect migration background","inadequately","1","","",""
"Partly, partly","1992","indirect migration background","general elemantary","4","","",""
"Partly, partly","1992","indirect migration background","middle vocational","5","","",""
"Partly, partly","1992","indirect migration background","vocational + Abi","1","","",""
"Partly, partly","1992","indirect migration background","higher vocational","1","","",""
"Partly, partly","1992","indirect migration background","higher education","","","",""
"Paid","1992","no migration background","in school","4","","",""
"Paid","1992","no migration background","inadequately","14","","",""
"Paid","1992","no migration background","general elemantary","176","0.438336743651144","0.391107922236209","0.485565565066079"
"Paid","1992","no migration background","middle vocational","899","0.356217837488314","0.337667346474601","0.374768328502027"
"Paid","1992","no migration background","vocational + Abi","33","0.237529679569458","0.165741718303412","0.309317640835504"
"Paid","1992","no migration background","higher vocational","77","0.235023518511104","0.189685957201024","0.280361079821185"
"Paid","1992","no migration background","higher education","71","0.0824063837933337","0.0636876509604595","0.101125116626208"
"Paid","1992","direct migration background","in school","","","",""
"Paid","1992","direct migration background","inadequately","92","0.690044580930046","0.61144676787312","0.768642393986972"
"Paid","1992","direct migration background","general elemantary","202","0.655174175182109","0.600842549121855","0.709505801242362"
"Paid","1992","direct migration background","middle vocational","205","0.473906438689338","0.423029024915303","0.524783852463374"
"Paid","1992","direct migration background","vocational + Abi","13","","",""
"Paid","1992","direct migration background","higher vocational","10","","",""
"Paid","1992","direct migration background","higher education","13","","",""
"Paid","1992","indirect migration background","in school","","","",""
"Paid","1992","indirect migration background","inadequately","2","","",""
"Paid","1992","indirect migration background","general elemantary","19","","",""
"Paid","1992","indirect migration background","middle vocational","27","","",""
"Paid","1992","indirect migration background","vocational + Abi","","","",""
"Paid","1992","indirect migration background","higher vocational","2","","",""
"Paid","1992","indirect migration background","higher education","","","",""
"Not paid","1992","no migration background","in school","","","",""
"Not paid","1992","no migration background","inadequately","1","","",""
"Not paid","1992","no migration background","general elemantary","31","0.0778355673860248","0.0523344979161291","0.103336636855921"
"Not paid","1992","no migration background","middle vocational","233","0.10294733782963","0.0911754900330156","0.114719185626245"
"Not paid","1992","no migration background","vocational + Abi","26","","",""
"Not paid","1992","no migration background","higher vocational","58","0.17561414700924","0.134930163761349","0.216298130257131"
"Not paid","1992","no migration background","higher education","348","0.429161991671383","0.395469130468238","0.462854852874527"
"Not paid","1992","direct migration background","in school","","","",""
"Not paid","1992","direct migration background","inadequately","2","","",""
"Not paid","1992","direct migration background","general elemantary","17","","",""
"Not paid","1992","direct migration background","middle vocational","20","","",""
"Not paid","1992","direct migration background","vocational + Abi","6","","",""
"Not paid","1992","direct migration background","higher vocational","","","",""
"Not paid","1992","direct migration background","higher education","14","","",""
"Not paid","1992","indirect migration background","in school","","","",""
"Not paid","1992","indirect migration background","inadequately","","","",""
"Not paid","1992","indirect migration background","general elemantary","9","","",""
"Not paid","1992","indirect migration background","middle vocational","4","","",""
"Not paid","1992","indirect migration background","vocational + Abi","2","","",""
"Not paid","1992","indirect migration background","higher vocational","","","",""
"Not paid","1992","indirect migration background","higher education","1","","",""
"Acclaimed","1993","no migration background","in school","1","","",""
"Acclaimed","1993","no migration background","inadequately","4","","",""
"Acclaimed","1993","no migration background","general elemantary","132","0.308444732060019","0.263127458976301","0.353762005143737"
"Acclaimed","1993","no migration background","middle vocational","933","0.362002907372167","0.343217058101822","0.380788756642513"
"Acclaimed","1993","no migration background","vocational + Abi","67","0.483309276942845","0.400531840806281","0.56608671307941"
"Acclaimed","1993","no migration background","higher vocational","122","0.398277793926072","0.34360594029476","0.452949647557384"
"Acclaimed","1993","no migration background","higher education","286","0.322338774582169","0.290826312928315","0.353851236236023"
"Acclaimed","1993","direct migration background","in school","1","","",""
"Acclaimed","1993","direct migration background","inadequately","19","","",""
"Acclaimed","1993","direct migration background","general elemantary","44","0.240467922495624","0.187385583242678","0.293550261748571"
"Acclaimed","1993","direct migration background","middle vocational","77","0.24675625407136","0.200028375324044","0.293484132818675"
"Acclaimed","1993","direct migration background","vocational + Abi","7","","",""
"Acclaimed","1993","direct migration background","higher vocational","15","","",""
"Acclaimed","1993","direct migration background","higher education","22","","",""
"Acclaimed","1993","indirect migration background","in school","","","",""
"Acclaimed","1993","indirect migration background","inadequately","1","","",""
"Acclaimed","1993","indirect migration background","general elemantary","20","","",""
"Acclaimed","1993","indirect migration background","middle vocational","21","","",""
"Acclaimed","1993","indirect migration background","vocational + Abi","3","","",""
"Acclaimed","1993","indirect migration background","higher vocational","1","","",""
"Acclaimed","1993","indirect migration background","higher education","1","","",""
"Partly, partly","1993","no migration background","in school","","","",""
"Partly, partly","1993","no migration background","inadequately","4","","",""
"Partly, partly","1993","no migration background","general elemantary","59","0.137304940570044","0.10353476015207","0.171075120988018"
"Partly, partly","1993","no migration background","middle vocational","444","0.169620574500885","0.154950138900869","0.1842910101009"
"Partly, partly","1993","no migration background","vocational + Abi","25","","",""
"Partly, partly","1993","no migration background","higher vocational","73","0.213130034017331","0.167395259271554","0.258864808763109"
"Partly, partly","1993","no migration background","higher education","132","0.148234305763633","0.124276106613067","0.172192504914198"
"Partly, partly","1993","direct migration background","in school","","","",""
"Partly, partly","1993","direct migration background","inadequately","25","","",""
"Partly, partly","1993","direct migration background","general elemantary","34","0.111737751835786","0.0726069286317506","0.150868575039822"
"Partly, partly","1993","direct migration background","middle vocational","48","0.144545635969006","0.10643246088773","0.182658811050282"
"Partly, partly","1993","direct migration background","vocational + Abi","4","","",""
"Partly, partly","1993","direct migration background","higher vocational","3","","",""
"Partly, partly","1993","direct migration background","higher education","13","","",""
"Partly, partly","1993","indirect migration background","in school","","","",""
"Partly, partly","1993","indirect migration background","inadequately","1","","",""
"Partly, partly","1993","indirect migration background","general elemantary","10","","",""
"Partly, partly","1993","indirect migration background","middle vocational","15","","",""
"Partly, partly","1993","indirect migration background","vocational + Abi","","","",""
"Partly, partly","1993","indirect migration background","higher vocational","2","","",""
"Partly, partly","1993","indirect migration background","higher education","","","",""
"Paid","1993","no migration background","in school","1","","",""
"Paid","1993","no migration background","inadequately","18","","",""
"Paid","1993","no migration background","general elemantary","171","0.46099975211867","0.412088760072497","0.509910744164844"
"Paid","1993","no migration background","middle vocational","872","0.344474349663007","0.325898925315279","0.363049774010735"
"Paid","1993","no migration background","vocational + Abi","22","","",""
"Paid","1993","no migration background","higher vocational","63","0.209587828721987","0.164132733529067","0.255042923914907"
"Paid","1993","no migration background","higher education","83","0.10568290352443","0.0849544037388728","0.126411403309987"
"Paid","1993","direct migration background","in school","","","",""
"Paid","1993","direct migration background","inadequately","82","0.629548196606994","0.545887118868327","0.713209274345662"
"Paid","1993","direct migration background","general elemantary","156","0.579225893915562","0.517906633976542","0.640545153854583"
"Paid","1993","direct migration background","middle vocational","180","0.49926649339465","0.445073423705978","0.553459563083323"
"Paid","1993","direct migration background","vocational + Abi","16","","",""
"Paid","1993","direct migration background","higher vocational","8","","",""
"Paid","1993","direct migration background","higher education","11","","",""
"Paid","1993","indirect migration background","in school","","","",""
"Paid","1993","indirect migration background","inadequately","4","","",""
"Paid","1993","indirect migration background","general elemantary","29","","",""
"Paid","1993","indirect migration background","middle vocational","22","","",""
"Paid","1993","indirect migration background","vocational + Abi","","","",""
"Paid","1993","indirect migration background","higher vocational","2","","",""
"Paid","1993","indirect migration background","higher education","1","","",""
"Not paid","1993","no migration background","in school","","","",""
"Not paid","1993","no migration background","inadequately","2","","",""
"Not paid","1993","no migration background","general elemantary","37","0.0932505752512673","0.0647186519861446","0.12178249851639"
"Not paid","1993","no migration background","middle vocational","265","0.123902168463941","0.111023196118655","0.136781140809226"
"Not paid","1993","no migration background","vocational + Abi","26","","",""
"Not paid","1993","no migration background","higher vocational","50","0.17900434333461","0.13619141371361","0.22181727295561"
"Not paid","1993","no migration background","higher education","344","0.423744016129768","0.390425991122493","0.457062041137043"
"Not paid","1993","direct migration background","in school","","","",""
"Not paid","1993","direct migration background","inadequately","2","","",""
"Not paid","1993","direct migration background","general elemantary","15","","",""
"Not paid","1993","direct migration background","middle vocational","22","","",""
"Not paid","1993","direct migration background","vocational + Abi","5","","",""
"Not paid","1993","direct migration background","higher vocational","","","",""
"Not paid","1993","direct migration background","higher education","18","","",""
"Not paid","1993","indirect migration background","in school","","","",""
"Not paid","1993","indirect migration background","inadequately","","","",""
"Not paid","1993","indirect migration background","general elemantary","7","","",""
"Not paid","1993","indirect migration background","middle vocational","4","","",""
"Not paid","1993","indirect migration background","vocational + Abi","2","","",""
"Not paid","1993","indirect migration background","higher vocational","","","",""
"Not paid","1993","indirect migration background","higher education","1","","",""
"Acclaimed","1994","no migration background","in school","2","","",""
"Acclaimed","1994","no migration background","inadequately","7","","",""
"Acclaimed","1994","no migration background","general elemantary","130","0.34548257263444","0.296631840270109","0.39433330499877"
"Acclaimed","1994","no migration background","middle vocational","1006","0.401139927827152","0.38189639977875","0.420383455875555"
"Acclaimed","1994","no migration background","vocational + Abi","70","0.463939127984984","0.384132306053549","0.543745949916418"
"Acclaimed","1994","no migration background","higher vocational","133","0.427222691570567","0.37302345616755","0.481421926973584"
"Acclaimed","1994","no migration background","higher education","295","0.319147118263599","0.288046802618871","0.350247433908327"
"Acclaimed","1994","direct migration background","in school","","","",""
"Acclaimed","1994","direct migration background","inadequately","19","","",""
"Acclaimed","1994","direct migration background","general elemantary","39","0.196011317506632","0.142573870406116","0.249448764607147"
"Acclaimed","1994","direct migration background","middle vocational","103","0.290848433072032","0.241011002103515","0.340685864040548"
"Acclaimed","1994","direct migration background","vocational + Abi","11","","",""
"Acclaimed","1994","direct migration background","higher vocational","13","","",""
"Acclaimed","1994","direct migration background","higher education","19","","",""
"Acclaimed","1994","indirect migration background","in school","","","",""
"Acclaimed","1994","indirect migration background","inadequately","","","",""
"Acclaimed","1994","indirect migration background","general elemantary","22","","",""
"Acclaimed","1994","indirect migration background","middle vocational","20","","",""
"Acclaimed","1994","indirect migration background","vocational + Abi","5","","",""
"Acclaimed","1994","indirect migration background","higher vocational","4","","",""
"Acclaimed","1994","indirect migration background","higher education","2","","",""
"Partly, partly","1994","no migration background","in school","","","",""
"Partly, partly","1994","no migration background","inadequately","1","","",""
"Partly, partly","1994","no migration background","general elemantary","66","0.184670126959535","0.144807822626765","0.224532431292305"
"Partly, partly","1994","no migration background","middle vocational","463","0.183126710415346","0.167941274378043","0.198312146452649"
"Partly, partly","1994","no migration background","vocational + Abi","32","0.175753936619967","0.114844661224211","0.236663212015723"
"Partly, partly","1994","no migration background","higher vocational","71","0.18336592599213","0.140967848110139","0.225764003874121"
"Partly, partly","1994","no migration background","higher education","133","0.147693161692039","0.124021929065642","0.171364394318435"
"Partly, partly","1994","direct migration background","in school","","","",""
"Partly, partly","1994","direct migration background","inadequately","11","","",""
"Partly, partly","1994","direct migration background","general elemantary","22","","",""
"Partly, partly","1994","direct migration background","middle vocational","46","0.129895431475811","0.0930031585885736","0.166787704363049"
"Partly, partly","1994","direct migration background","vocational + Abi","7","","",""
"Partly, partly","1994","direct migration background","higher vocational","5","","",""
"Partly, partly","1994","direct migration background","higher education","10","","",""
"Partly, partly","1994","indirect migration background","in school","","","",""
"Partly, partly","1994","indirect migration background","inadequately","","","",""
"Partly, partly","1994","indirect migration background","general elemantary","7","","",""
"Partly, partly","1994","indirect migration background","middle vocational","15","","",""
"Partly, partly","1994","indirect migration background","vocational + Abi","2","","",""
"Partly, partly","1994","indirect migration background","higher vocational","1","","",""
"Partly, partly","1994","indirect migration background","higher education","2","","",""
"Paid","1994","no migration background","in school","2","","",""
"Paid","1994","no migration background","inadequately","12","","",""
"Paid","1994","no migration background","general elemantary","133","0.398259139577304","0.347968746967647","0.448549532186962"
"Paid","1994","no migration background","middle vocational","781","0.307200407146888","0.289087474283192","0.325313340010585"
"Paid","1994","no migration background","vocational + Abi","26","","",""
"Paid","1994","no migration background","higher vocational","60","0.211406677931476","0.166670487310938","0.256142868552013"
"Paid","1994","no migration background","higher education","76","0.0971350335077263","0.077377076271227","0.116892990744226"
"Paid","1994","direct migration background","in school","","","",""
"Paid","1994","direct migration background","inadequately","71","0.645474344498769","0.553975255852735","0.736973433144803"
"Paid","1994","direct migration background","general elemantary","144","0.671067221607343","0.607823597269549","0.734310845945138"
"Paid","1994","direct migration background","middle vocational","153","0.475293288102519","0.420491856992772","0.530094719212266"
"Paid","1994","direct migration background","vocational + Abi","8","","",""
"Paid","1994","direct migration background","higher vocational","10","","",""
"Paid","1994","direct migration background","higher education","8","","",""
"Paid","1994","indirect migration background","in school","1","","",""
"Paid","1994","indirect migration background","inadequately","2","","",""
"Paid","1994","indirect migration background","general elemantary","21","","",""
"Paid","1994","indirect migration background","middle vocational","28","","",""
"Paid","1994","indirect migration background","vocational + Abi","2","","",""
"Paid","1994","indirect migration background","higher vocational","2","","",""
"Paid","1994","indirect migration background","higher education","","","",""
"Not paid","1994","no migration background","in school","1","","",""
"Not paid","1994","no migration background","inadequately","1","","",""
"Not paid","1994","no migration background","general elemantary","35","0.0715881608287202","0.0451038707054219","0.0980724509520186"
"Not paid","1994","no migration background","middle vocational","242","0.108532954610613","0.096320371514675","0.120745537706552"
"Not paid","1994","no migration background","vocational + Abi","22","","",""
"Not paid","1994","no migration background","higher vocational","56","0.178004704505827","0.136094140235057","0.219915268776597"
"Not paid","1994","no migration background","higher education","359","0.436024686536636","0.40293990436765","0.469109468705622"
"Not paid","1994","direct migration background","in school","","","",""
"Not paid","1994","direct migration background","inadequately","4","","",""
"Not paid","1994","direct migration background","general elemantary","7","","",""
"Not paid","1994","direct migration background","middle vocational","17","","",""
"Not paid","1994","direct migration background","vocational + Abi","5","","",""
"Not paid","1994","direct migration background","higher vocational","1","","",""
"Not paid","1994","direct migration background","higher education","19","","",""
"Not paid","1994","indirect migration background","in school","","","",""
"Not paid","1994","indirect migration background","inadequately","","","",""
"Not paid","1994","indirect migration background","general elemantary","12","","",""
"Not paid","1994","indirect migration background","middle vocational","7","","",""
"Not paid","1994","indirect migration background","vocational + Abi","1","","",""
"Not paid","1994","indirect migration background","higher vocational","","","",""
"Not paid","1994","indirect migration background","higher education","2","","",""
"Acclaimed","1995","no migration background","in school","2","","",""
"Acclaimed","1995","no migration background","inadequately","5","","",""
"Acclaimed","1995","no migration background","general elemantary","138","0.361352867213885","0.312469921133468","0.410235813294301"
"Acclaimed","1995","no migration background","middle vocational","1046","0.407022412342116","0.387995356042015","0.426049468642218"
"Acclaimed","1995","no migration background","vocational + Abi","74","0.496299530675198","0.4168146718779","0.575784389472497"
"Acclaimed","1995","no migration background","higher vocational","140","0.390980168070994","0.339263787817179","0.44269654832481"
"Acclaimed","1995","no migration background","higher education","317","0.324877434502939","0.294314439682242","0.355440429323636"
"Acclaimed","1995","direct migration background","in school","","","",""
"Acclaimed","1995","direct migration background","inadequately","19","","",""
"Acclaimed","1995","direct migration background","general elemantary","43","0.16407017689045","0.116619774980439","0.211520578800461"
"Acclaimed","1995","direct migration background","middle vocational","93","0.236912657330518","0.195035060156109","0.278790254504927"
"Acclaimed","1995","direct migration background","vocational + Abi","19","","",""
"Acclaimed","1995","direct migration background","higher vocational","16","","",""
"Acclaimed","1995","direct migration background","higher education","37","0.38513146965436","0.286230112042554","0.484032827266166"
"Acclaimed","1995","indirect migration background","in school","","","",""
"Acclaimed","1995","indirect migration background","inadequately","","","",""
"Acclaimed","1995","indirect migration background","general elemantary","15","","",""
"Acclaimed","1995","indirect migration background","middle vocational","36","0.417058875788381","0.313449395345109","0.520668356231653"
"Acclaimed","1995","indirect migration background","vocational + Abi","6","","",""
"Acclaimed","1995","indirect migration background","higher vocational","4","","",""
"Acclaimed","1995","indirect migration background","higher education","5","","",""
"Partly, partly","1995","no migration background","in school","","","",""
"Partly, partly","1995","no migration background","inadequately","3","","",""
"Partly, partly","1995","no migration background","general elemantary","53","0.124024392992391","0.0904845753004686","0.157564210684312"
"Partly, partly","1995","no migration background","middle vocational","496","0.190262144940657","0.175060460346996","0.205463829534319"
"Partly, partly","1995","no migration background","vocational + Abi","37","0.231285922245616","0.164253746826554","0.298318097664678"
"Partly, partly","1995","no migration background","higher vocational","80","0.242163235465634","0.19676102701435","0.287565443916918"
"Partly, partly","1995","no migration background","higher education","151","0.161242206308225","0.137242690902578","0.185241721713872"
"Partly, partly","1995","direct migration background","in school","","","",""
"Partly, partly","1995","direct migration background","inadequately","13","","",""
"Partly, partly","1995","direct migration background","general elemantary","30","0.118913798359401","0.0774407948841807","0.160386801834622"
"Partly, partly","1995","direct migration background","middle vocational","65","0.145892175952949","0.111124725128684","0.180659626777213"
"Partly, partly","1995","direct migration background","vocational + Abi","9","","",""
"Partly, partly","1995","direct migration background","higher vocational","5","","",""
"Partly, partly","1995","direct migration background","higher education","11","","",""
"Partly, partly","1995","indirect migration background","in school","","","",""
"Partly, partly","1995","indirect migration background","inadequately","","","",""
"Partly, partly","1995","indirect migration background","general elemantary","6","","",""
"Partly, partly","1995","indirect migration background","middle vocational","15","","",""
"Partly, partly","1995","indirect migration background","vocational + Abi","1","","",""
"Partly, partly","1995","indirect migration background","higher vocational","2","","",""
"Partly, partly","1995","indirect migration background","higher education","1","","",""
"Paid","1995","no migration background","in school","","","",""
"Paid","1995","no migration background","inadequately","9","","",""
"Paid","1995","no migration background","general elemantary","146","0.412394311977718","0.362303223955107","0.462485400000329"
"Paid","1995","no migration background","middle vocational","784","0.300110023667649","0.28236002032499","0.317860027010308"
"Paid","1995","no migration background","vocational + Abi","22","","",""
"Paid","1995","no migration background","higher vocational","64","0.187442898871636","0.14608137994037","0.228804417802903"
"Paid","1995","no migration background","higher education","72","0.0801132146475359","0.0623972790990705","0.0978291501960012"
"Paid","1995","direct migration background","in school","","","",""
"Paid","1995","direct migration background","inadequately","63","0.652678083987536","0.558890337084581","0.746465830890492"
"Paid","1995","direct migration background","general elemantary","149","0.663819308460888","0.6032919827686","0.724346634153176"
"Paid","1995","direct migration background","middle vocational","218","0.510993887755963","0.461759845448865","0.560227930063061"
"Paid","1995","direct migration background","vocational + Abi","33","0.463888025729986","0.34706366697051","0.580712384489462"
"Paid","1995","direct migration background","higher vocational","8","","",""
"Paid","1995","direct migration background","higher education","18","","",""
"Paid","1995","indirect migration background","in school","1","","",""
"Paid","1995","indirect migration background","inadequately","1","","",""
"Paid","1995","indirect migration background","general elemantary","26","","",""
"Paid","1995","indirect migration background","middle vocational","24","","",""
"Paid","1995","indirect migration background","vocational + Abi","1","","",""
"Paid","1995","indirect migration background","higher vocational","2","","",""
"Paid","1995","indirect migration background","higher education","1","","",""
"Not paid","1995","no migration background","in school","","","",""
"Not paid","1995","no migration background","inadequately","2","","",""
"Not paid","1995","no migration background","general elemantary","34","0.102228427816007","0.0714015243949724","0.133055331237041"
"Not paid","1995","no migration background","middle vocational","235","0.102605419049578","0.0908531920267322","0.114357646072423"
"Not paid","1995","no migration background","vocational + Abi","19","","",""
"Not paid","1995","no migration background","higher vocational","58","0.179413697591735","0.138748305131326","0.220079090052144"
"Not paid","1995","no migration background","higher education","362","0.4337671445413","0.401424860882817","0.466109428199784"
"Not paid","1995","direct migration background","in school","","","",""
"Not paid","1995","direct migration background","inadequately","4","","",""
"Not paid","1995","direct migration background","general elemantary","12","","",""
"Not paid","1995","direct migration background","middle vocational","20","","",""
"Not paid","1995","direct migration background","vocational + Abi","9","","",""
"Not paid","1995","direct migration background","higher vocational","4","","",""
"Not paid","1995","direct migration background","higher education","27","","",""
"Not paid","1995","indirect migration background","in school","","","",""
"Not paid","1995","indirect migration background","inadequately","","","",""
"Not paid","1995","indirect migration background","general elemantary","9","","",""
"Not paid","1995","indirect migration background","middle vocational","12","","",""
"Not paid","1995","indirect migration background","vocational + Abi","2","","",""
"Not paid","1995","indirect migration background","higher vocational","","","",""
"Not paid","1995","indirect migration background","higher education","2","","",""
"Acclaimed","1996","no migration background","in school","4","","",""
"Acclaimed","1996","no migration background","inadequately","8","","",""
"Acclaimed","1996","no migration background","general elemantary","153","0.417627019310243","0.365737666176801","0.469516372443685"
"Acclaimed","1996","no migration background","middle vocational","1082","0.443671863840558","0.424047276957065","0.463296450724051"
"Acclaimed","1996","no migration background","vocational + Abi","87","0.487047878873297","0.411240043029855","0.562855714716738"
"Acclaimed","1996","no migration background","higher vocational","153","0.425925258296314","0.374268437213303","0.477582079379326"
"Acclaimed","1996","no migration background","higher education","344","0.350757632566289","0.319458712496932","0.382056552635646"
"Acclaimed","1996","direct migration background","in school","","","",""
"Acclaimed","1996","direct migration background","inadequately","27","","",""
"Acclaimed","1996","direct migration background","general elemantary","53","0.287377588374923","0.223697535943343","0.351057640806504"
"Acclaimed","1996","direct migration background","middle vocational","117","0.304395398675491","0.258311525928657","0.350479271422325"
"Acclaimed","1996","direct migration background","vocational + Abi","26","","",""
"Acclaimed","1996","direct migration background","higher vocational","16","","",""
"Acclaimed","1996","direct migration background","higher education","36","0.376631914563436","0.274224899798346","0.479038929328525"
"Acclaimed","1996","indirect migration background","in school","","","",""
"Acclaimed","1996","indirect migration background","inadequately","","","",""
"Acclaimed","1996","indirect migration background","general elemantary","17","","",""
