"plb0195_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1991","Employed","Couple + C. LE and GT 16","82","0.272184623422513","0.225218907134846","0.31915033971018"
"Partly, partly","1991","Not Employed","1-pers.-HH","","","",""
"Partly, partly","1991","Not Employed","(Married) couple without C. ","3","","",""
"Partly, partly","1991","Not Employed","Single parent ","","","",""
"Partly, partly","1991","Not Employed","Couple + C. LE 16 ","","","",""
"Partly, partly","1991","Not Employed","Couple + C. GT 16 ","3","","",""
"Partly, partly","1991","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","1991","Employed","1-pers.-HH","52","0.133748584101451","0.0997039199571123","0.16779324824579"
"Partly, partly","1991","Employed","(Married) couple without C. ","141","0.152977870810577","0.129368519968331","0.176587221652823"
"Partly, partly","1991","Employed","Single parent ","31","0.147024421963455","0.0958559770567624","0.198192866870148"
"Partly, partly","1991","Employed","Couple + C. LE 16 ","134","0.146548347706017","0.124507419998698","0.168589275413337"
"Partly, partly","1991","Employed","Couple + C. GT 16 ","119","0.149606121523697","0.124574698807063","0.17463754424033"
"Partly, partly","1991","Employed","Couple + C. LE and GT 16","58","0.18261697878753","0.141848742224365","0.223385215350695"
"Paid","1991","Not Employed","1-pers.-HH","1","","",""
"Paid","1991","Not Employed","(Married) couple without C. ","7","","",""
"Paid","1991","Not Employed","Single parent ","2","","",""
"Paid","1991","Not Employed","Couple + C. LE 16 ","14","","",""
"Paid","1991","Not Employed","Couple + C. GT 16 ","3","","",""
"Paid","1991","Not Employed","Couple + C. LE and GT 16","5","","",""
"Paid","1991","Employed","1-pers.-HH","124","0.301548729625137","0.255646975085925","0.347450484164349"
"Paid","1991","Employed","(Married) couple without C. ","304","0.314872003217151","0.284408822805594","0.345335183628709"
"Paid","1991","Employed","Single parent ","78","0.408968209893517","0.337930430795569","0.480005988991466"
"Paid","1991","Employed","Couple + C. LE 16 ","472","0.41634980809426","0.385627386400268","0.447072229788252"
"Paid","1991","Employed","Couple + C. GT 16 ","326","0.372759143764245","0.33882537376391","0.40669291376458"
"Paid","1991","Employed","Couple + C. LE and GT 16","167","0.405392708740361","0.353585329263968","0.457200088216753"
"Not paid","1991","Not Employed","1-pers.-HH","","","",""
"Not paid","1991","Not Employed","(Married) couple without C. ","","","",""
"Not paid","1991","Not Employed","Single parent ","2","","",""
"Not paid","1991","Not Employed","Couple + C. LE 16 ","2","","",""
"Not paid","1991","Not Employed","Couple + C. GT 16 ","1","","",""
"Not paid","1991","Not Employed","Couple + C. LE and GT 16","2","","",""
"Not paid","1991","Employed","1-pers.-HH","67","0.218090354699475","0.176787602335497","0.259393107063453"
"Not paid","1991","Employed","(Married) couple without C. ","133","0.170577227989717","0.145907130525535","0.195247325453899"
"Not paid","1991","Employed","Single parent ","14","","",""
"Not paid","1991","Employed","Couple + C. LE 16 ","113","0.140856625044498","0.119176019540747","0.162537230548248"
"Not paid","1991","Employed","Couple + C. GT 16 ","106","0.163553670285082","0.137596940451678","0.189510400118485"
"Not paid","1991","Employed","Couple + C. LE and GT 16","38","0.139805689049595","0.103212585162953","0.176398792936238"
"Acclaimed","1992","Not Employed","1-pers.-HH","","","",""
"Acclaimed","1992","Not Employed","(Married) couple without C. ","3","","",""
"Acclaimed","1992","Not Employed","Single parent ","","","",""
"Acclaimed","1992","Not Employed","Couple + C. LE 16 ","9","","",""
"Acclaimed","1992","Not Employed","Couple + C. GT 16 ","10","","",""
"Acclaimed","1992","Not Employed","Couple + C. LE and GT 16","2","","",""
"Acclaimed","1992","Employed","1-pers.-HH","166","0.389896695020342","0.343744122788125","0.436049267252558"
"Acclaimed","1992","Employed","(Married) couple without C. ","416","0.372662256379817","0.344319922971092","0.401004589788542"
"Acclaimed","1992","Employed","Single parent ","95","0.392814815296271","0.332154742078806","0.453474888513736"
"Acclaimed","1992","Employed","Couple + C. LE 16 ","534","0.301679151692599","0.279815647753753","0.323542655631445"
"Acclaimed","1992","Employed","Couple + C. GT 16 ","393","0.36945667138154","0.34077708606894","0.39813625669414"
"Acclaimed","1992","Employed","Couple + C. LE and GT 16","141","0.289808899417925","0.248837470638944","0.330780328196906"
"Partly, partly","1992","Not Employed","1-pers.-HH","","","",""
"Partly, partly","1992","Not Employed","(Married) couple without C. ","4","","",""
"Partly, partly","1992","Not Employed","Single parent ","","","",""
"Partly, partly","1992","Not Employed","Couple + C. LE 16 ","1","","",""
"Partly, partly","1992","Not Employed","Couple + C. GT 16 ","2","","",""
"Partly, partly","1992","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","1992","Employed","1-pers.-HH","68","0.15900779054807","0.124403923655783","0.193611657440356"
"Partly, partly","1992","Employed","(Married) couple without C. ","194","0.182191370722096","0.159564893887882","0.20481784755631"
"Partly, partly","1992","Employed","Single parent ","33","0.145399860526597","0.101616217719334","0.189183503333859"
"Partly, partly","1992","Employed","Couple + C. LE 16 ","294","0.184613464871077","0.166132141486026","0.203094788256127"
"Partly, partly","1992","Employed","Couple + C. GT 16 ","157","0.134031471596605","0.113787855589647","0.154275087603563"
"Partly, partly","1992","Employed","Couple + C. LE and GT 16","82","0.188941824276887","0.153588708718332","0.224294939835442"
"Paid","1992","Not Employed","1-pers.-HH","","","",""
"Paid","1992","Not Employed","(Married) couple without C. ","","","",""
"Paid","1992","Not Employed","Single parent ","","","",""
"Paid","1992","Not Employed","Couple + C. LE 16 ","8","","",""
"Paid","1992","Not Employed","Couple + C. GT 16 ","4","","",""
"Paid","1992","Not Employed","Couple + C. LE and GT 16","2","","",""
"Paid","1992","Employed","1-pers.-HH","136","0.294196955628958","0.251076802373907","0.337317108884008"
"Paid","1992","Employed","(Married) couple without C. ","346","0.290566228926936","0.26395250258542","0.317179955268453"
"Paid","1992","Employed","Single parent ","90","0.341511495144925","0.282610154519737","0.400412835770112"
"Paid","1992","Employed","Couple + C. LE 16 ","623","0.364125167590494","0.341204314435253","0.387046020745735"
"Paid","1992","Employed","Couple + C. GT 16 ","384","0.329741602506034","0.301807054582797","0.357676150429271"
"Paid","1992","Employed","Couple + C. LE and GT 16","172","0.339797212657485","0.297022586727616","0.382571838587355"
"Not paid","1992","Not Employed","1-pers.-HH","1","","",""
"Not paid","1992","Not Employed","(Married) couple without C. ","1","","",""
"Not paid","1992","Not Employed","Single parent ","1","","",""
"Not paid","1992","Not Employed","Couple + C. LE 16 ","2","","",""
"Not paid","1992","Not Employed","Couple + C. GT 16 ","2","","",""
"Not paid","1992","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","1992","Employed","1-pers.-HH","59","0.156898558802631","0.122481889572289","0.191315228032973"
"Not paid","1992","Employed","(Married) couple without C. ","162","0.15458014397115","0.133389689806859","0.175770598135441"
"Not paid","1992","Employed","Single parent ","31","0.120273829032208","0.0798713752483915","0.160676282816024"
"Not paid","1992","Employed","Couple + C. LE 16 ","242","0.14958221584583","0.132592905098164","0.166571526593496"
"Not paid","1992","Employed","Couple + C. GT 16 ","154","0.166770254515821","0.144620173356927","0.188920335674714"
"Not paid","1992","Employed","Couple + C. LE and GT 16","76","0.181452063647703","0.146647142649689","0.216256984645716"
"Acclaimed","1993","Not Employed","1-pers.-HH","4","","",""
"Acclaimed","1993","Not Employed","(Married) couple without C. ","2","","",""
"Acclaimed","1993","Not Employed","Single parent ","2","","",""
"Acclaimed","1993","Not Employed","Couple + C. LE 16 ","10","","",""
"Acclaimed","1993","Not Employed","Couple + C. GT 16 ","3","","",""
"Acclaimed","1993","Not Employed","Couple + C. LE and GT 16","1","","",""
"Acclaimed","1993","Employed","1-pers.-HH","181","0.382659817731129","0.337552254692052","0.427767380770206"
"Acclaimed","1993","Employed","(Married) couple without C. ","458","0.414126673894864","0.385533383805808","0.44271996398392"
"Acclaimed","1993","Employed","Single parent ","85","0.34406737253347","0.282672014607187","0.405462730459752"
"Acclaimed","1993","Employed","Couple + C. LE 16 ","483","0.289515225972926","0.26741626146579","0.311614190480061"
"Acclaimed","1993","Employed","Couple + C. GT 16 ","323","0.312656869452942","0.283924669714553","0.341389069191331"
"Acclaimed","1993","Employed","Couple + C. LE and GT 16","159","0.335332771142621","0.293488713305931","0.37717682897931"
"Partly, partly","1993","Not Employed","1-pers.-HH","1","","",""
"Partly, partly","1993","Not Employed","(Married) couple without C. ","","","",""
"Partly, partly","1993","Not Employed","Single parent ","2","","",""
"Partly, partly","1993","Not Employed","Couple + C. LE 16 ","3","","",""
"Partly, partly","1993","Not Employed","Couple + C. GT 16 ","1","","",""
"Partly, partly","1993","Not Employed","Couple + C. LE and GT 16","2","","",""
"Partly, partly","1993","Employed","1-pers.-HH","72","0.154772253238954","0.121205132784325","0.188339373693582"
"Partly, partly","1993","Employed","(Married) couple without C. ","181","0.147281461944897","0.126709649277138","0.167853274612656"
"Partly, partly","1993","Employed","Single parent ","37","0.157676263842456","0.110577788025306","0.204774739659606"
"Partly, partly","1993","Employed","Couple + C. LE 16 ","282","0.174516194508793","0.156022189185826","0.193010199831761"
"Partly, partly","1993","Employed","Couple + C. GT 16 ","175","0.172031272218902","0.148639735254679","0.195422809183125"
"Partly, partly","1993","Employed","Couple + C. LE and GT 16","89","0.180316202193583","0.146241331796149","0.214391072591016"
"Paid","1993","Not Employed","1-pers.-HH","2","","",""
"Paid","1993","Not Employed","(Married) couple without C. ","7","","",""
"Paid","1993","Not Employed","Single parent ","2","","",""
"Paid","1993","Not Employed","Couple + C. LE 16 ","7","","",""
"Paid","1993","Not Employed","Couple + C. GT 16 ","4","","",""
"Paid","1993","Not Employed","Couple + C. LE and GT 16","3","","",""
"Paid","1993","Employed","1-pers.-HH","124","0.273669319361133","0.232292137098017","0.315046501624249"
"Paid","1993","Employed","(Married) couple without C. ","323","0.267040866611929","0.241359128664288","0.292722604559571"
"Paid","1993","Employed","Single parent ","83","0.383764619852833","0.320916837998518","0.446612401707148"
"Paid","1993","Employed","Couple + C. LE 16 ","599","0.36060417369949","0.33720723132474","0.384001116074239"
"Paid","1993","Employed","Couple + C. GT 16 ","342","0.338638230398692","0.30930663893985","0.367969821857534"
"Paid","1993","Employed","Couple + C. LE and GT 16","167","0.323866272003254","0.282390658109199","0.36534188589731"
"Not paid","1993","Not Employed","1-pers.-HH","3","","",""
"Not paid","1993","Not Employed","(Married) couple without C. ","3","","",""
"Not paid","1993","Not Employed","Single parent ","","","",""
"Not paid","1993","Not Employed","Couple + C. LE 16 ","2","","",""
"Not paid","1993","Not Employed","Couple + C. GT 16 ","2","","",""
"Not paid","1993","Not Employed","Couple + C. LE and GT 16","3","","",""
"Not paid","1993","Employed","1-pers.-HH","69","0.188898609668784","0.152571351922016","0.225225867415553"
"Not paid","1993","Employed","(Married) couple without C. ","178","0.17155099754831","0.149667074503401","0.193434920593218"
"Not paid","1993","Employed","Single parent ","25","","",""
"Not paid","1993","Employed","Couple + C. LE 16 ","254","0.175364405818791","0.156835038328956","0.193893773308627"
"Not paid","1993","Employed","Couple + C. GT 16 ","160","0.176673627929464","0.153035125026435","0.200312130832494"
"Not paid","1993","Employed","Couple + C. LE and GT 16","74","0.160484754660542","0.127951699736575","0.19301780958451"
"Acclaimed","1994","Not Employed","1-pers.-HH","4","","",""
"Acclaimed","1994","Not Employed","(Married) couple without C. ","3","","",""
"Acclaimed","1994","Not Employed","Single parent ","1","","",""
"Acclaimed","1994","Not Employed","Couple + C. LE 16 ","7","","",""
"Acclaimed","1994","Not Employed","Couple + C. GT 16 ","4","","",""
"Acclaimed","1994","Not Employed","Couple + C. LE and GT 16","4","","",""
"Acclaimed","1994","Employed","1-pers.-HH","203","0.444488048405313","0.398779554440786","0.490196542369839"
"Acclaimed","1994","Employed","(Married) couple without C. ","483","0.405648701044675","0.378174665070622","0.433122737018729"
"Acclaimed","1994","Employed","Single parent ","88","0.384500407110391","0.319624491167363","0.449376323053419"
"Acclaimed","1994","Employed","Couple + C. LE 16 ","490","0.298540579780454","0.275382346553024","0.321698813007885"
"Acclaimed","1994","Employed","Couple + C. GT 16 ","354","0.379731022039297","0.348934478698747","0.410527565379847"
"Acclaimed","1994","Employed","Couple + C. LE and GT 16","181","0.359932684798078","0.317215690181998","0.402649679414158"
"Partly, partly","1994","Not Employed","1-pers.-HH","2","","",""
"Partly, partly","1994","Not Employed","(Married) couple without C. ","","","",""
"Partly, partly","1994","Not Employed","Single parent ","","","",""
"Partly, partly","1994","Not Employed","Couple + C. LE 16 ","2","","",""
"Partly, partly","1994","Not Employed","Couple + C. GT 16 ","2","","",""
"Partly, partly","1994","Not Employed","Couple + C. LE and GT 16","2","","",""
"Partly, partly","1994","Employed","1-pers.-HH","61","0.123907647264503","0.0936005624254702","0.154214732103536"
"Partly, partly","1994","Employed","(Married) couple without C. ","213","0.174737719930094","0.153489862696485","0.195985577163703"
"Partly, partly","1994","Employed","Single parent ","39","0.202411621508616","0.148828458534536","0.255994784482696"
"Partly, partly","1994","Employed","Couple + C. LE 16 ","283","0.187839982984146","0.16807405156444","0.207605914403852"
"Partly, partly","1994","Employed","Couple + C. GT 16 ","152","0.1620968613846","0.138710744541374","0.185482978227826"
"Partly, partly","1994","Employed","Couple + C. LE and GT 16","85","0.203130352760518","0.167324149267185","0.238936556253852"
"Paid","1994","Not Employed","1-pers.-HH","1","","",""
"Paid","1994","Not Employed","(Married) couple without C. ","4","","",""
"Paid","1994","Not Employed","Single parent ","3","","",""
"Paid","1994","Not Employed","Couple + C. LE 16 ","7","","",""
"Paid","1994","Not Employed","Couple + C. GT 16 ","6","","",""
"Paid","1994","Not Employed","Couple + C. LE and GT 16","1","","",""
"Paid","1994","Employed","1-pers.-HH","130","0.267265845220263","0.226559218602753","0.307972471837773"
"Paid","1994","Employed","(Married) couple without C. ","340","0.26840355661204","0.243609034873895","0.293198078350185"
"Paid","1994","Employed","Single parent ","60","0.256356560283983","0.1981293733777","0.314583747190266"
"Paid","1994","Employed","Couple + C. LE 16 ","480","0.320110742794414","0.29650206442861","0.343719421160217"
"Paid","1994","Employed","Couple + C. GT 16 ","299","0.293439619131661","0.264545602425231","0.322333635838092"
"Paid","1994","Employed","Couple + C. LE and GT 16","148","0.296582715781043","0.255933080036364","0.337232351525722"
"Not paid","1994","Not Employed","1-pers.-HH","","","",""
"Not paid","1994","Not Employed","(Married) couple without C. ","1","","",""
"Not paid","1994","Not Employed","Single parent ","1","","",""
"Not paid","1994","Not Employed","Couple + C. LE 16 ","","","",""
"Not paid","1994","Not Employed","Couple + C. GT 16 ","3","","",""
"Not paid","1994","Not Employed","Couple + C. LE and GT 16","1","","",""
"Not paid","1994","Employed","1-pers.-HH","60","0.164338459109921","0.130250187816397","0.198426730403445"
"Not paid","1994","Employed","(Married) couple without C. ","191","0.151210022413191","0.131164553498889","0.171255491327493"
"Not paid","1994","Employed","Single parent ","29","","",""
"Not paid","1994","Employed","Couple + C. LE 16 ","247","0.193508694440986","0.173516864546779","0.213500524335193"
"Not paid","1994","Employed","Couple + C. GT 16 ","149","0.164732497444442","0.141194130038274","0.188270864850609"
"Not paid","1994","Employed","Couple + C. LE and GT 16","71","0.14035424666036","0.109440633964903","0.171267859355818"
"Acclaimed","1995","Not Employed","1-pers.-HH","5","","",""
"Acclaimed","1995","Not Employed","(Married) couple without C. ","6","","",""
"Acclaimed","1995","Not Employed","Single parent ","3","","",""
"Acclaimed","1995","Not Employed","Couple + C. LE 16 ","12","","",""
"Acclaimed","1995","Not Employed","Couple + C. GT 16 ","2","","",""
"Acclaimed","1995","Not Employed","Couple + C. LE and GT 16","1","","",""
"Acclaimed","1995","Employed","1-pers.-HH","196","0.400070976798896","0.355732565344642","0.444409388253151"
"Acclaimed","1995","Employed","(Married) couple without C. ","511","0.385980916937353","0.35967860055158","0.412283233323126"
"Acclaimed","1995","Employed","Single parent ","102","0.453358210169345","0.38742591549351","0.51929050484518"
"Acclaimed","1995","Employed","Couple + C. LE 16 ","522","0.318723156666213","0.295940268654495","0.341506044677932"
"Acclaimed","1995","Employed","Couple + C. GT 16 ","360","0.374077941273564","0.34399667755299","0.404159204994137"
"Acclaimed","1995","Employed","Couple + C. LE and GT 16","222","0.422310199141478","0.380338610282483","0.464281788000472"
"Partly, partly","1995","Not Employed","1-pers.-HH","1","","",""
"Partly, partly","1995","Not Employed","(Married) couple without C. ","6","","",""
"Partly, partly","1995","Not Employed","Single parent ","1","","",""
"Partly, partly","1995","Not Employed","Couple + C. LE 16 ","4","","",""
"Partly, partly","1995","Not Employed","Couple + C. GT 16 ","1","","",""
"Partly, partly","1995","Not Employed","Couple + C. LE and GT 16","1","","",""
"Partly, partly","1995","Employed","1-pers.-HH","90","0.18619794295389","0.15096827899245","0.221427606915331"
"Partly, partly","1995","Employed","(Married) couple without C. ","246","0.176391530385733","0.155798540200038","0.196984520571429"
"Partly, partly","1995","Employed","Single parent ","32","0.141977205596088","0.0957513712712437","0.188203039920932"
"Partly, partly","1995","Employed","Couple + C. LE 16 ","306","0.195038496155488","0.175665897637802","0.214411094673173"
"Partly, partly","1995","Employed","Couple + C. GT 16 ","176","0.173327836233383","0.149796005621173","0.196859666845593"
"Partly, partly","1995","Employed","Couple + C. LE and GT 16","76","0.145789921964175","0.115802552388333","0.175777291540016"
"Paid","1995","Not Employed","1-pers.-HH","5","","",""
"Paid","1995","Not Employed","(Married) couple without C. ","5","","",""
"Paid","1995","Not Employed","Single parent ","","","",""
"Paid","1995","Not Employed","Couple + C. LE 16 ","10","","",""
"Paid","1995","Not Employed","Couple + C. GT 16 ","4","","",""
"Paid","1995","Not Employed","Couple + C. LE and GT 16","5","","",""
"Paid","1995","Employed","1-pers.-HH","109","0.230839023260469","0.192703921921293","0.268974124599645"
"Paid","1995","Employed","(Married) couple without C. ","347","0.267676999066134","0.24375612684756","0.291597871284707"
"Paid","1995","Employed","Single parent ","56","0.255778377208182","0.19799417928497","0.313562575131395"
"Paid","1995","Employed","Couple + C. LE 16 ","559","0.322781957100248","0.299922861808585","0.345641052391911"
"Paid","1995","Employed","Couple + C. GT 16 ","304","0.284682899216595","0.256629538715563","0.312736259717627"
"Paid","1995","Employed","Couple + C. LE and GT 16","161","0.284231719620512","0.245903842065982","0.322559597175041"
"Not paid","1995","Not Employed","1-pers.-HH","","","",""
"Not paid","1995","Not Employed","(Married) couple without C. ","3","","",""
"Not paid","1995","Not Employed","Single parent ","","","",""
"Not paid","1995","Not Employed","Couple + C. LE 16 ","3","","",""
"Not paid","1995","Not Employed","Couple + C. GT 16 ","1","","",""
"Not paid","1995","Not Employed","Couple + C. LE and GT 16","3","","",""
"Not paid","1995","Employed","1-pers.-HH","74","0.182892056986744","0.147905693167223","0.217878420806266"
"Not paid","1995","Employed","(Married) couple without C. ","212","0.16995055361078","0.14965815333707","0.19024295388449"
"Not paid","1995","Employed","Single parent ","29","","",""
"Not paid","1995","Employed","Couple + C. LE 16 ","220","0.163456390078051","0.14537693246733","0.181535847688773"
"Not paid","1995","Employed","Couple + C. GT 16 ","154","0.167911323276459","0.144674342593041","0.191148303959877"
"Not paid","1995","Employed","Couple + C. LE and GT 16","73","0.147668159273836","0.117521439646237","0.177814878901435"
"Acclaimed","1996","Not Employed","1-pers.-HH","4","","",""
"Acclaimed","1996","Not Employed","(Married) couple without C. ","4","","",""
"Acclaimed","1996","Not Employed","Single parent ","2","","",""
"Acclaimed","1996","Not Employed","Couple + C. LE 16 ","6","","",""
"Acclaimed","1996","Not Employed","Couple + C. GT 16 ","5","","",""
"Acclaimed","1996","Not Employed","Couple + C. LE and GT 16","3","","",""
"Acclaimed","1996","Employed","1-pers.-HH","231","0.459324268581512","0.415378936480642","0.503269600682382"
"Acclaimed","1996","Employed","(Married) couple without C. ","580","0.439006487412692","0.411637369269","0.466375605556385"
"Acclaimed","1996","Employed","Single parent ","115","0.487168331842846","0.423799444289872","0.550537219395821"
"Acclaimed","1996","Employed","Couple + C. LE 16 ","537","0.353152552761681","0.329101316205061","0.377203789318301"
"Acclaimed","1996","Employed","Couple + C. GT 16 ","376","0.400295803311326","0.368957580978081","0.43163402564457"
"Acclaimed","1996","Employed","Couple + C. LE and GT 16","244","0.465401629763082","0.42344738173781","0.507355877788354"
"Partly, partly","1996","Not Employed","1-pers.-HH","","","",""
"Partly, partly","1996","Not Employed","(Married) couple without C. ","2","","",""
"Partly, partly","1996","Not Employed","Single parent ","","","",""
"Partly, partly","1996","Not Employed","Couple + C. LE 16 ","1","","",""
"Partly, partly","1996","Not Employed","Couple + C. GT 16 ","3","","",""
"Partly, partly","1996","Not Employed","Couple + C. LE and GT 16","3","","",""
"Partly, partly","1996","Employed","1-pers.-HH","87","0.175044644381612","0.141534657825815","0.208554630937409"
"Partly, partly","1996","Employed","(Married) couple without C. ","205","0.180327684162655","0.159124662746524","0.201530705578786"
"Partly, partly","1996","Employed","Single parent ","30","0.141494451868049","0.0973078708206484","0.18568103291545"
"Partly, partly","1996","Employed","Couple + C. LE 16 ","274","0.186852613473995","0.167237558745976","0.206467668202015"
"Partly, partly","1996","Employed","Couple + C. GT 16 ","156","0.150423474755586","0.127558308943936","0.173288640567235"
"Partly, partly","1996","Employed","Couple + C. LE and GT 16","69","0.128978984874567","0.100787239115597","0.157170730633536"
"Paid","1996","Not Employed","1-pers.-HH","2","","",""
"Paid","1996","Not Employed","(Married) couple without C. ","6","","",""
"Paid","1996","Not Employed","Single parent ","3","","",""
"Paid","1996","Not Employed","Couple + C. LE 16 ","6","","",""
"Paid","1996","Not Employed","Couple + C. GT 16 ","6","","",""
"Paid","1996","Not Employed","Couple + C. LE and GT 16","4","","",""
"Paid","1996","Employed","1-pers.-HH","107","0.202580354206081","0.167137658577823","0.23802304983434"
"Paid","1996","Employed","(Married) couple without C. ","279","0.216471347739108","0.193758370405219","0.239184325072997"
"Paid","1996","Employed","Single parent ","61","0.240095131399777","0.185942392016287","0.294247870783268"
"Paid","1996","Employed","Couple + C. LE 16 ","491","0.295411699749099","0.272453551281785","0.318369848216414"
"Paid","1996","Employed","Couple + C. GT 16 ","257","0.270004847355258","0.241608592613204","0.298401102097313"
"Paid","1996","Employed","Couple + C. LE and GT 16","157","0.272390862466005","0.234945889978104","0.309835834953905"
"Not paid","1996","Not Employed","1-pers.-HH","","","",""
"Not paid","1996","Not Employed","(Married) couple without C. ","3","","",""
"Not paid","1996","Not Employed","Single parent ","","","",""
"Not paid","1996","Not Employed","Couple + C. LE 16 ","2","","",""
"Not paid","1996","Not Employed","Couple + C. GT 16 ","5","","",""
"Not paid","1996","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","1996","Employed","1-pers.-HH","69","0.163050732830795","0.130474897513034","0.195626568148556"
"Not paid","1996","Employed","(Married) couple without C. ","199","0.164194480685544","0.14376401291103","0.184624948460059"
"Not paid","1996","Employed","Single parent ","33","0.131242084889327","0.0884330843790601","0.174051085399594"
"Not paid","1996","Employed","Couple + C. LE 16 ","215","0.164583134015224","0.145923651981993","0.183242616048455"
"Not paid","1996","Employed","Couple + C. GT 16 ","150","0.17927587457783","0.154741509708217","0.203810239447444"
"Not paid","1996","Employed","Couple + C. LE and GT 16","73","0.133228522896346","0.104646096852528","0.161810948940165"
"Acclaimed","1997","Not Employed","1-pers.-HH","","","",""
"Acclaimed","1997","Not Employed","(Married) couple without C. ","3","","",""
"Acclaimed","1997","Not Employed","Single parent ","1","","",""
"Acclaimed","1997","Not Employed","Couple + C. LE 16 ","11","","",""
"Acclaimed","1997","Not Employed","Couple + C. GT 16 ","4","","",""
"Acclaimed","1997","Not Employed","Couple + C. LE and GT 16","1","","",""
"Acclaimed","1997","Employed","1-pers.-HH","200","0.438551061688893","0.392133636436199","0.484968486941588"
"Acclaimed","1997","Employed","(Married) couple without C. ","517","0.44274032908768","0.414131692552823","0.471348965622537"
"Acclaimed","1997","Employed","Single parent ","110","0.533162336656242","0.46552482487289","0.600799848439595"
"Acclaimed","1997","Employed","Couple + C. LE 16 ","485","0.388926620092714","0.361879482173441","0.415973758011987"
"Acclaimed","1997","Employed","Couple + C. GT 16 ","346","0.433722690066597","0.399656507485176","0.467788872648018"
"Acclaimed","1997","Employed","Couple + C. LE and GT 16","201","0.456748439171272","0.41142444989761","0.502072428444933"
"Partly, partly","1997","Not Employed","1-pers.-HH","","","",""
"Partly, partly","1997","Not Employed","(Married) couple without C. ","1","","",""
"Partly, partly","1997","Not Employed","Single parent ","2","","",""
"Partly, partly","1997","Not Employed","Couple + C. LE 16 ","1","","",""
"Partly, partly","1997","Not Employed","Couple + C. GT 16 ","1","","",""
"Partly, partly","1997","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","1997","Employed","1-pers.-HH","105","0.21674346871563","0.178200882449724","0.255286054981535"
"Partly, partly","1997","Employed","(Married) couple without C. ","238","0.204546110863361","0.181313558251283","0.227778663475438"
"Partly, partly","1997","Employed","Single parent ","33","0.166185825049993","0.115718931407954","0.216652718692031"
"Partly, partly","1997","Employed","Couple + C. LE 16 ","284","0.224580099433881","0.20142775874182","0.247732440125943"
"Partly, partly","1997","Employed","Couple + C. GT 16 ","174","0.197624255202092","0.170251920788087","0.224996589616096"
"Partly, partly","1997","Employed","Couple + C. LE and GT 16","95","0.200199517549768","0.163790291695692","0.236608743403843"
"Paid","1997","Not Employed","1-pers.-HH","1","","",""
"Paid","1997","Not Employed","(Married) couple without C. ","2","","",""
"Paid","1997","Not Employed","Single parent ","","","",""
"Paid","1997","Not Employed","Couple + C. LE 16 ","3","","",""
"Paid","1997","Not Employed","Couple + C. GT 16 ","","","",""
"Paid","1997","Not Employed","Couple + C. LE and GT 16","","","",""
"Paid","1997","Employed","1-pers.-HH","50","0.110208745963593","0.0809154710392616","0.139502020887925"
"Paid","1997","Employed","(Married) couple without C. ","194","0.16046631343233","0.139326321732956","0.181606305131704"
"Paid","1997","Employed","Single parent ","36","0.154377192885291","0.105393123492615","0.203361262277968"
"Paid","1997","Employed","Couple + C. LE 16 ","274","0.195177671392255","0.173188651465303","0.217166691319208"
"Paid","1997","Employed","Couple + C. GT 16 ","148","0.181203843771261","0.154726499719456","0.207681187823066"
"Paid","1997","Employed","Couple + C. LE and GT 16","104","0.210562700687476","0.173465713255609","0.247659688119343"
"Not paid","1997","Not Employed","1-pers.-HH","1","","",""
"Not paid","1997","Not Employed","(Married) couple without C. ","2","","",""
"Not paid","1997","Not Employed","Single parent ","2","","",""
"Not paid","1997","Not Employed","Couple + C. LE 16 ","","","",""
"Not paid","1997","Not Employed","Couple + C. GT 16 ","1","","",""
"Not paid","1997","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","1997","Employed","1-pers.-HH","84","0.234496723631884","0.194863650614573","0.274129796649195"
"Not paid","1997","Employed","(Married) couple without C. ","209","0.192247246616629","0.169550526661637","0.214943966571621"
"Not paid","1997","Employed","Single parent ","30","0.146274645408474","0.0983654844806512","0.194183806336297"
"Not paid","1997","Employed","Couple + C. LE 16 ","205","0.19131560908115","0.169493057385144","0.213138160777156"
"Not paid","1997","Employed","Couple + C. GT 16 ","145","0.18744921096005","0.160622348371635","0.214276073548465"
"Not paid","1997","Employed","Couple + C. LE and GT 16","64","0.132489342591485","0.101642054979913","0.163336630203056"
"Acclaimed","1998","Not Employed","1-pers.-HH","4","","",""
"Acclaimed","1998","Not Employed","(Married) couple without C. ","1","","",""
"Acclaimed","1998","Not Employed","Single parent ","1","","",""
"Acclaimed","1998","Not Employed","Couple + C. LE 16 ","6","","",""
"Acclaimed","1998","Not Employed","Couple + C. GT 16 ","1","","",""
"Acclaimed","1998","Not Employed","Couple + C. LE and GT 16","2","","",""
"Acclaimed","1998","Employed","1-pers.-HH","235","0.461071744846567","0.41737864873942","0.504764840953714"
"Acclaimed","1998","Employed","(Married) couple without C. ","587","0.445814892671519","0.418795155117273","0.472834630225765"
