"plb0195_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Paid","1992","Part Time","Couple + C. GT 16 ","71","0.374104541399106","0.304934735540003","0.443274347258208"
"Paid","1992","Part Time","Couple + C. LE and GT 16","26","","",""
"Paid","1992","Not Working","1-pers.-HH","","","",""
"Paid","1992","Not Working","(Married) couple without C. ","","","",""
"Paid","1992","Not Working","Single parent ","","","",""
"Paid","1992","Not Working","Couple + C. LE 16 ","8","","",""
"Paid","1992","Not Working","Couple + C. GT 16 ","4","","",""
"Paid","1992","Not Working","Couple + C. LE and GT 16","2","","",""
"Not paid","1992","Full Time","1-pers.-HH","55","0.163675843523749","0.126766692720712","0.200584994326786"
"Not paid","1992","Full Time","(Married) couple without C. ","141","0.159530886436852","0.136475655818847","0.182586117054858"
"Not paid","1992","Full Time","Single parent ","21","","",""
"Not paid","1992","Full Time","Couple + C. LE 16 ","200","0.162396302423963","0.142766062506802","0.182026542341125"
"Not paid","1992","Full Time","Couple + C. GT 16 ","131","0.171135417081012","0.14652955550398","0.195741278658045"
"Not paid","1992","Full Time","Couple + C. LE and GT 16","57","0.170497907227841","0.132586451533876","0.208409362921806"
"Not paid","1992","Part Time","1-pers.-HH","4","","",""
"Not paid","1992","Part Time","(Married) couple without C. ","21","","",""
"Not paid","1992","Part Time","Single parent ","10","","",""
"Not paid","1992","Part Time","Couple + C. LE 16 ","42","0.103477686670679","0.0709586967290863","0.135996676612272"
"Not paid","1992","Part Time","Couple + C. GT 16 ","23","","",""
"Not paid","1992","Part Time","Couple + C. LE and GT 16","19","","",""
"Not paid","1992","Not Working","1-pers.-HH","1","","",""
"Not paid","1992","Not Working","(Married) couple without C. ","1","","",""
"Not paid","1992","Not Working","Single parent ","1","","",""
"Not paid","1992","Not Working","Couple + C. LE 16 ","2","","",""
"Not paid","1992","Not Working","Couple + C. GT 16 ","2","","",""
"Not paid","1992","Not Working","Couple + C. LE and GT 16","","","",""
"Acclaimed","1993","Full Time","1-pers.-HH","159","0.376442659064346","0.328542227058009","0.424343091070682"
"Acclaimed","1993","Full Time","(Married) couple without C. ","399","0.409459961182296","0.378936701857043","0.439983220507548"
"Acclaimed","1993","Full Time","Single parent ","64","0.3616834049124","0.289241961073494","0.434124848751306"
"Acclaimed","1993","Full Time","Couple + C. LE 16 ","364","0.268895229138545","0.244802233604598","0.292988224672491"
"Acclaimed","1993","Full Time","Couple + C. GT 16 ","259","0.305723964895042","0.274209688374048","0.337238241416037"
"Acclaimed","1993","Full Time","Couple + C. LE and GT 16","113","0.298537057884996","0.252647074545021","0.34442704122497"
"Acclaimed","1993","Part Time","1-pers.-HH","22","","",""
"Acclaimed","1993","Part Time","(Married) couple without C. ","59","0.443401792744851","0.361978305947406","0.524825279542296"
"Acclaimed","1993","Part Time","Single parent ","21","","",""
"Acclaimed","1993","Part Time","Couple + C. LE 16 ","119","0.363089242813792","0.310151619041914","0.416026866585669"
"Acclaimed","1993","Part Time","Couple + C. GT 16 ","64","0.341228410221009","0.271772117684038","0.41068470275798"
"Acclaimed","1993","Part Time","Couple + C. LE and GT 16","46","0.457097918125349","0.362708876321733","0.551486959928965"
"Acclaimed","1993","Not Working","1-pers.-HH","4","","",""
"Acclaimed","1993","Not Working","(Married) couple without C. ","2","","",""
"Acclaimed","1993","Not Working","Single parent ","2","","",""
"Acclaimed","1993","Not Working","Couple + C. LE 16 ","10","","",""
"Acclaimed","1993","Not Working","Couple + C. GT 16 ","3","","",""
"Acclaimed","1993","Not Working","Couple + C. LE and GT 16","1","","",""
"Partly, partly","1993","Full Time","1-pers.-HH","65","0.16167732771606","0.125278953739065","0.198075701693056"
"Partly, partly","1993","Full Time","(Married) couple without C. ","160","0.148276172735263","0.126217184242165","0.17033516122836"
"Partly, partly","1993","Full Time","Single parent ","27","","",""
"Partly, partly","1993","Full Time","Couple + C. LE 16 ","243","0.190857039137431","0.169503190304471","0.21221088797039"
"Partly, partly","1993","Full Time","Couple + C. GT 16 ","150","0.179526547763487","0.153273899556679","0.205779195970295"
"Partly, partly","1993","Full Time","Couple + C. LE and GT 16","73","0.190951225675659","0.151535912021333","0.230366539329985"
"Partly, partly","1993","Part Time","1-pers.-HH","7","","",""
"Partly, partly","1993","Part Time","(Married) couple without C. ","21","","",""
"Partly, partly","1993","Part Time","Single parent ","10","","",""
"Partly, partly","1993","Part Time","Couple + C. LE 16 ","39","0.116210580421756","0.0809316269088808","0.151489533934632"
"Partly, partly","1993","Part Time","Couple + C. GT 16 ","25","","",""
"Partly, partly","1993","Part Time","Couple + C. LE and GT 16","16","","",""
"Partly, partly","1993","Not Working","1-pers.-HH","1","","",""
"Partly, partly","1993","Not Working","(Married) couple without C. ","","","",""
"Partly, partly","1993","Not Working","Single parent ","2","","",""
"Partly, partly","1993","Not Working","Couple + C. LE 16 ","3","","",""
"Partly, partly","1993","Not Working","Couple + C. GT 16 ","1","","",""
"Partly, partly","1993","Not Working","Couple + C. LE and GT 16","2","","",""
"Paid","1993","Full Time","1-pers.-HH","110","0.274553083904972","0.230429802971046","0.318676364838899"
"Paid","1993","Full Time","(Married) couple without C. ","279","0.265234693051821","0.2378322049493","0.292637181154342"
"Paid","1993","Full Time","Single parent ","59","0.370996136631051","0.298165167540701","0.4438271057214"
"Paid","1993","Full Time","Couple + C. LE 16 ","481","0.354182629889568","0.328194326219594","0.380170933559543"
"Paid","1993","Full Time","Couple + C. GT 16 ","275","0.324353915198508","0.292332116947493","0.356375713449523"
"Paid","1993","Full Time","Couple + C. LE and GT 16","136","0.335792682373013","0.28843353757349","0.383151827172536"
"Paid","1993","Part Time","1-pers.-HH","14","","",""
"Paid","1993","Part Time","(Married) couple without C. ","44","0.278371314593754","0.204911605069168","0.351831024118341"
"Paid","1993","Part Time","Single parent ","24","","",""
"Paid","1993","Part Time","Couple + C. LE 16 ","118","0.383516823793973","0.329990023321659","0.437043624266287"
"Paid","1993","Part Time","Couple + C. GT 16 ","67","0.397506038353864","0.325814187937085","0.469197888770642"
"Paid","1993","Part Time","Couple + C. LE and GT 16","31","0.284399144365796","0.198920865189043","0.369877423542549"
"Paid","1993","Not Working","1-pers.-HH","2","","",""
"Paid","1993","Not Working","(Married) couple without C. ","7","","",""
"Paid","1993","Not Working","Single parent ","2","","",""
"Paid","1993","Not Working","Couple + C. LE 16 ","7","","",""
"Paid","1993","Not Working","Couple + C. GT 16 ","4","","",""
"Paid","1993","Not Working","Couple + C. LE and GT 16","3","","",""
"Not paid","1993","Full Time","1-pers.-HH","59","0.187326929314621","0.148751580896069","0.225902277733174"
"Not paid","1993","Full Time","(Married) couple without C. ","159","0.177029173030621","0.153336440461136","0.200721905600106"
"Not paid","1993","Full Time","Single parent ","19","","",""
"Not paid","1993","Full Time","Couple + C. LE 16 ","213","0.186065101834457","0.164918687368774","0.207211516300139"
"Not paid","1993","Full Time","Couple + C. GT 16 ","137","0.190395572142962","0.163539569442398","0.217251574843527"
"Not paid","1993","Full Time","Couple + C. LE and GT 16","60","0.174719034066332","0.136639867544188","0.212798200588477"
"Not paid","1993","Part Time","1-pers.-HH","10","","",""
"Not paid","1993","Part Time","(Married) couple without C. ","19","","",""
"Not paid","1993","Part Time","Single parent ","6","","",""
"Not paid","1993","Part Time","Couple + C. LE 16 ","41","0.137183352970479","0.0993104648867613","0.175056241054197"
"Not paid","1993","Part Time","Couple + C. GT 16 ","23","","",""
"Not paid","1993","Part Time","Couple + C. LE and GT 16","14","","",""
"Not paid","1993","Not Working","1-pers.-HH","3","","",""
"Not paid","1993","Not Working","(Married) couple without C. ","3","","",""
"Not paid","1993","Not Working","Single parent ","","","",""
"Not paid","1993","Not Working","Couple + C. LE 16 ","2","","",""
"Not paid","1993","Not Working","Couple + C. GT 16 ","2","","",""
"Not paid","1993","Not Working","Couple + C. LE and GT 16","3","","",""
"Acclaimed","1994","Full Time","1-pers.-HH","178","0.459439375239684","0.410231309933217","0.508647440546152"
"Acclaimed","1994","Full Time","(Married) couple without C. ","400","0.386840667229481","0.357198398091318","0.416482936367644"
"Acclaimed","1994","Full Time","Single parent ","64","0.380005691919652","0.304080278230095","0.455931105609209"
"Acclaimed","1994","Full Time","Couple + C. LE 16 ","363","0.276597393082454","0.251128915103031","0.302065871061877"
"Acclaimed","1994","Full Time","Couple + C. GT 16 ","276","0.36764255312978","0.333519756762916","0.401765349496644"
"Acclaimed","1994","Full Time","Couple + C. LE and GT 16","132","0.316315588836159","0.269497182924655","0.363133994747662"
"Acclaimed","1994","Part Time","1-pers.-HH","25","","",""
"Acclaimed","1994","Part Time","(Married) couple without C. ","83","0.507510525884758","0.436423180939189","0.578597870830327"
"Acclaimed","1994","Part Time","Single parent ","24","","",""
"Acclaimed","1994","Part Time","Couple + C. LE 16 ","127","0.368804864935232","0.315523792683015","0.422085937187448"
"Acclaimed","1994","Part Time","Couple + C. GT 16 ","78","0.422837122321394","0.352032267432591","0.493641977210198"
"Acclaimed","1994","Part Time","Couple + C. LE and GT 16","49","0.500349985957103","0.405165743829722","0.595534228084485"
"Acclaimed","1994","Not Working","1-pers.-HH","4","","",""
"Acclaimed","1994","Not Working","(Married) couple without C. ","3","","",""
"Acclaimed","1994","Not Working","Single parent ","1","","",""
"Acclaimed","1994","Not Working","Couple + C. LE 16 ","7","","",""
"Acclaimed","1994","Not Working","Couple + C. GT 16 ","4","","",""
"Acclaimed","1994","Not Working","Couple + C. LE and GT 16","4","","",""
"Partly, partly","1994","Full Time","1-pers.-HH","54","0.127380348570469","0.0944600556281362","0.160300641512801"
"Partly, partly","1994","Full Time","(Married) couple without C. ","196","0.188505017892602","0.164700297215664","0.212309738569541"
"Partly, partly","1994","Full Time","Single parent ","29","","",""
"Partly, partly","1994","Full Time","Couple + C. LE 16 ","232","0.19324552397714","0.170764591076413","0.215726456877868"
"Partly, partly","1994","Full Time","Couple + C. GT 16 ","127","0.171785737655083","0.145091635776878","0.198479839533289"
"Partly, partly","1994","Full Time","Couple + C. LE and GT 16","74","0.234967420863649","0.192282716678047","0.277652125049251"
"Partly, partly","1994","Part Time","1-pers.-HH","7","","",""
"Partly, partly","1994","Part Time","(Married) couple without C. ","17","","",""
"Partly, partly","1994","Part Time","Single parent ","10","","",""
"Partly, partly","1994","Part Time","Couple + C. LE 16 ","51","0.17053089843891","0.12899778764547","0.21206400923235"
"Partly, partly","1994","Part Time","Couple + C. GT 16 ","25","","",""
"Partly, partly","1994","Part Time","Couple + C. LE and GT 16","11","","",""
"Partly, partly","1994","Not Working","1-pers.-HH","2","","",""
"Partly, partly","1994","Not Working","(Married) couple without C. ","","","",""
"Partly, partly","1994","Not Working","Single parent ","","","",""
"Partly, partly","1994","Not Working","Couple + C. LE 16 ","2","","",""
"Partly, partly","1994","Not Working","Couple + C. GT 16 ","2","","",""
"Partly, partly","1994","Not Working","Couple + C. LE and GT 16","2","","",""
"Paid","1994","Full Time","1-pers.-HH","108","0.249139102950173","0.206431944896211","0.291846261004134"
"Paid","1994","Full Time","(Married) couple without C. ","277","0.263649725421618","0.236832453167488","0.290466997675748"
"Paid","1994","Full Time","Single parent ","41","0.257885651898674","0.189455537051547","0.3263157667458"
"Paid","1994","Full Time","Couple + C. LE 16 ","387","0.324733242573005","0.29807141130388","0.351395073842129"
"Paid","1994","Full Time","Couple + C. GT 16 ","242","0.290991757662122","0.258846538215923","0.323136977108321"
"Paid","1994","Full Time","Couple + C. LE and GT 16","112","0.294589580246885","0.248695347682781","0.340483812810989"
"Paid","1994","Part Time","1-pers.-HH","22","","",""
"Paid","1994","Part Time","(Married) couple without C. ","63","0.294149677912975","0.229359109845725","0.358940245980224"
"Paid","1994","Part Time","Single parent ","19","","",""
"Paid","1994","Part Time","Couple + C. LE 16 ","93","0.305309034772651","0.254451129612416","0.356166939932886"
"Paid","1994","Part Time","Couple + C. GT 16 ","57","0.302168413718673","0.236353073336482","0.367983754100865"
"Paid","1994","Part Time","Couple + C. LE and GT 16","36","0.302999252837864","0.215514461763785","0.390484043911944"
"Paid","1994","Not Working","1-pers.-HH","1","","",""
"Paid","1994","Not Working","(Married) couple without C. ","4","","",""
"Paid","1994","Not Working","Single parent ","3","","",""
"Paid","1994","Not Working","Couple + C. LE 16 ","7","","",""
"Paid","1994","Not Working","Couple + C. GT 16 ","6","","",""
"Paid","1994","Not Working","Couple + C. LE and GT 16","1","","",""
"Not paid","1994","Full Time","1-pers.-HH","54","0.164041173239674","0.127475897114861","0.200606449364488"
"Not paid","1994","Full Time","(Married) couple without C. ","164","0.161004589456298","0.138635019590756","0.18337415932184"
"Not paid","1994","Full Time","Single parent ","23","","",""
"Not paid","1994","Full Time","Couple + C. LE 16 ","203","0.2054238403674","0.18242096623478","0.228426714500021"
"Not paid","1994","Full Time","Couple + C. GT 16 ","122","0.169579951553015","0.143022489153168","0.196137413952861"
"Not paid","1994","Full Time","Couple + C. LE and GT 16","61","0.154127410053307","0.117776030065381","0.190478790041233"
"Not paid","1994","Part Time","1-pers.-HH","6","","",""
"Not paid","1994","Part Time","(Married) couple without C. ","27","","",""
"Not paid","1994","Part Time","Single parent ","6","","",""
"Not paid","1994","Part Time","Couple + C. LE 16 ","44","0.155355201853208","0.115352182731375","0.195358220975041"
"Not paid","1994","Part Time","Couple + C. GT 16 ","27","","",""
"Not paid","1994","Part Time","Couple + C. LE and GT 16","10","","",""
"Not paid","1994","Not Working","1-pers.-HH","","","",""
"Not paid","1994","Not Working","(Married) couple without C. ","1","","",""
"Not paid","1994","Not Working","Single parent ","1","","",""
"Not paid","1994","Not Working","Couple + C. LE 16 ","","","",""
"Not paid","1994","Not Working","Couple + C. GT 16 ","3","","",""
"Not paid","1994","Not Working","Couple + C. LE and GT 16","1","","",""
"Acclaimed","1995","Full Time","1-pers.-HH","171","0.41417532455163","0.365598906873443","0.462751742229816"
"Acclaimed","1995","Full Time","(Married) couple without C. ","430","0.392911397522498","0.363996865536192","0.421825929508805"
"Acclaimed","1995","Full Time","Single parent ","75","0.467623794028272","0.388563214287372","0.546684373769172"
"Acclaimed","1995","Full Time","Couple + C. LE 16 ","370","0.282946307429607","0.257926079086305","0.307966535772909"
"Acclaimed","1995","Full Time","Couple + C. GT 16 ","285","0.365280259525379","0.331488960009796","0.399071559040962"
"Acclaimed","1995","Full Time","Couple + C. LE and GT 16","158","0.384201792409436","0.336888412055359","0.431515172763514"
"Acclaimed","1995","Part Time","1-pers.-HH","25","","",""
"Acclaimed","1995","Part Time","(Married) couple without C. ","81","0.354694678774446","0.291475811464188","0.417913546084705"
"Acclaimed","1995","Part Time","Single parent ","27","","",""
"Acclaimed","1995","Part Time","Couple + C. LE 16 ","152","0.429706184810698","0.378711027141221","0.480701342480176"
"Acclaimed","1995","Part Time","Couple + C. GT 16 ","75","0.403624838416531","0.33789085967132","0.469358817161741"
"Acclaimed","1995","Part Time","Couple + C. LE and GT 16","64","0.539128278807067","0.452092282494037","0.626164275120097"
"Acclaimed","1995","Not Working","1-pers.-HH","5","","",""
"Acclaimed","1995","Not Working","(Married) couple without C. ","6","","",""
"Acclaimed","1995","Not Working","Single parent ","3","","",""
"Acclaimed","1995","Not Working","Couple + C. LE 16 ","12","","",""
"Acclaimed","1995","Not Working","Couple + C. GT 16 ","2","","",""
"Acclaimed","1995","Not Working","Couple + C. LE and GT 16","1","","",""
"Partly, partly","1995","Full Time","1-pers.-HH","75","0.191883839662621","0.153050419725681","0.230717259599562"
"Partly, partly","1995","Full Time","(Married) couple without C. ","208","0.18146862515329","0.158651482699008","0.204285767607573"
"Partly, partly","1995","Full Time","Single parent ","27","","",""
"Partly, partly","1995","Full Time","Couple + C. LE 16 ","259","0.213596227262775","0.190830422963299","0.23636203156225"
"Partly, partly","1995","Full Time","Couple + C. GT 16 ","143","0.179088590341215","0.152180498915684","0.205996681766746"
"Partly, partly","1995","Full Time","Couple + C. LE and GT 16","63","0.156386439470519","0.12105540151984","0.191717477421198"
"Partly, partly","1995","Part Time","1-pers.-HH","15","","",""
"Partly, partly","1995","Part Time","(Married) couple without C. ","38","0.153472023704784","0.105842962851412","0.201101084558156"
"Partly, partly","1995","Part Time","Single parent ","5","","",""
"Partly, partly","1995","Part Time","Couple + C. LE 16 ","47","0.137470732707205","0.101998718501752","0.172942746912658"
"Partly, partly","1995","Part Time","Couple + C. GT 16 ","33","0.153980420179697","0.105622884418298","0.202337955941097"
"Partly, partly","1995","Part Time","Couple + C. LE and GT 16","13","","",""
"Partly, partly","1995","Not Working","1-pers.-HH","1","","",""
"Partly, partly","1995","Not Working","(Married) couple without C. ","6","","",""
"Partly, partly","1995","Not Working","Single parent ","1","","",""
"Partly, partly","1995","Not Working","Couple + C. LE 16 ","4","","",""
"Partly, partly","1995","Not Working","Couple + C. GT 16 ","1","","",""
"Partly, partly","1995","Not Working","Couple + C. LE and GT 16","1","","",""
"Paid","1995","Full Time","1-pers.-HH","86","0.211315360193501","0.171056009360913","0.251574711026089"
"Paid","1995","Full Time","(Married) couple without C. ","271","0.248567590978588","0.222981141396015","0.274154040561161"
"Paid","1995","Full Time","Single parent ","32","0.218195642548466","0.152750946409996","0.283640338686937"
"Paid","1995","Full Time","Couple + C. LE 16 ","431","0.327566792007981","0.301496978436431","0.353636605579532"
"Paid","1995","Full Time","Couple + C. GT 16 ","227","0.269706579831002","0.238561083623303","0.300852076038702"
"Paid","1995","Full Time","Couple + C. LE and GT 16","121","0.290074475506282","0.245933062871837","0.334215888140726"
"Paid","1995","Part Time","1-pers.-HH","23","","",""
"Paid","1995","Part Time","(Married) couple without C. ","76","0.353942516332074","0.290753921400128","0.41713111126402"
"Paid","1995","Part Time","Single parent ","24","","",""
"Paid","1995","Part Time","Couple + C. LE 16 ","128","0.307938965652909","0.260383731122788","0.355494200183031"
"Paid","1995","Part Time","Couple + C. GT 16 ","77","0.334980668689516","0.271744112310911","0.398217225068121"
"Paid","1995","Part Time","Couple + C. LE and GT 16","40","0.266321248386966","0.189138773878705","0.343503722895226"
"Paid","1995","Not Working","1-pers.-HH","5","","",""
"Paid","1995","Not Working","(Married) couple without C. ","5","","",""
"Paid","1995","Not Working","Single parent ","","","",""
"Paid","1995","Not Working","Couple + C. LE 16 ","10","","",""
"Paid","1995","Not Working","Couple + C. GT 16 ","4","","",""
"Paid","1995","Not Working","Couple + C. LE and GT 16","5","","",""
"Not paid","1995","Full Time","1-pers.-HH","63","0.182625475592249","0.144524089778449","0.220726861406048"
"Not paid","1995","Full Time","(Married) couple without C. ","187","0.177052386345623","0.15445387656092","0.199650896130327"
"Not paid","1995","Full Time","Single parent ","19","","",""
"Not paid","1995","Full Time","Couple + C. LE 16 ","185","0.175890673299637","0.154742286956291","0.197039059642983"
"Not paid","1995","Full Time","Couple + C. GT 16 ","125","0.185924570302403","0.158622127467596","0.213227013137211"
"Not paid","1995","Full Time","Couple + C. LE and GT 16","64","0.169337292613762","0.13285570440931","0.205818880818215"
"Not paid","1995","Part Time","1-pers.-HH","11","","",""
"Not paid","1995","Part Time","(Married) couple without C. ","25","","",""
"Not paid","1995","Part Time","Single parent ","10","","",""
"Not paid","1995","Part Time","Couple + C. LE 16 ","35","0.124884116829188","0.0908291711143733","0.158939062544002"
"Not paid","1995","Part Time","Couple + C. GT 16 ","29","","",""
"Not paid","1995","Part Time","Couple + C. LE and GT 16","9","","",""
"Not paid","1995","Not Working","1-pers.-HH","","","",""
"Not paid","1995","Not Working","(Married) couple without C. ","3","","",""
"Not paid","1995","Not Working","Single parent ","","","",""
"Not paid","1995","Not Working","Couple + C. LE 16 ","3","","",""
"Not paid","1995","Not Working","Couple + C. GT 16 ","1","","",""
"Not paid","1995","Not Working","Couple + C. LE and GT 16","3","","",""
"Acclaimed","1996","Full Time","1-pers.-HH","200","0.478054546508992","0.430395741198871","0.525713351819113"
"Acclaimed","1996","Full Time","(Married) couple without C. ","481","0.445277221893267","0.414984307259439","0.475570136527095"
"Acclaimed","1996","Full Time","Single parent ","79","0.437887536861305","0.363526928298849","0.512248145423761"
"Acclaimed","1996","Full Time","Couple + C. LE 16 ","382","0.321434674495412","0.294685410476524","0.348183938514299"
"Acclaimed","1996","Full Time","Couple + C. GT 16 ","300","0.385419681476566","0.350588057164566","0.420251305788567"
"Acclaimed","1996","Full Time","Couple + C. LE and GT 16","174","0.458348840791871","0.409580968073996","0.507116713509747"
"Acclaimed","1996","Part Time","1-pers.-HH","31","0.360064608416498","0.249187950868276","0.47094126596472"
"Acclaimed","1996","Part Time","(Married) couple without C. ","99","0.412185935185307","0.348433479099919","0.475938391270695"
"Acclaimed","1996","Part Time","Single parent ","36","0.588837173316365","0.471887728130947","0.705786618501783"
"Acclaimed","1996","Part Time","Couple + C. LE 16 ","155","0.44848025581833","0.39607652127558","0.500883990361081"
"Acclaimed","1996","Part Time","Couple + C. GT 16 ","76","0.453983892337206","0.383003215160512","0.524964569513899"
"Acclaimed","1996","Part Time","Couple + C. LE and GT 16","70","0.483341864362252","0.401149256259935","0.565534472464568"
"Acclaimed","1996","Not Working","1-pers.-HH","4","","",""
"Acclaimed","1996","Not Working","(Married) couple without C. ","4","","",""
"Acclaimed","1996","Not Working","Single parent ","2","","",""
"Acclaimed","1996","Not Working","Couple + C. LE 16 ","6","","",""
"Acclaimed","1996","Not Working","Couple + C. GT 16 ","5","","",""
"Acclaimed","1996","Not Working","Couple + C. LE and GT 16","3","","",""
"Partly, partly","1996","Full Time","1-pers.-HH","75","0.177275598111212","0.140838520765637","0.213712675456787"
"Partly, partly","1996","Full Time","(Married) couple without C. ","173","0.172853012666165","0.14980584058789","0.195900184744441"
"Partly, partly","1996","Full Time","Single parent ","24","","",""
"Partly, partly","1996","Full Time","Couple + C. LE 16 ","222","0.190130512702029","0.167655338244099","0.212605687159959"
"Partly, partly","1996","Full Time","Couple + C. GT 16 ","131","0.15716800204854","0.131120262957958","0.183215741139122"
"Partly, partly","1996","Full Time","Couple + C. LE and GT 16","50","0.120038502349631","0.0882281833744083","0.151848821324853"
"Partly, partly","1996","Part Time","1-pers.-HH","12","","",""
"Partly, partly","1996","Part Time","(Married) couple without C. ","32","0.212297594206718","0.159333204531326","0.265261983882109"
"Partly, partly","1996","Part Time","Single parent ","6","","",""
"Partly, partly","1996","Part Time","Couple + C. LE 16 ","52","0.177000926622925","0.136785055106302","0.217216798139549"
"Partly, partly","1996","Part Time","Couple + C. GT 16 ","25","","",""
"Partly, partly","1996","Part Time","Couple + C. LE and GT 16","19","","",""
"Partly, partly","1996","Not Working","1-pers.-HH","","","",""
"Partly, partly","1996","Not Working","(Married) couple without C. ","2","","",""
"Partly, partly","1996","Not Working","Single parent ","","","",""
"Partly, partly","1996","Not Working","Couple + C. LE 16 ","1","","",""
"Partly, partly","1996","Not Working","Couple + C. GT 16 ","3","","",""
"Partly, partly","1996","Not Working","Couple + C. LE and GT 16","3","","",""
"Paid","1996","Full Time","1-pers.-HH","87","0.178895874796486","0.142328722070545","0.215463027522428"
"Paid","1996","Full Time","(Married) couple without C. ","205","0.199676230125753","0.175310251222971","0.224042209028536"
"Paid","1996","Full Time","Single parent ","43","0.25725463757648","0.191737997595834","0.322771277557126"
"Paid","1996","Full Time","Couple + C. LE 16 ","381","0.295165466515271","0.269041085865949","0.321289847164593"
"Paid","1996","Full Time","Couple + C. GT 16 ","194","0.26324088485979","0.23172301273777","0.294758756981811"
"Paid","1996","Full Time","Couple + C. LE and GT 16","110","0.257897910262537","0.215079391103368","0.300716429421706"
"Paid","1996","Part Time","1-pers.-HH","20","","",""
"Paid","1996","Part Time","(Married) couple without C. ","74","0.288305728625351","0.229637399343744","0.346974057906957"
"Paid","1996","Part Time","Single parent ","18","","",""
"Paid","1996","Part Time","Couple + C. LE 16 ","110","0.296151750782779","0.248044923976508","0.344258577589051"
"Paid","1996","Part Time","Couple + C. GT 16 ","63","0.294416063171997","0.229437174090652","0.359394952253343"
"Paid","1996","Part Time","Couple + C. LE and GT 16","47","0.309256698609138","0.233237757218947","0.385275639999329"
"Paid","1996","Not Working","1-pers.-HH","2","","",""
"Paid","1996","Not Working","(Married) couple without C. ","6","","",""
"Paid","1996","Not Working","Single parent ","3","","",""
"Paid","1996","Not Working","Couple + C. LE 16 ","6","","",""
"Paid","1996","Not Working","Couple + C. GT 16 ","6","","",""
"Paid","1996","Not Working","Couple + C. LE and GT 16","4","","",""
"Not paid","1996","Full Time","1-pers.-HH","60","0.16577398058331","0.130293302257171","0.201254658909449"
"Not paid","1996","Full Time","(Married) couple without C. ","175","0.182193535314815","0.158665829955116","0.205721240674513"
"Not paid","1996","Full Time","Single parent ","25","","",""
"Not paid","1996","Full Time","Couple + C. LE 16 ","186","0.193269346287288","0.170653366256872","0.215885326317704"
"Not paid","1996","Full Time","Couple + C. GT 16 ","125","0.194171431615104","0.165861980067207","0.222480883163"
"Not paid","1996","Full Time","Couple + C. LE and GT 16","67","0.163714746595961","0.12749903490009","0.199930458291833"
"Not paid","1996","Part Time","1-pers.-HH","9","","",""
"Not paid","1996","Part Time","(Married) couple without C. ","24","","",""
"Not paid","1996","Part Time","Single parent ","8","","",""
"Not paid","1996","Part Time","Couple + C. LE 16 ","29","","",""
"Not paid","1996","Part Time","Couple + C. GT 16 ","25","","",""
"Not paid","1996","Part Time","Couple + C. LE and GT 16","6","","",""
"Not paid","1996","Not Working","1-pers.-HH","","","",""
"Not paid","1996","Not Working","(Married) couple without C. ","3","","",""
"Not paid","1996","Not Working","Single parent ","","","",""
"Not paid","1996","Not Working","Couple + C. LE 16 ","2","","",""
"Not paid","1996","Not Working","Couple + C. GT 16 ","5","","",""
"Not paid","1996","Not Working","Couple + C. LE and GT 16","","","",""
"Acclaimed","1997","Full Time","1-pers.-HH","174","0.449035564714898","0.398893253979052","0.499177875450744"
"Acclaimed","1997","Full Time","(Married) couple without C. ","442","0.434744945104539","0.403958615144096","0.465531275064982"
"Acclaimed","1997","Full Time","Single parent ","70","0.458429923081561","0.378956224218621","0.537903621944501"
"Acclaimed","1997","Full Time","Couple + C. LE 16 ","356","0.357658328889752","0.32771033320064","0.387606324578864"
"Acclaimed","1997","Full Time","Couple + C. GT 16 ","270","0.41327562664537","0.375478285140622","0.451072968150118"
"Acclaimed","1997","Full Time","Couple + C. LE and GT 16","151","0.447119261201347","0.396112343721794","0.498126178680901"
"Acclaimed","1997","Part Time","1-pers.-HH","26","","",""
"Acclaimed","1997","Part Time","(Married) couple without C. ","75","0.485521903236289","0.408559531610923","0.562484274861655"
"Acclaimed","1997","Part Time","Single parent ","40","0.683187224902023","0.563456584487149","0.802917865316896"
"Acclaimed","1997","Part Time","Couple + C. LE 16 ","129","0.49883477567469","0.438521217175844","0.559148334173536"
"Acclaimed","1997","Part Time","Couple + C. GT 16 ","76","0.507368152230061","0.430143138033132","0.58459316642699"
"Acclaimed","1997","Part Time","Couple + C. LE and GT 16","50","0.488304741560066","0.389839792455789","0.586769690664344"
"Acclaimed","1997","Not Working","1-pers.-HH","","","",""
"Acclaimed","1997","Not Working","(Married) couple without C. ","3","","",""
"Acclaimed","1997","Not Working","Single parent ","1","","",""
"Acclaimed","1997","Not Working","Couple + C. LE 16 ","11","","",""
"Acclaimed","1997","Not Working","Couple + C. GT 16 ","4","","",""
"Acclaimed","1997","Not Working","Couple + C. LE and GT 16","1","","",""
"Partly, partly","1997","Full Time","1-pers.-HH","91","0.214167778042467","0.172811240378404","0.255524315706531"
"Partly, partly","1997","Full Time","(Married) couple without C. ","211","0.215486856724501","0.189952264494378","0.241021448954623"
"Partly, partly","1997","Full Time","Single parent ","28","","",""
"Partly, partly","1997","Full Time","Couple + C. LE 16 ","239","0.241021618848339","0.214298124590039","0.26774511310664"
"Partly, partly","1997","Full Time","Couple + C. GT 16 ","142","0.207711649983519","0.176573245485524","0.238850054481513"
