"plb0195_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Not paid","1992","no degree/no degree yet","no migration background","1","","",""
"Not paid","1992","no degree/no degree yet","direct migration background","2","","",""
"Not paid","1992","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","1993","lower secondary degree","no migration background","527","0.320105524716291","0.297360063176365","0.342850986256216"
"Acclaimed","1993","lower secondary degree","direct migration background","53","0.306017273735657","0.246460457380136","0.365574090091178"
"Acclaimed","1993","lower secondary degree","indirect migration background","18","","",""
"Acclaimed","1993","secondary school degree","no migration background","732","0.410433934309613","0.387360414992955","0.433507453626272"
"Acclaimed","1993","secondary school degree","direct migration background","40","0.521859141982611","0.406477578650694","0.637240705314528"
"Acclaimed","1993","secondary school degree","indirect migration background","19","","",""
"Acclaimed","1993","college entrance qualification","no migration background","263","0.33963435866561","0.306651860723749","0.372616856607471"
"Acclaimed","1993","college entrance qualification","direct migration background","17","","",""
"Acclaimed","1993","college entrance qualification","indirect migration background","6","","",""
"Acclaimed","1993","Other degree","no migration background","5","","",""
"Acclaimed","1993","Other degree","direct migration background","53","0.169815985553769","0.128019120177497","0.21161285093004"
"Acclaimed","1993","Other degree","indirect migration background","1","","",""
"Acclaimed","1993","no degree/no degree yet","no migration background","6","","",""
"Acclaimed","1993","no degree/no degree yet","direct migration background","20","","",""
"Acclaimed","1993","no degree/no degree yet","indirect migration background","2","","",""
"Partly, partly","1993","lower secondary degree","no migration background","278","0.163852833459224","0.145806218517052","0.181899448401397"
"Partly, partly","1993","lower secondary degree","direct migration background","33","0.135033982510812","0.0908662367880015","0.179201728233622"
"Partly, partly","1993","lower secondary degree","indirect migration background","15","","",""
"Partly, partly","1993","secondary school degree","no migration background","312","0.173919276166544","0.156140122848182","0.191698429484905"
"Partly, partly","1993","secondary school degree","direct migration background","4","","",""
"Partly, partly","1993","secondary school degree","indirect migration background","10","","",""
"Partly, partly","1993","college entrance qualification","no migration background","130","0.155641299178064","0.130394204110407","0.180888394245721"
"Partly, partly","1993","college entrance qualification","direct migration background","15","","",""
"Partly, partly","1993","college entrance qualification","indirect migration background","1","","",""
"Partly, partly","1993","Other degree","no migration background","5","","",""
"Partly, partly","1993","Other degree","direct migration background","45","0.130522476266956","0.0930218020123256","0.168023150521587"
"Partly, partly","1993","Other degree","indirect migration background","","","",""
"Partly, partly","1993","no degree/no degree yet","no migration background","5","","",""
"Partly, partly","1993","no degree/no degree yet","direct migration background","28","","",""
"Partly, partly","1993","no degree/no degree yet","indirect migration background","2","","",""
"Paid","1993","lower secondary degree","no migration background","650","0.409492658152899","0.38551740931252","0.433467906993278"
"Paid","1993","lower secondary degree","direct migration background","130","0.490789456935371","0.426182322504386","0.555396591366356"
"Paid","1993","lower secondary degree","indirect migration background","38","0.475527543717399","0.363982080899392","0.587073006535405"
"Paid","1993","secondary school degree","no migration background","442","0.249244364052782","0.228954088487451","0.269534639618113"
"Paid","1993","secondary school degree","direct migration background","18","","",""
"Paid","1993","secondary school degree","indirect migration background","11","","",""
"Paid","1993","college entrance qualification","no migration background","102","0.148349352110677","0.123594572296588","0.173104131924766"
"Paid","1993","college entrance qualification","direct migration background","9","","",""
"Paid","1993","college entrance qualification","indirect migration background","2","","",""
"Paid","1993","Other degree","no migration background","15","","",""
"Paid","1993","Other degree","direct migration background","196","0.636170887795433","0.582615537652995","0.68972623793787"
"Paid","1993","Other degree","indirect migration background","4","","",""
"Paid","1993","no degree/no degree yet","no migration background","13","","",""
"Paid","1993","no degree/no degree yet","direct migration background","90","0.653778526273185","0.57524938273448","0.732307669811891"
"Paid","1993","no degree/no degree yet","indirect migration background","2","","",""
"Not paid","1993","lower secondary degree","no migration background","161","0.106548983671585","0.0915058802204474","0.121592087122723"
"Not paid","1993","lower secondary degree","direct migration background","14","","",""
"Not paid","1993","lower secondary degree","indirect migration background","6","","",""
"Not paid","1993","secondary school degree","no migration background","260","0.166402425471061","0.148932782931764","0.183872068010358"
"Not paid","1993","secondary school degree","direct migration background","10","","",""
"Not paid","1993","secondary school degree","indirect migration background","4","","",""
"Not paid","1993","college entrance qualification","no migration background","297","0.356374990045649","0.323020403233598","0.3897295768577"
"Not paid","1993","college entrance qualification","direct migration background","19","","",""
"Not paid","1993","college entrance qualification","indirect migration background","4","","",""
"Not paid","1993","Other degree","no migration background","1","","",""
"Not paid","1993","Other degree","direct migration background","16","","",""
"Not paid","1993","Other degree","indirect migration background","","","",""
"Not paid","1993","no degree/no degree yet","no migration background","2","","",""
"Not paid","1993","no degree/no degree yet","direct migration background","3","","",""
"Not paid","1993","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","1994","lower secondary degree","no migration background","553","0.355087393336784","0.331333046483353","0.378841740190215"
"Acclaimed","1994","lower secondary degree","direct migration background","55","0.285171853353772","0.223062898168055","0.347280808539489"
"Acclaimed","1994","lower secondary degree","indirect migration background","26","","",""
"Acclaimed","1994","secondary school degree","no migration background","758","0.434953317267842","0.411699756769781","0.458206877765903"
"Acclaimed","1994","secondary school degree","direct migration background","33","0.37356148140975","0.2602381475781","0.486884815241399"
"Acclaimed","1994","secondary school degree","indirect migration background","18","","",""
"Acclaimed","1994","college entrance qualification","no migration background","290","0.354103016417851","0.321429594965548","0.386776437870155"
"Acclaimed","1994","college entrance qualification","direct migration background","20","","",""
"Acclaimed","1994","college entrance qualification","indirect migration background","8","","",""
"Acclaimed","1994","Other degree","no migration background","17","","",""
"Acclaimed","1994","Other degree","direct migration background","67","0.210012423494976","0.163213677003995","0.256811169985956"
"Acclaimed","1994","Other degree","indirect migration background","","","",""
"Acclaimed","1994","no degree/no degree yet","no migration background","7","","",""
"Acclaimed","1994","no degree/no degree yet","direct migration background","21","","",""
"Acclaimed","1994","no degree/no degree yet","indirect migration background","","","",""
"Partly, partly","1994","lower secondary degree","no migration background","295","0.182978384060972","0.163785435437113","0.202171332684831"
"Partly, partly","1994","lower secondary degree","direct migration background","26","","",""
"Partly, partly","1994","lower secondary degree","indirect migration background","12","","",""
"Partly, partly","1994","secondary school degree","no migration background","333","0.190152187786601","0.17174538576271","0.208558989810492"
"Partly, partly","1994","secondary school degree","direct migration background","12","","",""
"Partly, partly","1994","secondary school degree","indirect migration background","8","","",""
"Partly, partly","1994","college entrance qualification","no migration background","127","0.137856913928998","0.114303594372608","0.161410233485388"
"Partly, partly","1994","college entrance qualification","direct migration background","12","","",""
"Partly, partly","1994","college entrance qualification","indirect migration background","5","","",""
"Partly, partly","1994","Other degree","no migration background","1","","",""
"Partly, partly","1994","Other degree","direct migration background","36","0.122686751330794","0.0849922698292517","0.160381232832335"
"Partly, partly","1994","Other degree","indirect migration background","1","","",""
"Partly, partly","1994","no degree/no degree yet","no migration background","2","","",""
"Partly, partly","1994","no degree/no degree yet","direct migration background","15","","",""
"Partly, partly","1994","no degree/no degree yet","indirect migration background","","","",""
"Paid","1994","lower secondary degree","no migration background","564","0.369412476440466","0.345454314292648","0.393370638588284"
"Paid","1994","lower secondary degree","direct migration background","110","0.480872657349932","0.412141751811792","0.549603562888072"
"Paid","1994","lower secondary degree","indirect migration background","38","0.511572767987111","0.4046766110674","0.618468924906821"
"Paid","1994","secondary school degree","no migration background","399","0.223969184961787","0.204414105298311","0.243524264625264"
"Paid","1994","secondary school degree","direct migration background","16","","",""
"Paid","1994","secondary school degree","indirect migration background","8","","",""
"Paid","1994","college entrance qualification","no migration background","101","0.134276140455887","0.110982504076397","0.157569776835376"
"Paid","1994","college entrance qualification","direct migration background","7","","",""
"Paid","1994","college entrance qualification","indirect migration background","5","","",""
"Paid","1994","Other degree","no migration background","8","","",""
"Paid","1994","Other degree","direct migration background","178","0.592208511762604","0.535746285583653","0.648670737941554"
"Paid","1994","Other degree","indirect migration background","2","","",""
"Paid","1994","no degree/no degree yet","no migration background","11","","",""
"Paid","1994","no degree/no degree yet","direct migration background","75","0.672907540213671","0.587532276103975","0.758282804323366"
"Paid","1994","no degree/no degree yet","indirect migration background","2","","",""
"Not paid","1994","lower secondary degree","no migration background","147","0.0925217461617787","0.0781382302843356","0.106905262039222"
"Not paid","1994","lower secondary degree","direct migration background","12","","",""
"Not paid","1994","lower secondary degree","indirect migration background","8","","",""
"Not paid","1994","secondary school degree","no migration background","256","0.15092530998377","0.134134178700767","0.167716441266773"
"Not paid","1994","secondary school degree","direct migration background","9","","",""
"Not paid","1994","secondary school degree","indirect migration background","7","","",""
"Not paid","1994","college entrance qualification","no migration background","305","0.373763929197264","0.340710546933571","0.406817311460958"
"Not paid","1994","college entrance qualification","direct migration background","16","","",""
"Not paid","1994","college entrance qualification","indirect migration background","5","","",""
"Not paid","1994","Other degree","no migration background","2","","",""
"Not paid","1994","Other degree","direct migration background","10","","",""
"Not paid","1994","Other degree","indirect migration background","1","","",""
"Not paid","1994","no degree/no degree yet","no migration background","2","","",""
"Not paid","1994","no degree/no degree yet","direct migration background","5","","",""
"Not paid","1994","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","1995","lower secondary degree","no migration background","563","0.362589269797134","0.338824206294397","0.386354333299871"
"Acclaimed","1995","lower secondary degree","direct migration background","54","0.252168217923204","0.194654271650775","0.309682164195633"
"Acclaimed","1995","lower secondary degree","indirect migration background","23","","",""
"Acclaimed","1995","secondary school degree","no migration background","805","0.436332585520857","0.413592132842976","0.459073038198738"
"Acclaimed","1995","secondary school degree","direct migration background","43","0.417104596893218","0.315234987811396","0.51897420597504"
"Acclaimed","1995","secondary school degree","indirect migration background","26","","",""
"Acclaimed","1995","college entrance qualification","no migration background","313","0.360723760444838","0.328629267276602","0.392818253613073"
"Acclaimed","1995","college entrance qualification","direct migration background","31","0.350963572724533","0.243661811046369","0.458265334402697"
"Acclaimed","1995","college entrance qualification","indirect migration background","15","","",""
"Acclaimed","1995","Other degree","no migration background","10","","",""
"Acclaimed","1995","Other degree","direct migration background","77","0.221045980977815","0.180831389640451","0.26126057231518"
"Acclaimed","1995","Other degree","indirect migration background","2","","",""
"Acclaimed","1995","no degree/no degree yet","no migration background","10","","",""
"Acclaimed","1995","no degree/no degree yet","direct migration background","21","","",""
"Acclaimed","1995","no degree/no degree yet","indirect migration background","","","",""
"Partly, partly","1995","lower secondary degree","no migration background","283","0.178893431522173","0.159947377090289","0.197839485954057"
"Partly, partly","1995","lower secondary degree","direct migration background","38","0.169566817949435","0.119867684567756","0.219265951331114"
"Partly, partly","1995","lower secondary degree","indirect migration background","11","","",""
"Partly, partly","1995","secondary school degree","no migration background","356","0.192854027668488","0.174762750971385","0.21094530436559"
"Partly, partly","1995","secondary school degree","direct migration background","14","","",""
"Partly, partly","1995","secondary school degree","indirect migration background","11","","",""
"Partly, partly","1995","college entrance qualification","no migration background","165","0.176553160279985","0.151069934806051","0.20203638575392"
"Partly, partly","1995","college entrance qualification","direct migration background","10","","",""
"Partly, partly","1995","college entrance qualification","indirect migration background","2","","",""
"Partly, partly","1995","Other degree","no migration background","5","","",""
"Partly, partly","1995","Other degree","direct migration background","49","0.107105163676998","0.0771348148790243","0.137075512474972"
"Partly, partly","1995","Other degree","indirect migration background","","","",""
"Partly, partly","1995","no degree/no degree yet","no migration background","2","","",""
"Partly, partly","1995","no degree/no degree yet","direct migration background","17","","",""
"Partly, partly","1995","no degree/no degree yet","indirect migration background","1","","",""
"Paid","1995","lower secondary degree","no migration background","577","0.365918651097788","0.342107160516497","0.38973014167908"
"Paid","1995","lower secondary degree","direct migration background","114","0.466717142377509","0.400642971569702","0.532791313185317"
"Paid","1995","lower secondary degree","indirect migration background","32","0.441092986027209","0.329464213111703","0.552721758942715"
"Paid","1995","secondary school degree","no migration background","418","0.220983679996065","0.201958350099554","0.240009009892576"
"Paid","1995","secondary school degree","direct migration background","23","","",""
"Paid","1995","secondary school degree","indirect migration background","11","","",""
"Paid","1995","college entrance qualification","no migration background","79","0.099335891427697","0.0793449433878227","0.119326839467571"
"Paid","1995","college entrance qualification","direct migration background","11","","",""
"Paid","1995","college entrance qualification","indirect migration background","5","","",""
"Paid","1995","Other degree","no migration background","4","","",""
"Paid","1995","Other degree","direct migration background","258","0.601050211444189","0.55359314008874","0.648507282799637"
"Paid","1995","Other degree","indirect migration background","5","","",""
"Paid","1995","no degree/no degree yet","no migration background","11","","",""
"Paid","1995","no degree/no degree yet","direct migration background","74","0.716209295725328","0.634166933572257","0.7982516578784"
"Paid","1995","no degree/no degree yet","indirect migration background","1","","",""
"Not paid","1995","lower secondary degree","no migration background","149","0.0925986475829046","0.078269384604017","0.106927910561792"
"Not paid","1995","lower secondary degree","direct migration background","13","","",""
"Not paid","1995","lower secondary degree","indirect migration background","10","","",""
"Not paid","1995","secondary school degree","no migration background","248","0.14982970681459","0.13346415154889","0.166195262080291"
"Not paid","1995","secondary school degree","direct migration background","10","","",""
"Not paid","1995","secondary school degree","indirect migration background","6","","",""
"Not paid","1995","college entrance qualification","no migration background","303","0.36338718784748","0.331241601022288","0.395532774672672"
"Not paid","1995","college entrance qualification","direct migration background","24","","",""
"Not paid","1995","college entrance qualification","indirect migration background","6","","",""
"Not paid","1995","Other degree","no migration background","2","","",""
"Not paid","1995","Other degree","direct migration background","25","","",""
"Not paid","1995","Other degree","indirect migration background","1","","",""
"Not paid","1995","no degree/no degree yet","no migration background","1","","",""
"Not paid","1995","no degree/no degree yet","direct migration background","4","","",""
"Not paid","1995","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","1996","lower secondary degree","no migration background","588","0.40081803555301","0.375791558924109","0.42584451218191"
"Acclaimed","1996","lower secondary degree","direct migration background","68","0.310635175207774","0.250169806177483","0.371100544238065"
"Acclaimed","1996","lower secondary degree","indirect migration background","23","","",""
"Acclaimed","1996","secondary school degree","no migration background","850","0.474503731508657","0.451492840156339","0.497514622860975"
"Acclaimed","1996","secondary school degree","direct migration background","38","0.426562030350208","0.314630670569749","0.538493390130667"
"Acclaimed","1996","secondary school degree","indirect migration background","28","","",""
"Acclaimed","1996","college entrance qualification","no migration background","340","0.370527254490731","0.338343361020409","0.402711147961053"
"Acclaimed","1996","college entrance qualification","direct migration background","31","0.401664841321317","0.289969154750925","0.513360527891708"
"Acclaimed","1996","college entrance qualification","indirect migration background","15","","",""
"Acclaimed","1996","Other degree","no migration background","13","","",""
"Acclaimed","1996","Other degree","direct migration background","100","0.306395282396182","0.258168133380562","0.354622431411803"
"Acclaimed","1996","Other degree","indirect migration background","3","","",""
"Acclaimed","1996","no degree/no degree yet","no migration background","11","","",""
"Acclaimed","1996","no degree/no degree yet","direct migration background","33","0.341969499362809","0.252504551806959","0.431434446918658"
"Acclaimed","1996","no degree/no degree yet","indirect migration background","1","","",""
"Partly, partly","1996","lower secondary degree","no migration background","248","0.172185766193795","0.152905555030729","0.19146597735686"
"Partly, partly","1996","lower secondary degree","direct migration background","46","0.181313453131359","0.130971429002116","0.231655477260603"
"Partly, partly","1996","lower secondary degree","indirect migration background","17","","",""
"Partly, partly","1996","secondary school degree","no migration background","321","0.179149148343273","0.161477856144109","0.196820440542438"
"Partly, partly","1996","secondary school degree","direct migration background","10","","",""
"Partly, partly","1996","secondary school degree","indirect migration background","12","","",""
"Partly, partly","1996","college entrance qualification","no migration background","128","0.170810690771626","0.145730871139368","0.195890510403885"
"Partly, partly","1996","college entrance qualification","direct migration background","10","","",""
"Partly, partly","1996","college entrance qualification","indirect migration background","5","","",""
"Partly, partly","1996","Other degree","no migration background","5","","",""
"Partly, partly","1996","Other degree","direct migration background","40","0.117443773360172","0.0837631033301813","0.151124443390163"
"Partly, partly","1996","Other degree","indirect migration background","1","","",""
"Partly, partly","1996","no degree/no degree yet","no migration background","4","","",""
"Partly, partly","1996","no degree/no degree yet","direct migration background","11","","",""
"Partly, partly","1996","no degree/no degree yet","indirect migration background","","","",""
"Paid","1996","lower secondary degree","no migration background","524","0.351135331842949","0.326759410124762","0.375511253561136"
"Paid","1996","lower secondary degree","direct migration background","99","0.449742236595319","0.384740979030143","0.514743494160495"
"Paid","1996","lower secondary degree","indirect migration background","24","","",""
"Paid","1996","secondary school degree","no migration background","370","0.189634349348748","0.171569771267155","0.207698927430341"
"Paid","1996","secondary school degree","direct migration background","18","","",""
"Paid","1996","secondary school degree","indirect migration background","10","","",""
"Paid","1996","college entrance qualification","no migration background","85","0.0964543989102649","0.0767811496417362","0.116127648178794"
"Paid","1996","college entrance qualification","direct migration background","12","","",""
"Paid","1996","college entrance qualification","indirect migration background","7","","",""
"Paid","1996","Other degree","no migration background","7","","",""
"Paid","1996","Other degree","direct migration background","194","0.498057152875995","0.445749978702057","0.550364327049932"
"Paid","1996","Other degree","indirect migration background","3","","",""
"Paid","1996","no degree/no degree yet","no migration background","11","","",""
"Paid","1996","no degree/no degree yet","direct migration background","60","0.56755534945037","0.474121210307416","0.660989488593324"
"Paid","1996","no degree/no degree yet","indirect migration background","","","",""
"Not paid","1996","lower secondary degree","no migration background","113","0.0758608664102465","0.0623393843129966","0.0893823485074964"
"Not paid","1996","lower secondary degree","direct migration background","12","","",""
"Not paid","1996","lower secondary degree","indirect migration background","7","","",""
"Not paid","1996","secondary school degree","no migration background","268","0.156712770799321","0.139960689810788","0.173464851787854"
"Not paid","1996","secondary school degree","direct migration background","9","","",""
"Not paid","1996","secondary school degree","indirect migration background","5","","",""
"Not paid","1996","college entrance qualification","no migration background","312","0.362207655827378","0.330177540603123","0.394237771051633"
"Not paid","1996","college entrance qualification","direct migration background","21","","",""
"Not paid","1996","college entrance qualification","indirect migration background","3","","",""
"Not paid","1996","Other degree","no migration background","1","","",""
"Not paid","1996","Other degree","direct migration background","17","","",""
"Not paid","1996","Other degree","indirect migration background","","","",""
"Not paid","1996","no degree/no degree yet","no migration background","","","",""
"Not paid","1996","no degree/no degree yet","direct migration background","4","","",""
"Not paid","1996","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","1997","lower secondary degree","no migration background","484","0.427631357249447","0.399557598894244","0.45570511560465"
"Acclaimed","1997","lower secondary degree","direct migration background","66","0.391126520174899","0.320422402447586","0.461830637902212"
"Acclaimed","1997","lower secondary degree","indirect migration background","32","0.484493514607967","0.369850469892694","0.59913655932324"
"Acclaimed","1997","secondary school degree","no migration background","740","0.459562835721748","0.435012768413984","0.484112903029513"
"Acclaimed","1997","secondary school degree","direct migration background","29","","",""
"Acclaimed","1997","secondary school degree","indirect migration background","24","","",""
"Acclaimed","1997","college entrance qualification","no migration background","331","0.410248086483243","0.376925145543814","0.443571027422672"
"Acclaimed","1997","college entrance qualification","direct migration background","25","","",""
"Acclaimed","1997","college entrance qualification","indirect migration background","20","","",""
"Acclaimed","1997","Other degree","no migration background","9","","",""
"Acclaimed","1997","Other degree","direct migration background","83","0.321968335763527","0.264050855938356","0.379885815588698"
"Acclaimed","1997","Other degree","indirect migration background","3","","",""
"Acclaimed","1997","no degree/no degree yet","no migration background","9","","",""
"Acclaimed","1997","no degree/no degree yet","direct migration background","33","0.515894113576841","0.398823056710146","0.632965170443536"
"Acclaimed","1997","no degree/no degree yet","indirect migration background","1","","",""
"Partly, partly","1997","lower secondary degree","no migration background","262","0.217066787256955","0.193673733613819","0.24045984090009"
"Partly, partly","1997","lower secondary degree","direct migration background","46","0.184379323546973","0.128194015251204","0.240564631842741"
"Partly, partly","1997","lower secondary degree","indirect migration background","15","","",""
"Partly, partly","1997","secondary school degree","no migration background","364","0.221737137850485","0.2012731624185","0.242201113282471"
"Partly, partly","1997","secondary school degree","direct migration background","12","","",""
"Partly, partly","1997","secondary school degree","indirect migration background","16","","",""
"Partly, partly","1997","college entrance qualification","no migration background","162","0.194127823100968","0.167332294111146","0.220923352090791"
"Partly, partly","1997","college entrance qualification","direct migration background","15","","",""
"Partly, partly","1997","college entrance qualification","indirect migration background","3","","",""
"Partly, partly","1997","Other degree","no migration background","3","","",""
"Partly, partly","1997","Other degree","direct migration background","45","0.194884017895011","0.145782442889283","0.243985592900739"
"Partly, partly","1997","Other degree","indirect migration background","","","",""
"Partly, partly","1997","no degree/no degree yet","no migration background","1","","",""
"Partly, partly","1997","no degree/no degree yet","direct migration background","8","","",""
"Partly, partly","1997","no degree/no degree yet","indirect migration background","2","","",""
"Paid","1997","lower secondary degree","no migration background","321","0.250228783190785","0.225649971442941","0.27480759493863"
"Paid","1997","lower secondary degree","direct migration background","54","0.291351936498087","0.225518457980801","0.357185415015373"
"Paid","1997","lower secondary degree","indirect migration background","18","","",""
"Paid","1997","secondary school degree","no migration background","226","0.128207090884156","0.111737973589574","0.144676208178738"
"Paid","1997","secondary school degree","direct migration background","10","","",""
"Paid","1997","secondary school degree","indirect migration background","10","","",""
"Paid","1997","college entrance qualification","no migration background","53","0.0543355541344539","0.0389789233461924","0.0696921849227154"
"Paid","1997","college entrance qualification","direct migration background","8","","",""
"Paid","1997","college entrance qualification","indirect migration background","3","","",""
"Paid","1997","Other degree","no migration background","6","","",""
"Paid","1997","Other degree","direct migration background","105","0.386957883029766","0.326583168256085","0.447332597803446"
"Paid","1997","Other degree","indirect migration background","3","","",""
"Paid","1997","no degree/no degree yet","no migration background","6","","",""
"Paid","1997","no degree/no degree yet","direct migration background","26","","",""
"Paid","1997","no degree/no degree yet","indirect migration background","","","",""
"Not paid","1997","lower secondary degree","no migration background","126","0.105073072302813","0.0876723461347144","0.122473798470912"
"Not paid","1997","lower secondary degree","direct migration background","17","","",""
"Not paid","1997","lower secondary degree","indirect migration background","8","","",""
"Not paid","1997","secondary school degree","no migration background","253","0.19049293554361","0.171148440735285","0.209837430351935"
"Not paid","1997","secondary school degree","direct migration background","15","","",""
"Not paid","1997","secondary school degree","indirect migration background","7","","",""
"Not paid","1997","college entrance qualification","no migration background","291","0.341288536281335","0.309167183791566","0.373409888771104"
"Not paid","1997","college entrance qualification","direct migration background","22","","",""
"Not paid","1997","college entrance qualification","indirect migration background","7","","",""
"Not paid","1997","Other degree","no migration background","1","","",""
"Not paid","1997","Other degree","direct migration background","17","","",""
"Not paid","1997","Other degree","indirect migration background","","","",""
"Not paid","1997","no degree/no degree yet","no migration background","2","","",""
"Not paid","1997","no degree/no degree yet","direct migration background","3","","",""
"Not paid","1997","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","1998","lower secondary degree","no migration background","557","0.458112130501218","0.43099656204909","0.485227698953347"
"Acclaimed","1998","lower secondary degree","direct migration background","61","0.40591742922493","0.330063617686775","0.481771240763085"
"Acclaimed","1998","lower secondary degree","indirect migration background","26","","",""
"Acclaimed","1998","secondary school degree","no migration background","850","0.475897336162681","0.452417880433861","0.499376791891501"
"Acclaimed","1998","secondary school degree","direct migration background","38","0.516711203163878","0.398801146382557","0.634621259945199"
"Acclaimed","1998","secondary school degree","indirect migration background","26","","",""
"Acclaimed","1998","college entrance qualification","no migration background","371","0.402711880038512","0.371458882197519","0.433964877879505"
"Acclaimed","1998","college entrance qualification","direct migration background","31","0.287944968560037","0.189335842803866","0.386554094316209"
"Acclaimed","1998","college entrance qualification","indirect migration background","17","","",""
"Acclaimed","1998","Other degree","no migration background","13","","",""
"Acclaimed","1998","Other degree","direct migration background","78","0.359471655490634","0.296772984651508","0.42217032632976"
"Acclaimed","1998","Other degree","indirect migration background","1","","",""
"Acclaimed","1998","no degree/no degree yet","no migration background","10","","",""
"Acclaimed","1998","no degree/no degree yet","direct migration background","21","","",""
"Acclaimed","1998","no degree/no degree yet","indirect migration background","1","","",""
"Partly, partly","1998","lower secondary degree","no migration background","300","0.207115274128975","0.185061181576183","0.229169366681766"
"Partly, partly","1998","lower secondary degree","direct migration background","38","0.192022640116051","0.131179591455525","0.252865688776576"
"Partly, partly","1998","lower secondary degree","indirect migration background","12","","",""
"Partly, partly","1998","secondary school degree","no migration background","391","0.228524591021086","0.208784428730665","0.248264753311507"
"Partly, partly","1998","secondary school degree","direct migration background","8","","",""
"Partly, partly","1998","secondary school degree","indirect migration background","16","","",""
"Partly, partly","1998","college entrance qualification","no migration background","181","0.205301986637515","0.179562483310395","0.231041489964634"
"Partly, partly","1998","college entrance qualification","direct migration background","15","","",""
"Partly, partly","1998","college entrance qualification","indirect migration background","9","","",""
"Partly, partly","1998","Other degree","no migration background","4","","",""
"Partly, partly","1998","Other degree","direct migration background","47","0.228225147903876","0.173386859386292","0.283063436421459"
"Partly, partly","1998","Other degree","indirect migration background","2","","",""
"Partly, partly","1998","no degree/no degree yet","no migration background","3","","",""
"Partly, partly","1998","no degree/no degree yet","direct migration background","9","","",""
"Partly, partly","1998","no degree/no degree yet","indirect migration background","1","","",""
"Paid","1998","lower secondary degree","no migration background","305","0.226735032291377","0.203947275056793","0.24952278952596"
"Paid","1998","lower secondary degree","direct migration background","50","0.29300442044544","0.22270033089511","0.363308509995769"
"Paid","1998","lower secondary degree","indirect migration background","20","","",""
"Paid","1998","secondary school degree","no migration background","229","0.128768761815488","0.113021857657581","0.144515665973396"
"Paid","1998","secondary school degree","direct migration background","13","","",""
"Paid","1998","secondary school degree","indirect migration background","7","","",""
"Paid","1998","college entrance qualification","no migration background","66","0.0658966539785439","0.0500866613212583","0.0817066466358295"
"Paid","1998","college entrance qualification","direct migration background","14","","",""
"Paid","1998","college entrance qualification","indirect migration background","4","","",""
"Paid","1998","Other degree","no migration background","6","","",""
"Paid","1998","Other degree","direct migration background","84","0.342604207060452","0.280593506466502","0.404614907654401"
"Paid","1998","Other degree","indirect migration background","1","","",""
"Paid","1998","no degree/no degree yet","no migration background","6","","",""
"Paid","1998","no degree/no degree yet","direct migration background","19","","",""
"Paid","1998","no degree/no degree yet","indirect migration background","","","",""
"Not paid","1998","lower secondary degree","no migration background","135","0.10803756307843","0.091143318567222","0.124931807589638"
"Not paid","1998","lower secondary degree","direct migration background","12","","",""
"Not paid","1998","lower secondary degree","indirect migration background","11","","",""
"Not paid","1998","secondary school degree","no migration background","268","0.166809311000745","0.14928239306442","0.184336228937069"
"Not paid","1998","secondary school degree","direct migration background","10","","",""
"Not paid","1998","secondary school degree","indirect migration background","7","","",""
"Not paid","1998","college entrance qualification","no migration background","328","0.32608947934543","0.296216947369987","0.355962011320873"
"Not paid","1998","college entrance qualification","direct migration background","21","","",""
"Not paid","1998","college entrance qualification","indirect migration background","5","","",""
"Not paid","1998","Other degree","no migration background","3","","",""
"Not paid","1998","Other degree","direct migration background","16","","",""
"Not paid","1998","Other degree","indirect migration background","","","",""
"Not paid","1998","no degree/no degree yet","no migration background","3","","",""
"Not paid","1998","no degree/no degree yet","direct migration background","4","","",""
"Not paid","1998","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","1999","lower secondary degree","no migration background","554","0.45628746015695","0.428968976866511","0.48360594344739"
"Acclaimed","1999","lower secondary degree","direct migration background","61","0.46964269817453","0.389507554429114","0.549777841919946"
"Acclaimed","1999","lower secondary degree","indirect migration background","31","0.525289241254742","0.41302147413349","0.637557008375993"
"Acclaimed","1999","secondary school degree","no migration background","869","0.476379401235186","0.453131777291493","0.499627025178879"
"Acclaimed","1999","secondary school degree","direct migration background","30","0.478357302686255","0.350894091544458","0.605820513828052"
"Acclaimed","1999","secondary school degree","indirect migration background","27","","",""
"Acclaimed","1999","college entrance qualification","no migration background","403","0.413535162779564","0.382904903182302","0.444165422376826"
"Acclaimed","1999","college entrance qualification","direct migration background","31","0.46336273888676","0.35125327888687","0.57547219888665"
"Acclaimed","1999","college entrance qualification","indirect migration background","21","","",""
"Acclaimed","1999","Other degree","no migration background","6","","",""
"Acclaimed","1999","Other degree","direct migration background","67","0.357022496449727","0.291275080646787","0.422769912252668"
"Acclaimed","1999","Other degree","indirect migration background","1","","",""
"Acclaimed","1999","no degree/no degree yet","no migration background","12","","",""
"Acclaimed","1999","no degree/no degree yet","direct migration background","19","","",""
"Acclaimed","1999","no degree/no degree yet","indirect migration background","3","","",""
"Partly, partly","1999","lower secondary degree","no migration background","288","0.215952280413925","0.193383775597886","0.238520785229963"
