"plb0195_h","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Paid","1992","no degree/no degree yet","Female","35","0.601683619619307","0.473464658116511","0.729902581122103"
"Not paid","1992","lower secondary degree","Male","102","0.083884274767487","0.0692264282227444","0.0985421213122295"
"Not paid","1992","lower secondary degree","Female","70","0.0950584921846588","0.0731266335680471","0.11699035080127"
"Not paid","1992","secondary school degree","Male","133","0.155253004332096","0.131762300102423","0.178743708561769"
"Not paid","1992","secondary school degree","Female","126","0.146336628111068","0.123283807989365","0.169389448232771"
"Not paid","1992","college entrance qualification","Male","215","0.388174424856886","0.347108961156344","0.429239888557428"
"Not paid","1992","college entrance qualification","Female","99","0.307516238825378","0.255727302025396","0.359305175625359"
"Not paid","1992","Other degree","Male","12","","",""
"Not paid","1992","Other degree","Female","11","","",""
"Not paid","1992","no degree/no degree yet","Male","2","","",""
"Not paid","1992","no degree/no degree yet","Female","1","","",""
"Acclaimed","1993","lower secondary degree","Male","314","0.253460943676315","0.229565468032656","0.277356419319974"
"Acclaimed","1993","lower secondary degree","Female","284","0.440709592030253","0.40254273924708","0.478876444813427"
"Acclaimed","1993","secondary school degree","Male","274","0.292860662763801","0.263550001484145","0.322171324043458"
"Acclaimed","1993","secondary school degree","Female","517","0.541825372593232","0.509905925973238","0.573744819213225"
"Acclaimed","1993","college entrance qualification","Male","147","0.291959150830753","0.253822550740991","0.330095750920515"
"Acclaimed","1993","college entrance qualification","Female","139","0.408008389815996","0.354076570336514","0.461940209295477"
"Acclaimed","1993","Other degree","Male","37","0.134158449600156","0.0918256837551725","0.17649121544514"
"Acclaimed","1993","Other degree","Female","22","","",""
"Acclaimed","1993","no degree/no degree yet","Male","12","","",""
"Acclaimed","1993","no degree/no degree yet","Female","16","","",""
"Partly, partly","1993","lower secondary degree","Male","234","0.176398913246931","0.155460667278252","0.19733715921561"
"Partly, partly","1993","lower secondary degree","Female","92","0.134672661110778","0.108429185813211","0.160916136408345"
"Partly, partly","1993","secondary school degree","Male","196","0.203123694881182","0.177210655901892","0.229036733860472"
"Partly, partly","1993","secondary school degree","Female","130","0.135945174271573","0.113988694369414","0.157901654173733"
"Partly, partly","1993","college entrance qualification","Male","100","0.174304067509873","0.142482937117675","0.206125197902071"
"Partly, partly","1993","college entrance qualification","Female","46","0.144381988747006","0.10581202609297","0.182951951401041"
"Partly, partly","1993","Other degree","Male","34","0.116803876160821","0.0769100563055126","0.156697696016129"
"Partly, partly","1993","Other degree","Female","16","","",""
"Partly, partly","1993","no degree/no degree yet","Male","22","","",""
"Partly, partly","1993","no degree/no degree yet","Female","13","","",""
"Paid","1993","lower secondary degree","Male","618","0.473222299940764","0.445795181556785","0.500649418324744"
"Paid","1993","lower secondary degree","Female","200","0.308752616964535","0.273237480608356","0.344267753320714"
"Paid","1993","secondary school degree","Male","309","0.309262471127832","0.279493574716815","0.339031367538848"
"Paid","1993","secondary school degree","Female","162","0.185086204070655","0.160206052255697","0.209966355885614"
"Paid","1993","college entrance qualification","Male","75","0.145310389378566","0.115750397163848","0.174870381593283"
"Paid","1993","college entrance qualification","Female","38","0.138769565103325","0.100832865335961","0.17670626487069"
"Paid","1993","Other degree","Male","168","0.696801151692435","0.639710286974155","0.753892016410715"
"Paid","1993","Other degree","Female","47","0.469986883871736","0.368000931702372","0.571972836041101"
"Paid","1993","no degree/no degree yet","Male","72","0.648053561924986","0.558397722694298","0.737709401155674"
"Paid","1993","no degree/no degree yet","Female","33","0.504656155610743","0.382163718141888","0.627148593079599"
"Not paid","1993","lower secondary degree","Male","107","0.0969178431359899","0.0806661209297511","0.113169565342229"
"Not paid","1993","lower secondary degree","Female","74","0.115865129894433","0.091259921433853","0.140470338355014"
"Not paid","1993","secondary school degree","Male","147","0.194753171227185","0.169246758765886","0.220259583688485"
"Not paid","1993","secondary school degree","Female","127","0.13714324906454","0.11510552533235","0.159180972796729"
"Not paid","1993","college entrance qualification","Male","224","0.388426392280808","0.347544545815878","0.429308238745738"
"Not paid","1993","college entrance qualification","Female","96","0.308840056333673","0.258139953374991","0.359540159292355"
"Not paid","1993","Other degree","Male","10","","",""
"Not paid","1993","Other degree","Female","7","","",""
"Not paid","1993","no degree/no degree yet","Male","3","","",""
"Not paid","1993","no degree/no degree yet","Female","2","","",""
"Acclaimed","1994","lower secondary degree","Male","354","0.299628930310781","0.273817541258266","0.325440319363297"
"Acclaimed","1994","lower secondary degree","Female","280","0.440719606614576","0.402134872104174","0.479304341124978"
"Acclaimed","1994","secondary school degree","Male","281","0.304973775558321","0.27530435473247","0.334643196384171"
"Acclaimed","1994","secondary school degree","Female","528","0.568695341652398","0.536899374132996","0.600491309171799"
"Acclaimed","1994","college entrance qualification","Male","158","0.291973721162088","0.254215018471417","0.329732423852758"
"Acclaimed","1994","college entrance qualification","Female","160","0.459947984850886","0.407280688404704","0.512615281297068"
"Acclaimed","1994","Other degree","Male","49","0.21258528870211","0.159710025907885","0.265460551496335"
"Acclaimed","1994","Other degree","Female","35","0.423060165193836","0.322651094644088","0.523469235743584"
"Acclaimed","1994","no degree/no degree yet","Male","11","","",""
"Acclaimed","1994","no degree/no degree yet","Female","17","","",""
"Partly, partly","1994","lower secondary degree","Male","233","0.190526280012089","0.168398684362131","0.212653875662047"
"Partly, partly","1994","lower secondary degree","Female","100","0.153053508924798","0.125072126627462","0.181034891222134"
"Partly, partly","1994","secondary school degree","Male","214","0.228455446402171","0.201399764285233","0.25551112851911"
"Partly, partly","1994","secondary school degree","Female","139","0.147664817742575","0.124888481825079","0.170441153660072"
"Partly, partly","1994","college entrance qualification","Male","103","0.172730940289059","0.141338219822649","0.20412366075547"
"Partly, partly","1994","college entrance qualification","Female","41","0.0993977389133575","0.0677805219942734","0.131014955832442"
"Partly, partly","1994","Other degree","Male","27","","",""
"Partly, partly","1994","Other degree","Female","11","","",""
"Partly, partly","1994","no degree/no degree yet","Male","11","","",""
"Partly, partly","1994","no degree/no degree yet","Female","6","","",""
"Paid","1994","lower secondary degree","Male","527","0.425309808897018","0.397453408408172","0.453166209385865"
"Paid","1994","lower secondary degree","Female","185","0.298159689350359","0.262607761891538","0.333711616809181"
"Paid","1994","secondary school degree","Male","292","0.294442368760044","0.265069685448161","0.323815052071926"
"Paid","1994","secondary school degree","Female","131","0.157379714740146","0.134000470564608","0.180758958915685"
"Paid","1994","college entrance qualification","Male","68","0.131748635747205","0.103660928234221","0.159836343260189"
"Paid","1994","college entrance qualification","Female","45","0.129795571172016","0.0942807647921148","0.165310377551917"
"Paid","1994","Other degree","Male","144","0.592261358308486","0.528752865215688","0.655769851401284"
"Paid","1994","Other degree","Female","44","0.446336176816826","0.345303761634972","0.54736859199868"
"Paid","1994","no degree/no degree yet","Male","57","0.69564877446432","0.597249705867347","0.794047843061294"
"Paid","1994","no degree/no degree yet","Female","31","0.528045350630941","0.397295914845973","0.65879478641591"
"Not paid","1994","lower secondary degree","Male","96","0.0845349807801114","0.068860451333561","0.100209510226662"
"Not paid","1994","lower secondary degree","Female","71","0.108067195110266","0.0839385718978458","0.132195818322687"
"Not paid","1994","secondary school degree","Male","138","0.172128409279464","0.147801608864137","0.196455209694792"
"Not paid","1994","secondary school degree","Female","134","0.126260125864881","0.104936339558128","0.147583912171633"
"Not paid","1994","college entrance qualification","Male","228","0.403546702801648","0.362803457667076","0.44428994793622"
"Not paid","1994","college entrance qualification","Female","98","0.310858705063741","0.261947932376083","0.359769477751399"
"Not paid","1994","Other degree","Male","10","","",""
"Not paid","1994","Other degree","Female","3","","",""
"Not paid","1994","no degree/no degree yet","Male","5","","",""
"Not paid","1994","no degree/no degree yet","Female","2","","",""
"Acclaimed","1995","lower secondary degree","Male","332","0.276237622971182","0.251167763241203","0.30130748270116"
"Acclaimed","1995","lower secondary degree","Female","308","0.49546417325105","0.456879007766889","0.534049338735211"
"Acclaimed","1995","secondary school degree","Male","314","0.335211432560794","0.305595571478546","0.364827293643042"
"Acclaimed","1995","secondary school degree","Female","560","0.545523228549559","0.514584745204902","0.576461711894216"
"Acclaimed","1995","college entrance qualification","Male","175","0.291292605333995","0.254937058791781","0.32764815187621"
"Acclaimed","1995","college entrance qualification","Female","184","0.477404962850114","0.426092423862138","0.528717501838089"
"Acclaimed","1995","Other degree","Male","39","0.131965667604978","0.0943501686075238","0.169581166602432"
"Acclaimed","1995","Other degree","Female","50","0.510506097102982","0.423565956036555","0.597446238169408"
"Acclaimed","1995","no degree/no degree yet","Male","19","","",""
"Acclaimed","1995","no degree/no degree yet","Female","12","","",""
"Partly, partly","1995","lower secondary degree","Male","235","0.195478910943677","0.17324421679319","0.217713605094163"
"Partly, partly","1995","lower secondary degree","Female","97","0.144611821618152","0.117469202399137","0.171754440837167"
"Partly, partly","1995","secondary school degree","Male","218","0.218326716423907","0.192409446127193","0.244243986720621"
"Partly, partly","1995","secondary school degree","Female","163","0.163058290604753","0.140104437444254","0.186012143765252"
"Partly, partly","1995","college entrance qualification","Male","130","0.205037639446359","0.172733174992602","0.237342103900116"
"Partly, partly","1995","college entrance qualification","Female","47","0.100316313894918","0.0694540269518934","0.131178600837942"
"Partly, partly","1995","Other degree","Male","39","0.135807632914907","0.0977330460716478","0.173882219758166"
"Partly, partly","1995","Other degree","Female","15","","",""
"Partly, partly","1995","no degree/no degree yet","Male","11","","",""
"Partly, partly","1995","no degree/no degree yet","Female","9","","",""
"Paid","1995","lower secondary degree","Male","551","0.43735270791156","0.409539792529078","0.465165623294042"
"Paid","1995","lower secondary degree","Female","172","0.260792853119137","0.226908503427399","0.294677202810876"
"Paid","1995","secondary school degree","Male","303","0.286304253787456","0.257945075910703","0.31466343166421"
"Paid","1995","secondary school degree","Female","149","0.155749383263506","0.133218126760951","0.178280639766061"
"Paid","1995","college entrance qualification","Male","61","0.101812229955819","0.0776155372331449","0.126008922678493"
"Paid","1995","college entrance qualification","Female","34","0.13499165473662","0.0998872988819514","0.170096010591289"
"Paid","1995","Other degree","Male","215","0.653034494411906","0.600131639701429","0.705937349122383"
"Paid","1995","Other degree","Female","52","0.354831304669372","0.271617795315106","0.438044814023637"
"Paid","1995","no degree/no degree yet","Male","59","0.686875247400211","0.592109408719107","0.781641086081315"
"Paid","1995","no degree/no degree yet","Female","27","","",""
"Not paid","1995","lower secondary degree","Male","104","0.0909307581735818","0.0748107084885467","0.107050807858617"
"Not paid","1995","lower secondary degree","Female","68","0.099131152011661","0.0760687735418237","0.122193530481498"
"Not paid","1995","secondary school degree","Male","141","0.160157597227843","0.137148697392606","0.18316649706308"
"Not paid","1995","secondary school degree","Female","123","0.135669097582182","0.114391772002885","0.156946423161479"
"Not paid","1995","college entrance qualification","Male","234","0.401857525263827","0.362628199843538","0.441086850684116"
"Not paid","1995","college entrance qualification","Female","99","0.287287068518349","0.240802076850377","0.333772060186321"
"Not paid","1995","Other degree","Male","18","","",""
"Not paid","1995","Other degree","Female","10","","",""
"Not paid","1995","no degree/no degree yet","Male","3","","",""
"Not paid","1995","no degree/no degree yet","Female","2","","",""
"Acclaimed","1996","lower secondary degree","Male","370","0.32172274740691","0.294944302919467","0.348501191894353"
"Acclaimed","1996","lower secondary degree","Female","309","0.521824388926126","0.481854921346572","0.56179385650568"
"Acclaimed","1996","secondary school degree","Male","352","0.396958158542027","0.366136464739413","0.427779852344641"
"Acclaimed","1996","secondary school degree","Female","564","0.557080123753229","0.525836608380649","0.58832363912581"
"Acclaimed","1996","college entrance qualification","Male","205","0.322603610259878","0.285384342095977","0.359822878423778"
"Acclaimed","1996","college entrance qualification","Female","181","0.466582694445219","0.415261986037808","0.517903402852631"
"Acclaimed","1996","Other degree","Male","55","0.201825694436114","0.153501763682946","0.250149625189283"
"Acclaimed","1996","Other degree","Female","61","0.546791960255804","0.457351407775371","0.636232512736237"
"Acclaimed","1996","no degree/no degree yet","Male","26","","",""
"Acclaimed","1996","no degree/no degree yet","Female","19","","",""
"Partly, partly","1996","lower secondary degree","Male","227","0.183073022413526","0.16090409761108","0.205241947215972"
"Partly, partly","1996","lower secondary degree","Female","84","0.155813073448606","0.126793319620842","0.184832827276371"
"Partly, partly","1996","secondary school degree","Male","207","0.205535731266877","0.18007966672946","0.230991795804293"
"Partly, partly","1996","secondary school degree","Female","136","0.145007037182112","0.122860068797763","0.167154005566462"
"Partly, partly","1996","college entrance qualification","Male","102","0.171600280384597","0.141581658732519","0.201618902036675"
"Partly, partly","1996","college entrance qualification","Female","41","0.156228662636494","0.118878928025706","0.193578397247283"
"Partly, partly","1996","Other degree","Male","35","0.142797835547578","0.100674030331914","0.184921640763243"
"Partly, partly","1996","Other degree","Female","11","","",""
"Partly, partly","1996","no degree/no degree yet","Male","6","","",""
"Partly, partly","1996","no degree/no degree yet","Female","9","","",""
"Paid","1996","lower secondary degree","Male","489","0.417201436867659","0.388934876172483","0.445467997562835"
"Paid","1996","lower secondary degree","Female","158","0.253827764561725","0.219005134356778","0.288650394766672"
"Paid","1996","secondary school degree","Male","264","0.241518857316564","0.214556470878411","0.268481243754717"
"Paid","1996","secondary school degree","Female","134","0.141861090011051","0.119915416215715","0.163806763806387"
"Paid","1996","college entrance qualification","Male","70","0.106775489036626","0.0821872243498855","0.131363753723367"
"Paid","1996","college entrance qualification","Female","34","0.0894552087150955","0.0600957359460127","0.118814681484178"
"Paid","1996","Other degree","Male","166","0.596728590916198","0.537666027289253","0.655791154543144"
"Paid","1996","Other degree","Female","38","0.272998108145475","0.19295532157512","0.35304089471583"
"Paid","1996","no degree/no degree yet","Male","51","0.633781520970254","0.530755159700722","0.736807882239786"
"Paid","1996","no degree/no degree yet","Female","20","","",""
"Not paid","1996","lower secondary degree","Male","83","0.0780027933119053","0.0626297193828638","0.0933758672409467"
"Not paid","1996","lower secondary degree","Female","49","0.0685347730635423","0.0483180259484279","0.0887515201786568"
"Not paid","1996","secondary school degree","Male","145","0.155987252874533","0.13312971383883","0.178844791910235"
"Not paid","1996","secondary school degree","Female","137","0.156051749053608","0.133225702160521","0.178877795946694"
"Not paid","1996","college entrance qualification","Male","229","0.399020620318899","0.360031877275743","0.438009363362055"
"Not paid","1996","college entrance qualification","Female","107","0.287733434203191","0.241162899698144","0.334303968708238"
"Not paid","1996","Other degree","Male","9","","",""
"Not paid","1996","Other degree","Female","9","","",""
"Not paid","1996","no degree/no degree yet","Male","1","","",""
"Not paid","1996","no degree/no degree yet","Female","3","","",""
"Acclaimed","1997","lower secondary degree","Male","323","0.350822126871604","0.320820811138262","0.380823442604945"
"Acclaimed","1997","lower secondary degree","Female","259","0.566976150149591","0.522510238036968","0.611442062262215"
"Acclaimed","1997","secondary school degree","Male","328","0.377108924950909","0.345159619747175","0.409058230154644"
"Acclaimed","1997","secondary school degree","Female","465","0.553200214407975","0.519213449288069","0.58718697952788"
"Acclaimed","1997","college entrance qualification","Male","199","0.343214328223924","0.304838835211174","0.381589821236673"
"Acclaimed","1997","college entrance qualification","Female","177","0.519713972172063","0.467521372178118","0.571906572166008"
"Acclaimed","1997","Other degree","Male","55","0.254940924929811","0.194987333346662","0.314894516512959"
"Acclaimed","1997","Other degree","Female","40","0.600491876295971","0.487356553989251","0.713627198602692"
"Acclaimed","1997","no degree/no degree yet","Male","27","","",""
"Acclaimed","1997","no degree/no degree yet","Female","16","","",""
"Partly, partly","1997","lower secondary degree","Male","254","0.244599663533377","0.217576793458144","0.27162253360861"
"Partly, partly","1997","lower secondary degree","Female","69","0.154084098547376","0.121685113389986","0.186483083704766"
"Partly, partly","1997","secondary school degree","Male","243","0.249027070383038","0.220519685492867","0.27753445527321"
"Partly, partly","1997","secondary school degree","Female","149","0.181776585346282","0.155412233166042","0.208140937526522"
"Partly, partly","1997","college entrance qualification","Male","123","0.212004435321362","0.17896795376985","0.245040916872875"
"Partly, partly","1997","college entrance qualification","Female","57","0.160151350204244","0.121838666373383","0.198464034035104"
"Partly, partly","1997","Other degree","Male","42","0.220147166507124","0.163148729162892","0.277145603851357"
"Partly, partly","1997","Other degree","Female","6","","",""
"Partly, partly","1997","no degree/no degree yet","Male","7","","",""
"Partly, partly","1997","no degree/no degree yet","Female","4","","",""
"Paid","1997","lower secondary degree","Male","299","0.299944634014296","0.271137390660254","0.328751877368338"
"Paid","1997","lower secondary degree","Female","94","0.16895643346765","0.135329430356358","0.202583436578942"
"Paid","1997","secondary school degree","Male","166","0.160428129500539","0.136235049690904","0.184621209310175"
"Paid","1997","secondary school degree","Female","80","0.0971572609297333","0.076910485381064","0.117404036478403"
"Paid","1997","college entrance qualification","Male","44","0.0537677321123173","0.0355363680198693","0.0719990962047654"
"Paid","1997","college entrance qualification","Female","20","","",""
"Paid","1997","Other degree","Male","93","0.447477834130696","0.379077111720077","0.515878556541315"
"Paid","1997","Other degree","Female","21","","",""
"Paid","1997","no degree/no degree yet","Male","23","","",""
"Paid","1997","no degree/no degree yet","Female","9","","",""
"Not paid","1997","lower secondary degree","Male","96","0.104633575580723","0.0853915452844925","0.123875605876954"
"Not paid","1997","lower secondary degree","Female","55","0.109983317835383","0.0819062737838231","0.138060361886943"
"Not paid","1997","secondary school degree","Male","147","0.213435875165513","0.186425990153032","0.240445760177994"
"Not paid","1997","secondary school degree","Female","128","0.16786593931601","0.142315985224479","0.19341589340754"
"Not paid","1997","college entrance qualification","Male","222","0.391013504342397","0.351571485386597","0.430455523298197"
"Not paid","1997","college entrance qualification","Female","98","0.257753304425584","0.212059952627066","0.303446656224102"
"Not paid","1997","Other degree","Male","13","","",""
"Not paid","1997","Other degree","Female","5","","",""
"Not paid","1997","no degree/no degree yet","Male","2","","",""
"Not paid","1997","no degree/no degree yet","Female","3","","",""
"Acclaimed","1998","lower secondary degree","Male","389","0.397606383820051","0.367862458905086","0.427350308735015"
"Acclaimed","1998","lower secondary degree","Female","255","0.563304280146493","0.51925441292676","0.607354147366227"
"Acclaimed","1998","secondary school degree","Male","384","0.39489594562898","0.364085979360432","0.425705911897529"
"Acclaimed","1998","secondary school degree","Female","530","0.577816441251058","0.545476465348382","0.610156417153734"
"Acclaimed","1998","college entrance qualification","Male","210","0.343662298094726","0.306867389784887","0.380457206404566"
"Acclaimed","1998","college entrance qualification","Female","209","0.474926465705583","0.427281708762185","0.522571222648982"
"Acclaimed","1998","Other degree","Male","57","0.34584499094863","0.275773309590184","0.415916672307075"
"Acclaimed","1998","Other degree","Female","35","0.420773755468243","0.311214460855447","0.530333050081039"
"Acclaimed","1998","no degree/no degree yet","Male","18","","",""
"Acclaimed","1998","no degree/no degree yet","Female","14","","",""
"Partly, partly","1998","lower secondary degree","Male","264","0.215867457159634","0.190862866554567","0.240872047764701"
"Partly, partly","1998","lower secondary degree","Female","86","0.177299692912952","0.143379490761883","0.211219895064022"
"Partly, partly","1998","secondary school degree","Male","250","0.261025669037856","0.233344072194414","0.288707265881297"
"Partly, partly","1998","secondary school degree","Female","165","0.185734520385231","0.160270708792854","0.211198331977608"
"Partly, partly","1998","college entrance qualification","Male","140","0.212885974298251","0.181172015737636","0.244599932858865"
"Partly, partly","1998","college entrance qualification","Female","65","0.187748412895182","0.150489919712697","0.225006906077668"
"Partly, partly","1998","Other degree","Male","33","0.189003904668541","0.13132643125422","0.246681378082861"
"Partly, partly","1998","Other degree","Female","20","","",""
"Partly, partly","1998","no degree/no degree yet","Male","8","","",""
"Partly, partly","1998","no degree/no degree yet","Female","5","","",""
"Paid","1998","lower secondary degree","Male","278","0.26845854572864","0.241525249443918","0.295391842013362"
"Paid","1998","lower secondary degree","Female","97","0.169533334119106","0.136208172488161","0.202858495750051"
"Paid","1998","secondary school degree","Male","165","0.147159884441485","0.12483118729618","0.16948858158679"
"Paid","1998","secondary school degree","Female","84","0.112357903339389","0.0916796027237694","0.133036203955008"
"Paid","1998","college entrance qualification","Male","56","0.0806819072815722","0.0595820709863985","0.101781743576746"
"Paid","1998","college entrance qualification","Female","28","","",""
"Paid","1998","Other degree","Male","75","0.394602939815618","0.322598086515981","0.466607793115255"
"Paid","1998","Other degree","Female","16","","",""
"Paid","1998","no degree/no degree yet","Male","19","","",""
"Paid","1998","no degree/no degree yet","Female","6","","",""
"Not paid","1998","lower secondary degree","Male","109","0.118067613291675","0.0984559486114847","0.137679277971865"
"Not paid","1998","lower secondary degree","Female","49","0.0898626928214484","0.0644630983326312","0.115262287310266"
"Not paid","1998","secondary school degree","Male","168","0.196918500891679","0.171854065562691","0.221982936220667"
"Not paid","1998","secondary school degree","Female","117","0.124091135024323","0.102504053802718","0.145678216245927"
"Not paid","1998","college entrance qualification","Male","234","0.362769820325451","0.325520200294166","0.400019440356736"
"Not paid","1998","college entrance qualification","Female","120","0.27812649561389","0.235375759385594","0.320877231842185"
"Not paid","1998","Other degree","Male","12","","",""
"Not paid","1998","Other degree","Female","7","","",""
"Not paid","1998","no degree/no degree yet","Male","4","","",""
"Not paid","1998","no degree/no degree yet","Female","3","","",""
"Acclaimed","1999","lower secondary degree","Male","389","0.391645902456413","0.361705320855119","0.421586484057706"
"Acclaimed","1999","lower secondary degree","Female","257","0.593460087420859","0.54956429376581","0.637355881075907"
"Acclaimed","1999","secondary school degree","Male","379","0.393832643120718","0.363053073708407","0.424612212533029"
"Acclaimed","1999","secondary school degree","Female","547","0.571955111456106","0.53994756526823","0.603962657643982"
"Acclaimed","1999","college entrance qualification","Male","228","0.352848440190635","0.31682610648487","0.388870773896401"
"Acclaimed","1999","college entrance qualification","Female","227","0.53539225277013","0.488469607105373","0.582314898434888"
"Acclaimed","1999","Other degree","Male","40","0.233905638064702","0.170272241019944","0.29753903510946"
"Acclaimed","1999","Other degree","Female","34","0.528358872398458","0.407002733732092","0.649715011064824"
"Acclaimed","1999","no degree/no degree yet","Male","17","","",""
"Acclaimed","1999","no degree/no degree yet","Female","17","","",""
"Partly, partly","1999","lower secondary degree","Male","251","0.23024432183771","0.204421355155077","0.256067288520344"
"Partly, partly","1999","lower secondary degree","Female","83","0.161894720206627","0.128976133309086","0.194813307104169"
"Partly, partly","1999","secondary school degree","Male","276","0.290745765348479","0.262139044363424","0.319352486333534"
"Partly, partly","1999","secondary school degree","Female","155","0.173937214690993","0.149416702661309","0.198457726720678"
"Partly, partly","1999","college entrance qualification","Male","147","0.208500247399128","0.177876846342828","0.239123648455427"
"Partly, partly","1999","college entrance qualification","Female","74","0.191106102864006","0.15411593656728","0.228096269160732"
"Partly, partly","1999","Other degree","Male","36","0.217457763905256","0.155447299652263","0.27946822815825"
"Partly, partly","1999","Other degree","Female","14","","",""
"Partly, partly","1999","no degree/no degree yet","Male","7","","",""
"Partly, partly","1999","no degree/no degree yet","Female","","","",""
"Paid","1999","lower secondary degree","Male","278","0.261644809118389","0.234684557091162","0.288605061145616"
"Paid","1999","lower secondary degree","Female","89","0.139065074065581","0.10814291913868","0.169987228992482"
"Paid","1999","secondary school degree","Male","153","0.133994728332412","0.112535478471948","0.155453978192877"
"Paid","1999","secondary school degree","Female","83","0.100496220446457","0.0810469591488498","0.119945481744063"
"Paid","1999","college entrance qualification","Male","53","0.0684111804345686","0.0493806707896112","0.0874416900795259"
"Paid","1999","college entrance qualification","Female","28","","",""
"Paid","1999","Other degree","Male","81","0.423203696841935","0.348934352348161","0.497473041335709"
"Paid","1999","Other degree","Female","13","","",""
"Paid","1999","no degree/no degree yet","Male","28","","",""
"Paid","1999","no degree/no degree yet","Female","10","","",""
"Not paid","1999","lower secondary degree","Male","103","0.116464966587488","0.096788606558646","0.13614132661633"
"Not paid","1999","lower secondary degree","Female","52","0.105580118306933","0.0781177904780515","0.133042446135815"
"Not paid","1999","secondary school degree","Male","160","0.181426863198391","0.157150146379922","0.205703580016859"
"Not paid","1999","secondary school degree","Female","133","0.153611453406444","0.130286357481281","0.176936549331607"
"Not paid","1999","college entrance qualification","Male","248","0.370240131975668","0.333839914381763","0.406640349569573"
"Not paid","1999","college entrance qualification","Female","105","0.218794314791574","0.179898404455237","0.257690225127911"
"Not paid","1999","Other degree","Male","13","","",""
"Not paid","1999","Other degree","Female","4","","",""
"Not paid","1999","no degree/no degree yet","Male","3","","",""
"Not paid","1999","no degree/no degree yet","Female","2","","",""
"Acclaimed","2000","lower secondary degree","Male","722","0.417086217949765","0.393931521217977","0.440240914681553"
"Acclaimed","2000","lower secondary degree","Female","447","0.563356128512725","0.52892318687902","0.597789070146429"
"Acclaimed","2000","secondary school degree","Male","697","0.433722970095796","0.409744885679393","0.457701054512199"
"Acclaimed","2000","secondary school degree","Female","941","0.628563848262979","0.604184603016244","0.652943093509714"
"Acclaimed","2000","college entrance qualification","Male","452","0.358563984776043","0.332613756845082","0.384514212707003"
"Acclaimed","2000","college entrance qualification","Female","453","0.552131888533791","0.518403053649981","0.585860723417602"
"Acclaimed","2000","Other degree","Male","84","0.328397444168335","0.270414017830866","0.386380870505804"
"Acclaimed","2000","Other degree","Female","71","0.61097604993025","0.520686114486536","0.701265985373964"
"Acclaimed","2000","no degree/no degree yet","Male","17","","",""
"Acclaimed","2000","no degree/no degree yet","Female","14","","",""
"Partly, partly","2000","lower secondary degree","Male","415","0.232380337112949","0.212546956340073","0.252213717885825"
"Partly, partly","2000","lower secondary degree","Female","133","0.176064127049869","0.149621714598825","0.202506539500914"
"Partly, partly","2000","secondary school degree","Male","447","0.275271761215789","0.253661390197253","0.296882132234325"
"Partly, partly","2000","secondary school degree","Female","264","0.176543092563563","0.157305564136764","0.195780620990363"
"Partly, partly","2000","college entrance qualification","Male","264","0.197665108320019","0.176116262172623","0.219213954467414"
"Partly, partly","2000","college entrance qualification","Female","101","0.11646164765716","0.0947041461995802","0.138219149114739"
"Partly, partly","2000","Other degree","Male","49","0.205440904439389","0.155557695717535","0.255324113161244"
"Partly, partly","2000","Other degree","Female","16","","",""
"Partly, partly","2000","no degree/no degree yet","Male","10","","",""
"Partly, partly","2000","no degree/no degree yet","Female","2","","",""
"Paid","2000","lower secondary degree","Male","446","0.26177257818468","0.241129180577321","0.282415975792039"
"Paid","2000","lower secondary degree","Female","148","0.162909237612051","0.137271596686208","0.188546878537894"
"Paid","2000","secondary school degree","Male","255","0.14438065533209","0.127375186789093","0.161386123875088"
"Paid","2000","secondary school degree","Female","145","0.10133245839169","0.0861067576823201","0.11655815910106"
"Paid","2000","college entrance qualification","Male","115","0.0869459897715662","0.0717000505007283","0.102191929042404"
"Paid","2000","college entrance qualification","Female","56","0.0686142473034329","0.0514676953313892","0.0857607992754766"
"Paid","2000","Other degree","Male","91","0.333087656486046","0.274895899787202","0.39127941318489"
"Paid","2000","Other degree","Female","20","","",""
"Paid","2000","no degree/no degree yet","Male","21","","",""
"Paid","2000","no degree/no degree yet","Female","7","","",""
"Not paid","2000","lower secondary degree","Male","159","0.0887608667526064","0.0754056492884958","0.102116084216717"
"Not paid","2000","lower secondary degree","Female","69","0.0976705068253552","0.0770602583618825","0.118280755288828"
"Not paid","2000","secondary school degree","Male","242","0.146624613356325","0.129509991940628","0.163739234772021"
"Not paid","2000","secondary school degree","Female","159","0.0935606007817676","0.078867300330763","0.108253901232772"
"Not paid","2000","college entrance qualification","Male","481","0.356824917132372","0.330902627073383","0.382747207191362"
"Not paid","2000","college entrance qualification","Female","225","0.262792216505616","0.232937973867086","0.292646459144147"
"Not paid","2000","Other degree","Male","28","","",""
"Not paid","2000","Other degree","Female","5","","",""
"Not paid","2000","no degree/no degree yet","Male","5","","",""
"Not paid","2000","no degree/no degree yet","Female","1","","",""
"Acclaimed","2001","lower secondary degree","Male","572","0.386526301007954","0.361989602507643","0.411062999508265"
"Acclaimed","2001","lower secondary degree","Female","399","0.542109129479586","0.506356908155485","0.577861350803687"
"Acclaimed","2001","secondary school degree","Male","653","0.438283282109694","0.413421142374986","0.463145421844401"
"Acclaimed","2001","secondary school degree","Female","890","0.617598154055968","0.592541264881092","0.642655043230844"
