"plb0195_h","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1999","indirect migration background","Rural Area","5","","",""
"Paid","1999","no migration background","Urban Area","352","0.135104797747968","0.121774233027776","0.14843536246816"
"Paid","1999","no migration background","Rural Area","269","0.152375698900678","0.135123683146788","0.169627714654568"
"Paid","1999","direct migration background","Urban Area","158","0.255635146364263","0.216570531639792","0.294699761088734"
"Paid","1999","direct migration background","Rural Area","22","","",""
"Paid","1999","indirect migration background","Urban Area","41","0.199550091151666","0.140336403065095","0.258763779238236"
"Paid","1999","indirect migration background","Rural Area","6","","",""
"Not paid","1999","no migration background","Urban Area","503","0.201542236485279","0.185898502272837","0.217185970697721"
"Not paid","1999","no migration background","Rural Area","260","0.151015323183582","0.133826714473146","0.168203931894017"
"Not paid","1999","direct migration background","Urban Area","45","0.160736959509512","0.127845188517938","0.193628730501085"
"Not paid","1999","direct migration background","Rural Area","9","","",""
"Not paid","1999","indirect migration background","Urban Area","22","","",""
"Not paid","1999","indirect migration background","Rural Area","2","","",""
"Acclaimed","2000","no migration background","Urban Area","2065","0.471593954898396","0.456904004623173","0.486283905173618"
"Acclaimed","2000","no migration background","Rural Area","1341","0.497103129031482","0.478257637793292","0.515948620269671"
"Acclaimed","2000","direct migration background","Urban Area","298","0.398140915165096","0.36263076765606","0.433651062674132"
"Acclaimed","2000","direct migration background","Rural Area","79","0.490759068479879","0.411803357381952","0.569714779577806"
"Acclaimed","2000","indirect migration background","Urban Area","104","0.498705500425357","0.434778738209854","0.56263226264086"
"Acclaimed","2000","indirect migration background","Rural Area","14","","",""
"Partly, partly","2000","no migration background","Urban Area","914","0.206414565951325","0.194504358211786","0.218324773690865"
"Partly, partly","2000","no migration background","Rural Area","560","0.212362284427159","0.196947172104138","0.22777739675018"
"Partly, partly","2000","direct migration background","Urban Area","142","0.190401211359775","0.16192013229969","0.218882290419861"
"Partly, partly","2000","direct migration background","Rural Area","25","","",""
"Partly, partly","2000","indirect migration background","Urban Area","55","0.199333054341061","0.148255538115102","0.250410570567019"
"Partly, partly","2000","indirect migration background","Rural Area","6","","",""
"Paid","2000","no migration background","Urban Area","635","0.147099018957328","0.136675688242676","0.157522349671979"
"Paid","2000","no migration background","Rural Area","377","0.135546474758102","0.122644396084612","0.148448553431591"
"Paid","2000","direct migration background","Urban Area","212","0.277770812539943","0.245279482969966","0.310262142109921"
"Paid","2000","direct migration background","Rural Area","34","0.227726111367349","0.161492288649477","0.293959934085221"
"Paid","2000","indirect migration background","Urban Area","43","0.163563854886938","0.116273320180454","0.210854389593422"
"Paid","2000","indirect migration background","Rural Area","7","","",""
"Not paid","2000","no migration background","Urban Area","822","0.174892460192951","0.163713712770649","0.186071207615254"
"Not paid","2000","no migration background","Rural Area","426","0.154988111783258","0.14134776692121","0.168628456645305"
"Not paid","2000","direct migration background","Urban Area","78","0.133687060935185","0.109000036367648","0.158374085502722"
"Not paid","2000","direct migration background","Rural Area","16","","",""
"Not paid","2000","indirect migration background","Urban Area","33","0.138397590346644","0.0942474715336863","0.182547709159602"
"Not paid","2000","indirect migration background","Rural Area","2","","",""
"Acclaimed","2001","no migration background","Urban Area","1887","0.459272084069952","0.444112190783231","0.474431977356673"
"Acclaimed","2001","no migration background","Rural Area","1216","0.490321039921249","0.470768042078189","0.50987403776431"
"Acclaimed","2001","direct migration background","Urban Area","240","0.35243323287705","0.31642055251964","0.388445913234461"
"Acclaimed","2001","direct migration background","Rural Area","60","0.38650527785441","0.305261206743123","0.467749348965697"
"Acclaimed","2001","indirect migration background","Urban Area","106","0.421925543126862","0.360084778920382","0.483766307333343"
"Acclaimed","2001","indirect migration background","Rural Area","17","","",""
"Partly, partly","2001","no migration background","Urban Area","903","0.216687772604726","0.20415473392644","0.229220811283012"
"Partly, partly","2001","no migration background","Rural Area","540","0.216486488821697","0.200377681830648","0.232595295812747"
"Partly, partly","2001","direct migration background","Urban Area","169","0.251393673247058","0.218691345897596","0.284096000596519"
"Partly, partly","2001","direct migration background","Rural Area","28","","",""
"Partly, partly","2001","indirect migration background","Urban Area","65","0.242902752573461","0.189204877451263","0.296600627695658"
"Partly, partly","2001","indirect migration background","Rural Area","3","","",""
"Paid","2001","no migration background","Urban Area","607","0.155000833893885","0.143991351992912","0.166010315794859"
"Paid","2001","no migration background","Rural Area","370","0.144151232994216","0.130412950888297","0.157889515100135"
"Paid","2001","direct migration background","Urban Area","183","0.244826252371626","0.212412659161305","0.277239845581947"
"Paid","2001","direct migration background","Rural Area","33","0.226372188079943","0.156551179293548","0.296193196866338"
"Paid","2001","indirect migration background","Urban Area","36","0.17132187065922","0.124141169442801","0.218502571875639"
"Paid","2001","indirect migration background","Rural Area","8","","",""
"Not paid","2001","no migration background","Urban Area","754","0.169039309431437","0.157637971478261","0.180440647384613"
"Not paid","2001","no migration background","Rural Area","385","0.149041238262837","0.135111844453576","0.162970632072099"
"Not paid","2001","direct migration background","Urban Area","84","0.151346841504266","0.124330499840365","0.178363183168168"
"Not paid","2001","direct migration background","Rural Area","17","","",""
"Not paid","2001","indirect migration background","Urban Area","38","0.163849833640457","0.117501919743889","0.210197747537026"
"Not paid","2001","indirect migration background","Rural Area","1","","",""
"Acclaimed","2002","no migration background","Urban Area","2012","0.480844172931634","0.466218536722693","0.495469809140575"
"Acclaimed","2002","no migration background","Rural Area","1235","0.50058751851202","0.481081298414354","0.520093738609686"
"Acclaimed","2002","direct migration background","Urban Area","224","0.392176582278302","0.353110306759338","0.431242857797267"
"Acclaimed","2002","direct migration background","Rural Area","53","0.507720510794366","0.416347613562778","0.599093408025954"
"Acclaimed","2002","indirect migration background","Urban Area","95","0.434303905899206","0.371065553380781","0.49754225841763"
"Acclaimed","2002","indirect migration background","Rural Area","14","","",""
"Partly, partly","2002","no migration background","Urban Area","886","0.198491808632205","0.186815945412693","0.210167671851716"
"Partly, partly","2002","no migration background","Rural Area","554","0.229504861387444","0.213099556281709","0.245910166493178"
"Partly, partly","2002","direct migration background","Urban Area","136","0.197387331710859","0.165539115779938","0.229235547641779"
"Partly, partly","2002","direct migration background","Rural Area","28","","",""
"Partly, partly","2002","indirect migration background","Urban Area","55","0.220975394988778","0.168040794904815","0.27390999507274"
"Partly, partly","2002","indirect migration background","Rural Area","3","","",""
"Paid","2002","no migration background","Urban Area","466","0.119276561102522","0.109788858708004","0.128764263497039"
"Paid","2002","no migration background","Rural Area","304","0.125366798005321","0.112448429695042","0.138285166315601"
"Paid","2002","direct migration background","Urban Area","160","0.272497306617362","0.23687099390725","0.308123619327473"
"Paid","2002","direct migration background","Rural Area","22","","",""
"Paid","2002","indirect migration background","Urban Area","37","0.137086665724696","0.0932059920638968","0.180967339385495"
"Paid","2002","indirect migration background","Rural Area","3","","",""
"Not paid","2002","no migration background","Urban Area","1119","0.20138745733364","0.189648000742174","0.213126913925105"
"Not paid","2002","no migration background","Rural Area","431","0.144540822095215","0.130822584481451","0.15825905970898"
"Not paid","2002","direct migration background","Urban Area","80","0.137938779393477","0.110346682296209","0.165530876490746"
"Not paid","2002","direct migration background","Rural Area","12","","",""
"Not paid","2002","indirect migration background","Urban Area","49","0.207634033387321","0.155884758770255","0.259383308004387"
"Not paid","2002","indirect migration background","Rural Area","4","","",""
"Acclaimed","2003","no migration background","Urban Area","1986","0.489134849626643","0.474151921898764","0.504117777354521"
"Acclaimed","2003","no migration background","Rural Area","1248","0.559096287110634","0.539187023439833","0.579005550781434"
"Acclaimed","2003","direct migration background","Urban Area","224","0.442634760473627","0.400268139441423","0.485001381505831"
"Acclaimed","2003","direct migration background","Rural Area","54","0.571691452276347","0.482408959435014","0.66097394511768"
"Acclaimed","2003","indirect migration background","Urban Area","103","0.410474079283914","0.347174850335009","0.473773308232819"
"Acclaimed","2003","indirect migration background","Rural Area","13","","",""
"Partly, partly","2003","no migration background","Urban Area","806","0.189118902624365","0.177381410857425","0.200856394391305"
"Partly, partly","2003","no migration background","Rural Area","482","0.198548929488195","0.182552896255775","0.214544962720615"
"Partly, partly","2003","direct migration background","Urban Area","124","0.228892746937868","0.193057983701483","0.264727510174253"
"Partly, partly","2003","direct migration background","Rural Area","25","","",""
"Partly, partly","2003","indirect migration background","Urban Area","50","0.215650710879399","0.162728948401609","0.268572473357189"
"Partly, partly","2003","indirect migration background","Rural Area","5","","",""
"Paid","2003","no migration background","Urban Area","450","0.118888438283776","0.109187482974973","0.128589393592579"
"Paid","2003","no migration background","Rural Area","254","0.109667393755506","0.0971372827993932","0.122197504711618"
"Paid","2003","direct migration background","Urban Area","120","0.234163292051743","0.198042386725894","0.270284197377593"
"Paid","2003","direct migration background","Rural Area","27","","",""
"Paid","2003","indirect migration background","Urban Area","47","0.224653715313261","0.170949452891845","0.278357977734677"
"Paid","2003","indirect migration background","Rural Area","4","","",""
"Not paid","2003","no migration background","Urban Area","1034","0.202857809465216","0.190804869139325","0.214910749791107"
"Not paid","2003","no migration background","Rural Area","405","0.132687389645666","0.119084139890967","0.146290639400364"
"Not paid","2003","direct migration background","Urban Area","60","0.094309200536762","0.0693805861662865","0.119237814907237"
"Not paid","2003","direct migration background","Rural Area","12","","",""
"Not paid","2003","indirect migration background","Urban Area","32","0.149221494523426","0.103372686876594","0.195070302170259"
"Not paid","2003","indirect migration background","Rural Area","6","","",""
"Acclaimed","2004","no migration background","Urban Area","1919","0.479885939168999","0.464628891435975","0.495142986902023"
"Acclaimed","2004","no migration background","Rural Area","1179","0.530721931424754","0.510423352727487","0.551020510122022"
"Acclaimed","2004","direct migration background","Urban Area","233","0.454249660423665","0.411454886919736","0.497044433927594"
"Acclaimed","2004","direct migration background","Rural Area","40","0.482761935604424","0.381744599175434","0.583779272033415"
"Acclaimed","2004","indirect migration background","Urban Area","108","0.505750109664707","0.439533442609691","0.571966776719723"
"Acclaimed","2004","indirect migration background","Rural Area","14","","",""
"Partly, partly","2004","no migration background","Urban Area","726","0.179147555783277","0.16743665810317","0.190858453463383"
"Partly, partly","2004","no migration background","Rural Area","479","0.207815660859571","0.191312419704793","0.224318902014349"
"Partly, partly","2004","direct migration background","Urban Area","110","0.197962227194393","0.163714244452201","0.232210209936585"
"Partly, partly","2004","direct migration background","Rural Area","28","","",""
"Partly, partly","2004","indirect migration background","Urban Area","47","0.222499749004672","0.167413770887696","0.277585727121647"
"Partly, partly","2004","indirect migration background","Rural Area","3","","",""
"Paid","2004","no migration background","Urban Area","422","0.124391959422003","0.114313289552312","0.134470629291694"
"Paid","2004","no migration background","Rural Area","233","0.105120019083365","0.0926449748209374","0.117595063345793"
"Paid","2004","direct migration background","Urban Area","104","0.205095943145827","0.170391721298037","0.239800164993616"
"Paid","2004","direct migration background","Rural Area","13","","",""
"Paid","2004","indirect migration background","Urban Area","30","0.0723358103933422","0.0380275967977653","0.106644023988919"
"Paid","2004","indirect migration background","Rural Area","7","","",""
"Not paid","2004","no migration background","Urban Area","1052","0.216574545625721","0.20399529586602","0.229153795385423"
"Not paid","2004","no migration background","Rural Area","431","0.15634238863231","0.141570416853344","0.171114360411275"
"Not paid","2004","direct migration background","Urban Area","73","0.142692169236115","0.112630375914563","0.172753962557667"
"Not paid","2004","direct migration background","Rural Area","13","","",""
"Not paid","2004","indirect migration background","Urban Area","34","0.199414330937279","0.146495758203185","0.252332903671374"
"Not paid","2004","indirect migration background","Rural Area","3","","",""
"Acclaimed","2005","no migration background","Urban Area","1876","0.495194593298625","0.479327123050441","0.511062063546808"
"Acclaimed","2005","no migration background","Rural Area","1124","0.543240512987871","0.522219052681222","0.56426197329452"
"Acclaimed","2005","direct migration background","Urban Area","227","0.45186625905811","0.407390458112555","0.496342060003664"
"Acclaimed","2005","direct migration background","Rural Area","46","0.500089880170994","0.400070888529587","0.6001088718124"
"Acclaimed","2005","indirect migration background","Urban Area","107","0.455367658076453","0.390440457771795","0.52029485838111"
"Acclaimed","2005","indirect migration background","Rural Area","12","","",""
"Partly, partly","2005","no migration background","Urban Area","698","0.199848109224011","0.187157163508921","0.212539054939101"
"Partly, partly","2005","no migration background","Rural Area","455","0.207170657880802","0.19006747268216","0.224273843079443"
"Partly, partly","2005","direct migration background","Urban Area","118","0.257375934901932","0.218305879168736","0.296445990635127"
"Partly, partly","2005","direct migration background","Rural Area","22","","",""
"Partly, partly","2005","indirect migration background","Urban Area","45","0.1930470039901","0.141589404358525","0.244504603621675"
"Partly, partly","2005","indirect migration background","Rural Area","3","","",""
"Paid","2005","no migration background","Urban Area","338","0.103962492197272","0.0942761639468146","0.11364882044773"
"Paid","2005","no migration background","Rural Area","217","0.103758314707168","0.0908892482735297","0.116627381140807"
"Paid","2005","direct migration background","Urban Area","83","0.175640465218633","0.1416351993312","0.209645731106066"
"Paid","2005","direct migration background","Rural Area","13","","",""
"Paid","2005","indirect migration background","Urban Area","32","0.137889803413049","0.092938598388435","0.182841008437663"
"Paid","2005","indirect migration background","Rural Area","6","","",""
"Not paid","2005","no migration background","Urban Area","902","0.200994805280091","0.188276625354434","0.213712985205749"
"Not paid","2005","no migration background","Rural Area","361","0.145830514424159","0.130936243522541","0.160724785325777"
"Not paid","2005","direct migration background","Urban Area","53","0.115117340821326","0.0865947632765726","0.143639918366079"
"Not paid","2005","direct migration background","Rural Area","15","","",""
"Not paid","2005","indirect migration background","Urban Area","42","0.213695534520399","0.160253009898507","0.26713805914229"
"Not paid","2005","indirect migration background","Rural Area","5","","",""
"Acclaimed","2006","no migration background","Urban Area","2079","0.482663107440867","0.467599092267169","0.497727122614566"
"Acclaimed","2006","no migration background","Rural Area","1257","0.531395317778854","0.511351494414446","0.551439141143263"
"Acclaimed","2006","direct migration background","Urban Area","225","0.445572302689671","0.402811488633256","0.488333116746085"
"Acclaimed","2006","direct migration background","Rural Area","37","0.452291773113281","0.354740696383002","0.54984284984356"
"Acclaimed","2006","indirect migration background","Urban Area","119","0.491634047458969","0.429288015417659","0.553980079500278"
"Acclaimed","2006","indirect migration background","Rural Area","20","","",""
"Partly, partly","2006","no migration background","Urban Area","728","0.185366899711189","0.173652255946578","0.197081543475801"
"Partly, partly","2006","no migration background","Rural Area","471","0.200888562560299","0.184795093395123","0.216982031725476"
"Partly, partly","2006","direct migration background","Urban Area","112","0.182323325650311","0.149105107448923","0.215541543851699"
"Partly, partly","2006","direct migration background","Rural Area","26","","",""
"Partly, partly","2006","indirect migration background","Urban Area","49","0.170691171498916","0.123770600533651","0.217611742464181"
"Partly, partly","2006","indirect migration background","Rural Area","5","","",""
"Paid","2006","no migration background","Urban Area","383","0.111801923942866","0.102302188305171","0.121301659580561"
"Paid","2006","no migration background","Rural Area","225","0.099292538652964","0.0872804485600538","0.111304628745874"
"Paid","2006","direct migration background","Urban Area","101","0.217023249167727","0.181558901484484","0.252487596850969"
"Paid","2006","direct migration background","Rural Area","20","","",""
"Paid","2006","indirect migration background","Urban Area","28","","",""
"Paid","2006","indirect migration background","Rural Area","6","","",""
"Not paid","2006","no migration background","Urban Area","1037","0.220168068905077","0.207676711326883","0.232659426483271"
"Not paid","2006","no migration background","Rural Area","428","0.168423581007882","0.153391437105082","0.183455724910682"
"Not paid","2006","direct migration background","Urban Area","81","0.155081122492292","0.123938772105464","0.18622347287912"
"Not paid","2006","direct migration background","Rural Area","17","","",""
"Not paid","2006","indirect migration background","Urban Area","51","0.186521979677797","0.137944214180621","0.235099745174973"
"Not paid","2006","indirect migration background","Rural Area","5","","",""
"Acclaimed","2007","no migration background","Urban Area","1891","0.484439313561363","0.468683786769206","0.50019484035352"
"Acclaimed","2007","no migration background","Rural Area","1193","0.525252218081208","0.504745949047135","0.545758487115281"
"Acclaimed","2007","direct migration background","Urban Area","190","0.415196083779281","0.368943435216037","0.461448732342526"
"Acclaimed","2007","direct migration background","Rural Area","50","0.580343184999763","0.478386332288948","0.682300037710578"
"Acclaimed","2007","indirect migration background","Urban Area","106","0.462457338448176","0.400652796365224","0.524261880531128"
"Acclaimed","2007","indirect migration background","Rural Area","24","","",""
"Partly, partly","2007","no migration background","Urban Area","699","0.199716312610769","0.187112495470924","0.212320129750615"
"Partly, partly","2007","no migration background","Rural Area","484","0.238646375285904","0.221142191595363","0.256150558976444"
"Partly, partly","2007","direct migration background","Urban Area","100","0.222955086434325","0.183885699208091","0.262024473660559"
"Partly, partly","2007","direct migration background","Rural Area","20","","",""
"Partly, partly","2007","indirect migration background","Urban Area","63","0.207322153185274","0.15707062164319","0.257573684727358"
"Partly, partly","2007","indirect migration background","Rural Area","6","","",""
"Paid","2007","no migration background","Urban Area","333","0.0995455862298075","0.0901068203973039","0.108984352062311"
"Paid","2007","no migration background","Rural Area","189","0.0820579722554852","0.0707875743623138","0.0933283701486565"
"Paid","2007","direct migration background","Urban Area","75","0.186570545683787","0.150003798060706","0.223137293306867"
"Paid","2007","direct migration background","Rural Area","11","","",""
"Paid","2007","indirect migration background","Urban Area","26","","",""
"Paid","2007","indirect migration background","Rural Area","3","","",""
"Not paid","2007","no migration background","Urban Area","942","0.21629878759806","0.203318759165719","0.229278816030401"
"Not paid","2007","no migration background","Rural Area","412","0.154043434377403","0.139219384752643","0.168867484002163"
"Not paid","2007","direct migration background","Urban Area","71","0.175278284102607","0.139590250594787","0.210966317610427"
"Not paid","2007","direct migration background","Rural Area","9","","",""
"Not paid","2007","indirect migration background","Urban Area","55","0.235480536005272","0.182884881019076","0.288076190991467"
"Not paid","2007","indirect migration background","Rural Area","6","","",""
"Acclaimed","2008","no migration background","Urban Area","1832","0.47930475918274","0.463534690871307","0.495074827494173"
"Acclaimed","2008","no migration background","Rural Area","1138","0.518991245639854","0.498221323615601","0.539761167664108"
"Acclaimed","2008","direct migration background","Urban Area","183","0.428123649606228","0.381301093052","0.474946206160455"
"Acclaimed","2008","direct migration background","Rural Area","40","0.449523617193051","0.344995273907862","0.55405196047824"
"Acclaimed","2008","indirect migration background","Urban Area","111","0.493662685384853","0.429604404422412","0.557720966347293"
"Acclaimed","2008","indirect migration background","Rural Area","24","","",""
"Partly, partly","2008","no migration background","Urban Area","725","0.209475104385458","0.196629342031145","0.222320866739772"
"Partly, partly","2008","no migration background","Rural Area","464","0.227985001921358","0.210545086785105","0.24542491705761"
"Partly, partly","2008","direct migration background","Urban Area","99","0.212103471611859","0.173419778715797","0.250787164507921"
"Partly, partly","2008","direct migration background","Rural Area","18","","",""
"Partly, partly","2008","indirect migration background","Urban Area","58","0.242098431353725","0.187214836085059","0.296982026622391"
"Partly, partly","2008","indirect migration background","Rural Area","5","","",""
"Paid","2008","no migration background","Urban Area","344","0.099362406468777","0.089919145628446","0.108805667309108"
"Paid","2008","no migration background","Rural Area","226","0.0913004686971324","0.0793268612654617","0.103274076128803"
"Paid","2008","direct migration background","Urban Area","81","0.196114793018197","0.158542159163126","0.233687426873267"
"Paid","2008","direct migration background","Rural Area","17","","",""
"Paid","2008","indirect migration background","Urban Area","23","","",""
"Paid","2008","indirect migration background","Rural Area","2","","",""
"Not paid","2008","no migration background","Urban Area","954","0.211857729963025","0.198958601518518","0.224756858407531"
"Not paid","2008","no migration background","Rural Area","395","0.161723283741656","0.146417402585267","0.177029164898044"
"Not paid","2008","direct migration background","Urban Area","66","0.163658085763716","0.128649053195349","0.198667118332083"
"Not paid","2008","direct migration background","Rural Area","12","","",""
"Not paid","2008","indirect migration background","Urban Area","42","0.139343718302286","0.0949727678786816","0.18371466872589"
"Not paid","2008","indirect migration background","Rural Area","9","","",""
"Acclaimed","2009","no migration background","Urban Area","1618","0.47563317956335","0.458804471932562","0.492461887194139"
"Acclaimed","2009","no migration background","Rural Area","1069","0.539706014665608","0.518082670156496","0.561329359174721"
"Acclaimed","2009","direct migration background","Urban Area","151","0.403569437271854","0.351110736320479","0.456028138223229"
"Acclaimed","2009","direct migration background","Rural Area","26","","",""
"Acclaimed","2009","indirect migration background","Urban Area","97","0.454913788048076","0.3888114238542","0.521016152241951"
"Acclaimed","2009","indirect migration background","Rural Area","20","","",""
"Partly, partly","2009","no migration background","Urban Area","654","0.206452267724628","0.192812924809193","0.220091610640063"
"Partly, partly","2009","no migration background","Rural Area","432","0.247954854560915","0.229220667493461","0.266689041628368"
"Partly, partly","2009","direct migration background","Urban Area","67","0.196561028067299","0.154069376970264","0.239052679164334"
"Partly, partly","2009","direct migration background","Rural Area","19","","",""
"Partly, partly","2009","indirect migration background","Urban Area","48","0.242943627859552","0.186014214299305","0.299873041419799"
"Partly, partly","2009","indirect migration background","Rural Area","7","","",""
"Paid","2009","no migration background","Urban Area","303","0.100973563641866","0.0908207324484906","0.111126394835242"
"Paid","2009","no migration background","Rural Area","184","0.0794030231012287","0.0676735128365217","0.0911325333659357"
"Paid","2009","direct migration background","Urban Area","56","0.228386505673278","0.183500229283256","0.2732727820633"
"Paid","2009","direct migration background","Rural Area","15","","",""
"Paid","2009","indirect migration background","Urban Area","27","","",""
"Paid","2009","indirect migration background","Rural Area","6","","",""
"Not paid","2009","no migration background","Urban Area","808","0.216940989070155","0.203052175583301","0.230829802557009"
"Not paid","2009","no migration background","Rural Area","356","0.132936107672248","0.118207095588236","0.14766511975626"
"Not paid","2009","direct migration background","Urban Area","62","0.171483028987569","0.131179810423327","0.211786247551812"
"Not paid","2009","direct migration background","Rural Area","9","","",""
"Not paid","2009","indirect migration background","Urban Area","46","0.208232988733439","0.154332424428288","0.262133553038589"
"Not paid","2009","indirect migration background","Rural Area","9","","",""
"Acclaimed","2010","no migration background","Urban Area","2274","0.510507509256756","0.495996842144419","0.525018176369093"
"Acclaimed","2010","no migration background","Rural Area","1484","0.552596519201757","0.533971997821742","0.571221040581771"
"Acclaimed","2010","direct migration background","Urban Area","258","0.451554916182594","0.411867622666874","0.491242209698315"
"Acclaimed","2010","direct migration background","Rural Area","62","0.434150364540203","0.355613604510176","0.512687124570229"
"Acclaimed","2010","indirect migration background","Urban Area","154","0.516304628652541","0.461551104558088","0.571058152746994"
"Acclaimed","2010","indirect migration background","Rural Area","37","0.604342620632116","0.489791242657614","0.718893998606619"
"Partly, partly","2010","no migration background","Urban Area","823","0.183268634551215","0.172038189062201","0.19449908004023"
"Partly, partly","2010","no migration background","Rural Area","533","0.202709136343363","0.187650819723124","0.217767452963602"
"Partly, partly","2010","direct migration background","Urban Area","126","0.174891984679391","0.144597052974396","0.205186916384386"
"Partly, partly","2010","direct migration background","Rural Area","29","","",""
"Partly, partly","2010","indirect migration background","Urban Area","53","0.185806974304869","0.143191453878143","0.228422494731594"
"Partly, partly","2010","indirect migration background","Rural Area","15","","",""
"Paid","2010","no migration background","Urban Area","458","0.0984061679208341","0.0897598754700897","0.107052460371578"
"Paid","2010","no migration background","Rural Area","284","0.0939171888626844","0.08299051809926","0.104843859626109"
"Paid","2010","direct migration background","Urban Area","124","0.194561818884077","0.162991822139924","0.226131815628231"
"Paid","2010","direct migration background","Rural Area","41","0.181710533536798","0.120609872651993","0.242811194421602"
"Paid","2010","indirect migration background","Urban Area","47","0.126533653884619","0.0901086828730275","0.16295862489621"
"Paid","2010","indirect migration background","Rural Area","11","","",""
"Not paid","2010","no migration background","Urban Area","1004","0.207817688271195","0.196039808406321","0.219595568136068"
"Not paid","2010","no migration background","Rural Area","437","0.150777155592196","0.137373909970726","0.164180401213667"
"Not paid","2010","direct migration background","Urban Area","96","0.178991280253937","0.148419590493179","0.209562970014695"
"Not paid","2010","direct migration background","Rural Area","21","","",""
"Not paid","2010","indirect migration background","Urban Area","66","0.171354743157972","0.130068488079303","0.21264099823664"
"Not paid","2010","indirect migration background","Rural Area","7","","",""
"Acclaimed","2011","no migration background","Urban Area","2631","0.484002876989871","0.470666427279844","0.497339326699898"
"Acclaimed","2011","no migration background","Rural Area","1758","0.54368179440707","0.526820054758797","0.560543534055343"
"Acclaimed","2011","direct migration background","Urban Area","280","0.419095916867889","0.382465603724941","0.455726230010838"
"Acclaimed","2011","direct migration background","Rural Area","103","0.455434919205313","0.389627507712964","0.521242330697663"
"Acclaimed","2011","indirect migration background","Urban Area","197","0.437814198622691","0.389316634954663","0.486311762290718"
"Acclaimed","2011","indirect migration background","Rural Area","49","0.573491198310249","0.470741521352548","0.67624087526795"
"Partly, partly","2011","no migration background","Urban Area","1039","0.20389468679829","0.193142895256648","0.214646478339932"
"Partly, partly","2011","no migration background","Rural Area","627","0.179944032517149","0.166939745176091","0.192948319858207"
"Partly, partly","2011","direct migration background","Urban Area","141","0.185644149976077","0.156778625932322","0.214509674019832"
"Partly, partly","2011","direct migration background","Rural Area","34","0.193215609698454","0.141043716218186","0.245387503178722"
"Partly, partly","2011","indirect migration background","Urban Area","79","0.229756193319571","0.188633383099244","0.270879003539898"
"Partly, partly","2011","indirect migration background","Rural Area","13","","",""
"Paid","2011","no migration background","Urban Area","561","0.106368271418153","0.0981405806474416","0.114595962188865"
"Paid","2011","no migration background","Rural Area","409","0.119373833918112","0.108397774485977","0.130349893350248"
"Paid","2011","direct migration background","Urban Area","150","0.207018809282904","0.176939486914508","0.237098131651301"
"Paid","2011","direct migration background","Rural Area","56","0.176377528474106","0.126013266928199","0.226741790020012"
"Paid","2011","indirect migration background","Urban Area","57","0.131080276231346","0.0980894215971333","0.164071130865559"
"Paid","2011","indirect migration background","Rural Area","9","","",""
"Not paid","2011","no migration background","Urban Area","1163","0.205734164793686","0.194946467042559","0.216521862544812"
"Not paid","2011","no migration background","Rural Area","558","0.157000339157669","0.144684611367716","0.169316066947622"
"Not paid","2011","direct migration background","Urban Area","126","0.188241123873129","0.159220785058099","0.217261462688159"
"Not paid","2011","direct migration background","Rural Area","27","","",""
"Not paid","2011","indirect migration background","Urban Area","69","0.201349331826392","0.162149104051112","0.240549559601673"
"Not paid","2011","indirect migration background","Rural Area","18","","",""
"Acclaimed","2012","no migration background","Urban Area","2775","0.505123775813963","0.491900774936904","0.518346776691021"
"Acclaimed","2012","no migration background","Rural Area","1870","0.55665966878097","0.540005400323701","0.573313937238238"
"Acclaimed","2012","direct migration background","Urban Area","302","0.420058875954958","0.383981853911571","0.456135897998345"
"Acclaimed","2012","direct migration background","Rural Area","100","0.430449973542283","0.367009349952397","0.493890597132168"
"Acclaimed","2012","indirect migration background","Urban Area","197","0.456489191024473","0.408965385768958","0.504012996279989"
"Acclaimed","2012","indirect migration background","Rural Area","57","0.622070535238258","0.527037788294365","0.717103282182151"
"Partly, partly","2012","no migration background","Urban Area","1061","0.200962491480581","0.190364491529656","0.211560491431507"
"Partly, partly","2012","no migration background","Rural Area","680","0.203251329502233","0.18976047578873","0.216742183215737"
"Partly, partly","2012","direct migration background","Urban Area","149","0.214323018571057","0.184328626141343","0.244317411000771"
"Partly, partly","2012","direct migration background","Rural Area","57","0.330031460271301","0.269783126904706","0.390279793637897"
"Partly, partly","2012","indirect migration background","Urban Area","93","0.228430848144702","0.188375854279526","0.268485842009879"
"Partly, partly","2012","indirect migration background","Rural Area","22","","",""
"Paid","2012","no migration background","Urban Area","563","0.106268207129671","0.0981176347724997","0.114418779486842"
"Paid","2012","no migration background","Rural Area","390","0.107371646520201","0.0969929644806007","0.1177503285598"
"Paid","2012","direct migration background","Urban Area","155","0.204583318480638","0.175097302086607","0.234069334874669"
"Paid","2012","direct migration background","Rural Area","45","0.114860939956201","0.0740071738361622","0.15571470607624"
"Paid","2012","indirect migration background","Urban Area","55","0.119098656514321","0.088195066543737","0.150002246484905"
"Paid","2012","indirect migration background","Rural Area","4","","",""
"Not paid","2012","no migration background","Urban Area","1093","0.187645525575785","0.177319701496217","0.197971349655353"
"Not paid","2012","no migration background","Rural Area","478","0.132717355196596","0.121343537866629","0.144091172526564"
"Not paid","2012","direct migration background","Urban Area","113","0.161034786993347","0.134168015958144","0.18790155802855"
"Not paid","2012","direct migration background","Rural Area","32","0.124657626230216","0.0823334450488771","0.166981807411554"
"Not paid","2012","indirect migration background","Urban Area","77","0.195981304316503","0.158108081658222","0.233854526974784"
