"plb0195_h","year","education","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2001","no degree/no degree yet","10","","",""
"Paid","2001","lower secondary degree","532","0.234652351237168","0.217176762854721","0.252127939619615"
"Paid","2001","secondary school degree","401","0.139169669058742","0.126732094889111","0.151607243228373"
"Paid","2001","college entrance qualification","167","0.0835722723723498","0.0716791294079629","0.0954654153367367"
"Paid","2001","Other degree","104","0.26224536059459","0.216164142519215","0.308326578669965"
"Paid","2001","no degree/no degree yet","31","0.406977955987864","0.285667376274811","0.528288535700917"
"Not paid","2001","lower secondary degree","206","0.0850111342106534","0.0735101293901257","0.0965121390311811"
"Not paid","2001","secondary school degree","380","0.127839223897428","0.115840503194772","0.139837944600084"
"Not paid","2001","college entrance qualification","648","0.301956076922885","0.282225958770559","0.321686195075212"
"Not paid","2001","Other degree","36","0.122667840877857","0.0882992715562236","0.157036410199491"
"Not paid","2001","no degree/no degree yet","1","","",""
"Acclaimed","2002","lower secondary degree","890","0.474626335291077","0.452631254503051","0.496621416079102"
"Acclaimed","2002","secondary school degree","1558","0.53084427852651","0.513007211021757","0.548681346031263"
"Acclaimed","2002","college entrance qualification","1023","0.432303083046385","0.413183656854576","0.451422509238194"
"Acclaimed","2002","Other degree","117","0.376211480554605","0.322110212588878","0.430312748520332"
"Acclaimed","2002","no degree/no degree yet","21","","",""
"Partly, partly","2002","lower secondary degree","507","0.246118114825974","0.227144986688827","0.26509124296312"
"Partly, partly","2002","secondary school degree","658","0.212264108127468","0.197648732670509","0.226879483584426"
"Partly, partly","2002","college entrance qualification","421","0.167398554327055","0.152990117994893","0.181806990659216"
"Partly, partly","2002","Other degree","62","0.178083598008256","0.135356980075497","0.220810215941015"
"Partly, partly","2002","no degree/no degree yet","8","","",""
"Paid","2002","lower secondary degree","379","0.187110020710207","0.169931731732972","0.204288309687443"
"Paid","2002","secondary school degree","325","0.113239454959821","0.101913275386003","0.12456563453364"
"Paid","2002","college entrance qualification","150","0.0635113695569593","0.0540989903990815","0.072923748714837"
"Paid","2002","Other degree","100","0.342364634467201","0.28937270153055","0.395356567403852"
"Paid","2002","no degree/no degree yet","31","0.415011944808492","0.294296760569205","0.53572712904778"
"Not paid","2002","lower secondary degree","204","0.0921455291727427","0.0794057837846285","0.104885274560857"
"Not paid","2002","secondary school degree","466","0.143652158386201","0.131116055190466","0.156188261581936"
"Not paid","2002","college entrance qualification","985","0.336786993069601","0.318546919206724","0.355027066932479"
"Not paid","2002","Other degree","29","","",""
"Not paid","2002","no degree/no degree yet","4","","",""
"Acclaimed","2003","lower secondary degree","887","0.502755824685083","0.48005777487678","0.525453874493386"
"Acclaimed","2003","secondary school degree","1562","0.563082134418635","0.544954571301365","0.581209697535906"
"Acclaimed","2003","college entrance qualification","1028","0.454972738534634","0.435222285517664","0.474723191551603"
"Acclaimed","2003","Other degree","114","0.407783723594727","0.350223272523124","0.465344174666331"
"Acclaimed","2003","no degree/no degree yet","16","","",""
"Partly, partly","2003","lower secondary degree","449","0.229077086524228","0.209999587521998","0.248154585526458"
"Partly, partly","2003","secondary school degree","590","0.194755894241468","0.180282755257168","0.209229033225768"
"Partly, partly","2003","college entrance qualification","378","0.158219594113729","0.143745053123405","0.172694135104053"
"Partly, partly","2003","Other degree","56","0.217296495834311","0.16899127455849","0.265601717110131"
"Partly, partly","2003","no degree/no degree yet","2","","",""
"Paid","2003","lower secondary degree","328","0.17707569465676","0.159746253454102","0.194405135859417"
"Paid","2003","secondary school degree","298","0.111559830527629","0.100053902151555","0.123065758903702"
"Paid","2003","college entrance qualification","163","0.0736733039788576","0.0633120474869331","0.0840345604707822"
"Paid","2003","Other degree","79","0.2717410076427","0.21963478461498","0.323847230670421"
"Paid","2003","no degree/no degree yet","21","","",""
"Not paid","2003","lower secondary degree","200","0.0910913941339293","0.0780289658458186","0.10415382242204"
"Not paid","2003","secondary school degree","426","0.130602140812268","0.118287036881355","0.14291724474318"
"Not paid","2003","college entrance qualification","873","0.31313436337278","0.294740349028708","0.331528377716852"
"Not paid","2003","Other degree","31","0.103178772928262","0.0675486603772519","0.138808885479271"
"Not paid","2003","no degree/no degree yet","3","","",""
"Acclaimed","2004","lower secondary degree","832","0.495417340723291","0.471958738137069","0.518875943309514"
"Acclaimed","2004","secondary school degree","1497","0.541716429086238","0.523280823619389","0.560152034553087"
"Acclaimed","2004","college entrance qualification","1010","0.443991325508647","0.424030079885178","0.463952571132115"
"Acclaimed","2004","Other degree","108","0.441007749807389","0.380422871180175","0.501592628434603"
"Acclaimed","2004","no degree/no degree yet","13","","",""
"Partly, partly","2004","lower secondary degree","400","0.21899312687392","0.199589047359264","0.238397206388575"
"Partly, partly","2004","secondary school degree","578","0.192407829518048","0.177822653393373","0.206993005642723"
"Partly, partly","2004","college entrance qualification","344","0.157614268073472","0.142975218603172","0.172253317543772"
"Partly, partly","2004","Other degree","51","0.204705773344172","0.15547153785531","0.253940008833034"
"Partly, partly","2004","no degree/no degree yet","5","","",""
"Paid","2004","lower secondary degree","303","0.170762412685289","0.153106669373677","0.188418155996902"
"Paid","2004","secondary school degree","267","0.105935157020288","0.0945481700475412","0.117322143993036"
"Paid","2004","college entrance qualification","149","0.0759925851653571","0.0653466712499145","0.0866384990807997"
"Paid","2004","Other degree","61","0.212573457956363","0.162650790605387","0.262496125307339"
"Paid","2004","no degree/no degree yet","18","","",""
"Not paid","2004","lower secondary degree","210","0.1148271197175","0.0998686674192998","0.129785572015699"
"Not paid","2004","secondary school degree","464","0.159940584375425","0.146378120361776","0.173503048389075"
"Not paid","2004","college entrance qualification","877","0.322401821252524","0.303624031559897","0.341179610945151"
"Not paid","2004","Other degree","38","0.141713018892076","0.0991571585021921","0.184268879281959"
"Not paid","2004","no degree/no degree yet","1","","",""
"Acclaimed","2005","lower secondary degree","789","0.515125098703373","0.490482258831584","0.539767938575163"
"Acclaimed","2005","secondary school degree","1457","0.544904019977439","0.525846760320719","0.563961279634159"
"Acclaimed","2005","college entrance qualification","980","0.46158043633154","0.440842968929547","0.482317903733533"
"Acclaimed","2005","Other degree","112","0.445097063392614","0.38373729711642","0.506456829668807"
"Acclaimed","2005","no degree/no degree yet","14","","",""
"Partly, partly","2005","lower secondary degree","360","0.226679647859536","0.206035092562111","0.247324203156962"
"Partly, partly","2005","secondary school degree","527","0.202145383290674","0.186776484859247","0.217514281722102"
"Partly, partly","2005","college entrance qualification","369","0.178276994048925","0.16235556747651","0.19419842062134"
"Partly, partly","2005","Other degree","61","0.25204243237581","0.198435231365056","0.305649633386564"
"Partly, partly","2005","no degree/no degree yet","8","","",""
"Paid","2005","lower secondary degree","260","0.145929266949385","0.128521716282201","0.163336817616569"
"Paid","2005","secondary school degree","242","0.107436981823728","0.0955862467425046","0.119287716904951"
"Paid","2005","college entrance qualification","109","0.058068283235074","0.0483396729296838","0.0677968935404641"
"Paid","2005","Other degree","50","0.177684224777551","0.130489705422507","0.224878744132595"
"Paid","2005","no degree/no degree yet","14","","",""
"Not paid","2005","lower secondary degree","171","0.112265986487705","0.0966996979579141","0.127832275017496"
"Not paid","2005","secondary school degree","397","0.145513614908159","0.132019222523057","0.15900800729326"
"Not paid","2005","college entrance qualification","762","0.302074286384461","0.282974298905921","0.321174273863001"
"Not paid","2005","Other degree","29","","",""
"Not paid","2005","no degree/no degree yet","4","","",""
"Acclaimed","2006","lower secondary degree","846","0.494271782864618","0.47062323678351","0.517920328945726"
"Acclaimed","2006","secondary school degree","1634","0.546134828745128","0.527992741980899","0.564276915509357"
"Acclaimed","2006","college entrance qualification","1067","0.435875592839088","0.416335934572624","0.455415251105551"
"Acclaimed","2006","Other degree","123","0.471001064291395","0.412324586480356","0.529677542102434"
"Acclaimed","2006","no degree/no degree yet","11","","",""
"Partly, partly","2006","lower secondary degree","385","0.219216607112798","0.19964777294065","0.238785441284947"
"Partly, partly","2006","secondary school degree","556","0.200858686131325","0.186259421707925","0.215457950554724"
"Partly, partly","2006","college entrance qualification","372","0.157263088625127","0.142917854128238","0.171608323122015"
"Partly, partly","2006","Other degree","50","0.13971423677826","0.0989605041068906","0.180467969449629"
"Partly, partly","2006","no degree/no degree yet","2","","",""
"Paid","2006","lower secondary degree","289","0.172074499261495","0.154221268012041","0.189927730510949"
"Paid","2006","secondary school degree","251","0.101458614739843","0.0904562159864205","0.112461013493266"
"Paid","2006","college entrance qualification","138","0.0686966190869963","0.058729686633618","0.0786635515403745"
"Paid","2006","Other degree","59","0.222199785119589","0.173331000316697","0.271068569922481"
"Paid","2006","no degree/no degree yet","16","","",""
"Not paid","2006","lower secondary degree","197","0.114437110761088","0.0993794991855205","0.129494722336656"
"Not paid","2006","secondary school degree","452","0.151547870383705","0.138481274335397","0.164614466432013"
"Not paid","2006","college entrance qualification","897","0.33816469944879","0.319522920998313","0.356806477899266"
"Not paid","2006","Other degree","46","0.167084913810756","0.123232381551462","0.210937446070051"
"Not paid","2006","no degree/no degree yet","5","","",""
"Acclaimed","2007","lower secondary degree","768","0.501019201305295","0.476111610923223","0.525926791687366"
"Acclaimed","2007","secondary school degree","1463","0.529515199572705","0.51056154353327","0.548468855612141"
"Acclaimed","2007","college entrance qualification","1036","0.450946345004796","0.430789747985372","0.47110294202422"
"Acclaimed","2007","Other degree","106","0.406083697306216","0.344209324654333","0.4679580699581"
"Acclaimed","2007","no degree/no degree yet","14","","",""
"Partly, partly","2007","lower secondary degree","356","0.230469241068668","0.209490371127643","0.251448111009693"
"Partly, partly","2007","secondary school degree","555","0.235623202619191","0.219507703679853","0.251738701558529"
"Partly, partly","2007","college entrance qualification","376","0.175967858363042","0.160542469030998","0.191393247695087"
"Partly, partly","2007","Other degree","54","0.21901667479887","0.166909217749947","0.271124131847793"
"Partly, partly","2007","no degree/no degree yet","4","","",""
"Paid","2007","lower secondary degree","241","0.15666356147307","0.138556538890001","0.174770584056139"
"Paid","2007","secondary school degree","229","0.0843670944858307","0.073812823930321","0.0949213650413405"
"Paid","2007","college entrance qualification","103","0.055092981550429","0.0458504687704782","0.0643354943303797"
"Paid","2007","Other degree","41","0.188779105090925","0.139474562543534","0.238083647638315"
"Paid","2007","no degree/no degree yet","8","","",""
"Not paid","2007","lower secondary degree","183","0.111847996152967","0.0961472473003978","0.127548745005536"
"Not paid","2007","secondary school degree","417","0.150494503322273","0.136916859980542","0.164072146664004"
"Not paid","2007","college entrance qualification","826","0.317992815081732","0.299128088597202","0.336857541566263"
"Not paid","2007","Other degree","41","0.186120522803989","0.137084234627947","0.23515681098003"
"Not paid","2007","no degree/no degree yet","2","","",""
"Acclaimed","2008","lower secondary degree","723","0.486584990902983","0.461416602395986","0.511753379409981"
"Acclaimed","2008","secondary school degree","1407","0.51976549512631","0.500750696332679","0.538780293919941"
"Acclaimed","2008","college entrance qualification","1020","0.468505730038333","0.448072252100573","0.488939207976094"
"Acclaimed","2008","Other degree","95","0.365607080359285","0.302818547697469","0.428395613021102"
"Acclaimed","2008","no degree/no degree yet","9","","",""
"Partly, partly","2008","lower secondary degree","361","0.252334155925533","0.230462404301276","0.27420590754979"
"Partly, partly","2008","secondary school degree","584","0.236491100261373","0.220318651497504","0.252663549025242"
"Partly, partly","2008","college entrance qualification","345","0.161708721569758","0.146632248990135","0.176785194149381"
"Partly, partly","2008","Other degree","42","0.202049804956096","0.149700492536165","0.254399117376027"
"Partly, partly","2008","no degree/no degree yet","7","","",""
"Paid","2008","lower secondary degree","242","0.152158687697053","0.134072483125815","0.170244892268291"
"Paid","2008","secondary school degree","238","0.0907654063685513","0.0798318994316714","0.101698913305431"
"Paid","2008","college entrance qualification","131","0.0651210050875724","0.055017459743186","0.0752245504319588"
"Paid","2008","Other degree","50","0.220777454728543","0.166701774988299","0.274853134468786"
"Paid","2008","no degree/no degree yet","15","","",""
"Not paid","2008","lower secondary degree","189","0.108922165474431","0.09323452136123","0.124609809587632"
"Not paid","2008","secondary school degree","423","0.152977998243765","0.139277916332305","0.166678080155226"
"Not paid","2008","college entrance qualification","795","0.304664543304336","0.285817479911615","0.323511606697057"
"Not paid","2008","Other degree","39","0.211565659956076","0.158318159520185","0.264813160391967"
"Not paid","2008","no degree/no degree yet","3","","",""
"Acclaimed","2009","lower secondary degree","616","0.473083174634645","0.4457101714059","0.500456177863389"
"Acclaimed","2009","secondary school degree","1268","0.531133811031238","0.510901515172038","0.551366106890439"
"Acclaimed","2009","college entrance qualification","968","0.463109439858781","0.441963248027354","0.484255631690208"
"Acclaimed","2009","Other degree","65","0.315636987402802","0.245357164302715","0.38591681050289"
"Acclaimed","2009","no degree/no degree yet","9","","",""
"Partly, partly","2009","lower secondary degree","301","0.250666636020877","0.226905430787845","0.274427841253909"
"Partly, partly","2009","secondary school degree","499","0.229426488006191","0.212379504084319","0.246473471928062"
"Partly, partly","2009","college entrance qualification","342","0.19093200797451","0.174264167053017","0.207599848896003"
"Partly, partly","2009","Other degree","29","","",""
"Partly, partly","2009","no degree/no degree yet","8","","",""
"Paid","2009","lower secondary degree","202","0.157026448584796","0.13707951954415","0.176973377625441"
"Paid","2009","secondary school degree","215","0.0911912508187486","0.0795196192263548","0.102862882411142"
"Paid","2009","college entrance qualification","111","0.0538028410427761","0.0442344064780184","0.0633712756075338"
"Paid","2009","Other degree","40","0.31491670032355","0.244680180127349","0.385153220519751"
"Paid","2009","no degree/no degree yet","7","","",""
"Not paid","2009","lower secondary degree","159","0.119223740759683","0.101457447105663","0.136990034413703"
"Not paid","2009","secondary school degree","355","0.148248450143822","0.133841558760559","0.162655341527086"
"Not paid","2009","college entrance qualification","715","0.292155711123933","0.272870538828778","0.311440883419087"
"Not paid","2009","Other degree","34","0.17288266404257","0.115701533847189","0.230063794237952"
"Not paid","2009","no degree/no degree yet","2","","",""
"Acclaimed","2010","lower secondary degree","840","0.526728633205272","0.502882079367636","0.550575187042909"
"Acclaimed","2010","secondary school degree","1784","0.552732513271471","0.53542673478607","0.570038291756872"
"Acclaimed","2010","college entrance qualification","1405","0.499071089867576","0.481092069683717","0.517050110051435"
"Acclaimed","2010","Other degree","148","0.373424644810764","0.325902646147646","0.420946643473881"
"Acclaimed","2010","no degree/no degree yet","17","","",""
"Partly, partly","2010","lower secondary degree","373","0.193997569429704","0.175111422349083","0.212883716510326"
"Partly, partly","2010","secondary school degree","624","0.196288891116386","0.182464442571188","0.210113339661585"
"Partly, partly","2010","college entrance qualification","455","0.17112558886635","0.157583096198841","0.184668081533859"
"Partly, partly","2010","Other degree","78","0.185541888106302","0.147350810081191","0.223732966131412"
"Partly, partly","2010","no degree/no degree yet","13","","",""
"Paid","2010","lower secondary degree","298","0.175951750116491","0.15776520670583","0.194138293527152"
"Paid","2010","secondary school degree","337","0.0935168307771942","0.0833829746856014","0.103650686868787"
"Paid","2010","college entrance qualification","180","0.0470908854999638","0.039473763104266","0.0547080078956616"
"Paid","2010","Other degree","104","0.245736840269995","0.203440466240837","0.288033214299153"
"Paid","2010","no degree/no degree yet","21","","",""
"Not paid","2010","lower secondary degree","173","0.103322047248532","0.088784478061375","0.11785961643569"
"Not paid","2010","secondary school degree","426","0.157461764834949","0.14478430227289","0.170139227397007"
"Not paid","2010","college entrance qualification","931","0.28271243576611","0.266519862453292","0.298905009078928"
"Not paid","2010","Other degree","68","0.19529662681294","0.156349821737346","0.234243431888533"
"Not paid","2010","no degree/no degree yet","6","","",""
"Acclaimed","2011","lower secondary degree","915","0.47874839193833","0.456655390679494","0.500841393197167"
"Acclaimed","2011","secondary school degree","2055","0.521182933834878","0.50532273891596","0.537043128753797"
"Acclaimed","2011","college entrance qualification","1701","0.496758211896012","0.480245656363347","0.513270767428676"
"Acclaimed","2011","Other degree","197","0.375498611127474","0.333010376174696","0.417986846080251"
"Acclaimed","2011","no degree/no degree yet","24","","",""
"Partly, partly","2011","lower secondary degree","467","0.237826571075003","0.218997259644315","0.256655882505692"
"Partly, partly","2011","secondary school degree","773","0.202734993837333","0.189970772487141","0.215499215187524"
"Partly, partly","2011","college entrance qualification","533","0.161702878347028","0.149543502633951","0.173862254060105"
"Partly, partly","2011","Other degree","91","0.196840527450918","0.161954142298604","0.231726912603233"
"Partly, partly","2011","no degree/no degree yet","15","","",""
"Paid","2011","lower secondary degree","385","0.194974801928762","0.17745330001527","0.212496303842253"
"Paid","2011","secondary school degree","439","0.109186706254727","0.0992850728304688","0.119088339678984"
"Paid","2011","college entrance qualification","213","0.056341123257009","0.0487260571023683","0.0639561894116498"
"Paid","2011","Other degree","120","0.233449371370852","0.196333078349801","0.270565664391903"
"Paid","2011","no degree/no degree yet","31","0.336029415665164","0.235613698058924","0.436445133271405"
"Not paid","2011","lower secondary degree","197","0.0884502350579044","0.0758923345866417","0.101008135529167"
"Not paid","2011","secondary school degree","544","0.166895366073063","0.155056761058303","0.178733971087822"
"Not paid","2011","college entrance qualification","1075","0.285197786499951","0.270286351669133","0.300109221330769"
"Not paid","2011","Other degree","91","0.194211490050756","0.159502193375363","0.228920786726149"
"Not paid","2011","no degree/no degree yet","15","","",""
"Acclaimed","2012","lower secondary degree","955","0.483153547585121","0.461377778334813","0.504929316835428"
"Acclaimed","2012","secondary school degree","2160","0.553567306202087","0.537827529994711","0.569307082409463"
"Acclaimed","2012","college entrance qualification","1820","0.502550843153162","0.486354663736765","0.51874702256956"
"Acclaimed","2012","Other degree","216","0.387552984047879","0.346231370991087","0.428874597104671"
"Acclaimed","2012","no degree/no degree yet","31","0.328374312407127","0.237680487955015","0.419068136859239"
"Partly, partly","2012","lower secondary degree","499","0.256169197401269","0.237147438056485","0.275190956746053"
"Partly, partly","2012","secondary school degree","814","0.215527355547407","0.202508421021986","0.228546290072828"
"Partly, partly","2012","college entrance qualification","576","0.168755588893131","0.15662332975119","0.180887848035072"
"Partly, partly","2012","Other degree","106","0.213657295857905","0.178892293988757","0.248422297727053"
"Partly, partly","2012","no degree/no degree yet","22","","",""
"Paid","2012","lower secondary degree","375","0.18552648416796","0.168587335082028","0.202465633253893"
"Paid","2012","secondary school degree","412","0.0990099017755722","0.0895533094988385","0.108466494052306"
"Paid","2012","college entrance qualification","227","0.0594062592511276","0.0517491406866588","0.0670633778155965"
"Paid","2012","Other degree","125","0.222632024004903","0.187347472410872","0.257916575598933"
"Paid","2012","no degree/no degree yet","41","0.404026713535342","0.30926172467156","0.498791702399124"
"Not paid","2012","lower secondary degree","194","0.0751507708456499","0.0636625615542664","0.0866389801370335"
"Not paid","2012","secondary school degree","446","0.131895436474933","0.121181816307788","0.142609056642079"
"Not paid","2012","college entrance qualification","1038","0.269287308702579","0.254918211099992","0.283656406305166"
"Not paid","2012","Other degree","87","0.176157696089313","0.143846702149497","0.208468690029129"
"Not paid","2012","no degree/no degree yet","9","","",""
"Acclaimed","2013","lower secondary degree","965","0.518047714388986","0.496071880077881","0.540023548700091"
"Acclaimed","2013","secondary school degree","2075","0.542069834814454","0.526055067065003","0.558084602563905"
"Acclaimed","2013","college entrance qualification","1843","0.500527949360996","0.484242355840281","0.51681354288171"
"Acclaimed","2013","Other degree","541","0.398093716096712","0.371864993847067","0.424322438346357"
"Acclaimed","2013","no degree/no degree yet","52","0.352723124192967","0.273289806311213","0.432156442074721"
"Partly, partly","2013","lower secondary degree","476","0.234530722868472","0.215896030727393","0.25316541500955"
"Partly, partly","2013","secondary school degree","802","0.22400941892281","0.210607877194016","0.237410960651604"
"Partly, partly","2013","college entrance qualification","558","0.172367114804378","0.160064996362135","0.184669233246622"
"Partly, partly","2013","Other degree","295","0.225879380117854","0.203473467094327","0.248285293141382"
"Partly, partly","2013","no degree/no degree yet","30","0.192691384542652","0.127123430375724","0.25825933870958"
"Paid","2013","lower secondary degree","370","0.172799717329861","0.156171897124864","0.189427537534857"
"Paid","2013","secondary school degree","408","0.0994462131898093","0.0898269379436037","0.109065488436015"
"Paid","2013","college entrance qualification","215","0.0608412394067866","0.0530554552109739","0.0686270236025993"
"Paid","2013","Other degree","333","0.210959949612208","0.189098972741379","0.232820926483037"
"Paid","2013","no degree/no degree yet","50","0.385282566423897","0.304378912780423","0.466186220067371"
"Not paid","2013","lower secondary degree","175","0.0746218454126817","0.063064686554161","0.0861790042712024"
"Not paid","2013","secondary school degree","433","0.134474533072927","0.123508404177405","0.145440661968449"
"Not paid","2013","college entrance qualification","1005","0.26626369642784","0.25186710065297","0.28066029220271"
"Not paid","2013","Other degree","169","0.165066954173225","0.145175069698236","0.184958838648215"
"Not paid","2013","no degree/no degree yet","7","","",""
"Acclaimed","2014","lower secondary degree","817","0.471881573950508","0.448748939739274","0.495014208161742"
"Acclaimed","2014","secondary school degree","1883","0.541816667968195","0.525012060037076","0.558621275899314"
"Acclaimed","2014","college entrance qualification","1771","0.511997366543485","0.49537795535766","0.528616777729311"
"Acclaimed","2014","Other degree","438","0.40639073725998","0.376640051206194","0.436141423313766"
"Acclaimed","2014","no degree/no degree yet","29","","",""
"Partly, partly","2014","lower secondary degree","482","0.273710161067054","0.253049540355789","0.29437078177832"
"Partly, partly","2014","secondary school degree","779","0.227422539885391","0.213285114357737","0.241559965413046"
"Partly, partly","2014","college entrance qualification","601","0.18488317413579","0.171976055261737","0.197790293009842"
"Partly, partly","2014","Other degree","229","0.203631582294128","0.179239193574174","0.228023971014083"
"Partly, partly","2014","no degree/no degree yet","16","","",""
"Paid","2014","lower secondary degree","346","0.178948592403348","0.161186577135709","0.196710607670987"
"Paid","2014","secondary school degree","332","0.0974606146912265","0.0874576159251927","0.10746361345726"
"Paid","2014","college entrance qualification","206","0.0623920031943898","0.0543503414267267","0.0704336649620529"
"Paid","2014","Other degree","238","0.22236222334489","0.197174209170365","0.247550237519415"
"Paid","2014","no degree/no degree yet","42","0.388275514694447","0.290273676318614","0.48627735307028"
"Not paid","2014","lower secondary degree","144","0.0754596725790894","0.0632201829507792","0.0876991622073996"
"Not paid","2014","secondary school degree","383","0.133300177455187","0.121836280378154","0.144764074532219"
"Not paid","2014","college entrance qualification","897","0.240727456126335","0.226512931259292","0.254941980993379"
"Not paid","2014","Other degree","142","0.167615457101002","0.144990186271359","0.190240727930644"
"Not paid","2014","no degree/no degree yet","8","","",""
"Acclaimed","2015","lower secondary degree","","","",""
"Acclaimed","2015","secondary school degree","","","",""
"Acclaimed","2015","college entrance qualification","","","",""
"Acclaimed","2015","Other degree","","","",""
"Acclaimed","2015","no degree/no degree yet","","","",""
"Partly, partly","2015","lower secondary degree","","","",""
"Partly, partly","2015","secondary school degree","","","",""
"Partly, partly","2015","college entrance qualification","","","",""
"Partly, partly","2015","Other degree","","","",""
"Partly, partly","2015","no degree/no degree yet","","","",""
"Paid","2015","lower secondary degree","","","",""
"Paid","2015","secondary school degree","","","",""
"Paid","2015","college entrance qualification","","","",""
"Paid","2015","Other degree","","","",""
"Paid","2015","no degree/no degree yet","","","",""
"Not paid","2015","lower secondary degree","","","",""
"Not paid","2015","secondary school degree","","","",""
"Not paid","2015","college entrance qualification","","","",""
"Not paid","2015","Other degree","","","",""
"Not paid","2015","no degree/no degree yet","","","",""
"Acclaimed","2016","lower secondary degree","","","",""
"Acclaimed","2016","secondary school degree","","","",""
"Acclaimed","2016","college entrance qualification","","","",""
"Acclaimed","2016","Other degree","","","",""
"Acclaimed","2016","no degree/no degree yet","","","",""
"Partly, partly","2016","lower secondary degree","","","",""
"Partly, partly","2016","secondary school degree","","","",""
"Partly, partly","2016","college entrance qualification","","","",""
"Partly, partly","2016","Other degree","","","",""
"Partly, partly","2016","no degree/no degree yet","","","",""
"Paid","2016","lower secondary degree","","","",""
"Paid","2016","secondary school degree","","","",""
"Paid","2016","college entrance qualification","","","",""
"Paid","2016","Other degree","","","",""
"Paid","2016","no degree/no degree yet","","","",""
"Not paid","2016","lower secondary degree","","","",""
"Not paid","2016","secondary school degree","","","",""
"Not paid","2016","college entrance qualification","","","",""
"Not paid","2016","Other degree","","","",""
"Not paid","2016","no degree/no degree yet","","","",""
"Acclaimed","2017","lower secondary degree","","","",""
"Acclaimed","2017","secondary school degree","","","",""
"Acclaimed","2017","college entrance qualification","","","",""
"Acclaimed","2017","Other degree","","","",""
"Acclaimed","2017","no degree/no degree yet","","","",""
"Partly, partly","2017","lower secondary degree","","","",""
"Partly, partly","2017","secondary school degree","","","",""
"Partly, partly","2017","college entrance qualification","","","",""
"Partly, partly","2017","Other degree","","","",""
"Partly, partly","2017","no degree/no degree yet","","","",""
"Paid","2017","lower secondary degree","","","",""
"Paid","2017","secondary school degree","","","",""
"Paid","2017","college entrance qualification","","","",""
"Paid","2017","Other degree","","","",""
"Paid","2017","no degree/no degree yet","","","",""
"Not paid","2017","lower secondary degree","","","",""
"Not paid","2017","secondary school degree","","","",""
"Not paid","2017","college entrance qualification","","","",""
"Not paid","2017","Other degree","","","",""
"Not paid","2017","no degree/no degree yet","","","",""
"Acclaimed","2018","lower secondary degree","727","0.487041415194264","0.462077550029469","0.512005280359058"
"Acclaimed","2018","secondary school degree","1835","0.555839506275535","0.538624080391985","0.573054932159085"
"Acclaimed","2018","college entrance qualification","2032","0.562005259572227","0.545863188891675","0.578147330252779"
"Acclaimed","2018","Other degree","395","0.440812484698962","0.409552275588734","0.47207269380919"
"Acclaimed","2018","no degree/no degree yet","31","0.353332134691555","0.254577145676413","0.452087123706698"
"Partly, partly","2018","lower secondary degree","418","0.270719613908891","0.248527694922311","0.292911532895472"
"Partly, partly","2018","secondary school degree","759","0.246507959435912","0.231575618069523","0.261440300802301"
"Partly, partly","2018","college entrance qualification","596","0.174000330202695","0.161665886133605","0.186334774271786"
"Partly, partly","2018","Other degree","247","0.226348186860678","0.200000197079812","0.252696176641543"
"Partly, partly","2018","no degree/no degree yet","26","","",""
"Paid","2018","lower secondary degree","306","0.177760419984287","0.158666088680292","0.196854751288283"
"Paid","2018","secondary school degree","337","0.105135370153124","0.0945079904609967","0.115762749845251"
"Paid","2018","college entrance qualification","260","0.0627745236336619","0.054882863698769","0.0706661835685547"
"Paid","2018","Other degree","208","0.199855290589624","0.174676880880037","0.225033700299212"
"Paid","2018","no degree/no degree yet","28","","",""
"Not paid","2018","lower secondary degree","89","0.0644785509125576","0.0522120063896787","0.0767450954354365"
"Not paid","2018","secondary school degree","269","0.0925171641354296","0.0824778633157562","0.102556464955103"
"Not paid","2018","college entrance qualification","741","0.201219886591416","0.188176100175263","0.214263673007569"
"Not paid","2018","Other degree","119","0.132984037850736","0.111604441235715","0.154363634465758"
"Not paid","2018","no degree/no degree yet","5","","",""
