"plb0195_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1993","indirect migration background","(1b) general elementary school","7","","",""
"Partly, partly","1993","indirect migration background","(1c) basic vocational qualification","8","","",""
"Partly, partly","1993","indirect migration background","(2b) intermediate general qualification","3","","",""
"Partly, partly","1993","indirect migration background","(2a) intermediate vocational","7","","",""
"Partly, partly","1993","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Partly, partly","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Paid","1993","no migration background","(0) in school","","","",""
"Paid","1993","no migration background","(1a) inadequately completed","15","","",""
"Paid","1993","no migration background","(1b) general elementary school","145","0.536616336299403","0.47789302848672","0.595339644112086"
"Paid","1993","no migration background","(1c) basic vocational qualification","514","0.390019469434051","0.363776452549511","0.416262486318592"
"Paid","1993","no migration background","(2b) intermediate general qualification","33","0.290632532017915","0.212878988645157","0.368386075390674"
"Paid","1993","no migration background","(2a) intermediate vocational","387","0.270523476503521","0.246693939846631","0.294353013160411"
"Paid","1993","no migration background","(2c_gen) general maturity certificate","19","","",""
"Paid","1993","no migration background","(2c_voc) vocational maturity certificate","28","","",""
"Paid","1993","no migration background","(3a) lower tertiary education","49","0.123436726204485","0.0928058048217255","0.154067647587245"
"Paid","1993","no migration background","(3b) higher tertiary education","34","0.0911997479206943","0.0630570257775983","0.11934247006379"
"Paid","1993","direct migration background","(0) in school","","","",""
"Paid","1993","direct migration background","(1a) inadequately completed","91","0.648869664599083","0.571177539462005","0.72656178973616"
"Paid","1993","direct migration background","(1b) general elementary school","151","0.585731446835185","0.522751191906224","0.648711701764146"
"Paid","1993","direct migration background","(1c) basic vocational qualification","142","0.5411022360972","0.479083932073955","0.603120540120445"
"Paid","1993","direct migration background","(2b) intermediate general qualification","5","","",""
"Paid","1993","direct migration background","(2a) intermediate vocational","13","","",""
"Paid","1993","direct migration background","(2c_gen) general maturity certificate","15","","",""
"Paid","1993","direct migration background","(2c_voc) vocational maturity certificate","17","","",""
"Paid","1993","direct migration background","(3a) lower tertiary education","3","","",""
"Paid","1993","direct migration background","(3b) higher tertiary education","8","","",""
"Paid","1993","indirect migration background","(0) in school","","","",""
"Paid","1993","indirect migration background","(1a) inadequately completed","3","","",""
"Paid","1993","indirect migration background","(1b) general elementary school","25","","",""
"Paid","1993","indirect migration background","(1c) basic vocational qualification","17","","",""
"Paid","1993","indirect migration background","(2b) intermediate general qualification","5","","",""
"Paid","1993","indirect migration background","(2a) intermediate vocational","6","","",""
"Paid","1993","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Paid","1993","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Paid","1993","indirect migration background","(3a) lower tertiary education","1","","",""
"Paid","1993","indirect migration background","(3b) higher tertiary education","","","",""
"Not paid","1993","no migration background","(0) in school","","","",""
"Not paid","1993","no migration background","(1a) inadequately completed","2","","",""
"Not paid","1993","no migration background","(1b) general elementary school","23","","",""
"Not paid","1993","no migration background","(1c) basic vocational qualification","123","0.105133420733797","0.0886304483999832","0.121636393067611"
"Not paid","1993","no migration background","(2b) intermediate general qualification","15","","",""
"Not paid","1993","no migration background","(2a) intermediate vocational","163","0.146417424239163","0.127453569935565","0.165381278542761"
"Not paid","1993","no migration background","(2c_gen) general maturity certificate","14","","",""
"Not paid","1993","no migration background","(2c_voc) vocational maturity certificate","39","0.196658602949894","0.141434572323199","0.251882633576589"
"Not paid","1993","no migration background","(3a) lower tertiary education","126","0.285864536894806","0.243790259201643","0.327938814587969"
"Not paid","1993","no migration background","(3b) higher tertiary education","218","0.536222888331492","0.487474260691048","0.584971515971935"
"Not paid","1993","direct migration background","(0) in school","","","",""
"Not paid","1993","direct migration background","(1a) inadequately completed","3","","",""
"Not paid","1993","direct migration background","(1b) general elementary school","13","","",""
"Not paid","1993","direct migration background","(1c) basic vocational qualification","12","","",""
"Not paid","1993","direct migration background","(2b) intermediate general qualification","2","","",""
"Not paid","1993","direct migration background","(2a) intermediate vocational","6","","",""
"Not paid","1993","direct migration background","(2c_gen) general maturity certificate","3","","",""
"Not paid","1993","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"Not paid","1993","direct migration background","(3a) lower tertiary education","4","","",""
"Not paid","1993","direct migration background","(3b) higher tertiary education","14","","",""
"Not paid","1993","indirect migration background","(0) in school","","","",""
"Not paid","1993","indirect migration background","(1a) inadequately completed","","","",""
"Not paid","1993","indirect migration background","(1b) general elementary school","4","","",""
"Not paid","1993","indirect migration background","(1c) basic vocational qualification","2","","",""
"Not paid","1993","indirect migration background","(2b) intermediate general qualification","3","","",""
"Not paid","1993","indirect migration background","(2a) intermediate vocational","1","","",""
"Not paid","1993","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Not paid","1993","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Not paid","1993","indirect migration background","(3a) lower tertiary education","","","",""
"Not paid","1993","indirect migration background","(3b) higher tertiary education","1","","",""
"Acclaimed","1994","no migration background","(0) in school","","","",""
"Acclaimed","1994","no migration background","(1a) inadequately completed","10","","",""
"Acclaimed","1994","no migration background","(1b) general elementary school","66","0.279904948553351","0.222134691484822","0.33767520562188"
"Acclaimed","1994","no migration background","(1c) basic vocational qualification","491","0.37524306013368","0.349073459586549","0.40141266068081"
"Acclaimed","1994","no migration background","(2b) intermediate general qualification","67","0.483071190677549","0.399697411987091","0.566444969368007"
"Acclaimed","1994","no migration background","(2a) intermediate vocational","566","0.42882620573005","0.402337636688873","0.455314774771228"
"Acclaimed","1994","no migration background","(2c_gen) general maturity certificate","33","0.487543859789276","0.366953853043251","0.6081338665353"
"Acclaimed","1994","no migration background","(2c_voc) vocational maturity certificate","101","0.462796354814647","0.39503518986258","0.530557519766715"
"Acclaimed","1994","no migration background","(3a) lower tertiary education","195","0.408299862047482","0.362836099750165","0.4537636243448"
"Acclaimed","1994","no migration background","(3b) higher tertiary education","100","0.245798639322995","0.204324124576335","0.287273154069655"
"Acclaimed","1994","direct migration background","(0) in school","","","",""
"Acclaimed","1994","direct migration background","(1a) inadequately completed","22","","",""
"Acclaimed","1994","direct migration background","(1b) general elementary school","36","0.209794616113279","0.153365888875304","0.266223343351255"
"Acclaimed","1994","direct migration background","(1c) basic vocational qualification","74","0.281331869409242","0.224796710989063","0.337867027829421"
"Acclaimed","1994","direct migration background","(2b) intermediate general qualification","4","","",""
"Acclaimed","1994","direct migration background","(2a) intermediate vocational","21","","",""
"Acclaimed","1994","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Acclaimed","1994","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"Acclaimed","1994","direct migration background","(3a) lower tertiary education","10","","",""
"Acclaimed","1994","direct migration background","(3b) higher tertiary education","9","","",""
"Acclaimed","1994","indirect migration background","(0) in school","","","",""
"Acclaimed","1994","indirect migration background","(1a) inadequately completed","","","",""
"Acclaimed","1994","indirect migration background","(1b) general elementary school","13","","",""
"Acclaimed","1994","indirect migration background","(1c) basic vocational qualification","13","","",""
"Acclaimed","1994","indirect migration background","(2b) intermediate general qualification","9","","",""
"Acclaimed","1994","indirect migration background","(2a) intermediate vocational","9","","",""
"Acclaimed","1994","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Acclaimed","1994","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Acclaimed","1994","indirect migration background","(3a) lower tertiary education","2","","",""
"Acclaimed","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Partly, partly","1994","no migration background","(0) in school","","","",""
"Partly, partly","1994","no migration background","(1a) inadequately completed","2","","",""
"Partly, partly","1994","no migration background","(1b) general elementary school","39","0.16625851318847","0.118350103916545","0.214166922460394"
"Partly, partly","1994","no migration background","(1c) basic vocational qualification","252","0.18295988063466","0.162062837464163","0.203856923805157"
"Partly, partly","1994","no migration background","(2b) intermediate general qualification","27","","",""
"Partly, partly","1994","no migration background","(2a) intermediate vocational","261","0.189842024861177","0.168851913796141","0.210832135926213"
"Partly, partly","1994","no migration background","(2c_gen) general maturity certificate","8","","",""
"Partly, partly","1994","no migration background","(2c_voc) vocational maturity certificate","37","0.138629184350786","0.0916680223878364","0.185590346313736"
"Partly, partly","1994","no migration background","(3a) lower tertiary education","77","0.205713239628544","0.168324166075399","0.243102313181688"
"Partly, partly","1994","no migration background","(3b) higher tertiary education","56","0.0999584057660266","0.0710656563459669","0.128851155186086"
"Partly, partly","1994","direct migration background","(0) in school","","","",""
"Partly, partly","1994","direct migration background","(1a) inadequately completed","15","","",""
"Partly, partly","1994","direct migration background","(1b) general elementary school","20","","",""
"Partly, partly","1994","direct migration background","(1c) basic vocational qualification","33","0.121232444865341","0.0801939529416776","0.162270936789004"
"Partly, partly","1994","direct migration background","(2b) intermediate general qualification","2","","",""
"Partly, partly","1994","direct migration background","(2a) intermediate vocational","9","","",""
"Partly, partly","1994","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Partly, partly","1994","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"Partly, partly","1994","direct migration background","(3a) lower tertiary education","5","","",""
"Partly, partly","1994","direct migration background","(3b) higher tertiary education","5","","",""
"Partly, partly","1994","indirect migration background","(0) in school","","","",""
"Partly, partly","1994","indirect migration background","(1a) inadequately completed","","","",""
"Partly, partly","1994","indirect migration background","(1b) general elementary school","5","","",""
"Partly, partly","1994","indirect migration background","(1c) basic vocational qualification","8","","",""
"Partly, partly","1994","indirect migration background","(2b) intermediate general qualification","2","","",""
"Partly, partly","1994","indirect migration background","(2a) intermediate vocational","6","","",""
"Partly, partly","1994","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","1994","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Partly, partly","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Partly, partly","1994","indirect migration background","(3b) higher tertiary education","2","","",""
"Paid","1994","no migration background","(0) in school","1","","",""
"Paid","1994","no migration background","(1a) inadequately completed","13","","",""
"Paid","1994","no migration background","(1b) general elementary school","108","0.491820721689265","0.427490361059952","0.556151082318578"
"Paid","1994","no migration background","(1c) basic vocational qualification","458","0.350973685695955","0.325177609833635","0.376769761558274"
"Paid","1994","no migration background","(2b) intermediate general qualification","28","","",""
"Paid","1994","no migration background","(2a) intermediate vocational","354","0.244006774571358","0.221019176447327","0.266994372695389"
"Paid","1994","no migration background","(2c_gen) general maturity certificate","16","","",""
"Paid","1994","no migration background","(2c_voc) vocational maturity certificate","34","0.188154714281112","0.135040518239903","0.241268910322322"
"Paid","1994","no migration background","(3a) lower tertiary education","46","0.110940935335622","0.0818916040634995","0.139990266607745"
"Paid","1994","no migration background","(3b) higher tertiary education","30","0.0857765283569007","0.0588017219497941","0.112751334764007"
"Paid","1994","direct migration background","(0) in school","","","",""
"Paid","1994","direct migration background","(1a) inadequately completed","78","0.676511477602127","0.592811664027528","0.760211291176727"
"Paid","1994","direct migration background","(1b) general elementary school","138","0.65091965887282","0.584856477629362","0.716982840116278"
"Paid","1994","direct migration background","(1c) basic vocational qualification","125","0.496964033184946","0.43409931796169","0.559828748408201"
"Paid","1994","direct migration background","(2b) intermediate general qualification","6","","",""
"Paid","1994","direct migration background","(2a) intermediate vocational","10","","",""
"Paid","1994","direct migration background","(2c_gen) general maturity certificate","15","","",""
"Paid","1994","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"Paid","1994","direct migration background","(3a) lower tertiary education","1","","",""
"Paid","1994","direct migration background","(3b) higher tertiary education","7","","",""
"Paid","1994","indirect migration background","(0) in school","1","","",""
"Paid","1994","indirect migration background","(1a) inadequately completed","1","","",""
"Paid","1994","indirect migration background","(1b) general elementary school","19","","",""
"Paid","1994","indirect migration background","(1c) basic vocational qualification","20","","",""
"Paid","1994","indirect migration background","(2b) intermediate general qualification","3","","",""
"Paid","1994","indirect migration background","(2a) intermediate vocational","5","","",""
"Paid","1994","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Paid","1994","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Paid","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Paid","1994","indirect migration background","(3b) higher tertiary education","","","",""
"Not paid","1994","no migration background","(0) in school","1","","",""
"Not paid","1994","no migration background","(1a) inadequately completed","1","","",""
"Not paid","1994","no migration background","(1b) general elementary school","19","","",""
"Not paid","1994","no migration background","(1c) basic vocational qualification","114","0.0908233735357055","0.0752920609555846","0.106354686115826"
"Not paid","1994","no migration background","(2b) intermediate general qualification","16","","",""
"Not paid","1994","no migration background","(2a) intermediate vocational","160","0.137324994837415","0.118903193040872","0.155746796633957"
"Not paid","1994","no migration background","(2c_gen) general maturity certificate","9","","",""
"Not paid","1994","no migration background","(2c_voc) vocational maturity certificate","36","0.210419746553454","0.155026373745543","0.265813119361365"
"Not paid","1994","no migration background","(3a) lower tertiary education","131","0.275045962988352","0.233742849151197","0.316349076825507"
"Not paid","1994","no migration background","(3b) higher tertiary education","228","0.568466426554078","0.520756623311853","0.616176229796303"
"Not paid","1994","direct migration background","(0) in school","","","",""
"Not paid","1994","direct migration background","(1a) inadequately completed","5","","",""
"Not paid","1994","direct migration background","(1b) general elementary school","6","","",""
"Not paid","1994","direct migration background","(1c) basic vocational qualification","11","","",""
"Not paid","1994","direct migration background","(2b) intermediate general qualification","1","","",""
"Not paid","1994","direct migration background","(2a) intermediate vocational","5","","",""
"Not paid","1994","direct migration background","(2c_gen) general maturity certificate","","","",""
"Not paid","1994","direct migration background","(2c_voc) vocational maturity certificate","5","","",""
"Not paid","1994","direct migration background","(3a) lower tertiary education","6","","",""
"Not paid","1994","direct migration background","(3b) higher tertiary education","13","","",""
"Not paid","1994","indirect migration background","(0) in school","","","",""
"Not paid","1994","indirect migration background","(1a) inadequately completed","","","",""
"Not paid","1994","indirect migration background","(1b) general elementary school","7","","",""
"Not paid","1994","indirect migration background","(1c) basic vocational qualification","2","","",""
"Not paid","1994","indirect migration background","(2b) intermediate general qualification","5","","",""
"Not paid","1994","indirect migration background","(2a) intermediate vocational","2","","",""
"Not paid","1994","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Not paid","1994","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Not paid","1994","indirect migration background","(3a) lower tertiary education","","","",""
"Not paid","1994","indirect migration background","(3b) higher tertiary education","2","","",""
"Acclaimed","1995","no migration background","(0) in school","","","",""
"Acclaimed","1995","no migration background","(1a) inadequately completed","12","","",""
"Acclaimed","1995","no migration background","(1b) general elementary school","69","0.304593735224888","0.246245339018993","0.362942131430784"
"Acclaimed","1995","no migration background","(1c) basic vocational qualification","490","0.377516238088239","0.351215092397976","0.403817383778503"
"Acclaimed","1995","no migration background","(2b) intermediate general qualification","71","0.490128394278094","0.406112011054724","0.574144777501463"
"Acclaimed","1995","no migration background","(2a) intermediate vocational","603","0.428894029585975","0.403152326935091","0.454635732236859"
"Acclaimed","1995","no migration background","(2c_gen) general maturity certificate","35","0.468005625473185","0.351115418486269","0.584895832460101"
"Acclaimed","1995","no migration background","(2c_voc) vocational maturity certificate","108","0.480801553975463","0.414477743819191","0.547125364131735"
"Acclaimed","1995","no migration background","(3a) lower tertiary education","205","0.414957421581618","0.370270014494128","0.459644828669108"
"Acclaimed","1995","no migration background","(3b) higher tertiary education","112","0.246277157622612","0.205789619732239","0.286764695512984"
"Acclaimed","1995","direct migration background","(0) in school","","","",""
"Acclaimed","1995","direct migration background","(1a) inadequately completed","21","","",""
"Acclaimed","1995","direct migration background","(1b) general elementary school","39","0.176456794688353","0.126311060872597","0.226602528504109"
"Acclaimed","1995","direct migration background","(1c) basic vocational qualification","63","0.215563784709315","0.168398399785729","0.262729169632901"
"Acclaimed","1995","direct migration background","(2b) intermediate general qualification","5","","",""
"Acclaimed","1995","direct migration background","(2a) intermediate vocational","25","","",""
"Acclaimed","1995","direct migration background","(2c_gen) general maturity certificate","13","","",""
"Acclaimed","1995","direct migration background","(2c_voc) vocational maturity certificate","23","","",""
"Acclaimed","1995","direct migration background","(3a) lower tertiary education","14","","",""
"Acclaimed","1995","direct migration background","(3b) higher tertiary education","23","","",""
"Acclaimed","1995","indirect migration background","(0) in school","","","",""
"Acclaimed","1995","indirect migration background","(1a) inadequately completed","","","",""
"Acclaimed","1995","indirect migration background","(1b) general elementary school","7","","",""
"Acclaimed","1995","indirect migration background","(1c) basic vocational qualification","15","","",""
"Acclaimed","1995","indirect migration background","(2b) intermediate general qualification","8","","",""
"Acclaimed","1995","indirect migration background","(2a) intermediate vocational","17","","",""
"Acclaimed","1995","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"Acclaimed","1995","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Acclaimed","1995","indirect migration background","(3a) lower tertiary education","4","","",""
"Acclaimed","1995","indirect migration background","(3b) higher tertiary education","1","","",""
"Partly, partly","1995","no migration background","(0) in school","","","",""
"Partly, partly","1995","no migration background","(1a) inadequately completed","3","","",""
"Partly, partly","1995","no migration background","(1b) general elementary school","28","","",""
"Partly, partly","1995","no migration background","(1c) basic vocational qualification","249","0.191594124809053","0.170241628303852","0.212946621314254"
"Partly, partly","1995","no migration background","(2b) intermediate general qualification","26","","",""
"Partly, partly","1995","no migration background","(2a) intermediate vocational","292","0.202803342827015","0.181889963829759","0.223716721824271"
"Partly, partly","1995","no migration background","(2c_gen) general maturity certificate","12","","",""
"Partly, partly","1995","no migration background","(2c_voc) vocational maturity certificate","52","0.212322987277907","0.158036412848851","0.266609561706963"
"Partly, partly","1995","no migration background","(3a) lower tertiary education","80","0.17451127658386","0.140087622341817","0.208934930825904"
"Partly, partly","1995","no migration background","(3b) higher tertiary education","71","0.149664134070064","0.116139999147549","0.18318826899258"
"Partly, partly","1995","direct migration background","(0) in school","","","",""
"Partly, partly","1995","direct migration background","(1a) inadequately completed","18","","",""
"Partly, partly","1995","direct migration background","(1b) general elementary school","28","","",""
"Partly, partly","1995","direct migration background","(1c) basic vocational qualification","44","0.13576050750845","0.096472460050304","0.175048554966596"
"Partly, partly","1995","direct migration background","(2b) intermediate general qualification","2","","",""
"Partly, partly","1995","direct migration background","(2a) intermediate vocational","11","","",""
"Partly, partly","1995","direct migration background","(2c_gen) general maturity certificate","5","","",""
"Partly, partly","1995","direct migration background","(2c_voc) vocational maturity certificate","10","","",""
"Partly, partly","1995","direct migration background","(3a) lower tertiary education","6","","",""
"Partly, partly","1995","direct migration background","(3b) higher tertiary education","5","","",""
"Partly, partly","1995","indirect migration background","(0) in school","","","",""
"Partly, partly","1995","indirect migration background","(1a) inadequately completed","1","","",""
"Partly, partly","1995","indirect migration background","(1b) general elementary school","5","","",""
"Partly, partly","1995","indirect migration background","(1c) basic vocational qualification","6","","",""
"Partly, partly","1995","indirect migration background","(2b) intermediate general qualification","1","","",""
"Partly, partly","1995","indirect migration background","(2a) intermediate vocational","10","","",""
"Partly, partly","1995","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1995","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Partly, partly","1995","indirect migration background","(3a) lower tertiary education","","","",""
"Partly, partly","1995","indirect migration background","(3b) higher tertiary education","1","","",""
"Paid","1995","no migration background","(0) in school","","","",""
"Paid","1995","no migration background","(1a) inadequately completed","13","","",""
"Paid","1995","no migration background","(1b) general elementary school","123","0.508291236263305","0.444910186813121","0.571672285713489"
"Paid","1995","no migration background","(1c) basic vocational qualification","450","0.341083477808464","0.315362446666757","0.366804508950171"
"Paid","1995","no migration background","(2b) intermediate general qualification","23","","",""
"Paid","1995","no migration background","(2a) intermediate vocational","371","0.242979358591665","0.220672291669599","0.265286425513731"
"Paid","1995","no migration background","(2c_gen) general maturity certificate","13","","",""
"Paid","1995","no migration background","(2c_voc) vocational maturity certificate","27","","",""
"Paid","1995","no migration background","(3a) lower tertiary education","44","0.0983154364492464","0.0713114535747535","0.125319419323739"
"Paid","1995","no migration background","(3b) higher tertiary education","28","","",""
"Paid","1995","direct migration background","(0) in school","","","",""
"Paid","1995","direct migration background","(1a) inadequately completed","76","0.713075503664702","0.631806266552203","0.794344740777201"
"Paid","1995","direct migration background","(1b) general elementary school","143","0.647196197264931","0.584338826520423","0.710053568009438"
"Paid","1995","direct migration background","(1c) basic vocational qualification","175","0.575009116371424","0.518309014720098","0.63170921802275"
"Paid","1995","direct migration background","(2b) intermediate general qualification","6","","",""
"Paid","1995","direct migration background","(2a) intermediate vocational","14","","",""
"Paid","1995","direct migration background","(2c_gen) general maturity certificate","17","","",""
"Paid","1995","direct migration background","(2c_voc) vocational maturity certificate","34","0.481881263324355","0.370993031424437","0.592769495224272"
"Paid","1995","direct migration background","(3a) lower tertiary education","2","","",""
"Paid","1995","direct migration background","(3b) higher tertiary education","16","","",""
"Paid","1995","indirect migration background","(0) in school","1","","",""
"Paid","1995","indirect migration background","(1a) inadequately completed","","","",""
"Paid","1995","indirect migration background","(1b) general elementary school","23","","",""
"Paid","1995","indirect migration background","(1c) basic vocational qualification","14","","",""
"Paid","1995","indirect migration background","(2b) intermediate general qualification","4","","",""
"Paid","1995","indirect migration background","(2a) intermediate vocational","7","","",""
"Paid","1995","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Paid","1995","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Paid","1995","indirect migration background","(3a) lower tertiary education","1","","",""
"Paid","1995","indirect migration background","(3b) higher tertiary education","","","",""
"Not paid","1995","no migration background","(0) in school","","","",""
"Not paid","1995","no migration background","(1a) inadequately completed","1","","",""
"Not paid","1995","no migration background","(1b) general elementary school","19","","",""
"Not paid","1995","no migration background","(1c) basic vocational qualification","116","0.0898061592942439","0.0742943362028574","0.10531798238563"
"Not paid","1995","no migration background","(2b) intermediate general qualification","16","","",""
"Not paid","1995","no migration background","(2a) intermediate vocational","154","0.125323268995345","0.108102856004635","0.142543681986055"
"Not paid","1995","no migration background","(2c_gen) general maturity certificate","10","","",""
"Not paid","1995","no migration background","(2c_voc) vocational maturity certificate","31","0.16059782004407","0.111859033361815","0.209336606726325"
"Not paid","1995","no migration background","(3a) lower tertiary education","138","0.312215865385275","0.270187431064884","0.354244299705667"
"Not paid","1995","no migration background","(3b) higher tertiary education","224","0.539828041158401","0.492990805178482","0.58666527713832"
"Not paid","1995","direct migration background","(0) in school","","","",""
"Not paid","1995","direct migration background","(1a) inadequately completed","4","","",""
"Not paid","1995","direct migration background","(1b) general elementary school","12","","",""
"Not paid","1995","direct migration background","(1c) basic vocational qualification","10","","",""
"Not paid","1995","direct migration background","(2b) intermediate general qualification","","","",""
"Not paid","1995","direct migration background","(2a) intermediate vocational","8","","",""
"Not paid","1995","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Not paid","1995","direct migration background","(2c_voc) vocational maturity certificate","11","","",""
"Not paid","1995","direct migration background","(3a) lower tertiary education","4","","",""
"Not paid","1995","direct migration background","(3b) higher tertiary education","23","","",""
"Not paid","1995","indirect migration background","(0) in school","","","",""
"Not paid","1995","indirect migration background","(1a) inadequately completed","","","",""
"Not paid","1995","indirect migration background","(1b) general elementary school","5","","",""
"Not paid","1995","indirect migration background","(1c) basic vocational qualification","6","","",""
"Not paid","1995","indirect migration background","(2b) intermediate general qualification","4","","",""
"Not paid","1995","indirect migration background","(2a) intermediate vocational","2","","",""
"Not paid","1995","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Not paid","1995","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Not paid","1995","indirect migration background","(3a) lower tertiary education","","","",""
"Not paid","1995","indirect migration background","(3b) higher tertiary education","2","","",""
"Acclaimed","1996","no migration background","(0) in school","1","","",""
"Acclaimed","1996","no migration background","(1a) inadequately completed","13","","",""
"Acclaimed","1996","no migration background","(1b) general elementary school","71","0.332286062703161","0.268578685286899","0.395993440119423"
"Acclaimed","1996","no migration background","(1c) basic vocational qualification","512","0.413597684650926","0.386241829029718","0.440953540272134"
"Acclaimed","1996","no migration background","(2b) intermediate general qualification","84","0.554960356933137","0.473506734717759","0.636413979148514"
"Acclaimed","1996","no migration background","(2a) intermediate vocational","638","0.467133617942596","0.441017789519133","0.493249446366058"
"Acclaimed","1996","no migration background","(2c_gen) general maturity certificate","28","","",""
"Acclaimed","1996","no migration background","(2c_voc) vocational maturity certificate","119","0.486614731128465","0.422159758470447","0.551069703786483"
"Acclaimed","1996","no migration background","(3a) lower tertiary education","233","0.506698336301567","0.461402717852586","0.551993954750548"
"Acclaimed","1996","no migration background","(3b) higher tertiary education","111","0.213175571148575","0.174238681062253","0.252112461234896"
"Acclaimed","1996","direct migration background","(0) in school","","","",""
"Acclaimed","1996","direct migration background","(1a) inadequately completed","34","0.344152161494192","0.255770248355765","0.432534074632619"
"Acclaimed","1996","direct migration background","(1b) general elementary school","50","0.296620307710727","0.230260097929927","0.362980517491527"
"Acclaimed","1996","direct migration background","(1c) basic vocational qualification","82","0.300424194277643","0.247477763309554","0.353370625245731"
"Acclaimed","1996","direct migration background","(2b) intermediate general qualification","3","","",""
"Acclaimed","1996","direct migration background","(2a) intermediate vocational","24","","",""
"Acclaimed","1996","direct migration background","(2c_gen) general maturity certificate","11","","",""
"Acclaimed","1996","direct migration background","(2c_voc) vocational maturity certificate","31","0.458778946898465","0.340343223853197","0.577214669943733"
"Acclaimed","1996","direct migration background","(3a) lower tertiary education","12","","",""
"Acclaimed","1996","direct migration background","(3b) higher tertiary education","24","","",""
"Acclaimed","1996","indirect migration background","(0) in school","","","",""
"Acclaimed","1996","indirect migration background","(1a) inadequately completed","1","","",""
"Acclaimed","1996","indirect migration background","(1b) general elementary school","8","","",""
"Acclaimed","1996","indirect migration background","(1c) basic vocational qualification","17","","",""
"Acclaimed","1996","indirect migration background","(2b) intermediate general qualification","9","","",""
"Acclaimed","1996","indirect migration background","(2a) intermediate vocational","18","","",""
"Acclaimed","1996","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"Acclaimed","1996","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Acclaimed","1996","indirect migration background","(3a) lower tertiary education","3","","",""
"Acclaimed","1996","indirect migration background","(3b) higher tertiary education","2","","",""
"Partly, partly","1996","no migration background","(0) in school","","","",""
"Partly, partly","1996","no migration background","(1a) inadequately completed","6","","",""
"Partly, partly","1996","no migration background","(1b) general elementary school","26","","",""
"Partly, partly","1996","no migration background","(1c) basic vocational qualification","216","0.17938411481573","0.158072057961397","0.200696171670062"
"Partly, partly","1996","no migration background","(2b) intermediate general qualification","19","","",""
"Partly, partly","1996","no migration background","(2a) intermediate vocational","269","0.195089372488982","0.174346699490378","0.215832045487585"
"Partly, partly","1996","no migration background","(2c_gen) general maturity certificate","7","","",""
"Partly, partly","1996","no migration background","(2c_voc) vocational maturity certificate","43","0.202156054501746","0.150366228211084","0.253945880792407"
"Partly, partly","1996","no migration background","(3a) lower tertiary education","63","0.137087159406659","0.105926472765293","0.168247846048026"
"Partly, partly","1996","no migration background","(3b) higher tertiary education","62","0.171953426797726","0.136078879807473","0.207827973787978"
"Partly, partly","1996","direct migration background","(0) in school","","","",""
"Partly, partly","1996","direct migration background","(1a) inadequately completed","12","","",""
"Partly, partly","1996","direct migration background","(1b) general elementary school","19","","",""
"Partly, partly","1996","direct migration background","(1c) basic vocational qualification","52","0.170514699379284","0.12707997138585","0.213949427372717"
"Partly, partly","1996","direct migration background","(2b) intermediate general qualification","5","","",""
"Partly, partly","1996","direct migration background","(2a) intermediate vocational","4","","",""
"Partly, partly","1996","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Partly, partly","1996","direct migration background","(2c_voc) vocational maturity certificate","11","","",""
"Partly, partly","1996","direct migration background","(3a) lower tertiary education","2","","",""
