"ple0053","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","2017","college entrance qualification","East Germany","174","0.112865092432813","0.0966284921170254","0.1291016927486"
"Yes","2017","Other degree","West Germany","383","0.159148247565477","0.145549893643491","0.172746601487462"
"Yes","2017","Other degree","East Germany","54","0.170847297603768","0.129283604327548","0.212410990879988"
"Yes","2017","no degree/no degree yet","West Germany","104","0.136675304691272","0.112767285005996","0.160583324376547"
"Yes","2017","no degree/no degree yet","East Germany","14","","",""
"No","2017","lower secondary degree","West Germany","4168","0.819535478526021","0.808933978765591","0.830136978286452"
"No","2017","lower secondary degree","East Germany","839","0.801901563102434","0.777537338855442","0.826265787349425"
"No","2017","secondary school degree","West Germany","4385","0.87046927220473","0.861198006296677","0.879740538112784"
"No","2017","secondary school degree","East Germany","2192","0.852356828026509","0.838552818091487","0.866160837961532"
"No","2017","college entrance qualification","West Germany","5766","0.888999974585734","0.8813355479435","0.896664401227968"
"No","2017","college entrance qualification","East Germany","1285","0.887134907567187","0.870898307251399","0.903371507882975"
"No","2017","Other degree","West Germany","2397","0.840851752434523","0.827253398512538","0.854450106356509"
"No","2017","Other degree","East Germany","261","0.829152702396232","0.787589009120012","0.870716395672452"
"No","2017","no degree/no degree yet","West Germany","689","0.863324695308728","0.839416675623453","0.887232714994004"
"No","2017","no degree/no degree yet","East Germany","111","0.923563474387528","0.876985893573044","0.970141055202012"
"Yes","2018","lower secondary degree","West Germany","814","0.173612050702828","0.162822188819857","0.184401912585799"
"Yes","2018","lower secondary degree","East Germany","208","0.203436775328881","0.178233330132923","0.228640220524838"
"Yes","2018","secondary school degree","West Germany","638","0.143212576460103","0.133264596063987","0.153160556856218"
"Yes","2018","secondary school degree","East Germany","343","0.153167333027739","0.138978640877567","0.167356025177911"
"Yes","2018","college entrance qualification","West Germany","622","0.108628053406505","0.100907360552185","0.116348746260825"
"Yes","2018","college entrance qualification","East Germany","164","0.123518785597313","0.106387065166143","0.140650506028483"
"Yes","2018","Other degree","West Germany","344","0.129893624121909","0.117035404992886","0.142751843250933"
"Yes","2018","Other degree","East Germany","52","0.194348216057839","0.149720096758432","0.238976335357246"
"Yes","2018","no degree/no degree yet","West Germany","103","0.148071452241014","0.122601681031709","0.173541223450319"
"Yes","2018","no degree/no degree yet","East Germany","22","","",""
"No","2018","lower secondary degree","West Germany","3920","0.826387949297172","0.815598087414201","0.837177811180142"
"No","2018","lower secondary degree","East Germany","772","0.796563224671119","0.771359779475162","0.821766669867077"
"No","2018","secondary school degree","West Germany","4125","0.856787423539897","0.846839443143782","0.866735403936013"
"No","2018","secondary school degree","East Germany","2132","0.846832666972261","0.832643974822089","0.861021359122433"
"No","2018","college entrance qualification","West Germany","5618","0.891371946593495","0.883651253739175","0.899092639447815"
"No","2018","college entrance qualification","East Germany","1253","0.876481214402687","0.859349493971517","0.893612934833857"
"No","2018","Other degree","West Germany","2282","0.870106375878091","0.857248156749067","0.882964595007114"
"No","2018","Other degree","East Germany","250","0.805651783942161","0.761023664642754","0.850279903241568"
"No","2018","no degree/no degree yet","West Germany","644","0.851928547758986","0.826458776549681","0.877398318968291"
"No","2018","no degree/no degree yet","East Germany","107","0.863092268930524","0.803772993765502","0.922411544095546"
"Yes","2019","lower secondary degree","West Germany","802","0.179092216477444","0.167831694381503","0.190352738573385"
"Yes","2019","lower secondary degree","East Germany","171","0.218040815025982","0.190395686010472","0.245685944041492"
"Yes","2019","secondary school degree","West Germany","629","0.131630712854147","0.122175006692283","0.141086419016011"
"Yes","2019","secondary school degree","East Germany","345","0.133206374980671","0.119889215389078","0.146523534572264"
"Yes","2019","college entrance qualification","West Germany","728","0.109546492250448","0.102168596360233","0.116924388140662"
"Yes","2019","college entrance qualification","East Germany","191","0.128916508367889","0.112628350152218","0.14520466658356"
"Yes","2019","Other degree","West Germany","327","0.140121244388112","0.125916874053379","0.154325614722846"
"Yes","2019","Other degree","East Germany","30","0.0771326172059538","0.0449490032736867","0.109316231138221"
"Yes","2019","no degree/no degree yet","West Germany","96","0.173648941909213","0.14507207783827","0.202225805980156"
"Yes","2019","no degree/no degree yet","East Germany","12","","",""
"No","2019","lower secondary degree","West Germany","3652","0.820907783522556","0.809647261426615","0.832168305618497"
"No","2019","lower secondary degree","East Germany","686","0.781959184974018","0.754314055958508","0.809604313989528"
"No","2019","secondary school degree","West Germany","4282","0.868369287145853","0.858913580983989","0.877824993307717"
"No","2019","secondary school degree","East Germany","2156","0.866793625019329","0.853476465427736","0.880110784610922"
"No","2019","college entrance qualification","West Germany","6156","0.890453507749552","0.883075611859338","0.897831403639767"
"No","2019","college entrance qualification","East Germany","1435","0.871083491632111","0.85479533341644","0.887371649847782"
"No","2019","Other degree","West Germany","1967","0.859878755611888","0.845674385277154","0.874083125946621"
"No","2019","Other degree","East Germany","234","0.922867382794046","0.890683768861779","0.955050996726313"
"No","2019","no degree/no degree yet","West Germany","579","0.826351058090787","0.797774194019844","0.85492792216173"
"No","2019","no degree/no degree yet","East Germany","93","0.870612925362059","0.806416411653694","0.934809439070424"
