"ple0053","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","1993","indirect migration background","general elemantary","","","","","2"
"No","1993","indirect migration background","in school","","","","","2"
"No","1993","indirect migration background","higher vocational","","","","","2"
"No","1993","indirect migration background","higher education","","","","","2"
"No","1993","indirect migration background","middle vocational","","","","","2"
"No","1993","indirect migration background","vocational + Abi","","","","","2"
"No","1993","direct migration background","in school","","","","","2"
"No","1993","direct migration background","inadequately","","","","","2"
"No","1993","direct migration background","general elemantary","","","","","2"
"No","1993","direct migration background","middle vocational","","","","","2"
"No","1993","direct migration background","vocational + Abi","","","","","2"
"No","1993","direct migration background","higher vocational","","","","","2"
"No","1993","direct migration background","higher education","","","","","2"
"Yes","1993","direct migration background","in school","","","","","1"
"Yes","1993","direct migration background","inadequately","","","","","1"
"Yes","1993","direct migration background","general elemantary","","","","","1"
"Yes","1993","direct migration background","middle vocational","","","","","1"
"Yes","1993","direct migration background","vocational + Abi","","","","","1"
"Yes","1993","direct migration background","higher vocational","","","","","1"
"Yes","1993","direct migration background","higher education","","","","","1"
"Yes","1993","indirect migration background","in school","","","","","1"
"Yes","1993","indirect migration background","inadequately","","","","","1"
"Yes","1993","indirect migration background","general elemantary","","","","","1"
"Yes","1993","indirect migration background","middle vocational","","","","","1"
"Yes","1993","indirect migration background","vocational + Abi","","","","","1"
"Yes","1993","indirect migration background","higher vocational","","","","","1"
"Yes","1993","indirect migration background","higher education","","","","","1"
"Yes","1993","no migration background","in school","","","","","1"
"Yes","1993","no migration background","inadequately","","","","","1"
"Yes","1993","no migration background","general elemantary","","","","","1"
"Yes","1993","no migration background","middle vocational","","","","","1"
"Yes","1993","no migration background","vocational + Abi","","","","","1"
"Yes","1993","no migration background","higher vocational","","","","","1"
"Yes","1993","no migration background","higher education","","","","","1"
"No","1994","no migration background","middle vocational","4924","0.858727564055887","0.849606763537586","0.867848364574187","2"
"No","1994","no migration background","in school","159","0.965311028206833","0.937557435986775","0.993064620426891","2"
"No","1994","no migration background","general elemantary","1374","0.842822458936637","0.825054854889978","0.860590062983296","2"
"No","1994","no migration background","vocational + Abi","259","0.896099173962448","0.861101095219081","0.931097252705815","2"
"No","1994","no migration background","higher vocational","594","0.841933418105622","0.814614612347394","0.869252223863851","2"
"No","1994","no migration background","higher education","1383","0.909546768708529","0.895117751018664","0.923975786398393","2"
"No","1994","no migration background","inadequately","65","0.86698207576409","0.789080399364692","0.944883752163488","2"
"No","1994","indirect migration background","in school","53","0.877630514115112","0.792555292662214","0.962705735568009","2"
"No","1994","indirect migration background","inadequately","15","","","","2"
"No","1994","indirect migration background","general elemantary","164","0.889141697035652","0.843529394238864","0.934753999832439","2"
"No","1994","indirect migration background","higher vocational","11","","","","2"
"No","1994","indirect migration background","higher education","8","","","","2"
"No","1994","indirect migration background","middle vocational","144","0.832141724670249","0.7740492929121","0.890234156428397","2"
"No","1994","indirect migration background","vocational + Abi","11","","","","2"
"No","1994","direct migration background","in school","13","","","","2"
"No","1994","direct migration background","inadequately","404","0.871232288899549","0.840854222992972","0.901610354806126","2"
"No","1994","direct migration background","general elemantary","645","0.900789221391231","0.878830901196491","0.922747541585971","2"
"No","1994","direct migration background","middle vocational","734","0.888257335434484","0.866654240424476","0.909860430444492","2"
"No","1994","direct migration background","vocational + Abi","73","0.80028534094675","0.716278265215514","0.884292416677987","2"
"No","1994","direct migration background","higher vocational","53","0.902615470950961","0.827596891421598","0.977634050480325","2"
"No","1994","direct migration background","higher education","111","0.868525260279921","0.80928656681652","0.927763953743322","2"
"Yes","1994","direct migration background","in school","1","","","","1"
"Yes","1994","direct migration background","inadequately","63","0.128767711100451","0.0983896451938737","0.159145777007028","1"
"Yes","1994","direct migration background","general elemantary","67","0.0992107786087693","0.0772524584140294","0.121169098803509","1"
"Yes","1994","direct migration background","middle vocational","83","0.111742664565516","0.0901395695555081","0.133345759575524","1"
"Yes","1994","direct migration background","vocational + Abi","14","","","","1"
"Yes","1994","direct migration background","higher vocational","7","","","","1"
"Yes","1994","direct migration background","higher education","14","","","","1"
"Yes","1994","indirect migration background","in school","4","","","","1"
"Yes","1994","indirect migration background","inadequately","2","","","","1"
"Yes","1994","indirect migration background","general elemantary","18","","","","1"
"Yes","1994","indirect migration background","middle vocational","15","","","","1"
"Yes","1994","indirect migration background","vocational + Abi","3","","","","1"
"Yes","1994","indirect migration background","higher vocational","","","","","1"
"Yes","1994","indirect migration background","higher education","1","","","","1"
"Yes","1994","no migration background","in school","8","","","","1"
"Yes","1994","no migration background","inadequately","8","","","","1"
"Yes","1994","no migration background","general elemantary","238","0.157177541063363","0.139409937016704","0.174945145110022","1"
"Yes","1994","no migration background","middle vocational","678","0.141272435944113","0.132151635425813","0.150393236462414","1"
"Yes","1994","no migration background","vocational + Abi","33","0.103900826037552","0.0689027472941846","0.138898904780919","1"
"Yes","1994","no migration background","higher vocational","91","0.158066581894377","0.130747776136149","0.185385387652606","1"
"Yes","1994","no migration background","higher education","135","0.0904532312914714","0.0760242136016067","0.104882248981336","1"
"No","1995","no migration background","in school","179","0.925788827054196","0.888999537524701","0.962578116583691","2"
"No","1995","no migration background","inadequately","53","0.909651565280353","0.836500620908155","0.982802509652552","2"
"No","1995","no migration background","general elemantary","1315","0.83173538769974","0.813123465990333","0.850347309409146","2"
"No","1995","no migration background","middle vocational","4871","0.872146985233471","0.863363362161472","0.88093060830547","2"
"No","1995","no migration background","vocational + Abi","267","0.88453783519607","0.848613449190943","0.920462221201197","2"
"No","1995","no migration background","higher vocational","613","0.868994579649125","0.843800897473695","0.894188261824555","2"
"No","1995","no migration background","higher education","1393","0.89817583083764","0.883086455975927","0.913265205699354","2"
"No","1995","indirect migration background","in school","50","0.979507444452851","0.941364686916124","1.01765020198958","2"
"No","1995","indirect migration background","inadequately","14","","","","2"
"No","1995","indirect migration background","general elemantary","151","0.919832120309207","0.878769379450382","0.960894861168032","2"
"No","1995","indirect migration background","higher vocational","10","","","","2"
"No","1995","indirect migration background","higher education","13","","","","2"
"No","1995","indirect migration background","middle vocational","172","0.956433648034849","0.927018892187315","0.985848403882383","2"
"No","1995","indirect migration background","vocational + Abi","11","","","","2"
"No","1995","direct migration background","in school","36","0.911221351577638","0.820789275549145","1.00165342760613","2"
"No","1995","direct migration background","inadequately","400","0.885732860489777","0.856565169693622","0.914900551285932","2"
"No","1995","direct migration background","general elemantary","682","0.838107271875804","0.812257050604027","0.863957493147582","2"
"No","1995","direct migration background","middle vocational","880","0.890936347457158","0.871489335898395","0.910383359015921","2"
"No","1995","direct migration background","vocational + Abi","141","0.876734346656173","0.826111608168657","0.927357085143688","2"
"No","1995","direct migration background","higher vocational","56","0.85923427326283","0.771235478272486","0.947233068253173","2"
"No","1995","direct migration background","higher education","180","0.899383591811726","0.857588196450731","0.941178987172722","2"
"Yes","1995","direct migration background","in school","2","","","","1"
"Yes","1995","direct migration background","inadequately","57","0.114267139510223","0.0850994487140677","0.143434830306378","1"
"Yes","1995","direct migration background","general elemantary","98","0.161892728124196","0.136042506852418","0.187742949395973","1"
"Yes","1995","direct migration background","middle vocational","107","0.109063652542842","0.0896166409840792","0.128510664101605","1"
"Yes","1995","direct migration background","vocational + Abi","21","","","","1"
"Yes","1995","direct migration background","higher vocational","4","","","","1"
"Yes","1995","direct migration background","higher education","19","","","","1"
"Yes","1995","indirect migration background","in school","3","","","","1"
"Yes","1995","indirect migration background","inadequately","2","","","","1"
"Yes","1995","indirect migration background","general elemantary","17","","","","1"
"Yes","1995","indirect migration background","middle vocational","13","","","","1"
"Yes","1995","indirect migration background","vocational + Abi","1","","","","1"
"Yes","1995","indirect migration background","higher vocational","2","","","","1"
"Yes","1995","indirect migration background","higher education","","","","","1"
"Yes","1995","no migration background","in school","16","","","","1"
"Yes","1995","no migration background","inadequately","6","","","","1"
"Yes","1995","no migration background","general elemantary","237","0.16826461230026","0.149652690590853","0.186876534009667","1"
"Yes","1995","no migration background","middle vocational","681","0.127853014766529","0.11906939169453","0.136636637838528","1"
"Yes","1995","no migration background","vocational + Abi","37","0.11546216480393","0.0795377787988034","0.151386550809057","1"
"Yes","1995","no migration background","higher vocational","76","0.131005420350875","0.105811738175445","0.156199102526305","1"
"Yes","1995","no migration background","higher education","150","0.10182416916236","0.0867347943006458","0.116913544024073","1"
"No","1996","no migration background","in school","193","0.926668982974924","0.891495689888473","0.961842276061374","2"
"No","1996","no migration background","inadequately","52","0.882907846636935","0.800864442852483","0.964951250421386","2"
"No","1996","no migration background","general elemantary","1290","0.851675151035103","0.833688661598158","0.869661640472048","2"
"No","1996","no migration background","middle vocational","4808","0.871510813785714","0.862649323689424","0.880372303882004","2"
"No","1996","no migration background","vocational + Abi","283","0.889644117805978","0.855259939621034","0.924028295990921","2"
"No","1996","no migration background","higher vocational","595","0.86530833538309","0.839723899597024","0.890892771169155","2"
"No","1996","no migration background","higher education","1386","0.882198426761421","0.866231883690003","0.898164969832839","2"
"No","1996","indirect migration background","higher vocational","14","","","","2"
"No","1996","indirect migration background","higher education","17","","","","2"
"No","1996","indirect migration background","in school","51","0.963131157712264","0.912399083056279","1.01386323236825","2"
"No","1996","indirect migration background","inadequately","10","","","","2"
"No","1996","indirect migration background","general elemantary","159","0.92659690045858","0.887846509554636","0.965347291362525","2"
"No","1996","indirect migration background","middle vocational","188","0.894624772559224","0.852898830952563","0.936350714165884","2"
"No","1996","indirect migration background","vocational + Abi","7","","","","2"
"No","1996","direct migration background","in school","29","","","","2"
"No","1996","direct migration background","inadequately","360","0.833640187637276","0.798109353949341","0.86917102132521","2"
"No","1996","direct migration background","general elemantary","634","0.852744395931706","0.827020918424089","0.878467873439323","2"
"No","1996","direct migration background","middle vocational","817","0.8621102379946","0.839986694858944","0.884233781130255","2"
"No","1996","direct migration background","vocational + Abi","129","0.860526831581476","0.804900233814249","0.916153429348702","2"
"No","1996","direct migration background","higher vocational","59","0.907141240302539","0.835473004954958","0.97880947565012","2"
"No","1996","direct migration background","higher education","170","0.904661685417995","0.862227485980373","0.947095884855617","2"
"Yes","1996","direct migration background","in school","1","","","","1"
"Yes","1996","direct migration background","inadequately","62","0.166359812362724","0.13082897867479","0.201890646050659","1"
"Yes","1996","direct migration background","general elemantary","95","0.147255604068294","0.121532126560677","0.172979081575911","1"
"Yes","1996","direct migration background","middle vocational","116","0.1378897620054","0.115766218869745","0.160013305141056","1"
"Yes","1996","direct migration background","vocational + Abi","20","","","","1"
"Yes","1996","direct migration background","higher vocational","4","","","","1"
"Yes","1996","direct migration background","higher education","14","","","","1"
"Yes","1996","indirect migration background","in school","2","","","","1"
"Yes","1996","indirect migration background","inadequately","4","","","","1"
"Yes","1996","indirect migration background","general elemantary","15","","","","1"
"Yes","1996","indirect migration background","middle vocational","20","","","","1"
"Yes","1996","indirect migration background","vocational + Abi","3","","","","1"
"Yes","1996","indirect migration background","higher vocational","3","","","","1"
"Yes","1996","indirect migration background","higher education","","","","","1"
"Yes","1996","no migration background","in school","18","","","","1"
"Yes","1996","no migration background","inadequately","7","","","","1"
"Yes","1996","no migration background","general elemantary","210","0.148324848964897","0.130338359527952","0.166311338401842","1"
"Yes","1996","no migration background","middle vocational","670","0.128489186214286","0.119627696117996","0.137350676310576","1"
"Yes","1996","no migration background","vocational + Abi","36","0.110355882194022","0.0759717040090789","0.144740060378966","1"
"Yes","1996","no migration background","higher vocational","89","0.13469166461691","0.109107228830845","0.160276100402976","1"
"Yes","1996","no migration background","higher education","180","0.117801573238579","0.101835030167161","0.133768116309997","1"
"No","1997","no migration background","in school","206","0.889095636232187","0.847881688479244","0.93030958398513","2"
"No","1997","no migration background","vocational + Abi","268","0.877099316843091","0.840491790281445","0.913706843404736","2"
"No","1997","no migration background","inadequately","49","0.855519947459612","0.763438297407014","0.947601597512211","2"
"No","1997","no migration background","general elemantary","1224","0.831827928357308","0.812589992664202","0.851065864050415","2"
"No","1997","no migration background","middle vocational","4724","0.86948908897817","0.860500995109552","0.878477182846787","2"
"No","1997","no migration background","higher vocational","613","0.893359637436135","0.870379350681954","0.916339924190317","2"
"No","1997","no migration background","higher education","1426","0.89883968304703","0.883919201877817","0.913760164216243","2"
"No","1997","indirect migration background","higher education","19","","","","2"
"No","1997","indirect migration background","higher vocational","9","","","","2"
"No","1997","indirect migration background","in school","60","0.937244559150352","0.87735791564428","0.997131202656423","2"
"No","1997","indirect migration background","inadequately","12","","","","2"
"No","1997","indirect migration background","general elemantary","169","0.86362069920285","0.815574857445717","0.911666540959982","2"
"No","1997","indirect migration background","middle vocational","178","0.904787752623567","0.864110383356605","0.945465121890528","2"
"No","1997","indirect migration background","vocational + Abi","13","","","","2"
"No","1997","direct migration background","in school","25","","","","2"
"No","1997","direct migration background","inadequately","343","0.858205081377865","0.823760107893024","0.892650054862706","2"
"No","1997","direct migration background","general elemantary","601","0.866391768458897","0.840950223010388","0.891833313907407","2"
"No","1997","direct migration background","middle vocational","798","0.886569197492916","0.865781750580505","0.907356644405327","2"
"No","1997","direct migration background","vocational + Abi","117","0.887256815569705","0.833505129549258","0.941008501590151","2"
"No","1997","direct migration background","higher vocational","52","0.888651902908757","0.807697340132319","0.969606465685194","2"
"No","1997","direct migration background","higher education","161","0.882585544820544","0.835817244615287","0.929353845025802","2"
"Yes","1997","direct migration background","in school","4","","","","1"
"Yes","1997","direct migration background","inadequately","51","0.141794918622135","0.107349945137294","0.176239892106976","1"
"Yes","1997","direct migration background","general elemantary","86","0.133608231541103","0.108166686092593","0.159049776989612","1"
"Yes","1997","direct migration background","middle vocational","96","0.113430802507084","0.0926433555946728","0.134218249419495","1"
"Yes","1997","direct migration background","vocational + Abi","16","","","","1"
"Yes","1997","direct migration background","higher vocational","6","","","","1"
"Yes","1997","direct migration background","higher education","21","","","","1"
"Yes","1997","indirect migration background","in school","3","","","","1"
"Yes","1997","indirect migration background","inadequately","3","","","","1"
"Yes","1997","indirect migration background","general elemantary","27","","","","1"
"Yes","1997","indirect migration background","middle vocational","22","","","","1"
"Yes","1997","indirect migration background","vocational + Abi","2","","","","1"
"Yes","1997","indirect migration background","higher vocational","3","","","","1"
"Yes","1997","indirect migration background","higher education","","","","","1"
"Yes","1997","no migration background","general elemantary","228","0.168172071642692","0.148934135949585","0.187410007335798","1"
"Yes","1997","no migration background","middle vocational","672","0.13051091102183","0.121522817153213","0.139499004890448","1"
"Yes","1997","no migration background","vocational + Abi","41","0.122900683156909","0.0862931565952639","0.159508209718555","1"
"Yes","1997","no migration background","higher vocational","80","0.106640362563865","0.0836600758096832","0.129620649318046","1"
"Yes","1997","no migration background","higher education","143","0.10116031695297","0.0862398357837572","0.116080798122183","1"
"Yes","1997","no migration background","in school","17","","","","1"
"Yes","1997","no migration background","inadequately","7","","","","1"
"No","1998","no migration background","in school","225","0.937165608526803","0.906205749987532","0.968125467066074","2"
"No","1998","no migration background","inadequately","56","0.821302440662626","0.728877966067245","0.913726915258007","2"
"No","1998","no migration background","general elemantary","1446","0.847359230466177","0.830258271797191","0.864460189135163","2"
"No","1998","no migration background","middle vocational","5250","0.869801473364897","0.861279350638559","0.878323596091235","2"
"No","1998","no migration background","vocational + Abi","312","0.897272507364938","0.865601180177452","0.928943834552424","2"
"No","1998","no migration background","higher vocational","668","0.8825111396635","0.859557813032162","0.905464466294837","2"
"No","1998","no migration background","higher education","1566","0.883637551630628","0.868660996822886","0.898614106438369","2"
"No","1998","indirect migration background","higher vocational","15","","","","2"
"No","1998","indirect migration background","higher education","23","","","","2"
"No","1998","indirect migration background","in school","64","0.965008854883161","0.921008577272851","1.00900913249347","2"
"No","1998","indirect migration background","inadequately","12","","","","2"
"No","1998","indirect migration background","general elemantary","182","0.920565927165571","0.882804722439371","0.958327131891772","2"
"No","1998","indirect migration background","middle vocational","196","0.959014190907055","0.932263430193013","0.985764951621097","2"
"No","1998","indirect migration background","vocational + Abi","18","","","","2"
"No","1998","direct migration background","in school","24","","","","2"
"No","1998","direct migration background","inadequately","318","0.864950932788686","0.829888407736875","0.900013457840497","2"
"No","1998","direct migration background","general elemantary","577","0.871209892205376","0.845674060136977","0.896745724273774","2"
"No","1998","direct migration background","middle vocational","739","0.851631479626192","0.827692638536592","0.875570320715791","2"
"No","1998","direct migration background","vocational + Abi","118","0.814908746477539","0.750345088409742","0.879472404545337","2"
"No","1998","direct migration background","higher vocational","48","0.89221308939574","0.809501090132337","0.974925088659143","2"
"No","1998","direct migration background","higher education","173","0.906843906845041","0.86573183349134","0.947955980198742","2"
"Yes","1998","direct migration background","in school","5","","","","1"
"Yes","1998","direct migration background","inadequately","47","0.135049067211314","0.099986542159503","0.170111592263125","1"
"Yes","1998","direct migration background","general elemantary","84","0.128790107794625","0.103254275726226","0.154325939863023","1"
"Yes","1998","direct migration background","middle vocational","108","0.148368520373808","0.124429679284209","0.172307361463408","1"
"Yes","1998","direct migration background","vocational + Abi","21","","","","1"
"Yes","1998","direct migration background","higher vocational","6","","","","1"
"Yes","1998","direct migration background","higher education","19","","","","1"
"Yes","1998","indirect migration background","in school","3","","","","1"
"Yes","1998","indirect migration background","inadequately","5","","","","1"
"Yes","1998","indirect migration background","general elemantary","15","","","","1"
"Yes","1998","indirect migration background","middle vocational","15","","","","1"
"Yes","1998","indirect migration background","vocational + Abi","1","","","","1"
"Yes","1998","indirect migration background","higher vocational","2","","","","1"
"Yes","1998","indirect migration background","higher education","1","","","","1"
"Yes","1998","no migration background","general elemantary","253","0.152640769533823","0.135539810864837","0.169741728202809","1"
"Yes","1998","no migration background","middle vocational","740","0.130198526635103","0.121676403908765","0.138720649361441","1"
"Yes","1998","no migration background","vocational + Abi","41","0.102727492635062","0.0710561654475756","0.134398819822548","1"
"Yes","1998","no migration background","higher vocational","88","0.1174888603365","0.0945355337051626","0.140442186967838","1"
"Yes","1998","no migration background","higher education","195","0.116362448369372","0.101385893561631","0.131339003177114","1"
"Yes","1998","no migration background","in school","11","","","","1"
"Yes","1998","no migration background","inadequately","10","","","","1"
"No","1999","no migration background","in school","211","0.885357246271151","0.844361700143008","0.926352792399293","2"
"No","1999","no migration background","inadequately","61","0.88979615701767","0.816438964228321","0.963153349807019","2"
"No","1999","no migration background","general elemantary","1385","0.819591832105882","0.801026770435299","0.838156893776465","2"
"No","1999","no migration background","middle vocational","5225","0.86817355123094","0.859579761928499","0.876767340533381","2"
"No","1999","no migration background","vocational + Abi","321","0.876762240023329","0.842664405434562","0.910860074612095","2"
"No","1999","no migration background","higher vocational","663","0.890709687656695","0.868424847444828","0.912994527868562","2"
"No","1999","no migration background","higher education","1567","0.892391271260745","0.877922003744288","0.906860538777202","2"
"No","1999","indirect migration background","in school","59","0.861637433419891","0.777045356502698","0.946229510337083","2"
"No","1999","indirect migration background","inadequately","16","","","","2"
"No","1999","indirect migration background","general elemantary","176","0.914619253118509","0.875296187278628","0.95394231895839","2"
"No","1999","indirect migration background","middle vocational","203","0.935421006709942","0.90279461553818","0.968047397881703","2"
"No","1999","indirect migration background","vocational + Abi","22","","","","2"
"No","1999","indirect migration background","higher vocational","13","","","","2"
"No","1999","indirect migration background","higher education","26","","","","2"
"No","1999","direct migration background","in school","21","","","","2"
"No","1999","direct migration background","inadequately","299","0.888189989841802","0.854643929603262","0.921736050080342","2"
"No","1999","direct migration background","general elemantary","537","0.880794653718744","0.855164624150095","0.906424683287394","2"
"No","1999","direct migration background","middle vocational","694","0.859051570719125","0.834771534637957","0.883331606800294","2"
"No","1999","direct migration background","vocational + Abi","111","0.836133192211728","0.772257375701597","0.900009008721858","2"
"No","1999","direct migration background","higher vocational","46","0.84773682556564","0.751011963118095","0.944461688013185","2"
"No","1999","direct migration background","higher education","154","0.808337812212609","0.750995728357099","0.865679896068119","2"
"Yes","1999","direct migration background","in school","4","","","","1"
"Yes","1999","direct migration background","inadequately","40","0.111810010158198","0.0782639499196585","0.145356070396738","1"
"Yes","1999","direct migration background","general elemantary","77","0.119205346281255","0.0935753167126061","0.144835375849905","1"
"Yes","1999","direct migration background","middle vocational","95","0.140948429280875","0.116668393199706","0.165228465362043","1"
"Yes","1999","direct migration background","vocational + Abi","18","","","","1"
"Yes","1999","direct migration background","higher vocational","7","","","","1"
"Yes","1999","direct migration background","higher education","27","","","","1"
"Yes","1999","indirect migration background","in school","5","","","","1"
"Yes","1999","indirect migration background","inadequately","1","","","","1"
"Yes","1999","indirect migration background","general elemantary","18","","","","1"
"Yes","1999","indirect migration background","middle vocational","15","","","","1"
"Yes","1999","indirect migration background","vocational + Abi","1","","","","1"
"Yes","1999","indirect migration background","higher vocational","4","","","","1"
"Yes","1999","indirect migration background","higher education","","","","","1"
"Yes","1999","no migration background","general elemantary","263","0.180408167894118","0.161843106223535","0.198973229564701","1"
"Yes","1999","no migration background","middle vocational","728","0.13182644876906","0.123232659466619","0.140420238071501","1"
"Yes","1999","no migration background","vocational + Abi","36","0.123237759976671","0.089139925387905","0.157335594565438","1"
"Yes","1999","no migration background","higher vocational","90","0.109290312343305","0.0870054721314374","0.131575152555173","1"
"Yes","1999","no migration background","higher education","195","0.107608728739255","0.0931394612227979","0.122077996255712","1"
"Yes","1999","no migration background","in school","21","","","","1"
"Yes","1999","no migration background","inadequately","9","","","","1"
"No","2000","no migration background","in school","354","0.955800431530971","0.934913759525512","0.976687103536431","2"
"No","2000","no migration background","inadequately","86","0.803158759741162","0.726741727377819","0.879575792104504","2"
"No","2000","no migration background","general elemantary","2080","0.83837019702364","0.823802934251388","0.852937459795892","2"
"No","2000","no migration background","middle vocational","9893","0.876061994627196","0.869977922651966","0.882146066602425","2"
"No","2000","no migration background","vocational + Abi","719","0.883015537375866","0.860868170742421","0.905162904009311","2"
"No","2000","no migration background","higher vocational","1459","0.880953021390799","0.865360282720986","0.896545760060611","2"
"No","2000","no migration background","higher education","3031","0.900253496728228","0.890140702537272","0.910366290919183","2"
"No","2000","indirect migration background","in school","64","0.947083050596914","0.893478442936474","1.00068765825735","2"
"No","2000","indirect migration background","inadequately","14","","","","2"
"No","2000","indirect migration background","general elemantary","231","0.8877939689055","0.849503381127188","0.926084556683813","2"
"No","2000","indirect migration background","middle vocational","307","0.870740371085735","0.835441635723774","0.906039106447695","2"
"No","2000","indirect migration background","vocational + Abi","41","0.943200553505664","0.874019377785415","1.01238172922591","2"
"No","2000","indirect migration background","higher vocational","35","0.936294962074893","0.86060969845797","1.01198022569182","2"
"No","2000","indirect migration background","higher education","51","0.975877418189673","0.934955051805332","1.01679978457401","2"
"No","2000","direct migration background","in school","57","0.972654772890451","0.931040509306873","1.01426903647403","2"
"No","2000","direct migration background","inadequately","254","0.897981232885982","0.862841429548931","0.933121036223033","2"
"No","2000","direct migration background","general elemantary","770","0.901566885214742","0.881633822329376","0.921499948100109","2"
"No","2000","direct migration background","middle vocational","1085","0.880172725373212","0.862052971035256","0.898292479711168","2"
"No","2000","direct migration background","vocational + Abi","242","0.886009385722643","0.848516638983062","0.923502132462224","2"
"No","2000","direct migration background","higher vocational","164","0.850834548675508","0.800703832680758","0.900965264670257","2"
"No","2000","direct migration background","higher education","369","0.892112339392245","0.861972110391942","0.922252568392549","2"
"Yes","2000","direct migration background","in school","2","","","","1"
"Yes","2000","direct migration background","inadequately","31","0.102018767114018","0.0668789637769673","0.137158570451069","1"
"Yes","2000","direct migration background","general elemantary","88","0.0984331147852575","0.0785000518998913","0.118366177670624","1"
"Yes","2000","direct migration background","middle vocational","149","0.119827274626788","0.101707520288832","0.137947028964744","1"
"Yes","2000","direct migration background","vocational + Abi","34","0.113990614277357","0.0764978675377757","0.151483361016939","1"
"Yes","2000","direct migration background","higher vocational","30","0.149165451324492","0.0990347353297429","0.199296167319242","1"
"Yes","2000","direct migration background","higher education","38","0.107887660607755","0.0777474316074513","0.138027889608059","1"
"Yes","2000","indirect migration background","in school","3","","","","1"
"Yes","2000","indirect migration background","inadequately","2","","","","1"
"Yes","2000","indirect migration background","general elemantary","30","0.1122060310945","0.0739154433161867","0.150496618872813","1"
"Yes","2000","indirect migration background","middle vocational","40","0.129259628914265","0.093960893552305","0.164558364276226","1"
"Yes","2000","indirect migration background","vocational + Abi","2","","","","1"
"Yes","2000","indirect migration background","higher vocational","5","","","","1"
"Yes","2000","indirect migration background","higher education","3","","","","1"
"Yes","2000","no migration background","general elemantary","373","0.16162980297636","0.147062540204108","0.176197065748612","1"
"Yes","2000","no migration background","middle vocational","1375","0.123938005372804","0.117853933397575","0.130022077348034","1"
"Yes","2000","no migration background","in school","18","","","","1"
"Yes","2000","no migration background","inadequately","18","","","","1"
"Yes","2000","no migration background","vocational + Abi","90","0.116984462624134","0.0948370959906887","0.139131829257579","1"
"Yes","2000","no migration background","higher vocational","198","0.119046978609201","0.103454239939389","0.134639717279014","1"
"Yes","2000","no migration background","higher education","342","0.0997465032717723","0.0896337090808166","0.109859297462728","1"
"No","2001","no migration background","in school","410","0.947725712517997","0.926760969871556","0.968690455164438","2"
"No","2001","no migration background","inadequately","80","0.872788367153465","0.803169870142851","0.942406864164079","2"
"No","2001","no migration background","general elemantary","1793","0.843003388004934","0.827447497948975","0.858559278060894","2"
"No","2001","no migration background","middle vocational","8950","0.87207958114693","0.865601585029834","0.878557577264027","2"
"No","2001","no migration background","vocational + Abi","686","0.885717671923056","0.863347219057255","0.908088124788856","2"
"No","2001","no migration background","higher vocational","1291","0.868402297368099","0.851156251058124","0.885648343678074","2"
"No","2001","no migration background","higher education","2810","0.894397302282786","0.883641004654395","0.905153599911177","2"
"No","2001","indirect migration background","in school","65","0.967948541288229","0.92577299424501","1.01012408833145","2"
"No","2001","indirect migration background","inadequately","12","","","","2"
"No","2001","indirect migration background","general elemantary","212","0.896621297394473","0.857695795239928","0.935546799549019","2"
"No","2001","indirect migration background","middle vocational","275","0.872075740570781","0.835249438755363","0.908902042386199","2"
"No","2001","indirect migration background","vocational + Abi","39","0.944425959010298","0.874300436682939","1.01455148133766","2"
"No","2001","indirect migration background","higher vocational","30","0.898205792274271","0.802065430578583","0.99434615396996","2"
"No","2001","indirect migration background","higher education","54","0.992141035839961","0.969013815501517","1.01526825617841","2"
"No","2001","direct migration background","in school","46","0.985181507898576","0.950638568214765","1.01972444758239","2"
"No","2001","direct migration background","inadequately","183","0.875213529968496","0.830516444550243","0.91991061538675","2"
"No","2001","direct migration background","general elemantary","677","0.873516812075428","0.850160174163042","0.896873449987813","2"
"No","2001","direct migration background","middle vocational","950","0.868012915323363","0.847928253324785","0.888097577321942","2"
"No","2001","direct migration background","vocational + Abi","228","0.903755181721221","0.867697682072415","0.939812681370026","2"
"No","2001","direct migration background","higher vocational","151","0.905693753459342","0.861100718080549","0.950286788838134","2"
"No","2001","direct migration background","higher education","327","0.897067350000571","0.865764570085527","0.928370129915616","2"
"Yes","2001","direct migration background","in school","1","","","","1"
"Yes","2001","direct migration background","inadequately","27","","","","1"
"Yes","2001","direct migration background","general elemantary","101","0.126483187924572","0.103126550012187","0.149839825836958","1"
"Yes","2001","direct migration background","middle vocational","141","0.131987084676637","0.111902422678058","0.152071746675215","1"
"Yes","2001","direct migration background","vocational + Abi","29","","","","1"
"Yes","2001","direct migration background","higher vocational","14","","","","1"
"Yes","2001","direct migration background","higher education","35","0.102932649999429","0.0716298700843845","0.134235429914473","1"
"Yes","2001","indirect migration background","in school","2","","","","1"
"Yes","2001","indirect migration background","inadequately","2","","","","1"
"Yes","2001","indirect migration background","general elemantary","23","","","","1"
"Yes","2001","indirect migration background","middle vocational","41","0.127924259429219","0.0910979576138016","0.164750561244637","1"
"Yes","2001","indirect migration background","vocational + Abi","2","","","","1"
"Yes","2001","indirect migration background","higher vocational","8","","","","1"
"Yes","2001","indirect migration background","higher education","2","","","","1"
"Yes","2001","no migration background","general elemantary","308","0.156996611995066","0.141440721939106","0.172552502051025","1"
