"plh0206i01","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2015","Not Working","West Germany","41","0.00538985795307488","0.00378070361133858","0.00699901229481118"
"2 on scale 1-7 ","2015","Not Working","East Germany","8","","",""
"3 on scale 1-7 ","2015","Full Time","West Germany","66","0.00775577912401211","0.00577081517710772","0.00974074307091651"
"3 on scale 1-7 ","2015","Full Time","East Germany","10","","",""
"3 on scale 1-7 ","2015","Part Time","West Germany","46","0.00569097517985863","0.00376646562040845","0.00761548473930881"
"3 on scale 1-7 ","2015","Part Time","East Germany","10","","",""
"3 on scale 1-7 ","2015","Not Working","West Germany","58","0.00830131170573557","0.00630721677282441","0.0102954066386467"
"3 on scale 1-7 ","2015","Not Working","East Germany","22","","",""
"4 on scale 1-7","2015","Full Time","West Germany","228","0.0277545769350263","0.0240376341389479","0.0314715197311048"
"4 on scale 1-7","2015","Full Time","East Germany","54","0.0164730843418905","0.0108876464525066","0.0220585222312743"
"4 on scale 1-7","2015","Part Time","West Germany","157","0.0246139189299486","0.0206498180677069","0.0285780197921904"
"4 on scale 1-7","2015","Part Time","East Germany","36","0.0265234515070983","0.0176049347992805","0.035441968214916"
"4 on scale 1-7","2015","Not Working","West Germany","266","0.0305832539008845","0.026799004910553","0.0343675028912159"
"4 on scale 1-7","2015","Not Working","East Germany","70","0.0313660260608953","0.0240757911724317","0.038656260949359"
"5 on scale 1-7","2015","Full Time","West Germany","574","0.0773832591605787","0.0713373058145156","0.0834292125066418"
"5 on scale 1-7","2015","Full Time","East Germany","160","0.0872102555337549","0.0748295385351351","0.0995909725323747"
"5 on scale 1-7","2015","Part Time","West Germany","446","0.0795390115820444","0.0726165775706942","0.0864614455933945"
"5 on scale 1-7","2015","Part Time","East Germany","104","0.0808841230871919","0.0657508928636134","0.0960173533107704"
"5 on scale 1-7","2015","Not Working","West Germany","652","0.0898262558791488","0.083542107942224","0.0961104038160736"
"5 on scale 1-7","2015","Not Working","East Germany","229","0.102294488737892","0.0896201594296349","0.11496881804615"
"6 on scale 1-7","2015","Full Time","West Germany","2133","0.287366680640523","0.277127106720035","0.297606254561012"
"6 on scale 1-7","2015","Full Time","East Germany","593","0.310557674661851","0.290252966822712","0.330862382500989"
"6 on scale 1-7","2015","Part Time","West Germany","1550","0.269454799644067","0.25810384092911","0.280805758359025"
"6 on scale 1-7","2015","Part Time","East Germany","354","0.278431573737276","0.253553722526221","0.303309424948331"
"6 on scale 1-7","2015","Not Working","West Germany","2035","0.268972993351","0.259227504058022","0.278718482643977"
"6 on scale 1-7","2015","Not Working","East Germany","610","0.284915335193752","0.266036788083617","0.303793882303887"
"7 Strongly agree","2015","Full Time","West Germany","4443","0.591399673572296","0.580276710057627","0.602522637086965"
"7 Strongly agree","2015","Full Time","East Germany","1162","0.572978816843042","0.551273274891871","0.594684358794214"
"7 Strongly agree","2015","Part Time","West Germany","3618","0.611872083036518","0.599404456163799","0.624339709909237"
"7 Strongly agree","2015","Part Time","East Germany","732","0.593779437042451","0.566520532867462","0.621038341217439"
"7 Strongly agree","2015","Not Working","West Germany","4877","0.593481061506624","0.58268596762456","0.604276155388688"
"7 Strongly agree","2015","Not Working","East Germany","1245","0.564222149766403","0.543483066043045","0.58496123348976"
"1 Strongly disagree","2016","Full Time","West Germany","","","",""
"1 Strongly disagree","2016","Full Time","East Germany","","","",""
"1 Strongly disagree","2016","Part Time","West Germany","","","",""
"1 Strongly disagree","2016","Part Time","East Germany","","","",""
"1 Strongly disagree","2016","Not Working","West Germany","23","","",""
"1 Strongly disagree","2016","Not Working","East Germany","7","","",""
"2 on scale 1-7 ","2016","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2016","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2016","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2016","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2016","Not Working","West Germany","9","","",""
"2 on scale 1-7 ","2016","Not Working","East Germany","1","","",""
"3 on scale 1-7 ","2016","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2016","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2016","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2016","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2016","Not Working","West Germany","19","","",""
"3 on scale 1-7 ","2016","Not Working","East Germany","5","","",""
"4 on scale 1-7","2016","Full Time","West Germany","","","",""
"4 on scale 1-7","2016","Full Time","East Germany","","","",""
"4 on scale 1-7","2016","Part Time","West Germany","","","",""
"4 on scale 1-7","2016","Part Time","East Germany","","","",""
"4 on scale 1-7","2016","Not Working","West Germany","38","0.0310645564836739","0.0254276988889797","0.0367014140783682"
"4 on scale 1-7","2016","Not Working","East Germany","16","","",""
"5 on scale 1-7","2016","Full Time","West Germany","","","",""
"5 on scale 1-7","2016","Full Time","East Germany","","","",""
"5 on scale 1-7","2016","Part Time","West Germany","","","",""
"5 on scale 1-7","2016","Part Time","East Germany","","","",""
"5 on scale 1-7","2016","Not Working","West Germany","86","0.0593702699779366","0.0516922201587649","0.0670483197971082"
"5 on scale 1-7","2016","Not Working","East Germany","12","","",""
"6 on scale 1-7","2016","Full Time","West Germany","","","",""
"6 on scale 1-7","2016","Full Time","East Germany","","","",""
"6 on scale 1-7","2016","Part Time","West Germany","","","",""
"6 on scale 1-7","2016","Part Time","East Germany","","","",""
"6 on scale 1-7","2016","Not Working","West Germany","198","0.134374104099598","0.123293078091344","0.145455130107853"
"6 on scale 1-7","2016","Not Working","East Germany","26","","",""
"7 Strongly agree","2016","Full Time","West Germany","","","",""
"7 Strongly agree","2016","Full Time","East Germany","","","",""
"7 Strongly agree","2016","Part Time","West Germany","","","",""
"7 Strongly agree","2016","Part Time","East Germany","","","",""
"7 Strongly agree","2016","Not Working","West Germany","3266","0.746632909613574","0.732501492043809","0.760764327183339"
"7 Strongly agree","2016","Not Working","East Germany","672","0.872471545493166","0.848422100622598","0.896520990363733"
"1 Strongly disagree","2017","Full Time","West Germany","","","",""
"1 Strongly disagree","2017","Full Time","East Germany","","","",""
"1 Strongly disagree","2017","Part Time","West Germany","","","",""
"1 Strongly disagree","2017","Part Time","East Germany","","","",""
"1 Strongly disagree","2017","Not Working","West Germany","9","","",""
"1 Strongly disagree","2017","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2017","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2017","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2017","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2017","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2017","Not Working","West Germany","2","","",""
"2 on scale 1-7 ","2017","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2017","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2017","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2017","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2017","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2017","Not Working","West Germany","5","","",""
"3 on scale 1-7 ","2017","Not Working","East Germany","","","",""
"4 on scale 1-7","2017","Full Time","West Germany","","","",""
"4 on scale 1-7","2017","Full Time","East Germany","","","",""
"4 on scale 1-7","2017","Part Time","West Germany","","","",""
"4 on scale 1-7","2017","Part Time","East Germany","","","",""
"4 on scale 1-7","2017","Not Working","West Germany","23","","",""
"4 on scale 1-7","2017","Not Working","East Germany","3","","",""
"5 on scale 1-7","2017","Full Time","West Germany","","","",""
"5 on scale 1-7","2017","Full Time","East Germany","","","",""
"5 on scale 1-7","2017","Part Time","West Germany","","","",""
"5 on scale 1-7","2017","Part Time","East Germany","","","",""
"5 on scale 1-7","2017","Not Working","West Germany","64","0.0315633700443211","0.0248598073795889","0.0382669327090534"
"5 on scale 1-7","2017","Not Working","East Germany","5","","",""
"6 on scale 1-7","2017","Full Time","West Germany","","","",""
"6 on scale 1-7","2017","Full Time","East Germany","","","",""
"6 on scale 1-7","2017","Part Time","West Germany","","","",""
"6 on scale 1-7","2017","Part Time","East Germany","","","",""
"6 on scale 1-7","2017","Not Working","West Germany","208","0.0832559102492242","0.0726631295261544","0.093848690972294"
"6 on scale 1-7","2017","Not Working","East Germany","17","","",""
"7 Strongly agree","2017","Full Time","West Germany","","","",""
"7 Strongly agree","2017","Full Time","East Germany","","","",""
"7 Strongly agree","2017","Part Time","West Germany","","","",""
"7 Strongly agree","2017","Part Time","East Germany","","","",""
"7 Strongly agree","2017","Not Working","West Germany","2302","0.868706756764383","0.855757758456062","0.881655755072705"
"7 Strongly agree","2017","Not Working","East Germany","240","0.916140906988258","0.882768973277923","0.949512840698592"
"1 Strongly disagree","2018","Full Time","West Germany","","","",""
"1 Strongly disagree","2018","Full Time","East Germany","","","",""
"1 Strongly disagree","2018","Part Time","West Germany","","","",""
"1 Strongly disagree","2018","Part Time","East Germany","","","",""
"1 Strongly disagree","2018","Not Working","West Germany","1","","",""
"1 Strongly disagree","2018","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2018","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2018","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2018","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2018","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2018","Not Working","West Germany","1","","",""
"2 on scale 1-7 ","2018","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2018","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2018","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2018","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2018","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2018","Not Working","West Germany","1","","",""
"3 on scale 1-7 ","2018","Not Working","East Germany","","","",""
"4 on scale 1-7","2018","Full Time","West Germany","","","",""
"4 on scale 1-7","2018","Full Time","East Germany","","","",""
"4 on scale 1-7","2018","Part Time","West Germany","","","",""
"4 on scale 1-7","2018","Part Time","East Germany","","","",""
"4 on scale 1-7","2018","Not Working","West Germany","1","","",""
"4 on scale 1-7","2018","Not Working","East Germany","","","",""
"5 on scale 1-7","2018","Full Time","West Germany","","","",""
"5 on scale 1-7","2018","Full Time","East Germany","","","",""
"5 on scale 1-7","2018","Part Time","West Germany","","","",""
"5 on scale 1-7","2018","Part Time","East Germany","","","",""
"5 on scale 1-7","2018","Not Working","West Germany","12","","",""
"5 on scale 1-7","2018","Not Working","East Germany","1","","",""
"6 on scale 1-7","2018","Full Time","West Germany","","","",""
"6 on scale 1-7","2018","Full Time","East Germany","","","",""
"6 on scale 1-7","2018","Part Time","West Germany","","","",""
"6 on scale 1-7","2018","Part Time","East Germany","","","",""
"6 on scale 1-7","2018","Not Working","West Germany","33","0.0714759608455739","0.0453670432806985","0.0975848784104493"
"6 on scale 1-7","2018","Not Working","East Germany","6","","",""
"7 Strongly agree","2018","Full Time","West Germany","","","",""
"7 Strongly agree","2018","Full Time","East Germany","","","",""
"7 Strongly agree","2018","Part Time","West Germany","","","",""
"7 Strongly agree","2018","Part Time","East Germany","","","",""
"7 Strongly agree","2018","Not Working","West Germany","325","0.884442799849585","0.852042750577741","0.916842849121428"
"7 Strongly agree","2018","Not Working","East Germany","42","0.863758936297796","0.767708279122265","0.959809593473327"
"1 Strongly disagree","2019","Full Time","West Germany","","","",""
"1 Strongly disagree","2019","Full Time","East Germany","","","",""
"1 Strongly disagree","2019","Part Time","West Germany","","","",""
"1 Strongly disagree","2019","Part Time","East Germany","","","",""
"1 Strongly disagree","2019","Not Working","West Germany","1","","",""
"1 Strongly disagree","2019","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2019","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2019","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2019","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2019","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2019","Not Working","West Germany","1","","",""
"2 on scale 1-7 ","2019","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2019","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2019","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2019","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2019","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2019","Not Working","West Germany","","","",""
"3 on scale 1-7 ","2019","Not Working","East Germany","","","",""
"4 on scale 1-7","2019","Full Time","West Germany","","","",""
"4 on scale 1-7","2019","Full Time","East Germany","","","",""
"4 on scale 1-7","2019","Part Time","West Germany","","","",""
"4 on scale 1-7","2019","Part Time","East Germany","","","",""
"4 on scale 1-7","2019","Not Working","West Germany","5","","",""
"4 on scale 1-7","2019","Not Working","East Germany","","","",""
"5 on scale 1-7","2019","Full Time","West Germany","","","",""
"5 on scale 1-7","2019","Full Time","East Germany","","","",""
"5 on scale 1-7","2019","Part Time","West Germany","","","",""
"5 on scale 1-7","2019","Part Time","East Germany","","","",""
"5 on scale 1-7","2019","Not Working","West Germany","11","","",""
"5 on scale 1-7","2019","Not Working","East Germany","","","",""
"6 on scale 1-7","2019","Full Time","West Germany","","","",""
"6 on scale 1-7","2019","Full Time","East Germany","","","",""
"6 on scale 1-7","2019","Part Time","West Germany","","","",""
"6 on scale 1-7","2019","Part Time","East Germany","","","",""
"6 on scale 1-7","2019","Not Working","West Germany","32","0.0849401035730065","0.0507886445321831","0.11909156261383"
"6 on scale 1-7","2019","Not Working","East Germany","","","",""
"7 Strongly agree","2019","Full Time","West Germany","","","",""
"7 Strongly agree","2019","Full Time","East Germany","","","",""
"7 Strongly agree","2019","Part Time","West Germany","","","",""
"7 Strongly agree","2019","Part Time","East Germany","","","",""
"7 Strongly agree","2019","Not Working","West Germany","206","0.844529785813282","0.800142438389014","0.88891713323755"
"7 Strongly agree","2019","Not Working","East Germany","23","","",""
