"plh0206i01","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2015","direct migration background","West Germany","47","0.0110115396491813","0.00822040631356149","0.0138026729848011"
"2 on scale 1-7 ","2015","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2015","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2015","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2015","no migration background","West Germany","97","0.0067334241785283","0.00539653606449828","0.00807031229255832"
"3 on scale 1-7 ","2015","no migration background","East Germany","34","0.00682622888680735","0.00452196810029533","0.00913048967331937"
"3 on scale 1-7 ","2015","direct migration background","West Germany","62","0.0116035143546594","0.00873919579953676","0.014467832909782"
"3 on scale 1-7 ","2015","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2015","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2015","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2015","no migration background","West Germany","404","0.025400900464664","0.0228288367445052","0.0279729641848228"
"4 on scale 1-7","2015","no migration background","East Germany","137","0.0246727111648998","0.0203314870152414","0.0290139353145583"
"4 on scale 1-7","2015","direct migration background","West Germany","202","0.0368251872553964","0.0317880244401908","0.041862350070602"
"4 on scale 1-7","2015","direct migration background","East Germany","","","",""
"4 on scale 1-7","2015","indirect migration background","West Germany","45","0.0375265848575769","0.0281556387506866","0.0468975309644672"
"4 on scale 1-7","2015","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2015","no migration background","West Germany","1141","0.0841776047107006","0.0796387312428776","0.0887164781785236"
"5 on scale 1-7","2015","no migration background","East Germany","444","0.0915773653679248","0.0835056352801792","0.0996490954556703"
"5 on scale 1-7","2015","direct migration background","West Germany","416","0.0800882085825322","0.0728285143252424","0.087347902839822"
"5 on scale 1-7","2015","direct migration background","East Germany","46","0.122939189358052","0.0918301763804471","0.154048202335656"
"5 on scale 1-7","2015","indirect migration background","West Germany","115","0.0695043491012963","0.0569647771532325","0.0820439210493602"
"5 on scale 1-7","2015","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2015","no migration background","West Germany","4197","0.289285592256716","0.281873255766295","0.296697928747137"
"6 on scale 1-7","2015","no migration background","East Germany","1442","0.296523432451603","0.283741900428235","0.30930496447497"
"6 on scale 1-7","2015","direct migration background","West Germany","1157","0.227515819957336","0.216303085292362","0.238728554622311"
"6 on scale 1-7","2015","direct migration background","East Germany","86","0.227973755464975","0.188228557420634","0.267718953509315"
"6 on scale 1-7","2015","indirect migration background","West Germany","364","0.241643505588774","0.22053566447282","0.262751346704728"
"6 on scale 1-7","2015","indirect migration background","East Germany","","","",""
"7 Strongly agree","2015","no migration background","West Germany","8444","0.588194664784399","0.580149208317687","0.596240121251112"
"7 Strongly agree","2015","no migration background","East Germany","2812","0.572469376747143","0.558624524381243","0.586314229113044"
"7 Strongly agree","2015","direct migration background","West Germany","3458","0.624679001892623","0.61172837375395","0.637629630031296"
"7 Strongly agree","2015","direct migration background","East Germany","262","0.586553453053897","0.539899366688776","0.633207539419017"
"7 Strongly agree","2015","indirect migration background","West Germany","1036","0.636915869353807","0.613204086112171","0.660627652595443"
"7 Strongly agree","2015","indirect migration background","East Germany","65","0.629533899870008","0.537162560895817","0.7219052388442"
"1 Strongly disagree","2016","no migration background","West Germany","","","",""
"1 Strongly disagree","2016","no migration background","East Germany","","","",""
"1 Strongly disagree","2016","direct migration background","West Germany","","","",""
"1 Strongly disagree","2016","direct migration background","East Germany","","","",""
"1 Strongly disagree","2016","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2016","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2016","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2016","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2016","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2016","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2016","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2016","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2016","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2016","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2016","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2016","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2016","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2016","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2016","no migration background","West Germany","","","",""
"4 on scale 1-7","2016","no migration background","East Germany","","","",""
"4 on scale 1-7","2016","direct migration background","West Germany","36","0.0312077601875624","0.025551343378218","0.0368641769969067"
"4 on scale 1-7","2016","direct migration background","East Germany","","","",""
"4 on scale 1-7","2016","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2016","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2016","no migration background","West Germany","","","",""
"5 on scale 1-7","2016","no migration background","East Germany","","","",""
"5 on scale 1-7","2016","direct migration background","West Germany","85","0.0523444250399144","0.0450991436632058","0.0595897064166229"
"5 on scale 1-7","2016","direct migration background","East Germany","","","",""
"5 on scale 1-7","2016","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2016","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2016","no migration background","West Germany","","","",""
"6 on scale 1-7","2016","no migration background","East Germany","","","",""
"6 on scale 1-7","2016","direct migration background","West Germany","193","0.128243569034178","0.117366543290407","0.139120594777949"
"6 on scale 1-7","2016","direct migration background","East Germany","","","",""
"6 on scale 1-7","2016","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2016","indirect migration background","East Germany","","","",""
"7 Strongly agree","2016","no migration background","West Germany","","","",""
"7 Strongly agree","2016","no migration background","East Germany","","","",""
"7 Strongly agree","2016","direct migration background","West Germany","3269","0.771902115722453","0.75825199404671","0.785552237398196"
"7 Strongly agree","2016","direct migration background","East Germany","671","0.879106207736265","0.85558592251245","0.90262649296008"
"7 Strongly agree","2016","indirect migration background","West Germany","","","",""
"7 Strongly agree","2016","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2017","no migration background","West Germany","","","",""
"1 Strongly disagree","2017","no migration background","East Germany","","","",""
"1 Strongly disagree","2017","direct migration background","West Germany","","","",""
"1 Strongly disagree","2017","direct migration background","East Germany","","","",""
"1 Strongly disagree","2017","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2017","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2017","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2017","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2017","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2017","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2017","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2017","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2017","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2017","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2017","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2017","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2017","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2017","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2017","no migration background","West Germany","","","",""
"4 on scale 1-7","2017","no migration background","East Germany","","","",""
"4 on scale 1-7","2017","direct migration background","West Germany","","","",""
"4 on scale 1-7","2017","direct migration background","East Germany","","","",""
"4 on scale 1-7","2017","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2017","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2017","no migration background","West Germany","","","",""
"5 on scale 1-7","2017","no migration background","East Germany","","","",""
"5 on scale 1-7","2017","direct migration background","West Germany","64","0.0315633700443211","0.0248598073795889","0.0382669327090534"
"5 on scale 1-7","2017","direct migration background","East Germany","","","",""
"5 on scale 1-7","2017","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2017","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2017","no migration background","West Germany","","","",""
"6 on scale 1-7","2017","no migration background","East Germany","","","",""
"6 on scale 1-7","2017","direct migration background","West Germany","208","0.0832559102492242","0.0726631295261544","0.093848690972294"
"6 on scale 1-7","2017","direct migration background","East Germany","","","",""
"6 on scale 1-7","2017","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2017","indirect migration background","East Germany","","","",""
"7 Strongly agree","2017","no migration background","West Germany","","","",""
"7 Strongly agree","2017","no migration background","East Germany","","","",""
"7 Strongly agree","2017","direct migration background","West Germany","2302","0.868706756764383","0.855757758456062","0.881655755072705"
"7 Strongly agree","2017","direct migration background","East Germany","240","0.916140906988258","0.882768973277923","0.949512840698592"
"7 Strongly agree","2017","indirect migration background","West Germany","","","",""
"7 Strongly agree","2017","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2018","no migration background","West Germany","","","",""
"1 Strongly disagree","2018","no migration background","East Germany","","","",""
"1 Strongly disagree","2018","direct migration background","West Germany","","","",""
"1 Strongly disagree","2018","direct migration background","East Germany","","","",""
"1 Strongly disagree","2018","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2018","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2018","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2018","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2018","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2018","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2018","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2018","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2018","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2018","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2018","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2018","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2018","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2018","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2018","no migration background","West Germany","","","",""
"4 on scale 1-7","2018","no migration background","East Germany","","","",""
"4 on scale 1-7","2018","direct migration background","West Germany","","","",""
"4 on scale 1-7","2018","direct migration background","East Germany","","","",""
"4 on scale 1-7","2018","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2018","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2018","no migration background","West Germany","","","",""
"5 on scale 1-7","2018","no migration background","East Germany","","","",""
"5 on scale 1-7","2018","direct migration background","West Germany","","","",""
"5 on scale 1-7","2018","direct migration background","East Germany","","","",""
"5 on scale 1-7","2018","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2018","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2018","no migration background","West Germany","","","",""
"6 on scale 1-7","2018","no migration background","East Germany","","","",""
"6 on scale 1-7","2018","direct migration background","West Germany","33","0.0714759608455739","0.0453670432806985","0.0975848784104493"
"6 on scale 1-7","2018","direct migration background","East Germany","","","",""
"6 on scale 1-7","2018","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2018","indirect migration background","East Germany","","","",""
"7 Strongly agree","2018","no migration background","West Germany","","","",""
"7 Strongly agree","2018","no migration background","East Germany","","","",""
"7 Strongly agree","2018","direct migration background","West Germany","325","0.884442799849585","0.852042750577741","0.916842849121428"
"7 Strongly agree","2018","direct migration background","East Germany","42","0.863758936297796","0.767708279122265","0.959809593473327"
"7 Strongly agree","2018","indirect migration background","West Germany","","","",""
"7 Strongly agree","2018","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2019","no migration background","West Germany","","","",""
"1 Strongly disagree","2019","no migration background","East Germany","","","",""
"1 Strongly disagree","2019","direct migration background","West Germany","","","",""
"1 Strongly disagree","2019","direct migration background","East Germany","","","",""
"1 Strongly disagree","2019","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2019","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2019","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2019","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2019","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2019","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2019","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2019","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2019","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2019","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2019","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2019","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2019","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2019","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2019","no migration background","West Germany","","","",""
"4 on scale 1-7","2019","no migration background","East Germany","","","",""
"4 on scale 1-7","2019","direct migration background","West Germany","","","",""
"4 on scale 1-7","2019","direct migration background","East Germany","","","",""
"4 on scale 1-7","2019","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2019","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2019","no migration background","West Germany","","","",""
"5 on scale 1-7","2019","no migration background","East Germany","","","",""
"5 on scale 1-7","2019","direct migration background","West Germany","","","",""
"5 on scale 1-7","2019","direct migration background","East Germany","","","",""
"5 on scale 1-7","2019","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2019","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2019","no migration background","West Germany","","","",""
"6 on scale 1-7","2019","no migration background","East Germany","","","",""
"6 on scale 1-7","2019","direct migration background","West Germany","32","0.0849401035730065","0.0507886445321831","0.11909156261383"
"6 on scale 1-7","2019","direct migration background","East Germany","","","",""
"6 on scale 1-7","2019","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2019","indirect migration background","East Germany","","","",""
"7 Strongly agree","2019","no migration background","West Germany","","","",""
"7 Strongly agree","2019","no migration background","East Germany","","","",""
"7 Strongly agree","2019","direct migration background","West Germany","206","0.844529785813282","0.800142438389014","0.88891713323755"
"7 Strongly agree","2019","direct migration background","East Germany","","","",""
"7 Strongly agree","2019","indirect migration background","West Germany","","","",""
"7 Strongly agree","2019","indirect migration background","East Germany","","","",""
