"plh0206i01","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2007","16-34 y.","vocational + Abi","","","",""
"6 on scale 1-7","2007","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2007","16-34 y.","higher education","","","",""
"6 on scale 1-7","2007","35-65 y.","in school","","","",""
"6 on scale 1-7","2007","35-65 y.","inadequately","","","",""
"6 on scale 1-7","2007","35-65 y.","general elemantary","","","",""
"6 on scale 1-7","2007","35-65 y.","middle vocational","","","",""
"6 on scale 1-7","2007","35-65 y.","vocational + Abi","","","",""
"6 on scale 1-7","2007","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2007","35-65 y.","higher education","","","",""
"6 on scale 1-7","2007","66 and older","in school","","","",""
"6 on scale 1-7","2007","66 and older","inadequately","","","",""
"6 on scale 1-7","2007","66 and older","general elemantary","","","",""
"6 on scale 1-7","2007","66 and older","middle vocational","","","",""
"6 on scale 1-7","2007","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2007","66 and older","higher vocational","","","",""
"6 on scale 1-7","2007","66 and older","higher education","","","",""
"7 Strongly agree","2007","16-34 y.","in school","","","",""
"7 Strongly agree","2007","16-34 y.","inadequately","","","",""
"7 Strongly agree","2007","16-34 y.","general elemantary","","","",""
"7 Strongly agree","2007","16-34 y.","middle vocational","","","",""
"7 Strongly agree","2007","16-34 y.","vocational + Abi","","","",""
"7 Strongly agree","2007","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2007","16-34 y.","higher education","","","",""
"7 Strongly agree","2007","35-65 y.","in school","","","",""
"7 Strongly agree","2007","35-65 y.","inadequately","","","",""
"7 Strongly agree","2007","35-65 y.","general elemantary","","","",""
"7 Strongly agree","2007","35-65 y.","middle vocational","","","",""
"7 Strongly agree","2007","35-65 y.","vocational + Abi","","","",""
"7 Strongly agree","2007","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2007","35-65 y.","higher education","","","",""
"7 Strongly agree","2007","66 and older","in school","","","",""
"7 Strongly agree","2007","66 and older","inadequately","","","",""
"7 Strongly agree","2007","66 and older","general elemantary","","","",""
"7 Strongly agree","2007","66 and older","middle vocational","","","",""
"7 Strongly agree","2007","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2007","66 and older","higher vocational","","","",""
"7 Strongly agree","2007","66 and older","higher education","","","",""
"1 Strongly disagree","2008","16-34 y.","in school","","","",""
"1 Strongly disagree","2008","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2008","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2008","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2008","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2008","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2008","16-34 y.","higher education","","","",""
"1 Strongly disagree","2008","35-65 y.","in school","","","",""
"1 Strongly disagree","2008","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2008","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2008","35-65 y.","middle vocational","","","",""
"1 Strongly disagree","2008","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2008","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2008","35-65 y.","higher education","","","",""
"1 Strongly disagree","2008","66 and older","in school","","","",""
"1 Strongly disagree","2008","66 and older","inadequately","","","",""
"1 Strongly disagree","2008","66 and older","general elemantary","","","",""
"1 Strongly disagree","2008","66 and older","middle vocational","","","",""
"1 Strongly disagree","2008","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2008","66 and older","higher vocational","","","",""
"1 Strongly disagree","2008","66 and older","higher education","","","",""
"2 on scale 1-7 ","2008","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2008","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2008","16-34 y.","general elemantary","","","",""
"2 on scale 1-7 ","2008","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2008","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2008","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2008","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2008","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2008","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2008","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2008","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2008","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2008","66 and older","in school","","","",""
"2 on scale 1-7 ","2008","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2008","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2008","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2008","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2008","66 and older","higher education","","","",""
"3 on scale 1-7 ","2008","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2008","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2008","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2008","16-34 y.","middle vocational","","","",""
"3 on scale 1-7 ","2008","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2008","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2008","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2008","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2008","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2008","35-65 y.","middle vocational","","","",""
"3 on scale 1-7 ","2008","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2008","35-65 y.","higher education","","","",""
"3 on scale 1-7 ","2008","66 and older","in school","","","",""
"3 on scale 1-7 ","2008","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2008","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2008","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2008","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2008","66 and older","higher education","","","",""
"4 on scale 1-7","2008","16-34 y.","in school","","","",""
"4 on scale 1-7","2008","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2008","16-34 y.","general elemantary","","","",""
"4 on scale 1-7","2008","16-34 y.","middle vocational","","","",""
"4 on scale 1-7","2008","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2008","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2008","16-34 y.","higher education","","","",""
"4 on scale 1-7","2008","35-65 y.","in school","","","",""
"4 on scale 1-7","2008","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2008","35-65 y.","general elemantary","","","",""
"4 on scale 1-7","2008","35-65 y.","middle vocational","","","",""
"4 on scale 1-7","2008","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2008","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2008","35-65 y.","higher education","","","",""
"4 on scale 1-7","2008","66 and older","in school","","","",""
"4 on scale 1-7","2008","66 and older","inadequately","","","",""
"4 on scale 1-7","2008","66 and older","general elemantary","","","",""
"4 on scale 1-7","2008","66 and older","middle vocational","","","",""
"4 on scale 1-7","2008","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2008","66 and older","higher vocational","","","",""
"4 on scale 1-7","2008","66 and older","higher education","","","",""
"5 on scale 1-7","2008","16-34 y.","in school","","","",""
"5 on scale 1-7","2008","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2008","16-34 y.","general elemantary","","","",""
"5 on scale 1-7","2008","16-34 y.","middle vocational","","","",""
"5 on scale 1-7","2008","16-34 y.","vocational + Abi","","","",""
"5 on scale 1-7","2008","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2008","16-34 y.","higher education","","","",""
"5 on scale 1-7","2008","35-65 y.","in school","","","",""
"5 on scale 1-7","2008","35-65 y.","inadequately","","","",""
"5 on scale 1-7","2008","35-65 y.","general elemantary","","","",""
"5 on scale 1-7","2008","35-65 y.","middle vocational","","","",""
"5 on scale 1-7","2008","35-65 y.","vocational + Abi","","","",""
"5 on scale 1-7","2008","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2008","35-65 y.","higher education","","","",""
"5 on scale 1-7","2008","66 and older","in school","","","",""
"5 on scale 1-7","2008","66 and older","inadequately","","","",""
"5 on scale 1-7","2008","66 and older","general elemantary","","","",""
"5 on scale 1-7","2008","66 and older","middle vocational","","","",""
"5 on scale 1-7","2008","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2008","66 and older","higher vocational","","","",""
"5 on scale 1-7","2008","66 and older","higher education","","","",""
"6 on scale 1-7","2008","16-34 y.","in school","","","",""
"6 on scale 1-7","2008","16-34 y.","inadequately","","","",""
"6 on scale 1-7","2008","16-34 y.","general elemantary","","","",""
"6 on scale 1-7","2008","16-34 y.","middle vocational","","","",""
"6 on scale 1-7","2008","16-34 y.","vocational + Abi","","","",""
"6 on scale 1-7","2008","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2008","16-34 y.","higher education","","","",""
"6 on scale 1-7","2008","35-65 y.","in school","","","",""
"6 on scale 1-7","2008","35-65 y.","inadequately","","","",""
"6 on scale 1-7","2008","35-65 y.","general elemantary","","","",""
"6 on scale 1-7","2008","35-65 y.","middle vocational","","","",""
"6 on scale 1-7","2008","35-65 y.","vocational + Abi","","","",""
"6 on scale 1-7","2008","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2008","35-65 y.","higher education","","","",""
"6 on scale 1-7","2008","66 and older","in school","","","",""
"6 on scale 1-7","2008","66 and older","inadequately","","","",""
"6 on scale 1-7","2008","66 and older","general elemantary","","","",""
"6 on scale 1-7","2008","66 and older","middle vocational","","","",""
"6 on scale 1-7","2008","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2008","66 and older","higher vocational","","","",""
"6 on scale 1-7","2008","66 and older","higher education","","","",""
"7 Strongly agree","2008","16-34 y.","in school","","","",""
"7 Strongly agree","2008","16-34 y.","inadequately","","","",""
"7 Strongly agree","2008","16-34 y.","general elemantary","","","",""
"7 Strongly agree","2008","16-34 y.","middle vocational","","","",""
"7 Strongly agree","2008","16-34 y.","vocational + Abi","","","",""
"7 Strongly agree","2008","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2008","16-34 y.","higher education","","","",""
"7 Strongly agree","2008","35-65 y.","in school","","","",""
"7 Strongly agree","2008","35-65 y.","inadequately","","","",""
"7 Strongly agree","2008","35-65 y.","general elemantary","","","",""
"7 Strongly agree","2008","35-65 y.","middle vocational","","","",""
"7 Strongly agree","2008","35-65 y.","vocational + Abi","","","",""
"7 Strongly agree","2008","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2008","35-65 y.","higher education","","","",""
"7 Strongly agree","2008","66 and older","in school","","","",""
"7 Strongly agree","2008","66 and older","inadequately","","","",""
"7 Strongly agree","2008","66 and older","general elemantary","","","",""
"7 Strongly agree","2008","66 and older","middle vocational","","","",""
"7 Strongly agree","2008","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2008","66 and older","higher vocational","","","",""
"7 Strongly agree","2008","66 and older","higher education","","","",""
"1 Strongly disagree","2009","16-34 y.","in school","","","",""
"1 Strongly disagree","2009","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2009","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2009","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2009","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2009","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2009","16-34 y.","higher education","","","",""
"1 Strongly disagree","2009","35-65 y.","in school","","","",""
"1 Strongly disagree","2009","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2009","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2009","35-65 y.","middle vocational","","","",""
"1 Strongly disagree","2009","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2009","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2009","35-65 y.","higher education","","","",""
"1 Strongly disagree","2009","66 and older","in school","","","",""
"1 Strongly disagree","2009","66 and older","inadequately","","","",""
"1 Strongly disagree","2009","66 and older","general elemantary","","","",""
"1 Strongly disagree","2009","66 and older","middle vocational","","","",""
"1 Strongly disagree","2009","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2009","66 and older","higher vocational","","","",""
"1 Strongly disagree","2009","66 and older","higher education","","","",""
"2 on scale 1-7 ","2009","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2009","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2009","16-34 y.","general elemantary","","","",""
"2 on scale 1-7 ","2009","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2009","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2009","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2009","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2009","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2009","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2009","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2009","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2009","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2009","66 and older","in school","","","",""
"2 on scale 1-7 ","2009","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2009","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2009","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2009","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2009","66 and older","higher education","","","",""
"3 on scale 1-7 ","2009","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2009","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2009","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2009","16-34 y.","middle vocational","","","",""
"3 on scale 1-7 ","2009","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2009","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2009","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2009","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2009","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2009","35-65 y.","middle vocational","","","",""
"3 on scale 1-7 ","2009","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2009","35-65 y.","higher education","","","",""
"3 on scale 1-7 ","2009","66 and older","in school","","","",""
"3 on scale 1-7 ","2009","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2009","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2009","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2009","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2009","66 and older","higher education","","","",""
"4 on scale 1-7","2009","16-34 y.","in school","","","",""
"4 on scale 1-7","2009","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2009","16-34 y.","general elemantary","","","",""
"4 on scale 1-7","2009","16-34 y.","middle vocational","","","",""
"4 on scale 1-7","2009","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2009","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2009","16-34 y.","higher education","","","",""
"4 on scale 1-7","2009","35-65 y.","in school","","","",""
"4 on scale 1-7","2009","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2009","35-65 y.","general elemantary","","","",""
"4 on scale 1-7","2009","35-65 y.","middle vocational","","","",""
"4 on scale 1-7","2009","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2009","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2009","35-65 y.","higher education","","","",""
"4 on scale 1-7","2009","66 and older","in school","","","",""
"4 on scale 1-7","2009","66 and older","inadequately","","","",""
"4 on scale 1-7","2009","66 and older","general elemantary","","","",""
"4 on scale 1-7","2009","66 and older","middle vocational","","","",""
"4 on scale 1-7","2009","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2009","66 and older","higher vocational","","","",""
"4 on scale 1-7","2009","66 and older","higher education","","","",""
"5 on scale 1-7","2009","16-34 y.","in school","","","",""
"5 on scale 1-7","2009","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2009","16-34 y.","general elemantary","","","",""
"5 on scale 1-7","2009","16-34 y.","middle vocational","","","",""
"5 on scale 1-7","2009","16-34 y.","vocational + Abi","","","",""
"5 on scale 1-7","2009","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2009","16-34 y.","higher education","","","",""
"5 on scale 1-7","2009","35-65 y.","in school","","","",""
"5 on scale 1-7","2009","35-65 y.","inadequately","","","",""
"5 on scale 1-7","2009","35-65 y.","general elemantary","","","",""
"5 on scale 1-7","2009","35-65 y.","middle vocational","","","",""
"5 on scale 1-7","2009","35-65 y.","vocational + Abi","","","",""
"5 on scale 1-7","2009","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2009","35-65 y.","higher education","","","",""
"5 on scale 1-7","2009","66 and older","in school","","","",""
"5 on scale 1-7","2009","66 and older","inadequately","","","",""
"5 on scale 1-7","2009","66 and older","general elemantary","","","",""
"5 on scale 1-7","2009","66 and older","middle vocational","","","",""
"5 on scale 1-7","2009","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2009","66 and older","higher vocational","","","",""
"5 on scale 1-7","2009","66 and older","higher education","","","",""
"6 on scale 1-7","2009","16-34 y.","in school","","","",""
"6 on scale 1-7","2009","16-34 y.","inadequately","","","",""
"6 on scale 1-7","2009","16-34 y.","general elemantary","","","",""
"6 on scale 1-7","2009","16-34 y.","middle vocational","","","",""
"6 on scale 1-7","2009","16-34 y.","vocational + Abi","","","",""
"6 on scale 1-7","2009","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2009","16-34 y.","higher education","","","",""
"6 on scale 1-7","2009","35-65 y.","in school","","","",""
"6 on scale 1-7","2009","35-65 y.","inadequately","","","",""
"6 on scale 1-7","2009","35-65 y.","general elemantary","","","",""
"6 on scale 1-7","2009","35-65 y.","middle vocational","","","",""
"6 on scale 1-7","2009","35-65 y.","vocational + Abi","","","",""
"6 on scale 1-7","2009","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2009","35-65 y.","higher education","","","",""
"6 on scale 1-7","2009","66 and older","in school","","","",""
"6 on scale 1-7","2009","66 and older","inadequately","","","",""
"6 on scale 1-7","2009","66 and older","general elemantary","","","",""
"6 on scale 1-7","2009","66 and older","middle vocational","","","",""
"6 on scale 1-7","2009","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2009","66 and older","higher vocational","","","",""
"6 on scale 1-7","2009","66 and older","higher education","","","",""
"7 Strongly agree","2009","16-34 y.","in school","","","",""
"7 Strongly agree","2009","16-34 y.","inadequately","","","",""
"7 Strongly agree","2009","16-34 y.","general elemantary","","","",""
"7 Strongly agree","2009","16-34 y.","middle vocational","","","",""
"7 Strongly agree","2009","16-34 y.","vocational + Abi","","","",""
"7 Strongly agree","2009","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2009","16-34 y.","higher education","","","",""
"7 Strongly agree","2009","35-65 y.","in school","","","",""
"7 Strongly agree","2009","35-65 y.","inadequately","","","",""
"7 Strongly agree","2009","35-65 y.","general elemantary","","","",""
"7 Strongly agree","2009","35-65 y.","middle vocational","","","",""
"7 Strongly agree","2009","35-65 y.","vocational + Abi","","","",""
"7 Strongly agree","2009","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2009","35-65 y.","higher education","","","",""
"7 Strongly agree","2009","66 and older","in school","","","",""
"7 Strongly agree","2009","66 and older","inadequately","","","",""
"7 Strongly agree","2009","66 and older","general elemantary","","","",""
"7 Strongly agree","2009","66 and older","middle vocational","","","",""
"7 Strongly agree","2009","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2009","66 and older","higher vocational","","","",""
"7 Strongly agree","2009","66 and older","higher education","","","",""
"1 Strongly disagree","2010","16-34 y.","in school","","","",""
"1 Strongly disagree","2010","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2010","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2010","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2010","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2010","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2010","16-34 y.","higher education","","","",""
"1 Strongly disagree","2010","35-65 y.","in school","","","",""
"1 Strongly disagree","2010","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2010","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2010","35-65 y.","middle vocational","","","",""
"1 Strongly disagree","2010","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2010","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2010","35-65 y.","higher education","","","",""
"1 Strongly disagree","2010","66 and older","in school","","","",""
"1 Strongly disagree","2010","66 and older","inadequately","","","",""
"1 Strongly disagree","2010","66 and older","general elemantary","","","",""
"1 Strongly disagree","2010","66 and older","middle vocational","","","",""
"1 Strongly disagree","2010","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2010","66 and older","higher vocational","","","",""
"1 Strongly disagree","2010","66 and older","higher education","","","",""
"2 on scale 1-7 ","2010","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2010","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2010","16-34 y.","general elemantary","","","",""
"2 on scale 1-7 ","2010","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2010","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2010","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2010","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2010","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2010","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2010","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2010","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2010","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2010","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2010","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2010","66 and older","in school","","","",""
"2 on scale 1-7 ","2010","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2010","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2010","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2010","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2010","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2010","66 and older","higher education","","","",""
"3 on scale 1-7 ","2010","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2010","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2010","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2010","16-34 y.","middle vocational","","","",""
"3 on scale 1-7 ","2010","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2010","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2010","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2010","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2010","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2010","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2010","35-65 y.","middle vocational","32","0.0071228055855841","0.00470440329861719","0.00954120787255101"
"3 on scale 1-7 ","2010","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2010","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2010","35-65 y.","higher education","","","",""
"3 on scale 1-7 ","2010","66 and older","in school","","","",""
"3 on scale 1-7 ","2010","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2010","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2010","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2010","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2010","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2010","66 and older","higher education","","","",""
"4 on scale 1-7","2010","16-34 y.","in school","","","",""
"4 on scale 1-7","2010","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2010","16-34 y.","general elemantary","","","",""
"4 on scale 1-7","2010","16-34 y.","middle vocational","41","0.0262353803493025","0.0184060773122885","0.0340646833863164"
"4 on scale 1-7","2010","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2010","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2010","16-34 y.","higher education","","","",""
"4 on scale 1-7","2010","35-65 y.","in school","","","",""
"4 on scale 1-7","2010","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2010","35-65 y.","general elemantary","","","",""
"4 on scale 1-7","2010","35-65 y.","middle vocational","123","0.0270616573094915","0.0223953312012576","0.0317279834177253"
"4 on scale 1-7","2010","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2010","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2010","35-65 y.","higher education","47","0.0210252288557991","0.0153056259041127","0.0267448318074855"
"4 on scale 1-7","2010","66 and older","in school","","","",""
"4 on scale 1-7","2010","66 and older","inadequately","","","",""
"4 on scale 1-7","2010","66 and older","general elemantary","","","",""
"4 on scale 1-7","2010","66 and older","middle vocational","77","0.0321747416274155","0.0245948370469345","0.0397546462078965"
"4 on scale 1-7","2010","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2010","66 and older","higher vocational","","","",""
"4 on scale 1-7","2010","66 and older","higher education","","","",""
"5 on scale 1-7","2010","16-34 y.","in school","","","",""
"5 on scale 1-7","2010","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2010","16-34 y.","general elemantary","43","0.0953589745837544","0.0689179764260869","0.121799972741422"
"5 on scale 1-7","2010","16-34 y.","middle vocational","155","0.0851189748586161","0.0714496228497906","0.0987883268674415"
"5 on scale 1-7","2010","16-34 y.","vocational + Abi","","","",""
"5 on scale 1-7","2010","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2010","16-34 y.","higher education","42","0.0800800547449124","0.0567292630130039","0.103430846476821"
"5 on scale 1-7","2010","35-65 y.","in school","","","",""
"5 on scale 1-7","2010","35-65 y.","inadequately","","","",""
"5 on scale 1-7","2010","35-65 y.","general elemantary","57","0.112417261215213","0.0859217261824079","0.138912796248018"
"5 on scale 1-7","2010","35-65 y.","middle vocational","461","0.0936897290564479","0.0853098128840526","0.102069645228843"
"5 on scale 1-7","2010","35-65 y.","vocational + Abi","43","0.0989108400236034","0.0737307638941318","0.124090916153075"
"5 on scale 1-7","2010","35-65 y.","higher vocational","59","0.0620048691214745","0.0456473271684084","0.0783624110745406"
"5 on scale 1-7","2010","35-65 y.","higher education","171","0.0639562944194811","0.0542019187849072","0.073710670054055"
"5 on scale 1-7","2010","66 and older","in school","","","",""
"5 on scale 1-7","2010","66 and older","inadequately","","","",""
"5 on scale 1-7","2010","66 and older","general elemantary","77","0.126975692474581","0.100575873503682","0.153375511445481"
"5 on scale 1-7","2010","66 and older","middle vocational","207","0.102480161997427","0.0894530046617598","0.115507319333094"
"5 on scale 1-7","2010","66 and older","vocational + Abi","","","",""
