"plh0206i01","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2019","West Germany","Male","3","","","","5"
"5 on scale 1-7","2019","West Germany","Female","8","","","","5"
"5 on scale 1-7","2019","East Germany","Male","","","","","5"
"6 on scale 1-7","2019","East Germany","Female","","","","","6"
"6 on scale 1-7","2019","West Germany","Male","13","","","","6"
"6 on scale 1-7","2019","West Germany","Female","19","","","","6"
"6 on scale 1-7","2019","East Germany","Male","","","","","6"
"7 Strongly agree","2019","West Germany","Male","105","0.856745726084259","0.795330952977657","0.918160499190861","7"
"7 Strongly agree","2019","West Germany","Female","101","0.833634219324896","0.769861900149866","0.897406538499926","7"
"7 Strongly agree","2019","East Germany","Male","12","","","","7"
"7 Strongly agree","2019","East Germany","Female","11","","","","7"
