"plh0206i01","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2015","Part Time","Female","385","0.0719173878400781","0.064967912810609","0.0788668628695471"
"5 on scale 1-7","2015","Not Working","Male","406","0.100286623010303","0.0912600491371026","0.109313196883502"
"5 on scale 1-7","2015","Not Working","Female","475","0.0859504760338553","0.0787953845181112","0.0931055675495994"
"6 on scale 1-7","2015","Full Time","Male","1864","0.305272974493865","0.293852125822663","0.316693823165068"
"6 on scale 1-7","2015","Full Time","Female","862","0.264618421299952","0.249457023843921","0.279779818755983"
"6 on scale 1-7","2015","Part Time","Male","510","0.288350630156006","0.267464282542756","0.309236977769257"
"6 on scale 1-7","2015","Part Time","Female","1394","0.263209840570293","0.251364032335634","0.275055648804953"
"6 on scale 1-7","2015","Not Working","Male","1166","0.286986567989212","0.273393140051685","0.300579995926738"
"6 on scale 1-7","2015","Not Working","Female","1479","0.260471253590264","0.249267498247805","0.271675008932724"
"7 Strongly agree","2015","Full Time","Male","3598","0.573758514327507","0.56149430565878","0.586022722996234"
"7 Strongly agree","2015","Full Time","Female","2007","0.616234554247653","0.599520616503826","0.63294849199148"
"7 Strongly agree","2015","Part Time","Male","1049","0.577150414646753","0.554372892620892","0.599927936672613"
"7 Strongly agree","2015","Part Time","Female","3301","0.622993546451461","0.609957139940153","0.636029952962769"
"7 Strongly agree","2015","Not Working","Male","2470","0.565368275424209","0.550472065724985","0.580264485123432"
"7 Strongly agree","2015","Not Working","Female","3652","0.605302109993895","0.592824693196226","0.617779526791564"
"1 Strongly disagree","2016","Full Time","Male","","","",""
"1 Strongly disagree","2016","Full Time","Female","","","",""
"1 Strongly disagree","2016","Part Time","Male","","","",""
"1 Strongly disagree","2016","Part Time","Female","","","",""
"1 Strongly disagree","2016","Not Working","Male","18","","",""
"1 Strongly disagree","2016","Not Working","Female","12","","",""
"2 on scale 1-7 ","2016","Full Time","Male","","","",""
"2 on scale 1-7 ","2016","Full Time","Female","","","",""
"2 on scale 1-7 ","2016","Part Time","Male","","","",""
"2 on scale 1-7 ","2016","Part Time","Female","","","",""
"2 on scale 1-7 ","2016","Not Working","Male","7","","",""
"2 on scale 1-7 ","2016","Not Working","Female","3","","",""
"3 on scale 1-7 ","2016","Full Time","Male","","","",""
"3 on scale 1-7 ","2016","Full Time","Female","","","",""
"3 on scale 1-7 ","2016","Part Time","Male","","","",""
"3 on scale 1-7 ","2016","Part Time","Female","","","",""
"3 on scale 1-7 ","2016","Not Working","Male","10","","",""
"3 on scale 1-7 ","2016","Not Working","Female","14","","",""
"4 on scale 1-7","2016","Full Time","Male","","","",""
"4 on scale 1-7","2016","Full Time","Female","","","",""
"4 on scale 1-7","2016","Part Time","Male","","","",""
"4 on scale 1-7","2016","Part Time","Female","","","",""
"4 on scale 1-7","2016","Not Working","Male","33","0.0233096954519064","0.0176341198640202","0.0289852710397927"
"4 on scale 1-7","2016","Not Working","Female","21","","",""
"5 on scale 1-7","2016","Full Time","Male","","","",""
"5 on scale 1-7","2016","Full Time","Female","","","",""
"5 on scale 1-7","2016","Part Time","Male","","","",""
"5 on scale 1-7","2016","Part Time","Female","","","",""
"5 on scale 1-7","2016","Not Working","Male","64","0.0472232264110584","0.0392444447137784","0.0552020081083384"
"5 on scale 1-7","2016","Not Working","Female","34","0.0660348068261481","0.054098945403177","0.0779706682491192"
"6 on scale 1-7","2016","Full Time","Male","","","",""
"6 on scale 1-7","2016","Full Time","Female","","","",""
"6 on scale 1-7","2016","Part Time","Male","","","",""
"6 on scale 1-7","2016","Part Time","Female","","","",""
"6 on scale 1-7","2016","Not Working","Male","153","0.0988774729580458","0.0876494374693162","0.110105508446775"
"6 on scale 1-7","2016","Not Working","Female","71","0.163466960791819","0.145694052102264","0.181239869481375"
"7 Strongly agree","2016","Full Time","Male","","","",""
"7 Strongly agree","2016","Full Time","Female","","","",""
"7 Strongly agree","2016","Part Time","Male","","","",""
"7 Strongly agree","2016","Part Time","Female","","","",""
"7 Strongly agree","2016","Not Working","Male","2430","0.811631524747794","0.796923757826008","0.82633929166958"
"7 Strongly agree","2016","Not Working","Female","1508","0.675670920102881","0.653171955866177","0.698169884339586"
"1 Strongly disagree","2017","Full Time","Male","","","",""
"1 Strongly disagree","2017","Full Time","Female","","","",""
"1 Strongly disagree","2017","Part Time","Male","","","",""
"1 Strongly disagree","2017","Part Time","Female","","","",""
"1 Strongly disagree","2017","Not Working","Male","8","","",""
"1 Strongly disagree","2017","Not Working","Female","1","","",""
"2 on scale 1-7 ","2017","Full Time","Male","","","",""
"2 on scale 1-7 ","2017","Full Time","Female","","","",""
"2 on scale 1-7 ","2017","Part Time","Male","","","",""
"2 on scale 1-7 ","2017","Part Time","Female","","","",""
"2 on scale 1-7 ","2017","Not Working","Male","2","","",""
"2 on scale 1-7 ","2017","Not Working","Female","","","",""
"3 on scale 1-7 ","2017","Full Time","Male","","","",""
"3 on scale 1-7 ","2017","Full Time","Female","","","",""
"3 on scale 1-7 ","2017","Part Time","Male","","","",""
"3 on scale 1-7 ","2017","Part Time","Female","","","",""
"3 on scale 1-7 ","2017","Not Working","Male","3","","",""
"3 on scale 1-7 ","2017","Not Working","Female","2","","",""
"4 on scale 1-7","2017","Full Time","Male","","","",""
"4 on scale 1-7","2017","Full Time","Female","","","",""
"4 on scale 1-7","2017","Part Time","Male","","","",""
"4 on scale 1-7","2017","Part Time","Female","","","",""
"4 on scale 1-7","2017","Not Working","Male","16","","",""
"4 on scale 1-7","2017","Not Working","Female","10","","",""
"5 on scale 1-7","2017","Full Time","Male","","","",""
"5 on scale 1-7","2017","Full Time","Female","","","",""
"5 on scale 1-7","2017","Part Time","Male","","","",""
"5 on scale 1-7","2017","Part Time","Female","","","",""
"5 on scale 1-7","2017","Not Working","Male","38","0.0295324422445935","0.0213737503835945","0.0376911341055926"
"5 on scale 1-7","2017","Not Working","Female","31","0.0285142954833165","0.0191901957088296","0.0378383952578035"
"6 on scale 1-7","2017","Full Time","Male","","","",""
"6 on scale 1-7","2017","Full Time","Female","","","",""
"6 on scale 1-7","2017","Part Time","Male","","","",""
"6 on scale 1-7","2017","Part Time","Female","","","",""
"6 on scale 1-7","2017","Not Working","Male","115","0.0692387969026163","0.0570046347877765","0.0814729590174562"
"6 on scale 1-7","2017","Not Working","Female","110","0.101919316341672","0.0849703463500241","0.118868286333319"
"7 Strongly agree","2017","Full Time","Male","","","",""
"7 Strongly agree","2017","Full Time","Female","","","",""
"7 Strongly agree","2017","Part Time","Male","","","",""
"7 Strongly agree","2017","Part Time","Female","","","",""
"7 Strongly agree","2017","Not Working","Male","1472","0.884826184456598","0.869441584820498","0.900210784092697"
"7 Strongly agree","2017","Not Working","Female","1070","0.853929431346068","0.834143808186911","0.873715054505225"
"1 Strongly disagree","2018","Full Time","Male","","","",""
"1 Strongly disagree","2018","Full Time","Female","","","",""
"1 Strongly disagree","2018","Part Time","Male","","","",""
"1 Strongly disagree","2018","Part Time","Female","","","",""
"1 Strongly disagree","2018","Not Working","Male","1","","",""
"1 Strongly disagree","2018","Not Working","Female","","","",""
"2 on scale 1-7 ","2018","Full Time","Male","","","",""
"2 on scale 1-7 ","2018","Full Time","Female","","","",""
"2 on scale 1-7 ","2018","Part Time","Male","","","",""
"2 on scale 1-7 ","2018","Part Time","Female","","","",""
"2 on scale 1-7 ","2018","Not Working","Male","1","","",""
"2 on scale 1-7 ","2018","Not Working","Female","","","",""
"3 on scale 1-7 ","2018","Full Time","Male","","","",""
"3 on scale 1-7 ","2018","Full Time","Female","","","",""
"3 on scale 1-7 ","2018","Part Time","Male","","","",""
"3 on scale 1-7 ","2018","Part Time","Female","","","",""
"3 on scale 1-7 ","2018","Not Working","Male","1","","",""
"3 on scale 1-7 ","2018","Not Working","Female","","","",""
"4 on scale 1-7","2018","Full Time","Male","","","",""
"4 on scale 1-7","2018","Full Time","Female","","","",""
"4 on scale 1-7","2018","Part Time","Male","","","",""
"4 on scale 1-7","2018","Part Time","Female","","","",""
"4 on scale 1-7","2018","Not Working","Male","1","","",""
"4 on scale 1-7","2018","Not Working","Female","","","",""
"5 on scale 1-7","2018","Full Time","Male","","","",""
"5 on scale 1-7","2018","Full Time","Female","","","",""
"5 on scale 1-7","2018","Part Time","Male","","","",""
"5 on scale 1-7","2018","Part Time","Female","","","",""
"5 on scale 1-7","2018","Not Working","Male","4","","",""
"5 on scale 1-7","2018","Not Working","Female","9","","",""
"6 on scale 1-7","2018","Full Time","Male","","","",""
"6 on scale 1-7","2018","Full Time","Female","","","",""
"6 on scale 1-7","2018","Part Time","Male","","","",""
"6 on scale 1-7","2018","Part Time","Female","","","",""
"6 on scale 1-7","2018","Not Working","Male","18","","",""
"6 on scale 1-7","2018","Not Working","Female","21","","",""
"7 Strongly agree","2018","Full Time","Male","","","",""
"7 Strongly agree","2018","Full Time","Female","","","",""
"7 Strongly agree","2018","Part Time","Male","","","",""
"7 Strongly agree","2018","Part Time","Female","","","",""
"7 Strongly agree","2018","Not Working","Male","171","0.889531427492722","0.845757552112244","0.933305302873201"
"7 Strongly agree","2018","Not Working","Female","196","0.875341046222862","0.832274082237772","0.918408010207952"
"1 Strongly disagree","2019","Full Time","Male","","","",""
"1 Strongly disagree","2019","Full Time","Female","","","",""
"1 Strongly disagree","2019","Part Time","Male","","","",""
"1 Strongly disagree","2019","Part Time","Female","","","",""
"1 Strongly disagree","2019","Not Working","Male","","","",""
"1 Strongly disagree","2019","Not Working","Female","1","","",""
"2 on scale 1-7 ","2019","Full Time","Male","","","",""
"2 on scale 1-7 ","2019","Full Time","Female","","","",""
"2 on scale 1-7 ","2019","Part Time","Male","","","",""
"2 on scale 1-7 ","2019","Part Time","Female","","","",""
"2 on scale 1-7 ","2019","Not Working","Male","","","",""
"2 on scale 1-7 ","2019","Not Working","Female","1","","",""
"3 on scale 1-7 ","2019","Full Time","Male","","","",""
"3 on scale 1-7 ","2019","Full Time","Female","","","",""
"3 on scale 1-7 ","2019","Part Time","Male","","","",""
"3 on scale 1-7 ","2019","Part Time","Female","","","",""
"3 on scale 1-7 ","2019","Not Working","Male","","","",""
"3 on scale 1-7 ","2019","Not Working","Female","","","",""
"4 on scale 1-7","2019","Full Time","Male","","","",""
"4 on scale 1-7","2019","Full Time","Female","","","",""
"4 on scale 1-7","2019","Part Time","Male","","","",""
"4 on scale 1-7","2019","Part Time","Female","","","",""
"4 on scale 1-7","2019","Not Working","Male","4","","",""
"4 on scale 1-7","2019","Not Working","Female","1","","",""
"5 on scale 1-7","2019","Full Time","Male","","","",""
"5 on scale 1-7","2019","Full Time","Female","","","",""
"5 on scale 1-7","2019","Part Time","Male","","","",""
"5 on scale 1-7","2019","Part Time","Female","","","",""
"5 on scale 1-7","2019","Not Working","Male","3","","",""
"5 on scale 1-7","2019","Not Working","Female","8","","",""
"6 on scale 1-7","2019","Full Time","Male","","","",""
"6 on scale 1-7","2019","Full Time","Female","","","",""
"6 on scale 1-7","2019","Part Time","Male","","","",""
"6 on scale 1-7","2019","Part Time","Female","","","",""
"6 on scale 1-7","2019","Not Working","Male","13","","",""
"6 on scale 1-7","2019","Not Working","Female","19","","",""
"7 Strongly agree","2019","Full Time","Male","","","",""
"7 Strongly agree","2019","Full Time","Female","","","",""
"7 Strongly agree","2019","Part Time","Male","","","",""
"7 Strongly agree","2019","Part Time","Female","","","",""
"7 Strongly agree","2019","Not Working","Male","117","0.877117096448564","0.822142464833836","0.932091728063292"
"7 Strongly agree","2019","Not Working","Female","112","0.845690837379043","0.786274539431574","0.905107135326513"
