"plh0206i01","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2011","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2011","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2011","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2011","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2011","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2011","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2011","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2011","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2011","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2011","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2011","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2011","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2011","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2011","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2011","66 and older","no migration background","","","",""
"4 on scale 1-7","2011","66 and older","direct migration background","","","",""
"4 on scale 1-7","2011","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2011","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2011","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2011","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2011","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2011","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2011","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2011","66 and older","no migration background","","","",""
"5 on scale 1-7","2011","66 and older","direct migration background","","","",""
"5 on scale 1-7","2011","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2011","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2011","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2011","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2011","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2011","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2011","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2011","66 and older","no migration background","","","",""
"6 on scale 1-7","2011","66 and older","direct migration background","","","",""
"6 on scale 1-7","2011","66 and older","indirect migration background","","","",""
"7 Strongly agree","2011","16-34 y.","no migration background","","","",""
"7 Strongly agree","2011","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2011","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2011","35-65 y.","no migration background","","","",""
"7 Strongly agree","2011","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2011","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2011","66 and older","no migration background","","","",""
"7 Strongly agree","2011","66 and older","direct migration background","","","",""
"7 Strongly agree","2011","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2012","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2012","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2012","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2012","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2012","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2012","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2012","66 and older","no migration background","","","",""
"1 Strongly disagree","2012","66 and older","direct migration background","","","",""
"1 Strongly disagree","2012","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2012","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2012","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2012","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2012","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2012","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2012","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2012","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2012","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2012","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2012","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2012","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2012","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2012","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2012","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2012","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2012","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2012","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2012","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2012","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2012","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2012","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2012","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2012","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2012","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2012","66 and older","no migration background","","","",""
"4 on scale 1-7","2012","66 and older","direct migration background","","","",""
"4 on scale 1-7","2012","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2012","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2012","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2012","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2012","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2012","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2012","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2012","66 and older","no migration background","","","",""
"5 on scale 1-7","2012","66 and older","direct migration background","","","",""
"5 on scale 1-7","2012","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2012","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2012","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2012","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2012","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2012","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2012","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2012","66 and older","no migration background","","","",""
"6 on scale 1-7","2012","66 and older","direct migration background","","","",""
"6 on scale 1-7","2012","66 and older","indirect migration background","","","",""
"7 Strongly agree","2012","16-34 y.","no migration background","","","",""
"7 Strongly agree","2012","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2012","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2012","35-65 y.","no migration background","","","",""
"7 Strongly agree","2012","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2012","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2012","66 and older","no migration background","","","",""
"7 Strongly agree","2012","66 and older","direct migration background","","","",""
"7 Strongly agree","2012","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2013","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2013","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2013","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2013","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2013","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2013","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2013","66 and older","no migration background","","","",""
"1 Strongly disagree","2013","66 and older","direct migration background","","","",""
"1 Strongly disagree","2013","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2013","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2013","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2013","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2013","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2013","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2013","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2013","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2013","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2013","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2013","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2013","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2013","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2013","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2013","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2013","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2013","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2013","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2013","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2013","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2013","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2013","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2013","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2013","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2013","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2013","66 and older","no migration background","","","",""
"4 on scale 1-7","2013","66 and older","direct migration background","","","",""
"4 on scale 1-7","2013","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2013","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2013","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2013","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2013","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2013","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2013","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2013","66 and older","no migration background","","","",""
"5 on scale 1-7","2013","66 and older","direct migration background","","","",""
"5 on scale 1-7","2013","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2013","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2013","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2013","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2013","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2013","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2013","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2013","66 and older","no migration background","","","",""
"6 on scale 1-7","2013","66 and older","direct migration background","","","",""
"6 on scale 1-7","2013","66 and older","indirect migration background","","","",""
"7 Strongly agree","2013","16-34 y.","no migration background","","","",""
"7 Strongly agree","2013","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2013","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2013","35-65 y.","no migration background","","","",""
"7 Strongly agree","2013","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2013","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2013","66 and older","no migration background","","","",""
"7 Strongly agree","2013","66 and older","direct migration background","","","",""
"7 Strongly agree","2013","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2014","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2014","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2014","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2014","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2014","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2014","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2014","66 and older","no migration background","","","",""
"1 Strongly disagree","2014","66 and older","direct migration background","","","",""
"1 Strongly disagree","2014","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2014","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2014","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2014","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2014","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2014","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2014","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2014","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2014","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2014","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2014","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2014","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2014","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2014","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2014","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2014","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2014","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2014","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2014","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2014","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2014","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2014","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2014","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2014","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2014","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2014","66 and older","no migration background","","","",""
"4 on scale 1-7","2014","66 and older","direct migration background","","","",""
"4 on scale 1-7","2014","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2014","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2014","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2014","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2014","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2014","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2014","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2014","66 and older","no migration background","","","",""
"5 on scale 1-7","2014","66 and older","direct migration background","","","",""
"5 on scale 1-7","2014","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2014","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2014","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2014","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2014","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2014","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2014","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2014","66 and older","no migration background","","","",""
"6 on scale 1-7","2014","66 and older","direct migration background","","","",""
"6 on scale 1-7","2014","66 and older","indirect migration background","","","",""
"7 Strongly agree","2014","16-34 y.","no migration background","","","",""
"7 Strongly agree","2014","16-34 y.","direct migration background","","","",""
"7 Strongly agree","2014","16-34 y.","indirect migration background","","","",""
"7 Strongly agree","2014","35-65 y.","no migration background","","","",""
"7 Strongly agree","2014","35-65 y.","direct migration background","","","",""
"7 Strongly agree","2014","35-65 y.","indirect migration background","","","",""
"7 Strongly agree","2014","66 and older","no migration background","","","",""
"7 Strongly agree","2014","66 and older","direct migration background","","","",""
"7 Strongly agree","2014","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2015","16-34 y.","no migration background","10","","",""
"1 Strongly disagree","2015","16-34 y.","direct migration background","11","","",""
"1 Strongly disagree","2015","16-34 y.","indirect migration background","1","","",""
"1 Strongly disagree","2015","35-65 y.","no migration background","33","0.00298739796381139","0.001967797085345","0.00400699884227778"
"1 Strongly disagree","2015","35-65 y.","direct migration background","20","","",""
"1 Strongly disagree","2015","35-65 y.","indirect migration background","3","","",""
"1 Strongly disagree","2015","66 and older","no migration background","15","","",""
"1 Strongly disagree","2015","66 and older","direct migration background","2","","",""
"1 Strongly disagree","2015","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2015","16-34 y.","no migration background","13","","",""
"2 on scale 1-7 ","2015","16-34 y.","direct migration background","9","","",""
"2 on scale 1-7 ","2015","16-34 y.","indirect migration background","2","","",""
"2 on scale 1-7 ","2015","35-65 y.","no migration background","39","0.00318365110671371","0.00213119583747272","0.00423610637595469"
"2 on scale 1-7 ","2015","35-65 y.","direct migration background","39","0.0153537437529487","0.0112639115157042","0.0194435759901932"
"2 on scale 1-7 ","2015","35-65 y.","indirect migration background","6","","",""
"2 on scale 1-7 ","2015","66 and older","no migration background","18","","",""
"2 on scale 1-7 ","2015","66 and older","direct migration background","2","","",""
"2 on scale 1-7 ","2015","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2015","16-34 y.","no migration background","21","","",""
"3 on scale 1-7 ","2015","16-34 y.","direct migration background","15","","",""
"3 on scale 1-7 ","2015","16-34 y.","indirect migration background","7","","",""
"3 on scale 1-7 ","2015","35-65 y.","no migration background","82","0.00740420068979729","0.0058025837848414","0.00900581759475318"
"3 on scale 1-7 ","2015","35-65 y.","direct migration background","49","0.0139194518242844","0.0100224958913038","0.0178164077572649"
"3 on scale 1-7 ","2015","35-65 y.","indirect migration background","6","","",""
"3 on scale 1-7 ","2015","66 and older","no migration background","28","","",""
"3 on scale 1-7 ","2015","66 and older","direct migration background","4","","",""
"3 on scale 1-7 ","2015","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2015","16-34 y.","no migration background","101","0.0238666389809379","0.0189898811316881","0.0287433968301877"
"4 on scale 1-7","2015","16-34 y.","direct migration background","74","0.0303778001551518","0.0226465056049578","0.0381090947053459"
"4 on scale 1-7","2015","16-34 y.","indirect migration background","28","","",""
"4 on scale 1-7","2015","35-65 y.","no migration background","299","0.023697006258978","0.0208553444605469","0.0265386680574091"
"4 on scale 1-7","2015","35-65 y.","direct migration background","134","0.0374891576727282","0.031170659136213","0.0438076562092433"
"4 on scale 1-7","2015","35-65 y.","indirect migration background","20","","",""
"4 on scale 1-7","2015","66 and older","no migration background","141","0.0290697413112058","0.0241671433648981","0.0339723392575135"
"4 on scale 1-7","2015","66 and older","direct migration background","14","","",""
"4 on scale 1-7","2015","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2015","16-34 y.","no migration background","293","0.0889934703138819","0.0798959968389964","0.0980909437887673"
"5 on scale 1-7","2015","16-34 y.","direct migration background","127","0.0700285443078727","0.0585325869893068","0.0815245016264385"
"5 on scale 1-7","2015","16-34 y.","indirect migration background","72","0.0699250582738466","0.054095240984265","0.0857548755634282"
"5 on scale 1-7","2015","35-65 y.","no migration background","866","0.0821417681151679","0.0770119358613341","0.0872716003690018"
"5 on scale 1-7","2015","35-65 y.","direct migration background","287","0.077398954884027","0.0685103673817894","0.0862875423862645"
"5 on scale 1-7","2015","35-65 y.","indirect migration background","46","0.0619887031161991","0.0439045552752581","0.08007285095714"
"5 on scale 1-7","2015","66 and older","no migration background","426","0.0899892416410111","0.0816384002182987","0.0983400830637235"
"5 on scale 1-7","2015","66 and older","direct migration background","48","0.12378080858368","0.0927611380291714","0.154800479138188"
"5 on scale 1-7","2015","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2015","16-34 y.","no migration background","1101","0.291714580983937","0.277191318011052","0.306237843956821"
"6 on scale 1-7","2015","16-34 y.","direct migration background","378","0.213056001732989","0.194610452802989","0.231501550662988"
"6 on scale 1-7","2015","16-34 y.","indirect migration background","237","0.251648148261148","0.224711081652482","0.278585214869815"
"6 on scale 1-7","2015","35-65 y.","no migration background","3217","0.298146247206142","0.289600081219244","0.306692413193041"
"6 on scale 1-7","2015","35-65 y.","direct migration background","746","0.222905348607469","0.209061544751919","0.236749152463018"
"6 on scale 1-7","2015","35-65 y.","indirect migration background","154","0.228063780856035","0.196596688969657","0.259530872742412"
"6 on scale 1-7","2015","66 and older","no migration background","1321","0.276702026092712","0.263647038261597","0.289757013923828"
"6 on scale 1-7","2015","66 and older","direct migration background","119","0.271844987262794","0.229938937031544","0.313751037494043"
"6 on scale 1-7","2015","66 and older","indirect migration background","2","","",""
"7 Strongly agree","2015","16-34 y.","no migration background","2224","0.58527783882948","0.569536537104205","0.601019140554755"
"7 Strongly agree","2015","16-34 y.","direct migration background","1279","0.664363168588149","0.643091068676399","0.685635268499899"
"7 Strongly agree","2015","16-34 y.","indirect migration background","650","0.625771508474134","0.595733106188161","0.655809910760108"
"7 Strongly agree","2015","35-65 y.","no migration background","6470","0.582439728659389","0.573226360665737","0.591653096653041"
"7 Strongly agree","2015","35-65 y.","direct migration background","2197","0.625764961321474","0.609668289965833","0.641861632677115"
"7 Strongly agree","2015","35-65 y.","indirect migration background","448","0.657297439866672","0.62170339168799","0.692891488045354"
"7 Strongly agree","2015","66 and older","no migration background","2562","0.589131330058182","0.574774146591846","0.603488513524517"
"7 Strongly agree","2015","66 and older","direct migration background","244","0.535851735370992","0.488878028955597","0.582825441786386"
"7 Strongly agree","2015","66 and older","indirect migration background","3","","",""
"1 Strongly disagree","2016","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2016","16-34 y.","direct migration background","20","","",""
"1 Strongly disagree","2016","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2016","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2016","35-65 y.","direct migration background","10","","",""
"1 Strongly disagree","2016","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2016","66 and older","no migration background","","","",""
"1 Strongly disagree","2016","66 and older","direct migration background","","","",""
"1 Strongly disagree","2016","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2016","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2016","16-34 y.","direct migration background","5","","",""
"2 on scale 1-7 ","2016","16-34 y.","indirect migration background","1","","",""
"2 on scale 1-7 ","2016","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2016","35-65 y.","direct migration background","4","","",""
"2 on scale 1-7 ","2016","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2016","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2016","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2016","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2016","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2016","16-34 y.","direct migration background","14","","",""
"3 on scale 1-7 ","2016","16-34 y.","indirect migration background","2","","",""
"3 on scale 1-7 ","2016","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2016","35-65 y.","direct migration background","6","","",""
"3 on scale 1-7 ","2016","35-65 y.","indirect migration background","1","","",""
"3 on scale 1-7 ","2016","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2016","66 and older","direct migration background","1","","",""
"3 on scale 1-7 ","2016","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2016","16-34 y.","no migration background","2","","",""
"4 on scale 1-7","2016","16-34 y.","direct migration background","34","0.0337258394907572","0.0266381343908389","0.0408135445906754"
"4 on scale 1-7","2016","16-34 y.","indirect migration background","1","","",""
"4 on scale 1-7","2016","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2016","35-65 y.","direct migration background","16","","",""
"4 on scale 1-7","2016","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2016","66 and older","no migration background","","","",""
"4 on scale 1-7","2016","66 and older","direct migration background","1","","",""
"4 on scale 1-7","2016","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2016","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2016","16-34 y.","direct migration background","61","0.0467069441388397","0.038422220730796","0.0549916675468833"
"5 on scale 1-7","2016","16-34 y.","indirect migration background","1","","",""
"5 on scale 1-7","2016","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2016","35-65 y.","direct migration background","34","0.0467549703027852","0.0371270871521944","0.0563828534533761"
"5 on scale 1-7","2016","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2016","66 and older","no migration background","","","",""
"5 on scale 1-7","2016","66 and older","direct migration background","3","","",""
"5 on scale 1-7","2016","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2016","16-34 y.","no migration background","2","","",""
"6 on scale 1-7","2016","16-34 y.","direct migration background","143","0.107209145991361","0.0950622627609807","0.119356029221742"
"6 on scale 1-7","2016","16-34 y.","indirect migration background","2","","",""
"6 on scale 1-7","2016","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2016","35-65 y.","direct migration background","75","0.142816445293841","0.12685983390958","0.158773056678103"
"6 on scale 1-7","2016","35-65 y.","indirect migration background","1","","",""
"6 on scale 1-7","2016","66 and older","no migration background","","","",""
"6 on scale 1-7","2016","66 and older","direct migration background","1","","",""
"6 on scale 1-7","2016","66 and older","indirect migration background","","","",""
"7 Strongly agree","2016","16-34 y.","no migration background","8","","",""
"7 Strongly agree","2016","16-34 y.","direct migration background","2215","0.795364205429066","0.779524471063427","0.811203939794705"
"7 Strongly agree","2016","16-34 y.","indirect migration background","7","","",""
"7 Strongly agree","2016","35-65 y.","no migration background","2","","",""
"7 Strongly agree","2016","35-65 y.","direct migration background","1702","0.786093077303261","0.767392110938262","0.804794043668261"
"7 Strongly agree","2016","35-65 y.","indirect migration background","2","","",""
"7 Strongly agree","2016","66 and older","no migration background","","","",""
"7 Strongly agree","2016","66 and older","direct migration background","22","","",""
"7 Strongly agree","2016","66 and older","indirect migration background","","","",""
"1 Strongly disagree","2017","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2017","16-34 y.","direct migration background","6","","",""
"1 Strongly disagree","2017","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2017","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2017","35-65 y.","direct migration background","3","","",""
"1 Strongly disagree","2017","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2017","66 and older","no migration background","","","",""
"1 Strongly disagree","2017","66 and older","direct migration background","","","",""
"1 Strongly disagree","2017","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2017","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2017","16-34 y.","direct migration background","1","","",""
"2 on scale 1-7 ","2017","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2017","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2017","35-65 y.","direct migration background","1","","",""
"2 on scale 1-7 ","2017","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2017","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2017","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2017","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2017","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2017","16-34 y.","direct migration background","4","","",""
"3 on scale 1-7 ","2017","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2017","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2017","35-65 y.","direct migration background","1","","",""
"3 on scale 1-7 ","2017","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2017","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2017","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2017","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2017","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2017","16-34 y.","direct migration background","17","","",""
"4 on scale 1-7","2017","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2017","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2017","35-65 y.","direct migration background","7","","",""
"4 on scale 1-7","2017","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2017","66 and older","no migration background","","","",""
"4 on scale 1-7","2017","66 and older","direct migration background","2","","",""
"4 on scale 1-7","2017","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2017","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2017","16-34 y.","direct migration background","47","0.0304418953562145","0.0226531733165494","0.0382306173958796"
"5 on scale 1-7","2017","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2017","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2017","35-65 y.","direct migration background","22","","",""
"5 on scale 1-7","2017","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2017","66 and older","no migration background","","","",""
"5 on scale 1-7","2017","66 and older","direct migration background","","","",""
"5 on scale 1-7","2017","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2017","16-34 y.","no migration background","","","",""
