"plh0206i01","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2010","(1b) general elementary school","329","0.254732798674626","0.230626825663686","0.278838771685566"
"6 on scale 1-7","2010","(1c) basic vocational qualification","1056","0.226692944046222","0.21427779160616","0.239108096486283"
"6 on scale 1-7","2010","(2b) intermediate general qualification","110","0.294219074832817","0.249783809316859","0.338654340348775"
"6 on scale 1-7","2010","(2a) intermediate vocational","1085","0.261968118595019","0.248469392493092","0.275466844696946"
"6 on scale 1-7","2010","(2c_gen) general maturity certificate","212","0.330198289429923","0.294100149103323","0.366296429756524"
"6 on scale 1-7","2010","(2c_voc) vocational maturity certificate","383","0.302933846093552","0.277620932562489","0.328246759624615"
"6 on scale 1-7","2010","(3a) lower tertiary education","425","0.279551460868551","0.256863212575042","0.302239709162059"
"6 on scale 1-7","2010","(3b) higher tertiary education","714","0.311641916681984","0.292823415049207","0.330460418314761"
"7 Strongly agree","2010","(0) in school","141","0.525963251744854","0.466513896123682","0.585412607366026"
"7 Strongly agree","2010","(1a) inadequately completed","78","0.61724433261328","0.537856085025492","0.696632580201069"
"7 Strongly agree","2010","(1b) general elementary school","696","0.55030832316824","0.522785898383567","0.577830747952913"
"7 Strongly agree","2010","(1c) basic vocational qualification","2648","0.623194137568846","0.608825103522804","0.637563171614887"
"7 Strongly agree","2010","(2b) intermediate general qualification","247","0.577823544505441","0.529661819887173","0.62598526912371"
"7 Strongly agree","2010","(2a) intermediate vocational","2486","0.621743475608128","0.606855699275588","0.636631251940668"
"7 Strongly agree","2010","(2c_gen) general maturity certificate","366","0.576610183139838","0.538684304473132","0.614536061806545"
"7 Strongly agree","2010","(2c_voc) vocational maturity certificate","754","0.571520273997106","0.544261131022458","0.598779416971754"
"7 Strongly agree","2010","(3a) lower tertiary education","936","0.627069196710905","0.60262135850058","0.65151703492123"
"7 Strongly agree","2010","(3b) higher tertiary education","1359","0.577015131815634","0.556942426160148","0.59708783747112"
"1 Strongly disagree","2011","(0) in school","","","",""
"1 Strongly disagree","2011","(1a) inadequately completed","","","",""
"1 Strongly disagree","2011","(1b) general elementary school","","","",""
"1 Strongly disagree","2011","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2011","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2011","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2011","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2011","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2011","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2011","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2011","(0) in school","","","",""
"2 on scale 1-7 ","2011","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2011","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2011","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2011","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2011","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2011","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2011","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2011","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2011","(0) in school","","","",""
"3 on scale 1-7 ","2011","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2011","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2011","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2011","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2011","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2011","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2011","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2011","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2011","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2011","(0) in school","","","",""
"4 on scale 1-7","2011","(1a) inadequately completed","","","",""
"4 on scale 1-7","2011","(1b) general elementary school","","","",""
"4 on scale 1-7","2011","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2011","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2011","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2011","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2011","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2011","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2011","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2011","(0) in school","","","",""
"5 on scale 1-7","2011","(1a) inadequately completed","","","",""
"5 on scale 1-7","2011","(1b) general elementary school","","","",""
"5 on scale 1-7","2011","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2011","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2011","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2011","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2011","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2011","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2011","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2011","(0) in school","","","",""
"6 on scale 1-7","2011","(1a) inadequately completed","","","",""
"6 on scale 1-7","2011","(1b) general elementary school","","","",""
"6 on scale 1-7","2011","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2011","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2011","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2011","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2011","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2011","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2011","(3b) higher tertiary education","","","",""
"7 Strongly agree","2011","(0) in school","","","",""
"7 Strongly agree","2011","(1a) inadequately completed","","","",""
"7 Strongly agree","2011","(1b) general elementary school","","","",""
"7 Strongly agree","2011","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2011","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2011","(2a) intermediate vocational","","","",""
"7 Strongly agree","2011","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2011","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2011","(3a) lower tertiary education","","","",""
"7 Strongly agree","2011","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2012","(0) in school","","","",""
"1 Strongly disagree","2012","(1a) inadequately completed","","","",""
"1 Strongly disagree","2012","(1b) general elementary school","","","",""
"1 Strongly disagree","2012","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2012","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2012","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2012","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2012","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2012","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2012","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2012","(0) in school","","","",""
"2 on scale 1-7 ","2012","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2012","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2012","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2012","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2012","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2012","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2012","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2012","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2012","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2012","(0) in school","","","",""
"3 on scale 1-7 ","2012","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2012","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2012","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2012","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2012","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2012","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2012","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2012","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2012","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2012","(0) in school","","","",""
"4 on scale 1-7","2012","(1a) inadequately completed","","","",""
"4 on scale 1-7","2012","(1b) general elementary school","","","",""
"4 on scale 1-7","2012","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2012","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2012","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2012","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2012","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2012","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2012","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2012","(0) in school","","","",""
"5 on scale 1-7","2012","(1a) inadequately completed","","","",""
"5 on scale 1-7","2012","(1b) general elementary school","","","",""
"5 on scale 1-7","2012","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2012","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2012","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2012","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2012","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2012","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2012","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2012","(0) in school","","","",""
"6 on scale 1-7","2012","(1a) inadequately completed","","","",""
"6 on scale 1-7","2012","(1b) general elementary school","","","",""
"6 on scale 1-7","2012","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2012","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2012","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2012","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2012","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2012","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2012","(3b) higher tertiary education","","","",""
"7 Strongly agree","2012","(0) in school","","","",""
"7 Strongly agree","2012","(1a) inadequately completed","","","",""
"7 Strongly agree","2012","(1b) general elementary school","","","",""
"7 Strongly agree","2012","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2012","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2012","(2a) intermediate vocational","","","",""
"7 Strongly agree","2012","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2012","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2012","(3a) lower tertiary education","","","",""
"7 Strongly agree","2012","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2013","(0) in school","","","",""
"1 Strongly disagree","2013","(1a) inadequately completed","","","",""
"1 Strongly disagree","2013","(1b) general elementary school","","","",""
"1 Strongly disagree","2013","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2013","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2013","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2013","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2013","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2013","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2013","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2013","(0) in school","","","",""
"2 on scale 1-7 ","2013","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2013","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2013","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2013","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2013","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2013","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2013","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2013","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2013","(0) in school","","","",""
"3 on scale 1-7 ","2013","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2013","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2013","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2013","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2013","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2013","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2013","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2013","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2013","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2013","(0) in school","","","",""
"4 on scale 1-7","2013","(1a) inadequately completed","","","",""
"4 on scale 1-7","2013","(1b) general elementary school","","","",""
"4 on scale 1-7","2013","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2013","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2013","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2013","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2013","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2013","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2013","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2013","(0) in school","","","",""
"5 on scale 1-7","2013","(1a) inadequately completed","","","",""
"5 on scale 1-7","2013","(1b) general elementary school","","","",""
"5 on scale 1-7","2013","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2013","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2013","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2013","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2013","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2013","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2013","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2013","(0) in school","","","",""
"6 on scale 1-7","2013","(1a) inadequately completed","","","",""
"6 on scale 1-7","2013","(1b) general elementary school","","","",""
"6 on scale 1-7","2013","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2013","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2013","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2013","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2013","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2013","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2013","(3b) higher tertiary education","","","",""
"7 Strongly agree","2013","(0) in school","","","",""
"7 Strongly agree","2013","(1a) inadequately completed","","","",""
"7 Strongly agree","2013","(1b) general elementary school","","","",""
"7 Strongly agree","2013","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2013","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2013","(2a) intermediate vocational","","","",""
"7 Strongly agree","2013","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2013","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2013","(3a) lower tertiary education","","","",""
"7 Strongly agree","2013","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2014","(0) in school","","","",""
"1 Strongly disagree","2014","(1a) inadequately completed","","","",""
"1 Strongly disagree","2014","(1b) general elementary school","","","",""
"1 Strongly disagree","2014","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2014","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2014","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2014","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2014","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2014","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2014","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2014","(0) in school","","","",""
"2 on scale 1-7 ","2014","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2014","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2014","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2014","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2014","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2014","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2014","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2014","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2014","(0) in school","","","",""
"3 on scale 1-7 ","2014","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2014","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2014","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2014","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2014","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2014","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2014","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2014","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2014","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2014","(0) in school","","","",""
"4 on scale 1-7","2014","(1a) inadequately completed","","","",""
"4 on scale 1-7","2014","(1b) general elementary school","","","",""
"4 on scale 1-7","2014","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2014","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2014","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2014","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2014","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2014","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2014","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2014","(0) in school","","","",""
"5 on scale 1-7","2014","(1a) inadequately completed","","","",""
"5 on scale 1-7","2014","(1b) general elementary school","","","",""
"5 on scale 1-7","2014","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2014","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2014","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2014","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2014","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2014","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2014","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2014","(0) in school","","","",""
"6 on scale 1-7","2014","(1a) inadequately completed","","","",""
"6 on scale 1-7","2014","(1b) general elementary school","","","",""
"6 on scale 1-7","2014","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2014","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2014","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2014","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2014","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2014","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2014","(3b) higher tertiary education","","","",""
"7 Strongly agree","2014","(0) in school","","","",""
"7 Strongly agree","2014","(1a) inadequately completed","","","",""
"7 Strongly agree","2014","(1b) general elementary school","","","",""
"7 Strongly agree","2014","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2014","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2014","(2a) intermediate vocational","","","",""
"7 Strongly agree","2014","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2014","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2014","(3a) lower tertiary education","","","",""
"7 Strongly agree","2014","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2015","(0) in school","","","",""
"1 Strongly disagree","2015","(1a) inadequately completed","","","",""
"1 Strongly disagree","2015","(1b) general elementary school","","","",""
"1 Strongly disagree","2015","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2015","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2015","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2015","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2015","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2015","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2015","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2015","(0) in school","","","",""
"2 on scale 1-7 ","2015","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2015","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2015","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2015","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2015","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2015","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2015","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2015","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2015","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2015","(0) in school","","","",""
"3 on scale 1-7 ","2015","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2015","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2015","(1c) basic vocational qualification","54","0.00891743076867162","0.00644946346921151","0.0113853980681317"
"3 on scale 1-7 ","2015","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2015","(2a) intermediate vocational","36","0.00490248006982005","0.00310557501883502","0.00669938512080508"
"3 on scale 1-7 ","2015","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2015","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2015","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2015","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2015","(0) in school","","","",""
"4 on scale 1-7","2015","(1a) inadequately completed","","","",""
"4 on scale 1-7","2015","(1b) general elementary school","108","0.0428695417936288","0.0344716685247468","0.0512674150625108"
"4 on scale 1-7","2015","(1c) basic vocational qualification","180","0.0294038063154303","0.024968887466448","0.0338387251644127"
"4 on scale 1-7","2015","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2015","(2a) intermediate vocational","158","0.0250117460701849","0.0209942442112419","0.0290292479291279"
"4 on scale 1-7","2015","(2c_gen) general maturity certificate","42","0.0277467791503043","0.0195937120350672","0.0358998462655414"
"4 on scale 1-7","2015","(2c_voc) vocational maturity certificate","82","0.0259999911271976","0.019877255743462","0.0321227265109332"
"4 on scale 1-7","2015","(3a) lower tertiary education","39","0.0209289906589925","0.0145820118403575","0.0272759694776275"
"4 on scale 1-7","2015","(3b) higher tertiary education","111","0.0207888995703824","0.0166044084918011","0.0249733906489637"
"5 on scale 1-7","2015","(0) in school","31","0.116238306086819","0.0840552096860175","0.14842140248762"
"5 on scale 1-7","2015","(1a) inadequately completed","58","0.113997271094064","0.0879071905082147","0.140087351679914"
"5 on scale 1-7","2015","(1b) general elementary school","207","0.101547715140198","0.0890251899478077","0.114070240332588"
"5 on scale 1-7","2015","(1c) basic vocational qualification","524","0.0941951105327122","0.0865268630770163","0.101863357988408"
"5 on scale 1-7","2015","(2b) intermediate general qualification","64","0.0907008718985542","0.0703768559362811","0.111024887860827"
"5 on scale 1-7","2015","(2a) intermediate vocational","426","0.0737321253991168","0.0670088474399669","0.0804554033582666"
"5 on scale 1-7","2015","(2c_gen) general maturity certificate","121","0.0740698501414346","0.0610701037676533","0.087069596515216"
"5 on scale 1-7","2015","(2c_voc) vocational maturity certificate","191","0.0804932660785158","0.0700259185917053","0.0909606135653263"
"5 on scale 1-7","2015","(3a) lower tertiary education","146","0.07636294422291","0.0645874859532517","0.0881384024925684"
"5 on scale 1-7","2015","(3b) higher tertiary education","321","0.071217718510601","0.0636747947024217","0.0787606423187802"
"6 on scale 1-7","2015","(0) in school","111","0.31265415579801","0.266105691061837","0.359202620534183"
"6 on scale 1-7","2015","(1a) inadequately completed","114","0.227255538340364","0.192853367220442","0.261657709460286"
"6 on scale 1-7","2015","(1b) general elementary school","493","0.225308928152617","0.207988333289001","0.242629523016234"
"6 on scale 1-7","2015","(1c) basic vocational qualification","1467","0.264606038813649","0.253025613388936","0.276186464238361"
"6 on scale 1-7","2015","(2b) intermediate general qualification","197","0.27983786931799","0.248067753941484","0.311607984694497"
"6 on scale 1-7","2015","(2a) intermediate vocational","1623","0.28689835312382","0.27526180589532","0.29853490035232"
"6 on scale 1-7","2015","(2c_gen) general maturity certificate","394","0.284390799771735","0.26199736240319","0.30678423714028"
"6 on scale 1-7","2015","(2c_voc) vocational maturity certificate","684","0.280634849235934","0.263347639235809","0.297922059236058"
"6 on scale 1-7","2015","(3a) lower tertiary education","610","0.309546522914674","0.289048310612333","0.330044735217015"
"6 on scale 1-7","2015","(3b) higher tertiary education","1362","0.310186049931572","0.296619611468621","0.323752488394522"
"7 Strongly agree","2015","(0) in school","223","0.537835037396073","0.487772984167828","0.587897090624318"
"7 Strongly agree","2015","(1a) inadequately completed","348","0.5793400220127","0.538813155463373","0.619866888562027"
"7 Strongly agree","2015","(1b) general elementary school","1363","0.601910422418932","0.581616515563671","0.622204329274193"
"7 Strongly agree","2015","(1c) basic vocational qualification","3296","0.590531330639734","0.577622217133631","0.603440444145837"
"7 Strongly agree","2015","(2b) intermediate general qualification","466","0.588516814047209","0.553690629782147","0.623342998312271"
"7 Strongly agree","2015","(2a) intermediate vocational","3530","0.605437098433969","0.592862995015223","0.618011201852715"
"7 Strongly agree","2015","(2c_gen) general maturity certificate","987","0.60676096770216","0.582513736116968","0.631008199287353"
"7 Strongly agree","2015","(2c_voc) vocational maturity certificate","1603","0.594919087526829","0.576031379906113","0.613806795147544"
"7 Strongly agree","2015","(3a) lower tertiary education","1138","0.581356003043121","0.559481946719161","0.603230059367081"
"7 Strongly agree","2015","(3b) higher tertiary education","2603","0.584548868248086","0.570095831169201","0.599001905326971"
"1 Strongly disagree","2016","(0) in school","","","",""
"1 Strongly disagree","2016","(1a) inadequately completed","","","",""
"1 Strongly disagree","2016","(1b) general elementary school","","","",""
"1 Strongly disagree","2016","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2016","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2016","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2016","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2016","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2016","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2016","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2016","(0) in school","","","",""
"2 on scale 1-7 ","2016","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2016","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2016","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2016","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2016","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2016","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2016","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2016","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2016","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2016","(0) in school","","","",""
"3 on scale 1-7 ","2016","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2016","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2016","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2016","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2016","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2016","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2016","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2016","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2016","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2016","(0) in school","","","",""
"4 on scale 1-7","2016","(1a) inadequately completed","","","",""
"4 on scale 1-7","2016","(1b) general elementary school","","","",""
