"plh0206i01","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2008","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2008","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2009","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2009","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2009","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2009","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2009","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2009","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2009","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2009","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","Rural Area","","","","","2"
"3 on scale 1-7 ","2009","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","Rural Area","","","","","3"
"4 on scale 1-7","2009","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2009","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2009","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2009","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2009","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2009","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2009","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2009","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2009","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2009","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2009","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2009","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2009","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2009","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2009","Couple + C. LE and GT 16","Rural Area","","","","","6"
"7 Strongly agree","2009","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2009","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2009","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2009","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2009","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2009","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2009","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2009","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2009","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2009","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2009","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2009","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2010","1-pers.-HH","Urban Area","7","","","","1"
"1 Strongly disagree","2010","1-pers.-HH","Rural Area","4","","","","1"
"1 Strongly disagree","2010","(Married) couple without C. ","Urban Area","8","","","","1"
"1 Strongly disagree","2010","(Married) couple without C. ","Rural Area","4","","","","1"
"1 Strongly disagree","2010","Single parent ","Urban Area","3","","","","1"
"1 Strongly disagree","2010","Single parent ","Rural Area","1","","","","1"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Urban Area","5","","","","1"
"1 Strongly disagree","2010","Couple + C. LE 16 ","Rural Area","3","","","","1"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Urban Area","4","","","","1"
"1 Strongly disagree","2010","Couple + C. GT 16 ","Rural Area","3","","","","1"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Urban Area","2","","","","1"
"1 Strongly disagree","2010","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2010","1-pers.-HH","Urban Area","9","","","","2"
"2 on scale 1-7 ","2010","1-pers.-HH","Rural Area","5","","","","2"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Rural Area","9","","","","2"
"2 on scale 1-7 ","2010","(Married) couple without C. ","Urban Area","9","","","","2"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Urban Area","2","","","","2"
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","Rural Area","5","","","","2"
"2 on scale 1-7 ","2010","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2010","Single parent ","Rural Area","1","","","","2"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Urban Area","4","","","","2"
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","Rural Area","3","","","","2"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Urban Area","3","","","","2"
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","Rural Area","3","","","","2"
"3 on scale 1-7 ","2010","1-pers.-HH","Urban Area","5","","","","3"
"3 on scale 1-7 ","2010","1-pers.-HH","Rural Area","4","","","","3"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Rural Area","17","","","","3"
"3 on scale 1-7 ","2010","(Married) couple without C. ","Urban Area","25","","","","3"
"3 on scale 1-7 ","2010","Single parent ","Urban Area","5","","","","3"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Urban Area","14","","","","3"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Rural Area","1","","","","3"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Rural Area","4","","","","3"
"3 on scale 1-7 ","2010","Single parent ","Rural Area","2","","","","3"
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","Urban Area","9","","","","3"
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","Rural Area","11","","","","3"
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","Urban Area","3","","","","3"
"4 on scale 1-7","2010","1-pers.-HH","Urban Area","45","0.0219269080096726","0.0153420616938121","0.028511754325533","4"
"4 on scale 1-7","2010","(Married) couple without C. ","Urban Area","105","0.0215215782719294","0.0171307845352427","0.025912372008616","4"
"4 on scale 1-7","2010","Single parent ","Rural Area","10","","","","4"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","41","0.0258443135526584","0.018279444332855","0.0334091827724618","4"
"4 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","23","","","","4"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","41","0.0460188455663378","0.0362494527185083","0.0557882384141673","4"
"4 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","28","","","","4"
"4 on scale 1-7","2010","1-pers.-HH","Rural Area","27","","","","4"
"4 on scale 1-7","2010","(Married) couple without C. ","Rural Area","68","0.0350866893999784","0.02726165636523","0.0429117224347267","4"
"4 on scale 1-7","2010","Single parent ","Urban Area","17","","","","4"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","26","","","","4"
"4 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","10","","","","4"
"5 on scale 1-7","2010","1-pers.-HH","Urban Area","162","0.0813550051640617","0.069062588134207","0.0936474221939163","5"
"5 on scale 1-7","2010","1-pers.-HH","Rural Area","83","0.0934591524061834","0.0738797760848947","0.113038528727472","5"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","103","0.0620105784599995","0.0505121999658315","0.0735089569541676","5"
"5 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","65","0.074257962499752","0.0567244867850721","0.0917914382144319","5"
"5 on scale 1-7","2010","(Married) couple without C. ","Urban Area","381","0.0997059138304614","0.0906405965427937","0.108771231118129","5"
"5 on scale 1-7","2010","(Married) couple without C. ","Rural Area","208","0.0949248730906974","0.0824595608263636","0.107390185355031","5"
"5 on scale 1-7","2010","Single parent ","Urban Area","48","0.0970543689602194","0.0730038227374783","0.121104915182961","5"
"5 on scale 1-7","2010","Single parent ","Rural Area","36","0.0900321194532079","0.0580143795817426","0.122049859324673","5"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","182","0.114562470695666","0.0997123506410781","0.129412590750253","5"
"5 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","135","0.0998640344526968","0.0818404954902197","0.117887573415174","5"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","60","0.0681674928970711","0.049654966815855","0.0866800189782871","5"
"5 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","37","0.0863999375199739","0.056359017652933","0.116440857387015","5"
"6 on scale 1-7","2010","(Married) couple without C. ","Urban Area","1126","0.25507119112226","0.241881991499955","0.268260390744566","6"
"6 on scale 1-7","2010","(Married) couple without C. ","Rural Area","571","0.249374014543637","0.230974420942719","0.267773608144555","6"
"6 on scale 1-7","2010","Single parent ","Urban Area","181","0.331186290815863","0.292950035083539","0.369422546548188","6"
"6 on scale 1-7","2010","1-pers.-HH","Urban Area","478","0.242752916330514","0.223474457014097","0.26203137564693","6"
"6 on scale 1-7","2010","Single parent ","Rural Area","82","0.29873114779235","0.247532153303769","0.349930142280932","6"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Urban Area","542","0.298902190033418","0.277557803846216","0.32024657622062","6"
"6 on scale 1-7","2010","1-pers.-HH","Rural Area","208","0.249612888025979","0.2205009960124","0.278724780039558","6"
"6 on scale 1-7","2010","Couple + C. LE 16 ","Urban Area","449","0.259208361454004","0.238316493224919","0.28010022968309","6"
"6 on scale 1-7","2010","Couple + C. LE 16 ","Rural Area","233","0.262941950498219","0.233502323987518","0.29238157700892","6"
"6 on scale 1-7","2010","Couple + C. GT 16 ","Rural Area","311","0.309621562232818","0.281828226922182","0.337414897543453","6"
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Rural Area","97","0.270387253415958","0.222895547944142","0.317878958887774","6"
"6 on scale 1-7","2010","Couple + C. LE and GT 16","Urban Area","211","0.332122900993458","0.297528502671706","0.366717299315211","6"
"7 Strongly agree","2010","1-pers.-HH","Urban Area","1194","0.640974010034397","0.619403796477755","0.662544223591039","7"
"7 Strongly agree","2010","1-pers.-HH","Rural Area","518","0.607626795783305","0.574782316932384","0.640471274634227","7"
"7 Strongly agree","2010","(Married) couple without C. ","Urban Area","2542","0.614587342196208","0.59986133040588","0.629313353986536","7"
"7 Strongly agree","2010","(Married) couple without C. ","Rural Area","1247","0.606220136703506","0.585441704967829","0.626998568439182","7"
"7 Strongly agree","2010","Single parent ","Urban Area","328","0.52550224817889","0.484933559744573","0.566070936613207","7"
"7 Strongly agree","2010","Single parent ","Rural Area","175","0.586458477287502","0.531370465440043","0.641546489134962","7"
"7 Strongly agree","2010","Couple + C. LE 16 ","Urban Area","1079","0.63726916332851","0.6143468507989","0.660191475858119","7"
"7 Strongly agree","2010","Couple + C. LE 16 ","Rural Area","528","0.62334879562206","0.590945681400635","0.655751909843484","7"
"7 Strongly agree","2010","Couple + C. GT 16 ","Urban Area","981","0.519325905645316","0.496030237650749","0.542621573639884","7"
"7 Strongly agree","2010","Couple + C. GT 16 ","Rural Area","572","0.547888114128631","0.517968887696617","0.577807340560645","7"
"7 Strongly agree","2010","Couple + C. LE and GT 16","Urban Area","408","0.557646504902487","0.521165035881137","0.594127973923838","7"
"7 Strongly agree","2010","Couple + C. LE and GT 16","Rural Area","186","0.563368928620184","0.51033763557792","0.616400221662448","7"
"1 Strongly disagree","2011","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2011","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2011","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2011","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2011","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2011","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2011","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2011","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","Rural Area","","","","","2"
"3 on scale 1-7 ","2011","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","Rural Area","","","","","3"
"4 on scale 1-7","2011","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2011","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2011","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2011","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2011","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2011","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2011","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2011","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2011","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2011","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2011","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2011","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2011","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE and GT 16","Rural Area","","","","","6"
"6 on scale 1-7","2011","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2011","Couple + C. GT 16 ","Rural Area","","","","","6"
"7 Strongly agree","2011","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2011","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2011","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2011","Couple + C. LE and GT 16","Rural Area","","","","","7"
"7 Strongly agree","2011","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2011","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2011","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2011","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2011","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2011","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2011","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2011","Couple + C. GT 16 ","Rural Area","","","","","7"
"1 Strongly disagree","2012","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2012","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2012","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2012","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2012","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2012","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2012","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2012","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","Rural Area","","","","","2"
"3 on scale 1-7 ","2012","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","Rural Area","","","","","3"
"4 on scale 1-7","2012","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2012","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2012","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2012","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2012","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2012","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2012","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2012","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2012","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2012","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2012","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2012","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2012","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2012","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","","","6"
"7 Strongly agree","2012","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2012","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2012","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2012","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2012","Couple + C. LE and GT 16","Urban Area","","","","","7"
