"plh0206i01","year","education","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2010","secondary school degree","Female","1812","0.636359771954279","0.618860825888526","0.653858718020032"
"7 Strongly agree","2010","college entrance qualification","Male","1359","0.543432125295674","0.523532936376057","0.563331314215291"
"7 Strongly agree","2010","college entrance qualification","Female","1399","0.639046743910881","0.619237043056055","0.658856444765707"
"7 Strongly agree","2010","Other degree","Male","169","0.529344938820614","0.474656710903233","0.584033166737995"
"7 Strongly agree","2010","Other degree","Female","237","0.600410674307949","0.552228767960733","0.648592580655165"
"7 Strongly agree","2010","no degree/no degree yet","Male","115","0.586345628342359","0.521119486795203","0.651571769889515"
"7 Strongly agree","2010","no degree/no degree yet","Female","104","0.543461993824926","0.474081313564328","0.612842674085524"
"1 Strongly disagree","2011","lower secondary degree","Male","","","",""
"1 Strongly disagree","2011","lower secondary degree","Female","","","",""
"1 Strongly disagree","2011","secondary school degree","Male","","","",""
"1 Strongly disagree","2011","secondary school degree","Female","","","",""
"1 Strongly disagree","2011","college entrance qualification","Male","","","",""
"1 Strongly disagree","2011","college entrance qualification","Female","","","",""
"1 Strongly disagree","2011","Other degree","Male","","","",""
"1 Strongly disagree","2011","Other degree","Female","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2011","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2011","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2011","Other degree","Male","","","",""
"2 on scale 1-7 ","2011","Other degree","Female","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2011","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2011","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2011","Other degree","Male","","","",""
"3 on scale 1-7 ","2011","Other degree","Female","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2011","lower secondary degree","Male","","","",""
"4 on scale 1-7","2011","lower secondary degree","Female","","","",""
"4 on scale 1-7","2011","secondary school degree","Male","","","",""
"4 on scale 1-7","2011","secondary school degree","Female","","","",""
"4 on scale 1-7","2011","college entrance qualification","Male","","","",""
"4 on scale 1-7","2011","college entrance qualification","Female","","","",""
"4 on scale 1-7","2011","Other degree","Male","","","",""
"4 on scale 1-7","2011","Other degree","Female","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2011","lower secondary degree","Male","","","",""
"5 on scale 1-7","2011","lower secondary degree","Female","","","",""
"5 on scale 1-7","2011","secondary school degree","Male","","","",""
"5 on scale 1-7","2011","secondary school degree","Female","","","",""
"5 on scale 1-7","2011","college entrance qualification","Male","","","",""
"5 on scale 1-7","2011","college entrance qualification","Female","","","",""
"5 on scale 1-7","2011","Other degree","Male","","","",""
"5 on scale 1-7","2011","Other degree","Female","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2011","lower secondary degree","Male","","","",""
"6 on scale 1-7","2011","lower secondary degree","Female","","","",""
"6 on scale 1-7","2011","secondary school degree","Male","","","",""
"6 on scale 1-7","2011","secondary school degree","Female","","","",""
"6 on scale 1-7","2011","college entrance qualification","Male","","","",""
"6 on scale 1-7","2011","college entrance qualification","Female","","","",""
"6 on scale 1-7","2011","Other degree","Male","","","",""
"6 on scale 1-7","2011","Other degree","Female","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2011","lower secondary degree","Male","","","",""
"7 Strongly agree","2011","lower secondary degree","Female","","","",""
"7 Strongly agree","2011","secondary school degree","Male","","","",""
"7 Strongly agree","2011","secondary school degree","Female","","","",""
"7 Strongly agree","2011","college entrance qualification","Male","","","",""
"7 Strongly agree","2011","college entrance qualification","Female","","","",""
"7 Strongly agree","2011","Other degree","Male","","","",""
"7 Strongly agree","2011","Other degree","Female","","","",""
"7 Strongly agree","2011","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2011","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2012","lower secondary degree","Male","","","",""
"1 Strongly disagree","2012","lower secondary degree","Female","","","",""
"1 Strongly disagree","2012","secondary school degree","Male","","","",""
"1 Strongly disagree","2012","secondary school degree","Female","","","",""
"1 Strongly disagree","2012","college entrance qualification","Male","","","",""
"1 Strongly disagree","2012","college entrance qualification","Female","","","",""
"1 Strongly disagree","2012","Other degree","Male","","","",""
"1 Strongly disagree","2012","Other degree","Female","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2012","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2012","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2012","Other degree","Male","","","",""
"2 on scale 1-7 ","2012","Other degree","Female","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2012","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2012","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2012","Other degree","Male","","","",""
"3 on scale 1-7 ","2012","Other degree","Female","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2012","lower secondary degree","Male","","","",""
"4 on scale 1-7","2012","lower secondary degree","Female","","","",""
"4 on scale 1-7","2012","secondary school degree","Male","","","",""
"4 on scale 1-7","2012","secondary school degree","Female","","","",""
"4 on scale 1-7","2012","college entrance qualification","Male","","","",""
"4 on scale 1-7","2012","college entrance qualification","Female","","","",""
"4 on scale 1-7","2012","Other degree","Male","","","",""
"4 on scale 1-7","2012","Other degree","Female","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2012","lower secondary degree","Male","","","",""
"5 on scale 1-7","2012","lower secondary degree","Female","","","",""
"5 on scale 1-7","2012","secondary school degree","Male","","","",""
"5 on scale 1-7","2012","secondary school degree","Female","","","",""
"5 on scale 1-7","2012","college entrance qualification","Male","","","",""
"5 on scale 1-7","2012","college entrance qualification","Female","","","",""
"5 on scale 1-7","2012","Other degree","Male","","","",""
"5 on scale 1-7","2012","Other degree","Female","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2012","lower secondary degree","Male","","","",""
"6 on scale 1-7","2012","lower secondary degree","Female","","","",""
"6 on scale 1-7","2012","secondary school degree","Male","","","",""
"6 on scale 1-7","2012","secondary school degree","Female","","","",""
"6 on scale 1-7","2012","college entrance qualification","Male","","","",""
"6 on scale 1-7","2012","college entrance qualification","Female","","","",""
"6 on scale 1-7","2012","Other degree","Male","","","",""
"6 on scale 1-7","2012","Other degree","Female","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2012","lower secondary degree","Male","","","",""
"7 Strongly agree","2012","lower secondary degree","Female","","","",""
"7 Strongly agree","2012","secondary school degree","Male","","","",""
"7 Strongly agree","2012","secondary school degree","Female","","","",""
"7 Strongly agree","2012","college entrance qualification","Male","","","",""
"7 Strongly agree","2012","college entrance qualification","Female","","","",""
"7 Strongly agree","2012","Other degree","Male","","","",""
"7 Strongly agree","2012","Other degree","Female","","","",""
"7 Strongly agree","2012","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2012","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2013","lower secondary degree","Male","","","",""
"1 Strongly disagree","2013","lower secondary degree","Female","","","",""
"1 Strongly disagree","2013","secondary school degree","Male","","","",""
"1 Strongly disagree","2013","secondary school degree","Female","","","",""
"1 Strongly disagree","2013","college entrance qualification","Male","","","",""
"1 Strongly disagree","2013","college entrance qualification","Female","","","",""
"1 Strongly disagree","2013","Other degree","Male","","","",""
"1 Strongly disagree","2013","Other degree","Female","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2013","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2013","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2013","Other degree","Male","","","",""
"2 on scale 1-7 ","2013","Other degree","Female","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2013","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2013","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2013","Other degree","Male","","","",""
"3 on scale 1-7 ","2013","Other degree","Female","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2013","lower secondary degree","Male","","","",""
"4 on scale 1-7","2013","lower secondary degree","Female","","","",""
"4 on scale 1-7","2013","secondary school degree","Male","","","",""
"4 on scale 1-7","2013","secondary school degree","Female","","","",""
"4 on scale 1-7","2013","college entrance qualification","Male","","","",""
"4 on scale 1-7","2013","college entrance qualification","Female","","","",""
"4 on scale 1-7","2013","Other degree","Male","","","",""
"4 on scale 1-7","2013","Other degree","Female","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2013","lower secondary degree","Male","","","",""
"5 on scale 1-7","2013","lower secondary degree","Female","","","",""
"5 on scale 1-7","2013","secondary school degree","Male","","","",""
"5 on scale 1-7","2013","secondary school degree","Female","","","",""
"5 on scale 1-7","2013","college entrance qualification","Male","","","",""
"5 on scale 1-7","2013","college entrance qualification","Female","","","",""
"5 on scale 1-7","2013","Other degree","Male","","","",""
"5 on scale 1-7","2013","Other degree","Female","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2013","lower secondary degree","Male","","","",""
"6 on scale 1-7","2013","lower secondary degree","Female","","","",""
"6 on scale 1-7","2013","secondary school degree","Male","","","",""
"6 on scale 1-7","2013","secondary school degree","Female","","","",""
"6 on scale 1-7","2013","college entrance qualification","Male","","","",""
"6 on scale 1-7","2013","college entrance qualification","Female","","","",""
"6 on scale 1-7","2013","Other degree","Male","","","",""
"6 on scale 1-7","2013","Other degree","Female","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2013","lower secondary degree","Male","","","",""
"7 Strongly agree","2013","lower secondary degree","Female","","","",""
"7 Strongly agree","2013","secondary school degree","Male","","","",""
"7 Strongly agree","2013","secondary school degree","Female","","","",""
"7 Strongly agree","2013","college entrance qualification","Male","","","",""
"7 Strongly agree","2013","college entrance qualification","Female","","","",""
"7 Strongly agree","2013","Other degree","Male","","","",""
"7 Strongly agree","2013","Other degree","Female","","","",""
"7 Strongly agree","2013","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2013","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2014","lower secondary degree","Male","","","",""
"1 Strongly disagree","2014","lower secondary degree","Female","","","",""
"1 Strongly disagree","2014","secondary school degree","Male","","","",""
"1 Strongly disagree","2014","secondary school degree","Female","","","",""
"1 Strongly disagree","2014","college entrance qualification","Male","","","",""
"1 Strongly disagree","2014","college entrance qualification","Female","","","",""
"1 Strongly disagree","2014","Other degree","Male","","","",""
"1 Strongly disagree","2014","Other degree","Female","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2014","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2014","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2014","Other degree","Male","","","",""
"2 on scale 1-7 ","2014","Other degree","Female","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2014","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2014","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2014","Other degree","Male","","","",""
"3 on scale 1-7 ","2014","Other degree","Female","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2014","lower secondary degree","Male","","","",""
"4 on scale 1-7","2014","lower secondary degree","Female","","","",""
"4 on scale 1-7","2014","secondary school degree","Male","","","",""
"4 on scale 1-7","2014","secondary school degree","Female","","","",""
"4 on scale 1-7","2014","college entrance qualification","Male","","","",""
"4 on scale 1-7","2014","college entrance qualification","Female","","","",""
"4 on scale 1-7","2014","Other degree","Male","","","",""
"4 on scale 1-7","2014","Other degree","Female","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2014","lower secondary degree","Male","","","",""
"5 on scale 1-7","2014","lower secondary degree","Female","","","",""
"5 on scale 1-7","2014","secondary school degree","Male","","","",""
"5 on scale 1-7","2014","secondary school degree","Female","","","",""
"5 on scale 1-7","2014","college entrance qualification","Male","","","",""
"5 on scale 1-7","2014","college entrance qualification","Female","","","",""
"5 on scale 1-7","2014","Other degree","Male","","","",""
"5 on scale 1-7","2014","Other degree","Female","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2014","lower secondary degree","Male","","","",""
"6 on scale 1-7","2014","lower secondary degree","Female","","","",""
"6 on scale 1-7","2014","secondary school degree","Male","","","",""
"6 on scale 1-7","2014","secondary school degree","Female","","","",""
"6 on scale 1-7","2014","college entrance qualification","Male","","","",""
"6 on scale 1-7","2014","college entrance qualification","Female","","","",""
"6 on scale 1-7","2014","Other degree","Male","","","",""
"6 on scale 1-7","2014","Other degree","Female","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2014","lower secondary degree","Male","","","",""
"7 Strongly agree","2014","lower secondary degree","Female","","","",""
"7 Strongly agree","2014","secondary school degree","Male","","","",""
"7 Strongly agree","2014","secondary school degree","Female","","","",""
"7 Strongly agree","2014","college entrance qualification","Male","","","",""
"7 Strongly agree","2014","college entrance qualification","Female","","","",""
"7 Strongly agree","2014","Other degree","Male","","","",""
"7 Strongly agree","2014","Other degree","Female","","","",""
"7 Strongly agree","2014","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2014","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2015","lower secondary degree","Male","","","",""
"1 Strongly disagree","2015","lower secondary degree","Female","","","",""
"1 Strongly disagree","2015","secondary school degree","Male","","","",""
"1 Strongly disagree","2015","secondary school degree","Female","","","",""
"1 Strongly disagree","2015","college entrance qualification","Male","","","",""
"1 Strongly disagree","2015","college entrance qualification","Female","","","",""
"1 Strongly disagree","2015","Other degree","Male","","","",""
"1 Strongly disagree","2015","Other degree","Female","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2015","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2015","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2015","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2015","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2015","Other degree","Male","","","",""
"2 on scale 1-7 ","2015","Other degree","Female","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2015","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2015","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2015","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2015","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2015","Other degree","Male","","","",""
"3 on scale 1-7 ","2015","Other degree","Female","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2015","lower secondary degree","Male","112","0.0295070695568935","0.0236078430539912","0.0354062960597958"
"4 on scale 1-7","2015","lower secondary degree","Female","106","0.0314001298911246","0.0253904841188553","0.037409775663394"
"4 on scale 1-7","2015","secondary school degree","Male","75","0.0215407611751217","0.0162929727437486","0.0267885496064948"
"4 on scale 1-7","2015","secondary school degree","Female","125","0.02975597386412","0.0246572060171118","0.0348547417111282"
"4 on scale 1-7","2015","college entrance qualification","Male","76","0.0179787233814834","0.0135532297596427","0.0224042170033241"
"4 on scale 1-7","2015","college entrance qualification","Female","75","0.0203802789628803","0.0158585098723365","0.0249020480534241"
"4 on scale 1-7","2015","Other degree","Male","88","0.0551617410628786","0.0447839215314081","0.0655395605943491"
"4 on scale 1-7","2015","Other degree","Female","87","0.0341455896656566","0.0264994579077708","0.0417917214235424"
"4 on scale 1-7","2015","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2015","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2015","lower secondary degree","Male","279","0.094936193693124","0.0847175948615587","0.105154792524689"
"5 on scale 1-7","2015","lower secondary degree","Female","301","0.0904672095216248","0.0805824586924948","0.100351960350755"
"5 on scale 1-7","2015","secondary school degree","Male","224","0.0753554030908522","0.0658138506270501","0.0848969555546543"
"5 on scale 1-7","2015","secondary school degree","Female","322","0.0782088974356567","0.0701517371558231","0.0862660577154903"
"5 on scale 1-7","2015","college entrance qualification","Male","280","0.0776633936413424","0.0687493501229637","0.0865774371597211"
"5 on scale 1-7","2015","college entrance qualification","Female","240","0.0663637143897989","0.0583979260447659","0.074329502734832"
"5 on scale 1-7","2015","Other degree","Male","188","0.121292239256825","0.106451787066441","0.136132691447208"
"5 on scale 1-7","2015","Other degree","Female","157","0.0717263730262734","0.0608622149371114","0.0825905311154355"
"5 on scale 1-7","2015","no degree/no degree yet","Male","52","0.144388775877318","0.110693819074986","0.178083732679649"
"5 on scale 1-7","2015","no degree/no degree yet","Female","37","0.0891749233887048","0.0651373804487446","0.113212466328665"
"6 on scale 1-7","2015","lower secondary degree","Male","860","0.262331178209993","0.246995905200435","0.277666451219552"
"6 on scale 1-7","2015","lower secondary degree","Female","812","0.255780624569275","0.240745907611712","0.270815341526839"
"6 on scale 1-7","2015","secondary school degree","Male","875","0.312394716559142","0.29564159003424","0.329147843084043"
"6 on scale 1-7","2015","secondary school degree","Female","1134","0.268254091606769","0.254959010403108","0.281549172810431"
"6 on scale 1-7","2015","college entrance qualification","Male","1179","0.346145025186309","0.330300048351808","0.36199000202081"
"6 on scale 1-7","2015","college entrance qualification","Female","1061","0.283964933055691","0.26953467621855","0.298395189892831"
"6 on scale 1-7","2015","Other degree","Male","398","0.23246451759827","0.213262981917745","0.251666053278795"
"6 on scale 1-7","2015","Other degree","Female","486","0.216837143408299","0.199486662573859","0.234187624242738"
"6 on scale 1-7","2015","no degree/no degree yet","Male","105","0.264610252716716","0.222321773307061","0.30689873212637"
"6 on scale 1-7","2015","no degree/no degree yet","Female","121","0.249226278914391","0.212742261095115","0.285710296733668"
"7 Strongly agree","2015","lower secondary degree","Male","1851","0.59179258968514","0.574658499573249","0.60892667979703"
"7 Strongly agree","2015","lower secondary degree","Female","1950","0.602561831964009","0.585698377508327","0.61942528641969"
"7 Strongly agree","2015","secondary school degree","Male","1732","0.583424920808839","0.565604680488382","0.601245161129296"
"7 Strongly agree","2015","secondary school degree","Female","2632","0.611121667773803","0.596492878656651","0.625750456890956"
"7 Strongly agree","2015","college entrance qualification","Male","1893","0.548803149245639","0.532229689700989","0.565376608790289"
"7 Strongly agree","2015","college entrance qualification","Female","2339","0.618224155856125","0.6026769708299","0.63377134088235"
"7 Strongly agree","2015","Other degree","Male","1128","0.555171205256883","0.532581097182249","0.577761313331517"
"7 Strongly agree","2015","Other degree","Female","1385","0.646758381134089","0.626633857860936","0.666882904407242"
"7 Strongly agree","2015","no degree/no degree yet","Male","231","0.532027629139202","0.484193579493757","0.579861678784647"
"7 Strongly agree","2015","no degree/no degree yet","Female","346","0.595434004723179","0.554037591262557","0.636830418183801"
"1 Strongly disagree","2016","lower secondary degree","Male","","","",""
"1 Strongly disagree","2016","lower secondary degree","Female","","","",""
"1 Strongly disagree","2016","secondary school degree","Male","","","",""
"1 Strongly disagree","2016","secondary school degree","Female","","","",""
"1 Strongly disagree","2016","college entrance qualification","Male","","","",""
"1 Strongly disagree","2016","college entrance qualification","Female","","","",""
"1 Strongly disagree","2016","Other degree","Male","","","",""
"1 Strongly disagree","2016","Other degree","Female","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2016","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2016","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2016","Other degree","Male","","","",""
"2 on scale 1-7 ","2016","Other degree","Female","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2016","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2016","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2016","Other degree","Male","","","",""
"3 on scale 1-7 ","2016","Other degree","Female","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2016","lower secondary degree","Male","","","",""
"4 on scale 1-7","2016","lower secondary degree","Female","","","",""
"4 on scale 1-7","2016","secondary school degree","Male","","","",""
"4 on scale 1-7","2016","secondary school degree","Female","","","",""
"4 on scale 1-7","2016","college entrance qualification","Male","","","",""
"4 on scale 1-7","2016","college entrance qualification","Female","","","",""
"4 on scale 1-7","2016","Other degree","Male","","","",""
"4 on scale 1-7","2016","Other degree","Female","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2016","lower secondary degree","Male","","","",""
"5 on scale 1-7","2016","lower secondary degree","Female","","","",""
"5 on scale 1-7","2016","secondary school degree","Male","","","",""
"5 on scale 1-7","2016","secondary school degree","Female","","","",""
"5 on scale 1-7","2016","college entrance qualification","Male","","","",""
"5 on scale 1-7","2016","college entrance qualification","Female","","","",""
"5 on scale 1-7","2016","Other degree","Male","33","0.0279087007750088","0.0196283328438673","0.0361890687061504"
"5 on scale 1-7","2016","Other degree","Female","","","",""
"5 on scale 1-7","2016","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2016","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2016","lower secondary degree","Male","","","",""
"6 on scale 1-7","2016","lower secondary degree","Female","","","",""
"6 on scale 1-7","2016","secondary school degree","Male","","","",""
"6 on scale 1-7","2016","secondary school degree","Female","","","",""
"6 on scale 1-7","2016","college entrance qualification","Male","","","",""
"6 on scale 1-7","2016","college entrance qualification","Female","","","",""
"6 on scale 1-7","2016","Other degree","Male","87","0.114486879484678","0.0984801849780283","0.130493573991327"
"6 on scale 1-7","2016","Other degree","Female","38","0.179962747107201","0.154122161952787","0.205803332261615"
"6 on scale 1-7","2016","no degree/no degree yet","Male","52","0.0801497797929828","0.0627735161670863","0.0975260434188793"
"6 on scale 1-7","2016","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2016","lower secondary degree","Male","","","",""
"7 Strongly agree","2016","lower secondary degree","Female","","","",""
"7 Strongly agree","2016","secondary school degree","Male","","","",""
"7 Strongly agree","2016","secondary school degree","Female","","","",""
"7 Strongly agree","2016","college entrance qualification","Male","","","",""
"7 Strongly agree","2016","college entrance qualification","Female","","","",""
"7 Strongly agree","2016","Other degree","Male","1368","0.832407001690058","0.81363017945548","0.851183823924636"
"7 Strongly agree","2016","Other degree","Female","772","0.660300792874198","0.628443239317588","0.692158346430809"
