"plh0206i01","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2008","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2008","Not Employed","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2008","Not Employed","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2008","Employed","(0) in school","","","",""
"5 on scale 1-7","2008","Employed","(1a) inadequately completed","","","",""
"5 on scale 1-7","2008","Employed","(1b) general elementary school","","","",""
"5 on scale 1-7","2008","Employed","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2008","Employed","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2008","Employed","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2008","Employed","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2008","Employed","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2008","Employed","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2008","Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2008","Not Employed","(0) in school","","","",""
"6 on scale 1-7","2008","Not Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2008","Not Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2008","Not Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2008","Not Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2008","Not Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2008","Not Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2008","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2008","Not Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2008","Not Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2008","Employed","(0) in school","","","",""
"6 on scale 1-7","2008","Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2008","Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2008","Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2008","Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2008","Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2008","Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2008","Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2008","Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2008","Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2008","Not Employed","(0) in school","","","",""
"7 Strongly agree","2008","Not Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2008","Not Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2008","Not Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2008","Not Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2008","Not Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2008","Not Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2008","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2008","Not Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2008","Not Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2008","Employed","(0) in school","","","",""
"7 Strongly agree","2008","Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2008","Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2008","Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2008","Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2008","Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2008","Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2008","Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2008","Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2008","Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2009","Not Employed","(0) in school","","","",""
"1 Strongly disagree","2009","Not Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2009","Not Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2009","Not Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2009","Not Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2009","Not Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2009","Not Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2009","Not Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2009","Employed","(0) in school","","","",""
"1 Strongly disagree","2009","Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2009","Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2009","Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2009","Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2009","Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2009","Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2009","Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2009","Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2009","Not Employed","(0) in school","","","",""
"2 on scale 1-7 ","2009","Not Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2009","Not Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2009","Not Employed","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2009","Not Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2009","Not Employed","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2009","Not Employed","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2009","Not Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2009","Employed","(0) in school","","","",""
"2 on scale 1-7 ","2009","Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2009","Employed","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2009","Employed","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2009","Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2009","Employed","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2009","Employed","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2009","Employed","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2009","Employed","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2009","Not Employed","(0) in school","","","",""
"3 on scale 1-7 ","2009","Not Employed","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2009","Not Employed","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2009","Not Employed","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2009","Not Employed","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2009","Not Employed","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2009","Not Employed","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2009","Not Employed","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2009","Employed","(0) in school","","","",""
"3 on scale 1-7 ","2009","Employed","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2009","Employed","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2009","Employed","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2009","Employed","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2009","Employed","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2009","Employed","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2009","Employed","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2009","Employed","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2009","Not Employed","(0) in school","","","",""
"4 on scale 1-7","2009","Not Employed","(1a) inadequately completed","","","",""
"4 on scale 1-7","2009","Not Employed","(1b) general elementary school","","","",""
"4 on scale 1-7","2009","Not Employed","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2009","Not Employed","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2009","Not Employed","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2009","Not Employed","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2009","Not Employed","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2009","Employed","(0) in school","","","",""
"4 on scale 1-7","2009","Employed","(1a) inadequately completed","","","",""
"4 on scale 1-7","2009","Employed","(1b) general elementary school","","","",""
"4 on scale 1-7","2009","Employed","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2009","Employed","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2009","Employed","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2009","Employed","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2009","Employed","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2009","Employed","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2009","Not Employed","(0) in school","","","",""
"5 on scale 1-7","2009","Not Employed","(1a) inadequately completed","","","",""
"5 on scale 1-7","2009","Not Employed","(1b) general elementary school","","","",""
"5 on scale 1-7","2009","Not Employed","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2009","Not Employed","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2009","Not Employed","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2009","Not Employed","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2009","Not Employed","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2009","Employed","(0) in school","","","",""
"5 on scale 1-7","2009","Employed","(1a) inadequately completed","","","",""
"5 on scale 1-7","2009","Employed","(1b) general elementary school","","","",""
"5 on scale 1-7","2009","Employed","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2009","Employed","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2009","Employed","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2009","Employed","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2009","Employed","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2009","Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2009","Not Employed","(0) in school","","","",""
"6 on scale 1-7","2009","Not Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2009","Not Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2009","Not Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2009","Not Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2009","Not Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2009","Not Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2009","Not Employed","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2009","Employed","(0) in school","","","",""
"6 on scale 1-7","2009","Employed","(1a) inadequately completed","","","",""
"6 on scale 1-7","2009","Employed","(1b) general elementary school","","","",""
"6 on scale 1-7","2009","Employed","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2009","Employed","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2009","Employed","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2009","Employed","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2009","Employed","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2009","Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2009","Not Employed","(0) in school","","","",""
"7 Strongly agree","2009","Not Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2009","Not Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2009","Not Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2009","Not Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2009","Not Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2009","Not Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2009","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2009","Not Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2009","Not Employed","(3b) higher tertiary education","","","",""
"7 Strongly agree","2009","Employed","(0) in school","","","",""
"7 Strongly agree","2009","Employed","(1a) inadequately completed","","","",""
"7 Strongly agree","2009","Employed","(1b) general elementary school","","","",""
"7 Strongly agree","2009","Employed","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2009","Employed","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2009","Employed","(2a) intermediate vocational","","","",""
"7 Strongly agree","2009","Employed","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2009","Employed","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2009","Employed","(3a) lower tertiary education","","","",""
"7 Strongly agree","2009","Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2010","Not Employed","(0) in school","","","",""
"1 Strongly disagree","2010","Not Employed","(1a) inadequately completed","1","","",""
"1 Strongly disagree","2010","Not Employed","(1b) general elementary school","5","","",""
"1 Strongly disagree","2010","Not Employed","(1c) basic vocational qualification","8","","",""
"1 Strongly disagree","2010","Not Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2010","Not Employed","(2a) intermediate vocational","4","","",""
"1 Strongly disagree","2010","Not Employed","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2010","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2010","Not Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2010","Not Employed","(3b) higher tertiary education","2","","",""
"1 Strongly disagree","2010","Employed","(0) in school","1","","",""
"1 Strongly disagree","2010","Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2010","Employed","(1b) general elementary school","3","","",""
"1 Strongly disagree","2010","Employed","(1c) basic vocational qualification","5","","",""
"1 Strongly disagree","2010","Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2010","Employed","(2a) intermediate vocational","9","","",""
"1 Strongly disagree","2010","Employed","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2010","Employed","(2c_voc) vocational maturity certificate","1","","",""
"1 Strongly disagree","2010","Employed","(3a) lower tertiary education","2","","",""
"1 Strongly disagree","2010","Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2010","Not Employed","(0) in school","1","","",""
"2 on scale 1-7 ","2010","Not Employed","(1a) inadequately completed","2","","",""
"2 on scale 1-7 ","2010","Not Employed","(1b) general elementary school","2","","",""
"2 on scale 1-7 ","2010","Not Employed","(1c) basic vocational qualification","9","","",""
"2 on scale 1-7 ","2010","Not Employed","(2b) intermediate general qualification","1","","",""
"2 on scale 1-7 ","2010","Not Employed","(2a) intermediate vocational","2","","",""
"2 on scale 1-7 ","2010","Not Employed","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2010","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2010","Not Employed","(3a) lower tertiary education","2","","",""
"2 on scale 1-7 ","2010","Not Employed","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2010","Employed","(0) in school","","","",""
"2 on scale 1-7 ","2010","Employed","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2010","Employed","(1b) general elementary school","2","","",""
"2 on scale 1-7 ","2010","Employed","(1c) basic vocational qualification","6","","",""
"2 on scale 1-7 ","2010","Employed","(2b) intermediate general qualification","2","","",""
"2 on scale 1-7 ","2010","Employed","(2a) intermediate vocational","7","","",""
"2 on scale 1-7 ","2010","Employed","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2010","Employed","(2c_voc) vocational maturity certificate","2","","",""
"2 on scale 1-7 ","2010","Employed","(3a) lower tertiary education","4","","",""
"2 on scale 1-7 ","2010","Employed","(3b) higher tertiary education","7","","",""
"3 on scale 1-7 ","2010","Not Employed","(0) in school","1","","",""
"3 on scale 1-7 ","2010","Not Employed","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2010","Not Employed","(1b) general elementary school","6","","",""
"3 on scale 1-7 ","2010","Not Employed","(1c) basic vocational qualification","17","","",""
"3 on scale 1-7 ","2010","Not Employed","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2010","Not Employed","(2a) intermediate vocational","4","","",""
"3 on scale 1-7 ","2010","Not Employed","(2c_gen) general maturity certificate","1","","",""
"3 on scale 1-7 ","2010","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"3 on scale 1-7 ","2010","Not Employed","(3a) lower tertiary education","2","","",""
"3 on scale 1-7 ","2010","Not Employed","(3b) higher tertiary education","5","","",""
"3 on scale 1-7 ","2010","Employed","(0) in school","","","",""
"3 on scale 1-7 ","2010","Employed","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2010","Employed","(1b) general elementary school","6","","",""
"3 on scale 1-7 ","2010","Employed","(1c) basic vocational qualification","14","","",""
"3 on scale 1-7 ","2010","Employed","(2b) intermediate general qualification","3","","",""
"3 on scale 1-7 ","2010","Employed","(2a) intermediate vocational","21","","",""
"3 on scale 1-7 ","2010","Employed","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2010","Employed","(2c_voc) vocational maturity certificate","6","","",""
"3 on scale 1-7 ","2010","Employed","(3a) lower tertiary education","3","","",""
"3 on scale 1-7 ","2010","Employed","(3b) higher tertiary education","9","","",""
"4 on scale 1-7","2010","Not Employed","(0) in school","5","","",""
"4 on scale 1-7","2010","Not Employed","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2010","Not Employed","(1b) general elementary school","36","0.0518811776502157","0.0366638178707097","0.0670985374297218"
"4 on scale 1-7","2010","Not Employed","(1c) basic vocational qualification","81","0.033357260305071","0.0259865583334684","0.0407279622766736"
"4 on scale 1-7","2010","Not Employed","(2b) intermediate general qualification","6","","",""
"4 on scale 1-7","2010","Not Employed","(2a) intermediate vocational","29","","",""
"4 on scale 1-7","2010","Not Employed","(2c_gen) general maturity certificate","9","","",""
"4 on scale 1-7","2010","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"4 on scale 1-7","2010","Not Employed","(3a) lower tertiary education","8","","",""
"4 on scale 1-7","2010","Not Employed","(3b) higher tertiary education","16","","",""
"4 on scale 1-7","2010","Employed","(0) in school","1","","",""
"4 on scale 1-7","2010","Employed","(1a) inadequately completed","3","","",""
"4 on scale 1-7","2010","Employed","(1b) general elementary school","19","","",""
"4 on scale 1-7","2010","Employed","(1c) basic vocational qualification","67","0.0361622844585269","0.0281564103179772","0.0441681585990766"
"4 on scale 1-7","2010","Employed","(2b) intermediate general qualification","6","","",""
"4 on scale 1-7","2010","Employed","(2a) intermediate vocational","73","0.019925449205635","0.0149692678309967","0.0248816305802734"
"4 on scale 1-7","2010","Employed","(2c_gen) general maturity certificate","5","","",""
"4 on scale 1-7","2010","Employed","(2c_voc) vocational maturity certificate","19","","",""
"4 on scale 1-7","2010","Employed","(3a) lower tertiary education","21","","",""
"4 on scale 1-7","2010","Employed","(3b) higher tertiary education","29","","",""
"5 on scale 1-7","2010","Not Employed","(0) in school","22","","",""
"5 on scale 1-7","2010","Not Employed","(1a) inadequately completed","12","","",""
"5 on scale 1-7","2010","Not Employed","(1b) general elementary school","102","0.128722867868628","0.105745037291799","0.151700698445458"
"5 on scale 1-7","2010","Not Employed","(1c) basic vocational qualification","258","0.109800093651034","0.0969671645494216","0.122633022752646"
"5 on scale 1-7","2010","Not Employed","(2b) intermediate general qualification","9","","",""
"5 on scale 1-7","2010","Not Employed","(2a) intermediate vocational","91","0.0881409573904038","0.0707599325803217","0.105521982200486"
"5 on scale 1-7","2010","Not Employed","(2c_gen) general maturity certificate","22","","",""
"5 on scale 1-7","2010","Not Employed","(2c_voc) vocational maturity certificate","26","","",""
"5 on scale 1-7","2010","Not Employed","(3a) lower tertiary education","41","0.0939460322686842","0.0673709969633358","0.120521067574033"
"5 on scale 1-7","2010","Not Employed","(3b) higher tertiary education","49","0.079098664761081","0.0577507709939929","0.100446558528169"
"5 on scale 1-7","2010","Employed","(0) in school","4","","",""
"5 on scale 1-7","2010","Employed","(1a) inadequately completed","2","","",""
"5 on scale 1-7","2010","Employed","(1b) general elementary school","49","0.127083430627016","0.0959270741244042","0.158239787129628"
"5 on scale 1-7","2010","Employed","(1c) basic vocational qualification","200","0.0939918466153165","0.0814780234076963","0.106505669822937"
"5 on scale 1-7","2010","Employed","(2b) intermediate general qualification","20","","",""
"5 on scale 1-7","2010","Employed","(2a) intermediate vocational","265","0.0768891959813316","0.0674404722398926","0.0863379197227707"
"5 on scale 1-7","2010","Employed","(2c_gen) general maturity certificate","33","0.0664653746416741","0.0421757752298182","0.0907549740535299"
"5 on scale 1-7","2010","Employed","(2c_voc) vocational maturity certificate","66","0.0831042964101002","0.0656517780113303","0.10055681480887"
"5 on scale 1-7","2010","Employed","(3a) lower tertiary education","59","0.0507594349379869","0.0374187552942286","0.0641001145817452"
"5 on scale 1-7","2010","Employed","(3b) higher tertiary education","137","0.077015149330023","0.0643894693588504","0.0896408293011957"
"6 on scale 1-7","2010","Not Employed","(0) in school","74","0.330600303605958","0.267572004996897","0.393628602215019"
"6 on scale 1-7","2010","Not Employed","(1a) inadequately completed","25","","",""
"6 on scale 1-7","2010","Not Employed","(1b) general elementary school","230","0.27314383157649","0.242571894962258","0.303715768190722"
"6 on scale 1-7","2010","Not Employed","(1c) basic vocational qualification","554","0.234290115980541","0.216904512200925","0.251675719760158"
"6 on scale 1-7","2010","Not Employed","(2b) intermediate general qualification","40","0.249470989136235","0.180224744130271","0.318717234142198"
"6 on scale 1-7","2010","Not Employed","(2a) intermediate vocational","248","0.234589117911311","0.208610030543231","0.260568205279391"
"6 on scale 1-7","2010","Not Employed","(2c_gen) general maturity certificate","86","0.361181491761839","0.301399037610043","0.420963945913635"
"6 on scale 1-7","2010","Not Employed","(2c_voc) vocational maturity certificate","85","0.244889504539815","0.196629371927071","0.293149637152559"
"6 on scale 1-7","2010","Not Employed","(3a) lower tertiary education","126","0.250754837839748","0.211273284629248","0.290236391050248"
"6 on scale 1-7","2010","Not Employed","(3b) higher tertiary education","169","0.294775088159714","0.258711152711058","0.330839023608371"
"6 on scale 1-7","2010","Employed","(0) in school","21","","",""
"6 on scale 1-7","2010","Employed","(1a) inadequately completed","13","","",""
"6 on scale 1-7","2010","Employed","(1b) general elementary school","99","0.219752177958279","0.181017610784401","0.258486745132158"
"6 on scale 1-7","2010","Employed","(1c) basic vocational qualification","502","0.218764424104561","0.201036486038591","0.236492362170532"
"6 on scale 1-7","2010","Employed","(2b) intermediate general qualification","70","0.316783040221201","0.259570462791176","0.373995617651226"
"6 on scale 1-7","2010","Employed","(2a) intermediate vocational","837","0.271447827852449","0.255675816219862","0.287219839485036"
"6 on scale 1-7","2010","Employed","(2c_gen) general maturity certificate","126","0.312685907761975","0.267480625316864","0.357891190207087"
"6 on scale 1-7","2010","Employed","(2c_voc) vocational maturity certificate","298","0.321556919278857","0.292026335288625","0.35108750326909"
"6 on scale 1-7","2010","Employed","(3a) lower tertiary education","299","0.292384597007175","0.264740188291141","0.320029005723208"
"6 on scale 1-7","2010","Employed","(3b) higher tertiary education","545","0.317513252641767","0.295468894947874","0.339557610335659"
"7 Strongly agree","2010","Not Employed","(0) in school","111","0.519541907498714","0.45260290243883","0.586480912558599"
"7 Strongly agree","2010","Not Employed","(1a) inadequately completed","46","0.514993971002037","0.413420274487165","0.616567667516909"
"7 Strongly agree","2010","Not Employed","(1b) general elementary school","435","0.533781862881684","0.499554022304533","0.568009703458835"
"7 Strongly agree","2010","Not Employed","(1c) basic vocational qualification","1353","0.609406153471455","0.589380034880414","0.629432272062497"
"7 Strongly agree","2010","Not Employed","(2b) intermediate general qualification","94","0.642850151541581","0.566170068965463","0.719530234117699"
"7 Strongly agree","2010","Not Employed","(2a) intermediate vocational","644","0.636120514647398","0.606623970950002","0.665617058344794"
"7 Strongly agree","2010","Not Employed","(2c_gen) general maturity certificate","128","0.510733302081154","0.448518723007758","0.57294788115455"
"7 Strongly agree","2010","Not Employed","(2c_voc) vocational maturity certificate","185","0.625030138038427","0.570699246421016","0.679361029655839"
"7 Strongly agree","2010","Not Employed","(3a) lower tertiary education","284","0.628936701062463","0.584933419501784","0.672939982623141"
"7 Strongly agree","2010","Not Employed","(3b) higher tertiary education","373","0.578626870463507","0.539570073580804","0.61768366734621"
"7 Strongly agree","2010","Employed","(0) in school","30","0.55349935788727","0.424442743519102","0.682555972255438"
"7 Strongly agree","2010","Employed","(1a) inadequately completed","32","0.805094509798558","0.696377256427167","0.913811763169948"
"7 Strongly agree","2010","Employed","(1b) general elementary school","261","0.581708290902221","0.535565050870136","0.627851530934307"
"7 Strongly agree","2010","Employed","(1c) basic vocational qualification","1295","0.637583479789419","0.616969996197243","0.658196963381595"
"7 Strongly agree","2010","Employed","(2b) intermediate general qualification","153","0.545034251116751","0.483794631881622","0.60627387035188"
"7 Strongly agree","2010","Employed","(2a) intermediate vocational","1842","0.616765567478847","0.599522842714713","0.634008292242982"
"7 Strongly agree","2010","Employed","(2c_gen) general maturity certificate","238","0.613845233017343","0.566369951085221","0.661320514949464"
"7 Strongly agree","2010","Employed","(2c_voc) vocational maturity certificate","569","0.554352052470212","0.52292705998946","0.585777044950964"
"7 Strongly agree","2010","Employed","(3a) lower tertiary education","652","0.626236948514335","0.596833453957942","0.655640443070729"
"7 Strongly agree","2010","Employed","(3b) higher tertiary education","986","0.576454086265871","0.553054831893517","0.599853340638226"
"1 Strongly disagree","2011","Not Employed","(0) in school","","","",""
"1 Strongly disagree","2011","Not Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2011","Not Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2011","Not Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2011","Not Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2011","Not Employed","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2011","Not Employed","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2011","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2011","Not Employed","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2011","Not Employed","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2011","Employed","(0) in school","","","",""
"1 Strongly disagree","2011","Employed","(1a) inadequately completed","","","",""
"1 Strongly disagree","2011","Employed","(1b) general elementary school","","","",""
"1 Strongly disagree","2011","Employed","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2011","Employed","(2b) intermediate general qualification","","","",""
